acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_new_keyboard_response,correct_response,count_Instruction1,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instructions2,count_isi,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_Instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_Instruction1,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instructions2,time_isi,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.58333333,89.58333333,778.6145833,778.6145833,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,95,95,0,0,95,95,0,95,95,95,95,0,95,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,83,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,665,705,4742,665,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,8,144372,733021,734130,144360,226076,734140,665923,221332,736365,739043,735152,738376,145078,738375,NA,Sternberg task,86,74747,96,yes,1024
89.69072165,89.69072165,780.3298969,780.3298969,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,96,96,0,0,96,96,0,96,96,96,96,0,96,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,84,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.6,4,y,0,left,right,right,left,NA,945,705,4742,945,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,1,144372,739057,740164,144360,226076,740175,665923,221332,742400,745359,741187,744411,145078,744411,NA,Sternberg task,87,75692,97,yes,1024
89.79591837,89.79591837,778.0204082,778.0204082,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,97,97,0,0,97,97,0,97,97,97,97,0,97,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,85,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,554,705,4742,554,NA,2,legacy,1,1024,2,48000,-16,experiment,0,even,7,144372,745371,746478,144360,226076,746488,665923,221332,748711,751279,747499,750722,145078,750721,NA,Sternberg task,88,76246,98,yes,1024
89.8989899,89.8989899,780.8585859,780.8585859,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,98,98,0,0,98,98,0,98,98,98,98,0,98,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,86,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 2,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,1059,705,4742,1059,NA,2,legacy,2,1024,2,48000,-16,experiment,0,even,6,144372,751292,752397,144360,226076,752408,665923,221332,754631,757708,753419,756646,145078,756646,NA,Sternberg task,89,77305,99,yes,1024
90,90,781.45,781.45,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,99,99,0,0,99,99,0,99,99,99,99,0,99,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,87,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,840,705,4742,840,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,4,144372,757720,758842,144360,226076,758854,665923,221332,761078,763931,759866,763089,145078,763089,NA,Sternberg task,90,78145,100,yes,1024
90.0990099,90.0990099,785.2673267,785.2673267,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,100,100,0,0,100,100,0,100,100,100,100,0,100,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,88,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,1167,705,4742,1167,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,8,144372,763944,765051,144360,226076,765061,665923,221332,767284,770465,766071,769295,145078,769295,NA,Sternberg task,91,79312,101,yes,1024
90.19607843,90.19607843,786.8333333,786.8333333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,101,101,0,0,101,101,0,101,101,101,101,0,101,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,89,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.6,3,y,0,left,right,right,left,NA,945,705,4742,945,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,9,144372,770478,771585,144360,226076,771595,665923,221332,773821,776779,772608,775832,145078,775832,NA,Sternberg task,92,80257,102,yes,1024
90.29126214,90.29126214,784.9029126,784.9029126,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,102,102,0,0,102,102,0,102,102,102,102,0,102,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,90,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,588,705,4742,588,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,8,144372,776793,777898,144360,226076,777909,665923,221332,780133,782734,778920,782144,145078,782144,NA,Sternberg task,93,80845,103,yes,1024
90.38461538,90.38461538,785.375,785.375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,103,103,0,0,103,103,0,103,103,103,103,0,103,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,91,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.6,4,y,0,left,right,right,left,NA,834,705,4742,834,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,4,144372,782747,783859,144360,226076,783870,665923,221332,786093,788941,784881,788104,145078,788104,NA,Sternberg task,94,81679,104,yes,1024
90.47619048,90.47619048,784.5809524,784.5809524,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,104,104,0,0,104,104,0,104,104,104,104,0,104,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,92,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 1,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,702,705,4742,702,NA,2,legacy,2,1024,2,48000,-16,experiment,0,even,6,144372,788953,790061,144360,226076,790072,665923,221332,792296,795013,791083,794308,145078,794307,NA,Sternberg task,95,82381,105,yes,1024
89.62264151,89.62264151,783.990566,783.990566,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,0,105,105,0,0,105,105,0,105,105,105,105,0,105,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,93,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.6,0,n,0,left,right,right,left,NA,722,705,4742,722,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,4,144372,795026,796134,144360,226076,796145,665923,221332,798368,801104,797156,800379,145078,800379,NA,Sternberg task,95,83103,106,yes,1024
89.71962617,89.71962617,782.7757009,782.7757009,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,106,106,0,0,106,106,0,106,106,106,106,0,106,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,94,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,654,705,4742,654,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,2,144372,795026,802224,144360,226076,802235,801117,221332,804459,807126,803246,806470,145078,806470,NA,Sternberg task,96,83757,107,yes,1024
89.81481481,89.81481481,782.0185185,782.0185185,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,107,107,0,0,107,107,0,107,107,107,107,0,107,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,95,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.6,2,y,0,left,right,right,left,NA,701,705,4742,701,NA,2,legacy,3,1024,2,48000,-16,experiment,0,even,2,144372,807141,808247,144360,226076,808258,801117,221332,810481,813196,809269,812493,145078,812492,NA,Sternberg task,97,84458,108,yes,1024
88.99082569,88.99082569,782.3577982,782.3577982,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,0,108,108,0,0,108,108,0,108,108,108,108,0,108,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,96,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.6,2,y,0,right,right,right,right,NA,819,705,4742,819,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,1,144372,813209,814317,144360,226076,814328,801117,221332,816552,819385,815339,818563,145078,818563,NA,Sternberg task,97,85277,109,yes,1024
89.09090909,89.09090909,780.9909091,780.9909091,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,109,109,0,0,109,109,0,109,109,109,109,0,109,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,97,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.6,4,y,0,left,right,right,left,NA,632,705,4742,632,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,3,144372,813209,820504,144360,226076,820515,819398,221332,822738,825385,821526,824750,145078,824749,NA,Sternberg task,98,85909,110,yes,1024
89.18918919,89.18918919,782.9369369,782.9369369,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,110,110,0,0,110,110,0,110,110,110,110,0,110,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,98,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 5,Kafkaesque Koffka,3.2.6,2,y,0,left,right,right,left,NA,997,705,4742,997,NA,2,legacy,2,1024,2,48000,-16,experiment,0,even,5,144372,825398,826505,144360,226076,826515,819398,221332,828737,831747,827526,830748,145078,830748,NA,Sternberg task,99,86906,111,yes,1024
89.28571429,89.28571429,782.4821429,782.4821429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,111,111,0,0,111,111,0,111,111,111,111,0,111,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,99,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,732,705,4742,732,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,6,144372,831765,832872,144360,226076,832883,819398,221332,835106,837852,833894,837117,145078,837116,NA,Sternberg task,100,87638,112,yes,1024
89.38053097,89.38053097,783.4778761,783.4778761,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,112,112,0,0,112,112,0,112,112,112,112,0,112,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,100,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.6,2,y,0,left,right,right,left,NA,895,705,4742,895,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,9,144372,837865,838971,144360,226076,838982,819398,221332,841204,844114,839992,843216,145078,843216,NA,Sternberg task,101,88533,113,yes,1024
89.47368421,89.47368421,781.7017544,781.7017544,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,113,113,0,0,113,113,0,113,113,113,113,0,113,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,101,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,581,705,4742,581,NA,2,legacy,3,1024,2,48000,-16,experiment,0,even,9,144372,844128,845233,144360,226076,845244,819398,221332,847467,850063,846255,849479,145078,849479,NA,Sternberg task,102,89114,114,yes,1024
89.56521739,89.56521739,780.6608696,780.6608696,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,114,114,0,0,114,114,0,114,114,114,114,0,114,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,102,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,662,705,4742,662,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,6,144372,850076,851184,144360,226076,851194,819398,221332,853416,856093,852205,855428,145078,855428,NA,Sternberg task,103,89776,115,yes,1024
89.65517241,89.65517241,784.0948276,784.0948276,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,115,115,0,0,115,115,0,115,115,115,115,0,115,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,103,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,1179,705,4742,1179,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,6,144372,856107,857214,144360,226076,857224,819398,221332,859447,862641,858235,861459,145078,861458,NA,Sternberg task,104,90955,116,yes,1024
89.74358974,89.74358974,785.0683761,785.0683761,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,116,116,0,0,116,116,0,116,116,116,116,0,116,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,104,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,898,705,4742,898,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,9,144372,862653,863761,144360,226076,863772,819398,221332,865996,868908,864783,868006,145078,868005,NA,Sternberg task,105,91853,117,yes,1024
89.83050847,89.83050847,784.220339,784.220339,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,117,117,0,0,117,117,0,117,117,117,117,0,117,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,105,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,685,705,4742,685,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,5,144372,868921,870027,144360,226076,870038,819398,221332,872262,874960,871049,874273,145078,874272,NA,Sternberg task,106,92538,118,yes,1024
89.91596639,89.91596639,782.5798319,782.5798319,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,118,118,0,0,118,118,0,118,118,118,118,0,118,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,106,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,5,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,589,705,4742,589,NA,2,legacy,1,1024,2,48000,-16,experiment,0,even,8,144372,874973,876087,144360,226076,876098,819398,221332,878322,880925,877109,880333,145078,880333,NA,Sternberg task,107,93127,119,yes,1024
90,90,782.6833333,782.6833333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,119,119,0,0,119,119,0,119,119,119,119,0,119,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,107,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,6 1 2,Kafkaesque Koffka,3.2.6,3,y,0,left,right,right,left,NA,795,705,4742,795,NA,2,legacy,3,1024,2,48000,-16,experiment,0,even,2,144372,880938,882044,144360,226076,882055,819398,221332,884280,887088,883066,886291,145078,886291,NA,Sternberg task,108,93922,120,yes,1024
90.08264463,90.08264463,788.7768595,788.7768595,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,120,120,0,0,120,120,0,120,120,120,120,0,120,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,108,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.6,6,y,0,left,right,right,left,NA,1520,705,4742,1520,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,3,144372,887101,888209,144360,226076,888219,819398,221332,890444,893979,889231,892455,145078,892455,NA,Sternberg task,109,95442,121,yes,1024
90.16393443,90.16393443,788.3606557,788.3606557,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,121,121,0,0,121,121,0,121,121,121,121,0,121,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,109,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,738,705,4742,738,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,1,144372,893991,895100,144360,226076,895111,819398,221332,897332,900084,896121,899343,145078,899343,NA,Sternberg task,110,96180,122,yes,1024
90.24390244,90.24390244,787.3577236,787.3577236,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,122,122,0,0,122,122,0,122,122,122,122,0,122,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,110,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.6,4,y,0,left,right,right,left,NA,665,705,4742,665,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,6,144372,900096,901203,144360,226076,901214,819398,221332,903438,906117,902225,905449,145078,905449,NA,Sternberg task,111,96845,123,yes,1024
90.32258065,90.32258065,787.7177419,787.7177419,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,123,123,0,0,123,123,0,123,123,123,123,0,123,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,111,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.6,0,n,0,right,right,right,right,NA,832,705,4742,832,NA,2,legacy,3,1024,2,48000,-16,experiment,0,even,8,144372,906131,907239,144360,226076,907249,819398,221332,909471,912317,908260,911482,145078,911482,NA,Sternberg task,112,97677,124,yes,1024
90.4,90.4,786.136,786.136,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,124,124,0,0,124,124,0,124,124,124,124,0,124,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,112,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.6,2,y,0,left,right,right,left,NA,590,705,4742,590,NA,2,legacy,5,1024,2,48000,-16,experiment,0,even,3,144372,912331,913436,144360,226076,913447,819398,221332,915671,918275,914459,917682,145078,917682,NA,Sternberg task,113,98267,125,yes,1024
90.47619048,90.47619048,784.9603175,784.9603175,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,125,125,0,0,125,125,0,125,125,125,125,0,125,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,113,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,8 9 5 7 1 6,Kafkaesque Koffka,3.2.6,4,y,0,left,right,right,left,NA,638,705,4742,638,NA,2,legacy,6,1024,2,48000,-16,experiment,0,even,7,144372,918287,919394,144360,226076,919404,819398,221332,921628,924279,920415,923638,145078,923638,NA,Sternberg task,114,98905,126,yes,1024
90.5511811,90.5511811,783.2204724,783.2204724,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,126,126,0,0,126,126,0,126,126,126,126,0,126,0,Sun Oct 20 20:43:38 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,114,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-1.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.6,1,y,0,left,right,right,left,NA,564,705,4742,564,NA,2,legacy,4,1024,2,48000,-16,experiment,0,even,4,144372,924291,925399,144360,226076,925410,819398,221332,927633,930211,926421,929644,145078,929644,NA,Sternberg task,115,99469,127,yes,1024
