acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Keyboard_response,correct_instruction1,correct_response,count_ISI,count_Keyboard_response,count_PracticeLoop,count_correctFeedback,count_exp_sequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Keyboard_response,response_instruction1,response_instructions2,response_thankYou,response_time,response_time_Keyboard_response,response_time_instruction1,response_time_instructions2,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_Keyboard_response,time_PracticeLoop,time_correctFeedback,time_exp_sequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
92.17391304,92.17391304,807.2347826,807.2347826,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,114,114,0,114,114,0,0,114,114,0,0,114,114,114,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,102,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,567,567,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,6,800667,802674,65729,797314,798453,5122,163029,798455,692178,5130,146808,803242,799461,802673,NA,Sternberg Task,106,92832,115,yes,1024
91.37931034,91.37931034,807.0689655,807.0689655,black,experiment,legacy,legacy,legacy,0,uniform,0,0,undefined,left,115,115,0,115,115,0,0,115,115,0,0,115,115,115,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,103,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,right,right,right,right,NA,788,788,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,806664,808670,65729,803304,804451,5122,163029,804454,692178,5130,146808,809460,805459,808669,NA,Sternberg Task,106,93620,116,yes,1024
91.45299145,91.45299145,805.5213675,805.5213675,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,116,116,0,116,116,0,0,116,116,0,0,116,116,116,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,104,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,626,626,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,6,812932,814937,65729,803304,810717,5122,163029,810720,809535,5130,146808,815565,811726,814937,NA,Sternberg Task,107,94246,117,yes,1024
91.52542373,91.52542373,804.1271186,804.1271186,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,117,117,0,117,117,0,0,117,117,0,0,117,117,117,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,105,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,right,right,NA,641,641,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,1,818976,820981,65729,815626,816763,5122,163029,816765,809535,5130,146808,821623,817770,820981,NA,Sternberg Task,108,94887,118,yes,1024
91.59663866,91.59663866,803.7478992,803.7478992,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,118,118,0,118,118,0,0,118,118,0,0,118,118,118,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,106,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,759,759,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,9,825051,827059,65729,821687,822838,5122,163029,822840,809535,5130,146808,827819,823845,827059,NA,Sternberg Task,109,95646,119,yes,1024
91.66666667,91.66666667,805.7916667,805.7916667,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,119,119,0,119,119,0,0,119,119,0,0,119,119,119,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,107,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,1 6 4 3 9 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1049,1049,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,831223,833230,65729,827877,829010,5122,163029,829012,809535,5130,146808,834281,830018,833229,NA,Sternberg Task,110,96695,120,yes,1024
91.73553719,91.73553719,807.7107438,807.7107438,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,120,120,0,120,120,0,0,120,120,0,0,120,120,120,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,108,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,1038,1038,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,3,837693,839699,65729,834351,835479,5122,163029,835482,809535,5130,146808,840739,836487,839699,NA,Sternberg Task,111,97733,121,yes,1024
91.80327869,91.80327869,807.1065574,807.1065574,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,121,121,0,121,121,0,0,121,121,0,0,121,121,121,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,109,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,734,734,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,7,844172,846180,65729,840810,841960,5122,163029,841962,809535,5130,146808,846918,842967,846179,NA,Sternberg Task,112,98467,122,yes,1024
91.8699187,91.8699187,807.7073171,807.7073171,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,122,122,0,122,122,0,0,122,122,0,0,122,122,122,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,110,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,881,881,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,8,850329,852336,65729,846985,848116,5122,163029,848119,809535,5130,146808,853219,849124,852336,NA,Sternberg Task,113,99348,123,yes,1024
91.93548387,91.93548387,808.0967742,808.0967742,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,123,123,0,123,123,0,0,123,123,0,0,123,123,123,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,111,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 1 5 6 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,856,856,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,8,856620,858626,65729,853251,854406,5122,163029,854409,809535,5130,146808,859484,855415,858625,NA,Sternberg Task,114,100204,124,yes,1024
92,92,808.576,808.576,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,124,124,0,124,124,0,0,124,124,0,0,124,124,124,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,112,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,868,868,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,3,862915,864921,65729,859551,860700,5122,163029,860703,809535,5130,146808,865791,861709,864921,NA,Sternberg Task,115,101072,125,yes,1024
92.06349206,92.06349206,806.5952381,806.5952381,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,125,125,0,125,125,0,0,125,125,0,0,125,125,125,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,113,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,left,right,right,NA,559,559,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,6,869219,871226,65729,865857,867005,5122,163029,867008,809535,5130,146808,871786,868014,871226,NA,Sternberg Task,116,101631,126,yes,1024
92.12598425,92.12598425,806.4251969,806.4251969,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,126,126,0,126,126,0,0,126,126,0,0,126,126,126,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,114,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,785,785,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,875207,877210,65729,871862,872992,5122,163029,872995,809535,5130,146808,877996,874000,877210,NA,Sternberg Task,117,102416,127,yes,1024
92.1875,92.1875,807.390625,807.390625,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,127,127,0,127,127,0,0,127,127,0,0,127,127,127,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,115,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,930,930,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,6,881425,883428,65729,878055,879211,5122,163029,879214,809535,5130,146808,884360,880219,883428,NA,Sternberg Task,118,103346,128,yes,1024
92.24806202,92.24806202,810.0542636,810.0542636,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,128,128,0,128,128,0,0,128,128,0,0,128,128,128,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,116,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1151,1151,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,6,887786,889793,65729,884422,885575,5122,163029,885577,809535,5130,146808,890945,886581,889792,NA,Sternberg Task,119,104497,129,yes,1024
92.30769231,92.30769231,808.9307692,808.9307692,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,129,129,0,129,129,0,0,129,129,0,0,129,129,129,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,117,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,664,664,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,1,894340,896349,65729,891006,892129,5122,163029,892132,809535,5130,146808,897015,893136,896348,NA,Sternberg Task,120,105161,130,yes,1024
92.36641221,92.36641221,809.4198473,809.4198473,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,130,130,0,130,130,0,0,130,130,0,0,130,130,130,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,118,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,873,873,60597,16220,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,1,900440,902446,65729,897052,898227,5122,163029,898229,809535,5130,146808,903320,899234,902446,NA,Sternberg Task,121,106034,131,yes,1024
91.66666667,91.66666667,809.0681818,809.0681818,black,experiment,legacy,legacy,legacy,0,uniform,0,0,undefined,left,131,131,0,131,131,0,0,131,131,0,0,131,131,131,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,119,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,right,right,right,right,NA,763,763,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,2,906771,908778,65729,903387,904559,5122,163029,904561,809535,5130,146808,909543,905566,908777,NA,Sternberg Task,121,106797,132,yes,1024
91.72932331,91.72932331,809.3834586,809.3834586,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,132,132,0,132,132,0,0,132,132,0,0,132,132,132,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,120,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,851,851,60597,16220,NA,2,legacy,4,1024,2,48000,-16,experiment,2,even,5,912964,914969,65729,903387,910752,5122,163029,910754,909608,5130,146808,915822,911759,914969,NA,Sternberg Task,122,107648,133,yes,1024
91.79104478,91.79104478,807.1044776,807.1044776,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,133,133,0,133,133,0,0,133,133,0,0,133,133,133,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,121,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,504,504,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,3,919249,921256,65729,915887,917036,5122,163029,917039,909608,5130,146808,921762,918044,921255,NA,Sternberg Task,123,108152,134,yes,1024
91.85185185,91.85185185,806.437037,806.437037,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,134,134,0,134,134,0,0,134,134,0,0,134,134,134,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,122,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,717,717,60597,16220,NA,2,legacy,3,1024,2,48000,-16,experiment,2,even,9,925175,927182,65729,921830,922963,5122,163029,922966,909608,5130,146808,927902,923969,927182,NA,Sternberg Task,124,108869,135,yes,1024
91.17647059,91.17647059,806.4411765,806.4411765,black,experiment,legacy,legacy,legacy,0,uniform,0,0,undefined,left,135,135,0,135,135,0,0,135,135,0,0,135,135,135,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,123,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,right,right,right,right,NA,807,807,60597,16220,NA,2,legacy,5,1024,2,48000,-16,experiment,2,even,2,931315,933320,65729,927928,929100,5122,163029,929103,909608,5130,146808,934128,930109,933320,NA,Sternberg Task,124,109676,136,yes,1024
91.24087591,91.24087591,807.3138686,807.3138686,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,136,136,0,136,136,0,0,136,136,0,0,136,136,136,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,124,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,926,926,60597,16220,NA,2,legacy,6,1024,2,48000,-16,experiment,2,even,1,937542,939548,65729,927928,935328,5122,163029,935331,934192,5130,146808,940476,936336,939548,NA,Sternberg Task,125,110602,137,yes,1024
91.30434783,91.30434783,807.1884058,807.1884058,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,137,137,0,137,137,0,0,137,137,0,0,137,137,137,0,10/27/19 8:15,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,125,11,C:/Users/hosan/Desktop/Tb-subject-2.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,790,790,60597,16220,NA,2,legacy,2,1024,2,48000,-16,experiment,2,even,6,943913,945920,65729,940536,941702,5122,163029,941704,934192,5130,146808,946712,942711,945919,NA,Sternberg Task,126,111392,138,yes,1024
