acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_getting_started,count_incorrectFeeback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,count_welcome,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,response_time_welcome,response_welcome,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_getting_started,time_incorrectFeeback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
84.7826087,84.7826087,706.0217391,706.0217391,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,91,91,91,0,0,91,NA,91,0,0,91,91,91,0,91,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,79,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,637,133417,8914,637,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,700188,690858,697944,2776,222837,697957,NA,696859,2792,213922,702841,698972,702202,136330,702201,NA,NA,Sternberg Task,78,64954,92,yes,1024
84.94623656,84.94623656,705.7849462,705.7849462,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,92,92,92,0,0,92,NA,92,0,0,92,92,92,0,92,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,80,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,684,133417,8914,684,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,706186,702857,703943,2776,222837,703956,NA,696859,2792,213922,708885,704970,708199,136330,708199,NA,NA,Sternberg Task,79,65638,93,yes,1024
85.10638298,85.10638298,704.6702128,704.6702128,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,93,93,93,0,0,93,NA,93,0,0,93,93,93,0,93,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,81,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,601,133417,8914,601,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,712228,708899,709985,2776,222837,709998,NA,696859,2792,213922,714846,711012,714243,136330,714243,NA,NA,Sternberg Task,80,66239,94,yes,1024
85.26315789,85.26315789,704.3263158,704.3263158,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,94,94,94,0,0,94,NA,94,0,0,94,94,94,0,94,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,82,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,672,133417,8914,672,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,718191,714862,715948,2776,222837,715961,NA,696859,2792,213922,720878,716975,720204,136330,720204,NA,NA,Sternberg Task,81,66911,95,yes,1024
85.41666667,85.41666667,701.71875,701.71875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,95,95,95,0,0,95,NA,95,0,0,95,95,95,0,95,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,83,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,454,133417,8914,454,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,724222,720894,721980,2776,222837,721992,NA,696859,2792,213922,726693,723006,726237,136330,726236,NA,NA,Sternberg Task,82,67365,96,yes,1024
85.56701031,85.56701031,700.5876289,700.5876289,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,96,96,96,0,0,96,NA,96,0,0,96,96,96,0,96,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,84,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 3 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,592,133417,8914,592,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,730040,726709,727797,2776,222837,727809,NA,696859,2792,213922,732647,728824,732053,136330,732053,NA,NA,Sternberg Task,83,67957,97,yes,1024
85.71428571,85.71428571,698.7142857,698.7142857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,97,97,97,0,0,97,NA,97,0,0,97,97,97,0,97,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,85,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 1 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,517,133417,8914,517,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,735993,732664,733750,2776,222837,733762,NA,696859,2792,213922,738525,734777,738006,136330,738006,NA,NA,Sternberg Task,84,68474,98,yes,1024
85.85858586,85.85858586,696.8585859,696.8585859,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,98,98,98,0,0,98,NA,98,0,0,98,98,98,0,98,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,86,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,515,133417,8914,515,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,741871,738540,739626,2776,222837,739639,NA,696859,2792,213922,744402,740655,743885,136330,743885,NA,NA,Sternberg Task,85,68989,99,yes,1024
85,85,697.84,697.84,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,99,99,99,0,0,99,NA,99,0,0,99,99,99,0,99,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,87,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 5 1 4,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,795,133417,8914,795,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,747750,744418,745505,2776,222837,745517,NA,696859,2792,213922,750562,746532,749764,136330,749763,NA,NA,Sternberg Task,85,69784,100,yes,1024
85.14851485,85.14851485,696.2772277,696.2772277,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,100,100,100,0,0,100,NA,100,0,0,100,100,100,0,100,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,88,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,540,133417,8914,540,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,753911,744418,751666,2776,222837,751679,NA,750579,2792,213922,756466,752694,755924,136330,755924,NA,NA,Sternberg Task,86,70324,101,yes,1024
84.31372549,84.31372549,695.0196078,695.0196078,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,101,101,101,0,0,101,NA,101,0,0,101,101,101,0,101,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,89,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 9 5 7 1 6,Kafkaesque Koffka,3.2.8,4,y,0,right,right,right,right,NA,568,133417,8914,568,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,759812,756482,757568,2776,222837,757580,NA,750579,2792,213922,762396,758594,761826,136330,761825,NA,NA,Sternberg Task,86,70892,102,yes,1024
84.46601942,84.46601942,693.8058252,693.8058252,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,102,102,102,0,0,102,NA,102,0,0,102,102,102,0,102,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,90,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9 5 8 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,570,133417,8914,570,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,765742,756482,763497,2776,222837,763510,NA,762412,2792,213922,768327,764524,767755,136330,767755,NA,NA,Sternberg Task,87,71462,103,yes,1024
83.65384615,83.65384615,696.5,696.5,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,103,103,103,0,0,103,NA,103,0,0,103,103,103,0,103,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,91,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,right,right,right,right,NA,974,133417,8914,974,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,771671,768340,769426,2776,222837,769439,NA,762412,2792,213922,774661,770453,773685,136330,773684,NA,NA,Sternberg Task,87,72436,104,yes,1024
83.80952381,83.80952381,696.352381,696.352381,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,104,104,104,0,0,104,NA,104,0,0,104,104,104,0,104,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,92,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,681,133417,8914,681,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,778006,768340,775763,2776,222837,775776,NA,774677,2792,213922,780703,776790,780020,136330,780019,NA,NA,Sternberg Task,88,73117,105,yes,1024
83.96226415,83.96226415,694.0283019,694.0283019,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,105,105,105,0,0,105,NA,105,0,0,105,105,105,0,105,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,93,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,450,133417,8914,450,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,784049,780719,781806,2776,222837,781818,NA,774677,2792,213922,786515,782833,786063,136330,786063,NA,NA,Sternberg Task,89,73567,106,yes,1024
84.11214953,84.11214953,693.0093458,693.0093458,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,106,106,106,0,0,106,NA,106,0,0,106,106,106,0,106,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,94,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,585,133417,8914,585,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,789861,786531,787617,2776,222837,787629,NA,774677,2792,213922,792461,788644,791874,136330,791874,NA,NA,Sternberg Task,90,74152,107,yes,1024
84.25925926,84.25925926,691.962963,691.962963,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,107,107,107,0,0,107,NA,107,0,0,107,107,107,0,107,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,95,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,right,right,left,NA,580,133417,8914,580,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,795806,792477,793562,2776,222837,793575,NA,774677,2792,213922,798402,794589,797819,136330,797819,NA,NA,Sternberg Task,91,74732,108,yes,1024
84.40366972,84.40366972,689.8899083,689.8899083,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,108,108,108,0,0,108,NA,108,0,0,108,108,108,0,108,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,96,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,6 5,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,466,133417,8914,466,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,5,801745,798416,799501,2776,222837,799513,NA,774677,2792,213922,804226,800527,803758,136330,803758,NA,NA,Sternberg Task,92,75198,109,yes,1024
84.54545455,84.54545455,688.2363636,688.2363636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,109,109,109,0,0,109,NA,109,0,0,109,109,109,0,109,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,97,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,508,133417,8914,508,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,807571,804241,805327,2776,222837,805339,NA,774677,2792,213922,810095,806354,809585,136330,809585,NA,NA,Sternberg Task,93,75706,110,yes,1024
84.68468468,84.68468468,686.963964,686.963964,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,110,110,110,0,0,110,NA,110,0,0,110,110,110,0,110,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,98,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,547,133417,8914,547,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,813440,810111,811197,2776,222837,811209,NA,774677,2792,213922,816002,812223,815453,136330,815453,NA,NA,Sternberg Task,94,76253,111,yes,1024
84.82142857,84.82142857,686.0267857,686.0267857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,111,111,111,0,0,111,NA,111,0,0,111,111,111,0,111,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,99,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,582,133417,8914,582,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,819348,816018,817104,2776,222837,817117,NA,774677,2792,213922,821947,818131,821362,136330,821362,NA,NA,Sternberg Task,95,76835,112,yes,1024
84.95575221,84.95575221,684.9911504,684.9911504,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,112,112,112,0,0,112,NA,112,0,0,112,112,112,0,112,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,100,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 8 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,569,133417,8914,569,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,4,825290,821963,823047,2776,222837,823059,NA,774677,2792,213922,827874,824073,827303,136330,827303,NA,NA,Sternberg Task,96,77404,113,yes,1024
85.0877193,85.0877193,683.5263158,683.5263158,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,113,113,113,0,0,113,NA,113,0,0,113,113,113,0,113,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,101,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,518,133417,8914,518,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,7,831216,827888,828973,2776,222837,828985,NA,774677,2792,213922,833750,830000,833230,136330,833229,NA,NA,Sternberg Task,97,77922,114,yes,1024
85.2173913,85.2173913,682.626087,682.626087,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,114,114,114,0,0,114,NA,114,0,0,114,114,114,0,114,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,102,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,8 3,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,580,133417,8914,580,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,3,837095,833766,834852,2776,222837,834865,NA,774677,2792,213922,839690,835879,839108,136330,839108,NA,NA,Sternberg Task,98,78502,115,yes,1024
85.34482759,85.34482759,683.5172414,683.5172414,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,115,115,115,0,0,115,NA,115,0,0,115,115,115,0,115,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,103,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,786,133417,8914,786,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,843036,839706,840792,2776,222837,840805,NA,774677,2792,213922,845837,841820,845049,136330,845049,NA,NA,Sternberg Task,99,79288,116,yes,1024
84.61538462,84.61538462,683.3247863,683.3247863,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,116,116,116,0,0,116,NA,116,0,0,116,116,116,0,116,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,104,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,right,right,right,right,NA,661,133417,8914,661,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,7,849180,845852,846937,2776,222837,846949,NA,774677,2792,213922,851856,847964,851193,136330,851193,NA,NA,Sternberg Task,99,79949,117,yes,1024
84.74576271,84.74576271,683.1016949,683.1016949,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,117,117,117,0,0,117,NA,117,0,0,117,117,117,0,117,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,105,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,657,133417,8914,657,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,855202,845852,852958,2776,222837,852971,NA,851872,2792,213922,857876,853986,857216,136330,857216,NA,NA,Sternberg Task,100,80606,118,yes,1024
84.03361345,84.03361345,681.1008403,681.1008403,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,118,118,118,0,0,118,NA,118,0,0,118,118,118,0,118,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,106,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,right,right,right,right,NA,445,133417,8914,445,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,861218,857890,858975,2776,222837,858988,NA,851872,2792,213922,863680,860002,863233,136330,863232,NA,NA,Sternberg Task,100,81051,119,yes,1024
83.33333333,83.33333333,680.6833333,680.6833333,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,119,119,119,0,0,119,NA,119,0,0,119,119,119,0,119,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,107,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,left,NA,631,133417,8914,631,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,867024,857890,864781,2776,222837,864793,NA,863695,2792,213922,869672,865808,869038,136330,869038,NA,NA,Sternberg Task,100,81682,120,yes,1024
82.6446281,82.6446281,680.892562,680.892562,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,120,120,120,0,0,120,NA,120,0,0,120,120,120,0,120,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,108,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,right,right,right,right,NA,706,133417,8914,706,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,873016,857890,870774,2776,222837,870786,NA,869688,2792,213922,875737,871800,875029,136330,875029,NA,NA,Sternberg Task,100,82388,121,yes,1024
82.78688525,82.78688525,679.8688525,679.8688525,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,121,121,121,0,0,121,NA,121,0,0,121,121,121,0,121,0,NA,Fri Oct 25 19:23:32 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,109,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-3.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,556,133417,8914,556,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,8,879080,857890,876838,2776,222837,876850,NA,875753,2792,213922,881654,877864,881094,136330,881094,NA,NA,Sternberg Task,101,82944,122,yes,1024
