acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_memorySet_1,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_memorySet_1,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
93.80530973,93.80530973,808.9734513,808.9734513,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,112,112,0,0,112,112,0,0,112,112,112,112,0,112,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,100,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,2 8 6 3 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,688,6330,8999,688,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,745173,741613,5512,100580,742921,633266,5548,91578,747201,747895,742895,743947,11895,747201,NA,Sternberg task,106,91414,113,yes,1024
93.85964912,93.85964912,807.9473684,807.9473684,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,113,113,0,0,113,113,0,0,113,113,113,113,0,113,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,101,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,692,6330,8999,692,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,751491,747927,5512,100580,749237,633266,5548,91578,753517,754216,749210,750263,11895,753517,NA,Sternberg task,107,92106,114,yes,1024
93.91304348,93.91304348,807.5652174,807.5652174,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,114,114,0,0,114,114,0,0,114,114,114,114,0,114,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,102,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,764,6330,8999,764,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,757811,754247,5512,100580,755557,633266,5548,91578,759839,760609,755531,756584,11895,759838,NA,Sternberg task,108,92870,115,yes,1024
93.96551724,93.96551724,805.3017241,805.3017241,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,115,115,0,0,115,115,0,0,115,115,115,115,0,115,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,103,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 4 2,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,545,6330,8999,545,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,764198,760640,5512,100580,761945,633266,5548,91578,766226,766778,761918,762971,11895,766226,NA,Sternberg task,109,93415,116,yes,1024
94.01709402,94.01709402,806.4188034,806.4188034,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,116,116,0,0,116,116,0,0,116,116,116,116,0,116,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,104,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,left,NA,936,6330,8999,936,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,770370,766809,5512,100580,768116,633266,5548,91578,772398,773340,768090,769144,11895,772398,NA,Sternberg task,110,94351,117,yes,1024
94.06779661,94.06779661,804.7542373,804.7542373,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,117,117,0,0,117,117,0,0,117,117,117,117,0,117,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,105,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,6 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,610,6330,8999,610,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,9,776931,773372,5512,100580,774676,633266,5548,91578,778958,779574,774650,775704,11895,778958,NA,Sternberg task,111,94961,118,yes,1024
93.27731092,93.27731092,806.4537815,806.4537815,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,118,118,0,0,118,118,0,0,118,118,118,118,0,118,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,106,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,right,right,right,right,NA,1007,6330,8999,1007,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,783168,779606,5512,100580,780915,633266,5548,91578,785196,786210,780888,781942,11895,785196,NA,Sternberg task,111,95968,119,yes,1024
93.33333333,93.33333333,805.2083333,805.2083333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,119,119,0,0,119,119,0,0,119,119,119,119,0,119,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,107,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,4 2 7 6 1 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,657,6330,8999,657,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,789805,779606,5512,100580,787552,786241,5548,91578,791832,792495,787525,788578,11895,791832,NA,Sternberg task,112,96625,120,yes,1024
93.38842975,93.38842975,803.1157025,803.1157025,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,120,120,0,0,120,120,0,0,120,120,120,120,0,120,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,108,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,left,NA,552,6330,8999,552,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,796092,792528,5512,100580,793839,786241,5548,91578,798120,798679,793813,794865,11895,798120,NA,Sternberg task,113,97177,121,yes,1024
93.44262295,93.44262295,801.7786885,801.7786885,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,121,121,0,0,121,121,0,0,121,121,121,121,0,121,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,109,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,640,6330,8999,640,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,802267,798710,5512,100580,800015,786241,5548,91578,804294,804941,799989,801041,11895,804294,NA,Sternberg task,114,97817,122,yes,1024
93.49593496,93.49593496,802.7154472,802.7154472,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,122,122,0,0,122,122,0,0,122,122,122,122,0,122,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,110,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,917,6330,8999,917,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,808536,804972,5512,100580,806283,786241,5548,91578,810563,811487,806256,807309,11895,810563,NA,Sternberg task,115,98734,123,yes,1024
93.5483871,93.5483871,804.6451613,804.6451613,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,123,123,0,0,123,123,0,0,123,123,123,123,0,123,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,111,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,1042,6330,8999,1042,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,815076,811518,5512,100580,812823,786241,5548,91578,817103,818152,812797,813850,11895,817103,NA,Sternberg task,116,99776,124,yes,1024
93.6,93.6,802.568,802.568,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,124,124,0,0,124,124,0,0,124,124,124,124,0,124,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,112,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,545,6330,8999,545,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,821748,818183,5512,100580,819495,786241,5548,91578,823777,824329,819469,820522,11895,823777,NA,Sternberg task,117,100321,125,yes,1024
93.65079365,93.65079365,803.0714286,803.0714286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,125,125,0,0,125,125,0,0,125,125,125,125,0,125,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,113,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,866,6330,8999,866,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,2,827924,824361,5512,100580,825670,786241,5548,91578,829951,830824,825643,826697,11895,829950,NA,Sternberg task,118,101187,126,yes,1024
93.7007874,93.7007874,805.2283465,805.2283465,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,126,126,0,0,126,126,0,0,126,126,126,126,0,126,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,114,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,1077,6330,8999,1077,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,834420,830855,5512,100580,832168,786241,5548,91578,836448,837531,832141,833194,11895,836448,NA,Sternberg task,119,102264,127,yes,1024
93.75,93.75,805.0859375,805.0859375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,127,127,0,0,127,127,0,0,127,127,127,127,0,127,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,115,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,6 3 1 7 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,787,6330,8999,787,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,4,841126,837563,5512,100580,838872,786241,5548,91578,843153,843947,838845,839899,11895,843153,NA,Sternberg task,120,103051,128,yes,1024
93.79844961,93.79844961,803.9689922,803.9689922,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,128,128,0,0,128,128,0,0,128,128,128,128,0,128,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,116,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,661,6330,8999,661,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,847540,843979,5512,100580,845285,786241,5548,91578,849567,850235,845259,846313,11895,849567,NA,Sternberg task,121,103712,129,yes,1024
93.84615385,93.84615385,803.3384615,803.3384615,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,129,129,0,0,129,129,0,0,129,129,129,129,0,129,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,117,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,left,NA,722,6330,8999,722,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,853832,850266,5512,100580,851579,786241,5548,91578,855860,856589,851552,852605,11895,855860,NA,Sternberg task,122,104434,130,yes,1024
93.89312977,93.89312977,801.480916,801.480916,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,130,130,0,0,130,130,0,0,130,130,130,130,0,130,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,118,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,560,6330,8999,560,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,860184,856621,5512,100580,857931,786241,5548,91578,862211,862778,857904,858957,11895,862211,NA,Sternberg task,123,104994,131,yes,1024
93.93939394,93.93939394,800.6969697,800.6969697,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,131,131,0,0,131,131,0,0,131,131,131,131,0,131,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,119,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,698,6330,8999,698,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,866366,862809,5512,100580,864113,786241,5548,91578,868394,869098,864086,865139,11895,868394,NA,Sternberg task,124,105692,132,yes,1024
93.98496241,93.98496241,798.6015038,798.6015038,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,132,132,0,0,132,132,0,0,132,132,132,132,0,132,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,120,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,522,6330,8999,522,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,872690,869130,5512,100580,870437,786241,5548,91578,874717,875247,870410,871464,11895,874717,NA,Sternberg task,125,106214,133,yes,1024
93.28358209,93.28358209,800.1791045,800.1791045,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,133,133,0,0,133,133,0,0,133,133,133,133,0,133,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,121,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,right,right,right,right,NA,1010,6330,8999,1010,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,878841,875278,5512,100580,876588,786241,5548,91578,880868,881885,876562,877614,11895,880868,NA,Sternberg task,125,107224,134,yes,1024
93.33333333,93.33333333,798.962963,798.962963,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,134,134,0,0,134,134,0,0,134,134,134,134,0,134,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,122,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,636,6330,8999,636,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,885479,875278,5512,100580,883224,881916,5548,91578,887507,888150,883197,884250,11895,887506,NA,Sternberg task,126,107860,135,yes,1024
93.38235294,93.38235294,802.2279412,802.2279412,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,135,135,0,0,135,135,0,0,135,135,135,135,0,135,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,123,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,left,NA,1243,6330,8999,1243,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,891748,888182,5512,100580,889496,881916,5548,91578,893776,895026,889469,890522,11895,893776,NA,Sternberg task,127,109103,136,yes,1024
93.43065693,93.43065693,801.8759124,801.8759124,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,136,136,0,0,136,136,0,0,136,136,136,136,0,136,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,124,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,754,6330,8999,754,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,7,898620,895058,5512,100580,896365,881916,5548,91578,900647,901408,896339,897393,11895,900647,NA,Sternberg task,128,109857,137,yes,1024
93.47826087,93.47826087,800.4710145,800.4710145,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,137,137,0,0,137,137,0,0,137,137,137,137,0,137,0,Sat Oct 26 21:28:40 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/Linzi/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,125,11,/Users/Linzi/Desktop/LM-subject-3M27.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,left,NA,608,6330,8999,608,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,9,905000,901440,5512,100580,902747,881916,5548,91578,907026,907641,902720,903773,11895,907025,NA,Sternberg task,129,110465,138,yes,1024
