acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_new_keyboard_response,correct_response,count_Instruction1,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instructions2,count_isi,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_Instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_Instruction1,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instructions2,time_isi,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
92.70833333,92.70833333,1035.21875,1035.21875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,95,95,0,0,95,95,0,95,95,95,95,0,95,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,83,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.6,5,y,0,left,left,right,left,NA,711,78588,6952,711,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,2,3306,697214,698322,3292,172774,698333,145399,165820,700556,703281,699344,702567,81896,702567,NA,Sternberg task,89,99381,96,yes,1024
92.78350515,92.78350515,1032.061856,1032.061856,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,96,96,0,0,96,96,0,96,96,96,96,0,96,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,84,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.6,1,y,0,left,left,right,left,NA,729,78588,6952,729,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,4,3306,703294,704402,3292,172774,704413,145399,165820,706635,709378,705424,708646,81896,708645,NA,Sternberg task,90,100110,97,yes,1024
92.85714286,92.85714286,1029.081633,1029.081633,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,97,97,0,0,97,97,0,97,97,97,97,0,97,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,85,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,740,78588,6952,740,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,5,3306,709391,710500,3292,172774,710510,145399,165820,712735,715488,711521,714746,81896,714746,NA,Sternberg task,91,100850,98,yes,1024
92.92929293,92.92929293,1024.212121,1024.212121,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,98,98,0,0,98,98,0,98,98,98,98,0,98,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,86,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 9 7 6 4,Kafkaesque Koffka,3.2.6,3,y,0,left,left,right,left,NA,547,78588,6952,547,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,7,3306,715501,716610,3292,172774,716620,145399,165820,718843,721405,717631,720854,81896,720854,NA,Sternberg task,92,101397,99,yes,1024
93,93,1023.56,1023.56,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,99,99,0,0,99,99,0,99,99,99,99,0,99,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,87,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.6,4,y,0,left,left,right,left,NA,959,78588,6952,959,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,4,3306,721418,722527,3292,172774,722538,145399,165820,724762,727734,723549,726773,81896,726772,NA,Sternberg task,93,102356,100,yes,1024
93.06930693,93.06930693,1021.960396,1021.960396,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,100,100,0,0,100,100,0,100,100,100,100,0,100,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,88,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.6,5,y,0,left,left,right,left,NA,862,78588,6952,862,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,1,3306,727747,728855,3292,172774,728866,145399,165820,731089,733966,729877,733100,81896,733100,NA,Sternberg task,94,103218,101,yes,1024
93.1372549,93.1372549,1025.392157,1025.392157,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,101,101,0,0,101,101,0,101,101,101,101,0,101,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,89,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1372,78588,6952,1372,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,9,3306,733981,735090,3292,172774,735104,145399,165820,737327,740712,736115,739338,81896,739337,NA,Sternberg task,95,104590,102,yes,1024
93.2038835,93.2038835,1023.961165,1023.961165,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,102,102,0,0,102,102,0,102,102,102,102,0,102,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,90,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 3 1 7 9 8,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,878,78588,6952,878,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,4,3306,740725,741834,3292,172774,741845,145399,165820,744068,746960,742856,746079,81896,746079,NA,Sternberg task,96,105468,103,yes,1024
93.26923077,93.26923077,1020.75,1020.75,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,103,103,0,0,103,103,0,103,103,103,103,0,103,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,91,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,690,78588,6952,690,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,6,3306,746973,748080,3292,172774,748092,145399,165820,750315,753018,749103,752326,81896,752326,NA,Sternberg task,97,106158,104,yes,1024
93.33333333,93.33333333,1017.47619,1017.47619,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,104,104,0,0,104,104,0,104,104,104,104,0,104,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,92,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.6,1,y,0,left,left,right,left,NA,677,78588,6952,677,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,3,3306,753031,754140,3292,172774,754151,145399,165820,756374,759065,755162,758385,81896,758385,NA,Sternberg task,98,106835,105,yes,1024
93.39622642,93.39622642,1014.669811,1014.669811,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,105,105,0,0,105,105,0,105,105,105,105,0,105,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,93,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,720,78588,6952,720,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,8,3306,759082,760190,3292,172774,760200,145399,165820,762427,765161,761212,764438,81896,764438,NA,Sternberg task,99,107555,106,yes,1024
93.45794393,93.45794393,1015.757009,1015.757009,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,106,106,0,0,106,106,0,106,106,106,106,0,106,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,94,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 9 7 8 5 3,Kafkaesque Koffka,3.2.6,4,y,0,left,left,right,left,NA,1131,78588,6952,1131,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,3306,765174,766282,3292,172774,766293,145399,165820,768518,771662,767304,770529,81896,770529,NA,Sternberg task,100,108686,107,yes,1024
93.51851852,93.51851852,1013.962963,1013.962963,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,107,107,0,0,107,107,0,107,107,107,107,0,107,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,95,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,822,78588,6952,822,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,3,3306,771675,772798,3292,172774,772809,145399,165820,775032,777869,773820,777044,81896,777044,NA,Sternberg task,101,109508,108,yes,1024
93.57798165,93.57798165,1020.06422,1020.06422,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,108,108,0,0,108,108,0,108,108,108,108,0,108,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,96,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1679,78588,6952,1679,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,7,3306,777882,778991,3292,172774,779000,145399,165820,781224,784919,780010,783236,81896,783235,NA,Sternberg task,102,111187,109,yes,1024
93.63636364,93.63636364,1017.4,1017.4,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,109,109,0,0,109,109,0,109,109,109,109,0,109,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,97,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,7 8 6 1,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,727,78588,6952,727,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,3,3306,784932,786040,3292,172774,786050,145399,165820,788274,791014,787061,790285,81896,790285,NA,Sternberg task,103,111914,110,yes,1024
93.69369369,93.69369369,1015.459459,1015.459459,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,110,110,0,0,110,110,0,110,110,110,110,0,110,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,98,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,7 4 2 8 1 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,802,78588,6952,802,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,5,3306,791027,792136,3292,172774,792147,145399,165820,794371,797188,793158,796382,81896,796382,NA,Sternberg task,104,112716,111,yes,1024
93.75,93.75,1016.866071,1016.866071,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,111,111,0,0,111,111,0,111,111,111,111,0,111,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,99,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.6,2,y,0,left,left,right,left,NA,1173,78588,6952,1173,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,5,3306,797201,798310,3292,172774,798321,145399,165820,800544,803732,799332,802556,81896,802555,NA,Sternberg task,105,113889,112,yes,1024
93.80530973,93.80530973,1014.99115,1014.99115,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,112,112,0,0,112,112,0,112,112,112,112,0,112,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,100,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 9 7 3 8 2,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,805,78588,6952,805,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,5,3306,803744,804854,3292,172774,804864,145399,165820,807089,809907,805877,809100,81896,809100,NA,Sternberg task,106,114694,113,yes,1024
93.85964912,93.85964912,1012.307018,1012.307018,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,113,113,0,0,113,113,0,113,113,113,113,0,113,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,101,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 5 4 7,Kafkaesque Koffka,3.2.6,1,y,0,left,left,right,left,NA,709,78588,6952,709,NA,2,legacy,4,1024,2,48000,-16,experiment,4,even,3,3306,809920,811029,3292,172774,811039,145399,165820,813262,815985,812050,815273,81896,815273,NA,Sternberg task,107,115403,114,yes,1024
93.91304348,93.91304348,1011.321739,1011.321739,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,114,114,0,0,114,114,0,114,114,114,114,0,114,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,102,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,899,78588,6952,899,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,1,3306,815998,817105,3292,172774,817116,145399,165820,819340,822254,818128,821352,81896,821352,NA,Sternberg task,108,116302,115,yes,1024
93.96551724,93.96551724,1008.198276,1008.198276,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,115,115,0,0,115,115,0,115,115,115,115,0,115,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,103,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,649,78588,6952,649,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,7,3306,822267,823382,3292,172774,823392,145399,165820,825615,828278,824404,827626,81896,827626,NA,Sternberg task,109,116951,116,yes,1024
94.01709402,94.01709402,1006.623932,1006.623932,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,116,116,0,0,116,116,0,116,116,116,116,0,116,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,104,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,5 2 6,Kafkaesque Koffka,3.2.6,2,y,0,left,left,right,left,NA,824,78588,6952,824,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,2,3306,828292,829400,3292,172774,829410,145399,165820,831634,834472,830422,833645,81896,833644,NA,Sternberg task,110,117775,117,yes,1024
94.06779661,94.06779661,1003.737288,1003.737288,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,117,117,0,0,117,117,0,117,117,117,117,0,117,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,105,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 4,Kafkaesque Koffka,3.2.6,1,y,0,left,left,right,left,NA,666,78588,6952,666,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,3,3306,834485,835593,3292,172774,835604,145399,165820,837827,840507,836615,839838,81896,839838,NA,Sternberg task,111,118441,118,yes,1024
94.11764706,94.11764706,1001.714286,1001.714286,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,118,118,0,0,118,118,0,118,118,118,118,0,118,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,106,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,763,78588,6952,763,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,8,3306,840520,841628,3292,172774,841639,145399,165820,843862,846638,842649,845873,81896,845873,NA,Sternberg task,112,119204,119,yes,1024
94.16666667,94.16666667,999.6916667,999.6916667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,119,119,0,0,119,119,0,119,119,119,119,0,119,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,107,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,759,78588,6952,759,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,7,3306,846651,847762,3292,172774,847773,145399,165820,849997,852770,848784,852008,81896,852008,NA,Sternberg task,113,119963,120,yes,1024
94.21487603,94.21487603,1000.520661,1000.520661,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,120,120,0,0,120,120,0,120,120,120,120,0,120,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,108,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,1100,78588,6952,1100,NA,2,legacy,6,1024,2,48000,-16,experiment,4,even,3,3306,852783,853891,3292,172774,853901,145399,165820,856125,859238,854913,858135,81896,858135,NA,Sternberg task,114,121063,121,yes,1024
94.26229508,94.26229508,997.6557377,997.6557377,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,121,121,0,0,121,121,0,121,121,121,121,0,121,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,109,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,651,78588,6952,651,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,8,3306,859251,860359,3292,172774,860369,145399,165820,862593,865258,861381,864604,81896,864604,NA,Sternberg task,115,121714,122,yes,1024
94.30894309,94.30894309,996.1138211,996.1138211,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,122,122,0,0,122,122,0,122,122,122,122,0,122,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,110,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.6,5,y,0,left,left,right,left,NA,808,78588,6952,808,NA,2,legacy,5,1024,2,48000,-16,experiment,4,even,1,3306,865270,866379,3292,172774,866389,145399,165820,868613,871435,867400,870624,81896,870624,NA,Sternberg task,116,122522,123,yes,1024
94.35483871,94.35483871,992.75,992.75,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,123,123,0,0,123,123,0,123,123,123,123,0,123,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,111,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 1,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,579,78588,6952,579,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,6,3306,871448,872556,3292,172774,872566,145399,165820,874790,877382,873577,876801,81896,876800,NA,Sternberg task,117,123101,124,yes,1024
94.4,94.4,989.808,989.808,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,0,124,124,0,0,124,124,0,124,124,124,124,0,124,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,112,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.6,0,n,0,right,left,right,right,NA,625,78588,6952,625,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,7,3306,877395,878506,3292,172774,878516,145399,165820,880739,883378,879527,882750,81896,882750,NA,Sternberg task,118,123726,125,yes,1024
94.44444444,94.44444444,988.6507937,988.6507937,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,125,125,0,0,125,125,0,125,125,125,125,0,125,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,113,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,2 3,Kafkaesque Koffka,3.2.6,1,y,0,left,left,right,left,NA,844,78588,6952,844,NA,2,legacy,2,1024,2,48000,-16,experiment,4,even,2,3306,883391,884498,3292,172774,884509,145399,165820,886733,889591,885520,888744,81896,888744,NA,Sternberg task,119,124570,126,yes,1024
94.48818898,94.48818898,987.2992126,987.2992126,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,0,126,126,0,0,126,126,0,126,126,126,126,0,126,0,Wed Oct 23 08:22:12 2019,The main experiment item,yes,Sternbergtask.osexp,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3,no,mono,no,18,no,white,no,yes,768,legacy,114,11,/Users/KrisBow/Dropbox/GradSchoolTarleton/Fall2019/AdvQuant/Lab3/KB-subject-4-F21.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.6,2,y,0,left,left,right,left,NA,817,78588,6952,817,NA,2,legacy,3,1024,2,48000,-16,experiment,4,even,1,3306,889604,890714,3292,172774,890725,145399,165820,892948,895779,891736,894959,81896,894958,NA,Sternberg task,120,125387,127,yes,1024
