acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExpSequence,count_ExperimentLoop,count_Fixation,count_ISI,count_Instruction1,count_Instructions2,count_MemorySet,count_PracticeLoop,count_Probe,count_ThankYou,count_experiment,count_incorrectFeedback,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instructions2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instructions2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExpSequence,time_ExperimentLoop,time_Fixation,time_ISI,time_Instruction1,time_Instructions2,time_MemorySet,time_PracticeLoop,time_Probe,time_ThankYou,time_experiment,time_incorrectFeedback,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.33333333,89.33333333,997.8266667,997.8266667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,74,74,0,74,74,0,0,74,0,74,0,0,74,74,74,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,62,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,1011,11007,5122,NA,1011,2,legacy,1,1024,2,48000,-16,experiment,1,odd,7,485701,486796,93322,486798,489007,2037,88199,487803,13045,491012,NA,2031,479185,491013,492025,Sternberg Task,67,74837,75,yes,1024
89.47368421,89.47368421,1001.276316,1001.276316,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,75,75,0,75,75,0,0,75,0,75,0,0,75,75,75,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,63,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,NA,left,1260,11007,5122,NA,1260,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,492035,493131,93322,493133,495344,2037,88199,494139,13045,497349,NA,2031,479185,497349,498610,Sternberg Task,68,76097,76,yes,1024
89.61038961,89.61038961,999.025974,999.025974,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,76,76,0,76,76,0,0,76,0,76,0,0,76,76,76,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,64,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 4 9 6 7 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,828,11007,5122,NA,828,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,498617,499709,93322,499711,501921,2037,88199,500716,13045,503926,NA,2031,479185,503926,504755,Sternberg Task,69,76925,77,yes,1024
89.74358974,89.74358974,997.9871795,997.9871795,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,77,77,0,77,77,0,0,77,0,77,0,0,77,77,77,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,65,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,918,11007,5122,NA,918,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,504768,505858,93322,505860,508071,2037,88199,506866,13045,510075,NA,2031,479185,510076,510995,Sternberg Task,70,77843,78,yes,1024
89.87341772,89.87341772,1001.658228,1001.658228,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,78,78,0,78,78,0,0,78,0,78,0,0,78,78,78,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,66,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,1288,11007,5122,NA,1288,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,511002,512086,93322,512088,514296,2037,88199,513091,13045,516301,NA,2031,479185,516301,517591,Sternberg Task,71,79131,79,yes,1024
90,90,1003.2875,1003.2875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,79,79,0,79,79,0,0,79,0,79,0,0,79,79,79,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,67,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,1132,11007,5122,NA,1132,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,517602,518709,93322,518711,520921,2037,88199,519716,13045,522925,NA,2031,479185,522926,524059,Sternberg Task,72,80263,80,yes,1024
90.12345679,90.12345679,998.9876543,998.9876543,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,80,80,0,80,80,0,0,80,0,80,0,0,80,80,80,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,68,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,655,11007,5122,NA,655,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,524065,525139,93322,525141,527351,2037,88199,526145,13045,529356,NA,2031,479185,529356,530012,Sternberg Task,73,80918,81,yes,1024
90.24390244,90.24390244,1000.304878,1000.304878,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,81,81,0,81,81,0,0,81,0,81,0,0,81,81,81,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,69,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1107,11007,5122,NA,1107,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,530021,531114,93322,531116,533323,2037,88199,532121,13045,535324,NA,2031,479185,535325,536432,Sternberg Task,74,82025,82,yes,1024
90.36144578,90.36144578,1001.216867,1001.216867,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,82,0,82,82,0,0,82,0,82,0,0,82,82,82,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,70,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,9 1 6 7 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,1076,11007,5122,NA,1076,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,536439,537547,93322,537549,539758,2037,88199,538553,13045,541762,NA,2031,479185,541763,542840,Sternberg Task,75,83101,83,yes,1024
90.47619048,90.47619048,999.4761905,999.4761905,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,83,83,0,83,83,0,0,83,0,83,0,0,83,83,83,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,71,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,855,11007,5122,NA,855,2,legacy,4,1024,2,48000,-16,experiment,1,odd,3,542845,543938,93322,543941,546151,2037,88199,544946,13045,548156,NA,2031,479185,548156,549012,Sternberg Task,76,83956,84,yes,1024
90.58823529,90.58823529,996.4705882,996.4705882,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,84,84,0,84,84,0,0,84,0,84,0,0,84,84,84,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,72,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,744,11007,5122,NA,744,2,legacy,1,1024,2,48000,-16,experiment,1,odd,8,549017,550114,93322,550116,552325,2037,88199,551121,13045,554330,NA,2031,479185,554332,555077,Sternberg Task,77,84700,85,yes,1024
90.69767442,90.69767442,994.6395349,994.6395349,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,85,85,0,85,85,0,0,85,0,85,0,0,85,85,85,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,73,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,839,11007,5122,NA,839,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,555087,556174,93322,556176,558386,2037,88199,557181,13045,560391,NA,2031,479185,560392,561232,Sternberg Task,78,85539,86,yes,1024
90.8045977,90.8045977,996.3563218,996.3563218,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,86,86,0,86,86,0,0,86,0,86,0,0,86,86,86,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,74,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,right,right,NA,left,1144,11007,5122,NA,1144,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,561238,562340,93322,562342,564552,2037,88199,563347,13045,566557,NA,2031,479185,566558,567703,Sternberg Task,79,86683,87,yes,1024
90.90909091,90.90909091,995.3295455,995.3295455,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,87,87,0,87,87,0,0,87,0,87,0,0,87,87,87,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,75,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,906,11007,5122,NA,906,2,legacy,3,1024,2,48000,-16,experiment,1,odd,3,567711,568806,93322,568808,571021,2037,88199,569814,13045,573026,NA,2031,479185,573027,573934,Sternberg Task,80,87589,88,yes,1024
91.01123596,91.01123596,995.9775281,995.9775281,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,88,88,0,88,88,0,0,88,0,88,0,0,88,88,88,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,76,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,NA,left,1053,11007,5122,NA,1053,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,573940,575042,93322,575044,577253,2037,88199,576048,13045,579258,NA,2031,479185,579259,580313,Sternberg Task,81,88642,89,yes,1024
91.11111111,91.11111111,996.1888889,996.1888889,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,89,89,0,89,89,0,0,89,0,89,0,0,89,89,89,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,77,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 4 2 6 3 5,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,NA,left,1015,11007,5122,NA,1015,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,580325,581424,93322,581426,583636,2037,88199,582431,13045,585641,NA,2031,479185,585641,586658,Sternberg Task,82,89657,90,yes,1024
91.20879121,91.20879121,997.7032967,997.7032967,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,90,90,0,90,90,0,0,90,0,90,0,0,90,90,90,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,78,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1134,11007,5122,NA,1134,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,586664,587766,93322,587768,589978,2037,88199,588773,13045,591984,NA,2031,479185,591984,593119,Sternberg Task,83,90791,91,yes,1024
91.30434783,91.30434783,996.4673913,996.4673913,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,91,91,0,91,91,0,0,91,0,91,0,0,91,91,91,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,79,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,884,11007,5122,NA,884,2,legacy,2,1024,2,48000,-16,experiment,1,odd,2,593125,594224,93322,594226,596436,2037,88199,595230,13045,598441,NA,2031,479185,598442,599327,Sternberg Task,84,91675,92,yes,1024
91.39784946,91.39784946,994.2795699,994.2795699,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,92,92,0,92,92,0,0,92,0,92,0,0,92,92,92,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,80,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,793,11007,5122,NA,793,2,legacy,4,1024,2,48000,-16,experiment,1,odd,8,599332,600427,93322,600429,602639,2037,88199,601434,13045,604642,NA,2031,479185,604642,605436,Sternberg Task,85,92468,93,yes,1024
91.4893617,91.4893617,995.6276596,995.6276596,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,93,93,0,93,93,0,0,93,0,93,0,0,93,93,93,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,81,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,6 9 4 5 3 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1121,11007,5122,NA,1121,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,605448,606552,93322,606554,608764,2037,88199,607559,13045,610769,NA,2031,479185,610771,611893,Sternberg Task,86,93589,94,yes,1024
91.57894737,91.57894737,993.8210526,993.8210526,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,94,94,0,94,94,0,0,94,0,94,0,0,94,94,94,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,82,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,824,11007,5122,NA,824,2,legacy,4,1024,2,48000,-16,experiment,1,odd,4,611899,613007,93322,613009,615216,2037,88199,614011,13045,617221,NA,2031,479185,617221,618046,Sternberg Task,87,94413,95,yes,1024
91.66666667,91.66666667,991.7291667,991.7291667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,95,95,0,95,95,0,0,95,0,95,0,0,95,95,95,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,83,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,793,11007,5122,NA,793,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,618051,619148,93322,619150,621360,2037,88199,620155,13045,623366,NA,2031,479185,623367,624161,Sternberg Task,88,95206,96,yes,1024
91.75257732,91.75257732,989.4123711,989.4123711,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,96,96,0,96,96,0,0,96,0,96,0,0,96,96,96,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,84,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,right,right,NA,left,767,11007,5122,NA,767,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,624174,625271,93322,625273,627482,2037,88199,626277,13045,629487,NA,2031,479185,629487,630255,Sternberg Task,89,95973,97,yes,1024
91.83673469,91.83673469,986.5612245,986.5612245,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,97,97,0,97,97,0,0,97,0,97,0,0,97,97,97,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,85,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,710,11007,5122,NA,710,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,630266,631369,93322,631372,633582,2037,88199,632376,13045,635587,NA,2031,479185,635588,636299,Sternberg Task,90,96683,98,yes,1024
91.91919192,91.91919192,983.969697,983.969697,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,98,98,0,98,98,0,0,98,0,98,0,0,98,98,98,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,86,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,730,11007,5122,NA,730,2,legacy,4,1024,2,48000,-16,experiment,1,odd,8,636306,637408,93322,637410,639618,2037,88199,638415,13045,641623,NA,2031,479185,641623,642354,Sternberg Task,91,97413,99,yes,1024
92,92,982.94,982.94,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,99,99,0,99,99,0,0,99,0,99,0,0,99,99,99,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,87,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 5 1 3 9,Kafkaesque Koffka,3.2.8,4,y,0,left,right,right,NA,left,881,11007,5122,NA,881,2,legacy,5,1024,2,48000,-16,experiment,1,odd,3,642362,643465,93322,643467,645677,2037,88199,644471,13045,647682,NA,2031,479185,647682,648564,Sternberg Task,92,98294,100,yes,1024
92.07920792,92.07920792,981.5940594,981.5940594,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,100,100,0,100,100,0,0,100,0,100,0,0,100,100,100,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,88,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 2 1 4 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,847,11007,5122,NA,847,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,648569,649665,93322,649667,651877,2037,88199,650672,13045,653881,NA,2031,479185,653882,654729,Sternberg Task,93,99141,101,yes,1024
92.15686275,92.15686275,982.1568627,982.1568627,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,101,101,0,101,101,0,0,101,0,101,0,0,101,101,101,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,89,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,1039,11007,5122,NA,1039,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,654742,655833,93322,655835,658043,2037,88199,656838,13045,660047,NA,2031,479185,660048,661088,Sternberg Task,94,100180,102,yes,1024
91.26213592,91.26213592,983.5339806,983.5339806,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,102,102,0,102,102,0,0,102,0,102,0,0,102,102,102,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,90,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,1 3 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,left,right,right,NA,left,1124,11007,5122,NA,1124,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,661096,662196,93322,662198,664408,2037,88199,663203,13045,666413,NA,2031,479185,666413,667538,Sternberg Task,94,101304,103,yes,1024
91.34615385,91.34615385,983.5865385,983.5865385,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,103,103,0,103,103,0,0,103,0,103,0,0,103,103,103,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,91,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,989,11007,5122,NA,989,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,661096,668653,93322,668655,670863,2037,88199,669658,13045,672866,NA,2031,667546,672867,673857,Sternberg Task,95,102293,104,yes,1024
91.42857143,91.42857143,988.7428571,988.7428571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,104,104,0,104,104,0,0,104,0,104,0,0,104,104,104,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,92,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,right,right,NA,left,1525,11007,5122,NA,1525,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,673861,674959,93322,674961,677171,2037,88199,675966,13045,679176,NA,2031,667546,679177,680703,Sternberg Task,96,103818,105,yes,1024
91.50943396,91.50943396,989.1132075,989.1132075,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,105,105,0,105,105,0,0,105,0,105,0,0,105,105,105,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,93,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,right,right,NA,left,1028,11007,5122,NA,1028,2,legacy,6,1024,2,48000,-16,experiment,1,odd,3,680713,681800,93322,681802,684013,2037,88199,682808,13045,686018,NA,2031,667546,686018,687048,Sternberg Task,97,104846,106,yes,1024
91.58878505,91.58878505,993.1775701,993.1775701,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,106,106,0,106,106,0,0,106,0,106,0,0,106,106,106,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,94,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1424,11007,5122,NA,1424,2,legacy,4,1024,2,48000,-16,experiment,1,odd,5,687058,688154,93322,688157,690366,2037,88199,689161,13045,692370,NA,2031,667546,692371,693796,Sternberg Task,98,106270,107,yes,1024
91.66666667,91.66666667,991.6851852,991.6851852,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,107,107,0,107,107,0,0,107,0,107,0,0,107,107,107,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,95,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,832,11007,5122,NA,832,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,693802,694910,93322,694912,697122,2037,88199,695917,13045,699127,NA,2031,667546,699127,699960,Sternberg Task,99,107102,108,yes,1024
91.74311927,91.74311927,989.5321101,989.5321101,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,108,108,0,108,108,0,0,108,0,108,0,0,108,108,108,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,96,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,757,11007,5122,NA,757,2,legacy,6,1024,2,48000,-16,experiment,1,odd,4,699965,701064,93322,701066,703276,2037,88199,702071,13045,705281,NA,2031,667546,705281,706039,Sternberg Task,100,107859,109,yes,1024
91.81818182,91.81818182,987.7363636,987.7363636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,109,109,0,109,109,0,0,109,0,109,0,0,109,109,109,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,97,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,792,11007,5122,NA,792,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,706052,707143,93322,707145,709355,2037,88199,708149,13045,711360,NA,2031,667546,711360,712153,Sternberg Task,101,108651,110,yes,1024
91.89189189,91.89189189,987.963964,987.963964,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,110,110,0,110,110,0,0,110,0,110,0,0,110,110,110,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,98,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,1013,11007,5122,NA,1013,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,712161,713241,93322,713243,715454,2037,88199,714247,13045,717459,NA,2031,667546,717459,718474,Sternberg Task,102,109664,111,yes,1024
91.96428571,91.96428571,986.1071429,986.1071429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,111,111,0,111,111,0,0,111,0,111,0,0,111,111,111,10/20/19 14:18,The main experiment item,yes,SternbergTask.osexp,F:/Classwork/AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,99,11,F:/Classwork/AQMAED/Sternberg_LA_subject-1.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,NA,right,780,11007,5122,NA,780,2,legacy,4,1024,2,48000,-16,experiment,1,odd,4,718480,719578,93322,719580,721790,2037,88199,720585,13045,723795,NA,2031,667546,723795,724576,Sternberg Task,103,110444,112,yes,1024
