acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Keyboard_response,correct_instruction1,correct_response,count_ISI,count_Keyboard_response,count_PracticeLoop,count_correctFeedback,count_exp_sequence,count_experiment,count_experimentLoop,count_fixation,count_incorrectFeedback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Keyboard_response,response_instruction1,response_instructions2,response_thankYou,response_time,response_time_Keyboard_response,response_time_instruction1,response_time_instructions2,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_Keyboard_response,time_PracticeLoop,time_correctFeedback,time_exp_sequence,time_experiment,time_experimentLoop,time_fixation,time_incorrectFeedback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
92.79279279,92.79279279,650.5945946,650.5945946,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,110,110,0,110,110,0,0,110,110,0,0,110,110,110,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,98,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 1 8 5 6 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,503,503,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,895827,897833,214526,892462,893612,2660,299736,893615,650167,2667,290822,898338,894620,897832,NA,Sternberg Task,103,72216,111,yes,1024
92.85714286,92.85714286,650.3303571,650.3303571,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,111,111,0,111,111,0,0,111,111,0,0,111,111,111,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,99,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,621,621,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,901717,903724,214526,898357,899502,2660,299736,899505,650167,2667,290822,904346,900510,903723,NA,Sternberg Task,104,72837,112,yes,1024
92.92035398,92.92035398,649.2477876,649.2477876,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,112,112,0,112,112,0,0,112,112,0,0,112,112,112,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,100,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,528,528,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,907768,909775,214526,904381,905556,2660,299736,905559,650167,2667,290822,910304,906562,909774,NA,Sternberg Task,105,73365,113,yes,1024
92.98245614,92.98245614,648.7192982,648.7192982,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,113,113,0,113,113,0,0,113,113,0,0,113,113,113,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,101,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,1 4 9 2 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,589,589,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,7,913713,915720,214526,910359,911501,2660,299736,911504,650167,2667,290822,916311,912507,915719,NA,Sternberg Task,106,73954,114,yes,1024
93.04347826,93.04347826,647.9913043,647.9913043,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,114,114,0,114,114,0,0,114,114,0,0,114,114,114,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,102,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,565,565,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,9,919715,921723,214526,916371,917502,2660,299736,917504,650167,2667,290822,922290,918509,921721,NA,Sternberg Task,107,74519,115,yes,1024
92.24137931,92.24137931,646.1810345,646.1810345,black,experiment,legacy,legacy,legacy,0,uniform,0,0,undefined,right,115,115,0,115,115,0,0,115,115,0,0,115,115,115,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,103,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,left,left,right,right,NA,438,438,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,925739,927746,214526,922361,923523,2660,299736,923526,650167,2667,290822,928186,924531,927745,NA,Sternberg Task,107,74957,116,yes,1024
92.30769231,92.30769231,646.034188,646.034188,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,116,116,0,116,116,0,0,116,116,0,0,116,116,116,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,104,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,629,629,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,931660,933668,214526,922361,929446,2660,299736,929449,928251,2667,290822,934299,930455,933667,NA,Sternberg Task,108,75586,117,yes,1024
92.37288136,92.37288136,643.8474576,643.8474576,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,117,117,0,117,117,0,0,117,117,0,0,117,117,117,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,105,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,388,388,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,937771,939778,214526,934363,935556,2660,299736,935559,928251,2667,290822,940168,936565,939778,NA,Sternberg Task,109,75974,118,yes,1024
92.43697479,92.43697479,642.4033613,642.4033613,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,118,118,0,118,118,0,0,118,118,0,0,118,118,118,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,106,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,5 7 3 6 2,Kafkaesque Koffka,3.2.8,5,y,0,left,left,right,right,NA,472,472,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,943578,945584,214526,940237,941362,2660,299736,941365,928251,2667,290822,946058,942371,945584,NA,Sternberg Task,110,76446,119,yes,1024
92.5,92.5,641.2416667,641.2416667,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,119,119,0,119,119,0,0,119,119,0,0,119,119,119,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,107,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,503,503,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,949465,951472,214526,946117,947252,2660,299736,947255,928251,2667,290822,951977,948260,951470,NA,Sternberg Task,111,76949,120,yes,1024
92.56198347,92.56198347,642.1239669,642.1239669,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,120,120,0,120,120,0,0,120,120,0,0,120,120,120,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,108,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,6 7 5 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,748,748,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,955403,957410,214526,952042,953189,2660,299736,953192,928251,2667,290822,958160,954197,957409,NA,Sternberg Task,112,77697,121,yes,1024
92.62295082,92.62295082,640.4344262,640.4344262,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,121,121,0,121,121,0,0,121,121,0,0,121,121,121,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,109,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,right,right,NA,436,436,211857,8913,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,961613,963620,214526,958217,959402,2660,299736,959405,928251,2667,290822,964058,960408,963619,NA,Sternberg Task,113,78133,122,yes,1024
92.68292683,92.68292683,639.6910569,639.6910569,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,122,122,0,122,122,0,0,122,122,0,0,122,122,122,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,110,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,549,549,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,967530,969538,214526,964119,965313,2660,299736,965316,928251,2667,290822,970090,966323,969537,NA,Sternberg Task,114,78682,123,yes,1024
92.74193548,92.74193548,639.7419355,639.7419355,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,123,123,0,123,123,0,0,123,123,0,0,123,123,123,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,111,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,2 3 8 5 6 7,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,646,646,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,1,973542,975550,214526,970155,971328,2660,299736,971331,928251,2667,290822,976198,972337,975549,NA,Sternberg Task,115,79328,124,yes,1024
92,92,641.472,641.472,black,experiment,legacy,legacy,legacy,0,uniform,0,0,undefined,left,124,124,0,124,124,0,0,124,124,0,0,124,124,124,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,112,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,6 2,Kafkaesque Koffka,3.2.8,1,y,0,right,right,right,right,NA,856,856,211857,8913,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,979606,981612,214526,976262,977390,2660,299736,977393,928251,2667,290822,982469,978400,981611,NA,Sternberg Task,115,80184,125,yes,1024
92.06349206,92.06349206,643.015873,643.015873,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,125,125,0,125,125,0,0,125,125,0,0,125,125,125,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,113,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,836,836,211857,8913,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,2,985903,987911,214526,976262,983688,2660,299736,983691,982527,2667,290822,988749,984697,987910,NA,Sternberg Task,116,81020,126,yes,1024
92.12598425,92.12598425,641.2440945,641.2440945,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,126,126,0,126,126,0,0,126,126,0,0,126,126,126,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,114,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,418,418,211857,8913,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,8,992258,994266,214526,988802,990042,2660,299736,990046,982527,2667,290822,994686,991052,994265,NA,Sternberg Task,117,81438,127,yes,1024
92.1875,92.1875,641.65625,641.65625,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,127,127,0,127,127,0,0,127,127,0,0,127,127,127,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,115,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,5 3 8 7 2 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,694,694,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,998063,1000071,214526,994714,995851,2660,299736,995854,982527,2667,290822,1000766,996859,1000070,NA,Sternberg Task,118,82132,128,yes,1024
92.24806202,92.24806202,640.4806202,640.4806202,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,128,128,0,128,128,0,0,128,128,0,0,128,128,128,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,116,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,490,490,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,1004178,1006183,214526,1000839,1001962,2660,299736,1001965,982527,2667,290822,1006675,1002971,1006182,NA,Sternberg Task,119,82622,129,yes,1024
92.30769231,92.30769231,639.1769231,639.1769231,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,129,129,0,129,129,0,0,129,129,0,0,129,129,129,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,117,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,right,right,NA,471,471,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,1010156,1012162,214526,1006738,1007945,2660,299736,1007948,982527,2667,290822,1012635,1008951,1012161,NA,Sternberg Task,120,83093,130,yes,1024
92.36641221,92.36641221,641.0534351,641.0534351,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,130,130,0,130,130,0,0,130,130,0,0,130,130,130,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,118,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,1 7 5 2 9,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,885,885,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,1016106,1018113,214526,1012696,1013890,2660,299736,1013893,982527,2667,290822,1019000,1014898,1018112,NA,Sternberg Task,121,83978,131,yes,1024
92.42424242,92.42424242,639.6969697,639.6969697,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,131,131,0,131,131,0,0,131,131,0,0,131,131,131,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,119,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,462,462,211857,8913,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,1022413,1024420,214526,1019034,1020198,2660,299736,1020201,982527,2667,290822,1024884,1021206,1024419,NA,Sternberg Task,122,84440,132,yes,1024
92.48120301,92.48120301,639.924812,639.924812,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,132,132,0,132,132,0,0,132,132,0,0,132,132,132,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,120,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,670,670,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,1028313,1030320,214526,1024912,1026099,2660,299736,1026102,982527,2667,290822,1030993,1027108,1030319,NA,Sternberg Task,123,85110,133,yes,1024
92.53731343,92.53731343,640.6567164,640.6567164,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,133,133,0,133,133,0,0,133,133,0,0,133,133,133,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,121,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,738,738,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,5,1034427,1036434,214526,1031060,1032215,2660,299736,1032218,982527,2667,290822,1037175,1033224,1036433,NA,Sternberg Task,124,85848,134,yes,1024
92.59259259,92.59259259,641.1777778,641.1777778,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,134,134,0,134,134,0,0,134,134,0,0,134,134,134,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,122,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,2 4 6 9,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,711,711,211857,8913,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,1040587,1042593,214526,1037237,1038371,2660,299736,1038374,982527,2667,290822,1043306,1039380,1042592,NA,Sternberg Task,125,86559,135,yes,1024
92.64705882,92.64705882,640.4411765,640.4411765,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,135,135,0,135,135,0,0,135,135,0,0,135,135,135,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,123,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,8 9 5 7 1 6,Kafkaesque Koffka,3.2.8,4,y,0,left,left,right,right,NA,541,541,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,1046733,1048737,214526,1043370,1044518,2660,299736,1044521,982527,2667,290822,1049280,1045527,1048736,NA,Sternberg Task,126,87100,136,yes,1024
92.70072993,92.70072993,642.1240876,642.1240876,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,left,136,136,0,136,136,0,0,136,136,0,0,136,136,136,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,124,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,7 2 3,Kafkaesque Koffka,3.2.8,3,y,0,left,left,right,right,NA,871,871,211857,8913,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,3,1052715,1054722,214526,1049346,1050500,2660,299736,1050502,982527,2667,290822,1055595,1051509,1054721,NA,Sternberg Task,127,87971,137,yes,1024
92.75362319,92.75362319,641.5,641.5,black,experiment,legacy,legacy,legacy,0,uniform,1,1,undefined,right,137,137,0,137,137,0,0,137,137,0,0,137,137,137,0,10/27/19 8:33,The main experiment item,yes,SternbergTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,125,11,C:/Users/hosan/Desktop/TB-subject-3.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,right,right,right,NA,556,556,211857,8913,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,1059004,1061010,214526,1055655,1056793,2660,299736,1056795,982527,2667,290822,1061568,1057800,1061009,NA,Sternberg Task,128,88527,138,yes,1024
