acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_new_keyboard_response,correct_response,count_ISI,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_getting_started,count_incorrectFeeback,count_instruction1,count_instructions2,count_logger,count_memorySet,count_new_keyboard_response,count_practiceLoop,count_probe,count_thankYou,count_welcome,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_new_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_new_keyboard_response,response_time_thankYou,response_time_welcome,response_welcome,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_ISI,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_getting_started,time_incorrectFeeback,time_instruction1,time_instructions2,time_logger,time_memorySet,time_new_keyboard_response,time_practiceLoop,time_probe,time_thankYou,time_welcome,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
90.32258065,90.32258065,930.2688172,930.2688172,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,92,92,92,0,0,92,NA,92,0,0,92,92,92,0,92,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,80,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,1016,19715,16103,1016,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,619918,616591,617677,2728,113592,617690,NA,590036,2743,97488,622951,618705,621933,22468,621933,NA,NA,Sternberg Task,84,86515,93,yes,1024
90.42553191,90.42553191,927.8085106,927.8085106,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,93,93,93,0,0,93,NA,93,0,0,93,93,93,0,93,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,81,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1 7 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,699,19715,16103,699,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,3,626298,622968,624054,2728,113592,624067,NA,590036,2743,97488,629012,625081,628311,22468,628311,NA,NA,Sternberg Task,85,87214,94,yes,1024
89.47368421,89.47368421,930.3578947,930.3578947,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,94,94,94,0,0,94,NA,94,0,0,94,94,94,0,94,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,82,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.8,5,y,0,right,left,left,right,NA,1170,19715,16103,1170,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,632360,629029,630116,2728,113592,630128,NA,590036,2743,97488,635546,631143,634374,22468,634374,NA,NA,Sternberg Task,85,88384,95,yes,1024
89.58333333,89.58333333,928.625,928.625,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,95,95,95,0,0,95,NA,95,0,0,95,95,95,0,95,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,83,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,left,NA,764,19715,16103,764,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,638894,629029,636649,2728,113592,636662,NA,635562,2743,97488,641674,637677,640908,22468,640908,NA,NA,Sternberg Task,86,89148,96,yes,1024
88.65979381,88.65979381,931.1958763,931.1958763,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,96,96,96,0,0,96,NA,96,0,0,96,96,96,0,96,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,84,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,left,NA,1178,19715,16103,1178,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,645019,641690,642777,2728,113592,642790,NA,635562,2743,97488,648213,643805,647033,22468,647033,NA,NA,Sternberg Task,86,90326,97,yes,1024
88.7755102,88.7755102,929.2040816,929.2040816,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,97,97,97,0,0,97,NA,97,0,0,97,97,97,0,97,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,85,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 1 5,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,736,19715,16103,736,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,651557,641690,649316,2728,113592,649328,NA,648229,2743,97488,654309,650343,653571,22468,653571,NA,NA,Sternberg Task,87,91062,98,yes,1024
87.87878788,87.87878788,940.020202,940.020202,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,98,98,98,0,0,98,NA,98,0,0,98,98,98,0,98,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,86,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,None,left,left,None,NA,2000,19715,16103,2000,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,657654,654325,655413,2728,113592,655426,NA,648229,2743,97488,661669,656441,659668,22468,659668,NA,NA,Sternberg Task,87,93062,99,yes,1024
88,88,937.51,937.51,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,99,99,99,0,0,99,NA,99,0,0,99,99,99,0,99,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,87,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 3 7 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,689,19715,16103,689,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,2,665011,654325,662771,2728,113592,662783,NA,661685,2743,97488,667715,663798,667024,22468,667024,NA,NA,Sternberg Task,88,93751,100,yes,1024
88.11881188,88.11881188,936.3564356,936.3564356,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,100,100,100,0,0,100,NA,100,0,0,100,100,100,0,100,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,88,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 7 4 5 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,821,19715,16103,821,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,671061,667731,668819,2728,113592,668832,NA,661685,2743,97488,673898,669845,673075,22468,673074,NA,NA,Sternberg Task,89,94572,101,yes,1024
88.23529412,88.23529412,937.7352941,937.7352941,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,101,101,101,0,0,101,NA,101,0,0,101,101,101,0,101,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,89,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 7 6 8 2 3,Kafkaesque Koffka,3.2.8,6,y,0,left,left,left,left,NA,1077,19715,16103,1077,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,677243,673914,675000,2728,113592,675012,NA,661685,2743,97488,680336,676026,679257,22468,679256,NA,NA,Sternberg Task,90,95649,102,yes,1024
88.34951456,88.34951456,944.2427184,944.2427184,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,102,102,102,0,0,102,NA,102,0,0,102,102,102,0,102,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,90,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,3 5 7 1,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,1608,19715,16103,1608,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,683682,680352,681437,2728,113592,681450,NA,661685,2743,97488,687306,682464,685696,22468,685695,NA,NA,Sternberg Task,91,97257,103,yes,1024
88.46153846,88.46153846,941.875,941.875,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,103,103,103,0,0,103,NA,103,0,0,103,103,103,0,103,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,91,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,698,19715,16103,698,NA,NA,NA,2,legacy,1,1024,2,48000,-16,experiment,3,odd,6,690660,687322,688413,2728,113592,688427,NA,661685,2743,97488,693374,689442,692674,22468,692674,NA,NA,Sternberg Task,92,97955,104,yes,1024
88.57142857,88.57142857,941.6285714,941.6285714,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,104,104,104,0,0,104,NA,104,0,0,104,104,104,0,104,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,92,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 8 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,916,19715,16103,916,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,696721,693390,694477,2728,113592,694490,NA,661685,2743,97488,699653,695504,698735,22468,698735,NA,NA,Sternberg Task,93,98871,105,yes,1024
88.67924528,88.67924528,939.7924528,939.7924528,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,105,105,105,0,0,105,NA,105,0,0,105,105,105,0,105,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,93,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 8 6 3 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,left,NA,747,19715,16103,747,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,702998,699669,700755,2728,113592,700768,NA,661685,2743,97488,705760,701781,705011,22468,705011,NA,NA,Sternberg Task,94,99618,106,yes,1024
88.78504673,88.78504673,939.1682243,939.1682243,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,106,106,106,0,0,106,NA,106,0,0,106,106,106,0,106,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,94,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,873,19715,16103,873,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,709107,705776,706864,2728,113592,706877,NA,661685,2743,97488,711995,707890,711121,22468,711121,NA,NA,Sternberg Task,95,100491,107,yes,1024
88.88888889,88.88888889,938.5925926,938.5925926,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,107,107,107,0,0,107,NA,107,0,0,107,107,107,0,107,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,95,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 4 3 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,877,19715,16103,877,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,6,715341,712010,713097,2728,113592,713109,NA,661685,2743,97488,718235,714124,717355,22468,717355,NA,NA,Sternberg Task,96,101368,108,yes,1024
88.99082569,88.99082569,938.4954128,938.4954128,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,108,108,108,0,0,108,NA,108,0,0,108,108,108,0,108,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,96,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,928,19715,16103,928,NA,NA,NA,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,721580,718251,719337,2728,113592,719350,NA,661685,2743,97488,724524,720364,723594,22468,723593,NA,NA,Sternberg Task,97,102296,109,yes,1024
89.09090909,89.09090909,936.9363636,936.9363636,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,109,109,109,0,0,109,NA,109,0,0,109,109,109,0,109,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,97,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,left,NA,767,19715,16103,767,NA,NA,NA,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,727869,724540,725625,2728,113592,725638,NA,661685,2743,97488,730652,726652,729883,22468,729883,NA,NA,Sternberg Task,98,103063,110,yes,1024
89.18918919,89.18918919,933.2702703,933.2702703,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,110,110,110,0,0,110,NA,110,0,0,110,110,110,0,110,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,98,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,left,NA,530,19715,16103,530,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,734000,730669,731756,2728,113592,731769,NA,661685,2743,97488,736546,732782,736014,22468,736014,NA,NA,Sternberg Task,99,103593,111,yes,1024
89.28571429,89.28571429,930.0803571,930.0803571,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,111,111,111,0,0,111,NA,111,0,0,111,111,111,0,111,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,99,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,576,19715,16103,576,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,739890,736562,737648,2728,113592,737660,NA,661685,2743,97488,742482,738674,741904,22468,741904,NA,NA,Sternberg Task,100,104169,112,yes,1024
89.38053097,89.38053097,932.699115,932.699115,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,112,112,112,0,0,112,NA,112,0,0,112,112,112,0,112,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,100,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,1226,19715,16103,1226,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,745829,742497,743585,2728,113592,743597,NA,661685,2743,97488,749070,744611,747842,22468,747842,NA,NA,Sternberg Task,101,105395,113,yes,1024
89.47368421,89.47368421,933.1842105,933.1842105,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,113,113,113,0,0,113,NA,113,0,0,113,113,113,0,113,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,101,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,5 3 2 6 9 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,988,19715,16103,988,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,4,752416,749086,750173,2728,113592,750185,NA,661685,2743,97488,755421,751200,754431,22468,754431,NA,NA,Sternberg Task,102,106383,114,yes,1024
89.56521739,89.56521739,936.826087,936.826087,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,114,114,114,0,0,114,NA,114,0,0,114,114,114,0,114,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,102,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 5 4 2 9 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1352,19715,16103,1352,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,758767,755437,756525,2728,113592,756538,NA,661685,2743,97488,762135,757553,760781,22468,760780,NA,NA,Sternberg Task,103,107735,115,yes,1024
89.65517241,89.65517241,939.3275862,939.3275862,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,115,115,115,0,0,115,NA,115,0,0,115,115,115,0,115,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,103,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 1 8 4 9 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1227,19715,16103,1227,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,765484,762152,763239,2728,113592,763251,NA,661685,2743,97488,768728,764266,767498,22468,767498,NA,NA,Sternberg Task,104,108962,116,yes,1024
89.74358974,89.74358974,938.2478632,938.2478632,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,116,116,116,0,0,116,NA,116,0,0,116,116,116,0,116,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,104,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,8 5 3 7 4 6,Kafkaesque Koffka,3.2.8,6,y,0,left,left,left,left,NA,813,19715,16103,813,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,772074,768744,769831,2728,113592,769843,NA,661685,2743,97488,774903,770858,774088,22468,774088,NA,NA,Sternberg Task,105,109775,117,yes,1024
89.83050847,89.83050847,939.3559322,939.3559322,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,117,117,117,0,0,117,NA,117,0,0,117,117,117,0,117,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,105,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,7 8 4 6 9 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,left,NA,1069,19715,16103,1069,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,778250,774919,776006,2728,113592,776019,NA,661685,2743,97488,781335,777033,780264,22468,780263,NA,NA,Sternberg Task,106,110844,118,yes,1024
89.91596639,89.91596639,938.6806723,938.6806723,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,118,118,118,0,0,118,NA,118,0,0,118,118,118,0,118,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,106,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,left,NA,859,19715,16103,859,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,784683,781351,782438,2728,113592,782451,NA,661685,2743,97488,787558,783465,786697,22468,786697,NA,NA,Sternberg Task,107,111703,119,yes,1024
90,90,945.8916667,945.8916667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,119,119,119,0,0,119,NA,119,0,0,119,119,119,0,119,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,107,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1804,19715,16103,1804,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,790905,787575,788662,2728,113592,788674,NA,661685,2743,97488,794725,789689,792919,22468,792919,NA,NA,Sternberg Task,108,113507,120,yes,1024
89.25619835,89.25619835,949.7768595,949.7768595,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,120,120,120,0,0,120,NA,120,0,0,120,120,120,0,120,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,108,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,right,left,left,right,NA,1416,19715,16103,1416,NA,NA,NA,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,798071,794740,795827,2728,113592,795839,NA,661685,2743,97488,801503,796854,800085,22468,800084,NA,NA,Sternberg Task,108,114923,121,yes,1024
89.3442623,89.3442623,950.0245902,950.0245902,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,121,121,121,0,0,121,NA,121,0,0,121,121,121,0,121,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,109,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,3 9 8 1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,980,19715,16103,980,NA,NA,NA,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,804851,794740,802606,2728,113592,802619,NA,801519,2743,97488,807847,803634,806865,22468,806865,NA,NA,Sternberg Task,109,115903,122,yes,1024
89.43089431,89.43089431,951.7073171,951.7073171,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,122,122,122,0,0,122,NA,122,0,0,122,122,122,0,122,0,NA,Fri Oct 25 19:51:04 2019,The main experiment item,yes,SternbergTask.osexp,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design,no,mono,no,18,no,white,no,yes,768,legacy,110,11,/Users/juancastaneda/Documents/Grad School /Advanced Quantitative Methods & Experimental Design/Sterberg Task/JC-subject-4.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,right,NA,1157,19715,16103,1157,NA,NA,NA,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,811193,807863,808949,2728,113592,808962,NA,801519,2743,97488,814366,809977,813207,22468,813206,NA,NA,Sternberg Task,110,117060,123,yes,1024
