acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExpSequence,count_ExperimentLoop,count_Fixation,count_ISI,count_Instruction1,count_Instructions2,count_MemorySet,count_PracticeLoop,count_Probe,count_ThankYou,count_experiment,count_incorrectFeedback,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_PracticeLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instructions2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instructions2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExpSequence,time_ExperimentLoop,time_Fixation,time_ISI,time_Instruction1,time_Instructions2,time_MemorySet,time_PracticeLoop,time_Probe,time_ThankYou,time_experiment,time_incorrectFeedback,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
88,88,838.3733333,838.3733333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,74,74,0,74,74,0,0,74,0,74,0,0,74,74,74,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,62,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 5 3 2 8 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,809,72833,86980,NA,809,2,legacy,6,1024,2,48000,-16,experiment,3,odd,7,617632,618733,236544,618735,620945,2228,149564,619740,75061,622951,NA,2225,598152,622951,623761,Sternberg Task,66,62878,75,yes,1024
88.15789474,88.15789474,844.8421053,844.8421053,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,75,75,0,75,75,0,0,75,0,75,0,0,75,75,75,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,63,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 8 2 7 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1330,72833,86980,NA,1330,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,623766,624882,236544,624884,627095,2228,149564,625889,75061,629101,NA,2225,598152,629101,630432,Sternberg Task,67,64208,76,yes,1024
88.31168831,88.31168831,844.2207792,844.2207792,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,76,76,0,76,76,0,0,76,0,76,0,0,76,76,76,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,64,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,3 5 9 6 2 4,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,797,72833,86980,NA,797,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,630438,631536,236544,631538,633748,2228,149564,632543,75061,635751,NA,2225,598152,635751,636549,Sternberg Task,68,65005,77,yes,1024
88.46153846,88.46153846,847.1410256,847.1410256,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,77,77,0,77,77,0,0,77,0,77,0,0,77,77,77,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,65,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1072,72833,86980,NA,1072,2,legacy,4,1024,2,48000,-16,experiment,3,odd,5,636554,637664,236544,637666,639876,2228,149564,638670,75061,641882,NA,2225,598152,641882,642955,Sternberg Task,69,66077,78,yes,1024
87.34177215,87.34177215,861.7341772,861.7341772,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,78,78,0,78,78,0,0,78,0,78,0,0,78,78,78,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,66,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8,Kafkaesque Koffka,3.2.8,1,y,0,None,left,left,NA,None,2000,72833,86980,NA,2000,2,legacy,1,1024,2,48000,-16,experiment,3,odd,8,642960,644072,236544,644074,646284,2228,149564,645079,75061,648288,NA,2225,598152,648289,650289,Sternberg Task,69,68077,79,yes,1024
86.25,86.25,863.325,863.325,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,79,79,0,79,79,0,0,79,0,79,0,0,79,79,79,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,67,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,right,left,left,NA,right,989,72833,86980,NA,989,2,legacy,4,1024,2,48000,-16,experiment,3,odd,8,642960,651389,236544,651391,653600,2228,149564,652395,75061,655606,NA,2225,650295,655606,656596,Sternberg Task,69,69066,80,yes,1024
86.41975309,86.41975309,862.037037,862.037037,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,80,80,0,80,80,0,0,80,0,80,0,0,80,80,80,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,68,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 9 6 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,759,72833,86980,NA,759,2,legacy,4,1024,2,48000,-16,experiment,3,odd,9,642960,657702,236544,657703,659914,2228,149564,658709,75061,661920,NA,2225,656601,661920,662680,Sternberg Task,70,69825,81,yes,1024
86.58536585,86.58536585,860.7804878,860.7804878,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,81,81,0,81,81,0,0,81,0,81,0,0,81,81,81,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,69,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,759,72833,86980,NA,759,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,662687,663797,236544,663799,666008,2228,149564,664803,75061,668014,NA,2225,656601,668014,668774,Sternberg Task,71,70584,82,yes,1024
86.74698795,86.74698795,858.5421687,858.5421687,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,82,82,0,82,82,0,0,82,0,82,0,0,82,82,82,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,70,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,675,72833,86980,NA,675,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,668779,669879,236544,669881,672093,2228,149564,670887,75061,674098,NA,2225,656601,674098,674774,Sternberg Task,72,71259,83,yes,1024
86.9047619,86.9047619,855.5952381,855.5952381,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,83,83,0,83,83,0,0,83,0,83,0,0,83,83,83,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,71,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,611,72833,86980,NA,611,2,legacy,3,1024,2,48000,-16,experiment,3,odd,7,674779,675877,236544,675878,678088,2228,149564,676884,75061,680093,NA,2225,656601,680093,680704,Sternberg Task,73,71870,84,yes,1024
85.88235294,85.88235294,857.0705882,857.0705882,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,84,84,0,84,84,0,0,84,0,84,0,0,84,84,84,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,72,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,right,left,left,NA,right,981,72833,86980,NA,981,2,legacy,6,1024,2,48000,-16,experiment,3,odd,6,680709,681806,236544,681808,684019,2228,149564,682813,75061,686025,NA,2225,656601,686025,687007,Sternberg Task,73,72851,85,yes,1024
86.04651163,86.04651163,857.1744186,857.1744186,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,85,85,0,85,85,0,0,85,0,85,0,0,85,85,85,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,73,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,1 4 3 6 5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,866,72833,86980,NA,866,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,680709,688113,236544,688114,690324,2228,149564,689119,75061,692329,NA,2225,687017,692330,693197,Sternberg Task,74,73717,86,yes,1024
86.20689655,86.20689655,857.4827586,857.4827586,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,86,86,0,86,86,0,0,86,0,86,0,0,86,86,86,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,74,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 6 3 4 7,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,884,72833,86980,NA,884,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,693206,694305,236544,694307,696517,2228,149564,695312,75061,698523,NA,2225,687017,698523,699408,Sternberg Task,75,74601,87,yes,1024
86.36363636,86.36363636,855.4772727,855.4772727,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,87,87,0,87,87,0,0,87,0,87,0,0,87,87,87,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,75,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,5 7 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,681,72833,86980,NA,681,2,legacy,3,1024,2,48000,-16,experiment,3,odd,9,699413,700517,236544,700519,702726,2228,149564,701521,75061,704730,NA,2225,687017,704731,705413,Sternberg Task,76,75282,88,yes,1024
86.51685393,86.51685393,853.7865169,853.7865169,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,88,88,0,88,88,0,0,88,0,88,0,0,88,88,88,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,76,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,1 5 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,705,72833,86980,NA,705,2,legacy,5,1024,2,48000,-16,experiment,3,odd,4,705418,706532,236544,706534,708745,2228,149564,707539,75061,710750,NA,2225,687017,710750,711456,Sternberg Task,77,75987,89,yes,1024
86.66666667,86.66666667,852.7,852.7,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,89,89,0,89,89,0,0,89,0,89,0,0,89,89,89,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,77,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,756,72833,86980,NA,756,2,legacy,2,1024,2,48000,-16,experiment,3,odd,2,711461,712569,236544,712571,714781,2228,149564,713577,75061,716787,NA,2225,687017,716787,717544,Sternberg Task,78,76743,90,yes,1024
85.71428571,85.71428571,851.4725275,851.4725275,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,90,90,0,90,90,0,0,90,0,90,0,0,90,90,90,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,78,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 6,Kafkaesque Koffka,3.2.8,2,y,0,right,left,left,NA,right,741,72833,86980,NA,741,2,legacy,2,1024,2,48000,-16,experiment,3,odd,6,717548,718654,236544,718656,720866,2228,149564,719661,75061,722871,NA,2225,687017,722871,723613,Sternberg Task,78,77484,91,yes,1024
85.86956522,85.86956522,849.7282609,849.7282609,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,91,91,0,91,91,0,0,91,0,91,0,0,91,91,91,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,79,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,691,72833,86980,NA,691,2,legacy,2,1024,2,48000,-16,experiment,3,odd,5,717548,724722,236544,724724,726934,2228,149564,725728,75061,728937,NA,2225,723618,728937,729629,Sternberg Task,79,78175,92,yes,1024
84.94623656,84.94623656,849.3978495,849.3978495,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,92,92,0,92,92,0,0,92,0,92,0,0,92,92,92,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,80,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 9 5 6 7,Kafkaesque Koffka,3.2.8,1,y,0,right,left,left,NA,right,819,72833,86980,NA,819,2,legacy,5,1024,2,48000,-16,experiment,3,odd,8,729634,730730,236544,730732,732943,2228,149564,731737,75061,734949,NA,2225,723618,734949,735769,Sternberg Task,79,78994,93,yes,1024
85.10638298,85.10638298,848.0425532,848.0425532,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,93,93,0,93,93,0,0,93,0,93,0,0,93,93,93,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,81,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 9 1 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,722,72833,86980,NA,722,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,729634,736873,236544,736875,739084,2228,149564,737879,75061,741090,NA,2225,735774,741091,741814,Sternberg Task,80,79716,94,yes,1024
84.21052632,84.21052632,850.3368421,850.3368421,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,94,94,0,94,94,0,0,94,0,94,0,0,94,94,94,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,82,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 8 9 4 1,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,1066,72833,86980,NA,1066,2,legacy,5,1024,2,48000,-16,experiment,3,odd,5,741819,742910,236544,742912,745122,2228,149564,743917,75061,747127,NA,2225,735774,747128,748195,Sternberg Task,80,80782,95,yes,1024
84.375,84.375,850.9479167,850.9479167,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,95,95,0,95,95,0,0,95,0,95,0,0,95,95,95,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,83,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,4 2 6 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,909,72833,86980,NA,909,2,legacy,4,1024,2,48000,-16,experiment,3,odd,7,741819,749294,236544,749296,751506,2228,149564,750300,75061,753510,NA,2225,748200,753510,754420,Sternberg Task,81,81691,96,yes,1024
84.53608247,84.53608247,849.628866,849.628866,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,96,96,0,96,96,0,0,96,0,96,0,0,96,96,96,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,84,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,723,72833,86980,NA,723,2,legacy,6,1024,2,48000,-16,experiment,3,odd,2,754432,755531,236544,755533,757744,2228,149564,756538,75061,759751,NA,2225,748200,759751,760476,Sternberg Task,82,82414,97,yes,1024
83.67346939,83.67346939,851.1938776,851.1938776,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,97,97,0,97,97,0,0,97,0,97,0,0,97,97,97,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,85,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 7 5,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,1003,72833,86980,NA,1003,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,760486,761575,236544,761577,763784,2228,149564,762579,75061,765787,NA,2225,748200,765787,766791,Sternberg Task,82,83417,98,yes,1024
83.83838384,83.83838384,849.2626263,849.2626263,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,98,98,0,98,98,0,0,98,0,98,0,0,98,98,98,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,86,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 7 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,660,72833,86980,NA,660,2,legacy,3,1024,2,48000,-16,experiment,3,odd,8,760486,767901,236544,767903,770115,2228,149564,768910,75061,772121,NA,2225,766803,772121,772782,Sternberg Task,83,84077,99,yes,1024
84,84,848.39,848.39,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,99,99,0,99,99,0,0,99,0,99,0,0,99,99,99,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,87,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 3 2 8,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,762,72833,86980,NA,762,2,legacy,4,1024,2,48000,-16,experiment,3,odd,4,772789,773877,236544,773879,776088,2228,149564,774884,75061,778094,NA,2225,766803,778094,778857,Sternberg Task,84,84839,100,yes,1024
84.15841584,84.15841584,849.5049505,849.5049505,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,100,100,0,100,100,0,0,100,0,100,0,0,100,100,100,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,88,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,7 6 4 8 1 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,961,72833,86980,NA,961,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,778862,779963,236544,779965,782173,2228,149564,780968,75061,784178,NA,2225,766803,784178,785140,Sternberg Task,85,85800,101,yes,1024
84.31372549,84.31372549,851.1078431,851.1078431,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,101,101,0,101,101,0,0,101,0,101,0,0,101,101,101,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,89,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,1013,72833,86980,NA,1013,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,785146,786234,236544,786235,788444,2228,149564,787240,75061,790450,NA,2225,766803,790450,791465,Sternberg Task,86,86813,102,yes,1024
84.46601942,84.46601942,854.0873786,854.0873786,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,102,102,0,102,102,0,0,102,0,102,0,0,102,102,102,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,90,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,8 5 4 7 3 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,1158,72833,86980,NA,1158,2,legacy,6,1024,2,48000,-16,experiment,3,odd,5,791470,792557,236544,792559,794767,2228,149564,793564,75061,796772,NA,2225,766803,796772,797932,Sternberg Task,87,87971,103,yes,1024
84.61538462,84.61538462,855.8269231,855.8269231,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,103,103,0,103,103,0,0,103,0,103,0,0,103,103,103,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,91,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,5 7 8 2 3 8,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,1035,72833,86980,NA,1035,2,legacy,6,1024,2,48000,-16,experiment,3,odd,3,797936,799058,236544,799060,801271,2228,149564,800065,75061,803276,NA,2225,766803,803276,804312,Sternberg Task,88,89006,104,yes,1024
84.76190476,84.76190476,853.8571429,853.8571429,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,104,104,0,104,104,0,0,104,0,104,0,0,104,104,104,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,92,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,6 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,649,72833,86980,NA,649,2,legacy,3,1024,2,48000,-16,experiment,3,odd,1,804317,805410,236544,805412,807622,2228,149564,806417,75061,809628,NA,2225,766803,809628,810278,Sternberg Task,89,89655,105,yes,1024
84.90566038,84.90566038,853.3867925,853.3867925,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,105,105,0,105,105,0,0,105,0,105,0,0,105,105,105,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,93,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,804,72833,86980,NA,804,2,legacy,5,1024,2,48000,-16,experiment,3,odd,1,810288,811395,236544,811397,813607,2228,149564,812402,75061,815612,NA,2225,766803,815613,816419,Sternberg Task,90,90459,106,yes,1024
85.04672897,85.04672897,851.046729,851.046729,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,106,106,0,106,106,0,0,106,0,106,0,0,106,106,106,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,94,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 1 7 2,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,603,72833,86980,NA,603,2,legacy,4,1024,2,48000,-16,experiment,3,odd,1,816427,817525,236544,817526,819736,2228,149564,818531,75061,821743,NA,2225,766803,821743,822347,Sternberg Task,91,91062,107,yes,1024
85.18518519,85.18518519,853.1481481,853.1481481,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,107,107,0,107,107,0,0,107,0,107,0,0,107,107,107,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,95,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,4 3 2 5 8,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,1078,72833,86980,NA,1078,2,legacy,5,1024,2,48000,-16,experiment,3,odd,3,822354,823460,236544,823462,825674,2228,149564,824468,75061,827679,NA,2225,766803,827679,828759,Sternberg Task,92,92140,108,yes,1024
85.32110092,85.32110092,854.4954128,854.4954128,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,108,108,0,108,108,0,0,108,0,108,0,0,108,108,108,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,96,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,9 3 8 2 1 4,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,1000,72833,86980,NA,1000,2,legacy,6,1024,2,48000,-16,experiment,3,odd,8,828765,829862,236544,829864,832073,2228,149564,830869,75061,834077,NA,2225,766803,834078,835079,Sternberg Task,93,93140,109,yes,1024
85.45454545,85.45454545,854.3272727,854.3272727,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,109,109,0,109,109,0,0,109,0,109,0,0,109,109,109,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,97,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,1 7 8 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,836,72833,86980,NA,836,2,legacy,5,1024,2,48000,-16,experiment,3,odd,2,835084,836185,236544,836187,838397,2228,149564,837192,75061,840403,NA,2225,766803,840403,841240,Sternberg Task,94,93976,110,yes,1024
85.58558559,85.58558559,853.4414414,853.4414414,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,110,110,0,110,110,0,0,110,0,110,0,0,110,110,110,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,98,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,1 4 9 3 2 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,756,72833,86980,NA,756,2,legacy,6,1024,2,48000,-16,experiment,3,odd,9,841244,842357,236544,842359,844566,2228,149564,843364,75061,846572,NA,2225,766803,846573,847330,Sternberg Task,95,94732,111,yes,1024
85.71428571,85.71428571,851.3392857,851.3392857,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,111,111,0,111,111,0,0,111,0,111,0,0,111,111,111,10/27/19 19:27,The main experiment item,yes,SternbergTask.osexp,E:\Classwork\AQMAED,no,mono,no,18,no,white,no,yes,768,legacy,99,11,E:/Classwork/AQMAED/Stenberg/MS-subject-3.csv,legacy,2 6 1 7 4,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,618,72833,86980,NA,618,2,legacy,5,1024,2,48000,-16,experiment,3,odd,6,847336,848439,236544,848441,850653,2228,149564,849447,75061,852658,NA,2225,766803,852658,853276,Sternberg Task,96,95350,112,yes,1024
