acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instruction1,correct_keyboard_response,correct_response,count_CorrectFeedback,count_ExperimentLoop,count_Fixation,count_ISI,count_IncorrectFeedback,count_Instruction1,count_Instruction2,count_MemorySet,count_Practiceloop,count_Probe,count_ThankYou,count_expSequence,count_experiment,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Practiceloop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_Instruction1,response_Instruction2,response_ThankYou,response_keyboard_response,response_time,response_time_Instruction1,response_time_Instruction2,response_time_ThankYou,response_time_keyboard_response,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_CorrectFeedback,time_ExperimentLoop,time_Fixation,time_ISI,time_IncorrectFeedback,time_Instruction1,time_Instruction2,time_MemorySet,time_Practiceloop,time_Probe,time_ThankYou,time_expSequence,time_experiment,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
87.61061947,87.61061947,974.8495575,974.8495575,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,112,0,112,112,112,0,0,112,0,112,0,112,0,112,112,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,100,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,1 6 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,939,5659,3975,NA,939,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,740642,105868,741820,744027,721301,6288,101892,742823,11948,746030,NA,741816,6279,746031,746973,Sternberg Task,99,110158,113,yes,1024
87.71929825,87.71929825,972.2368421,972.2368421,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,113,0,113,113,113,0,0,113,0,113,0,113,0,113,113,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,101,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 9 3 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,677,5659,3975,NA,677,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,747001,105868,748179,750385,721301,6288,101892,749182,11948,752388,NA,748175,6279,752389,753069,Sternberg Task,100,110835,114,yes,1024
87.82608696,87.82608696,972.6173913,972.6173913,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,114,0,114,114,114,0,0,114,0,114,0,114,0,114,114,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,102,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 9 4 5 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1016,5659,3975,NA,1016,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,753101,105868,754280,756486,721301,6288,101892,755283,11948,758489,NA,754276,6279,758490,759509,Sternberg Task,101,111851,115,yes,1024
87.93103448,87.93103448,971.1982759,971.1982759,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,115,0,115,115,115,0,0,115,0,115,0,115,0,115,115,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,103,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 6 2 4 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,808,5659,3975,NA,808,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,759534,105868,760711,762918,721301,6288,101892,761715,11948,764921,NA,760707,6279,764922,765733,Sternberg Task,102,112659,116,yes,1024
88.03418803,88.03418803,969.4017094,969.4017094,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,116,0,116,116,116,0,0,116,0,116,0,116,0,116,116,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,104,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,9 3 1 2 5,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,761,5659,3975,NA,761,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,765758,105868,766936,769142,721301,6288,101892,767939,11948,771145,NA,766932,6279,771145,771909,Sternberg Task,103,113420,117,yes,1024
88.13559322,88.13559322,967,967,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,117,0,117,117,117,0,0,117,0,117,0,117,0,117,117,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,105,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,4 6 2 5 1,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,686,5659,3975,NA,686,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,771934,105868,773114,775320,721301,6288,101892,774117,11948,777323,NA,773110,6279,777324,778013,Sternberg Task,104,114106,118,yes,1024
88.23529412,88.23529412,966.5378151,966.5378151,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,118,0,118,118,118,0,0,118,0,118,0,118,0,118,118,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,106,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,5 2 9 6 1 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,912,5659,3975,NA,912,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,778042,105868,779218,781424,721301,6288,101892,780221,11948,783427,NA,779214,6279,783427,784341,Sternberg Task,105,115018,119,yes,1024
88.33333333,88.33333333,967.15,967.15,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,119,0,119,119,119,0,0,119,0,119,0,119,0,119,119,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,107,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 4 8 5 1 3,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,1040,5659,3975,NA,1040,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,784367,105868,785544,787751,721301,6288,101892,786547,11948,789754,NA,785540,6279,789754,790797,Sternberg Task,106,116058,120,yes,1024
87.60330579,87.60330579,968.214876,968.214876,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,120,0,120,120,120,0,0,120,0,120,0,120,0,120,120,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,108,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 7 8 5,Kafkaesque Koffka,3.2.8,3,y,0,right,left,left,NA,right,1096,5659,3975,NA,1096,2,legacy,4,1024,2,48000,-16,experiment,1,odd,8,790825,105868,792001,794207,721301,6288,101892,793004,11948,796210,NA,791997,6279,796210,797309,Sternberg Task,106,117154,121,yes,1024
86.8852459,86.8852459,968.1557377,968.1557377,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,121,0,121,121,121,0,0,121,0,121,0,121,0,121,121,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,109,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 7 9 3 1 2,Kafkaesque Koffka,3.2.8,1,y,0,right,left,left,NA,right,961,5659,3975,NA,961,2,legacy,6,1024,2,48000,-16,experiment,1,odd,6,790825,105868,798527,800733,797350,6288,101892,799530,11948,802736,NA,798523,6279,802737,803701,Sternberg Task,106,118115,122,yes,1024
86.99186992,86.99186992,969.5853659,969.5853659,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,122,0,122,122,122,0,0,122,0,122,0,122,0,122,122,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,110,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,5 9 2 3,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1144,5659,3975,NA,1144,2,legacy,4,1024,2,48000,-16,experiment,1,odd,8,790825,105868,804902,807109,803725,6288,101892,805905,11948,809113,NA,804898,6279,809114,810261,Sternberg Task,107,119259,123,yes,1024
87.09677419,87.09677419,969.9677419,969.9677419,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,123,0,123,123,123,0,0,123,0,123,0,123,0,123,123,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,111,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,8 5 7 3 6,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1017,5659,3975,NA,1017,2,legacy,5,1024,2,48000,-16,experiment,1,odd,9,810291,105868,811470,813677,803725,6288,101892,812473,11948,815680,NA,811466,6279,815681,816701,Sternberg Task,108,120276,124,yes,1024
87.2,87.2,970.312,970.312,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,124,0,124,124,124,0,0,124,0,124,0,124,0,124,124,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,112,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,3 9 1,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,1013,5659,3975,NA,1013,2,legacy,3,1024,2,48000,-16,experiment,1,odd,7,816733,105868,817912,820120,803725,6288,101892,818916,11948,822124,NA,817908,6279,822125,823141,Sternberg Task,109,121289,125,yes,1024
87.3015873,87.3015873,973.2539683,973.2539683,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,125,0,125,125,125,0,0,125,0,125,0,125,0,125,125,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,113,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 5 4 8 7,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,1341,5659,3975,NA,1341,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,823166,105868,824345,826552,803725,6288,101892,825348,11948,828556,NA,824341,6279,828557,829901,Sternberg Task,110,122630,126,yes,1024
87.4015748,87.4015748,973.015748,973.015748,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,126,0,126,126,126,0,0,126,0,126,0,126,0,126,126,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,114,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 6 4 3 9,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,943,5659,3975,NA,943,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,829933,105868,831113,833319,803725,6288,101892,832116,11948,835323,NA,831109,6279,835323,836269,Sternberg Task,111,123573,127,yes,1024
87.5,87.5,980.34375,980.34375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,127,0,127,127,127,0,0,127,0,127,0,127,0,127,127,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,115,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,2 8 5 1,Kafkaesque Koffka,3.2.8,4,y,0,left,left,left,NA,left,1911,5659,3975,NA,1911,2,legacy,4,1024,2,48000,-16,experiment,1,odd,1,836300,105868,837480,839687,803725,6288,101892,838483,11948,841690,NA,837476,6279,841691,843605,Sternberg Task,112,125484,128,yes,1024
87.59689922,87.59689922,978.9379845,978.9379845,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,128,0,128,128,128,0,0,128,0,128,0,128,0,128,128,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,116,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,3 4 2,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,799,5659,3975,NA,799,2,legacy,3,1024,2,48000,-16,experiment,1,odd,5,843633,105868,844809,847016,803725,6288,101892,845812,11948,849019,NA,844805,6279,849019,849821,Sternberg Task,113,126283,129,yes,1024
87.69230769,87.69230769,977.6384615,977.6384615,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,129,0,129,129,129,0,0,129,0,129,0,129,0,129,129,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,117,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 2 9 3 8 4,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,810,5659,3975,NA,810,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,849875,105868,851055,853261,803725,6288,101892,852058,11948,855264,NA,851051,6279,855264,856077,Sternberg Task,114,127093,130,yes,1024
87.78625954,87.78625954,976.4198473,976.4198473,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,130,0,130,130,130,0,0,130,0,130,0,130,0,130,130,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,118,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,5,Kafkaesque Koffka,3.2.8,0,n,0,right,left,left,NA,right,818,5659,3975,NA,818,2,legacy,1,1024,2,48000,-16,experiment,1,odd,8,856108,105868,857287,859494,803725,6288,101892,858290,11948,861497,NA,857283,6279,861497,862318,Sternberg Task,115,127911,131,yes,1024
87.87878788,87.87878788,975.2045455,975.2045455,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,131,0,131,131,131,0,0,131,0,131,0,131,0,131,131,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,119,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,3 2 1 4 7,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,816,5659,3975,NA,816,2,legacy,5,1024,2,48000,-16,experiment,1,odd,2,862350,105868,863528,865735,803725,6288,101892,864531,11948,867738,NA,863524,6279,867739,868558,Sternberg Task,116,128727,132,yes,1024
87.96992481,87.96992481,973.2857143,973.2857143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,132,0,132,132,132,0,0,132,0,132,0,132,0,132,132,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,120,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,4 1 8 7 5,Kafkaesque Koffka,3.2.8,3,y,0,left,left,left,NA,left,720,5659,3975,NA,720,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,868583,105868,869761,871967,803725,6288,101892,870764,11948,873971,NA,869757,6279,873971,874694,Sternberg Task,117,129447,133,yes,1024
88.05970149,88.05970149,971.9402985,971.9402985,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,133,0,133,133,133,0,0,133,0,133,0,133,0,133,133,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,121,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,4 6 5 8,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,793,5659,3975,NA,793,2,legacy,4,1024,2,48000,-16,experiment,1,odd,4,874725,105868,875903,878110,803725,6288,101892,876907,11948,880114,NA,875900,6279,880114,880910,Sternberg Task,118,130240,134,yes,1024
88.14814815,88.14814815,974.5037037,974.5037037,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,134,0,134,134,134,0,0,134,0,134,0,134,0,134,134,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,122,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 9 7 4 5 1,Kafkaesque Koffka,3.2.8,2,y,0,left,left,left,NA,left,1318,5659,3975,NA,1318,2,legacy,6,1024,2,48000,-16,experiment,1,odd,9,880950,105868,882131,884338,803725,6288,101892,883134,11948,886341,NA,882127,6279,886341,887662,Sternberg Task,119,131558,135,yes,1024
87.5,87.5,974.0147059,974.0147059,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,135,0,135,135,135,0,0,135,0,135,0,135,0,135,135,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,123,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,6 9 5,Kafkaesque Koffka,3.2.8,0,n,0,left,left,left,NA,left,908,5659,3975,NA,908,2,legacy,3,1024,2,48000,-16,experiment,1,odd,8,887691,105868,888869,891076,803725,6288,101892,889872,11948,893079,NA,888865,6279,893079,893990,Sternberg Task,119,132466,136,yes,1024
87.59124088,87.59124088,971.4817518,971.4817518,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,136,0,136,136,136,0,0,136,0,136,0,136,0,136,136,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,124,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,7,Kafkaesque Koffka,3.2.8,1,y,0,left,left,left,NA,left,627,5659,3975,NA,627,2,legacy,1,1024,2,48000,-16,experiment,1,odd,7,887691,105868,895204,897412,894025,6288,101892,896208,11948,899415,NA,895200,6279,899416,900046,Sternberg Task,120,133093,137,yes,1024
87.68115942,87.68115942,972.0869565,972.0869565,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,137,0,137,137,137,0,0,137,0,137,0,137,0,137,137,10/16/19 12:32,The main experiment item,yes,SternbergTask.osexp,C:/Users/Carolyn/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,125,11,C:/Users/Carolyn/Desktop/cp_subject-1.csv,legacy,3 4 9 6 2 9,Kafkaesque Koffka,3.2.8,5,y,0,left,left,left,NA,left,1055,5659,3975,NA,1055,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,900075,105868,901251,903457,894025,6288,101892,902254,11948,905460,NA,901247,6279,905460,906518,Sternberg Task,121,134148,138,yes,1024
