"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboardResponse","correct_response","count_ISI","count_Practiceloop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrect","count_instruction1","count_instructions2","count_keyboardResponse","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboardResponse","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboardResponse","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Practiceloop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrect","time_instruction1","time_instructions2","time_keyboardResponse","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"70","70","906.9","906.9","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","89","0","89","89","0","0","89","89","0","0","89","89","89","89","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","1 7 8 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","650","243778","22718","650","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","842543","248379","839125","840330","4586","358421","840332","820432","4590","335702","844549","845200","841338","844548","NA","Sternberg task","63","81621","90","yes","1024"
"69.2307692308","69.2307692308","903.78021978","903.78021978","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","90","0","90","90","0","0","90","90","0","0","90","90","90","90","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 1 5 6 3","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","623","243778","22718","623","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","848612","248379","845257","846402","4586","358421","846403","820432","4590","335702","850617","851241","847407","850617","NA","Sternberg task","63","82244","91","yes","1024"
"69.5652173913","69.5652173913","901.097826087","901.097826087","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","0","91","91","0","0","91","91","0","0","91","91","91","91","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","1 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","657","243778","22718","657","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","854648","248379","845257","852436","4586","358421","852437","851287","4590","335702","856653","857312","853442","856653","NA","Sternberg task","64","82901","92","yes","1024"
"69.8924731183","69.8924731183","898.677419355","898.677419355","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","0","92","92","0","0","92","92","0","0","92","92","92","92","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","5 7 8 2 3 8","Kafkaesque Koffka","3.2.5","5","y","0","left","space","left","left","NA","676","243778","22718","676","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","860708","248379","857359","858496","4586","358421","858498","851287","4590","335702","862714","863391","859503","862714","NA","Sternberg task","65","83577","93","yes","1024"
"70.2127659574","70.2127659574","895.574468085","895.574468085","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","0","93","93","0","0","93","93","0","0","93","93","93","93","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 3 1 2 5","Kafkaesque Koffka","3.2.5","4","y","0","left","space","left","left","NA","607","243778","22718","607","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","866767","248379","863413","864553","4586","358421","864556","851287","4590","335702","868773","869381","865560","868772","NA","Sternberg task","66","84184","94","yes","1024"
"69.4736842105","69.4736842105","895.084210526","895.084210526","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","94","0","94","94","0","0","94","94","0","0","94","94","94","94","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","1 3 2 6 9","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","849","243778","22718","849","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","872795","248379","869429","870583","4586","358421","870584","851287","4590","335702","874801","875652","871589","874800","NA","Sternberg task","66","85033","95","yes","1024"
"69.7916666667","69.7916666667","898.1875","898.1875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","0","95","95","0","0","95","95","0","0","95","95","95","95","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 4 2 8 1 9","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","1193","243778","22718","1193","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","879091","248379","869429","876881","4586","358421","876882","875700","4590","335702","881097","882291","877886","881097","NA","Sternberg task","67","86226","96","yes","1024"
"70.1030927835","70.1030927835","899.515463918","899.515463918","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","0","96","96","0","0","96","96","0","0","96","96","96","96","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 7 5 9","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","1027","243778","22718","1027","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","885737","248379","882337","883524","4586","358421","883527","875700","4590","335702","887743","888771","884532","887743","NA","Sternberg task","68","87253","97","yes","1024"
"70.4081632653","70.4081632653","899.336734694","899.336734694","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","0","97","97","0","0","97","97","0","0","97","97","97","97","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 9 5 7 1 6","Kafkaesque Koffka","3.2.5","4","y","0","left","space","left","left","NA","882","243778","22718","882","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","892175","248379","888817","889962","4586","358421","889964","875700","4590","335702","894179","895063","890969","894179","NA","Sternberg task","69","88135","98","yes","1024"
"70.7070707071","70.7070707071","896.878787879","896.878787879","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","0","98","98","0","0","98","98","0","0","98","98","98","98","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 1","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","656","243778","22718","656","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","898460","248379","895106","896246","4586","358421","896249","875700","4590","335702","900465","901122","897254","900465","NA","Sternberg task","70","88791","99","yes","1024"
"71","71","892.61","892.61","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","0","99","99","0","0","99","99","0","0","99","99","99","99","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","3 4","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","470","243778","22718","470","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","904526","248379","901167","902313","4586","358421","902314","875700","4590","335702","906531","907003","903320","906531","NA","Sternberg task","71","89261","100","yes","1024"
"71.2871287129","71.2871287129","890.732673267","890.732673267","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","0","100","100","0","0","100","100","0","0","100","100","100","100","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","703","243778","22718","703","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","910452","248379","907053","908241","4586","358421","908242","875700","4590","335702","912458","913162","909247","912458","NA","Sternberg task","72","89964","101","yes","1024"
"71.568627451","71.568627451","888.656862745","888.656862745","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","0","101","101","0","0","101","101","0","0","101","101","101","101","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","3 9 7 6 4","Kafkaesque Koffka","3.2.5","3","y","0","left","space","left","left","NA","679","243778","22718","679","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","916557","248379","913169","914346","4586","358421","914347","875700","4590","335702","918562","919242","915352","918562","NA","Sternberg task","73","90643","102","yes","1024"
"71.8446601942","71.8446601942","889.495145631","889.495145631","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","0","102","102","0","0","102","102","0","0","102","102","102","102","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 8 9 3 4 9","Kafkaesque Koffka","3.2.5","5","y","0","left","space","left","left","NA","975","243778","22718","975","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","922651","248379","919291","920439","4586","358421","920441","875700","4590","335702","924656","925634","921446","924656","NA","Sternberg task","74","91618","103","yes","1024"
"71.1538461538","71.1538461538","891.884615385","891.884615385","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","103","0","103","103","0","0","103","103","0","0","103","103","103","103","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 5 7 3 6","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","1138","243778","22718","1138","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","929038","248379","925677","926826","4586","358421","926828","875700","4590","335702","931043","932182","927833","931043","NA","Sternberg task","74","92756","104","yes","1024"
"71.4285714286","71.4285714286","890.257142857","890.257142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","0","104","104","0","0","104","104","0","0","104","104","104","104","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","7 8 4 6 9 5","Kafkaesque Koffka","3.2.5","4","y","0","left","space","left","left","NA","721","243778","22718","721","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","935605","248379","925677","933392","4586","358421","933395","932227","4590","335702","937610","938332","934400","937610","NA","Sternberg task","75","93477","105","yes","1024"
"71.6981132075","71.6981132075","886.462264151","886.462264151","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","0","105","105","0","0","105","105","0","0","105","105","105","105","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","4 7 6 8 2 3","Kafkaesque Koffka","3.2.5","6","y","0","left","space","left","left","NA","488","243778","22718","488","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","941758","248379","938377","939546","4586","358421","939548","932227","4590","335702","943764","944253","940553","943764","NA","Sternberg task","76","93965","106","yes","1024"
"71.0280373832","71.0280373832","888.672897196","888.672897196","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","106","0","106","106","0","0","106","106","0","0","106","106","106","106","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 9 4 5 3 2","Kafkaesque Koffka","3.2.5","0","n","0","left","space","left","left","NA","1123","243778","22718","1123","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","947664","248379","944298","945452","4586","358421","945454","932227","4590","335702","949669","950793","946458","949669","NA","Sternberg task","76","95088","107","yes","1024"
"71.2962962963","71.2962962963","887.851851852","887.851851852","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","0","107","107","0","0","107","107","0","0","107","107","107","107","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 3 1 7 9 8","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","800","243778","22718","800","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","954287","248379","944298","952077","4586","358421","952078","950910","4590","335702","956292","957093","953082","956292","NA","Sternberg task","77","95888","108","yes","1024"
"71.5596330275","71.5596330275","886.275229358","886.275229358","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","0","108","108","0","0","108","108","0","0","108","108","108","108","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","2 6 1 7 4","Kafkaesque Koffka","3.2.5","2","y","0","left","space","left","left","NA","716","243778","22718","716","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","960531","248379","957170","958319","4586","358421","958321","950910","4590","335702","962536","963254","959326","962535","NA","Sternberg task","78","96604","109","yes","1024"
"71.8181818182","71.8181818182","885.245454545","885.245454545","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","0","109","109","0","0","109","109","0","0","109","109","109","109","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","2 8 5 1","Kafkaesque Koffka","3.2.5","4","y","0","left","space","left","left","NA","773","243778","22718","773","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","966654","248379","963300","964441","4586","358421","964443","950910","4590","335702","968659","969434","965448","968659","NA","Sternberg task","79","97377","110","yes","1024"
"72.0720720721","72.0720720721","884.945945946","884.945945946","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","0","110","110","0","0","110","110","0","0","110","110","110","110","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","1 4 9 2 5","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","852","243778","22718","852","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","972835","248379","969485","970624","4586","358421","970625","950910","4590","335702","974840","975694","971630","974839","NA","Sternberg task","80","98229","111","yes","1024"
"72.3214285714","72.3214285714","882.544642857","882.544642857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","111","0","111","111","0","0","111","111","0","0","111","111","111","111","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 8 4","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","616","243778","22718","616","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","979140","248379","975740","976930","4586","358421","976931","950910","4590","335702","981146","981763","977936","981146","NA","Sternberg task","81","98845","112","yes","1024"
"72.5663716814","72.5663716814","880.619469027","880.619469027","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","0","112","112","0","0","112","112","0","0","112","112","112","112","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 5 4 7 3 1","Kafkaesque Koffka","3.2.5","2","y","0","left","space","left","left","NA","665","243778","22718","665","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","985212","248379","981812","983000","4586","358421","983002","950910","4590","335702","987217","987883","984007","987217","NA","Sternberg task","82","99510","113","yes","1024"
"72.8070175439","72.8070175439","877.00877193","877.00877193","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","113","0","113","113","0","0","113","113","0","0","113","113","113","113","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 5","Kafkaesque Koffka","3.2.5","2","y","0","left","space","left","left","NA","469","243778","22718","469","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","991279","248379","987923","989067","4586","358421","989069","950910","4590","335702","993284","993755","990073","993284","NA","Sternberg task","83","99979","114","yes","1024"
"73.0434782609","73.0434782609","879.965217391","879.965217391","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","114","0","114","114","0","0","114","114","0","0","114","114","114","114","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","2 8 7 9 5 3","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","1217","243778","22718","1217","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","997181","248379","993798","994969","4586","358421","994971","950910","4590","335702","999186","1000404","995976","999186","NA","Sternberg task","84","101196","115","yes","1024"
"73.275862069","73.275862069","878.25","878.25","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","115","0","115","115","0","0","115","115","0","0","115","115","115","115","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","space","left","left","NA","681","243778","22718","681","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","1003807","248379","1000451","1001597","4586","358421","1001598","950910","4590","335702","1005812","1006494","1002602","1005812","NA","Sternberg task","85","101877","116","yes","1024"
"73.5042735043","73.5042735043","876.017094017","876.017094017","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","0","116","116","0","0","116","116","0","0","116","116","116","116","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","9 1 7 2","Kafkaesque Koffka","3.2.5","2","y","0","left","space","left","left","NA","617","243778","22718","617","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","1009981","248379","1006619","1007770","4586","358421","1007771","950910","4590","335702","1011986","1012604","1008776","1011985","NA","Sternberg task","86","102494","117","yes","1024"
"73.7288135593","73.7288135593","876.872881356","876.872881356","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","0","117","117","0","0","117","117","0","0","117","117","117","117","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","8 6 3 4 7","Kafkaesque Koffka","3.2.5","0","n","0","right","space","left","right","NA","977","243778","22718","977","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","1016031","248379","1012647","1013818","4586","358421","1013821","950910","4590","335702","1018036","1019014","1014826","1018036","NA","Sternberg task","87","103471","118","yes","1024"
"73.9495798319","73.9495798319","881.848739496","881.848739496","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","0","118","118","0","0","118","118","0","0","118","118","118","118","0","10/02/18 14:26:58","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-1.csv","legacy","3 9 6 2","Kafkaesque Koffka","3.2.5","4","y","0","left","space","left","left","NA","1469","243778","22718","1469","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","1022419","248379","1019061","1020206","4586","358421","1020208","950910","4590","335702","1024424","1025894","1021213","1024424","NA","Sternberg task","88","104940","119","yes","1024"
