"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_Fixation","count_ISI","count_Instruction1","count_Instructions2","count_ThankYou","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_incorrectFeedback","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_ThankYou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_ThankYou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_Instruction1","time_Instructions2","time_ThankYou","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_incorrectFeedback","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"92.9203539823","92.9203539823","1238.77876106","1238.77876106","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","112","0","0","0","112","112","0","0","112","112","112","112","0","112","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 7 3","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","571","43734","37193","NA","571","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","826746","828950","1753","175367","NA","825664","826744","1749","212561","727152","830952","827748","831525","45488","830952","Sternberg Task","105","139982","113","yes","1024"
"92.9824561404","92.9824561404","1232.64912281","1232.64912281","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","113","0","0","0","113","113","0","0","113","113","113","113","0","113","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","540","43734","37193","NA","540","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","832662","834866","1753","175367","NA","831586","832660","1749","212561","727152","836868","833664","837410","45488","836868","Sternberg Task","106","140522","114","yes","1024"
"93.0434782609","93.0434782609","1225.75652174","1225.75652174","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","114","0","0","0","114","114","0","0","114","114","114","114","0","114","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 1 8 5 6 2","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","440","43734","37193","NA","440","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","838541","840745","1753","175367","NA","837463","838539","1749","212561","727152","842747","839543","843190","45488","842747","Sternberg Task","107","140962","115","yes","1024"
"93.1034482759","93.1034482759","1219.24137931","1219.24137931","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","115","115","0","0","0","115","115","0","0","115","115","115","115","0","115","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4 6 2 5 1","Jazzy James","3.1.9","5","y","0","left","right","right","NA","left","470","43734","37193","NA","470","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","844352","846556","1753","175367","NA","843264","844350","1749","212561","727152","848558","845354","849030","45488","848558","Sternberg Task","108","141432","116","yes","1024"
"93.1623931624","93.1623931624","1215.71794872","1215.71794872","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","116","116","0","0","0","116","116","0","0","116","116","116","116","0","116","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4 2 7 6 1 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","807","43734","37193","NA","807","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","850171","852375","1753","175367","NA","849087","850169","1749","212561","727152","854377","851173","855186","45488","854377","Sternberg Task","109","142239","117","yes","1024"
"93.2203389831","93.2203389831","1212.93220339","1212.93220339","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","117","0","0","0","117","117","0","0","117","117","117","117","0","117","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","5 9 2 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","887","43734","37193","NA","887","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","856324","858529","1753","175367","NA","855242","856322","1749","212561","727152","860531","857327","861421","45488","860531","Sternberg Task","110","143126","118","yes","1024"
"93.2773109244","93.2773109244","1207.98319328","1207.98319328","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","118","118","0","0","0","118","118","0","0","118","118","118","118","0","118","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 8","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","624","43734","37193","NA","624","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","862560","864764","1753","175367","NA","861475","862558","1749","212561","727152","866766","863562","867392","45488","866766","Sternberg Task","111","143750","119","yes","1024"
"93.3333333333","93.3333333333","1202.175","1202.175","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","0","0","0","119","119","0","0","119","119","119","119","0","119","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 8 9 3 4 9","Jazzy James","3.1.9","5","y","0","left","right","right","NA","left","511","43734","37193","NA","511","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","868535","870739","1753","175367","NA","867453","868533","1749","212561","727152","872741","869537","873256","45488","872741","Sternberg Task","112","144261","120","yes","1024"
"93.3884297521","93.3884297521","1197.63636364","1197.63636364","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","120","0","0","0","120","120","0","0","120","120","120","120","0","120","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 8 4","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","653","43734","37193","NA","653","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","874394","876598","1753","175367","NA","873320","874392","1749","212561","727152","878600","875396","879255","45488","878600","Sternberg Task","113","144914","121","yes","1024"
"93.4426229508","93.4426229508","1192.69672131","1192.69672131","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","121","0","0","0","121","121","0","0","121","121","121","121","0","121","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 4 6 9","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","595","43734","37193","NA","595","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","880388","882592","1753","175367","NA","879309","880386","1749","212561","727152","884594","881390","885191","45488","884594","Sternberg Task","114","145509","122","yes","1024"
"93.4959349593","93.4959349593","1189.24390244","1189.24390244","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","0","0","0","122","122","0","0","122","122","122","122","0","122","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 3 8 5 6 7","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","768","43734","37193","NA","768","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","886349","888554","1753","175367","NA","885264","886348","1749","212561","727152","890556","887352","891327","45488","890556","Sternberg Task","115","146277","123","yes","1024"
"93.5483870968","93.5483870968","1184.72580645","1184.72580645","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","123","123","0","0","0","123","123","0","0","123","123","123","123","0","123","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 5 4 2 9 6","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","629","43734","37193","NA","629","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","892471","894675","1753","175367","NA","891386","892469","1749","212561","727152","896676","893473","897307","45488","896676","Sternberg Task","116","146906","124","yes","1024"
"93.6","93.6","1180.712","1180.712","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","124","0","0","0","124","124","0","0","124","124","124","124","0","124","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","3 9 6 2","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","683","43734","37193","NA","683","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","898445","900650","1753","175367","NA","897364","898444","1749","212561","727152","902652","899448","903337","45488","902652","Sternberg Task","117","147589","125","yes","1024"
"93.6507936508","93.6507936508","1176.83333333","1176.83333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","125","0","0","0","125","125","0","0","125","125","125","125","0","125","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 3","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","692","43734","37193","NA","692","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","904477","906681","1753","175367","NA","903397","904475","1749","212561","727152","908683","905479","909378","45488","908683","Sternberg Task","118","148281","126","yes","1024"
"93.7007874016","93.7007874016","1172.05511811","1172.05511811","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","126","0","0","0","126","126","0","0","126","126","126","126","0","126","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 9 1 6","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","570","43734","37193","NA","570","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","910510","912714","1753","175367","NA","909431","910508","1749","212561","727152","914716","911512","915288","45488","914716","Sternberg Task","119","148851","127","yes","1024"
"93.75","93.75","1169.5703125","1169.5703125","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","127","127","0","0","0","127","127","0","0","127","127","127","127","0","127","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","8 4 3 5","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","854","43734","37193","NA","854","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","916396","918600","1753","175367","NA","915320","916394","1749","212561","727152","920602","917398","921460","45488","920602","Sternberg Task","120","149705","128","yes","1024"
"93.7984496124","93.7984496124","1165.68992248","1165.68992248","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","0","0","0","128","128","0","0","128","128","128","128","0","128","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 1 8 4 9 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","669","43734","37193","NA","669","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","922600","924804","1753","175367","NA","921520","922598","1749","212561","727152","926806","923602","927477","45488","926806","Sternberg Task","121","150374","129","yes","1024"
"93.8461538462","93.8461538462","1163.20769231","1163.20769231","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","129","0","0","0","129","129","0","0","129","129","129","129","0","129","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 7 4 5 8","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","843","43734","37193","NA","843","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","928651","930855","1753","175367","NA","927565","928649","1749","212561","727152","932857","929653","933704","45488","932857","Sternberg Task","122","151217","130","yes","1024"
"93.893129771","93.893129771","1162.39694656","1162.39694656","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","130","0","0","0","130","130","0","0","130","130","130","130","0","130","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 3 2 6 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","1057","43734","37193","NA","1057","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","934861","937065","1753","175367","NA","933775","934859","1749","212561","727152","939067","935863","940127","45488","939067","Sternberg Task","123","152274","131","yes","1024"
"93.9393939394","93.9393939394","1157.88636364","1157.88636364","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","131","0","0","0","131","131","0","0","131","131","131","131","0","131","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","9 1 6 7 8","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","567","43734","37193","NA","567","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","941263","943467","1753","175367","NA","940186","941261","1749","212561","727152","945469","942265","946038","45488","945469","Sternberg Task","124","152841","132","yes","1024"
"93.984962406","93.984962406","1153.15037594","1153.15037594","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","132","0","0","0","132","132","0","0","132","132","132","132","0","132","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","5 7 3 6 2","Jazzy James","3.1.9","5","y","0","left","right","right","NA","left","528","43734","37193","NA","528","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","947175","949379","1753","175367","NA","946098","947173","1749","212561","727152","951381","948177","951911","45488","951381","Sternberg Task","125","153369","133","yes","1024"
"94.0298507463","94.0298507463","1148.73134328","1148.73134328","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","133","0","0","0","133","133","0","0","133","133","133","133","0","133","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","1 4 9 3 2 5","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","561","43734","37193","NA","561","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","953046","955250","1753","175367","NA","951965","953044","1749","212561","727152","957252","954048","957815","45488","957252","Sternberg Task","126","153930","134","yes","1024"
"93.3333333333","93.3333333333","1144.53333333","1144.53333333","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","134","134","0","0","0","134","134","0","0","134","134","134","134","0","134","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","7 8 6 1","Jazzy James","3.1.9","0","n","0","left","right","right","NA","left","582","43734","37193","NA","582","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","958983","961187","1753","175367","NA","957898","958981","1749","212561","727152","963189","959985","963773","45488","963189","Sternberg Task","126","154512","135","yes","1024"
"93.3823529412","93.3823529412","1139.89705882","1139.89705882","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","135","0","0","0","135","135","0","0","135","135","135","135","0","135","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","6 2","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","514","43734","37193","NA","514","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","964930","967134","1753","175367","NA","957898","964928","1749","212561","963853","969136","965932","969652","45488","969136","Sternberg Task","127","155026","136","yes","1024"
"93.4306569343","93.4306569343","1137.20437956","1137.20437956","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","136","136","0","0","0","136","136","0","0","136","136","136","136","0","136","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","2 6 4 3 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","771","43734","37193","NA","771","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","970784","972988","1753","175367","NA","969709","970782","1749","212561","963853","974990","971786","975764","45488","974990","Sternberg Task","128","155797","137","yes","1024"
"93.4782608696","93.4782608696","1133.13043478","1133.13043478","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","137","0","0","0","137","137","0","0","137","137","137","137","0","137","10/02/18 21:35:16","The main experiment item","yes","NA","SternbergTask.osexp","C:/Users/Anabel/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/Anabel/Desktop/subject-3.csv","legacy","4 1 8 7 5","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","575","43734","37193","NA","575","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","976900","979104","1753","175367","NA","975820","976897","1749","212561","963853","981106","977902","981683","45488","981106","Sternberg Task","129","156372","138","yes","1024"
