"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_CorrectResponse","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instruction1","count_Instructions2","count_Memory","count_PracticeLoop","count_Probe","count_Sternburgtask","count_Thankyou","count_XSequence","count_keyboard_response","count_logger","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_Thankyou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_Thankyou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectResponse","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instruction1","time_Instructions2","time_Memory","time_PracticeLoop","time_Probe","time_Sternburgtask","time_Thankyou","time_XSequence","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.7368421053","94.7368421053","1213.55263158","1213.55263158","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","75","0","75","75","75","0","0","75","0","75","0","0","75","75","75","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","63","11","/Users/danieldalton/subject-3.csv","legacy","1 8 7","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1011","121289","23285","NA","1011","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","4","637150","229185","638200","640435","533286","2224","205898","639218","123531","642449","2198","NA","638190","642449","643463","New experiment","72","92230","76","yes","1024"
"94.8051948052","94.8051948052","1212.57142857","1212.57142857","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","76","0","76","76","76","0","0","76","0","76","0","0","76","76","76","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","64","11","/Users/danieldalton/subject-3.csv","legacy","8 5 1 3 9","Jazzy James","3.1.9","4","y","0","left","left","left","NA","left","1138","121289","23285","NA","1138","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","3","643477","229185","644541","646779","533286","2224","205898","645558","123531","648792","2198","NA","644530","648792","649933","New experiment","73","93368","77","yes","1024"
"94.8717948718","94.8717948718","1210.37179487","1210.37179487","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","0","77","77","77","0","0","77","0","77","0","0","77","77","77","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","65","11","/Users/danieldalton/subject-3.csv","legacy","7 3 2 8","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1041","121289","23285","NA","1041","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","4","649947","229185","650997","653232","533286","2224","205898","652010","123531","655244","2198","NA","650986","655245","656289","New experiment","74","94409","78","yes","1024"
"94.9367088608","94.9367088608","1210.06329114","1210.06329114","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","0","78","78","78","0","0","78","0","78","0","0","78","78","78","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","66","11","/Users/danieldalton/subject-3.csv","legacy","6 3 1 7 9 8","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1186","121289","23285","NA","1186","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","4","656305","229185","657356","659592","533286","2224","205898","658373","123531","661606","2198","NA","657345","661606","662795","New experiment","75","95595","79","yes","1024"
"95","95","1206.975","1206.975","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","79","0","79","79","79","0","0","79","0","79","0","0","79","79","79","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","67","11","/Users/danieldalton/subject-3.csv","legacy","2 7 5","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","963","121289","23285","NA","963","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","8","662809","229185","663865","666096","533286","2224","205898","664879","123531","668109","2198","NA","663854","668109","669075","New experiment","76","96558","80","yes","1024"
"95.0617283951","95.0617283951","1214.37037037","1214.37037037","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","80","0","80","80","80","0","0","80","0","80","0","0","80","80","80","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","68","11","/Users/danieldalton/subject-3.csv","legacy","1 7 8 3 9","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1806","121289","23285","NA","1806","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","2","669088","229185","670143","672380","533286","2224","205898","671159","123531","674394","2198","NA","670132","674394","676203","New experiment","77","98364","81","yes","1024"
"95.1219512195","95.1219512195","1212.08536585","1212.08536585","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","81","0","81","81","81","0","0","81","0","81","0","0","81","81","81","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","69","11","/Users/danieldalton/subject-3.csv","legacy","5 3 2 6 9 8","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1027","121289","23285","NA","1027","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","4","676217","229185","677269","679508","533286","2224","205898","678291","123531","681521","2198","NA","677258","681521","682551","New experiment","78","99391","82","yes","1024"
"95.1807228916","95.1807228916","1209.79518072","1209.79518072","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","0","82","82","82","0","0","82","0","82","0","0","82","82","82","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","70","11","/Users/danieldalton/subject-3.csv","legacy","6 7 5 9","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1022","121289","23285","NA","1022","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","2","682569","229185","683620","685853","533286","2224","205898","684634","123531","687874","2198","NA","683609","687874","688899","New experiment","79","100413","83","yes","1024"
"95.2380952381","95.2380952381","1207.46428571","1207.46428571","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","0","83","83","83","0","0","83","0","83","0","0","83","83","83","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","71","11","/Users/danieldalton/subject-3.csv","legacy","2 5 1 4","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1014","121289","23285","NA","1014","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","6","688913","229185","689973","692202","533286","2224","205898","690987","123531","694217","2198","NA","689962","694218","695235","New experiment","80","101427","84","yes","1024"
"95.2941176471","95.2941176471","1206.04705882","1206.04705882","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","84","0","84","84","84","0","0","84","0","84","0","0","84","84","84","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","72","11","/Users/danieldalton/subject-3.csv","legacy","7 8 4 6 9 5","Jazzy James","3.1.9","4","y","0","left","left","left","NA","left","1087","121289","23285","NA","1087","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","6","695249","229185","696299","698536","533286","2224","205898","697317","123531","700548","2198","NA","696289","700549","701639","New experiment","81","102514","85","yes","1024"
"95.3488372093","95.3488372093","1203.10465116","1203.10465116","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","85","0","85","85","85","0","0","85","0","85","0","0","85","85","85","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","73","11","/Users/danieldalton/subject-3.csv","legacy","7 1 5 6 3","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","953","121289","23285","NA","953","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","8","701653","229185","702705","704936","533286","2224","205898","703719","123531","706949","2198","NA","702694","706949","707905","New experiment","82","103467","86","yes","1024"
"95.4022988506","95.4022988506","1201.62068966","1201.62068966","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","0","86","86","86","0","0","86","0","86","0","0","86","86","86","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","74","11","/Users/danieldalton/subject-3.csv","legacy","7 1 8 4 9 3","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1074","121289","23285","NA","1074","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","6","707919","229185","708972","711211","533286","2224","205898","709992","123531","713223","2198","NA","708961","713223","714300","New experiment","83","104541","87","yes","1024"
"95.4545454545","95.4545454545","1199","1199","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","0","87","87","87","0","0","87","0","87","0","0","87","87","87","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","75","11","/Users/danieldalton/subject-3.csv","legacy","9 4 2","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","971","121289","23285","NA","971","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","9","714315","229185","715365","717598","533286","2224","205898","716381","123531","719612","2198","NA","715354","719612","720586","New experiment","84","105512","88","yes","1024"
"95.5056179775","95.5056179775","1198.91011236","1198.91011236","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","0","88","88","88","0","0","88","0","88","0","0","88","88","88","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","76","11","/Users/danieldalton/subject-3.csv","legacy","6 2 9 3 8 4","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1191","121289","23285","NA","1191","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","1","720600","229185","721653","723884","533286","2224","205898","722667","123531","725896","2198","NA","721642","725896","727091","New experiment","85","106703","89","yes","1024"
"95.5555555556","95.5555555556","1196.56666667","1196.56666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","0","89","89","89","0","0","89","0","89","0","0","89","89","89","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","77","11","/Users/danieldalton/subject-3.csv","legacy","9 8 4","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","988","121289","23285","NA","988","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","9","727106","229185","728156","730391","533286","2224","205898","729173","123531","732415","2198","NA","728146","732415","733406","New experiment","86","107691","90","yes","1024"
"95.6043956044","95.6043956044","1198.83516484","1198.83516484","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","0","90","90","90","0","0","90","0","90","0","0","90","90","90","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","78","11","/Users/danieldalton/subject-3.csv","legacy","4 3 2 5 8","Jazzy James","3.1.9","2","y","0","left","left","left","NA","left","1403","121289","23285","NA","1403","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","3","733420","229185","734472","736709","533286","2224","205898","735493","123531","738721","2198","NA","734460","738721","740127","New experiment","87","109094","91","yes","1024"
"95.652173913","95.652173913","1194.26086957","1194.26086957","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","0","91","91","91","0","0","91","0","91","0","0","91","91","91","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","79","11","/Users/danieldalton/subject-3.csv","legacy","4","Jazzy James","3.1.9","1","y","0","left","left","left","NA","left","778","121289","23285","NA","778","2","legacy","1","1024","2","48000","-16","Sternburgtask","3","odd","4","740141","229185","741200","743439","533286","2224","205898","742217","123531","745452","2198","NA","741189","745452","746233","New experiment","88","109872","92","yes","1024"
"95.6989247312","95.6989247312","1192.46236559","1192.46236559","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","92","0","92","92","92","0","0","92","0","92","0","0","92","92","92","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","80","11","/Users/danieldalton/subject-3.csv","legacy","6 1 2","Jazzy James","3.1.9","3","y","0","left","left","left","NA","left","1027","121289","23285","NA","1027","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","2","746246","229185","747305","749538","533286","2224","205898","748320","123531","751551","2198","NA","747294","751551","752581","New experiment","89","110899","93","yes","1024"
"95.7446808511","95.7446808511","1190.85106383","1190.85106383","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","93","0","93","93","93","0","0","93","0","93","0","0","93","93","93","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","81","11","/Users/danieldalton/subject-3.csv","legacy","4 1","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1041","121289","23285","NA","1041","2","legacy","2","1024","2","48000","-16","Sternburgtask","3","odd","6","752594","229185","753645","755877","533286","2224","205898","754660","123531","757891","2198","NA","753634","757891","758934","New experiment","90","111940","94","yes","1024"
"95.7894736842","95.7894736842","1187.96842105","1187.96842105","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","0","94","94","94","0","0","94","0","94","0","0","94","94","94","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","82","11","/Users/danieldalton/subject-3.csv","legacy","1 4 3 6 5","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","917","121289","23285","NA","917","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","8","758948","229185","759999","762233","533286","2224","205898","761017","123531","764247","2198","NA","759988","764247","765166","New experiment","91","112857","95","yes","1024"
"95.8333333333","95.8333333333","1186.08333333","1186.08333333","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","0","95","95","95","0","0","95","0","95","0","0","95","95","95","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","83","11","/Users/danieldalton/subject-3.csv","legacy","3 9 6 2","Jazzy James","3.1.9","4","y","0","left","left","left","NA","left","1007","121289","23285","NA","1007","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","2","765180","229185","766233","768465","533286","2224","205898","767248","123531","770477","2198","NA","766222","770477","771487","New experiment","92","113864","96","yes","1024"
"94.8453608247","94.8453608247","1186.75257732","1186.75257732","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","96","0","96","96","96","0","0","96","0","96","0","0","96","96","96","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","84","11","/Users/danieldalton/subject-3.csv","legacy","5 2 9 6 1 7","Jazzy James","3.1.9","3","y","0","right","left","left","NA","right","1251","121289","23285","NA","1251","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","9","771501","229185","772553","774793","533286","2224","205898","773571","123531","776805","2198","NA","772542","776805","778059","New experiment","92","115115","97","yes","1024"
"94.8979591837","94.8979591837","1188.53061224","1188.53061224","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","0","97","97","97","0","0","97","0","97","0","0","97","97","97","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","85","11","/Users/danieldalton/subject-3.csv","legacy","2 8 9 4 1","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1361","121289","23285","NA","1361","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","5","771501","229185","779126","781362","778074","2224","205898","780142","123531","783375","2198","NA","779115","783376","784740","New experiment","93","116476","98","yes","1024"
"94.9494949495","94.9494949495","1186.62626263","1186.62626263","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","0","98","98","98","0","0","98","0","98","0","0","98","98","98","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","86","11","/Users/danieldalton/subject-3.csv","legacy","1 7 5 2","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1000","121289","23285","NA","1000","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","3","784754","229185","785806","788041","778074","2224","205898","786824","123531","790057","2198","NA","785796","790057","791061","New experiment","94","117476","99","yes","1024"
"95","95","1188.63","1188.63","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","0","99","99","99","0","0","99","0","99","0","0","99","99","99","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","87","11","/Users/danieldalton/subject-3.csv","legacy","9","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1387","121289","23285","NA","1387","2","legacy","1","1024","2","48000","-16","Sternburgtask","3","odd","6","791076","229185","792135","794364","778074","2224","205898","793149","123531","796377","2198","NA","792123","796377","797767","New experiment","95","118863","100","yes","1024"
"95.0495049505","95.0495049505","1187.67326733","1187.67326733","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","0","100","100","100","0","0","100","0","100","0","0","100","100","100","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","88","11","/Users/danieldalton/subject-3.csv","legacy","7 6","Jazzy James","3.1.9","2","y","0","left","left","left","NA","left","1092","121289","23285","NA","1092","2","legacy","2","1024","2","48000","-16","Sternburgtask","3","odd","6","797781","229185","798832","801064","778074","2224","205898","799848","123531","803076","2198","NA","798821","803077","804173","New experiment","96","119955","101","yes","1024"
"95.0980392157","95.0980392157","1185.15686275","1185.15686275","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","0","101","101","101","0","0","101","0","101","0","0","101","101","101","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","89","11","/Users/danieldalton/subject-3.csv","legacy","5 7 3","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","931","121289","23285","NA","931","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","9","804188","229185","805238","807474","778074","2224","205898","806256","123531","809486","2198","NA","805228","809487","810421","New experiment","97","120886","102","yes","1024"
"94.1747572816","94.1747572816","1185.34951456","1185.34951456","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","102","0","102","102","102","0","0","102","0","102","0","0","102","102","102","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","90","11","/Users/danieldalton/subject-3.csv","legacy","8 9 5 6 7","Jazzy James","3.1.9","1","y","0","right","left","left","NA","right","1205","121289","23285","NA","1205","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","8","810435","229185","811489","813724","778074","2224","205898","812507","123531","815736","2198","NA","811478","815736","816945","New experiment","97","122091","103","yes","1024"
"94.2307692308","94.2307692308","1183.80769231","1183.80769231","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","0","103","103","103","0","0","103","0","103","0","0","103","103","103","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","91","11","/Users/danieldalton/subject-3.csv","legacy","5 2","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1025","121289","23285","NA","1025","2","legacy","2","1024","2","48000","-16","Sternburgtask","3","odd","7","810435","229185","818006","820241","816957","2224","205898","819024","123531","822255","2198","NA","817997","822255","823283","New experiment","98","123116","104","yes","1024"
"94.2857142857","94.2857142857","1184.14285714","1184.14285714","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","0","104","104","104","0","0","104","0","104","0","0","104","104","104","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","92","11","/Users/danieldalton/subject-3.csv","legacy","7 6 4 8 1 2","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1219","121289","23285","NA","1219","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","9","823297","229185","824352","826588","816957","2224","205898","825366","123531","828604","2198","NA","824341","828604","829826","New experiment","99","124335","105","yes","1024"
"94.3396226415","94.3396226415","1185.1509434","1185.1509434","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","0","105","105","105","0","0","105","0","105","0","0","105","105","105","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","93","11","/Users/danieldalton/subject-3.csv","legacy","6 8 4","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1291","121289","23285","NA","1291","2","legacy","3","1024","2","48000","-16","Sternburgtask","3","odd","1","829840","229185","830892","833127","816957","2224","205898","831908","123531","835147","2198","NA","830881","835147","836441","New experiment","100","125626","106","yes","1024"
"94.3925233645","94.3925233645","1184.42990654","1184.42990654","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","0","106","106","106","0","0","106","0","106","0","0","106","106","106","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","94","11","/Users/danieldalton/subject-3.csv","legacy","6 7 8 5","Jazzy James","3.1.9","3","y","0","left","left","left","NA","left","1108","121289","23285","NA","1108","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","8","836456","229185","837510","839740","816957","2224","205898","838524","123531","841753","2198","NA","837499","841754","842865","New experiment","101","126734","107","yes","1024"
"94.4444444444","94.4444444444","1181.5","1181.5","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","0","107","107","107","0","0","107","0","107","0","0","107","107","107","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","95","11","/Users/danieldalton/subject-3.csv","legacy","8 4 3 5","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","868","121289","23285","NA","868","2","legacy","4","1024","2","48000","-16","Sternburgtask","3","odd","6","842879","229185","843935","846171","816957","2224","205898","844949","123531","848185","2198","NA","843924","848185","849056","New experiment","102","127602","108","yes","1024"
"93.5779816514","93.5779816514","1183.09174312","1183.09174312","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","108","0","108","108","108","0","0","108","0","108","0","0","108","108","108","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","96","11","/Users/danieldalton/subject-3.csv","legacy","3 4 9 6 2 9","Jazzy James","3.1.9","5","y","0","right","left","left","NA","right","1355","121289","23285","NA","1355","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","2","849070","229185","850120","852358","816957","2224","205898","851138","123531","854380","2198","NA","850110","854380","855738","New experiment","102","128957","109","yes","1024"
"93.6363636364","93.6363636364","1181.59090909","1181.59090909","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","0","109","109","109","0","0","109","0","109","0","0","109","109","109","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","97","11","/Users/danieldalton/subject-3.csv","legacy","9 7 4 5 8","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1018","121289","23285","NA","1018","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","6","849070","229185","856805","859036","855752","2224","205898","857820","123531","861049","2198","NA","856794","861049","862070","New experiment","103","129975","110","yes","1024"
"93.6936936937","93.6936936937","1180.06306306","1180.06306306","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","0","110","110","110","0","0","110","0","110","0","0","110","110","110","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","98","11","/Users/danieldalton/subject-3.csv","legacy","1 6 4 3 9 7","Jazzy James","3.1.9","0","n","0","right","left","left","NA","right","1012","121289","23285","NA","1012","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","8","862084","229185","863135","865369","855752","2224","205898","864153","123531","867383","2198","NA","863125","867383","868397","New experiment","104","130987","111","yes","1024"
"93.75","93.75","1179.125","1179.125","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","111","0","111","111","111","0","0","111","0","111","0","0","111","111","111","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","99","11","/Users/danieldalton/subject-3.csv","legacy","9 3 8 2 1 4","Jazzy James","3.1.9","3","y","0","left","left","left","NA","left","1075","121289","23285","NA","1075","2","legacy","6","1024","2","48000","-16","Sternburgtask","3","odd","8","868410","229185","869462","871694","855752","2224","205898","870478","123531","873711","2198","NA","869451","873711","874789","New experiment","105","132062","112","yes","1024"
"93.8053097345","93.8053097345","1177.80530973","1177.80530973","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","0","112","112","112","0","0","112","0","112","0","0","112","112","112","Thu Oct  4 21:47:53 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","100","11","/Users/danieldalton/subject-3.csv","legacy","4 1 8 7 5","Jazzy James","3.1.9","3","y","0","left","left","left","NA","left","1030","121289","23285","NA","1030","2","legacy","5","1024","2","48000","-16","Sternburgtask","3","odd","8","874804","229185","875857","878087","855752","2224","205898","876871","123531","880103","2198","NA","875846","880103","881136","New experiment","106","133092","113","yes","1024"
