"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboardResponse","correct_response","count_ISI","count_Practiceloop","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrect","count_instruction1","count_instructions2","count_keyboardResponse","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboardResponse","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboardResponse","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Practiceloop","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrect","time_instruction1","time_instructions2","time_keyboardResponse","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"86.4197530864","86.4197530864","988.654320988","988.654320988","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","0","80","80","0","0","80","80","0","0","80","80","80","80","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 6 2 4 1","Kafkaesque Koffka","3.2.5","4","y","0","left","left","left","left","NA","1091","21779","4978","1091","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","550114","25688","546745","547901","3875","115989","547903","515783","3879","111011","552118","553210","548908","552118","NA","Sternberg task","70","80081","81","yes","1024"
"85.3658536585","85.3658536585","986.609756098","986.609756098","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","81","0","81","81","0","0","81","81","0","0","81","81","81","81","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","6 9 7 3 8 2","Kafkaesque Koffka","3.2.5","0","n","0","left","left","left","left","NA","821","21779","4978","821","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","556643","25688","553253","554429","3875","115989","554431","515783","3879","111011","558648","559470","555436","558648","NA","Sternberg task","70","80902","82","yes","1024"
"85.5421686747","85.5421686747","981.240963855","981.240963855","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","82","0","82","82","0","0","82","82","0","0","82","82","82","82","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","8","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","541","21779","4978","541","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","562923","25688","553253","560708","3875","115989","560710","559536","3879","111011","564928","565470","561716","564928","NA","Sternberg task","71","81443","83","yes","1024"
"85.7142857143","85.7142857143","980.083333333","980.083333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","83","0","83","83","0","0","83","83","0","0","83","83","83","83","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","1 8 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","884","21779","4978","884","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","4","568880","25688","565518","566667","3875","115989","566669","559536","3879","111011","570885","571771","567674","570885","NA","Sternberg task","72","82327","84","yes","1024"
"85.8823529412","85.8823529412","977.117647059","977.117647059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","84","0","84","84","0","0","84","84","0","0","84","84","84","84","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","1 4 9 2 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","728","21779","4978","728","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","575176","25688","571815","572964","3875","115989","572965","559536","3879","111011","577181","577911","573970","577181","NA","Sternberg task","73","83055","85","yes","1024"
"86.0465116279","86.0465116279","979.779069767","979.779069767","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","0","85","85","0","0","85","85","0","0","85","85","85","85","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","1206","21779","4978","1206","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","581298","25688","577929","579085","3875","115989","579087","559536","3879","111011","583303","584510","580092","583303","NA","Sternberg task","74","84261","86","yes","1024"
"86.2068965517","86.2068965517","976.494252874","976.494252874","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","0","86","86","0","0","86","86","0","0","86","86","86","86","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","694","21779","4978","694","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","587908","25688","584556","585697","3875","115989","585698","559536","3879","111011","589915","590610","586703","589915","NA","Sternberg task","75","84955","87","yes","1024"
"86.3636363636","86.3636363636","976.477272727","976.477272727","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","87","0","87","87","0","0","87","87","0","0","87","87","87","87","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","3 9 7 6 4","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","975","21779","4978","975","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","594019","25688","590656","591807","3875","115989","591808","559536","3879","111011","596024","597000","592814","596024","NA","Sternberg task","76","85930","88","yes","1024"
"86.5168539326","86.5168539326","986.258426966","986.258426966","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","0","88","88","0","0","88","88","0","0","88","88","88","88","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","6 3 1 7 9 8","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","1847","21779","4978","1847","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","600458","25688","597095","598245","3875","115989","598246","559536","3879","111011","602464","604312","599252","602464","NA","Sternberg task","77","87777","89","yes","1024"
"85.5555555556","85.5555555556","988.511111111","988.511111111","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","89","0","89","89","0","0","89","89","0","0","89","89","89","89","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","2 8 6 3 1","Kafkaesque Koffka","3.2.5","0","n","0","left","left","left","left","NA","1189","21779","4978","1189","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","607836","25688","604392","605623","3875","115989","605625","559536","3879","111011","609841","611031","606630","609841","NA","Sternberg task","77","88966","90","yes","1024"
"85.7142857143","85.7142857143","985.769230769","985.769230769","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","0","90","90","0","0","90","90","0","0","90","90","90","90","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","7 8 4 6 9 5","Kafkaesque Koffka","3.2.5","4","y","0","left","left","left","left","NA","739","21779","4978","739","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","614456","25688","604392","612244","3875","115989","612245","611078","3879","111011","616461","617202","613250","616461","NA","Sternberg task","78","89705","91","yes","1024"
"85.8695652174","85.8695652174","982.173913043","982.173913043","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","91","0","91","91","0","0","91","91","0","0","91","91","91","91","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","2 3 7 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","655","21779","4978","655","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","620630","25688","617250","618417","3875","115989","618419","611078","3879","111011","622636","623292","619424","622636","NA","Sternberg task","79","90360","92","yes","1024"
"86.0215053763","86.0215053763","977.978494624","977.978494624","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","92","0","92","92","0","0","92","92","0","0","92","92","92","92","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","592","21779","4978","592","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","626723","25688","623334","624509","3875","115989","624511","611078","3879","111011","628728","629321","625517","628728","NA","Sternberg task","80","90952","93","yes","1024"
"86.170212766","86.170212766","976.510638298","976.510638298","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","0","93","93","0","0","93","93","0","0","93","93","93","93","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","6 8 9 3 4 9","Kafkaesque Koffka","3.2.5","5","y","0","left","left","left","left","NA","840","21779","4978","840","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","632776","25688","629369","630569","3875","115989","630571","611078","3879","111011","634780","635621","631573","634780","NA","Sternberg task","81","91792","94","yes","1024"
"86.3157894737","86.3157894737","979.494736842","979.494736842","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","94","0","94","94","0","0","94","94","0","0","94","94","94","94","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","1 6 4 3 9 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","1260","21779","4978","1260","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","639054","25688","635665","636842","3875","115989","636844","611078","3879","111011","641060","642322","637847","641060","NA","Sternberg task","82","93052","95","yes","1024"
"86.4583333333","86.4583333333","979.010416667","979.010416667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","95","0","95","95","0","0","95","95","0","0","95","95","95","95","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","2 5 4 8 7","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","933","21779","4978","933","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","645743","25688","642367","643530","3875","115989","643531","611078","3879","111011","647748","648683","644537","647748","NA","Sternberg task","83","93985","96","yes","1024"
"86.5979381443","86.5979381443","976.237113402","976.237113402","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","96","0","96","96","0","0","96","96","0","0","96","96","96","96","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","9 1 6 7 8","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","710","21779","4978","710","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","652087","25688","648726","649875","3875","115989","649876","611078","3879","111011","654091","654802","650882","654091","NA","Sternberg task","84","94695","97","yes","1024"
"86.7346938776","86.7346938776","973.928571429","973.928571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","97","0","97","97","0","0","97","97","0","0","97","97","97","97","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","4 3 2 5 8","Kafkaesque Koffka","3.2.5","2","y","0","left","left","left","left","NA","750","21779","4978","750","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","658204","25688","654849","655992","3875","115989","655994","611078","3879","111011","660211","660962","656999","660211","NA","Sternberg task","85","95445","98","yes","1024"
"86.8686868687","86.8686868687","969.191919192","969.191919192","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","0","98","98","0","0","98","98","0","0","98","98","98","98","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","8 5 1 3 9","Kafkaesque Koffka","3.2.5","4","y","0","left","left","left","left","NA","505","21779","4978","505","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","664380","25688","661010","662166","3875","115989","662168","611078","3879","111011","666386","666892","663174","666386","NA","Sternberg task","86","95950","99","yes","1024"
"87","87","966.92","966.92","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","0","99","99","0","0","99","99","0","0","99","99","99","99","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","3 4 9 6 7 8","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","742","21779","4978","742","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","670343","25688","666942","668130","3875","115989","668132","611078","3879","111011","672349","673092","669137","672349","NA","Sternberg task","87","96692","100","yes","1024"
"87.1287128713","87.1287128713","964.04950495","964.04950495","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","100","0","100","100","0","0","100","100","0","0","100","100","100","100","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","6 7 9 3 1 2","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","677","21779","4978","677","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","676449","25688","673096","674235","3875","115989","674237","611078","3879","111011","678455","679132","675243","678454","NA","Sternberg task","88","97369","101","yes","1024"
"87.2549019608","87.2549019608","959.284313725","959.284313725","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","101","0","101","101","0","0","101","101","0","0","101","101","101","101","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","7","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","478","21779","4978","478","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","682528","25688","679175","680313","3875","115989","680315","611078","3879","111011","684533","685012","681322","684533","NA","Sternberg task","89","97847","102","yes","1024"
"87.3786407767","87.3786407767","956.834951456","956.834951456","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","0","102","102","0","0","102","102","0","0","102","102","102","102","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","4 1 8 7 5","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","707","21779","4978","707","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","688448","25688","685058","686236","3875","115989","686238","611078","3879","111011","690454","691163","687243","690454","NA","Sternberg task","90","98554","103","yes","1024"
"87.5","87.5","954.192307692","954.192307692","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","0","103","103","0","0","103","103","0","0","103","103","103","103","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","5 2 9 6 1 7","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","682","21779","4978","682","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","694575","25688","691208","692362","3875","115989","692364","611078","3879","111011","696580","697263","693369","696580","NA","Sternberg task","91","99236","104","yes","1024"
"87.619047619","87.619047619","951.314285714","951.314285714","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","0","104","104","0","0","104","104","0","0","104","104","104","104","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","left","right","NA","652","21779","4978","652","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","700675","25688","697311","698464","3875","115989","698465","611078","3879","111011","702680","703334","699470","702680","NA","Sternberg task","92","99888","105","yes","1024"
"87.7358490566","87.7358490566","951.037735849","951.037735849","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","0","105","105","0","0","105","105","0","0","105","105","105","105","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","7 2 3","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","922","21779","4978","922","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","706696","25688","703338","704483","3875","115989","704485","611078","3879","111011","708701","709623","705490","708700","NA","Sternberg task","93","100810","106","yes","1024"
"87.8504672897","87.8504672897","948.112149533","948.112149533","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","0","106","106","0","0","106","106","0","0","106","106","106","106","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","3 5 7 1","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","638","21779","4978","638","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","713069","25688","709669","710858","3875","115989","710859","611078","3879","111011","715074","715713","711864","715074","NA","Sternberg task","94","101448","107","yes","1024"
"87.962962963","87.962962963","945.046296296","945.046296296","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","0","107","107","0","0","107","107","0","0","107","107","107","107","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","1 4 9 3 2 5","Kafkaesque Koffka","3.2.5","3","y","0","left","left","left","left","NA","617","21779","4978","617","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","719121","25688","715761","716909","3875","115989","716911","611078","3879","111011","721126","721743","717916","721126","NA","Sternberg task","95","102065","108","yes","1024"
"88.0733944954","88.0733944954","941.642201835","941.642201835","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","0","108","108","0","0","108","108","0","0","108","108","108","108","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","3 4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","left","left","NA","574","21779","4978","574","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","725165","25688","721774","722954","3875","115989","722956","611078","3879","111011","727169","727743","723960","727169","NA","Sternberg task","96","102639","109","yes","1024"
"88.1818181818","88.1818181818","943.127272727","943.127272727","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","0","109","109","0","0","109","109","0","0","109","109","109","109","0","10/04/18 18:53:01","The main experiment item","yes","Sternbergtask.osexp","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/hawkm/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/Lab 2/Hawk-subject-2.csv","legacy","7 1 3","Kafkaesque Koffka","3.2.5","2","y","0","left","left","left","left","NA","1105","21779","4978","1105","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","731152","25688","727790","728940","3875","115989","728941","611078","3879","111011","733157","734263","729946","733157","NA","Sternberg task","97","103744","110","yes","1024"
