"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_CorrectResponse","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instruction1","count_Instructions2","count_Memory","count_PracticeLoop","count_Probe","count_Sternburgtask","count_Thankyou","count_XSequence","count_keyboard_response","count_logger","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_Thankyou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_Thankyou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectResponse","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instruction1","time_Instructions2","time_Memory","time_PracticeLoop","time_Probe","time_Sternburgtask","time_Thankyou","time_XSequence","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"85.9649122807","85.9649122807","1119.85964912","1119.85964912","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","0","113","113","113","0","0","113","0","113","0","0","113","113","113","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","101","11","/Users/danieldalton/subject-2.csv","legacy","2 8 7 9 5 3","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","780","37932","8294","NA","780","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","6","776634","129087","777685","779921","720185","2155","120791","778703","40099","781944","2128","NA","777674","781944","782727","New experiment","98","127664","114","yes","1024"
"86.0869565217","86.0869565217","1118.05217391","1118.05217391","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","0","114","114","114","0","0","114","0","114","0","0","114","114","114","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","102","11","/Users/danieldalton/subject-2.csv","legacy","8 5 1 3 9","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","912","37932","8294","NA","912","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","3","782741","129087","783793","786026","720185","2155","120791","784808","40099","788039","2128","NA","783782","788039","788954","New experiment","99","128576","115","yes","1024"
"86.2068965517","86.2068965517","1115.0862069","1115.0862069","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","0","115","115","115","0","0","115","0","115","0","0","115","115","115","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","103","11","/Users/danieldalton/subject-2.csv","legacy","8 6 3 4 7","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","774","37932","8294","NA","774","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","1","788968","129087","790021","792253","720185","2155","120791","791036","40099","794266","2128","NA","790010","794266","795043","New experiment","100","129350","116","yes","1024"
"86.3247863248","86.3247863248","1114.1965812","1114.1965812","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","0","116","116","116","0","0","116","0","116","0","0","116","116","116","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","104","11","/Users/danieldalton/subject-2.csv","legacy","6 9 7 4 5 1","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","1011","37932","8294","NA","1011","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","9","795058","129087","796115","798350","720185","2155","120791","797129","40099","800365","2128","NA","796103","800366","801381","New experiment","101","130361","117","yes","1024"
"86.4406779661","86.4406779661","1111.38983051","1111.38983051","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","0","117","117","117","0","0","117","0","117","0","0","117","117","117","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","105","11","/Users/danieldalton/subject-2.csv","legacy","8 5 7 3 6","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","783","37932","8294","NA","783","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","9","801395","129087","802447","804687","720185","2155","120791","803465","40099","806702","2128","NA","802435","806702","807488","New experiment","102","131144","118","yes","1024"
"86.5546218487","86.5546218487","1108.61344538","1108.61344538","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","118","0","118","118","118","0","0","118","0","118","0","0","118","118","118","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","106","11","/Users/danieldalton/subject-2.csv","legacy","6 9 4 5 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","781","37932","8294","NA","781","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","1","807505","129087","808558","810792","720185","2155","120791","809574","40099","812805","2128","NA","808547","812805","813589","New experiment","103","131925","119","yes","1024"
"86.6666666667","86.6666666667","1104.91666667","1104.91666667","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","119","0","119","119","119","0","0","119","0","119","0","0","119","119","119","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","107","11","/Users/danieldalton/subject-2.csv","legacy","1 7 5 2 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","665","37932","8294","NA","665","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","3","813604","129087","814660","816899","720185","2155","120791","815681","40099","818912","2128","NA","814648","818912","819581","New experiment","104","132590","120","yes","1024"
"86.7768595041","86.7768595041","1102.95867769","1102.95867769","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","0","120","120","120","0","0","120","0","120","0","0","120","120","120","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","108","11","/Users/danieldalton/subject-2.csv","legacy","9 1 6 7 8","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","868","37932","8294","NA","868","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","9","819595","129087","820648","822887","720185","2155","120791","821666","40099","824901","2128","NA","820637","824901","825772","New experiment","105","133458","121","yes","1024"
"86.8852459016","86.8852459016","1099.50819672","1099.50819672","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","121","0","121","121","121","0","0","121","0","121","0","0","121","121","121","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","109","11","/Users/danieldalton/subject-2.csv","legacy","4 1","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","682","37932","8294","NA","682","2","legacy","2","1024","2","48000","-16","Sternburgtask","2","even","6","825787","129087","826843","829076","720185","2155","120791","827858","40099","831090","2128","NA","826831","831090","831775","New experiment","106","134140","122","yes","1024"
"86.1788617886","86.1788617886","1102.72357724","1102.72357724","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","122","0","122","122","122","0","0","122","0","122","0","0","122","122","122","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","110","11","/Users/danieldalton/subject-2.csv","legacy","6 2","Jazzy James","3.1.9","1","y","0","right","right","right","NA","right","1495","37932","8294","NA","1495","2","legacy","2","1024","2","48000","-16","Sternburgtask","2","even","6","831790","129087","832849","835081","720185","2155","120791","833864","40099","837094","2128","NA","832838","837094","838592","New experiment","106","135635","123","yes","1024"
"86.2903225806","86.2903225806","1100.96774194","1100.96774194","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","0","123","123","123","0","0","123","0","123","0","0","123","123","123","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","111","11","/Users/danieldalton/subject-2.csv","legacy","9 4 2","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","885","37932","8294","NA","885","2","legacy","3","1024","2","48000","-16","Sternburgtask","2","even","9","831790","129087","839664","841897","838606","2155","120791","840679","40099","843914","2128","NA","839653","843914","844803","New experiment","107","136520","124","yes","1024"
"86.4","86.4","1100","1100","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","0","124","124","124","0","0","124","0","124","0","0","124","124","124","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","112","11","/Users/danieldalton/subject-2.csv","legacy","5 2","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","980","37932","8294","NA","980","2","legacy","2","1024","2","48000","-16","Sternburgtask","2","even","7","844817","129087","845870","848109","838606","2155","120791","846892","40099","850122","2128","NA","845859","850122","851105","New experiment","108","137500","125","yes","1024"
"86.5079365079","86.5079365079","1096.86507937","1096.86507937","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","0","125","125","125","0","0","125","0","125","0","0","125","125","125","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","113","11","/Users/danieldalton/subject-2.csv","legacy","3 5 7 1","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","705","37932","8294","NA","705","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","7","851119","129087","852170","854402","838606","2155","120791","853185","40099","856415","2128","NA","852159","856416","857124","New experiment","109","138205","126","yes","1024"
"86.6141732283","86.6141732283","1093.77165354","1093.77165354","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","0","126","126","126","0","0","126","0","126","0","0","126","126","126","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","114","11","/Users/danieldalton/subject-2.csv","legacy","7 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","704","37932","8294","NA","704","2","legacy","2","1024","2","48000","-16","Sternburgtask","2","even","1","857138","129087","858188","860420","838606","2155","120791","859204","40099","862436","2128","NA","858176","862436","863144","New experiment","110","138909","127","yes","1024"
"86.71875","86.71875","1090.8515625","1090.8515625","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","127","0","127","127","127","0","0","127","0","127","0","0","127","127","127","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","115","11","/Users/danieldalton/subject-2.csv","legacy","2 7 5","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","720","37932","8294","NA","720","2","legacy","3","1024","2","48000","-16","Sternburgtask","2","even","8","863162","129087","864225","866461","838606","2155","120791","865242","40099","868475","2128","NA","864214","868475","869200","New experiment","111","139629","128","yes","1024"
"86.8217054264","86.8217054264","1088.76744186","1088.76744186","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","0","128","128","128","0","0","128","0","128","0","0","128","128","128","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","116","11","/Users/danieldalton/subject-2.csv","legacy","8 9","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","822","37932","8294","NA","822","2","legacy","2","1024","2","48000","-16","Sternburgtask","2","even","5","869214","129087","870268","872502","838606","2155","120791","871282","40099","874515","2128","NA","870257","874515","875341","New experiment","112","140451","129","yes","1024"
"86.9230769231","86.9230769231","1086.09230769","1086.09230769","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","129","0","129","129","129","0","0","129","0","129","0","0","129","129","129","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","117","11","/Users/danieldalton/subject-2.csv","legacy","8 9 5 7 1 6","Jazzy James","3.1.9","4","y","0","left","right","right","NA","left","741","37932","8294","NA","741","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","7","875355","129087","876407","878642","838606","2155","120791","877423","40099","880655","2128","NA","876396","880655","881400","New experiment","113","141192","130","yes","1024"
"87.0229007634","87.0229007634","1083.86259542","1083.86259542","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","0","130","130","130","0","0","130","0","130","0","0","130","130","130","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","118","11","/Users/danieldalton/subject-2.csv","legacy","1 8 7","Jazzy James","3.1.9","0","n","0","right","right","right","NA","right","794","37932","8294","NA","794","2","legacy","3","1024","2","48000","-16","Sternburgtask","2","even","4","881414","129087","882466","884702","838606","2155","120791","883483","40099","886713","2128","NA","882455","886713","887512","New experiment","114","141986","131","yes","1024"
"87.1212121212","87.1212121212","1080.97727273","1080.97727273","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","0","131","131","131","0","0","131","0","131","0","0","131","131","131","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","119","11","/Users/danieldalton/subject-2.csv","legacy","9 3 8 2 1 4","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","703","37932","8294","NA","703","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","8","887527","129087","888582","890816","838606","2155","120791","889597","40099","892839","2128","NA","888571","892839","893546","New experiment","115","142689","132","yes","1024"
"87.2180451128","87.2180451128","1077.90977444","1077.90977444","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","0","132","132","132","0","0","132","0","132","0","0","132","132","132","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","120","11","/Users/danieldalton/subject-2.csv","legacy","8 9 6 1","Jazzy James","3.1.9","2","y","0","left","right","right","NA","left","673","37932","8294","NA","673","2","legacy","4","1024","2","48000","-16","Sternburgtask","2","even","9","893562","129087","894614","896849","838606","2155","120791","895631","40099","898862","2128","NA","894602","898862","899538","New experiment","116","143362","133","yes","1024"
"87.3134328358","87.3134328358","1075.02985075","1075.02985075","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","0","133","133","133","0","0","133","0","133","0","0","133","133","133","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","121","11","/Users/danieldalton/subject-2.csv","legacy","7 2 3","Jazzy James","3.1.9","3","y","0","left","right","right","NA","left","692","37932","8294","NA","692","2","legacy","3","1024","2","48000","-16","Sternburgtask","2","even","3","899553","129087","900605","902840","838606","2155","120791","901622","40099","904853","2128","NA","900594","904853","905548","New experiment","117","144054","134","yes","1024"
"87.4074074074","87.4074074074","1073","1073","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","0","134","134","134","0","0","134","0","134","0","0","134","134","134","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","122","11","/Users/danieldalton/subject-2.csv","legacy","6 7 9 3 1 2","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","801","37932","8294","NA","801","2","legacy","6","1024","2","48000","-16","Sternburgtask","2","even","6","905563","129087","906619","908852","838606","2155","120791","907635","40099","910866","2128","NA","906606","910866","911670","New experiment","118","144855","135","yes","1024"
"86.7647058824","86.7647058824","1073.94852941","1073.94852941","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","135","0","135","135","135","0","0","135","0","135","0","0","135","135","135","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","123","11","/Users/danieldalton/subject-2.csv","legacy","7 8 6 3 1","Jazzy James","3.1.9","5","y","0","right","right","right","NA","right","1202","37932","8294","NA","1202","2","legacy","5","1024","2","48000","-16","Sternburgtask","2","even","1","911684","129087","912742","914974","838606","2155","120791","913756","40099","916987","2128","NA","912730","916987","918192","New experiment","118","146057","136","yes","1024"
"86.8613138686","86.8613138686","1070.89781022","1070.89781022","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","0","136","136","136","0","0","136","0","136","0","0","136","136","136","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","124","11","/Users/danieldalton/subject-2.csv","legacy","8 7 3","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","656","37932","8294","NA","656","2","legacy","3","1024","2","48000","-16","Sternburgtask","2","even","8","911684","129087","919260","921500","918209","2155","120791","920278","40099","923513","2128","NA","919249","923513","924172","New experiment","119","146713","137","yes","1024"
"86.9565217391","86.9565217391","1066.92028986","1066.92028986","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","0","137","137","137","0","0","137","0","137","0","0","137","137","137","Wed Oct  3 19:42:11 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","125","11","/Users/danieldalton/subject-2.csv","legacy","7","Jazzy James","3.1.9","1","y","0","left","right","right","NA","left","522","37932","8294","NA","522","2","legacy","1","1024","2","48000","-16","Sternburgtask","2","even","7","924187","129087","925238","927475","918209","2155","120791","926257","40099","929486","2128","NA","925226","929487","930012","New experiment","120","147235","138","yes","1024"
