"","subject","condition","distance","init","RT","side"
"14796",109,"incongruent",4,47,2328,"right"
"14797",109,"incongruent",3,62,969,"right"
"14798",109,"congruent",1,94,1172,"right"
"14799",109,"incongruent",1,62,1172,"right"
"14800",109,"congruent",1,31,906,"right"
"14801",109,"incongruent",4,47,1438,"right"
"14802",109,"incongruent",3,250,1109,"right"
"14803",109,"incongruent",2,250,1172,"right"
"14804",109,"incongruent",2,328,1140,"right"
"14805",109,"congruent",2,32,1219,"right"
"14806",109,"congruent",3,63,1078,"right"
"14807",109,"incongruent",4,47,1031,"right"
"14808",109,"incongruent",1,125,1766,"right"
"14809",109,"congruent",2,157,1016,"right"
"14810",109,"congruent",4,31,1437,"right"
"14811",109,"congruent",2,156,1094,"right"
"14812",109,"incongruent",1,47,1375,"right"
"14813",109,"congruent",3,187,1156,"right"
"14814",109,"congruent",3,94,1000,"right"
"14815",109,"congruent",1,32,1063,"right"
"14816",109,"incongruent",1,187,1140,"right"
"14817",109,"congruent",2,46,1250,"right"
"14818",109,"incongruent",4,218,1359,"right"
"14819",109,"incongruent",4,141,1234,"right"
"14820",109,"congruent",3,31,1563,"right"
"14821",109,"incongruent",2,32,1172,"right"
"14822",109,"incongruent",2,46,1015,"right"
"14823",109,"congruent",2,235,1047,"right"
"14824",109,"congruent",3,141,1422,"right"
"14825",109,"congruent",4,32,1047,"right"
"14826",109,"incongruent",3,47,1328,"right"
"14827",109,"incongruent",1,31,1656,"right"
"14828",109,"congruent",3,31,1343,"right"
"14829",109,"incongruent",3,32,1344,"right"
"14830",109,"congruent",1,47,1422,"right"
"14831",109,"incongruent",2,47,1203,"right"
"14832",109,"congruent",4,47,1219,"right"
"14833",109,"incongruent",4,188,1219,"right"
"14834",109,"congruent",4,94,1406,"right"
"14835",109,"incongruent",3,78,1016,"right"
"14836",109,"congruent",1,93,1500,"right"
"14837",109,"incongruent",1,31,1468,"right"
"14838",109,"congruent",2,31,1047,"right"
"14839",109,"congruent",3,188,1313,"right"
"14840",109,"incongruent",4,31,1328,"right"
"14841",109,"incongruent",1,47,1141,"right"
"14842",109,"congruent",1,31,1093,"right"
"14843",109,"incongruent",3,47,1828,"right"
"14844",109,"congruent",2,62,1140,"right"
"14845",109,"incongruent",3,47,1141,"right"
"14846",109,"incongruent",2,31,1047,"right"
"14847",109,"incongruent",1,31,1516,"right"
"14848",109,"congruent",3,62,1140,"right"
"14849",109,"congruent",1,32,1344,"right"
"14850",109,"incongruent",3,47,1297,"right"
"14851",109,"incongruent",4,110,1016,"right"
"14852",109,"congruent",2,63,1188,"right"
"14853",109,"congruent",3,31,953,"right"
"14854",109,"incongruent",2,31,1453,"right"
"14855",109,"congruent",1,32,1219,"right"
"14856",109,"incongruent",2,47,829,"right"
"14857",109,"incongruent",1,78,1062,"right"
"14858",109,"incongruent",4,32,875,"right"
"14859",109,"congruent",4,109,1078,"right"
"14860",109,"congruent",2,32,875,"right"
"14861",109,"congruent",4,31,1047,"right"
"14862",109,"incongruent",3,47,1468,"right"
"14863",109,"congruent",4,141,969,"right"
"14864",109,"incongruent",2,46,1015,"right"
"14865",109,"incongruent",4,110,1250,"right"
"14866",109,"congruent",1,46,953,"right"
"14867",109,"congruent",4,94,953,"right"
"14868",109,"congruent",3,32,1000,"right"
"14869",109,"incongruent",4,47,1313,"right"
"14870",109,"congruent",2,31,1391,"right"
"14871",109,"congruent",4,47,1328,"right"
"14872",109,"incongruent",1,31,1140,"right"
"14873",109,"incongruent",2,31,1000,"right"
"14874",109,"congruent",2,94,1172,"right"
"14875",109,"congruent",1,79,1329,"right"
"14876",109,"congruent",3,63,1125,"right"
"14877",109,"congruent",3,63,969,"right"
"14878",109,"congruent",2,47,860,"right"
"14879",109,"incongruent",4,31,1219,"right"
"14880",109,"incongruent",1,47,1343,"right"
"14881",109,"congruent",1,47,953,"right"
"14882",109,"incongruent",1,47,1390,"right"
"14883",109,"incongruent",2,140,1109,"right"
"14884",109,"incongruent",3,63,813,"right"
"14885",110,"incongruent",3,281,2187,"right"
"14886",110,"congruent",2,297,2125,"right"
"14887",110,"incongruent",1,188,1703,"right"
"14888",110,"congruent",3,344,1859,"right"
"14889",110,"congruent",2,172,1469,"right"
"14890",110,"incongruent",2,204,1032,"right"
"14891",110,"congruent",1,312,1234,"right"
"14892",110,"incongruent",2,219,1157,"right"
"14893",110,"congruent",4,297,1375,"right"
"14894",110,"congruent",1,266,1406,"right"
"14895",110,"congruent",4,187,1125,"right"
"14896",110,"incongruent",4,375,1360,"right"
"14897",110,"congruent",4,234,1188,"right"
"14898",110,"congruent",1,234,1125,"right"
"14899",110,"incongruent",3,172,1297,"right"
"14900",110,"congruent",3,140,1109,"right"
"14901",110,"congruent",3,266,1235,"right"
"14902",110,"incongruent",1,375,1140,"right"
"14903",110,"incongruent",4,344,1860,"right"
"14904",110,"incongruent",1,281,1937,"right"
"14905",110,"congruent",2,422,1344,"right"
"14906",110,"incongruent",2,31,1500,"right"
"14907",110,"incongruent",3,172,1125,"right"
"14908",110,"congruent",1,47,985,"right"
"14909",110,"incongruent",2,187,1062,"right"
"14910",110,"incongruent",4,172,1093,"right"
"14911",110,"congruent",3,110,954,"right"
"14912",110,"congruent",4,157,1094,"right"
"14913",110,"incongruent",2,203,921,"right"
"14914",110,"incongruent",3,250,1219,"right"
"14915",110,"incongruent",1,203,1094,"right"
"14916",110,"congruent",2,156,1031,"right"
"14917",110,"congruent",3,125,985,"right"
"14918",110,"congruent",4,62,1172,"right"
"14919",110,"incongruent",3,188,1141,"right"
"14920",110,"incongruent",1,140,1312,"right"
"14921",110,"congruent",2,47,906,"right"
"14922",110,"incongruent",2,203,1328,"right"
"14923",110,"congruent",3,78,1390,"right"
"14924",110,"incongruent",4,31,1391,"right"
"14925",110,"incongruent",4,266,1594,"right"
"14926",110,"incongruent",3,94,1125,"right"
"14927",110,"congruent",1,62,1625,"right"
"14928",110,"congruent",1,203,1187,"right"
"14929",110,"congruent",4,157,1016,"right"
"14930",110,"congruent",2,94,985,"right"
"14931",110,"incongruent",1,156,969,"right"
"14932",110,"congruent",2,156,968,"right"
"14933",110,"incongruent",1,62,1453,"right"
"14934",110,"incongruent",3,78,1015,"right"
"14935",110,"incongruent",3,141,1047,"right"
"14936",110,"incongruent",4,250,2296,"right"
"14937",110,"congruent",4,297,937,"right"
"14938",110,"congruent",2,63,1656,"right"
"14939",110,"congruent",1,79,1344,"right"
"14940",110,"congruent",3,187,984,"right"
"14941",110,"incongruent",4,172,1328,"right"
"14942",110,"congruent",1,94,985,"right"
"14943",110,"incongruent",1,140,1046,"right"
"14944",110,"congruent",3,125,1016,"right"
"14945",110,"congruent",4,109,1046,"right"
"14946",110,"incongruent",4,78,937,"right"
"14947",110,"congruent",3,78,969,"right"
"14948",110,"incongruent",2,94,984,"right"
"14949",110,"incongruent",3,62,1000,"right"
"14950",110,"incongruent",1,312,922,"right"
"14951",110,"congruent",4,62,1031,"right"
"14952",110,"incongruent",2,125,1063,"right"
"14953",110,"congruent",1,79,1125,"right"
"14954",110,"incongruent",2,78,1063,"right"
"14955",110,"congruent",2,62,1015,"right"
"14956",110,"incongruent",1,62,843,"right"
"14957",110,"incongruent",4,31,1000,"right"
"14958",110,"congruent",3,94,922,"right"
"14959",110,"incongruent",1,109,843,"right"
"14960",110,"congruent",3,125,844,"right"
"14961",110,"incongruent",2,109,1859,"right"
"14962",110,"incongruent",3,125,844,"right"
"14963",110,"congruent",1,109,1578,"right"
"14964",110,"incongruent",3,188,1032,"right"
"14965",110,"congruent",2,234,1047,"right"
"14966",110,"incongruent",4,94,1094,"right"
"14967",110,"congruent",4,93,937,"right"
"14968",110,"incongruent",4,78,1172,"right"
"14969",110,"congruent",1,141,891,"right"
"14970",110,"congruent",3,62,906,"right"
"14971",110,"congruent",1,125,937,"right"
"14972",110,"incongruent",1,156,953,"right"
"14973",110,"incongruent",3,110,1016,"right"
"14974",110,"incongruent",2,62,1203,"right"
"14975",110,"congruent",2,109,812,"right"
"14976",110,"congruent",4,63,797,"right"
"14977",110,"congruent",4,78,718,"right"
"14978",110,"incongruent",2,110,906,"right"
"14979",110,"congruent",2,156,1172,"right"
"14980",110,"congruent",1,94,828,"right"
"14981",110,"congruent",4,63,922,"right"
"14982",110,"incongruent",4,78,750,"right"
"14983",110,"congruent",3,78,937,"right"
"14984",110,"incongruent",4,78,1547,"right"
"14985",110,"congruent",1,62,1172,"right"
"14986",110,"congruent",3,47,953,"right"
"14987",110,"congruent",2,46,1234,"right"
"14988",110,"congruent",3,93,1015,"right"
"14989",110,"congruent",1,218,1000,"right"
"14990",110,"incongruent",3,219,1063,"right"
"14991",110,"incongruent",3,250,985,"right"
"14992",110,"congruent",4,125,1015,"right"
"14993",110,"incongruent",3,250,984,"right"
"14994",110,"incongruent",2,140,781,"right"
"14995",110,"incongruent",2,125,1547,"right"
"14996",110,"incongruent",1,94,844,"right"
"14997",110,"congruent",4,62,1156,"right"
"14998",110,"congruent",2,94,906,"right"
"14999",110,"incongruent",4,125,1141,"right"
"15000",110,"congruent",2,94,1250,"right"
"15001",110,"incongruent",1,31,1125,"right"
"15002",110,"incongruent",2,141,1250,"right"
"15003",110,"incongruent",1,157,907,"right"
"15004",110,"incongruent",4,78,1062,"right"
"15005",110,"incongruent",2,94,750,"right"
"15006",110,"incongruent",2,125,859,"right"
"15007",110,"congruent",2,125,922,"right"
"15008",110,"congruent",2,47,1297,"right"
"15009",110,"incongruent",3,93,937,"right"
"15010",110,"congruent",4,157,938,"right"
"15011",110,"incongruent",4,125,1078,"right"
"15012",110,"congruent",1,125,1016,"right"
"15013",110,"incongruent",3,78,766,"right"
"15014",110,"incongruent",2,78,1032,"right"
"15015",110,"incongruent",1,140,796,"right"
"15016",110,"incongruent",1,125,1578,"right"
"15017",110,"congruent",4,31,937,"right"
"15018",110,"congruent",1,109,1250,"right"
"15019",110,"congruent",3,78,1187,"right"
"15020",110,"congruent",1,62,890,"right"
"15021",110,"congruent",4,62,812,"right"
"15022",110,"incongruent",4,63,1016,"right"
"15023",110,"congruent",3,78,1313,"right"
"15024",110,"congruent",2,94,1063,"right"
"15025",110,"incongruent",3,47,875,"right"
"15026",110,"congruent",3,125,891,"right"
"15027",110,"incongruent",1,62,906,"right"
"15028",110,"congruent",2,31,953,"right"
"15029",110,"congruent",2,32,766,"right"
"15030",110,"incongruent",2,47,1078,"right"
"15031",110,"congruent",3,78,922,"right"
"15032",110,"congruent",4,63,1094,"right"
"15033",110,"incongruent",3,31,781,"right"
"15034",110,"incongruent",1,94,1297,"right"
"15035",110,"congruent",2,78,1016,"right"
"15036",110,"incongruent",3,78,953,"right"
"15037",110,"incongruent",2,93,937,"right"
"15038",110,"incongruent",1,188,844,"right"
"15039",110,"congruent",3,110,891,"right"
"15040",110,"congruent",4,125,906,"right"
"15041",110,"incongruent",4,46,968,"right"
"15042",110,"congruent",3,266,938,"right"
"15043",110,"incongruent",2,110,1047,"right"
"15044",110,"incongruent",3,141,875,"right"
"15045",110,"incongruent",4,63,938,"right"
"15046",110,"congruent",1,203,1641,"right"
"15047",110,"congruent",1,110,860,"right"
"15048",110,"incongruent",4,125,1078,"right"
"15049",110,"congruent",4,78,766,"right"
"15050",110,"congruent",1,46,921,"right"
"15051",110,"incongruent",1,31,812,"right"
"15052",110,"congruent",1,188,1422,"right"
"15053",110,"incongruent",1,140,890,"right"
"15054",110,"incongruent",3,235,891,"right"
"15055",110,"incongruent",3,203,938,"right"
"15056",110,"congruent",1,250,875,"right"
"15057",110,"congruent",1,266,1063,"right"
"15058",110,"congruent",2,63,1391,"right"
"15059",110,"incongruent",2,94,1938,"right"
"15060",110,"congruent",4,63,719,"right"
"15061",110,"incongruent",4,141,891,"right"
"15062",110,"congruent",4,93,750,"right"
"15063",110,"congruent",4,141,860,"right"
"15064",110,"incongruent",4,31,1500,"right"
"15065",110,"congruent",3,125,1250,"right"
"15066",110,"incongruent",4,47,735,"right"
"15067",110,"incongruent",3,79,1063,"right"
"15068",110,"incongruent",1,31,891,"right"
"15069",110,"incongruent",2,93,1484,"right"
"15070",110,"incongruent",1,78,797,"right"
"15071",110,"congruent",3,46,812,"right"
"15072",110,"congruent",3,63,813,"right"
"15073",110,"congruent",2,78,891,"right"
"15074",110,"congruent",2,62,937,"right"
"15075",110,"incongruent",2,125,1156,"right"
"15076",111,"incongruent",3,563,2469,"right"
"15077",111,"incongruent",3,312,2469,"right"
"15078",111,"congruent",2,281,1750,"right"
"15079",111,"incongruent",3,297,1828,"right"
"15080",111,"congruent",3,329,2110,"right"
"15081",111,"incongruent",4,297,1703,"right"
"15082",111,"congruent",4,296,1921,"right"
"15083",111,"incongruent",1,281,1750,"right"
"15084",111,"incongruent",2,313,1641,"right"
"15085",111,"incongruent",1,250,2047,"right"
"15086",111,"incongruent",1,234,2234,"right"
"15087",111,"congruent",3,187,1422,"right"
"15088",111,"congruent",1,265,1609,"right"
"15089",111,"congruent",4,266,1344,"right"
"15090",111,"congruent",1,109,1609,"right"
"15091",111,"congruent",1,141,1781,"right"
"15092",111,"congruent",2,218,1500,"right"
"15093",111,"incongruent",4,187,1734,"right"
"15094",111,"incongruent",4,235,1485,"right"
"15095",111,"congruent",3,234,1563,"right"
"15096",111,"incongruent",2,234,1734,"right"
"15097",111,"congruent",4,297,1781,"right"
"15098",111,"incongruent",2,265,1484,"right"
"15099",111,"incongruent",4,250,2219,"right"
"15100",111,"incongruent",1,203,1453,"right"
"15101",111,"congruent",4,281,1328,"right"
"15102",111,"congruent",1,125,1485,"right"
"15103",111,"incongruent",4,172,1578,"right"
"15104",111,"incongruent",2,63,1469,"right"
"15105",111,"congruent",1,312,1343,"right"
"15106",111,"congruent",2,250,1578,"right"
"15107",111,"congruent",2,313,1532,"right"
"15108",111,"incongruent",1,312,1469,"right"
"15109",111,"incongruent",2,281,1734,"right"
"15110",111,"incongruent",1,140,1734,"right"
"15111",111,"incongruent",3,125,2109,"right"
"15112",111,"congruent",2,187,1515,"right"
"15113",111,"congruent",4,187,1734,"right"
"15114",111,"congruent",4,328,1594,"right"
"15115",111,"congruent",3,281,1359,"right"
"15116",111,"congruent",3,266,1453,"right"
"15117",111,"congruent",1,266,1437,"right"
"15118",111,"congruent",3,266,1359,"right"
"15119",111,"incongruent",4,31,1406,"right"
"15120",111,"incongruent",2,47,1360,"right"
"15121",111,"incongruent",3,63,1625,"right"
"15122",111,"incongruent",3,250,1516,"right"
"15123",111,"congruent",4,328,1531,"right"
"15124",111,"incongruent",1,281,1515,"right"
"15125",111,"congruent",2,235,1329,"right"
"15126",111,"congruent",2,250,1609,"right"
"15127",111,"congruent",4,141,1703,"right"
"15128",111,"congruent",1,297,1407,"right"
"15129",111,"congruent",3,235,1235,"right"
"15130",111,"congruent",1,265,1625,"right"
"15131",111,"incongruent",3,219,1641,"right"
"15132",111,"congruent",2,266,1641,"right"
"15133",111,"incongruent",4,360,1641,"right"
"15134",111,"congruent",1,265,1547,"right"
"15135",111,"incongruent",3,235,1875,"right"
"15136",111,"incongruent",2,203,1360,"right"
"15137",111,"incongruent",3,250,1735,"right"
"15138",111,"incongruent",2,375,1594,"right"
"15139",111,"congruent",4,312,1875,"right"
"15140",111,"incongruent",2,360,1985,"right"
"15141",111,"congruent",3,453,1797,"right"
"15142",111,"incongruent",1,219,1469,"right"
"15143",111,"congruent",3,265,1625,"right"
"15144",111,"incongruent",4,250,1953,"right"
"15145",111,"incongruent",4,250,1578,"right"
"15146",111,"incongruent",1,79,1297,"right"
"15147",111,"incongruent",3,94,1766,"right"
"15148",111,"congruent",1,141,1594,"right"
"15149",111,"congruent",2,125,1328,"right"
"15150",111,"incongruent",2,172,2313,"right"
"15151",111,"incongruent",3,141,1985,"right"
"15152",111,"congruent",2,125,1610,"right"
"15153",111,"incongruent",1,32,1454,"right"
"15154",111,"incongruent",4,31,2359,"right"
"15155",111,"congruent",3,172,1640,"right"
"15156",111,"congruent",4,203,1515,"right"
"15157",111,"incongruent",4,141,1329,"right"
"15158",111,"congruent",1,296,1531,"right"
"15159",111,"incongruent",2,250,1578,"right"
"15160",111,"incongruent",1,297,1562,"right"
"15161",111,"congruent",1,250,1578,"right"
"15162",111,"congruent",4,265,1546,"right"
"15163",111,"incongruent",4,63,1891,"right"
"15164",111,"congruent",3,266,1531,"right"
"15165",111,"incongruent",1,188,1516,"right"
"15166",111,"incongruent",3,281,1578,"right"
"15167",111,"incongruent",2,157,1547,"right"
"15168",111,"congruent",3,235,1485,"right"
"15169",111,"congruent",2,187,1328,"right"
"15170",111,"congruent",4,281,1797,"right"
"15171",111,"incongruent",3,78,1781,"right"
"15172",111,"congruent",2,219,1532,"right"
"15173",111,"incongruent",1,235,1328,"right"
"15174",111,"congruent",3,156,1578,"right"
"15175",111,"incongruent",3,156,1312,"right"
"15176",111,"congruent",3,375,1407,"right"
"15177",111,"congruent",2,110,1235,"right"
"15178",111,"congruent",4,187,1375,"right"
"15179",111,"congruent",4,203,1203,"right"
"15180",111,"congruent",2,141,1547,"right"
"15181",111,"incongruent",4,47,1391,"right"
"15182",111,"incongruent",1,312,1844,"right"
"15183",111,"incongruent",4,250,1922,"right"
"15184",111,"congruent",1,94,1750,"right"
"15185",111,"incongruent",2,343,1437,"right"
"15186",111,"incongruent",2,172,1610,"right"
"15187",111,"incongruent",3,328,1422,"right"
"15188",111,"congruent",1,390,1781,"right"
"15189",111,"incongruent",2,218,2078,"right"
"15190",111,"congruent",1,141,1422,"right"
"15191",111,"incongruent",4,312,1797,"right"
"15192",111,"congruent",4,265,1906,"right"
"15193",111,"incongruent",1,281,1969,"right"
"15194",111,"congruent",3,110,1344,"right"
"15195",111,"congruent",1,312,1750,"right"
"15196",111,"incongruent",4,219,1953,"right"
"15197",111,"congruent",2,203,1359,"right"
"15198",111,"incongruent",3,281,1547,"right"
"15199",111,"incongruent",4,110,1313,"right"
"15200",111,"incongruent",2,157,1797,"right"
"15201",111,"incongruent",3,78,1891,"right"
"15202",111,"incongruent",4,109,1609,"right"
"15203",111,"incongruent",1,281,1406,"right"
"15204",111,"congruent",4,187,1531,"right"
"15205",111,"incongruent",2,234,1297,"right"
"15206",111,"congruent",4,62,1172,"right"
"15207",111,"congruent",3,109,1297,"right"
"15208",111,"congruent",3,375,1515,"right"
"15209",111,"congruent",2,343,1437,"right"
"15210",111,"incongruent",1,234,1500,"right"
"15211",111,"congruent",4,234,1672,"right"
"15212",111,"incongruent",1,250,1375,"right"
"15213",111,"incongruent",2,172,1579,"right"
