"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Keyboard_response","correct_instructions1","correct_response","count_Fixation","count_ISI","count_Keyboard_response","count_Logger","count_Probe","count_Thankyou","count_correctFeedback","count_expSequence","count_experiment","count_experimentalLoop","count_incorrectFeedback","count_instructions1","count_instructions2","count_memorySet","count_practiceLoop","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Keyboard_response","response_Thankyou","response_instructions1","response_instructions2","response_time","response_time_Keyboard_response","response_time_Thankyou","response_time_instructions1","response_time_instructions2","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_Keyboard_response","time_Logger","time_Probe","time_Thankyou","time_correctFeedback","time_expSequence","time_experiment","time_experimentalLoop","time_incorrectFeedback","time_instructions1","time_instructions2","time_memorySet","time_practiceLoop","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"0","0","2000","2000","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","left","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","0","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4 3 1 7 9 8","Lentiform Loewenfeld","3.3.12","1","y","0","None","None","NA","return","NA","2000","2000","NA","52389","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","59766","61970","63971","65971","63971","NA","NA","59763","6688","NA","NA","6692","NA","60767","59081","Sternberg task ","0","2000","1","yes","1024"
"0","0","1663","1663","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","left","1","1","1","1","1","0","1","1","0","0","1","0","0","1","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","1","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","1 7 9 8 5","Lentiform Loewenfeld","3.3.12","4","y","0","right","right","NA","return","NA","1326","1326","NA","52389","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","67195","69401","71403","72729","71403","NA","NA","67194","6688","NA","66113","6692","NA","68197","59081","Sternberg task ","0","3326","2","yes","1024"
"0","0","1480","1480","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","left","2","2","2","2","2","0","2","2","0","0","2","0","0","2","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","2","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","2 9 4","Lentiform Loewenfeld","3.3.12","3","y","0","right","right","NA","return","NA","1114","1114","NA","52389","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","4","73808","76013","78014","79128","78014","NA","NA","73807","6688","NA","72734","6692","NA","74809","59081","Sternberg task ","0","4440","3","yes","1024"
"0","0","1499","1499","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","right","3","3","3","3","3","0","3","3","0","0","3","0","0","3","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","3","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","5 7 8 4 1 2","Lentiform Loewenfeld","3.3.12","0","n","0","left","left","NA","return","NA","1556","1556","NA","52389","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","6","80206","82411","84412","85969","84412","NA","NA","80205","6688","NA","79132","6692","NA","81207","59081","Sternberg task ","0","5996","4","yes","1024"
"0","0","1556.2","1556.2","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","left","4","4","4","4","4","0","4","4","0","0","4","0","0","4","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","4","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4 8","Lentiform Loewenfeld","3.3.12","1","y","0","right","right","NA","return","NA","1785","1785","NA","52389","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","4","87057","89262","91263","93049","91263","NA","NA","87055","6688","NA","85984","6692","NA","88058","59081","Sternberg task ","0","7781","5","yes","1024"
"0","0","1630.16666667","1630.16666667","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","right","5","5","5","5","5","0","5","5","0","0","5","0","0","5","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","5","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","5","Lentiform Loewenfeld","3.3.12","0","n","0","None","None","NA","return","NA","2000","2000","NA","52389","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","3","94130","96335","98337","100337","98337","NA","NA","94128","6688","NA","93057","6692","NA","95131","59081","Sternberg task ","0","9781","6","yes","1024"
"0","0","1597.57142857","1597.57142857","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","right","6","6","6","6","6","0","6","6","0","0","6","0","0","6","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","6","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.12","0","n","0","left","left","NA","return","NA","1402","1402","NA","52389","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","2","101414","103619","105622","107025","105621","NA","NA","101413","6688","NA","100341","6692","NA","102415","59081","Sternberg task ","0","11183","7","yes","1024"
"0","0","1540.875","1540.875","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","right","7","7","7","7","7","0","7","7","0","0","7","0","0","7","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","7","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","2 1","Lentiform Loewenfeld","3.3.12","0","n","0","left","left","NA","return","NA","1144","1144","NA","52389","NA","2","legacy","2","1024","2","48000","-16","experiment","4","even","5","108122","110327","112329","113473","112328","NA","NA","108120","6688","NA","107028","6692","NA","109123","59081","Sternberg task ","0","12327","8","yes","1024"
"0","0","1435.77777778","1435.77777778","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","left","8","8","8","8","8","0","8","8","0","0","8","0","0","8","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","8","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","1 5 2 9","Lentiform Loewenfeld","3.3.12","2","y","0","right","right","NA","return","NA","595","595","NA","52389","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","114551","116756","118757","119353","118757","NA","NA","114548","6688","NA","113477","6692","NA","115551","59081","Sternberg task ","0","12922","9","yes","1024"
"10","10","1369.4","1369.4","black","practice","legacy","legacy","legacy","0","uniform","1","1","undefined","right","9","9","9","9","9","0","9","9","0","0","9","0","0","9","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","9","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","3 1 9 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","NA","772","772","NA","52389","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","120430","122636","124637","125409","124637","NA","NA","120428","6688","NA","119358","6692","NA","121432","59081","Sternberg task ","1","13694","10","yes","1024"
"9.09090909091","9.09090909091","1342","1342","black","practice","legacy","legacy","legacy","0","uniform","0","0","undefined","left","10","10","10","10","10","0","10","10","0","0","10","0","0","10","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","10","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","6","Lentiform Loewenfeld","3.3.12","1","y","0","right","right","NA","return","NA","1068","1068","NA","52389","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","6","126485","128690","130692","131761","130692","NA","125413","126483","6688","NA","119358","6692","NA","127486","59081","Sternberg task ","1","14762","11","yes","1024"
"16.6666666667","16.6666666667","1316.83333333","1316.83333333","black","practice","legacy","legacy","legacy","0","uniform","1","1","undefined","right","11","11","11","11","11","0","11","11","0","0","11","0","0","11","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","9 6 7 4 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","NA","1040","1040","NA","52389","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","132843","135047","137049","138089","137049","NA","125413","132842","6688","NA","131768","6692","NA","133845","59081","Sternberg task ","2","15802","12","yes","1024"
"23.0769230769","23.0769230769","1322.15384615","1322.15384615","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","12","12","12","12","12","0","12","12","0","0","12","0","0","12","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","0","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1386","1386","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","149657","151862","153863","155249","153863","NA","138094","149655","6688","149553","131768","6692","139106","150658","59081","Sternberg task ","3","17188","13","yes","1024"
"28.5714285714","28.5714285714","1297.64285714","1297.64285714","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","13","13","13","13","13","0","13","13","0","0","13","0","0","13","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","1","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","979","979","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","4","156327","158532","160533","161513","160533","NA","155253","156326","6688","149553","131768","6692","139106","157328","59081","Sternberg task ","4","18167","14","yes","1024"
"33.3333333333","33.3333333333","1279.2","1279.2","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","14","14","14","14","14","0","14","14","0","0","14","0","0","14","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","2","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1021","1021","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","162590","164795","166796","167817","166796","NA","161517","162588","6688","149553","131768","6692","139106","163591","59081","Sternberg task ","5","19188","15","yes","1024"
"31.25","31.25","1266.4375","1266.4375","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","left","15","15","15","15","15","0","15","15","0","0","15","0","0","15","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","3","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.12","4","y","0","right","right","NA","return","return","1075","1075","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","168895","171100","173101","174177","173101","NA","167823","168893","6688","149553","131768","6692","139106","169896","59081","Sternberg task ","5","20263","16","yes","1024"
"35.2941176471","35.2941176471","1258.47058824","1258.47058824","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","16","16","16","16","16","0","16","16","0","0","16","0","0","16","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","4","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","NA","return","return","1131","1131","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","175255","177460","179461","180594","179461","NA","167823","175254","6688","149553","174181","6692","139106","176256","59081","Sternberg task ","6","21394","17","yes","1024"
"38.8888888889","38.8888888889","1247.94444444","1247.94444444","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","17","17","17","17","17","0","17","17","0","0","17","0","0","17","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","5","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","NA","return","return","1069","1069","NA","52389","10446","2","legacy","3","1024","2","48000","-16","experiment","4","even","6","181668","183874","185875","186945","185875","NA","180597","181667","6688","149553","174181","6692","139106","182670","59081","Sternberg task ","7","22463","18","yes","1024"
"42.1052631579","42.1052631579","1223.26315789","1223.26315789","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","18","18","18","18","18","0","18","18","0","0","18","0","0","18","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","6","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","6 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","return","return","779","779","NA","52389","10446","2","legacy","2","1024","2","48000","-16","experiment","4","even","6","188022","190227","192229","193009","192229","NA","186950","188021","6688","149553","174181","6692","139106","189023","59081","Sternberg task ","8","23242","19","yes","1024"
"45","45","1223","1223","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","19","19","19","19","19","0","19","19","0","0","19","0","0","19","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","7","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1218","1218","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","194088","196293","198294","199513","198294","NA","193014","194087","6688","149553","174181","6692","139106","195089","59081","Sternberg task ","9","24460","20","yes","1024"
"47.619047619","47.619047619","1212.95238095","1212.95238095","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","20","20","20","20","20","0","20","20","0","0","20","0","0","20","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","8","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","1 7 8 3 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1012","1012","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","200604","202808","204812","205825","204812","NA","199518","200603","6688","149553","174181","6692","139106","201605","59081","Sternberg task ","10","25472","21","yes","1024"
"50","50","1212.45454545","1212.45454545","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","21","21","21","21","21","0","21","21","0","0","21","0","0","21","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","9","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","NA","return","return","1202","1202","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","1","206900","209105","211110","212312","211110","NA","205828","206899","6688","149553","174181","6692","139106","207901","59081","Sternberg task ","11","26674","22","yes","1024"
"52.1739130435","52.1739130435","1242.47826087","1242.47826087","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","22","22","22","22","22","0","22","22","0","0","22","0","0","22","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","10","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 1 5 6 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1903","1903","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","8","213387","215593","217594","219497","217594","NA","212317","213385","6688","149553","174181","6692","139106","214389","59081","Sternberg task ","12","28577","23","yes","1024"
"54.1666666667","54.1666666667","1242.70833333","1242.70833333","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","23","23","23","23","23","0","23","23","0","0","23","0","0","23","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","11","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","return","return","1248","1248","NA","52389","10446","2","legacy","3","1024","2","48000","-16","experiment","4","even","1","220578","222783","224784","226033","224784","NA","219502","220576","6688","149553","174181","6692","139106","221579","59081","Sternberg task ","13","29825","24","yes","1024"
"52","52","1244.08","1244.08","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","left","24","24","24","24","24","0","24","24","0","0","24","0","0","24","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","12","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.12","2","y","0","right","right","NA","return","return","1277","1277","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","227110","229315","231316","232594","231316","NA","226038","227108","6688","149553","174181","6692","139106","228111","59081","Sternberg task ","13","31102","25","yes","1024"
"53.8461538462","53.8461538462","1236.69230769","1236.69230769","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","25","25","25","25","25","0","25","25","0","0","25","0","0","25","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","13","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1052","1052","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","233689","235892","237893","238946","237893","NA","226038","233687","6688","149553","232598","6692","139106","234691","59081","Sternberg task ","14","32154","26","yes","1024"
"55.5555555556","55.5555555556","1237.55555556","1237.55555556","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","26","26","26","26","26","0","26","26","0","0","26","0","0","26","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","14","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","return","return","1260","1260","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","9","240038","242243","244244","245505","244244","NA","238953","240036","6688","149553","232598","6692","139106","241039","59081","Sternberg task ","15","33414","27","yes","1024"
"57.1428571429","57.1428571429","1238.10714286","1238.10714286","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","27","27","27","27","27","0","27","27","0","0","27","0","0","27","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","15","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.12","6","y","0","left","left","NA","return","return","1253","1253","NA","52389","10446","2","legacy","6","1024","2","48000","-16","experiment","4","even","3","246581","248786","250787","252041","250787","NA","245509","246579","6688","149553","232598","6692","139106","247582","59081","Sternberg task ","16","34667","28","yes","1024"
"58.6206896552","58.6206896552","1233.31034483","1233.31034483","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","28","28","28","28","28","0","28","28","0","0","28","0","0","28","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","16","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","return","return","1099","1099","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","9","253120","255325","257326","258425","257326","NA","252045","253118","6688","149553","232598","6692","139106","254121","59081","Sternberg task ","17","35766","29","yes","1024"
"60","60","1227.43333333","1227.43333333","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","29","29","29","29","29","0","29","29","0","0","29","0","0","29","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","17","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","NA","return","return","1057","1057","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","259504","261709","263711","264769","263710","NA","258430","259503","6688","149553","232598","6692","139106","260505","59081","Sternberg task ","18","36823","30","yes","1024"
"61.2903225806","61.2903225806","1222","1222","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","30","30","30","30","30","0","30","30","0","0","30","0","0","30","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","18","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1059","1059","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","265846","268052","270053","271113","270053","NA","264773","265845","6688","149553","232598","6692","139106","266848","59081","Sternberg task ","19","37882","31","yes","1024"
"62.5","62.5","1222.25","1222.25","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","31","31","31","31","31","0","31","31","0","0","31","0","0","31","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","19","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","return","return","1230","1230","NA","52389","10446","2","legacy","3","1024","2","48000","-16","experiment","4","even","9","272187","274390","276394","277625","276394","NA","271117","272185","6688","149553","232598","6692","139106","273188","59081","Sternberg task ","20","39112","32","yes","1024"
"63.6363636364","63.6363636364","1227.3030303","1227.3030303","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","32","32","32","32","32","0","32","32","0","0","32","0","0","32","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","20","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","return","return","1389","1389","NA","52389","10446","2","legacy","5","1024","2","48000","-16","experiment","4","even","3","278701","280906","282908","284297","282908","NA","277629","278699","6688","149553","232598","6692","139106","279702","59081","Sternberg task ","21","40501","33","yes","1024"
"64.7058823529","64.7058823529","1222.02941176","1222.02941176","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","33","33","33","33","33","0","33","33","0","0","33","0","0","33","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","21","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","return","return","1048","1048","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","1","285378","287583","289584","290633","289584","NA","284301","285376","6688","149553","232598","6692","139106","286379","59081","Sternberg task ","22","41549","34","yes","1024"
"65.7142857143","65.7142857143","1212","1212","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","34","34","34","34","34","0","34","34","0","0","34","0","0","34","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","4","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","return","return","871","871","NA","52389","10446","2","legacy","1","1024","2","48000","-16","experiment","4","even","4","291709","293912","295913","296785","295913","NA","290638","291708","6688","149553","232598","6692","139106","292711","59081","Sternberg task ","23","42420","35","yes","1024"
"66.6666666667","66.6666666667","1206.38888889","1206.38888889","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","35","35","35","35","35","0","35","35","0","0","35","0","0","35","0","10/23/22 19:28:13","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-4.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","NA","return","return","1010","1010","NA","52389","10446","2","legacy","4","1024","2","48000","-16","experiment","4","even","7","297868","300076","302078","303089","302078","NA","296788","297866","6688","149553","232598","6692","139106","298872","59081","Sternberg task ","24","43430","36","yes","1024"
