"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Keyboard_response","correct_instructions1","correct_response","count_Fixation","count_ISI","count_Keyboard_response","count_Logger","count_Probe","count_Thankyou","count_correctFeedback","count_expSequence","count_experiment","count_experimentalLoop","count_incorrectFeedback","count_instructions1","count_instructions2","count_memorySet","count_practiceLoop","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Keyboard_response","response_Thankyou","response_instructions1","response_instructions2","response_time","response_time_Keyboard_response","response_time_Thankyou","response_time_instructions1","response_time_instructions2","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_ISI","time_Keyboard_response","time_Logger","time_Probe","time_Thankyou","time_correctFeedback","time_expSequence","time_experiment","time_experimentalLoop","time_incorrectFeedback","time_instructions1","time_instructions2","time_memorySet","time_practiceLoop","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.6666666667","91.6666666667","892.546296296","892.546296296","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","107","107","107","107","107","0","107","107","0","0","107","0","0","107","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","955","955","NA","68939","50565","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","793130","795336","797338","798294","797338","NA","792057","793128","11440","208846","785501","11442","158280","794131","80382","Sternberg task ","99","96395","108","yes","1024"
"91.7431192661","91.7431192661","892.779816514","892.779816514","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","108","108","108","108","108","0","108","108","0","0","108","0","0","108","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","NA","right","right","918","918","NA","68939","50565","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","799371","801577","803578","804497","803578","NA","798298","799369","11440","208846","785501","11442","158280","800372","80382","Sternberg task ","100","97313","109","yes","1024"
"91.8181818182","91.8181818182","892.163636364","892.163636364","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","109","109","109","109","109","0","109","109","0","0","109","0","0","109","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","right","right","825","825","NA","68939","50565","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","805574","807779","809780","810607","809780","NA","804502","805573","11440","208846","785501","11442","158280","806578","80382","Sternberg task ","101","98138","110","yes","1024"
"91.8918918919","91.8918918919","892.396396396","892.396396396","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","110","110","110","110","110","0","110","110","0","0","110","0","0","110","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","NA","right","right","918","918","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","811686","813892","815894","816814","815894","NA","810612","811685","11440","208846","785501","11442","158280","812688","80382","Sternberg task ","102","99056","111","yes","1024"
"91.9642857143","91.9642857143","890.383928571","890.383928571","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","111","111","111","111","111","0","111","111","0","0","111","0","0","111","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","right","right","667","667","NA","68939","50565","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","817891","820097","822098","822766","822098","NA","816817","817889","11440","208846","785501","11442","158280","818893","80382","Sternberg task ","103","99723","112","yes","1024"
"92.0353982301","92.0353982301","888.796460177","888.796460177","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","112","112","112","112","112","0","112","112","0","0","112","0","0","112","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","right","right","711","711","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","823842","826045","828046","828758","828046","NA","822770","823840","11440","208846","785501","11442","158280","824843","80382","Sternberg task ","104","100434","113","yes","1024"
"92.1052631579","92.1052631579","888.561403509","888.561403509","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","113","113","113","113","113","0","113","113","0","0","113","0","0","113","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","862","862","NA","68939","50565","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","829834","832038","834039","834902","834039","NA","828762","829832","11440","208846","785501","11442","158280","830835","80382","Sternberg task ","105","101296","114","yes","1024"
"92.1739130435","92.1739130435","891.486956522","891.486956522","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","114","114","114","114","114","0","114","114","0","0","114","0","0","114","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.12","6","y","0","left","left","NA","right","right","1225","1225","NA","68939","50565","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","835980","838186","840187","841413","840187","NA","834907","835979","11440","208846","785501","11442","158280","836981","80382","Sternberg task ","106","102521","115","yes","1024"
"92.2413793103","92.2413793103","892.681034483","892.681034483","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","115","115","115","115","115","0","115","115","0","0","115","0","0","115","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","1030","1030","NA","68939","50565","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","842497","844702","846703","847734","846703","NA","841417","842495","11440","208846","785501","11442","158280","843498","80382","Sternberg task ","107","103551","116","yes","1024"
"92.3076923077","92.3076923077","893.264957265","893.264957265","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","116","116","116","116","116","0","116","116","0","0","116","0","0","116","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","2 3","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","right","right","961","961","NA","68939","50565","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","848813","851019","853020","853982","853020","NA","847738","848811","11440","208846","785501","11442","158280","849814","80382","Sternberg task ","108","104512","117","yes","1024"
"92.3728813559","92.3728813559","893.889830508","893.889830508","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","117","117","117","117","117","0","117","117","0","0","117","0","0","117","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","967","967","NA","68939","50565","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","855070","857276","859278","860246","859278","NA","853985","855069","11440","208846","785501","11442","158280","856072","80382","Sternberg task ","109","105479","118","yes","1024"
"92.4369747899","92.4369747899","892.68907563","892.68907563","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","118","118","118","118","118","0","118","118","0","0","118","0","0","118","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","8 3","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","right","right","751","751","NA","68939","50565","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","861328","863533","865534","866287","865534","NA","860251","861326","11440","208846","785501","11442","158280","862329","80382","Sternberg task ","110","106230","119","yes","1024"
"92.5","92.5","890.941666667","890.941666667","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","119","119","119","119","119","0","119","119","0","0","119","0","0","119","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","7 6","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","right","right","683","683","NA","68939","50565","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","867363","869568","871570","872255","871570","NA","866290","867361","11440","208846","785501","11442","158280","868364","80382","Sternberg task ","111","106913","120","yes","1024"
"92.5619834711","92.5619834711","888.801652893","888.801652893","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","120","120","120","120","120","0","120","120","0","0","120","0","0","120","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.12","2","y","0","left","left","NA","right","right","632","632","NA","68939","50565","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","873334","875540","877541","878174","877541","NA","872260","873331","11440","208846","785501","11442","158280","874336","80382","Sternberg task ","112","107545","121","yes","1024"
"91.8032786885","91.8032786885","890.180327869","890.180327869","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","left","121","121","121","121","121","0","121","121","0","0","121","0","0","121","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.12","4","y","0","right","right","NA","right","right","1057","1057","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","879254","881459","883460","884518","883460","NA","878179","879252","11440","208846","785501","11442","158280","880255","80382","Sternberg task ","112","108602","122","yes","1024"
"91.8699186992","91.8699186992","895.195121951","895.195121951","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","122","122","122","122","122","0","122","122","0","0","122","0","0","122","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","1507","1507","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","885595","887800","889802","891310","889802","NA","878179","885593","11440","208846","884522","11442","158280","886596","80382","Sternberg task ","113","110109","123","yes","1024"
"91.935483871","91.935483871","894.653225806","894.653225806","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","123","123","123","123","123","0","123","123","0","0","123","0","0","123","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","828","828","NA","68939","50565","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","892401","894607","896609","897438","896609","NA","891314","892399","11440","208846","884522","11442","158280","893402","80382","Sternberg task ","114","110937","124","yes","1024"
"92","92","898.416","898.416","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","124","124","124","124","124","0","124","124","0","0","124","0","0","124","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.12","4","y","0","left","left","NA","right","right","1365","1365","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","898514","900718","902719","904086","902719","NA","897442","898513","11440","208846","884522","11442","158280","899515","80382","Sternberg task ","115","112302","125","yes","1024"
"92.0634920635","92.0634920635","899.833333333","899.833333333","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","125","125","125","125","125","0","125","125","0","0","125","0","0","125","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","1077","1077","NA","68939","50565","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","905170","907375","909376","910454","909376","NA","904089","905168","11440","208846","884522","11442","158280","906171","80382","Sternberg task ","116","113379","126","yes","1024"
"92.125984252","92.125984252","900.637795276","900.637795276","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","126","126","126","126","126","0","126","126","0","0","126","0","0","126","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","1002","1002","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","911532","913737","915738","916742","915738","NA","910460","911531","11440","208846","884522","11442","158280","912533","80382","Sternberg task ","117","114381","127","yes","1024"
"92.1875","92.1875","902.921875","902.921875","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","127","127","127","127","127","0","127","127","0","0","127","0","0","127","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","1193","1193","NA","68939","50565","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","917821","920026","922028","923222","922028","NA","916746","917820","11440","208846","884522","11442","158280","918822","80382","Sternberg task ","118","115574","128","yes","1024"
"92.2480620155","92.2480620155","904.11627907","904.11627907","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","128","128","128","128","128","0","128","128","0","0","128","0","0","128","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.12","3","y","0","left","left","NA","right","right","1057","1057","NA","68939","50565","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","924301","926507","928508","929567","928508","NA","923226","924299","11440","208846","884522","11442","158280","925303","80382","Sternberg task ","119","116631","129","yes","1024"
"92.3076923077","92.3076923077","904.815384615","904.815384615","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","129","129","129","129","129","0","129","129","0","0","129","0","0","129","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","995","995","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","930643","932848","934850","935847","934850","NA","929570","930641","11440","208846","884522","11442","158280","931644","80382","Sternberg task ","120","117626","130","yes","1024"
"92.3664122137","92.3664122137","905.167938931","905.167938931","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","130","130","130","130","130","0","130","130","0","0","130","0","0","130","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","9","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","951","951","NA","68939","50565","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","936928","939133","941134","942087","941134","NA","935852","936927","11440","208846","884522","11442","158280","937929","80382","Sternberg task ","121","118577","131","yes","1024"
"92.4242424242","92.4242424242","905.840909091","905.840909091","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","131","131","131","131","131","0","131","131","0","0","131","0","0","131","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","994","994","NA","68939","50565","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","943179","945385","947387","948382","947387","NA","942092","943177","11440","208846","884522","11442","158280","944181","80382","Sternberg task ","122","119571","132","yes","1024"
"92.4812030075","92.4812030075","904.586466165","904.586466165","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","132","132","132","132","132","0","132","132","0","0","132","0","0","132","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","right","right","739","739","NA","68939","50565","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","949460","951665","953666","954407","953666","NA","948386","949459","11440","208846","884522","11442","158280","950461","80382","Sternberg task ","123","120310","133","yes","1024"
"92.5373134328","92.5373134328","907.089552239","907.089552239","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","133","133","133","133","133","0","133","133","0","0","133","0","0","133","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.12","5","y","0","left","left","NA","right","right","1240","1240","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","955485","957691","959693","960935","959693","NA","954410","955483","11440","208846","884522","11442","158280","956488","80382","Sternberg task ","124","121550","134","yes","1024"
"92.5925925926","92.5925925926","907.237037037","907.237037037","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","134","134","134","134","134","0","134","134","0","0","134","0","0","134","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","927","927","NA","68939","50565","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","962024","964229","966230","967158","966230","NA","960942","962022","11440","208846","884522","11442","158280","963025","80382","Sternberg task ","125","122477","135","yes","1024"
"92.6470588235","92.6470588235","910.235294118","910.235294118","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","135","135","135","135","135","0","135","135","0","0","135","0","0","135","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","8 5 4 2 9 6","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","1315","1315","NA","68939","50565","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","968236","970441","972442","973758","972442","NA","967162","968234","11440","208846","884522","11442","158280","969237","80382","Sternberg task ","126","123792","136","yes","1024"
"92.700729927","92.700729927","910.321167883","910.321167883","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","left","136","136","136","136","136","0","136","136","0","0","136","0","0","136","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.12","1","y","0","left","left","NA","right","right","922","922","NA","68939","50565","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","974852","977058","979059","979982","979059","NA","973762","974849","11440","208846","884522","11442","158280","975854","80382","Sternberg task ","127","124714","137","yes","1024"
"92.7536231884","92.7536231884","909.427536232","909.427536232","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","right","137","137","137","137","137","0","137","137","0","0","137","0","0","137","0","10/22/22 19:25:09","The main experiment item","yes","Sternbergtask.osexp","C:\Users\ayesh\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/ayesh/OneDrive/Desktop/MK-subject-2.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.12","0","n","0","right","right","NA","right","right","787","787","NA","68939","50565","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","981061","983265","985266","986055","985266","NA","979986","981059","11440","208846","884522","11442","158280","982062","80382","Sternberg task ","128","125501","138","yes","1024"
