"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequense","count_experiment","count_experimentLoop","count_fixation","count_incorredtFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequense","time_experiment","time_experimentLoop","time_fixation","time_incorredtFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"100","100","1044","1044","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","0","0","/Users/suzannejosey/Documents/subject-1.csv","legacy","4 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","left","NA","1044","22546","NA","1044","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","27824","NA","25585","2674","NA","25594","NA","2684","NA","29836","30881","26608","25245","29836","NA","Sternberg Task","1","1044","1","yes","1024"
"100","100","951","951","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","1","1","1","0","0","1","1","0","0","1","1","1","0","1","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","1","1","/Users/suzannejosey/Documents/subject-1.csv","legacy","6","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","left","NA","858","22546","NA","858","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","34253","30920","32009","2674","NA","32021","NA","2684","NA","36267","37126","33035","25245","36267","NA","Sternberg Task","2","1902","2","yes","1024"
"100","100","801","801","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","2","2","2","0","0","2","2","0","0","2","2","2","0","2","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","2","2","/Users/suzannejosey/Documents/subject-1.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","501","22546","NA","501","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","3","40453","37139","38216","2674","NA","38227","NA","2684","NA","42466","42968","39241","25245","42466","NA","Sternberg Task","3","2403","3","yes","1024"
"100","100","786.25","786.25","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","3","3","3","0","0","3","3","0","0","3","3","3","0","3","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","3","3","/Users/suzannejosey/Documents/subject-1.csv","legacy","2 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","742","22546","NA","742","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","46297","42981","44056","2674","NA","44067","NA","2684","NA","48310","49053","45081","25245","48310","NA","Sternberg Task","4","3145","4","yes","1024"
"100","100","847.6","847.6","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","4","4","4","0","0","4","4","0","0","4","4","4","0","4","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","4","4","/Users/suzannejosey/Documents/subject-1.csv","legacy","2 9 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","NA","left","NA","1093","22546","NA","1093","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","52379","49064","50137","2674","NA","50148","NA","2684","NA","54391","55485","51162","25245","54391","NA","Sternberg Task","5","4238","5","yes","1024"
"100","100","843.5","843.5","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","5","5","5","0","0","5","5","0","0","5","5","5","0","5","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","5","5","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 7 9 8 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","NA","left","NA","823","22546","NA","823","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","58815","55497","56573","2674","NA","56585","NA","2684","NA","60827","61651","57599","25245","60827","NA","Sternberg Task","6","5061","6","yes","1024"
"100","100","887.5714285714286","887.5714285714286","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","6","6","6","0","0","6","6","0","0","6","6","6","0","6","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","6","6","/Users/suzannejosey/Documents/subject-1.csv","legacy","5 7 8 4 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","1152","22546","NA","1152","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","64978","61662","62737","2674","NA","62748","NA","2684","NA","66991","68143","63762","25245","66991","NA","Sternberg Task","7","6213","7","yes","1024"
"100","100","848.875","848.875","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","7","7","7","0","0","7","7","0","0","7","7","7","0","7","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","7","7","/Users/suzannejosey/Documents/subject-1.csv","legacy","9 6 7 4 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","578","22546","NA","578","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","71471","68155","69229","2674","NA","69240","NA","2684","NA","73484","74062","70255","25245","73484","NA","Sternberg Task","8","6791","8","yes","1024"
"100","100","854.1111111111111","854.1111111111111","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","8","8","8","0","0","8","8","0","0","8","8","8","0","8","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","8","8","/Users/suzannejosey/Documents/subject-1.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","896","22546","NA","896","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","77393","74076","75151","2674","NA","75163","NA","2684","NA","79406","80303","76177","25245","79406","NA","Sternberg Task","9","7687","9","yes","1024"
"100","100","905.6","905.6","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","9","9","9","0","0","9","9","0","0","9","9","9","0","9","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","9","9","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 5 2 9","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","left","NA","1369","22546","NA","1369","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","83637","80316","81395","2674","NA","81407","NA","2684","NA","85650","87019","82421","25245","85650","NA","Sternberg Task","10","9056","10","yes","1024"
"100","100","917.2727272727273","917.2727272727273","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","right","10","10","10","0","0","10","10","0","0","10","10","10","0","10","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","10","10","/Users/suzannejosey/Documents/subject-1.csv","legacy","3 1 9 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","NA","1034","22546","NA","1034","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","90349","87032","88106","2674","NA","88118","NA","2684","NA","92361","93396","89132","25245","92361","NA","Sternberg Task","11","10090","11","yes","1024"
"100","100","899.8333333333334","899.8333333333334","black","practice","legacy","legacy","legacy","0","uniform","1","undefined","1","left","11","11","11","0","0","11","11","0","0","11","11","11","0","11","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","4 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","left","NA","708","22546","NA","708","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","4","96726","93409","94485","2674","NA","94496","NA","2684","NA","98739","99447","95510","25245","98739","NA","Sternberg Task","12","10798","12","yes","1024"
"100","100","889.6923076923077","889.6923076923077","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","12","12","12","0","0","12","12","0","0","12","12","12","0","12","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","0","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 8 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","768","22546","146880","768","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","249687","99461","247448","2674","247387","247458","NA","2684","100506","251699","252468","248471","25245","251699","NA","Sternberg Task","13","11566","13","yes","1024"
"100","100","878.3571428571429","878.3571428571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","13","13","13","0","0","13","13","0","0","13","13","13","0","13","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","1","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","731","22546","146880","731","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","255798","252481","253556","2674","247387","253567","NA","2684","100506","257811","258543","254582","25245","257811","NA","Sternberg Task","14","12297","14","yes","1024"
"100","100","891.2666666666667","891.2666666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","14","14","14","0","0","14","14","0","0","14","14","14","0","14","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","2","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","left","left","NA","1072","22546","146880","1072","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","261871","258555","259630","2674","247387","259641","NA","2684","100506","263883","264956","260655","25245","263883","NA","Sternberg Task","15","13369","15","yes","1024"
"100","100","889.1875","889.1875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","15","15","15","0","0","15","15","0","0","15","15","15","0","15","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","3","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","858","22546","146880","858","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","268286","264969","266044","2674","247387","266055","NA","2684","100506","270299","271158","267070","25245","270298","NA","Sternberg Task","16","14227","16","yes","1024"
"100","100","905.5882352941177","905.5882352941177","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","16","16","16","0","0","16","16","0","0","16","16","16","0","16","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","4","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","1168","22546","146880","1168","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","274490","271172","272247","2674","247387","272259","NA","2684","100506","276502","277670","273273","25245","276502","NA","Sternberg Task","17","15395","17","yes","1024"
"100","100","925.7222222222222","925.7222222222222","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","17","17","17","0","0","17","17","0","0","17","17","17","0","17","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","5","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","1268","22546","146880","1268","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","281000","277684","278758","2674","247387","278770","NA","2684","100506","283012","284281","279784","25245","283012","NA","Sternberg Task","18","16663","18","yes","1024"
"100","100","915.2631578947369","915.2631578947369","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","18","18","18","0","0","18","18","0","0","18","18","18","0","18","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","6","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","727","22546","146880","727","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","287610","284292","285368","2674","247387","285379","NA","2684","100506","289621","290349","286394","25245","289621","NA","Sternberg Task","19","17390","19","yes","1024"
"100","100","919.15","919.15","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","19","19","19","0","0","19","19","0","0","19","19","19","0","19","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","7","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","left","left","NA","993","22546","146880","993","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","293676","290362","291435","2674","247387","291446","NA","2684","100506","295689","296682","292460","25245","295689","NA","Sternberg Task","20","18383","20","yes","1024"
"100","100","909.6190476190476","909.6190476190476","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","20","20","20","0","0","20","20","0","0","20","20","20","0","20","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","8","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","719","22546","146880","719","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","300012","296696","297770","2674","247387","297782","NA","2684","100506","302024","302744","298796","25245","302024","NA","Sternberg Task","21","19102","21","yes","1024"
"100","100","903.5909090909091","903.5909090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","21","21","21","0","0","21","21","0","0","21","21","21","0","21","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","9","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","777","22546","146880","777","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","306072","302756","303830","2674","247387","303842","NA","2684","100506","308085","308862","304856","25245","308084","NA","Sternberg Task","22","19879","22","yes","1024"
"100","100","898.7391304347826","898.7391304347826","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","22","22","22","0","0","22","22","0","0","22","22","22","0","22","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","10","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","6 7 9 3 1 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","left","left","NA","792","22546","146880","792","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","312189","308874","309950","2674","247387","309961","NA","2684","100506","314202","314994","310974","25245","314202","NA","Sternberg Task","23","20671","23","yes","1024"
"100","100","890.0416666666666","890.0416666666666","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","23","23","23","0","0","23","23","0","0","23","23","23","0","23","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","11","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","690","22546","146880","690","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","318325","315006","316082","2674","247387","316093","NA","2684","100506","320337","321028","317108","25245","320337","NA","Sternberg Task","24","21361","24","yes","1024"
"100","100","877.48","877.48","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","24","24","24","0","0","24","24","0","0","24","24","24","0","24","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","12","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","576","22546","146880","576","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","324335","321039","322096","2674","247387","322105","NA","2684","100506","326346","326923","323118","25245","326346","NA","Sternberg Task","25","21937","25","yes","1024"
"100","100","889.2307692307693","889.2307692307693","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","25","25","25","0","0","25","25","0","0","25","25","25","0","25","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","13","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","left","left","NA","1183","22546","146880","1183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","330228","326934","327991","2674","247387","328000","NA","2684","100506","332240","333424","329012","25245","332240","NA","Sternberg Task","26","23120","26","yes","1024"
"100","100","877.4074074074074","877.4074074074074","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","26","26","26","0","0","26","26","0","0","26","26","26","0","26","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","14","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","570","22546","146880","570","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","336733","333437","334494","2674","247387","334503","NA","2684","100506","338745","339315","335517","25245","338745","NA","Sternberg Task","27","23690","27","yes","1024"
"100","100","873.9642857142857","873.9642857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","27","27","27","0","0","27","27","0","0","27","27","27","0","27","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","15","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","left","left","NA","781","22546","146880","781","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","342645","339328","340404","2674","247387","340416","NA","2684","100506","344658","345440","341429","25245","344657","NA","Sternberg Task","28","24471","28","yes","1024"
"100","100","870.2758620689655","870.2758620689655","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","28","28","28","0","0","28","28","0","0","28","28","28","0","28","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","16","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","left","left","NA","767","22546","146880","767","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","348769","345453","346528","2674","247387","346540","NA","2684","100506","350778","351546","347554","25245","350778","NA","Sternberg Task","29","25238","29","yes","1024"
"100","100","863.6","863.6","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","29","29","29","0","0","29","29","0","0","29","29","29","0","29","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","17","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","670","22546","146880","670","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","354875","351559","352633","2674","247387","352645","NA","2684","100506","356888","357559","353659","25245","356888","NA","Sternberg Task","30","25908","30","yes","1024"
"100","100","862.1612903225806","862.1612903225806","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","30","30","30","0","0","30","30","0","0","30","30","30","0","30","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","18","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","left","left","NA","819","22546","146880","819","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","360891","357571","358650","2674","247387","358661","NA","2684","100506","362904","363723","359675","25245","362903","NA","Sternberg Task","31","26727","31","yes","1024"
"100","100","857.46875","857.46875","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","31","31","31","0","0","31","31","0","0","31","31","31","0","31","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","19","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 4 9 2 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","712","22546","146880","712","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","367053","363736","364812","2674","247387","364824","NA","2684","100506","369066","369779","365838","25245","369066","NA","Sternberg Task","32","27439","32","yes","1024"
"96.96969696969697","96.96969696969697","859.3939393939394","859.3939393939394","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","32","32","32","0","0","32","32","0","0","32","32","32","0","32","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","20","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","left","left","NA","921","22546","146880","921","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","373109","369792","370868","2674","247387","370879","NA","2684","100506","375121","376043","371893","25245","375121","NA","Sternberg Task","32","28360","33","yes","1024"
"97.05882352941177","97.05882352941177","853.3529411764706","853.3529411764706","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","33","33","33","0","0","33","33","0","0","33","33","33","0","33","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","21","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","654","22546","146880","654","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","379375","369792","377133","2674","247387","377144","376057","2684","100506","381389","382044","378158","25245","381388","NA","Sternberg Task","33","29014","34","yes","1024"
"97.14285714285714","97.14285714285714","844.3714285714286","844.3714285714286","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","34","34","34","0","0","34","34","0","0","34","34","34","0","34","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","22","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","539","22546","146880","539","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","385373","382056","383131","2674","247387","383142","376057","2684","100506","387386","387926","384157","25245","387386","NA","Sternberg Task","34","29553","35","yes","1024"
"97.22222222222223","97.22222222222223","842.8611111111111","842.8611111111111","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","35","35","35","0","0","35","35","0","0","35","35","35","0","35","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","23","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","790","22546","146880","790","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","391254","387939","389012","2674","247387","389023","376057","2684","100506","393267","394057","390037","25245","393267","NA","Sternberg Task","35","30343","36","yes","1024"
"97.29729729729729","97.29729729729729","844.1621621621622","844.1621621621622","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","36","36","36","0","0","36","36","0","0","36","36","36","0","36","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","24","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","left","left","NA","891","22546","146880","891","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","397387","394070","395146","2674","247387","395157","376057","2684","100506","399399","400291","396171","25245","399399","NA","Sternberg Task","36","31234","37","yes","1024"
"97.36842105263158","97.36842105263158","842.3421052631579","842.3421052631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","37","37","37","0","0","37","37","0","0","37","37","37","0","37","0","Sat Oct 17 22:09:52 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","yes","768","legacy","25","11","/Users/suzannejosey/Documents/subject-1.csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","left","right","NA","775","22546","146880","775","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","403625","400304","401384","2674","247387","401395","376057","2684","100506","405638","406414","402409","25245","405638","NA","Sternberg Task","37","32009","38","yes","1024"
