"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequense","count_experiment","count_experimentLoop","count_fixation","count_incorredtFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequense","time_experiment","time_experimentLoop","time_fixation","time_incorredtFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"98.64864864864865","98.64864864864865","865.418918918919","865.418918918919","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","61","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","left","left","NA","553","55465","4839","553","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","536148","532667","533822","2448","140578","533863","134616","2538","135738","538192","538746","534908","58017","538192","NA","Sternberg Task","73","64041","74","yes","1024"
"98.66666666666667","98.66666666666667","862.36","862.36","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","62","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 9 8 1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","636","55465","4839","636","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","542293","538805","539964","2448","140578","540004","134616","2538","135738","544337","544974","541049","58017","544337","NA","Sternberg Task","74","64677","75","yes","1024"
"98.6842105263158","98.6842105263158","864.7631578947369","864.7631578947369","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","63","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","left","left","NA","1045","55465","4839","1045","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","548502","545024","546170","2448","140578","546215","134616","2538","135738","550545","551591","547260","58017","550545","NA","Sternberg Task","75","65722","76","yes","1024"
"98.7012987012987","98.7012987012987","862.7662337662338","862.7662337662338","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","64","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","711","55465","4839","711","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","555111","551641","552787","2448","140578","552827","134616","2538","135738","557156","557868","553873","58017","557155","NA","Sternberg Task","76","66433","77","yes","1024"
"98.71794871794872","98.71794871794872","862.8974358974359","862.8974358974359","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","65","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 4 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","873","55465","4839","873","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","5","561403","557917","559074","2448","140578","559115","134616","2538","135738","563446","564320","560161","58017","563446","NA","Sternberg Task","77","67306","78","yes","1024"
"98.73417721518987","98.73417721518987","860.7974683544304","860.7974683544304","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","66","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","697","55465","4839","697","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","567856","564366","565523","2448","140578","565563","134616","2538","135738","569899","570597","566608","58017","569898","NA","Sternberg Task","78","68003","79","yes","1024"
"98.75","98.75","863.3125","863.3125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","67","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","down","left","left","NA","1062","55465","4839","1062","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","574133","570645","571812","2448","140578","571851","134616","2538","135738","576177","577240","572895","58017","576177","NA","Sternberg Task","79","69065","80","yes","1024"
"98.76543209876543","98.76543209876543","862.8271604938271","862.8271604938271","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","68","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","left","left","NA","824","55465","4839","824","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","580773","577293","578452","2448","140578","578490","134616","2538","135738","582817","583642","579535","58017","582817","NA","Sternberg Task","80","69889","81","yes","1024"
"98.78048780487805","98.78048780487805","861.109756097561","861.109756097561","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","69","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 9 6 2","Lentiform Loewenfeld","3.3.3","4","y","0","left","down","left","left","NA","722","55465","4839","722","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","2","587175","583692","584850","2448","140578","584890","134616","2538","135738","589219","589942","585935","58017","589219","NA","Sternberg Task","81","70611","82","yes","1024"
"98.79518072289157","98.79518072289157","859.289156626506","859.289156626506","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","70","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","710","55465","4839","710","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","8","593454","589987","591128","2448","140578","591168","134616","2538","135738","595499","596210","592214","58017","595498","NA","Sternberg Task","82","71321","83","yes","1024"
"98.80952380952381","98.80952380952381","858.4880952380952","858.4880952380952","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","71","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.3","4","y","0","left","down","left","left","NA","792","55465","4839","792","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","599734","596257","597414","2448","140578","597451","134616","2538","135738","601778","602571","598496","58017","601778","NA","Sternberg Task","83","72113","84","yes","1024"
"98.82352941176471","98.82352941176471","856.4705882352941","856.4705882352941","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","72","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","687","55465","4839","687","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","606115","602623","603782","2448","140578","603823","134616","2538","135738","608159","608847","604875","58017","608159","NA","Sternberg Task","84","72800","85","yes","1024"
"98.83720930232558","98.83720930232558","857.3372093023256","857.3372093023256","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","73","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 4 2 6 3 5","Lentiform Loewenfeld","3.3.3","6","y","0","left","down","left","left","NA","931","55465","4839","931","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","612378","608898","610053","2448","140578","610091","134616","2538","135738","614422","615355","611136","58017","614422","NA","Sternberg Task","85","73731","86","yes","1024"
"98.85057471264368","98.85057471264368","857.0574712643678","857.0574712643678","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","74","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","833","55465","4839","833","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","618888","615404","616564","2448","140578","616603","134616","2538","135738","620932","621766","617647","58017","620932","NA","Sternberg Task","86","74564","87","yes","1024"
"98.86363636363636","98.86363636363636","864.0568181818181","864.0568181818181","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","75","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","1473","55465","4839","1473","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","625304","621815","622980","2448","140578","623018","134616","2538","135738","627348","628822","624063","58017","627348","NA","Sternberg Task","87","76037","88","yes","1024"
"98.87640449438203","98.87640449438203","864.2696629213483","864.2696629213483","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","76","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","883","55465","4839","883","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","632323","628861","629993","2448","140578","630031","134616","2538","135738","634368","635252","631074","58017","634368","NA","Sternberg Task","88","76920","89","yes","1024"
"98.88888888888889","98.88888888888889","861.7","861.7","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","77","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","4 6 5 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","left","left","NA","633","55465","4839","633","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","638790","635300","636464","2448","140578","636506","134616","2538","135738","640834","641468","637551","58017","640834","NA","Sternberg Task","89","77553","90","yes","1024"
"98.9010989010989","98.9010989010989","862.967032967033","862.967032967033","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","78","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.3","6","y","0","left","down","left","left","NA","977","55465","4839","977","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","644992","641514","642661","2448","140578","642705","134616","2538","135738","647035","648014","643751","58017","647035","NA","Sternberg Task","90","78530","91","yes","1024"
"98.91304347826087","98.91304347826087","861.2608695652174","861.2608695652174","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","79","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","706","55465","4839","706","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","651563","648062","649234","2448","140578","649271","134616","2538","135738","653606","654313","650320","58017","653606","NA","Sternberg Task","91","79236","92","yes","1024"
"97.84946236559139","97.84946236559139","863.010752688172","863.010752688172","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","80","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","right","down","left","right","NA","1024","55465","4839","1024","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","657852","654369","655526","2448","140578","655565","134616","2538","135738","659895","660920","656611","58017","659895","NA","Sternberg Task","91","80260","93","yes","1024"
"97.87234042553192","97.87234042553192","863.5957446808511","863.5957446808511","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","81","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 8 4 6 9 5","Lentiform Loewenfeld","3.3.3","4","y","0","left","down","left","left","NA","918","55465","4839","918","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","664445","654369","662119","2448","140578","662157","660968","2538","135738","666489","667408","663203","58017","666489","NA","Sternberg Task","92","81178","94","yes","1024"
"97.89473684210526","97.89473684210526","865.2105263157895","865.2105263157895","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","82","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","0","left","down","left","left","NA","1017","55465","4839","1017","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","670945","667456","668619","2448","140578","668658","660968","2538","135738","672990","674009","669704","58017","672989","NA","Sternberg Task","93","82195","95","yes","1024"
"97.91666666666667","97.91666666666667","864.5833333333334","864.5833333333334","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","83","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","805","55465","4839","805","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","677537","674052","675214","2448","140578","675252","660968","2538","135738","679581","680388","676299","58017","679580","NA","Sternberg Task","94","83000","96","yes","1024"
"97.9381443298969","97.9381443298969","863.7938144329897","863.7938144329897","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","84","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","788","55465","4839","788","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","683922","680438","681599","2448","140578","681638","660968","2538","135738","685966","686755","682684","58017","685966","NA","Sternberg Task","95","83788","97","yes","1024"
"97.95918367346938","97.95918367346938","863.6734693877551","863.6734693877551","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","85","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 3 8 5 6 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","852","55465","4839","852","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","690288","686810","687967","2448","140578","688004","660968","2538","135738","692331","693184","689048","58017","692331","NA","Sternberg Task","96","84640","98","yes","1024"
"97.97979797979798","97.97979797979798","863.7070707070707","863.7070707070707","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","86","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","left","left","NA","867","55465","4839","867","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","696714","693226","694389","2448","140578","694430","660968","2538","135738","698757","699625","695475","58017","698757","NA","Sternberg Task","97","85507","99","yes","1024"
"98","98","861.28","861.28","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","87","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","left","left","NA","621","55465","4839","621","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","703145","699670","700816","2448","140578","700860","660968","2538","135738","705189","705811","701905","58017","705189","NA","Sternberg Task","98","86128","100","yes","1024"
"98.01980198019803","98.01980198019803","859.5940594059406","859.5940594059406","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","88","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","691","55465","4839","691","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","709346","705862","707018","2448","140578","707059","660968","2538","135738","711391","712083","708104","58017","711391","NA","Sternberg Task","99","86819","101","yes","1024"
"98.03921568627452","98.03921568627452","859.0588235294117","859.0588235294117","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","89","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","805","55465","4839","805","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","715608","712128","713282","2448","140578","713323","660968","2538","135738","717651","718458","714370","58017","717651","NA","Sternberg Task","100","87624","102","yes","1024"
"98.05825242718447","98.05825242718447","866.6019417475728","866.6019417475728","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","90","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","down","left","left","NA","1636","55465","4839","1636","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","721997","718511","719674","2448","140578","719712","660968","2538","135738","724041","725679","720757","58017","724041","NA","Sternberg Task","101","89260","103","yes","1024"
"98.07692307692308","98.07692307692308","866.6826923076923","866.6826923076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","91","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","0","left","down","left","left","NA","875","55465","4839","875","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","729182","725718","726850","2448","140578","726889","660968","2538","135738","731226","732103","727934","58017","731226","NA","Sternberg Task","102","90135","104","yes","1024"
"98.0952380952381","98.0952380952381","866.3523809523809","866.3523809523809","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","92","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","832","55465","4839","832","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","735631","732150","733295","2448","140578","733337","660968","2538","135738","737675","738508","734385","58017","737675","NA","Sternberg Task","103","90967","105","yes","1024"
"98.11320754716981","98.11320754716981","864.1132075471698","864.1132075471698","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","93","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","0","left","down","left","left","NA","629","55465","4839","629","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","742048","738562","739718","2448","140578","739758","660968","2538","135738","744092","744722","740804","58017","744091","NA","Sternberg Task","104","91596","106","yes","1024"
"98.13084112149532","98.13084112149532","862.7570093457944","862.7570093457944","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","94","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","719","55465","4839","719","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","748250","744771","745925","2448","140578","745966","660968","2538","135738","750294","751014","747011","58017","750294","NA","Sternberg Task","105","92315","107","yes","1024"
"98.14814814814815","98.14814814814815","860.5648148148148","860.5648148148148","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","95","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","4 1 5","Lentiform Loewenfeld","3.3.3","2","y","0","left","down","left","left","NA","626","55465","4839","626","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","754538","751056","752211","2448","140578","752252","660968","2538","135738","756583","757210","753298","58017","756583","NA","Sternberg Task","106","92941","108","yes","1024"
"98.1651376146789","98.1651376146789","865.4036697247707","865.4036697247707","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","96","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","down","left","left","NA","1388","55465","4839","1388","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","760740","757253","758413","2448","140578","758452","660968","2538","135738","762783","764173","759497","58017","762783","NA","Sternberg Task","107","94329","109","yes","1024"
"98.18181818181819","98.18181818181819","864.8909090909091","864.8909090909091","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","Sat Oct 24 11:01:18 2020","The main experiment item","yes","SternbergTask.osexp","/Users/suzannejosey/Documents","no","mono","no","18","no","white","no","no","768","legacy","97","11","/Users/suzannejosey/Documents/subject-2.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","down","left","right","NA","809","55465","4839","809","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","767682","764218","765349","2448","140578","765389","660968","2538","135738","769727","770538","766434","58017","769726","NA","Sternberg Task","108","95138","110","yes","1024"
