"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctfeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrect","count_instruction1","count_instruction2","count_memorySet","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instruction2","response_new_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instruction2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctfeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrect","time_instruction1","time_instruction2","time_memorySet","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.51851851851852","93.51851851851852","1133.2314814814815","1133.2314814814815","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","95","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","837","110535","7436","837","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","895197","891406","892575","1690","210191","892712","828049","1862","202754","893849","897341","898180","112406","897340","NA","Sternberg Task","101","122389","108","yes","1024"
"93.57798165137615","93.57798165137615","1129.0550458715597","1129.0550458715597","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","96","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","1 4 3 6 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","678","110535","7436","678","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","902126","898333","899505","1690","210191","899642","828049","1862","202754","900779","904271","904950","112406","904271","NA","Sternberg Task","102","123067","109","yes","1024"
"93.63636363636364","93.63636363636364","1124.9727272727273","1124.9727272727273","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","97","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","680","110535","7436","680","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","908893","905097","906267","1690","210191","906407","828049","1862","202754","907546","911034","911715","112406","911034","NA","Sternberg Task","103","123747","110","yes","1024"
"93.69369369369369","93.69369369369369","1122.1531531531532","1122.1531531531532","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","98","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","812","110535","7436","812","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","915663","911860","913035","1690","210191","913176","828049","1862","202754","914315","917806","918619","112406","917806","NA","Sternberg Task","104","124559","111","yes","1024"
"93.75","93.75","1121.1339285714287","1121.1339285714287","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","99","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1008","110535","7436","1008","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","922565","918770","919943","1690","210191","920080","828049","1862","202754","921217","924709","925718","112406","924709","NA","Sternberg Task","105","125567","112","yes","1024"
"93.80530973451327","93.80530973451327","1120.504424778761","1120.504424778761","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","112","112","0","0","112","112","0","0","112","112","112","0","112","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","100","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","1050","110535","7436","1050","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","929671","925874","927052","1690","210191","927188","828049","1862","202754","928323","931815","932867","112406","931815","NA","Sternberg Task","106","126617","113","yes","1024"
"93.85964912280701","93.85964912280701","1118.2456140350878","1118.2456140350878","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","113","113","0","0","113","113","0","0","113","113","113","0","113","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","101","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 7 5 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","863","110535","7436","863","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","936792","933015","934171","1690","210191","934308","828049","1862","202754","935444","938938","939802","112406","938938","NA","Sternberg Task","107","127480","114","yes","1024"
"93.91304347826087","93.91304347826087","1114.591304347826","1114.591304347826","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","114","114","0","0","114","114","0","0","114","114","114","0","114","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","102","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","698","110535","7436","698","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","943744","939951","941123","1690","210191","941260","828049","1862","202754","942397","945890","946590","112406","945890","NA","Sternberg Task","108","128178","115","yes","1024"
"93.96551724137932","93.96551724137932","1110.6810344827586","1110.6810344827586","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","115","115","0","0","115","115","0","0","115","115","115","0","115","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","103","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","661","110535","7436","661","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","950555","946744","947929","1690","210191","948068","828049","1862","202754","949208","952697","953359","112406","952697","NA","Sternberg Task","109","128839","116","yes","1024"
"94.01709401709402","94.01709401709402","1109.017094017094","1109.017094017094","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","116","116","0","0","116","116","0","0","116","116","116","0","116","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","104","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","4 1 8 7 5","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","left","left","NA","916","110535","7436","916","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","957304","953504","954679","1690","210191","954819","828049","1862","202754","955957","959445","960362","112406","959445","NA","Sternberg Task","110","129755","117","yes","1024"
"94.0677966101695","94.0677966101695","1107.3305084745762","1107.3305084745762","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","105","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","910","110535","7436","910","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","964314","960515","961692","1690","210191","961829","828049","1862","202754","962967","966458","967369","112406","966458","NA","Sternberg Task","111","130665","118","yes","1024"
"94.11764705882354","94.11764705882354","1104.81512605042","1104.81512605042","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","118","118","118","0","0","118","118","0","0","118","118","118","0","118","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","106","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","808","110535","7436","808","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","971308","967519","968684","1690","210191","968821","828049","1862","202754","969959","973454","974265","112406","973454","NA","Sternberg Task","112","131473","119","yes","1024"
"94.16666666666667","94.16666666666667","1105.675","1105.675","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","119","0","0","119","119","0","0","119","119","119","0","119","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","107","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","1208","110535","7436","1208","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","978242","974413","975597","1690","210191","975736","828049","1862","202754","976895","980388","981597","112406","980388","NA","Sternberg Task","113","132681","120","yes","1024"
"94.21487603305785","94.21487603305785","1107.1652892561983","1107.1652892561983","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","120","120","0","0","120","120","0","0","120","120","120","0","120","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","108","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.3","6","y","0","left","left","left","left","NA","1286","110535","7436","1286","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","985530","981744","982910","1690","210191","983045","828049","1862","202754","984183","987675","988962","112406","987674","NA","Sternberg Task","114","133967","121","yes","1024"
"94.26229508196721","94.26229508196721","1104.5983606557377","1104.5983606557377","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","121","121","0","0","121","121","0","0","121","121","121","0","121","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","109","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","794","110535","7436","794","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","992889","989108","990264","1690","210191","990399","828049","1862","202754","991542","995034","995829","112406","995034","NA","Sternberg Task","115","134761","122","yes","1024"
"94.3089430894309","94.3089430894309","1102.30081300813","1102.30081300813","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","122","122","122","0","0","122","122","0","0","122","122","122","0","122","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","110","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","822","110535","7436","822","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","4","999758","995981","997137","1690","210191","997274","828049","1862","202754","998411","1001903","1002726","112406","1001903","NA","Sternberg Task","116","135583","123","yes","1024"
"94.35483870967742","94.35483870967742","1100.5967741935483","1100.5967741935483","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","123","123","123","0","0","123","123","0","0","123","123","123","0","123","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","111","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","891","110535","7436","891","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","1006671","1002877","1004053","1690","210191","1004191","828049","1862","202754","1005328","1008815","1009707","112406","1008814","NA","Sternberg Task","117","136474","124","yes","1024"
"94.4","94.4","1099.08","1099.08","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","124","124","0","0","124","124","0","0","124","124","124","0","124","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","112","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","left","left","NA","911","110535","7436","911","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","1013642","1009858","1011015","1690","210191","1011158","828049","1862","202754","1012299","1015785","1016697","112406","1015785","NA","Sternberg Task","118","137385","125","yes","1024"
"94.44444444444444","94.44444444444444","1098.2539682539682","1098.2539682539682","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","125","125","125","0","0","125","125","0","0","125","125","125","0","125","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","113","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","995","110535","7436","995","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","1020680","1016877","1018052","1690","210191","1018194","828049","1862","202754","1019336","1022826","1023822","112406","1022826","NA","Sternberg Task","119","138380","126","yes","1024"
"94.48818897637796","94.48818897637796","1094.8897637795276","1094.8897637795276","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","126","126","0","0","126","126","0","0","126","126","126","0","126","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","114","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","671","110535","7436","671","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","1","1027762","1023967","1025131","1690","210191","1025274","828049","1862","202754","1026417","1029907","1030579","112406","1029907","NA","Sternberg Task","120","139051","127","yes","1024"
"94.53125","94.53125","1092.3515625","1092.3515625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","127","127","127","0","0","127","127","0","0","127","127","127","0","127","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","115","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","770","110535","7436","770","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","1034500","1030728","1031867","1690","210191","1032009","828049","1862","202754","1033151","1036636","1037407","112406","1036636","NA","Sternberg Task","121","139821","128","yes","1024"
"94.57364341085271","94.57364341085271","1088.2015503875969","1088.2015503875969","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","128","0","0","128","128","0","0","128","128","128","0","128","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","116","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","557","110535","7436","557","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","8","1041307","1037561","1038694","1690","210191","1038832","828049","1862","202754","1039971","1043440","1043998","112406","1043440","NA","Sternberg Task","122","140378","129","yes","1024"
"94.61538461538461","94.61538461538461","1085.246153846154","1085.246153846154","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","129","129","0","0","129","129","0","0","129","129","129","0","129","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","117","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","704","110535","7436","704","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","1047858","1044143","1045238","1690","210191","1045376","828049","1862","202754","1046518","1049999","1050704","112406","1049999","NA","Sternberg Task","123","141082","130","yes","1024"
"94.65648854961832","94.65648854961832","1083.8702290076335","1083.8702290076335","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","130","130","0","0","130","130","0","0","130","130","130","0","130","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","118","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","905","110535","7436","905","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","1054565","1050851","1051948","1690","210191","1052086","828049","1862","202754","1053228","1056701","1057607","112406","1056701","NA","Sternberg Task","124","141987","131","yes","1024"
"94.6969696969697","94.6969696969697","1085.6742424242425","1085.6742424242425","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","131","131","0","0","131","131","0","0","131","131","131","0","131","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","119","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","0","left","left","left","left","NA","1322","110535","7436","1322","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","1061504","1057757","1058893","1690","210191","1059031","828049","1862","202754","1060168","1063638","1064961","112406","1063638","NA","Sternberg Task","125","143309","132","yes","1024"
"94.73684210526316","94.73684210526316","1087.984962406015","1087.984962406015","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","132","132","0","0","132","132","0","0","132","132","132","0","132","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","120","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","left","left","left","NA","1393","110535","7436","1393","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","1068841","1065109","1066237","1690","210191","1066370","828049","1862","202754","1067504","1070975","1072369","112406","1070975","NA","Sternberg Task","126","144702","133","yes","1024"
"94.77611940298507","94.77611940298507","1086.3880597014925","1086.3880597014925","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","133","133","0","0","133","133","0","0","133","133","133","0","133","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","121","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","0","left","left","left","left","NA","874","110535","7436","874","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","1076238","1072517","1073625","1690","210191","1073759","828049","1862","202754","1074895","1078371","1079246","112406","1078371","NA","Sternberg Task","127","145576","134","yes","1024"
"94.81481481481481","94.81481481481481","1083.9925925925927","1083.9925925925927","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","134","134","134","0","0","134","134","0","0","134","134","134","0","134","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","122","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","763","110535","7436","763","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","1083123","1079394","1080514","1690","210191","1080651","828049","1862","202754","1081786","1085257","1086021","112406","1085257","NA","Sternberg Task","128","146339","135","yes","1024"
"94.8529411764706","94.8529411764706","1086.0441176470588","1086.0441176470588","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","135","135","135","0","0","135","135","0","0","135","135","135","0","135","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","123","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","1363","110535","7436","1363","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","1089942","1086172","1087313","1690","210191","1087451","828049","1862","202754","1088599","1092087","1093451","112406","1092087","NA","Sternberg Task","129","147702","136","yes","1024"
"94.8905109489051","94.8905109489051","1084.905109489051","1084.905109489051","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","136","136","0","0","136","136","0","0","136","136","136","0","136","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","124","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","left","left","NA","930","110535","7436","930","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","1097385","1093601","1094753","1690","210191","1094896","828049","1862","202754","1096041","1099526","1100457","112406","1099526","NA","Sternberg Task","130","148632","137","yes","1024"
"94.92753623188406","94.92753623188406","1081.0797101449275","1081.0797101449275","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","137","137","137","0","0","137","137","0","0","137","137","137","0","137","0","Sun Oct 25 14:38:01 2020","The main experiment item","yes","SternbergTask-AL.osexp","/Users/annielenoir/Desktop","no","mono","no","18","no","white","no","no","768","legacy","125","11","/Users/annielenoir/Desktop/AL-subject-3.csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","left","right","NA","557","110535","7436","557","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","1104418","1100606","1101771","1690","210191","1101928","828049","1862","202754","1103062","1106563","1107121","112406","1106563","NA","Sternberg Task","131","149189","138","yes","1024"
