"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instructions1","correct_KeyboardResponse","correct_response","count_CorrectFeedback","count_ExpSequence","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instructions1","count_Instructions2","count_KeyboardResponse","count_Logger","count_MemorySet","count_PracticeLoop","count_Probe","count_ThankYou","count_experiment","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions1","response_Instructions2","response_KeyboardResponse","response_ThankYou","response_time","response_time_Instructions1","response_time_Instructions2","response_time_KeyboardResponse","response_time_ThankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectFeedback","time_ExpSequence","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instructions1","time_Instructions2","time_KeyboardResponse","time_Logger","time_MemorySet","time_PracticeLoop","time_Probe","time_ThankYou","time_experiment","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.96969696969697","96.96969696969697","745.8282828282828","745.8282828282828","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","98","98","0","98","98","98","0","0","98","98","98","0","98","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","781","79356","25603","781","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","701899","703002","181340","703003","705213","598559","1928","155736","707218","708000","704008","81284","707217","NA","1920","Sternberg Task","96","73837","99","yes","1024"
"97","97","744.3","744.3","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","99","99","0","99","99","99","0","0","99","99","99","0","99","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","593","79356","25603","593","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","708007","709101","181340","709103","711309","598559","1928","155736","713311","713905","710105","81284","713311","NA","1920","Sternberg Task","97","74430","100","yes","1024"
"97.02970297029702","97.02970297029702","744.4356435643564","744.4356435643564","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","100","100","0","100","100","100","0","0","100","100","100","0","100","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","758","79356","25603","758","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","713930","715023","181340","715024","717232","598559","1928","155736","719234","719993","716028","81284","719234","NA","1920","Sternberg Task","98","75188","101","yes","1024"
"96.07843137254902","96.07843137254902","745.7647058823529","745.7647058823529","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","101","101","0","101","101","101","0","0","101","101","101","0","101","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","left","right","left","NA","880","79356","25603","880","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","720020","721131","181340","721132","723338","598559","1928","155736","725343","726223","722134","81284","725343","NA","1920","Sternberg Task","98","76068","102","yes","1024"
"96.11650485436893","96.11650485436893","745.1941747572815","745.1941747572815","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","102","102","0","102","102","102","0","0","102","102","102","0","102","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","687","79356","25603","687","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","720020","727329","181340","727331","729537","726233","1928","155736","731543","732231","728333","81284","731543","NA","1920","Sternberg Task","99","76755","103","yes","1024"
"96.15384615384616","96.15384615384616","749.7884615384615","749.7884615384615","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","103","103","0","103","103","103","0","0","103","103","103","0","103","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","1223","79356","25603","1223","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","732257","733367","181340","733369","735578","726233","1928","155736","737582","738806","734373","81284","737582","NA","1920","Sternberg Task","100","77978","104","yes","1024"
"96.19047619047619","96.19047619047619","748.6952380952381","748.6952380952381","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","104","104","0","104","104","104","0","0","104","104","104","0","104","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","right","left","NA","635","79356","25603","635","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","738830","739935","181340","739937","742144","726233","1928","155736","744148","744784","740939","81284","744148","NA","1920","Sternberg Task","101","78613","105","yes","1024"
"96.22641509433963","96.22641509433963","747.2358490566038","747.2358490566038","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","105","0","105","105","105","0","0","105","105","105","0","105","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","594","79356","25603","594","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","744809","745922","181340","745923","748131","726233","1928","155736","750133","750727","746927","81284","750133","NA","1920","Sternberg Task","102","79207","106","yes","1024"
"96.26168224299066","96.26168224299066","746.5327102803739","746.5327102803739","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","106","106","0","106","106","106","0","0","106","106","106","0","106","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","672","79356","25603","672","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","750730","751826","181340","751829","754035","726233","1928","155736","756036","756709","752831","81284","756036","NA","1920","Sternberg Task","103","79879","107","yes","1024"
"96.29629629629629","96.29629629629629","747.4074074074074","747.4074074074074","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","107","0","107","107","107","0","0","107","107","107","0","107","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","841","79356","25603","841","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","756734","757826","181340","757828","760034","726233","1928","155736","762036","762878","758830","81284","762036","NA","1920","Sternberg Task","104","80720","108","yes","1024"
"96.3302752293578","96.3302752293578","747.4770642201835","747.4770642201835","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","0","108","108","108","0","0","108","108","108","0","108","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","755","79356","25603","755","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","762905","764017","181340","764019","766225","726233","1928","155736","768228","768983","765021","81284","768228","NA","1920","Sternberg Task","105","81475","109","yes","1024"
"96.36363636363636","96.36363636363636","750.7636363636364","750.7636363636364","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","109","109","0","109","109","109","0","0","109","109","109","0","109","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","3 4 9 6 7 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","1109","79356","25603","1109","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","769009","770112","181340","770114","772323","726233","1928","155736","774326","775435","771118","81284","774326","NA","1920","Sternberg Task","106","82584","110","yes","1024"
"96.3963963963964","96.3963963963964","749.1981981981982","749.1981981981982","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","110","110","0","110","110","110","0","0","110","110","110","0","110","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","577","79356","25603","577","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","775461","776568","181340","776570","778776","726233","1928","155736","780780","781358","777572","81284","780780","NA","1920","Sternberg Task","107","83161","111","yes","1024"
"96.42857142857143","96.42857142857143","749.5982142857143","749.5982142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","111","111","0","111","111","111","0","0","111","111","111","0","111","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","right","left","NA","794","79356","25603","794","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","781366","782459","181340","782462","784671","726233","1928","155736","786676","787470","783467","81284","786675","NA","1920","Sternberg Task","108","83955","112","yes","1024"
"96.46017699115045","96.46017699115045","748.6106194690266","748.6106194690266","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","112","0","112","112","112","0","0","112","112","112","0","112","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","left","right","left","NA","638","79356","25603","638","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","787474","788578","181340","788580","790789","726233","1928","155736","792792","793431","789585","81284","792792","NA","1920","Sternberg Task","109","84593","113","yes","1024"
"96.49122807017544","96.49122807017544","747.1140350877193","747.1140350877193","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","113","113","0","113","113","113","0","0","113","113","113","0","113","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","578","79356","25603","578","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","793440","794533","181340","794534","796739","726233","1928","155736","798741","799320","795536","81284","798741","NA","1920","Sternberg Task","110","85171","114","yes","1024"
"96.52173913043478","96.52173913043478","747.0347826086957","747.0347826086957","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","114","0","114","114","114","0","0","114","114","114","0","114","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","4 7 6 8 2 3","Lentiform Loewenfeld","3.3.3","6","y","0","left","left","right","left","NA","738","79356","25603","738","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","799326","800439","181340","800441","802647","726233","1928","155736","804651","805390","801443","81284","804651","NA","1920","Sternberg Task","111","85909","115","yes","1024"
"96.55172413793103","96.55172413793103","747.3275862068965","747.3275862068965","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","115","115","0","115","115","115","0","0","115","115","115","0","115","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","left","right","left","NA","781","79356","25603","781","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","805415","806507","181340","806508","808714","726233","1928","155736","810719","811501","807510","81284","810718","NA","1920","Sternberg Task","112","86690","116","yes","1024"
"96.58119658119658","96.58119658119658","745.7179487179487","745.7179487179487","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","116","0","116","116","116","0","0","116","116","116","0","116","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","559","79356","25603","559","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","811509","812617","181340","812619","814826","726233","1928","155736","816831","817391","813624","81284","816831","NA","1920","Sternberg Task","113","87249","117","yes","1024"
"96.61016949152543","96.61016949152543","745.8728813559322","745.8728813559322","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","117","0","117","117","117","0","0","117","117","117","0","117","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","6 9 4 5 3 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","764","79356","25603","764","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","817416","818524","181340","818526","820733","726233","1928","155736","822738","823503","819528","81284","822738","NA","1920","Sternberg Task","114","88013","118","yes","1024"
"96.63865546218487","96.63865546218487","749.7142857142857","749.7142857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","118","118","0","118","118","118","0","0","118","118","118","0","118","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","5 9 2 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","1203","79356","25603","1203","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","823529","824624","181340","824626","826833","726233","1928","155736","828835","830039","825628","81284","828835","NA","1920","Sternberg Task","115","89216","119","yes","1024"
"96.66666666666667","96.66666666666667","749.35","749.35","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","0","119","119","119","0","0","119","119","119","0","119","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","706","79356","25603","706","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","830064","831157","181340","831158","833366","726233","1928","155736","835368","836074","832163","81284","835368","NA","1920","Sternberg Task","116","89922","120","yes","1024"
"96.69421487603306","96.69421487603306","748.4545454545455","748.4545454545455","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","120","0","120","120","120","0","0","120","120","120","0","120","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","641","79356","25603","641","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","836082","837188","181340","837190","839395","726233","1928","155736","841397","842039","838191","81284","841397","NA","1920","Sternberg Task","117","90563","121","yes","1024"
"96.72131147540983","96.72131147540983","751.6229508196722","751.6229508196722","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","121","121","0","121","121","121","0","0","121","121","121","0","121","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","1135","79356","25603","1135","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","842066","843173","181340","843174","845381","726233","1928","155736","847383","848519","844178","81284","847383","NA","1920","Sternberg Task","118","91698","122","yes","1024"
"96.7479674796748","96.7479674796748","751.7967479674796","751.7967479674796","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","0","122","122","122","0","0","122","122","122","0","122","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","773","79356","25603","773","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","848526","849618","181340","849620","851828","726233","1928","155736","853833","854606","850624","81284","853832","NA","1920","Sternberg Task","119","92471","123","yes","1024"
"96.7741935483871","96.7741935483871","751.5322580645161","751.5322580645161","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","123","0","123","123","123","0","0","123","123","123","0","123","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","left","right","left","NA","719","79356","25603","719","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","854612","855723","181340","855725","857933","726233","1928","155736","859935","860655","856729","81284","859935","NA","1920","Sternberg Task","120","93190","124","yes","1024"
"96.8","96.8","750.224","750.224","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","124","0","124","124","124","0","0","124","124","124","0","124","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","1 6 4 3 9 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","588","79356","25603","588","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","860679","861776","181340","861778","863984","726233","1928","155736","865986","866574","862779","81284","865986","NA","1920","Sternberg Task","121","93778","125","yes","1024"
"96.82539682539682","96.82539682539682","749.531746031746","749.531746031746","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","125","125","0","125","125","125","0","0","125","125","125","0","125","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 7 5","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","663","79356","25603","663","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","866577","867682","181340","867684","869894","726233","1928","155736","871899","872563","868690","81284","871898","NA","1920","Sternberg Task","122","94441","126","yes","1024"
"96.85039370078741","96.85039370078741","750.7795275590552","750.7795275590552","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","126","126","0","126","126","126","0","0","126","126","126","0","126","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","left","right","left","NA","908","79356","25603","908","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","872617","873734","181340","873736","875944","726233","1928","155736","877948","878857","874740","81284","877948","NA","1920","Sternberg Task","123","95349","127","yes","1024"
"96.875","96.875","751.203125","751.203125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","127","127","0","127","127","127","0","0","127","127","127","0","127","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","805","79356","25603","805","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","878859","879966","181340","879967","882173","726233","1928","155736","884177","884983","880969","81284","884177","NA","1920","Sternberg Task","124","96154","128","yes","1024"
"96.89922480620154","96.89922480620154","752.1550387596899","752.1550387596899","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","128","128","0","128","128","128","0","0","128","128","128","0","128","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","left","right","left","NA","874","79356","25603","874","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","884991","886086","181340","886088","888293","726233","1928","155736","890295","891169","887089","81284","890295","NA","1920","Sternberg Task","125","97028","129","yes","1024"
"96.92307692307692","96.92307692307692","753.1461538461539","753.1461538461539","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","129","0","129","129","129","0","0","129","129","129","0","129","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","6 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","881","79356","25603","881","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","891176","892285","181340","892287","894494","726233","1928","155736","896496","897377","893289","81284","896495","NA","1920","Sternberg Task","126","97909","130","yes","1024"
"96.94656488549619","96.94656488549619","754.1832061068702","754.1832061068702","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","130","0","130","130","130","0","0","130","130","130","0","130","0","0","Sat Oct 17 19:35:48 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\katri\OneDrive\Documents\Fall 2020\Sternberg Memory Task","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/katri/OneDrive/Documents/Fall 2020/Sternberg Memory Task/subject-1.csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","left","right","right","NA","889","79356","25603","889","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","897404","898511","181340","898512","900716","726233","1928","155736","902718","903608","899514","81284","902718","NA","1920","Sternberg Task","127","98798","131","yes","1024"
