"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_ISI","count_Instructions1","count_Practiceloop","count_closing","count_correctFeedback","count_experiment","count_experimentalLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instructions2","count_keyboard_response","count_logger","count_memoryset","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Practiceloop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_suppress_warnings","repeat_cycle","response","response_Instructions1","response_closing","response_instructions2","response_keyboard_response","response_time","response_time_Instructions1","response_time_closing","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions1","time_Practiceloop","time_closing","time_correctFeedback","time_experiment","time_experimentalLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instructions2","time_keyboard_response","time_logger","time_memoryset","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.2692307692","93.2692307692","698","698","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","103","0","0","0","103","0","0","103","103","103","0","103","103","103","103","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","1 3 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","684","60294","NA","6200","684","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","698601","2365","62660","NA","695249","2361","143328","696387","696390","659266","137127","700609","701295","697395","700608","Sternberg Task","97","72592","104","yes","1024"
"93.3333333333","93.3333333333","697.247619048","697.247619048","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","0","0","0","104","0","0","104","104","104","0","104","104","104","104","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","9 7 4 5 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","619","60294","NA","6200","619","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","704662","2365","62660","NA","701300","2361","143328","702447","702449","659266","137127","706668","707289","703456","706668","Sternberg Task","98","73211","105","yes","1024"
"93.3962264151","93.3962264151","696.613207547","696.613207547","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","105","0","0","0","105","0","0","105","105","105","0","105","105","105","105","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","630","60294","NA","6200","630","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","710646","2365","62660","NA","707294","2361","143328","708431","708434","659266","137127","712652","713284","709440","712652","Sternberg Task","99","73841","106","yes","1024"
"93.4579439252","93.4579439252","697.102803738","697.102803738","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","0","0","0","106","0","0","106","106","106","0","106","106","106","106","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","749","60294","NA","6200","749","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","716642","2365","62660","NA","713289","2361","143328","714426","714429","659266","137127","718649","719400","715435","718649","Sternberg Task","100","74590","107","yes","1024"
"93.5185185185","93.5185185185","696.509259259","696.509259259","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","107","0","0","0","107","0","0","107","107","107","0","107","107","107","107","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","7 1","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","633","60294","NA","6200","633","2","legacy","2","1024","2","48000","-16","experiment","2","even","8","722759","2365","62660","NA","719405","2361","143328","720544","720547","659266","137127","724765","725400","721552","724765","Sternberg Task","101","75223","108","yes","1024"
"93.5779816514","93.5779816514","696.504587156","696.504587156","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","0","0","0","108","0","0","108","108","108","0","108","108","108","108","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 1 6","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","right","left","696","60294","NA","6200","696","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","728757","2365","62660","NA","725406","2361","143328","726542","726545","659266","137127","730764","731462","727551","730764","Sternberg Task","102","75919","109","yes","1024"
"93.6363636364","93.6363636364","698.9","698.9","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","0","0","0","109","0","0","109","109","109","0","109","109","109","109","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","9 3 1 2 5","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","left","NA","right","left","960","60294","NA","6200","960","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","734815","2365","62660","NA","731468","2361","143328","732600","732603","659266","137127","736821","737783","733609","736820","Sternberg Task","103","76879","110","yes","1024"
"93.6936936937","93.6936936937","700.702702703","700.702702703","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","0","0","0","110","0","0","110","110","110","0","110","110","110","110","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","899","60294","NA","6200","899","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","741143","2365","62660","NA","737789","2361","143328","738928","738931","659266","137127","743150","744051","739937","743149","Sternberg Task","104","77778","111","yes","1024"
"93.75","93.75","701.125","701.125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","111","0","0","0","111","0","0","111","111","111","0","111","111","111","111","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","right","left","748","60294","NA","6200","748","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","747418","2365","62660","NA","744056","2361","143328","745203","745205","659266","137127","749425","750175","746213","749425","Sternberg Task","105","78526","112","yes","1024"
"93.8053097345","93.8053097345","699.044247788","699.044247788","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","0","0","0","112","0","0","112","112","112","0","112","112","112","112","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","4","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","466","60294","NA","6200","466","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","753531","2365","62660","NA","750181","2361","143328","751317","751319","659266","137127","755537","756005","752324","755537","Sternberg Task","106","78992","113","yes","1024"
"93.8596491228","93.8596491228","698.578947368","698.578947368","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","113","0","0","0","113","0","0","113","113","113","0","113","113","113","113","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","9 8 2 7 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","646","60294","NA","6200","646","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","759364","2365","62660","NA","756010","2361","143328","757149","757152","659266","137127","761371","762019","758157","761370","Sternberg Task","107","79638","114","yes","1024"
"93.9130434783","93.9130434783","697.965217391","697.965217391","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","0","0","0","114","0","0","114","114","114","0","114","114","114","114","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","left","NA","right","left","628","60294","NA","6200","628","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","765383","2365","62660","NA","762024","2361","143328","763168","763171","659266","137127","767389","768019","764177","767388","Sternberg Task","108","80266","115","yes","1024"
"93.9655172414","93.9655172414","697.905172414","697.905172414","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","115","0","0","0","115","0","0","115","115","115","0","115","115","115","115","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","691","60294","NA","6200","691","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","771384","2365","62660","NA","768025","2361","143328","769169","769172","659266","137127","773390","774083","770178","773389","Sternberg Task","109","80957","116","yes","1024"
"94.0170940171","94.0170940171","696.769230769","696.769230769","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","0","0","0","116","0","0","116","116","116","0","116","116","116","116","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","565","60294","NA","6200","565","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","777443","2365","62660","NA","774089","2361","143328","775228","775231","659266","137127","779449","780016","776237","779448","Sternberg Task","110","81522","117","yes","1024"
"93.2203389831","93.2203389831","697.449152542","697.449152542","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","117","0","0","0","117","0","0","117","117","117","0","117","117","117","117","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","left","left","NA","right","left","777","60294","NA","6200","777","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","783383","2365","62660","NA","780021","2361","143328","781170","781172","659266","137127","785391","786170","782178","785390","Sternberg Task","110","82299","118","yes","1024"
"93.2773109244","93.2773109244","697.899159664","697.899159664","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","0","0","0","118","0","0","118","118","118","0","118","118","118","118","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","5 7 8 2 3 8","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","left","NA","right","left","751","60294","NA","6200","751","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","789534","2365","62660","NA","780021","2361","143328","787319","787322","786176","137127","791540","792293","788327","791540","Sternberg Task","111","83050","119","yes","1024"
"93.3333333333","93.3333333333","696.691666667","696.691666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","0","0","0","119","0","0","119","119","119","0","119","119","119","119","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","553","60294","NA","6200","553","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","795649","2365","62660","NA","792298","2361","143328","793435","793438","786176","137127","797657","798212","794444","797656","Sternberg Task","112","83603","120","yes","1024"
"93.3884297521","93.3884297521","696.074380165","696.074380165","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","0","0","0","120","0","0","120","120","120","0","120","120","120","120","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","622","60294","NA","6200","622","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","801569","2365","62660","NA","798218","2361","143328","799354","799357","786176","137127","803575","804200","800362","803574","Sternberg Task","113","84225","121","yes","1024"
"93.4426229508","93.4426229508","694.844262295","694.844262295","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","0","0","0","121","0","0","121","121","121","0","121","121","121","121","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","546","60294","NA","6200","546","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","807556","2365","62660","NA","804207","2361","143328","805340","805342","786176","137127","809562","810110","806350","809562","Sternberg Task","114","84771","122","yes","1024"
"93.4959349593","93.4959349593","694.154471545","694.154471545","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","122","0","0","0","122","0","0","122","122","122","0","122","122","122","122","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","610","60294","NA","6200","610","2","legacy","4","1024","2","48000","-16","experiment","2","even","9","813472","2365","62660","NA","810115","2361","143328","811258","811261","786176","137127","815479","816091","812266","815478","Sternberg Task","115","85381","123","yes","1024"
"93.5483870968","93.5483870968","695.040322581","695.040322581","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","123","0","0","0","123","0","0","123","123","123","0","123","123","123","123","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","804","60294","NA","6200","804","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","819442","2365","62660","NA","816096","2361","143328","817230","817232","786176","137127","821444","822250","818239","821444","Sternberg Task","116","86185","124","yes","1024"
"93.6","93.6","693.92","693.92","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","0","0","0","124","0","0","124","124","124","0","124","124","124","124","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","left","NA","right","left","555","60294","NA","6200","555","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","825590","2365","62660","NA","822255","2361","143328","823375","823378","786176","137127","827597","828154","824385","827597","Sternberg Task","117","86740","125","yes","1024"
"93.6507936508","93.6507936508","694.404761905","694.404761905","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","125","0","0","0","125","0","0","125","125","125","0","125","125","125","125","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","755","60294","NA","6200","755","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","831529","2365","62660","NA","828159","2361","143328","829319","829322","786176","137127","833532","834290","830324","833532","Sternberg Task","118","87495","126","yes","1024"
"93.7007874016","93.7007874016","692.937007874","692.937007874","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","0","0","0","126","0","0","126","126","126","0","126","126","126","126","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 4 3 5","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","508","60294","NA","6200","508","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","837653","2365","62660","NA","834296","2361","143328","835443","835445","786176","137127","839659","840169","836447","839658","Sternberg Task","119","88003","127","yes","1024"
"93.75","93.75","696.703125","696.703125","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","0","0","0","127","0","0","127","127","127","0","127","127","127","127","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","4 6 2 5 1","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","left","NA","right","left","1175","60294","NA","6200","1175","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","843530","2365","62660","NA","840174","2361","143328","841315","841317","786176","137127","845537","846714","842324","845536","Sternberg Task","120","89178","128","yes","1024"
"93.023255814","93.023255814","695.550387597","695.550387597","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","128","0","0","0","128","0","0","128","128","128","0","128","128","128","128","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","yes","0","right","left","NA","right","right","548","60294","NA","6200","548","2","legacy","3","1024","2","48000","-16","experiment","2","even","3","850074","2365","62660","NA","846719","2361","143328","847859","847861","786176","137127","852081","852632","848868","852081","Sternberg Task","120","89726","129","yes","1024"
"93.0769230769","93.0769230769","696.023076923","696.023076923","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","0","0","0","129","0","0","129","129","129","0","129","129","129","129","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","6 9 7 3 8 2","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","757","60294","NA","6200","757","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","855991","2365","62660","NA","846719","2361","143328","853777","853780","852637","137127","857999","858758","854786","857998","Sternberg Task","121","90483","130","yes","1024"
"92.3664122137","92.3664122137","697","697","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","130","0","0","0","130","0","0","130","130","130","0","130","130","130","130","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","7 4 2 8 1 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","left","left","NA","right","left","824","60294","NA","6200","824","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","862115","2365","62660","NA","858764","2361","143328","859900","859903","852637","137127","864121","864947","860908","864120","Sternberg Task","121","91307","131","yes","1024"
"92.4242424242","92.4242424242","696.333333333","696.333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","0","0","0","131","0","0","131","131","131","0","131","131","131","131","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","1 5 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","609","60294","NA","6200","609","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","868299","2365","62660","NA","858764","2361","143328","866085","866088","864953","137127","870306","870917","867093","870305","Sternberg Task","122","91916","132","yes","1024"
"92.4812030075","92.4812030075","695.330827068","695.330827068","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","0","0","0","132","0","0","132","132","132","0","132","132","132","132","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","left","NA","right","left","563","60294","NA","6200","563","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","874280","2365","62660","NA","870922","2361","143328","872066","872068","864953","137127","876286","876851","873074","876286","Sternberg Task","123","92479","133","yes","1024"
"92.5373134328","92.5373134328","695.059701493","695.059701493","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","0","0","0","133","0","0","133","133","133","0","133","133","133","133","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","left","NA","right","left","659","60294","NA","6200","659","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","880206","2365","62660","NA","876856","2361","143328","877992","877994","864953","137127","882212","882873","878999","882212","Sternberg Task","124","93138","134","yes","1024"
"92.5925925926","92.5925925926","694.940740741","694.940740741","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","0","0","0","134","0","0","134","134","134","0","134","134","134","134","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 9 5 7 1 6","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","left","NA","right","left","679","60294","NA","6200","679","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","886228","2365","62660","NA","882878","2361","143328","884013","884016","864953","137127","888235","888916","885022","888234","Sternberg Task","125","93817","135","yes","1024"
"92.6470588235","92.6470588235","694.786764706","694.786764706","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","135","0","0","0","135","0","0","135","135","135","0","135","135","135","135","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","left","NA","right","right","674","60294","NA","6200","674","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","892285","2365","62660","NA","888922","2361","143328","890070","890072","864953","137127","894291","894967","891078","894291","Sternberg Task","126","94491","136","yes","1024"
"92.700729927","92.700729927","695.583941606","695.583941606","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","0","0","0","136","0","0","136","136","136","0","136","136","136","136","10/25/20 17:50:47","The main experiment item","yes","SternbergTask.osexp","C:\Users\User\Desktop\Quant 2020\Sternberg Task 3","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/User/Desktop/Quant 2020/Sternberg Task 3/VT-subject-2.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","yes","0","left","left","NA","right","left","804","60294","NA","6200","804","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","898322","2365","62660","NA","894972","2361","143328","896107","896110","864953","137127","900328","901134","897115","900327","Sternberg Task","127","95295","137","yes","1024"
