"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_IncorrectFeedback","count_PracticeLoop","count_correctFeedback","count_expSequence","count_experiment","count_experimentloop","count_fixation","count_instructions1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_probe","count_thankyou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","psychopy_waitblanking","repeat_cycle","response","response_instructions1","response_instructions2","response_keyboard_response","response_thankyou","response_time","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","response_time_thankyou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_IncorrectFeedback","time_PracticeLoop","time_correctFeedback","time_expSequence","time_experiment","time_experimentloop","time_fixation","time_instructions1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_probe","time_thankyou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.19047619047619","96.19047619047619","780.7047619047619","780.7047619047619","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","104","104","0","104","104","0","0","104","0","0","104","104","104","104","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/Owner/KJPsubject-1.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","584","6690","4404","584","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","653005","508649","10243","649701","650795","3546","89790","650797","3552","85385","655006","655592","651801","655006","NA","Sternberg Task ","101","81974","105","yes","1024"
"96.22641509433963","96.22641509433963","781.9433962264151","781.9433962264151","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","105","105","0","105","105","0","0","105","0","0","105","105","105","105","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/Owner/KJPsubject-1.csv","legacy","4 9 7 8 5 3","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","right","left","left","NA","912","6690","4404","912","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","658910","508649","10243","655595","656700","3546","89790","656702","3552","85385","660912","661825","657706","660912","NA","Sternberg Task ","102","82886","106","yes","1024"
"96.26168224299066","96.26168224299066","780.6728971962617","780.6728971962617","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","106","0","106","106","0","0","106","0","0","106","106","106","106","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/Owner/KJPsubject-1.csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","646","6690","4404","646","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","665148","508649","10243","661828","662939","3546","89790","662940","3552","85385","667151","667798","663944","667151","NA","Sternberg Task ","103","83532","107","yes","1024"
"96.29629629629629","96.29629629629629","779.1851851851852","779.1851851851852","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","107","0","107","107","0","0","107","0","0","107","107","107","107","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 3","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","620","6690","4404","620","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","671115","508649","10243","667802","668906","3546","89790","668907","3552","85385","673119","673740","669911","673119","NA","Sternberg Task ","104","84152","108","yes","1024"
"96.3302752293578","96.3302752293578","779.6238532110092","779.6238532110092","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","108","108","0","108","108","0","0","108","0","0","108","108","108","108","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/Owner/KJPsubject-1.csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","827","6690","4404","827","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","677064","508649","10243","673744","674856","3546","89790","674857","3552","85385","679070","679899","675861","679069","NA","Sternberg Task ","105","84979","109","yes","1024"
"96.36363636363636","96.36363636363636","779.9818181818182","779.9818181818182","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","109","0","109","109","0","0","109","0","0","109","109","109","109","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/Owner/KJPsubject-1.csv","legacy","7 8 6 3 1","Lentiform Loewenfeld","3.3.3","5","y","yes","0","left","right","left","left","NA","819","6690","4404","819","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","683223","508649","10243","679903","681014","3546","89790","681015","3552","85385","685227","686047","682019","685227","NA","Sternberg Task ","106","85798","110","yes","1024"
"96.3963963963964","96.3963963963964","780.3963963963964","780.3963963963964","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","110","110","0","110","110","0","0","110","0","0","110","110","110","110","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/Owner/KJPsubject-1.csv","legacy","5 3 8 7 2 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","826","6690","4404","826","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","689364","508649","10243","686050","687153","3546","89790","687155","3552","85385","691368","692195","688159","691367","NA","Sternberg Task ","107","86624","111","yes","1024"
"96.42857142857143","96.42857142857143","779.8482142857143","779.8482142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","111","0","111","111","0","0","111","0","0","111","111","111","111","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/Owner/KJPsubject-1.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","719","6690","4404","719","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","695521","508649","10243","692198","693312","3546","89790","693313","3552","85385","697526","698246","694317","697526","NA","Sternberg Task ","108","87343","112","yes","1024"
"96.46017699115045","96.46017699115045","779.5221238938053","779.5221238938053","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","112","0","112","112","0","0","112","0","0","112","112","112","112","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/Owner/KJPsubject-1.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","right","left","left","NA","743","6690","4404","743","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","701565","508649","10243","698250","699359","3546","89790","699360","3552","85385","703569","704313","700364","703569","NA","Sternberg Task ","109","88086","113","yes","1024"
"96.49122807017544","96.49122807017544","778.4298245614035","778.4298245614035","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","113","113","0","113","113","0","0","113","0","0","113","113","113","113","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/Owner/KJPsubject-1.csv","legacy","9 4 2","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","655","6690","4404","655","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","707612","508649","10243","704319","705405","3546","89790","705407","3552","85385","709613","710270","706411","709613","NA","Sternberg Task ","110","88741","114","yes","1024"
"96.52173913043478","96.52173913043478","779.3913043478261","779.3913043478261","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","114","0","114","114","0","0","114","0","0","114","114","114","114","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/Owner/KJPsubject-1.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","889","6690","4404","889","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","713540","508649","10243","710273","711336","3546","89790","711337","3552","85385","715541","716431","712338","715541","NA","Sternberg Task ","111","89630","115","yes","1024"
"96.55172413793103","96.55172413793103","779.3793103448276","779.3793103448276","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","115","0","115","115","0","0","115","0","0","115","115","115","115","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/Owner/KJPsubject-1.csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","778","6690","4404","778","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","719712","508649","10243","716435","717508","3546","89790","717510","3552","85385","721713","722493","718511","721713","NA","Sternberg Task ","112","90408","116","yes","1024"
"96.58119658119658","96.58119658119658","777.7435897435897","777.7435897435897","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","116","0","116","116","0","0","116","0","0","116","116","116","116","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/Owner/KJPsubject-1.csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","right","left","left","NA","588","6690","4404","588","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","725766","508649","10243","722495","723563","3546","89790","723564","3552","85385","727770","728360","724565","727769","NA","Sternberg Task ","113","90996","117","yes","1024"
"96.61016949152543","96.61016949152543","776.5338983050848","776.5338983050848","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","117","0","117","117","0","0","117","0","0","117","117","117","117","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","635","6690","4404","635","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","731680","508649","10243","728363","729472","3546","89790","729473","3552","85385","733685","734321","730477","733685","NA","Sternberg Task ","114","91631","118","yes","1024"
"96.63865546218487","96.63865546218487","774.7142857142857","774.7142857142857","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","118","0","118","118","0","0","118","0","0","118","118","118","118","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/Owner/KJPsubject-1.csv","legacy","7","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","560","6690","4404","560","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","737650","508649","10243","734325","735441","3546","89790","735442","3552","85385","739654","740216","736446","739654","NA","Sternberg Task ","115","92191","119","yes","1024"
"96.66666666666667","96.66666666666667","773.9416666666667","773.9416666666667","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","119","119","0","119","119","0","0","119","0","0","119","119","119","119","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 5 1 3 9","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","right","left","left","NA","682","6690","4404","682","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","743537","508649","10243","740219","741328","3546","89790","741329","3552","85385","745541","746224","742333","745541","NA","Sternberg Task ","116","92873","120","yes","1024"
"96.69421487603306","96.69421487603306","774.6446280991736","774.6446280991736","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","120","120","0","120","120","0","0","120","0","0","120","120","120","120","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/Owner/KJPsubject-1.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","859","6690","4404","859","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","749545","508649","10243","746228","747336","3546","89790","747337","3552","85385","751550","752410","748341","751550","NA","Sternberg Task ","117","93732","121","yes","1024"
"96.72131147540983","96.72131147540983","773.1065573770492","773.1065573770492","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","121","0","121","121","0","0","121","0","0","121","121","121","121","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/Owner/KJPsubject-1.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","right","left","left","NA","587","6690","4404","587","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","755724","508649","10243","752414","753515","3546","89790","753516","3552","85385","757726","758313","754520","757726","NA","Sternberg Task ","118","94319","122","yes","1024"
"96.7479674796748","96.7479674796748","777.1463414634146","777.1463414634146","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","122","0","122","122","0","0","122","0","0","122","122","122","122","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 2 1 4 5 9","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","1270","6690","4404","1270","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","761638","508649","10243","758318","759428","3546","89790","759430","3552","85385","763642","764914","760434","763642","NA","Sternberg Task ","119","95589","123","yes","1024"
"96.7741935483871","96.7741935483871","779.4677419354839","779.4677419354839","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","123","0","123","123","0","0","123","0","0","123","123","123","123","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 5 3 7 4 6","Lentiform Loewenfeld","3.3.3","6","y","yes","0","left","right","left","left","NA","1065","6690","4404","1065","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","768219","508649","10243","764918","766010","3546","89790","766011","3552","85385","770223","771289","767015","770223","NA","Sternberg Task ","120","96654","124","yes","1024"
"96.8","96.8","779.512","779.512","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","124","0","124","124","0","0","124","0","0","124","124","124","124","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/Owner/KJPsubject-1.csv","legacy","9 6 2 4 1","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","right","left","left","NA","785","6690","4404","785","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","774608","508649","10243","771293","772397","3546","89790","772398","3552","85385","776613","777399","773404","776612","NA","Sternberg Task ","121","97439","125","yes","1024"
"96.82539682539682","96.82539682539682","779.4761904761905","779.4761904761905","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","125","0","125","125","0","0","125","0","0","125","125","125","125","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/Owner/KJPsubject-1.csv","legacy","9 5 8 1","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","775","6690","4404","775","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","780720","508649","10243","777403","778510","3546","89790","778512","3552","85385","782725","783501","779516","782724","NA","Sternberg Task ","122","98214","126","yes","1024"
"96.85039370078741","96.85039370078741","779.3149606299213","779.3149606299213","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","126","0","126","126","0","0","126","0","0","126","126","126","126","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/Owner/KJPsubject-1.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","759","6690","4404","759","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","786822","508649","10243","783504","784612","3546","89790","784613","3552","85385","788826","789586","785618","788826","NA","Sternberg Task ","123","98973","127","yes","1024"
"96.875","96.875","777.609375","777.609375","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","127","0","127","127","0","0","127","0","0","127","127","127","127","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/Owner/KJPsubject-1.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","561","6690","4404","561","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","792914","508649","10243","789588","790704","3546","89790","790706","3552","85385","794918","795481","791710","794918","NA","Sternberg Task ","124","99534","128","yes","1024"
"96.89922480620154","96.89922480620154","776.6279069767442","776.6279069767442","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","0","128","128","0","0","128","0","0","128","128","128","128","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","651","6690","4404","651","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","798805","508649","10243","795484","796596","3546","89790","796597","3552","85385","800809","801462","797601","800809","NA","Sternberg Task ","125","100185","129","yes","1024"
"96.15384615384616","96.15384615384616","775.9846153846154","775.9846153846154","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","129","129","0","129","129","0","0","129","0","0","129","129","129","129","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/Owner/KJPsubject-1.csv","legacy","5 7 3 6 2","Lentiform Loewenfeld","3.3.3","5","y","yes","0","right","right","left","right","NA","693","6690","4404","693","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","804767","508649","10243","801465","802558","3546","89790","802559","3552","85385","806771","807465","803563","806771","NA","Sternberg Task ","125","100878","130","yes","1024"
"96.18320610687023","96.18320610687023","775.8854961832061","775.8854961832061","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","130","130","0","130","130","0","0","130","0","0","130","130","130","130","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/Owner/KJPsubject-1.csv","legacy","1 4 9 3 2 5","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","right","left","left","NA","763","6690","4404","763","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","810773","807468","10243","801465","808564","3546","89790","808565","3552","85385","812777","813542","809569","812777","NA","Sternberg Task ","126","101641","131","yes","1024"
"96.21212121212122","96.21212121212122","774.0757575757576","774.0757575757576","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","131","0","131","131","0","0","131","0","0","131","131","131","131","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/Owner/KJPsubject-1.csv","legacy","4 1","Lentiform Loewenfeld","3.3.3","0","n","yes","0","right","right","left","right","NA","537","6690","4404","537","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","816845","807468","10243","813546","814634","3546","89790","814636","3552","85385","818849","819388","815640","818849","NA","Sternberg Task ","127","102178","132","yes","1024"
"96.2406015037594","96.2406015037594","775","775","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","132","0","132","132","0","0","132","0","0","132","132","132","132","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/Owner/KJPsubject-1.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","897","6690","4404","897","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","6","822710","807468","10243","819392","820501","3546","89790","820502","3552","85385","824714","825612","821506","824714","NA","Sternberg Task ","128","103075","133","yes","1024"
"96.26865671641791","96.26865671641791","774.1865671641791","774.1865671641791","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","133","0","133","133","0","0","133","0","0","133","133","133","133","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/Owner/KJPsubject-1.csv","legacy","3 5 7 1","Lentiform Loewenfeld","3.3.3","3","y","yes","0","left","right","left","left","NA","666","6690","4404","666","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","828921","807468","10243","825615","826714","3546","89790","826716","3552","85385","830925","831593","827720","830925","NA","Sternberg Task ","129","103741","134","yes","1024"
"96.29629629629629","96.29629629629629","774.237037037037","774.237037037037","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","134","0","134","134","0","0","134","0","0","134","134","134","134","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8 5 4 7 3 1","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","781","6690","4404","781","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","834913","807468","10243","831596","832704","3546","89790","832705","3552","85385","836918","837700","833709","836917","NA","Sternberg Task ","130","104522","135","yes","1024"
"96.32352941176471","96.32352941176471","773.0661764705883","773.0661764705883","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","135","0","135","135","0","0","135","0","0","135","135","135","135","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/Owner/KJPsubject-1.csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","yes","0","left","right","left","left","NA","615","6690","4404","615","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","840976","807468","10243","837703","838768","3546","89790","838769","3552","85385","842981","843597","839773","842981","NA","Sternberg Task ","131","105137","136","yes","1024"
"96.35036496350365","96.35036496350365","772.8905109489051","772.8905109489051","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","136","0","136","136","0","0","136","0","0","136","136","136","136","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/Owner/KJPsubject-1.csv","legacy","3 2 1 4 7","Lentiform Loewenfeld","3.3.3","2","y","yes","0","left","right","left","left","NA","749","6690","4404","749","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","846916","807468","10243","843601","844706","3546","89790","844708","3552","85385","848917","849667","845712","848917","NA","Sternberg Task ","132","105886","137","yes","1024"
"96.3768115942029","96.3768115942029","772.4710144927536","772.4710144927536","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","137","0","137","137","0","0","137","0","0","137","137","137","137","0","Mon Oct 12 09:15:04 2020","The main experiment item","yes","SternbergTask.osexp","C:\Users\Owner","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/Owner/KJPsubject-1.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","yes","0","left","right","left","left","NA","715","6690","4404","715","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","853011","807468","10243","849670","850802","3546","89790","850803","3552","85385","855016","855733","851807","855015","NA","Sternberg Task ","133","106601","138","yes","1024"
