acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_KeyboardResponse,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_KeyboardResponse,count_Logger,count_Sequence,count_experiment,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_KeyboardResponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_KeyboardResponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_KeyboardResponse,time_Logger,time_Sequence,time_experiment,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
89.79591837,89.79591837,459.0714286,459.0714286,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,97,97,0,97,97,0,0,0,97,97,97,0,97,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,17,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,326,NA,10058,8933,NA,326,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,167554,157232,NA,185028,183958,1835,147434,NA,185130,185457,185026,1831,185130,Flanker Task,88,44989,98,yes,1024
89.8989899,89.8989899,459.6262626,459.6262626,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,98,98,0,98,98,0,0,0,98,98,98,0,98,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,18,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,514,NA,10058,8933,NA,514,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,167554,157232,NA,186523,185461,1835,147434,NA,186624,187139,186521,1831,186624,Flanker Task,89,45503,99,yes,1024
90,90,458.33,458.33,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,99,99,0,99,99,0,0,0,99,99,99,0,99,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,19,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,330,NA,10058,8933,NA,330,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,167554,157232,NA,188220,187143,1835,147434,NA,188326,188657,188218,1831,188326,Flanker Task,90,45833,100,yes,1024
90.0990099,90.0990099,457.6039604,457.6039604,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,100,100,0,100,100,0,0,0,100,100,100,0,100,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,20,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,385,NA,10058,8933,NA,385,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,167554,157232,NA,189724,188660,1835,147434,NA,189829,190216,189721,1831,189828,Flanker Task,91,46218,101,yes,1024
90.19607843,90.19607843,456.6960784,456.6960784,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,101,101,0,101,101,0,0,0,101,101,101,0,101,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,21,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,365,NA,10058,8933,NA,365,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,167554,157232,NA,191295,190220,1835,147434,NA,191398,191764,191293,1831,191398,Flanker Task,92,46583,102,yes,1024
89.32038835,89.32038835,455.2524272,455.2524272,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,102,102,0,102,102,0,0,0,102,102,102,0,102,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,22,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,308,NA,10058,8933,NA,308,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,167554,157232,NA,192830,191767,1835,147434,NA,192935,193244,192828,1831,192935,Flanker Task,92,46891,103,yes,1024
89.42307692,89.42307692,456.25,456.25,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,103,103,0,103,103,0,0,0,103,103,103,0,103,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,23,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,559,NA,10058,8933,NA,559,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,193247,157232,NA,194810,193749,1835,147434,NA,194914,195474,194808,1831,194914,Flanker Task,93,47450,104,yes,1024
89.52380952,89.52380952,455.5904762,455.5904762,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,104,104,0,104,104,0,0,0,104,104,104,0,104,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,24,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,387,NA,10058,8933,NA,387,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,193247,157232,NA,196540,195478,1835,147434,NA,196645,197033,196538,1831,196644,Flanker Task,94,47837,105,yes,1024
89.62264151,89.62264151,456.1415094,456.1415094,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,105,105,0,105,105,0,0,0,105,105,105,0,105,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,25,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,514,NA,10058,8933,NA,514,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,193247,157232,NA,198097,197036,1835,147434,NA,198200,198715,198096,1831,198200,Flanker Task,95,48351,106,yes,1024
88.78504673,88.78504673,454.6915888,454.6915888,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,0,0,0,106,106,0,106,106,0,0,0,106,106,106,0,106,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,26,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,301,NA,10058,8933,NA,301,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,193247,157232,NA,199783,198718,1835,147434,NA,199884,200186,199780,1831,199884,Flanker Task,95,48652,107,yes,1024
88.88888889,88.88888889,455.1388889,455.1388889,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,107,107,0,107,107,0,0,0,107,107,107,0,107,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,27,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,503,NA,10058,8933,NA,503,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,200189,157232,NA,201766,200690,1835,147434,NA,201872,202376,201764,1831,201871,Flanker Task,96,49155,108,yes,1024
88.99082569,88.99082569,454.5779817,454.5779817,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,108,108,0,108,108,0,0,0,108,108,108,0,108,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,28,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,394,NA,10058,8933,NA,394,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,200189,157232,NA,203458,202380,1835,147434,NA,203560,203956,203455,1831,203559,Flanker Task,97,49549,109,yes,1024
89.09090909,89.09090909,454.6090909,454.6090909,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,109,109,0,109,109,0,0,0,109,109,109,0,109,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,29,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,458,NA,10058,8933,NA,458,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,200189,157232,NA,205020,203959,1835,147434,NA,205125,205584,205018,1831,205125,Flanker Task,98,50007,110,yes,1024
89.18918919,89.18918919,454.3783784,454.3783784,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,110,110,0,110,110,0,0,0,110,110,110,0,110,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,30,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,429,NA,10058,8933,NA,429,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,200189,157232,NA,206657,205587,1835,147434,NA,206758,207188,206654,1831,206758,Flanker Task,99,50436,111,yes,1024
89.28571429,89.28571429,455.2142857,455.2142857,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,111,111,0,111,111,0,0,0,111,111,111,0,111,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,31,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,548,NA,10058,8933,NA,548,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,200189,157232,NA,208268,207191,1835,147434,NA,208372,208921,208266,1831,208372,Flanker Task,100,50984,112,yes,1024
88.49557522,88.49557522,455.0530973,455.0530973,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,112,112,0,112,112,0,0,0,112,112,112,0,112,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,32,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,437,NA,10058,8933,NA,437,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,156368,NA,200189,157232,NA,209988,208925,1835,147434,NA,210094,210532,209986,1831,210094,Flanker Task,100,51421,113,yes,1024
88.59649123,88.59649123,454.9298246,454.9298246,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,113,113,0,113,113,0,0,0,113,113,113,0,113,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,33,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,441,NA,10058,8933,NA,441,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,210536,157232,NA,212099,211037,1835,147434,NA,212204,212646,212097,1831,212204,Flanker Task,101,51862,114,yes,1024
88.69565217,88.69565217,455.026087,455.026087,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,114,114,0,114,114,0,0,0,114,114,114,0,114,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,34,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,466,NA,10058,8933,NA,466,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,210536,157232,NA,213713,212650,1835,147434,NA,213818,214285,213711,1831,213818,Flanker Task,102,52328,115,yes,1024
88.79310345,88.79310345,454.7241379,454.7241379,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,115,115,0,115,115,0,0,0,115,115,115,0,115,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,35,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,420,NA,10058,8933,NA,420,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,210536,157232,NA,215352,214289,1835,147434,NA,215454,215875,215349,1831,215454,Flanker Task,103,52748,116,yes,1024
88.88888889,88.88888889,455.3675214,455.3675214,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,116,116,0,116,116,0,0,0,116,116,116,0,116,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,36,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,530,NA,10058,8933,NA,530,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,210536,157232,NA,216953,215879,1835,147434,NA,217056,217587,216951,1831,217056,Flanker Task,104,53278,117,yes,1024
88.98305085,88.98305085,454.9491525,454.9491525,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,117,117,0,117,117,0,0,0,117,117,117,0,117,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,37,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,406,NA,10058,8933,NA,406,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,210536,157232,NA,218652,217592,1835,147434,NA,218759,219166,218651,1831,218759,Flanker Task,105,53684,118,yes,1024
89.07563025,89.07563025,454.4201681,454.4201681,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,118,118,0,118,118,0,0,0,118,118,118,0,118,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,38,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,392,NA,10058,8933,NA,392,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,210536,157232,NA,220233,219170,1835,147434,NA,220337,220731,220230,1831,220337,Flanker Task,106,54076,119,yes,1024
89.16666667,89.16666667,455.0833333,455.0833333,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,119,119,0,119,119,0,0,0,119,119,119,0,119,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,39,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,534,NA,10058,8933,NA,534,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,156368,NA,210536,157232,NA,221795,220734,1835,147434,NA,221898,222433,221793,1831,221898,Flanker Task,107,54610,120,yes,1024
89.25619835,89.25619835,455.661157,455.661157,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,120,120,0,120,120,0,0,0,120,120,120,0,120,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,40,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,525,NA,10058,8933,NA,525,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,156368,NA,210536,157232,NA,223500,222437,1835,147434,NA,223605,224131,223498,1831,223605,Flanker Task,108,55135,121,yes,1024
89.3442623,89.3442623,455.795082,455.795082,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,121,121,0,121,121,0,0,0,121,121,121,0,121,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,41,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,472,NA,10058,8933,NA,472,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,210536,157232,NA,225196,224134,1835,147434,NA,225301,225774,225194,1831,225300,Flanker Task,109,55607,122,yes,1024
89.43089431,89.43089431,455.9918699,455.9918699,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,122,122,0,122,122,0,0,0,122,122,122,0,122,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,42,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,480,NA,10058,8933,NA,480,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,210536,157232,NA,226854,225778,1835,147434,NA,226955,227437,226852,1831,226955,Flanker Task,110,56087,123,yes,1024
89.51612903,89.51612903,457.016129,457.016129,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,123,123,0,123,123,0,0,0,123,123,123,0,123,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,43,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,583,NA,10058,8933,NA,583,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,156368,NA,210536,157232,NA,228503,227441,1835,147434,NA,228609,229194,228502,1831,228609,Flanker Task,111,56670,124,yes,1024
89.6,89.6,456.896,456.896,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,124,124,0,124,124,0,0,0,124,124,124,0,124,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,44,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,442,NA,10058,8933,NA,442,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,210536,157232,NA,230277,229197,1835,147434,NA,230382,230825,230275,1831,230382,Flanker Task,112,57112,125,yes,1024
89.68253968,89.68253968,456.3333333,456.3333333,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,125,125,0,125,125,0,0,0,125,125,125,0,125,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,45,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,386,NA,10058,8933,NA,386,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,11895,156368,NA,210536,157232,NA,231890,230828,1835,147434,NA,231995,232382,231888,1831,231995,Flanker Task,113,57498,126,yes,1024
89.76377953,89.76377953,456.3307087,456.3307087,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,126,126,0,126,126,0,0,0,126,126,126,0,126,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,46,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,456,NA,10058,8933,NA,456,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,11895,156368,NA,210536,157232,NA,233451,232386,1835,147434,NA,233552,234009,233449,1831,233552,Flanker Task,114,57954,127,yes,1024
89.84375,89.84375,456.6171875,456.6171875,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,127,127,0,127,127,0,0,0,127,127,127,0,127,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,47,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,caps lock,h,NA,s,493,NA,10058,8933,NA,493,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,156368,NA,210536,157232,NA,235080,234013,1835,147434,NA,235184,235678,235072,1831,235183,Flanker Task,115,58447,128,yes,1024
89.14728682,89.14728682,456.1162791,456.1162791,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,128,128,0,128,128,0,0,0,128,128,128,0,128,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,48,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,392,NA,10058,8933,NA,392,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,11895,156368,NA,210536,157232,NA,236758,235682,1835,147434,NA,236862,237255,236756,1831,236862,Flanker Task,115,58839,129,yes,1024
89.23076923,89.23076923,456.9307692,456.9307692,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,129,129,0,129,129,0,0,0,129,129,129,0,129,Tue Sep 13 19:11:31 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,49,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-4.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,caps lock,h,NA,h,562,NA,10058,8933,NA,562,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,11895,156368,NA,237259,157232,NA,238837,237760,1835,147434,NA,238942,239505,238836,1831,238942,Flanker Task,116,59401,130,yes,1024
