acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_KeyboardResponse,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_KeyboardResponse,count_Logger,count_Sequence,count_experiment,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_KeyboardResponse,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_KeyboardResponse,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_KeyboardResponse,time_Logger,time_Sequence,time_experiment,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
97.97979798,97.97979798,439.1717172,439.1717172,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,98,98,0,98,98,0,0,0,98,98,98,0,98,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,18,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,524,NA,1045,1764,NA,524,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,160022,NA,168417,167317,1949,135831,NA,168529,169055,168415,1946,168529,Flanker Task,97,43478,99,yes,1024
98,98,441.03,441.03,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,99,99,0,99,99,0,0,0,99,99,99,0,99,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,19,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,625,NA,1045,1764,NA,625,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,160022,NA,170168,169070,1949,135831,NA,170269,170895,170166,1946,170269,Flanker Task,98,44103,100,yes,1024
98.01980198,98.01980198,441.8217822,441.8217822,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,100,100,0,100,100,0,0,0,100,100,100,0,100,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,20,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,521,NA,1045,1764,NA,521,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,170910,NA,172512,171416,1949,135831,NA,172617,173139,172510,1946,172617,Flanker Task,99,44624,101,yes,1024
98.03921569,98.03921569,444.6470588,444.6470588,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,101,101,0,101,101,0,0,0,101,101,101,0,101,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,21,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,730,NA,1045,1764,NA,730,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,170910,NA,174255,173154,1949,135831,NA,174360,175092,174252,1946,174360,Flanker Task,100,45354,102,yes,1024
98.05825243,98.05825243,445.0582524,445.0582524,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,102,102,0,102,102,0,0,0,102,102,102,0,102,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,22,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,487,NA,1045,1764,NA,487,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,175096,NA,176678,175598,1949,135831,NA,176785,177273,176676,1946,176784,Flanker Task,101,45841,103,yes,1024
98.07692308,98.07692308,445.2019231,445.2019231,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,103,103,0,103,103,0,0,0,103,103,103,0,103,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,23,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,460,NA,1045,1764,NA,460,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,178379,177291,1949,135831,NA,178485,178946,178377,1946,178485,Flanker Task,102,46301,104,yes,1024
98.0952381,98.0952381,445.847619,445.847619,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,104,104,0,104,104,0,0,0,104,104,104,0,104,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,24,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,513,NA,1045,1764,NA,513,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,175096,NA,180043,178960,1949,135831,NA,180148,180662,180041,1946,180147,Flanker Task,103,46814,105,yes,1024
98.11320755,98.11320755,445.9622642,445.9622642,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,105,105,0,105,105,0,0,0,105,105,105,0,105,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,25,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,458,NA,1045,1764,NA,458,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,181786,180676,1949,135831,NA,181892,182351,181784,1946,181891,Flanker Task,104,47272,106,yes,1024
98.13084112,98.13084112,446.1214953,446.1214953,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,106,106,0,106,106,0,0,0,106,106,106,0,106,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,26,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,463,NA,1045,1764,NA,463,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,175096,NA,183458,182364,1949,135831,NA,183563,184027,183456,1946,183563,Flanker Task,105,47735,107,yes,1024
98.14814815,98.14814815,446.3055556,446.3055556,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,107,107,0,107,107,0,0,0,107,107,107,0,107,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,27,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,466,NA,1045,1764,NA,466,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,175096,NA,185177,184041,1949,135831,NA,185282,185750,185175,1946,185281,Flanker Task,106,48201,108,yes,1024
98.16513761,98.16513761,447.1743119,447.1743119,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,108,108,0,108,108,0,0,0,108,108,108,0,108,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,28,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,541,NA,1045,1764,NA,541,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,175096,NA,186862,185764,1949,135831,NA,186968,187510,186860,1946,186967,Flanker Task,107,48742,109,yes,1024
98.18181818,98.18181818,447.1727273,447.1727273,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,109,109,0,109,109,0,0,0,109,109,109,0,109,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,29,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,447,NA,1045,1764,NA,447,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,175096,NA,188627,187525,1949,135831,NA,188732,189180,188625,1946,188732,Flanker Task,108,49189,110,yes,1024
98.1981982,98.1981982,446.7117117,446.7117117,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,110,110,0,110,110,0,0,0,110,110,110,0,110,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,30,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,396,NA,1045,1764,NA,396,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,190337,189199,1949,135831,NA,190443,190840,190336,1946,190442,Flanker Task,109,49585,111,yes,1024
98.21428571,98.21428571,446.2142857,446.2142857,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,111,111,0,111,111,0,0,0,111,111,111,0,111,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,31,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,391,NA,1045,1764,NA,391,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,175096,NA,191934,190855,1949,135831,NA,192039,192431,191931,1946,192039,Flanker Task,110,49976,112,yes,1024
98.2300885,98.2300885,446.4690265,446.4690265,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,112,112,0,112,112,0,0,0,112,112,112,0,112,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,32,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,475,NA,1045,1764,NA,475,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,193530,192446,1949,135831,NA,193635,194110,193528,1946,193635,Flanker Task,111,50451,113,yes,1024
98.24561404,98.24561404,446.7719298,446.7719298,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,113,113,0,113,113,0,0,0,113,113,113,0,113,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,33,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,481,NA,1045,1764,NA,481,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,195219,194124,1949,135831,NA,195324,195806,195217,1946,195324,Flanker Task,112,50932,114,yes,1024
98.26086957,98.26086957,446.9913043,446.9913043,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,114,114,0,114,114,0,0,0,114,114,114,0,114,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,34,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,472,NA,1045,1764,NA,472,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,196901,195823,1949,135831,NA,197006,197480,196899,1946,197005,Flanker Task,113,51404,115,yes,1024
98.27586207,98.27586207,447.1724138,447.1724138,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,115,115,0,115,115,0,0,0,115,115,115,0,115,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,35,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,468,NA,1045,1764,NA,468,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,175096,NA,198580,197495,1949,135831,NA,198686,199155,198578,1946,198686,Flanker Task,114,51872,116,yes,1024
98.29059829,98.29059829,446.8034188,446.8034188,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,116,116,0,116,116,0,0,0,116,116,116,0,116,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,36,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,404,NA,1045,1764,NA,404,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,53305,175096,NA,200273,199167,1949,135831,NA,200378,200784,200271,1946,200378,Flanker Task,115,52276,117,yes,1024
98.30508475,98.30508475,446.3474576,446.3474576,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,117,117,0,117,117,0,0,0,117,117,117,0,117,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,37,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,393,NA,1045,1764,NA,393,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,175096,NA,201893,200797,1949,135831,NA,201998,202391,201891,1946,201997,Flanker Task,116,52669,118,yes,1024
98.31932773,98.31932773,446.0756303,446.0756303,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,118,118,0,118,118,0,0,0,118,118,118,0,118,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,38,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,414,NA,1045,1764,NA,414,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,203485,202394,1949,135831,NA,203590,204005,203482,1946,203590,Flanker Task,117,53083,119,yes,1024
98.33333333,98.33333333,445.3916667,445.3916667,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,119,119,0,119,119,0,0,0,119,119,119,0,119,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,39,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,364,NA,1045,1764,NA,364,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,205114,204021,1949,135831,NA,205219,205585,205112,1946,205218,Flanker Task,118,53447,120,yes,1024
98.34710744,98.34710744,444.6363636,444.6363636,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,120,120,0,120,120,0,0,0,120,120,120,0,120,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,40,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,354,NA,1045,1764,NA,354,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,206698,205600,1949,135831,NA,206810,207165,206697,1946,206810,Flanker Task,119,53801,121,yes,1024
98.36065574,98.36065574,443.9918033,443.9918033,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,121,121,0,121,121,0,0,0,121,121,121,0,121,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,41,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,366,NA,1045,1764,NA,366,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,53305,175096,NA,208270,207180,1949,135831,NA,208376,208743,208268,1946,208376,Flanker Task,120,54167,122,yes,1024
98.37398374,98.37398374,443.1463415,443.1463415,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,122,122,0,122,122,0,0,0,122,122,122,0,122,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,42,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,340,NA,1045,1764,NA,340,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,53305,175096,NA,209859,208761,1949,135831,NA,209962,210303,209857,1946,209961,Flanker Task,121,54507,123,yes,1024
97.58064516,97.58064516,442.3306452,442.3306452,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,123,123,0,123,123,0,0,0,123,123,123,0,123,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,43,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,342,NA,1045,1764,NA,342,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,53305,175096,NA,211412,210318,1949,135831,NA,211515,211858,211410,1946,211515,Flanker Task,121,54849,124,yes,1024
97.6,97.6,441.392,441.392,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,124,124,0,124,124,0,0,0,124,124,124,0,124,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,44,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,325,NA,1045,1764,NA,325,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,211867,175096,NA,213463,212372,1949,135831,NA,213568,213894,213460,1946,213568,Flanker Task,122,55174,125,yes,1024
97.61904762,97.61904762,440.7460317,440.7460317,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,125,125,0,125,125,0,0,0,125,125,125,0,125,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,45,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,360,NA,1045,1764,NA,360,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,211867,175096,NA,215008,213909,1949,135831,NA,215111,215472,215006,1946,215110,Flanker Task,123,55534,126,yes,1024
97.63779528,97.63779528,440.0944882,440.0944882,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,126,126,0,126,126,0,0,0,126,126,126,0,126,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,46,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,358,NA,1045,1764,NA,358,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,211867,175096,NA,216568,215488,1949,135831,NA,216673,217032,216566,1946,216673,Flanker Task,124,55892,127,yes,1024
97.65625,97.65625,440.2109375,440.2109375,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,127,127,0,127,127,0,0,0,127,127,127,0,127,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,47,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,455,NA,1045,1764,NA,455,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,2995,137596,NA,211867,175096,NA,218124,217045,1949,135831,NA,218226,218682,218122,1946,218226,Flanker Task,125,56347,128,yes,1024
97.6744186,97.6744186,444.6976744,444.6976744,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,128,128,0,128,128,0,0,0,128,128,128,0,128,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,48,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,1019,NA,1045,1764,NA,1019,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,2995,137596,NA,211867,175096,NA,219774,218685,1949,135831,NA,219879,220900,219772,1946,219878,Flanker Task,126,57366,129,yes,1024
97.69230769,97.69230769,445.1615385,445.1615385,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,129,129,0,129,129,0,0,0,129,129,129,0,129,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,49,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,h,NA,s,s,NA,h,505,NA,1045,1764,NA,505,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,2995,137596,NA,211867,220915,NA,222520,221419,1949,135831,NA,222625,223132,222518,1946,222624,Flanker Task,127,57871,130,yes,1024
97.70992366,97.70992366,444.7862595,444.7862595,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,130,130,0,130,130,0,0,0,130,130,130,0,130,Tue Sep 13 18:16:06 2022,600,The main experiment item,yes,Lab 2.1 FlankerTask.osexp,C:\Users\Melissa\OneDrive\Desktop\ADVANCED QUANT,no,mono,no,18,no,white,no,no,768,legacy,50,79,C:/Users/Melissa/OneDrive/Desktop/ADVANCED QUANT/MM-subject-1.csv,legacy,Lentiform Loewenfeld,3.3.12,0,s,NA,s,s,NA,s,396,NA,1045,1764,NA,396,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,2995,137596,NA,211867,220915,NA,224229,223147,1949,135831,NA,224335,224732,224227,1946,224335,Flanker Task,128,58267,131,yes,1024
