condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Instructions2,count_block1,count_block2,count_block3,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions3,count_isi,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions2,response_finish,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_Instructions2,response_time_finish,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Instructions2,time_block1,time_block2,time_block3,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions3,time_isi,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
congruent,95.69892473,95.69892473,557.5231277,557.5231277,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,92,0,92,0,92,0,0,92,92,92,92,92,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,12,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,452.310854,52612.30583,NA,15079.06033,NA,452.310854,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,243241.4649,4344.791823,NA,242124.9236,243359.2549,243813.9201,243232.2747,243358.2635,Flanker Task,89,51849.65087,93,yes,1024
incongruent,95.74468085,95.74468085,556.1014224,556.1014224,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,93,0,93,0,93,0,0,93,93,93,93,93,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,13,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,423.882827,52612.30583,NA,15079.06033,NA,423.882827,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,244957.7401,4344.791823,NA,243824.9249,245075.3127,245501.4962,244945.3888,245074.5326,Flanker Task,90,52273.5337,94,yes,1024
congruent,95.78947368,95.78947368,554.2926839,554.2926839,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,94,0,94,0,94,0,0,94,94,94,94,94,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,14,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,384.271267,52612.30583,NA,15079.06033,NA,384.271267,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,246641.5831,4344.791823,NA,245524.7535,246759.1559,247146.5815,246634.4291,246758.0017,Flanker Task,91,52657.80497,95,yes,1024
incongruent,95.83333333,95.83333333,553.1502657,553.1502657,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,95,0,95,0,95,0,0,95,95,95,95,95,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,15,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,444.620537,52612.30583,NA,15079.06033,NA,444.620537,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,248275.1005,4344.791823,NA,247157.6736,248392.4513,248839.3549,248267.0737,248391.5651,Flanker Task,92,53102.42551,96,yes,1024
incongruent,95.87628866,95.87628866,552.8251246,552.8251246,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,96,0,96,0,96,0,0,96,96,96,96,96,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,16,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,521.611579,52612.30583,NA,15079.06033,NA,521.611579,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,249974.6036,4344.791823,NA,248858.0339,250092.5422,250616.5602,249967.039,250091.4413,Flanker Task,93,53624.03708,97,yes,1024
congruent,95.91836735,95.91836735,551.2268882,551.2268882,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,97,0,97,0,97,0,0,97,97,97,97,97,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,17,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,396.197961,52612.30583,NA,15079.06033,NA,396.197961,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,251741.8812,4344.791823,NA,250625.1511,251858.6479,252257.1828,251732.1409,251857.9938,Flanker Task,94,54020.23505,98,yes,1024
congruent,95.95959596,95.95959596,550.0013023,550.0013023,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,98,0,98,0,98,0,0,98,98,98,98,98,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,18,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,429.893884,52612.30583,NA,15079.06033,NA,429.893884,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,253407.74,4344.791823,NA,252274.634,253525.1501,253957.4528,253392.0064,253524.4458,Flanker Task,95,54450.12893,99,yes,1024
congruent,96,96,548.3615969,548.3615969,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,99,0,99,0,99,0,0,99,99,99,99,99,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,19,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,386.030761,52612.30583,NA,15079.06033,NA,386.030761,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,255091.6465,4344.791823,NA,253974.7338,255208.7808,255597.0988,255083.7376,255207.9931,Flanker Task,96,54836.15969,100,yes,1024
congruent,96.03960396,96.03960396,546.9716854,546.9716854,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,100,0,100,0,100,0,0,100,100,100,100,100,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,20,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,407.98053,52612.30583,NA,15079.06033,NA,407.98053,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,256724.4708,4344.791823,NA,255607.9283,256842.2249,257252.5586,256716.8317,256841.1162,Flanker Task,97,55244.14022,101,yes,1024
congruent,96.07843137,96.07843137,545.9384698,545.9384698,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,101,0,101,0,101,0,0,101,101,101,101,101,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,21,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,441.583702,52612.30583,NA,15079.06033,NA,441.583702,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,258391.6042,4344.791823,NA,257274.5737,258509.2419,258953.2027,258383.9175,258507.9177,Flanker Task,98,55685.72392,102,yes,1024
congruent,96.11650485,96.11650485,544.4918472,544.4918472,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,102,0,102,0,102,0,0,102,102,102,102,102,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,22,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,396.936337,52612.30583,NA,15079.06033,NA,396.936337,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,260107.5878,4344.791823,NA,258974.5003,260225.6591,260625.0358,260091.1931,260224.5751,Flanker Task,99,56082.66026,103,yes,1024
congruent,96.15384615,96.15384615,542.6369694,542.6369694,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,103,0,103,0,103,0,0,103,103,103,103,103,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,23,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,351.584558,52612.30583,NA,15079.06033,NA,351.584558,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,261759.833,4344.791823,NA,260641.0533,261875.1914,262229.0708,261749.48,261874.5453,Flanker Task,100,56434.24482,104,yes,1024
incongruent,96.19047619,96.19047619,541.0515118,541.0515118,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,104,0,104,0,104,0,0,104,104,104,104,104,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,24,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,376.163922,52612.30583,NA,15079.06033,NA,376.163922,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,263374.1734,4344.791823,NA,262241.1293,263491.5414,263871.2443,263363.8555,263490.8861,Flanker Task,101,56810.40874,105,yes,1024
congruent,96.22641509,96.22641509,539.7332173,539.7332173,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,105,0,105,0,105,0,0,105,105,105,105,105,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,25,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,401.312289,52612.30583,NA,15079.06033,NA,401.312289,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,265040.9918,4344.791823,NA,263890.7111,265159.1839,265563.215,265032.3913,265158.0722,Flanker Task,102,57211.72103,106,yes,1024
congruent,96.26168224,96.26168224,538.7983986,538.7983986,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,106,0,106,0,106,0,0,106,106,106,106,106,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,26,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,439.707623,52612.30583,NA,15079.06033,NA,439.707623,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,266690.7573,4344.791823,NA,265574.6176,266809.0153,267251.2278,266683.9457,266807.857,Flanker Task,103,57651.42865,107,yes,1024
congruent,96.2962963,96.2962963,537.8915436,537.8915436,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,107,0,107,0,107,0,0,107,107,107,107,107,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,27,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,440.858061,52612.30583,NA,15079.06033,NA,440.858061,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,268390.9574,4344.791823,NA,267274.4776,268508.7266,268952.0599,268383.2913,268507.9133,Flanker Task,104,58092.28671,108,yes,1024
congruent,96.33027523,96.33027523,537.1107101,537.1107101,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,108,0,108,0,108,0,0,108,108,108,108,108,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,28,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,452.780689,52612.30583,NA,15079.06033,NA,452.780689,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,270090.9155,4344.791823,NA,268974.4252,270208.8449,270663.9231,270083.6584,270207.729,Flanker Task,105,58545.0674,109,yes,1024
incongruent,96.36363636,96.36363636,536.5875506,536.5875506,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,109,0,109,0,109,0,0,109,109,109,109,109,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,29,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,479.563167,52612.30583,NA,15079.06033,NA,479.563167,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,271809.3478,4344.791823,NA,270674.6372,271925.1008,272407.0609,271786.4018,271924.4569,Flanker Task,106,59024.63057,110,yes,1024
congruent,96.3963964,96.3963964,535.3090324,535.3090324,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,110,0,110,0,110,0,0,110,110,110,110,110,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,30,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,394.672023,52612.30583,NA,15079.06033,NA,394.672023,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,273574.2524,4344.791823,NA,272424.4043,273690.8501,274087.9015,273560.44,273690.5104,Flanker Task,107,59419.30259,111,yes,1024
congruent,96.42857143,96.42857143,534.4236051,534.4236051,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,111,0,111,0,111,0,0,111,111,111,111,111,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,31,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,436.141184,52612.30583,NA,15079.06033,NA,436.141184,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,275224.3965,4344.791823,NA,274107.57,275342.1789,275780.658,275217.0906,275340.9972,Flanker Task,108,59855.44378,112,yes,1024
congruent,96.46017699,96.46017699,533.6621904,533.6621904,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,112,0,112,0,112,0,0,112,112,112,112,112,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,32,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,448.38374,52612.30583,NA,15079.06033,NA,448.38374,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,276940.6204,4344.791823,NA,275791.0612,277058.0965,277508.972,276924.9932,277057.3937,Flanker Task,109,60303.82752,113,yes,1024
incongruent,96.49122807,96.49122807,533.2523751,533.2523751,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,113,0,113,0,113,0,0,113,113,113,113,113,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,33,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,486.943247,52612.30583,NA,15079.06033,NA,486.943247,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,278641.0802,4344.791823,NA,277524.4502,278758.8632,279249.2383,278633.5849,278757.6451,Flanker Task,110,60790.77076,114,yes,1024
incongruent,96.52173913,96.52173913,532.2873739,532.2873739,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,114,0,114,0,114,0,0,114,114,114,114,114,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,34,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,422.277231,52612.30583,NA,15079.06033,NA,422.277231,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,280374.0902,4344.791823,NA,279257.6462,280492.0961,280916.751,280366.2773,280490.9464,Flanker Task,111,61213.04799,115,yes,1024
incongruent,96.55172414,96.55172414,531.5897537,531.5897537,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,115,0,115,0,115,0,0,115,115,115,115,115,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,35,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,451.363435,52612.30583,NA,15079.06033,NA,451.363435,2,psycho,1024,2,48000,-16,experiment,SSHSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,282041.5879,4344.791823,NA,280924.9661,282158.1626,282614.7725,282035.5318,282157.5179,Flanker Task,112,61664.41143,116,yes,1024
congruent,96.58119658,96.58119658,531.0245824,531.0245824,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,116,0,116,0,116,0,0,116,116,116,116,116,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,36,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,465.464709,52612.30583,NA,15079.06033,NA,465.464709,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,283741.425,4344.791823,NA,282624.421,283857.93,284325.9187,283732.5972,283857.2843,Flanker Task,113,62129.87614,117,yes,1024
incongruent,96.61016949,96.61016949,530.4712806,530.4712806,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,117,0,117,0,117,0,0,117,117,117,117,117,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,37,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,465.734967,52612.30583,NA,15079.06033,NA,465.734967,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,285490.4691,4344.791823,NA,284340.8764,285608.7072,286077.0142,285474.5831,285607.5404,Flanker Task,114,62595.61111,118,yes,1024
congruent,96.63865546,96.63865546,529.119725,529.119725,black,psycho,psycho,psycho,0,uniform,1,undefined,1,h,0,0,0,0,118,0,118,0,118,0,0,118,118,118,118,118,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,38,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,h,h,NA,s,NA,h,369.636171,52612.30583,NA,15079.06033,NA,369.636171,2,psycho,1024,2,48000,-16,experiment,HHHHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,287207.6859,4344.791823,NA,286090.8576,287325.4558,287697.5442,287200.1842,287324.2277,Flanker Task,115,62965.24728,119,yes,1024
incongruent,96.66666667,96.66666667,528.1196934,528.1196934,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,119,0,119,0,119,0,0,119,119,119,119,119,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,39,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,409.115926,52612.30583,NA,15079.06033,NA,409.115926,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,288840.5416,4344.791823,NA,287707.5082,288957.9434,289369.5439,288830.7959,288957.1832,Flanker Task,116,63374.3632,120,yes,1024
incongruent,96.69421488,96.69421488,527.1995391,527.1995391,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,120,0,120,0,120,0,0,120,120,120,120,120,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,40,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,416.781026,52612.30583,NA,15079.06033,NA,416.781026,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,290507.5106,4344.791823,NA,289390.993,290625.3888,291045.6481,290500.198,290624.169,Flanker Task,117,63791.14423,121,yes,1024
incongruent,96.72131148,96.72131148,526.2271726,526.2271726,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,121,0,121,0,121,0,0,121,121,121,121,121,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,41,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,408.570835,52612.30583,NA,15079.06033,NA,408.570835,2,psycho,1024,2,48000,-16,experiment,HHSHH,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,292174.9649,4344.791823,NA,291057.1425,292291.5972,292702.6709,292165.9518,292290.9509,Flanker Task,118,64199.71506,122,yes,1024
congruent,96.74796748,96.74796748,525.3060482,525.3060482,black,psycho,psycho,psycho,0,uniform,1,undefined,1,s,0,0,0,0,122,0,122,0,122,0,0,122,122,122,122,122,Sun Sep 27 18:53:28 2020,600,The main experiment item,yes,FlankerTask.osexp,/Users/tforestmoore/Desktop,no,mono,no,18,no,white,no,yes,768,psycho,42,79,/Users/tforestmoore/Desktop/Tarleton/Fall 2020/Math/Lab 2/RT-subject-4.csv,psycho,Lentiform Loewenfeld,3.3.3,0,s,h,NA,s,NA,s,412.928868,52612.30583,NA,15079.06033,NA,412.928868,2,psycho,1024,2,48000,-16,experiment,SSSSS,4,even,169325.7687,19480.77365,221940.3276,NA,234808.3466,4295.980384,222941.6808,NA,293857.3986,4344.791823,NA,292724.1216,293975.2344,294390.729,293836.5053,293974.1197,Flanker Task,119,64612.64393,123,yes,1024
