"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboardresponse","correct_response","count_block1","count_block2","count_block3","count_errorfeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_isi","count_keyboardresponse","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboardresponse","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboardresponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_block1","time_block2","time_block3","time_errorfeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_isi","time_keyboardresponse","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"90.3225806452","90.3225806452","456.403225806","456.403225806","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","185","0","185","0","185","0","0","0","185","185","185","185","185","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","25","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","414","NA","23435","42596","63838","414","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","464093","3757","464600","NA","467688","3762","167474","351392","466561","467794","468211","467685","467794","New experiment","168","84891","186","yes","1024"
"90.3743315508","90.3743315508","455.352941176","455.352941176","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","186","0","186","0","186","0","0","0","186","186","186","186","186","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","26","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","260","NA","23435","42596","63838","260","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","468216","3757","468722","NA","470356","3762","167474","351392","469230","470462","470725","470353","470461","New experiment","169","85151","187","yes","1024"
"89.8936170213","89.8936170213","454.835106383","454.835106383","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","187","0","187","0","187","0","0","0","187","187","187","187","187","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","27","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","358","NA","23435","42596","63838","358","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","468216","3757","468722","NA","471874","3762","167474","351392","470730","471980","472341","471871","471980","New experiment","169","85509","188","yes","1024"
"89.417989418","89.417989418","452.761904762","452.761904762","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","188","0","188","0","188","0","0","0","188","188","188","188","188","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","28","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","63","NA","23435","42596","63838","63","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","472346","3757","472852","NA","474491","3762","167474","351392","473358","474597","474665","474488","474596","New experiment","169","85572","189","yes","1024"
"88.9473684211","88.9473684211","451.857894737","451.857894737","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","189","0","189","0","189","0","0","0","189","189","189","189","189","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","29","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","281","NA","23435","42596","63838","281","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","474671","3757","472852","NA","476317","3762","167474","351392","475178","476423","476707","476314","476422","New experiment","169","85853","190","yes","1024"
"89.0052356021","89.0052356021","451.015706806","451.015706806","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","190","0","190","0","190","0","0","0","190","190","190","190","190","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","30","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","291","NA","23435","42596","63838","291","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","476712","3757","472852","NA","478357","3762","167474","351392","477218","478463","478757","478354","478462","New experiment","170","86144","191","yes","1024"
"88.5416666667","88.5416666667","451.067708333","451.067708333","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","191","0","191","0","191","0","0","0","191","191","191","191","191","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","31","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","461","NA","23435","42596","63838","461","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","476712","3757","472852","NA","479893","3762","167474","351392","478762","479999","480462","479890","479998","New experiment","170","86605","192","yes","1024"
"88.0829015544","88.0829015544","449.616580311","449.616580311","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","192","0","192","0","192","0","0","0","192","192","192","192","192","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","32","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","171","NA","23435","42596","63838","171","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","480467","3757","480974","NA","482619","3762","167474","351392","481481","482725","482899","482615","482725","New experiment","170","86776","193","yes","1024"
"87.6288659794","87.6288659794","448.577319588","448.577319588","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","193","0","193","0","193","0","0","0","193","193","193","193","193","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","33","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","248","NA","23435","42596","63838","248","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","482904","3757","480974","NA","484541","3762","167474","351392","483410","484647","484898","484538","484646","New experiment","170","87024","194","yes","1024"
"87.6923076923","87.6923076923","447.169230769","447.169230769","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","194","0","194","0","194","0","0","0","194","194","194","194","194","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","34","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","174","NA","23435","42596","63838","174","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","484905","3757","480974","NA","486550","3762","167474","351392","485412","486657","486834","486547","486656","New experiment","171","87198","195","yes","1024"
"87.7551020408","87.7551020408","446.173469388","446.173469388","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","195","0","195","0","195","0","0","0","195","195","195","195","195","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","35","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","252","NA","23435","42596","63838","252","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","484905","3757","480974","NA","487968","3762","167474","351392","486840","488074","488329","487965","488073","New experiment","172","87450","196","yes","1024"
"87.8172588832","87.8172588832","445.350253807","445.350253807","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","196","0","196","0","196","0","0","0","196","196","196","196","196","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","36","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","284","NA","23435","42596","63838","284","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","484905","3757","480974","NA","489463","3762","167474","351392","488334","489570","489857","489460","489570","New experiment","173","87734","197","yes","1024"
"87.8787878788","87.8787878788","444.575757576","444.575757576","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","197","0","197","0","197","0","0","0","197","197","197","197","197","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","37","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","292","NA","23435","42596","63838","292","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","484905","3757","480974","NA","490993","3762","167474","351392","489862","491099","491394","490990","491098","New experiment","174","88026","198","yes","1024"
"87.4371859296","87.4371859296","443.884422111","443.884422111","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","198","0","198","0","198","0","0","0","198","198","198","198","198","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","38","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","307","NA","23435","42596","63838","307","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","484905","3757","480974","NA","492528","3762","167474","351392","491399","492634","492944","492525","492634","New experiment","174","88333","199","yes","1024"
"87","87","442.82","442.82","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","199","0","199","0","199","0","0","0","199","199","199","199","199","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","39","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","231","NA","23435","42596","63838","231","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","492949","3757","493455","NA","495099","3762","167474","351392","493961","495205","495439","495095","495204","New experiment","174","88564","200","yes","1024"
"86.5671641791","86.5671641791","442.228855721","442.228855721","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","200","0","200","0","200","0","0","0","200","200","200","200","200","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","40","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","324","NA","23435","42596","63838","324","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","495444","3757","493455","NA","497082","3762","167474","351392","495950","497188","497514","497079","497188","New experiment","174","88888","201","yes","1024"
"86.6336633663","86.6336633663","440.861386139","440.861386139","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","201","0","201","0","201","0","0","0","201","201","201","201","201","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","166","NA","23435","42596","63838","166","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","497520","3757","498026","NA","499665","3762","167474","351392","498533","499771","499939","499662","499770","New experiment","175","89054","202","yes","1024"
"86.6995073892","86.6995073892","440.84729064","440.84729064","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","202","0","202","0","202","0","0","0","202","202","202","202","202","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","438","NA","23435","42596","63838","438","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","497520","3757","498026","NA","501080","3762","167474","351392","499945","501186","501627","501077","501186","New experiment","176","89492","203","yes","1024"
"86.2745098039","86.2745098039","439.965686275","439.965686275","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","203","0","203","0","203","0","0","0","203","203","203","203","203","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","261","NA","23435","42596","63838","261","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","497520","3757","501632","NA","503266","3762","167474","351392","502138","503372","503636","503263","503371","New experiment","176","89753","204","yes","1024"
"86.3414634146","86.3414634146","439.048780488","439.048780488","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","204","0","204","0","204","0","0","0","204","204","204","204","204","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","252","NA","23435","42596","63838","252","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","503641","3757","501632","NA","505275","3762","167474","351392","504147","505381","505636","505272","505381","New experiment","177","90005","205","yes","1024"
"85.9223300971","85.9223300971","438.72815534","438.72815534","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","205","0","205","0","205","0","0","0","205","205","205","205","205","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","373","NA","23435","42596","63838","373","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","503641","3757","501632","NA","506774","3762","167474","351392","505641","506880","507256","506770","506880","New experiment","177","90378","206","yes","1024"
"85.5072463768","85.5072463768","437.487922705","437.487922705","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","206","0","206","0","206","0","0","0","206","206","206","206","206","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","182","NA","23435","42596","63838","182","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","507261","3757","507767","NA","509441","3762","167474","351392","508275","509547","509732","509438","509547","New experiment","177","90560","207","yes","1024"
"85.5769230769","85.5769230769","436.677884615","436.677884615","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","207","0","207","0","207","0","0","0","207","207","207","207","207","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","269","NA","23435","42596","63838","269","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","509737","3757","507767","NA","511367","3762","167474","351392","510243","511473","511745","511364","511472","New experiment","178","90829","208","yes","1024"
"85.1674641148","85.1674641148","435.961722488","435.961722488","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","208","0","208","0","208","0","0","0","208","208","208","208","208","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","287","NA","23435","42596","63838","287","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","509737","3757","507767","NA","512870","3762","167474","351392","511751","512976","513266","512867","512975","New experiment","178","91116","209","yes","1024"
"85.2380952381","85.2380952381","434.966666667","434.966666667","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","209","0","209","0","209","0","0","0","209","209","209","209","209","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","227","NA","23435","42596","63838","227","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","513271","3757","507767","NA","514905","3762","167474","351392","513777","515011","515241","514902","515010","New experiment","179","91343","210","yes","1024"
"84.8341232227","84.8341232227","434.398104265","434.398104265","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","210","0","210","0","210","0","0","0","210","210","210","210","210","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","315","NA","23435","42596","63838","315","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","513271","3757","507767","NA","516376","3762","167474","351392","515247","516483","516800","516373","516482","New experiment","179","91658","211","yes","1024"
"84.9056603774","84.9056603774","433.391509434","433.391509434","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","211","0","211","0","211","0","0","0","211","211","211","211","211","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","221","NA","23435","42596","63838","221","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","516806","3757","517312","NA","518952","3762","167474","351392","517819","519058","519282","518948","519057","New experiment","180","91879","212","yes","1024"
"84.9765258216","84.9765258216","436.17370892","436.17370892","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","212","0","212","0","212","0","0","0","212","212","212","212","212","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","1026","NA","23435","42596","63838","1026","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","516806","3757","517312","NA","520426","3762","167474","351392","519287","520532","521565","520422","520532","New experiment","181","92905","213","yes","1024"
"84.5794392523","84.5794392523","435.429906542","435.429906542","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","213","0","213","0","213","0","0","0","213","213","213","213","213","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","277","NA","23435","42596","63838","277","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","516806","3757","521575","NA","523213","3762","167474","351392","522082","523319","523599","523209","523319","New experiment","181","93182","214","yes","1024"
"84.6511627907","84.6511627907","434.753488372","434.753488372","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","214","0","214","0","214","0","0","0","214","214","214","214","214","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","290","NA","23435","42596","63838","290","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","523605","3757","521575","NA","525249","3762","167474","351392","524112","525355","525648","525246","525354","New experiment","182","93472","215","yes","1024"
"84.7222222222","84.7222222222","434.268518519","434.268518519","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","215","0","215","0","215","0","0","0","215","215","215","215","215","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","330","NA","23435","42596","63838","330","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","523605","3757","521575","NA","526784","3762","167474","351392","525653","526890","527223","526781","526889","New experiment","183","93802","216","yes","1024"
"84.7926267281","84.7926267281","433.529953917","433.529953917","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","216","0","216","0","216","0","0","0","216","216","216","216","216","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","274","NA","23435","42596","63838","274","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","27198","210071","415233","523605","3757","527228","NA","528877","3762","167474","351392","527734","528983","529260","528874","528982","New experiment","184","94076","217","yes","1024"
"84.8623853211","84.8623853211","432.798165138","432.798165138","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","217","0","217","0","217","0","0","0","217","217","217","217","217","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","274","NA","23435","42596","63838","274","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","27198","210071","415233","523605","3757","527228","NA","530393","3762","167474","351392","529266","530499","530776","530390","530498","New experiment","185","94350","218","yes","1024"
"84.4748858447","84.4748858447","432.397260274","432.397260274","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","218","0","218","0","218","0","0","0","218","218","218","218","218","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","345","NA","23435","42596","63838","345","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","523605","3757","527228","NA","531914","3762","167474","351392","530781","532020","532368","531911","532019","New experiment","185","94695","219","yes","1024"
"84.0909090909","84.0909090909","431.668181818","431.668181818","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","219","0","219","0","219","0","0","0","219","219","219","219","219","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","h","h","272","NA","23435","42596","63838","272","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","27198","210071","415233","532373","3757","532879","NA","534521","3762","167474","351392","533386","534626","534901","534518","534626","New experiment","185","94967","220","yes","1024"
"84.1628959276","84.1628959276","431.07239819","431.07239819","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","220","0","220","0","220","0","0","0","220","220","220","220","220","09/27/20 15:44:53","300","Flanker Task","yes","flankertasksubmission.osexp","C:\Users\User\Desktop\Quant 2020 - Copy","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/User/Desktop/Quant 2020 - Copy/CP-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","h","s","300","NA","23435","42596","63838","300","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","27198","210071","415233","534906","3757","532879","NA","536538","3762","167474","351392","535413","536644","536948","536534","536644","New experiment","186","95267","221","yes","1024"
