acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_Keyboard_Response,correct_response,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions3,count_Keyboard_Response,count_Sequence,count_Stimulus,count_block1,count_block2,count_block3,count_experiment,count_instructions2,count_new_logger,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions3,response_Keyboard_Response,response_instructions2,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions3,response_time_Keyboard_Response,response_time_instructions2,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions3,time_Keyboard_Response,time_Sequence,time_Stimulus,time_block1,time_block2,time_block3,time_experiment,time_instructions2,time_new_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95.38461538,95.38461538,621.0769231,621.0769231,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,64,64,0,64,64,0,0,64,64,64,0,0,0,0,0,64,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,64,64,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,599,NA,103414,NA,599,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,265960,NA,NA,298410,297157,30466,NA,298515,298405,298515,133882,NA,NA,30461,NA,299119,Flanker Task,62,40370,65,yes,1024
95.45454545,95.45454545,622.1363636,622.1363636,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,65,65,0,65,65,0,0,65,65,65,0,0,0,0,0,65,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,65,65,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,691,NA,103414,NA,691,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,265960,NA,NA,300428,299183,30466,NA,300533,300423,300533,133882,NA,NA,30461,NA,301229,Flanker Task,63,41061,66,yes,1024
95.52238806,95.52238806,621.9552239,621.9552239,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,66,66,0,66,66,0,0,66,66,66,0,0,0,0,0,66,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,66,66,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,610,NA,103414,NA,610,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,265960,NA,NA,302574,301330,30466,NA,302678,302568,302678,133882,NA,NA,30461,NA,303292,Flanker Task,64,41671,67,yes,1024
95.58823529,95.58823529,621.3823529,621.3823529,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,67,67,0,67,67,0,0,67,67,67,0,0,0,0,0,67,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,67,67,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,583,NA,103414,NA,583,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,NA,NA,304577,303340,30466,NA,304681,304572,304681,133882,NA,NA,30461,NA,305268,Flanker Task,65,42254,68,yes,1024
95.65217391,95.65217391,621.7681159,621.7681159,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,68,68,0,68,68,0,0,68,68,68,0,0,0,0,0,68,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,68,68,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,648,NA,103414,NA,648,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,265960,NA,NA,306559,305328,30466,NA,306664,306554,306664,133882,NA,NA,30461,NA,307316,Flanker Task,66,42902,69,yes,1024
95.71428571,95.71428571,621.6571429,621.6571429,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,69,69,0,69,69,0,0,69,69,69,0,0,0,0,0,69,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,69,69,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,614,NA,103414,NA,614,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,NA,NA,308922,307688,30466,NA,309026,308917,309026,133882,NA,NA,30461,NA,309644,Flanker Task,67,43516,70,yes,1024
95.77464789,95.77464789,621.1830986,621.1830986,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,70,70,0,70,70,0,0,70,70,70,0,0,0,0,0,70,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,70,70,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,588,NA,103414,NA,588,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,NA,NA,311019,309725,30466,NA,311124,311014,311123,133882,NA,NA,30461,NA,311716,Flanker Task,68,44104,71,yes,1024
95.83333333,95.83333333,620.6944444,620.6944444,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,71,71,0,71,71,0,0,71,71,71,0,0,0,0,0,71,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,71,71,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,586,NA,103414,NA,586,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,265960,NA,NA,313006,311784,30466,NA,313110,313001,313110,133882,NA,NA,30461,NA,313699,Flanker Task,69,44690,72,yes,1024
95.89041096,95.89041096,620.4383562,620.4383562,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,72,72,0,72,72,0,0,72,72,72,0,0,0,0,0,72,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,72,72,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,602,NA,103414,NA,602,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,NA,NA,315037,313816,30466,NA,315142,315032,315142,133882,NA,NA,30461,NA,315748,Flanker Task,70,45292,73,yes,1024
95.94594595,95.94594595,620.3243243,620.3243243,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,73,73,0,73,73,0,0,73,73,73,0,0,0,0,0,73,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,73,73,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,612,NA,103414,NA,612,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,NA,NA,317140,315916,30466,NA,317244,317135,317244,133882,NA,NA,30461,NA,317861,Flanker Task,71,45904,74,yes,1024
96,96,619.7466667,619.7466667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,74,74,0,74,74,0,0,74,74,74,0,0,0,0,0,74,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,74,74,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,577,NA,103414,NA,577,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,265960,NA,NA,319167,317939,30466,NA,319271,319161,319271,133882,NA,NA,30461,NA,319852,Flanker Task,72,46481,75,yes,1024
96.05263158,96.05263158,618.2236842,618.2236842,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,75,75,0,75,75,0,0,75,75,75,0,0,0,0,0,75,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,75,75,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,504,NA,103414,NA,504,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,NA,NA,321176,319939,30466,NA,321280,321170,321280,133882,NA,NA,30461,NA,321789,Flanker Task,73,46985,76,yes,1024
96.1038961,96.1038961,616.961039,616.961039,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,76,76,0,76,76,0,0,76,76,76,0,0,0,0,0,76,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,76,76,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,521,NA,103414,NA,521,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,NA,NA,323192,321949,30466,NA,323296,323187,323296,133882,NA,NA,30461,NA,323821,Flanker Task,74,47506,77,yes,1024
96.15384615,96.15384615,616.5897436,616.5897436,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,77,77,0,77,77,0,0,77,77,77,0,0,0,0,0,77,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,77,77,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,588,NA,103414,NA,588,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,NA,NA,325569,324333,30466,NA,325673,325564,325673,133882,NA,NA,30461,NA,326266,Flanker Task,75,48094,78,yes,1024
96.20253165,96.20253165,616.0886076,616.0886076,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,78,78,0,78,78,0,0,78,78,78,0,0,0,0,0,78,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,78,78,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,NA,577,NA,103414,NA,577,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,265960,NA,NA,327559,326327,30466,NA,327663,327553,327662,133882,NA,NA,30461,NA,328244,Flanker Task,76,48671,79,yes,1024
96.25,96.25,615.7375,615.7375,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,79,79,0,79,79,0,0,79,79,79,0,0,0,0,0,79,Tue Sep 15 19:15:53 2020,1500,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,NA,588,NA,103414,NA,588,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,NA,NA,329652,328429,30466,NA,329756,329646,329756,133882,NA,NA,30461,NA,330348,Flanker Task,77,49259,80,yes,1024
96.2962963,96.2962963,619.2716049,619.2716049,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,80,80,0,80,80,0,0,80,80,80,0,0,0,0,0,80,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,s,902,NA,103414,NA,902,22143,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,265960,NA,NA,354074,330650,30466,NA,354178,354069,354178,133882,353885,NA,30461,331737,355085,Flanker Task,78,50161,81,yes,1024
96.34146341,96.34146341,619.1463415,619.1463415,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,81,81,0,81,81,0,0,81,81,81,0,0,0,0,0,81,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,609,NA,103414,NA,609,22143,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,355139,NA,356878,355644,30466,NA,356983,356873,356983,133882,353885,NA,30461,331737,357596,Flanker Task,79,50770,82,yes,1024
96.38554217,96.38554217,618.0240964,618.0240964,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,82,82,0,82,82,0,0,82,82,82,0,0,0,0,0,82,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,s,526,NA,103414,NA,526,22143,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,265960,357627,NA,359370,358134,30466,NA,359474,359365,359474,133882,353885,NA,30461,331737,360005,Flanker Task,80,51296,83,yes,1024
96.42857143,96.42857143,615.7857143,615.7857143,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,83,83,0,83,83,0,0,83,83,83,0,0,0,0,0,83,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,430,NA,103414,NA,430,22143,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,357627,NA,361281,360050,30466,NA,361386,361276,361386,133882,353885,NA,30461,331737,361820,Flanker Task,81,51726,84,yes,1024
96.47058824,96.47058824,614.2470588,614.2470588,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,84,84,0,84,84,0,0,84,84,84,0,0,0,0,0,84,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,485,NA,103414,NA,485,22143,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,357627,NA,363099,361873,30466,NA,363203,363094,363203,133882,353885,NA,30461,331737,363694,Flanker Task,82,52211,85,yes,1024
96.51162791,96.51162791,614.8604651,614.8604651,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,85,85,0,85,85,0,0,85,85,85,0,0,0,0,0,85,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,667,NA,103414,NA,667,22143,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,357627,NA,364970,363739,30466,NA,365077,364964,365076,133882,353885,NA,30461,331737,365749,Flanker Task,83,52878,86,yes,1024
96.55172414,96.55172414,612.3908046,612.3908046,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,86,86,0,86,86,0,0,86,86,86,0,0,0,0,0,86,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,400,NA,103414,NA,400,22143,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,365795,NA,367528,366301,30466,NA,367632,367523,367632,133882,353885,NA,30461,331737,368036,Flanker Task,84,53278,87,yes,1024
96.59090909,96.59090909,610.375,610.375,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,87,87,0,87,87,0,0,87,87,87,0,0,0,0,0,87,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,435,NA,103414,NA,435,22143,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,365795,NA,369338,368106,30466,NA,369445,369332,369444,133882,353885,NA,30461,331737,369885,Flanker Task,85,53713,88,yes,1024
96.62921348,96.62921348,609.494382,609.494382,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,88,88,0,88,88,0,0,88,88,88,0,0,0,0,0,88,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,532,NA,103414,NA,532,22143,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,365795,NA,371188,369929,30466,NA,371292,371183,371292,133882,353885,NA,30461,331737,371829,Flanker Task,86,54245,89,yes,1024
96.66666667,96.66666667,607.8555556,607.8555556,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,89,89,0,89,89,0,0,89,89,89,0,0,0,0,0,89,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,462,NA,103414,NA,462,22143,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,365795,NA,373129,371895,30466,NA,373234,373124,373234,133882,353885,NA,30461,331737,373701,Flanker Task,87,54707,90,yes,1024
96.7032967,96.7032967,606.2747253,606.2747253,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,90,90,0,90,90,0,0,90,90,90,0,0,0,0,0,90,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,464,NA,103414,NA,464,22143,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,265960,365795,NA,374983,373761,30466,NA,375088,374978,375088,133882,353885,NA,30461,331737,375557,Flanker Task,88,55171,91,yes,1024
96.73913043,96.73913043,606.2173913,606.2173913,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,91,91,0,91,91,0,0,91,91,91,0,0,0,0,0,91,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,601,NA,103414,NA,601,22143,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,265960,365795,NA,376870,375640,30466,NA,376975,376865,376975,133882,353885,NA,30461,331737,377582,Flanker Task,89,55772,92,yes,1024
95.69892473,95.69892473,603.8494624,603.8494624,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,92,92,0,92,92,0,0,92,92,92,0,0,0,0,0,92,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,386,NA,103414,NA,386,22143,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,265960,377736,NA,379469,378239,30466,NA,379574,379464,379574,133882,353885,NA,30461,331737,379965,Flanker Task,89,56158,93,yes,1024
95.74468085,95.74468085,603.287234,603.287234,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,93,93,0,93,93,0,0,93,93,93,0,0,0,0,0,93,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,551,NA,103414,NA,551,22143,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,380083,377736,NA,381817,380588,30466,NA,381921,381811,381921,133882,353885,NA,30461,331737,382477,Flanker Task,90,56709,94,yes,1024
95.78947368,95.78947368,602.0526316,602.0526316,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,94,94,0,94,94,0,0,94,94,94,0,0,0,0,0,94,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,486,NA,103414,NA,486,22143,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,380083,377736,NA,383794,382558,30466,NA,383898,383789,383898,133882,353885,NA,30461,331737,384389,Flanker Task,91,57195,95,yes,1024
95.83333333,95.83333333,600.90625,600.90625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,95,95,0,95,95,0,0,95,95,95,0,0,0,0,0,95,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,j,NA,h,s,492,NA,103414,NA,492,22143,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,380083,377736,NA,385858,384632,30466,NA,385964,385853,385963,133882,353885,NA,30461,331737,386461,Flanker Task,92,57687,96,yes,1024
95.87628866,95.87628866,599.4329897,599.4329897,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,96,96,0,96,96,0,0,96,96,96,0,0,0,0,0,96,Tue Sep 15 19:15:53 2020,600,The main experiment item,yes,FlankerTask.osexp,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/chelsea/OneDrive - Tarleton State University/psych 5316- adv/flanker test/JK subject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,j,NA,s,s,458,NA,103414,NA,458,22143,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,380083,377736,NA,387982,386742,30466,NA,388086,387977,388086,133882,353885,NA,30461,331737,388548,Flanker Task,93,58145,97,yes,1024
