"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_ixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_ixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"86.55913978494624","86.55913978494624","437.0967741935484","437.0967741935484","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","185","0","185","0","0","0","0","185","185","185","185","185","185","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","407","NA","579","9721","42603","407","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","379321","NA","379835","2506","137313","285368","2493","377344","380895","381009","381418","380882","381009","Flanker Task ","161","81300","186","yes","1024"
"86.09625668449198","86.09625668449198","436.42245989304814","436.42245989304814","black","legacy","legacy","legacy","0","congrunent ","uniform","0","undefined","0","s","0","0","0","186","0","186","0","0","0","0","186","186","186","186","186","186","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","311","NA","579","9721","42603","311","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","379321","NA","381954","2506","137313","285368","2493","381439","383012","383127","383440","383000","383127","Flanker Task ","161","81611","187","yes","1024"
"86.17021276595744","86.17021276595744","435.4255319148936","435.4255319148936","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","187","0","187","0","0","0","0","187","187","187","187","187","187","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","249","NA","579","9721","42603","249","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","327973","383461","NA","384489","2506","137313","285368","2493","383975","385549","385664","385915","385537","385664","Flanker Task ","162","81860","188","yes","1024"
"86.24338624338624","86.24338624338624","434.95238095238096","434.95238095238096","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","188","0","188","0","0","0","0","188","188","188","188","188","188","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","346","NA","579","9721","42603","346","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","383461","NA","385936","2506","137313","285368","2493","383975","386995","387109","387458","386982","387109","Flanker Task ","163","82206","189","yes","1024"
"86.3157894736842","86.3157894736842","434.60526315789474","434.60526315789474","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","189","0","189","0","0","0","0","189","189","189","189","189","189","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","369","NA","579","9721","42603","369","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","383461","NA","387993","2506","137313","285368","2493","387479","389051","389166","389537","389038","389166","Flanker Task ","164","82575","190","yes","1024"
"86.38743455497382","86.38743455497382","433.67539267015707","433.67539267015707","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","190","0","190","0","0","0","0","190","190","190","190","190","190","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","257","NA","579","9721","42603","257","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","327973","383461","NA","390072","2506","137313","285368","2493","389558","391130","391245","391504","391118","391245","Flanker Task ","165","82832","191","yes","1024"
"85.9375","85.9375","433.375","433.375","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","191","0","191","0","0","0","0","191","191","191","191","191","191","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","376","NA","579","9721","42603","376","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","383461","NA","391527","2506","137313","285368","2493","389558","392587","392702","393080","392573","392702","Flanker Task ","165","83208","192","yes","1024"
"86.01036269430051","86.01036269430051","432.68911917098444","432.68911917098444","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","192","0","192","0","0","0","0","192","192","192","192","192","192","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","301","NA","579","9721","42603","301","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","393102","NA","394131","2506","137313","285368","2493","393616","395189","395305","395608","395176","395305","Flanker Task ","166","83509","193","yes","1024"
"86.08247422680412","86.08247422680412","431.840206185567","431.840206185567","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","193","0","193","0","0","0","0","193","193","193","193","193","193","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","268","NA","579","9721","42603","268","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","393102","NA","396149","2506","137313","285368","2493","395635","397209","397324","397594","397195","397324","Flanker Task ","167","83777","194","yes","1024"
"85.64102564102564","85.64102564102564","431.0820512820513","431.0820512820513","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","194","0","194","0","0","0","0","194","194","194","194","194","194","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","284","NA","579","9721","42603","284","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","393102","NA","397616","2506","137313","285368","2493","395635","398675","398791","399077","398662","398791","Flanker Task ","167","84061","195","yes","1024"
"85.71428571428571","85.71428571428571","430.38775510204084","430.38775510204084","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","195","0","195","0","0","0","0","195","195","195","195","195","195","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","295","NA","579","9721","42603","295","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","399098","NA","399612","2506","137313","285368","2493","395635","400670","400785","401082","400657","400785","Flanker Task ","168","84356","196","yes","1024"
"85.78680203045685","85.78680203045685","430.16751269035535","430.16751269035535","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","196","0","196","0","0","0","0","196","196","196","196","196","196","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","387","NA","579","9721","42603","387","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","399098","NA","401104","2506","137313","285368","2493","395635","402163","402278","402667","402150","402278","Flanker Task ","169","84743","197","yes","1024"
"85.35353535353535","85.35353535353535","429.43939393939394","429.43939393939394","black","legacy","legacy","legacy","0","congrunent ","uniform","0","undefined","0","s","0","0","0","197","0","197","0","0","0","0","197","197","197","197","197","197","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","286","NA","579","9721","42603","286","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","399098","NA","403203","2506","137313","285368","2493","402688","404262","404377","404665","404249","404377","Flanker Task ","169","85029","198","yes","1024"
"84.92462311557789","84.92462311557789","428.4422110552764","428.4422110552764","black","legacy","legacy","legacy","0","congrunent ","uniform","0","undefined","0","s","0","0","0","198","0","198","0","0","0","0","198","198","198","198","198","198","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","231","NA","579","9721","42603","231","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","404686","NA","405200","2506","137313","285368","2493","402688","406259","406374","406607","406247","406374","Flanker Task ","169","85260","199","yes","1024"
"84.5","84.5","427.295","427.295","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","199","0","199","0","0","0","0","199","199","199","199","199","199","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","199","NA","579","9721","42603","199","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","406628","NA","407142","2506","137313","285368","2493","402688","408201","408316","408517","408187","408316","Flanker Task ","169","85459","200","yes","1024"
"84.07960199004975","84.07960199004975","426.67661691542287","426.67661691542287","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","200","0","200","0","0","0","0","200","200","200","200","200","200","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","303","NA","579","9721","42603","303","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","408538","NA","409052","2506","137313","285368","2493","402688","410111","410226","410531","410098","410226","Flanker Task ","169","85762","201","yes","1024"
"83.66336633663366","83.66336633663366","426.34653465346537","426.34653465346537","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","201","0","201","0","0","0","0","201","201","201","201","201","201","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","360","NA","579","9721","42603","360","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","327973","410552","NA","411580","2506","137313","285368","2493","411066","412639","412754","413115","412626","412754","Flanker Task ","169","86122","202","yes","1024"
"83.74384236453201","83.74384236453201","426.0344827586207","426.0344827586207","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","202","0","202","0","0","0","0","202","202","202","202","202","202","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","363","NA","579","9721","42603","363","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","327973","413138","NA","414166","2506","137313","285368","2493","413652","415226","415341","415705","415214","415340","Flanker Task ","170","86485","203","yes","1024"
"83.33333333333333","83.33333333333333","425.4950980392157","425.4950980392157","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","203","0","203","0","0","0","0","203","203","203","203","203","203","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","316","NA","579","9721","42603","316","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","413138","NA","416241","2506","137313","285368","2493","415727","417300","417415","417732","417288","417415","Flanker Task ","170","86801","204","yes","1024"
"83.41463414634147","83.41463414634147","425.08780487804876","425.08780487804876","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","204","0","204","0","0","0","0","204","204","204","204","204","204","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","342","NA","579","9721","42603","342","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","417754","NA","418782","2506","137313","285368","2493","418268","419841","419956","420300","419828","419956","Flanker Task ","171","87143","205","yes","1024"
"83.49514563106796","83.49514563106796","424.77669902912623","424.77669902912623","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","205","0","205","0","0","0","0","205","205","205","205","205","205","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","361","NA","579","9721","42603","361","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","417754","NA","420836","2506","137313","285368","2493","420322","421894","422008","422371","421882","422008","Flanker Task ","172","87504","206","yes","1024"
"83.57487922705315","83.57487922705315","429.0193236714976","429.0193236714976","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","206","0","206","0","0","0","0","206","206","206","206","206","206","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","1303","NA","579","9721","42603","1303","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","327973","417754","NA","422908","2506","137313","285368","2493","422393","423967","424082","425388","423954","424082","Flanker Task ","173","88807","207","yes","1024"
"83.65384615384616","83.65384615384616","428.90865384615387","428.90865384615387","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","207","0","207","0","0","0","0","207","207","207","207","207","207","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","406","NA","579","9721","42603","406","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","417754","NA","425927","2506","137313","285368","2493","425413","426986","427101","427509","426974","427101","Flanker Task ","174","89213","208","yes","1024"
"83.73205741626795","83.73205741626795","428.53588516746413","428.53588516746413","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","208","0","208","0","0","0","0","208","208","208","208","208","208","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","351","NA","579","9721","42603","351","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","417754","NA","428046","2506","137313","285368","2493","427532","429105","429220","429574","429092","429220","Flanker Task ","175","89564","209","yes","1024"
"83.33333333333333","83.33333333333333","433.64285714285717","433.64285714285717","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","209","0","209","0","0","0","0","209","209","209","209","209","209","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","None","NA","h","s","s","None","1501","NA","579","9721","42603","1501","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","417754","NA","430111","2506","137313","285368","2493","429597","431170","431285","432787","431158","431285","Flanker Task ","175","91065","210","yes","1024"
"83.41232227488152","83.41232227488152","433.7298578199052","433.7298578199052","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","210","0","210","0","0","0","0","210","210","210","210","210","210","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","452","NA","579","9721","42603","452","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","432809","NA","433836","2506","137313","285368","2493","433323","434895","435009","435463","434882","435009","Flanker Task ","176","91517","211","yes","1024"
"83.01886792452831","83.01886792452831","433.3207547169811","433.3207547169811","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","211","0","211","0","0","0","0","211","211","211","211","211","211","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","347","NA","579","9721","42603","347","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","432809","NA","435998","2506","137313","285368","2493","435485","437055","437170","437519","437043","437170","Flanker Task ","176","91864","212","yes","1024"
"83.09859154929578","83.09859154929578","433.0234741784038","433.0234741784038","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","212","0","212","0","0","0","0","212","212","212","212","212","212","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","370","NA","579","9721","42603","370","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","437540","NA","438569","2506","137313","285368","2493","438055","439628","439744","440116","439615","439744","Flanker Task ","177","92234","213","yes","1024"
"82.71028037383178","82.71028037383178","432.76635514018693","432.76635514018693","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","213","0","213","0","0","0","0","213","213","213","213","213","213","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","378","NA","579","9721","42603","378","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","327973","437540","NA","440653","2506","137313","285368","2493","440139","441712","441826","442206","441700","441826","Flanker Task ","177","92612","214","yes","1024"
"82.79069767441861","82.79069767441861","432.4418604651163","432.4418604651163","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","214","0","214","0","0","0","0","214","214","214","214","214","214","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","363","NA","579","9721","42603","363","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","442228","NA","443258","2506","137313","285368","2493","442744","444317","444432","444797","444304","444432","Flanker Task ","178","92975","215","yes","1024"
"82.4074074074074","82.4074074074074","432.00925925925924","432.00925925925924","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","215","0","215","0","0","0","0","215","215","215","215","215","215","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","339","NA","579","9721","42603","339","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","327973","442228","NA","445333","2506","137313","285368","2493","444819","446391","446507","446848","446379","446507","Flanker Task ","178","93314","216","yes","1024"
"82.48847926267281","82.48847926267281","432.2488479262673","432.2488479262673","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","216","0","216","0","0","0","0","216","216","216","216","216","216","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","484","NA","579","9721","42603","484","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","446869","NA","447897","2506","137313","285368","2493","447383","448956","449070","449556","448943","449070","Flanker Task ","179","93798","217","yes","1024"
"82.56880733944953","82.56880733944953","432.1788990825688","432.1788990825688","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","217","0","217","0","0","0","0","217","217","217","217","217","217","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","s","s","h","417","NA","579","9721","42603","417","2","legacy","1024","2","48000","-16","experiment","HHHHH","0","even","3095","147035","327973","446869","NA","450091","2506","137313","285368","2493","449578","451151","451267","451686","451138","451267","Flanker Task ","180","94215","218","yes","1024"
"82.64840182648402","82.64840182648402","431.8493150684931","431.8493150684931","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","218","0","218","0","0","0","0","218","218","218","218","218","218","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","360","NA","579","9721","42603","360","2","legacy","1024","2","48000","-16","experiment","HHSHH","0","even","3095","147035","327973","446869","NA","452221","2506","137313","285368","2493","451707","453281","453396","453758","453268","453396","Flanker Task ","181","94575","219","yes","1024"
"82.72727272727273","82.72727272727273","431.7181818181818","431.7181818181818","black","legacy","legacy","legacy","0","congrunent ","uniform","1","undefined","1","s","0","0","0","219","0","219","0","0","0","0","219","219","219","219","219","219","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","403","NA","579","9721","42603","403","2","legacy","1024","2","48000","-16","experiment","SSSSS","0","even","3095","147035","327973","446869","NA","454294","2506","137313","285368","2493","453780","455353","455468","455873","455341","455468","Flanker Task ","182","94978","220","yes","1024"
"82.3529411764706","82.3529411764706","431.6289592760181","431.6289592760181","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","220","0","220","0","0","0","0","220","220","220","220","220","220","Fri Sep 18 11:18:26 2020","300","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","60","79","/Users/kaylaredder/Desktop/kr-subject-0.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","s","s","s","412","NA","579","9721","42603","412","2","legacy","1024","2","48000","-16","experiment","SSHSS","0","even","3095","147035","327973","446869","NA","456412","2506","137313","285368","2493","455898","457471","457586","458000","457458","457586","Flanker Task ","182","95390","221","yes","1024"
