Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block3,count_ErrorFeedback,count_ISI,count_Logger,count_block1,count_block2,count_experiment,count_faster,count_finish,count_fixation,count_instruction2,count_instructions1,count_instructions3,count_keyboard_response,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction2,response_instructions1,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instruction2,response_time_instructions1,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block3,time_ErrorFeedback,time_ISI,time_Logger,time_block1,time_block2,time_experiment,time_faster,time_finish,time_fixation,time_instruction2,time_instructions1,time_instructions3,time_keyboard_response,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
HHHHH,91.33333333,91.33333333,481.1133333,481.1133333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,149,149,149,0,0,0,149,0,149,0,0,0,149,149,149,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,69,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,492,NA,3168,563,NA,492,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,266734,268437,4223,146215,3656,254197,NA,267840,143046,3660,NA,267944,267839,267944,Flanker Test,137,72167,150,yes,1024
HHHHH,91.39072848,91.39072848,480.8609272,480.8609272,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,150,150,150,0,0,0,150,0,150,0,0,0,150,150,150,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,70,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,443,NA,3168,563,NA,443,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,268439,270091,4223,146215,3656,254197,NA,269544,143046,3660,NA,269646,269543,269646,Flanker Test,138,72610,151,yes,1024
HHHHH,91.44736842,91.44736842,480.4473684,480.4473684,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,151,151,151,0,0,0,151,0,151,0,0,0,151,151,151,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,71,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,418,NA,3168,563,NA,418,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,270095,271724,4223,146215,3656,254197,NA,271201,143046,3660,NA,271304,271199,271304,Flanker Test,139,73028,152,yes,1024
SSSSS,91.50326797,91.50326797,480.3202614,480.3202614,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,152,152,152,0,0,0,152,0,152,0,0,0,152,152,152,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,72,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,461,NA,3168,563,NA,461,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,271727,273401,4223,146215,3656,254197,NA,272835,143046,3660,NA,272938,272833,272938,Flanker Test,140,73489,153,yes,1024
HHHHH,91.55844156,91.55844156,479.5324675,479.5324675,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,153,153,153,0,0,0,153,0,153,0,0,0,153,153,153,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,73,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,359,NA,3168,563,NA,359,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,273404,274972,4223,146215,3656,254197,NA,274510,143046,3660,NA,274611,274509,274611,Flanker Test,141,73848,154,yes,1024
HHSHH,91.61290323,91.61290323,480.6516129,480.6516129,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,154,154,154,0,0,0,154,0,154,0,0,0,154,154,154,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,74,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,653,NA,3168,563,NA,653,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,274976,276805,4223,146215,3656,254197,NA,276048,143046,3660,NA,276151,276047,276151,Flanker Test,142,74501,155,yes,1024
SSHSS,91.66666667,91.66666667,480.4423077,480.4423077,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,155,155,155,0,0,0,155,0,155,0,0,0,155,155,155,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,75,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,NA,h,448,NA,3168,563,NA,448,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,277312,278973,4223,146215,3656,276808,NA,278420,143046,3660,NA,278523,278419,278523,Flanker Test,143,74949,156,yes,1024
HHSHH,91.71974522,91.71974522,479.7770701,479.7770701,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,156,156,156,0,0,0,156,0,156,0,0,0,156,156,156,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,76,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,376,NA,3168,563,NA,376,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,278976,280536,4223,146215,3656,276808,NA,280056,143046,3660,NA,280159,280055,280159,Flanker Test,144,75325,157,yes,1024
SSSSS,91.7721519,91.7721519,479.4050633,479.4050633,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,157,157,157,0,0,0,157,0,157,0,0,0,157,157,157,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,77,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,421,NA,3168,563,NA,421,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,280539,282172,4223,146215,3656,276808,NA,281646,143046,3660,NA,281750,281644,281750,Flanker Test,145,75746,158,yes,1024
SSSSS,91.82389937,91.82389937,479.1383648,479.1383648,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,158,158,158,0,0,0,158,0,158,0,0,0,158,158,158,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,78,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,437,NA,3168,563,NA,437,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,282176,283793,4223,146215,3656,276808,NA,283251,143046,3660,NA,283354,283249,283354,Flanker Test,146,76183,159,yes,1024
SSSSS,91.875,91.875,478.20625,478.20625,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,159,159,159,0,0,0,159,0,159,0,0,0,159,159,159,Sat Sep 19 00:41:41 2020,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,79,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,NA,s,330,NA,3168,563,NA,330,2,legacy,1024,2,48000,-16,experiment,3,odd,NA,259623,283796,285320,4223,146215,3656,276808,NA,284886,143046,3660,NA,284988,284884,284988,Flanker Test,147,76513,160,yes,1024
HHSHH,91.30434783,91.30434783,477.8136646,477.8136646,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,160,160,160,0,0,0,160,0,160,0,0,0,160,160,160,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,0,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,415,NA,3168,563,2025,415,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,259623,285323,288931,4223,146215,3656,276808,NA,288410,143046,3660,286341,288514,288409,288514,Flanker Test,147,76928,161,yes,1024
SSHSS,91.35802469,91.35802469,476.5246914,476.5246914,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,161,161,161,0,0,0,161,0,161,0,0,0,161,161,161,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,1,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,269,NA,3168,563,2025,269,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,288936,289945,291429,4223,146215,3656,289440,NA,291052,143046,3660,286341,291155,291050,291155,Flanker Test,148,77197,162,yes,1024
HHHHH,90.79754601,90.79754601,474.595092,474.595092,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,162,162,162,0,0,0,162,0,162,0,0,0,162,162,162,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,2,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,162,NA,3168,563,2025,162,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,288936,291438,292811,4223,146215,3656,289440,NA,292544,143046,3660,286341,292647,292543,292647,Flanker Test,148,77359,163,yes,1024
HHSHH,90.85365854,90.85365854,473.5670732,473.5670732,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,163,163,163,0,0,0,163,0,163,0,0,0,163,163,163,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,3,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,306,NA,3168,563,2025,306,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,292814,293318,294835,4223,146215,3656,289440,NA,294426,143046,3660,286341,294528,294424,294528,Flanker Test,149,77665,164,yes,1024
HHHHH,90.90909091,90.90909091,471.9939394,471.9939394,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,164,164,164,0,0,0,164,0,164,0,0,0,164,164,164,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,4,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,214,NA,3168,563,2025,214,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,292814,295342,296762,4223,146215,3656,294838,NA,296443,143046,3660,286341,296546,296441,296546,Flanker Test,150,77879,165,yes,1024
SSSSS,90.96385542,90.96385542,471.0662651,471.0662651,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,165,165,165,0,0,0,165,0,165,0,0,0,165,165,165,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,5,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,318,NA,3168,563,2025,318,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,292814,296767,298296,4223,146215,3656,294838,NA,297873,143046,3660,286341,297976,297871,297976,Flanker Test,151,78197,166,yes,1024
HHSHH,90.41916168,90.41916168,469.1796407,469.1796407,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,166,166,166,0,0,0,166,0,166,0,0,0,166,166,166,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,6,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,156,NA,3168,563,2025,156,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,292814,298803,300171,4223,146215,3656,298299,NA,299911,143046,3660,286341,300014,299909,300014,Flanker Test,151,78353,167,yes,1024
HHSHH,90.47619048,90.47619048,468.2261905,468.2261905,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,167,167,167,0,0,0,167,0,167,0,0,0,167,167,167,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,7,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,309,NA,3168,563,2025,309,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,300174,300677,302199,4223,146215,3656,298299,NA,301785,143046,3660,286341,301888,301783,301888,Flanker Test,152,78662,168,yes,1024
SSSSS,90.53254438,90.53254438,467.3668639,467.3668639,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,168,168,168,0,0,0,168,0,168,0,0,0,168,168,168,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,8,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,323,NA,3168,563,2025,323,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,300174,302707,304239,4223,146215,3656,302203,NA,303812,143046,3660,286341,303915,303810,303915,Flanker Test,153,78985,169,yes,1024
SSHSS,90.58823529,90.58823529,465.0352941,465.0352941,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,169,169,169,0,0,0,169,0,169,0,0,0,169,169,169,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,9,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,71,NA,3168,563,2025,71,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,300174,304744,305975,4223,146215,3656,304242,NA,305796,143046,3660,286341,305899,305795,305899,Flanker Test,154,79056,170,yes,1024
SSSSS,90.64327485,90.64327485,462.9766082,462.9766082,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,170,170,170,0,0,0,170,0,170,0,0,0,170,170,170,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,10,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,113,NA,3168,563,2025,113,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,300174,305983,307308,4223,146215,3656,304242,NA,307089,143046,3660,286341,307192,307088,307192,Flanker Test,155,79169,171,yes,1024
HHSHH,90.69767442,90.69767442,461.5116279,461.5116279,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,171,171,171,0,0,0,171,0,171,0,0,0,171,171,171,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,11,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,211,NA,3168,563,2025,211,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,300174,307314,308735,4223,146215,3656,304242,NA,308419,143046,3660,286341,308522,308418,308522,Flanker Test,156,79380,172,yes,1024
HHSHH,90.1734104,90.1734104,459.9306358,459.9306358,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,172,172,172,0,0,0,172,0,172,0,0,0,172,172,172,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,12,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,188,NA,3168,563,2025,188,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,300174,308738,310135,4223,146215,3656,304242,NA,309842,143046,3660,286341,309946,309840,309945,Flanker Test,156,79568,173,yes,1024
SSSSS,90.22988506,90.22988506,457.8735632,457.8735632,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,173,173,173,0,0,0,173,0,173,0,0,0,173,173,173,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,13,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,102,NA,3168,563,2025,102,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,310139,310643,311956,4223,146215,3656,304242,NA,311747,143046,3660,286341,311850,311746,311850,Flanker Test,157,79670,174,yes,1024
HHHHH,90.28571429,90.28571429,456.8,456.8,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,174,174,174,0,0,0,174,0,174,0,0,0,174,174,174,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,14,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,270,NA,3168,563,2025,270,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,310139,311965,313446,4223,146215,3656,304242,NA,313071,143046,3660,286341,313174,313070,313174,Flanker Test,158,79940,175,yes,1024
SSSSS,90.34090909,90.34090909,454.9829545,454.9829545,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,175,175,175,0,0,0,175,0,175,0,0,0,175,175,175,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,15,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,137,NA,3168,563,2025,137,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,310139,313450,314802,4223,146215,3656,304242,NA,314559,143046,3660,286341,314662,314557,314662,Flanker Test,159,80077,176,yes,1024
SSSSS,89.83050847,89.83050847,453.4293785,453.4293785,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,s,0,176,176,176,0,0,0,176,0,176,0,0,0,176,176,176,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,16,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,180,NA,3168,563,2025,180,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,310139,314807,316197,4223,146215,3656,304242,NA,315914,143046,3660,286341,316015,315913,316015,Flanker Test,159,80257,177,yes,1024
SSHSS,89.88764045,89.88764045,451.8033708,451.8033708,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,177,177,177,0,0,0,177,0,177,0,0,0,177,177,177,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,17,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,164,NA,3168,563,2025,164,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,316200,316704,318075,4223,146215,3656,304242,NA,317807,143046,3660,286341,317910,317806,317910,Flanker Test,160,80421,178,yes,1024
SSHSS,89.38547486,89.38547486,450.4189944,450.4189944,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,178,178,178,0,0,0,178,0,178,0,0,0,178,178,178,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,18,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,204,NA,3168,563,2025,204,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,316200,318079,319497,4223,146215,3656,304242,NA,319186,143046,3660,286341,319289,319185,319288,Flanker Test,160,80625,179,yes,1024
SSSSS,89.44444444,89.44444444,449.0611111,449.0611111,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,179,179,179,0,0,0,179,0,179,0,0,0,179,179,179,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,19,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,206,NA,3168,563,2025,206,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,319504,320005,321421,4223,146215,3656,304242,NA,321110,143046,3660,286341,321213,321108,321213,Flanker Test,161,80831,180,yes,1024
SSSSS,89.50276243,89.50276243,447.9392265,447.9392265,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,180,180,180,0,0,0,180,0,180,0,0,0,180,180,180,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,20,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,246,NA,3168,563,2025,246,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,319504,321424,322882,4223,146215,3656,304242,NA,322529,143046,3660,286341,322632,322528,322632,Flanker Test,162,81077,181,yes,1024
HHHHH,89.56043956,89.56043956,446.2197802,446.2197802,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,181,181,181,0,0,0,181,0,181,0,0,0,181,181,181,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,21,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,135,NA,3168,563,2025,135,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,319504,322891,324235,4223,146215,3656,304242,NA,323998,143046,3660,286341,324099,323996,324099,Flanker Test,163,81212,182,yes,1024
HHHHH,89.61748634,89.61748634,444.9071038,444.9071038,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,182,182,182,0,0,0,182,0,182,0,0,0,182,182,182,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,22,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,206,NA,3168,563,2025,206,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,319504,324237,325655,4223,146215,3656,304242,NA,325344,143046,3660,286341,325447,325343,325447,Flanker Test,164,81418,183,yes,1024
HHHHH,89.13043478,89.13043478,443.4673913,443.4673913,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,183,183,183,0,0,0,183,0,183,0,0,0,183,183,183,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,180,NA,3168,563,2025,180,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,319504,325658,327051,4223,146215,3656,304242,NA,326766,143046,3660,286341,326869,326765,326869,Flanker Test,164,81598,184,yes,1024
SSHSS,89.18918919,89.18918919,441.972973,441.972973,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,184,184,184,0,0,0,184,0,184,0,0,0,184,184,184,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,167,NA,3168,563,2025,167,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,327054,327558,328936,4223,146215,3656,304242,NA,328665,143046,3660,286341,328768,328663,328768,Flanker Test,165,81765,185,yes,1024
HHSHH,89.24731183,89.24731183,440.4086022,440.4086022,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,185,185,185,0,0,0,185,0,185,0,0,0,185,185,185,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,s,NA,h,s,h,s,151,NA,3168,563,2025,151,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,327054,328940,330296,4223,146215,3656,304242,NA,330041,143046,3660,286341,330143,330039,330143,Flanker Test,166,81916,186,yes,1024
SSHSS,89.30481283,89.30481283,438.5775401,438.5775401,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,186,186,186,0,0,0,186,0,186,0,0,0,186,186,186,Sat Sep 19 00:41:41 2020,300,The main experiment item,yes,FlankerTask.osexp,C:\Users\Owner\Documents,no,mono,no,18,no,white,no,yes,768,legacy,26,79,C:/Users/Owner/Documents/KTPsubject-3.csv,legacy,Lentiform Loewenfeld,3.3.3,0,h,NA,h,s,h,h,98,NA,3168,563,2025,98,2,legacy,1024,2,48000,-16,experiment,3,odd,288368,327054,330299,331614,4223,146215,3656,304242,NA,331408,143046,3660,286341,331511,331406,331511,Flanker Test,167,82014,187,yes,1024
