"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Finish","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Finish","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.6524064171","94.6524064171","769.593582888","769.593582888","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","186","0","0","0","0","0","0","186","0","186","186","186","186","186","186","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","26","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","502","NA","21189","8639","1802","502","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","439654","4821","201449","384081","26013","210091","385889","362065","4812","NA","440843","440948","441456","440837","440948","Flanker Task","177","143914","187","yes","1024"
"94.6808510638","94.6808510638","767.914893617","767.914893617","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","187","0","0","0","0","0","0","187","0","187","187","187","187","187","187","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","27","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","454","NA","21189","8639","1802","454","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","441538","4821","201449","384081","26013","210091","385889","362065","4812","NA","442744","442849","443310","442737","442849","Flanker Task","178","144368","188","yes","1024"
"94.708994709","94.708994709","767.44973545","767.44973545","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","188","0","0","0","0","0","0","188","0","188","188","188","188","188","188","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","28","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","680","NA","21189","8639","1802","680","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","443374","4821","201449","384081","26013","210091","385889","362065","4812","NA","444572","444678","445364","444563","444678","Flanker Task","179","145048","189","yes","1024"
"94.7368421053","94.7368421053","765.978947368","765.978947368","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","189","0","0","0","0","0","0","189","0","189","189","189","189","189","189","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","29","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","488","NA","21189","8639","1802","488","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","445433","4821","201449","384081","26013","210091","385889","362065","4812","NA","446620","446725","447220","446613","446725","Flanker Task","180","145536","190","yes","1024"
"94.7643979058","94.7643979058","764.837696335","764.837696335","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","190","0","0","0","0","0","0","190","0","190","190","190","190","190","190","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","30","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","548","NA","21189","8639","1802","548","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","447282","4821","201449","384081","26013","210091","385889","362065","4812","NA","448475","448583","449137","448469","448582","Flanker Task","181","146084","191","yes","1024"
"94.7916666667","94.7916666667","763.328125","763.328125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","191","0","0","0","0","0","0","191","0","191","191","191","191","191","191","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","31","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","475","NA","21189","8639","1802","475","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","449188","4821","201449","384081","26013","210091","385889","362065","4812","NA","450387","450492","450974","450381","450492","Flanker Task","182","146559","192","yes","1024"
"94.8186528497","94.8186528497","762.647668394","762.647668394","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","192","0","0","0","0","0","0","192","0","192","192","192","192","192","192","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","32","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","632","NA","21189","8639","1802","632","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","451035","4821","201449","384081","26013","210091","385889","362065","4812","NA","452240","452344","452982","452234","452344","Flanker Task","183","147191","193","yes","1024"
"94.3298969072","94.3298969072","761.505154639","761.505154639","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","193","0","0","0","0","0","0","193","0","193","193","193","193","193","193","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","33","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","541","NA","21189","8639","1802","541","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","453016","4821","201449","384081","26013","210091","385889","362065","4812","NA","454215","454324","454871","454208","454323","Flanker Task","183","147732","194","yes","1024"
"94.358974359","94.358974359","762.569230769","762.569230769","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","194","0","0","0","0","0","0","194","0","194","194","194","194","194","194","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","34","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","969","NA","21189","8639","1802","969","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","455435","4821","201449","384081","26013","210091","385889","454931","4812","NA","456637","456743","457719","456630","456743","Flanker Task","184","148701","195","yes","1024"
"94.387755102","94.387755102","762.413265306","762.413265306","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","195","0","0","0","0","0","0","195","0","195","195","195","195","195","195","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","35","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","732","NA","21189","8639","1802","732","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","457787","4821","201449","384081","26013","210091","385889","454931","4812","NA","458982","459090","459829","458976","459090","Flanker Task","185","149433","196","yes","1024"
"94.4162436548","94.4162436548","761.52284264","761.52284264","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","196","0","0","0","0","0","0","196","0","196","196","196","196","196","196","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","36","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","587","NA","21189","8639","1802","587","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","459913","4821","201449","384081","26013","210091","385889","454931","4812","NA","461112","461222","461816","461105","461222","Flanker Task","186","150020","197","yes","1024"
"94.4444444444","94.4444444444","760.565656566","760.565656566","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","197","0","0","0","0","0","0","197","0","197","197","197","197","197","197","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","37","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","572","NA","21189","8639","1802","572","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","461883","4821","201449","384081","26013","210091","385889","454931","4812","NA","463098","463203","463781","463091","463203","Flanker Task","187","150592","198","yes","1024"
"94.472361809","94.472361809","759.587939698","759.587939698","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","198","0","0","0","0","0","0","198","0","198","198","198","198","198","198","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","38","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","566","NA","21189","8639","1802","566","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","463859","4821","201449","384081","26013","210091","385889","454931","4812","NA","465045","465151","465723","465039","465151","Flanker Task","188","151158","199","yes","1024"
"94.5","94.5","759.68","759.68","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","199","0","0","0","0","0","0","199","0","199","199","199","199","199","199","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","39","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","778","NA","21189","8639","1802","778","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","465790","4821","201449","384081","26013","210091","385889","454931","4812","NA","466995","467103","467887","466988","467103","Flanker Task","189","151936","200","yes","1024"
"94.5273631841","94.5273631841","758.676616915","758.676616915","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","200","0","0","0","0","0","0","200","0","200","200","200","200","200","200","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","40","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","558","NA","21189","8639","1802","558","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","467963","4821","201449","384081","26013","210091","385889","454931","4812","NA","469149","469257","469821","469143","469256","Flanker Task","190","152494","201","yes","1024"
"94.5544554455","94.5544554455","758.841584158","758.841584158","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","201","0","0","0","0","0","0","201","0","201","201","201","201","201","201","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","792","NA","21189","8639","1802","792","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","469853","4821","201449","384081","26013","210091","385889","454931","4812","NA","471051","471159","471958","471045","471158","Flanker Task","191","153286","202","yes","1024"
"94.5812807882","94.5812807882","757.871921182","757.871921182","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","202","0","0","0","0","0","0","202","0","202","202","202","202","202","202","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","562","NA","21189","8639","1802","562","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","472023","4821","201449","384081","26013","210091","385889","454931","4812","NA","473224","473328","473897","473216","473328","Flanker Task","192","153848","203","yes","1024"
"94.6078431373","94.6078431373","757.897058824","757.897058824","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","203","0","0","0","0","0","0","203","0","203","203","203","203","203","203","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","763","NA","21189","8639","1802","763","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","473966","4821","201449","384081","26013","210091","385889","454931","4812","NA","475177","475284","476054","475169","475284","Flanker Task","193","154611","204","yes","1024"
"94.6341463415","94.6341463415","757.624390244","757.624390244","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","204","0","0","0","0","0","0","204","0","204","204","204","204","204","204","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","702","NA","21189","8639","1802","702","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","476119","4821","201449","384081","26013","210091","385889","454931","4812","NA","477327","477437","478146","477321","477436","Flanker Task","194","155313","205","yes","1024"
"94.6601941748","94.6601941748","756.859223301","756.859223301","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","205","0","0","0","0","0","0","205","0","205","205","205","205","205","205","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","600","NA","21189","8639","1802","600","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","478214","4821","201449","384081","26013","210091","385889","454931","4812","NA","479396","479504","480110","479389","479503","Flanker Task","195","155913","206","yes","1024"
"94.6859903382","94.6859903382","757.062801932","757.062801932","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","206","0","0","0","0","0","0","206","0","206","206","206","206","206","206","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","799","NA","21189","8639","1802","799","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","480183","4821","201449","384081","26013","210091","385889","454931","4812","NA","481381","481491","482297","481374","481490","Flanker Task","196","156712","207","yes","1024"
"94.7115384615","94.7115384615","756.125","756.125","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","207","0","0","0","0","0","0","207","0","207","207","207","207","207","207","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","562","NA","21189","8639","1802","562","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","482365","4821","201449","384081","26013","210091","385889","454931","4812","NA","483547","483653","484221","483541","483653","Flanker Task","197","157274","208","yes","1024"
"94.7368421053","94.7368421053","755.535885167","755.535885167","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","208","0","0","0","0","0","0","208","0","208","208","208","208","208","208","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","633","NA","21189","8639","1802","633","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","484255","4821","201449","384081","26013","210091","385889","454931","4812","NA","485440","485547","486187","485434","485546","Flanker Task","198","157907","209","yes","1024"
"94.7619047619","94.7619047619","754.752380952","754.752380952","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","209","0","0","0","0","0","0","209","0","209","209","209","209","209","209","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","591","NA","21189","8639","1802","591","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","486247","4821","201449","384081","26013","210091","385889","454931","4812","NA","487449","487554","488152","487442","487554","Flanker Task","199","158498","210","yes","1024"
"94.7867298578","94.7867298578","753.758293839","753.758293839","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","210","0","0","0","0","0","0","210","0","210","210","210","210","210","210","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","545","NA","21189","8639","1802","545","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","488219","4821","201449","384081","26013","210091","385889","454931","4812","NA","489417","489526","490079","489410","489526","Flanker Task","200","159043","211","yes","1024"
"94.8113207547","94.8113207547","753.113207547","753.113207547","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","211","0","0","0","0","0","0","211","0","211","211","211","211","211","211","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","617","NA","21189","8639","1802","617","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","490145","4821","201449","384081","26013","210091","385889","454931","4812","NA","491333","491438","492062","491327","491438","Flanker Task","201","159660","212","yes","1024"
"94.8356807512","94.8356807512","753.375586854","753.375586854","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","212","0","0","0","0","0","0","212","0","212","212","212","212","212","212","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","809","NA","21189","8639","1802","809","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","492103","4821","201449","384081","26013","210091","385889","454931","4812","NA","493289","493395","494211","493283","493395","Flanker Task","202","160469","213","yes","1024"
"94.8598130841","94.8598130841","754.014018692","754.014018692","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","213","0","0","0","0","0","0","213","0","213","213","213","213","213","213","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","890","NA","21189","8639","1802","890","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","494272","4821","201449","384081","26013","210091","385889","454931","4812","NA","495467","495571","496468","495461","495571","Flanker Task","203","161359","214","yes","1024"
"94.8837209302","94.8837209302","752.641860465","752.641860465","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","214","0","0","0","0","0","0","214","0","214","214","214","214","214","214","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","459","NA","21189","8639","1802","459","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","496542","4821","201449","384081","26013","210091","385889","454931","4812","NA","497750","497856","498322","497742","497855","Flanker Task","204","161818","215","yes","1024"
"94.9074074074","94.9074074074","754.828703704","754.828703704","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","215","0","0","0","0","0","0","215","0","215","215","215","215","215","215","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","1225","NA","21189","8639","1802","1225","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","NA","498395","4821","201449","384081","26013","210091","385889","454931","4812","NA","499588","499693","500925","499582","499693","Flanker Task","205","163043","216","yes","1024"
"94.930875576","94.930875576","754.3640553","754.3640553","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","216","0","0","0","0","0","0","216","0","216","216","216","216","216","216","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","654","NA","21189","8639","1802","654","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","500993","4821","201449","384081","26013","210091","385889","454931","4812","NA","502195","502304","502965","502189","502303","Flanker Task","206","163697","217","yes","1024"
"94.9541284404","94.9541284404","755.344036697","755.344036697","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","217","0","0","0","0","0","0","217","0","217","217","217","217","217","217","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","968","NA","21189","8639","1802","968","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","NA","503030","4821","201449","384081","26013","210091","385889","454931","4812","NA","504242","504352","505328","504236","504351","Flanker Task","207","164665","218","yes","1024"
"94.9771689498","94.9771689498","755.246575342","755.246575342","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","218","0","0","0","0","0","0","218","0","218","218","218","218","218","218","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","s","s","s","h","734","NA","21189","8639","1802","734","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","NA","505399","4821","201449","384081","26013","210091","385889","454931","4812","NA","506588","506695","507435","506582","506694","Flanker Task","208","165399","219","yes","1024"
"95","95","755.1","755.1","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","219","0","0","0","0","0","0","219","0","219","219","219","219","219","219","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","723","NA","21189","8639","1802","723","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","507501","4821","201449","384081","26013","210091","385889","454931","4812","NA","508689","508796","509526","508683","508795","Flanker Task","209","166122","220","yes","1024"
"95.0226244344","95.0226244344","754.248868778","754.248868778","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","220","0","0","0","0","0","0","220","0","220","220","220","220","220","220","09/26/20 13:11:20","300","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/bw-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","s","s","s","s","567","NA","21189","8639","1802","567","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","NA","509571","4821","201449","384081","26013","210091","385889","454931","4812","NA","510770","510878","511453","510763","510877","Flanker Task","210","166689","221","yes","1024"
