"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Fixation","count_ISI","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_getting_started","count_instructions","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","count_welcome","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","response_time_welcome","response_welcome","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Fixation","time_ISI","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_getting_started","time_instructions","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","time_welcome","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"88.3977900552","88.3977900552","462.093922652","462.093922652","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","180","180","180","180","0","180","0","NA","0","0","0","180","180","180","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","20","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","244","NA","2501","2334","50596","244","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","532027","530193","531990","526303","12118","529688","NA","NA","12143","215982","420640","532145","532397","532145","NA","Flanker test","160","83639","181","yes","1024"
"88.4615384615","88.4615384615","461.362637363","461.362637363","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","181","181","181","181","0","181","0","NA","0","0","0","181","181","181","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","21","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","329","NA","2501","2334","50596","329","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","534254","532419","534219","526303","12118","529688","NA","NA","12143","215982","420640","534372","534709","534372","NA","Flanker test","161","83968","182","yes","1024"
"88.5245901639","88.5245901639","460.076502732","460.076502732","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","182","182","182","182","0","182","0","NA","0","0","0","182","182","182","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","22","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","226","NA","2501","2334","50596","226","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","537069","535237","537032","526303","12118","534731","NA","NA","12143","215982","420640","537187","537422","537186","NA","Flanker test","162","84194","183","yes","1024"
"88.5869565217","88.5869565217","459.211956522","459.211956522","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","183","183","183","183","0","183","0","NA","0","0","0","183","183","183","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","23","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","301","NA","2501","2334","50596","301","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","539322","537459","539278","526303","12118","534731","NA","NA","12143","215982","420640","539440","539749","539440","NA","Flanker test","163","84495","184","yes","1024"
"88.1081081081","88.1081081081","458.335135135","458.335135135","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","184","184","184","184","0","184","0","NA","0","0","0","184","184","184","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","24","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","297","NA","2501","2334","50596","297","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","542118","540273","542076","526303","12118","539767","NA","NA","12143","215982","420640","542235","542541","542234","NA","Flanker test","163","84792","185","yes","1024"
"87.6344086022","87.6344086022","458.080645161","458.080645161","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","185","185","185","185","0","185","0","NA","0","0","0","185","185","185","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","25","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","411","NA","2501","2334","50596","411","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","471245","544932","543066","544895","542560","12118","539767","NA","NA","12143","215982","420640","545049","545469","545048","NA","Flanker test","163","85203","186","yes","1024"
"87.1657754011","87.1657754011","457.614973262","457.614973262","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","186","186","186","186","0","186","0","NA","0","0","0","186","186","186","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","26","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","371","NA","2501","2334","50596","371","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","471245","548354","546503","548313","545492","12118","545997","NA","NA","12143","215982","420640","548473","548853","548472","NA","Flanker test","163","85574","187","yes","1024"
"87.2340425532","87.2340425532","457.441489362","457.441489362","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","187","187","187","187","0","187","0","NA","0","0","0","187","187","187","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","27","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","425","NA","2501","2334","50596","425","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","471245","551718","549887","551680","548874","12118","549381","NA","NA","12143","215982","420640","551835","552269","551835","NA","Flanker test","164","85999","188","yes","1024"
"87.3015873016","87.3015873016","456.740740741","456.740740741","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","188","188","188","188","0","188","0","NA","0","0","0","188","188","188","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","28","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","325","NA","2501","2334","50596","325","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","471245","554673","552797","554636","548874","12118","552291","NA","NA","12143","215982","420640","554791","555125","554791","NA","Flanker test","165","86324","189","yes","1024"
"87.3684210526","87.3684210526","456.136842105","456.136842105","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","189","189","189","189","0","189","0","NA","0","0","0","189","189","189","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","29","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","342","NA","2501","2334","50596","342","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","557498","555654","557458","548874","12118","555149","NA","NA","12143","215982","420640","557615","557966","557615","NA","Flanker test","166","86666","190","yes","1024"
"87.4345549738","87.4345549738","456.146596859","456.146596859","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","190","190","190","190","0","190","0","NA","0","0","0","190","190","190","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","30","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","458","NA","2501","2334","50596","458","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","471245","560342","558498","560303","548874","12118","557988","NA","NA","12143","215982","420640","560459","560926","560459","NA","Flanker test","167","87124","191","yes","1024"
"86.9791666667","86.9791666667","454.526041667","454.526041667","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","191","191","191","191","0","191","0","NA","0","0","0","191","191","191","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","31","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","145","NA","2501","2334","50596","145","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","563287","561453","563252","548874","12118","560948","NA","NA","12143","215982","420640","563404","563558","563404","NA","Flanker test","167","87269","192","yes","1024"
"86.5284974093","86.5284974093","454.435233161","454.435233161","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","192","192","192","192","0","192","0","NA","0","0","0","192","192","192","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","32","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","437","NA","2501","2334","50596","437","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","565931","564093","565895","563587","12118","560948","NA","NA","12143","215982","420640","566048","566493","566048","NA","Flanker test","167","87706","193","yes","1024"
"86.5979381443","86.5979381443","453.768041237","453.768041237","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","193","193","193","193","0","193","0","NA","0","0","0","193","193","193","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","33","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","325","NA","2501","2334","50596","325","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","569393","567528","569358","566517","12118","567023","NA","NA","12143","215982","420640","569511","569845","569511","NA","Flanker test","168","88031","194","yes","1024"
"86.1538461538","86.1538461538","452.661538462","452.661538462","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","194","194","194","194","0","194","0","NA","0","0","0","194","194","194","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","34","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","238","NA","2501","2334","50596","238","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","572226","570374","572189","566517","12118","569869","NA","NA","12143","215982","420640","572343","572590","572343","NA","Flanker test","168","88269","195","yes","1024"
"86.2244897959","86.2244897959","452.525510204","452.525510204","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","195","195","195","195","0","195","0","NA","0","0","0","195","195","195","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","35","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","426","NA","2501","2334","50596","426","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","574997","573119","574950","572612","12118","569869","NA","NA","12143","215982","420640","575114","575549","575113","NA","Flanker test","169","88695","196","yes","1024"
"86.2944162437","86.2944162437","452.07106599","452.07106599","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","196","196","196","196","0","196","0","NA","0","0","0","196","196","196","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","36","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","363","NA","2501","2334","50596","363","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","577924","576078","577888","572612","12118","575573","NA","NA","12143","215982","420640","578042","578414","578041","NA","Flanker test","170","89058","197","yes","1024"
"85.8585858586","85.8585858586","451.444444444","451.444444444","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","197","197","197","197","0","197","0","NA","0","0","0","197","197","197","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","37","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","328","NA","2501","2334","50596","328","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","580831","578942","580769","572612","12118","578437","NA","NA","12143","215982","420640","580948","581285","580948","NA","Flanker test","170","89386","198","yes","1024"
"85.4271356784","85.4271356784","450.417085427","450.417085427","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","198","198","198","198","0","198","0","NA","0","0","0","198","198","198","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","38","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","247","NA","2501","2334","50596","247","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","584168","582320","584132","581308","12118","581814","NA","NA","12143","215982","420640","584285","584542","584284","NA","Flanker test","170","89633","199","yes","1024"
"85.5","85.5","450.665","450.665","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","199","199","199","199","0","199","0","NA","0","0","0","199","199","199","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","39","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","500","NA","2501","2334","50596","500","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","586923","585073","586887","584566","12118","581814","NA","NA","12143","215982","420640","587040","587550","587040","NA","Flanker test","171","90133","200","yes","1024"
"85.0746268657","85.0746268657","450.597014925","450.597014925","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","200","200","200","200","0","200","0","NA","0","0","0","200","200","200","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","40","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","437","NA","2501","2334","50596","437","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","471245","589921","588073","589876","584566","12118","587568","NA","NA","12143","215982","420640","590039","590486","590038","NA","Flanker test","171","90570","201","yes","1024"
"84.6534653465","84.6534653465","449.841584158","449.841584158","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","201","201","201","201","0","201","0","NA","0","0","0","201","201","201","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","298","NA","2501","2334","50596","298","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","471245","593357","591519","593320","590508","12118","591014","NA","NA","12143","215982","420640","593475","593782","593474","NA","Flanker test","171","90868","202","yes","1024"
"84.7290640394","84.7290640394","449.334975369","449.334975369","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","202","202","202","202","0","202","0","NA","0","0","0","202","202","202","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","347","NA","2501","2334","50596","347","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","596148","594306","596112","593800","12118","591014","NA","NA","12143","215982","420640","596265","596622","596264","NA","Flanker test","172","91215","203","yes","1024"
"84.8039215686","84.8039215686","449.18627451","449.18627451","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","203","203","203","203","0","203","0","NA","0","0","0","203","203","203","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","419","NA","2501","2334","50596","419","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","598989","597149","598953","593800","12118","596641","NA","NA","12143","215982","420640","599106","599534","599106","NA","Flanker test","173","91634","204","yes","1024"
"84.8780487805","84.8780487805","448.531707317","448.531707317","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","204","204","204","204","0","204","0","NA","0","0","0","204","204","204","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","315","NA","2501","2334","50596","315","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","601900","600057","601865","593800","12118","599552","NA","NA","12143","215982","420640","602018","602342","602017","NA","Flanker test","174","91949","205","yes","1024"
"84.9514563107","84.9514563107","448.165048544","448.165048544","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","205","205","205","205","0","205","0","NA","0","0","0","205","205","205","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","373","NA","2501","2334","50596","373","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","604722","602864","604679","593800","12118","602359","NA","NA","12143","215982","420640","604839","605222","604838","NA","Flanker test","175","92322","206","yes","1024"
"84.5410628019","84.5410628019","447.995169082","447.995169082","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","206","206","206","206","0","206","0","NA","0","0","0","206","206","206","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","413","NA","2501","2334","50596","413","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","471245","607626","605750","607591","593800","12118","605245","NA","NA","12143","215982","420640","607744","608167","607743","NA","Flanker test","175","92735","207","yes","1024"
"84.6153846154","84.6153846154","447.879807692","447.879807692","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","207","207","207","207","0","207","0","NA","0","0","0","207","207","207","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","424","NA","2501","2334","50596","424","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","471245","611047","609201","611008","608188","12118","608695","NA","NA","12143","215982","420640","611164","611598","611164","NA","Flanker test","176","93159","208","yes","1024"
"84.6889952153","84.6889952153","447.90430622","447.90430622","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","208","208","208","208","0","208","0","NA","0","0","0","208","208","208","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","453","NA","2501","2334","50596","453","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","14645","218320","471245","613979","612136","613943","608188","12118","611631","NA","NA","12143","215982","420640","614096","614558","614095","NA","Flanker test","177","93612","209","yes","1024"
"84.2857142857","84.2857142857","447.638095238","447.638095238","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","209","209","209","209","0","209","0","NA","0","0","0","209","209","209","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","392","NA","2501","2334","50596","392","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","471245","616935","615081","616899","608188","12118","614576","NA","NA","12143","215982","420640","617053","617455","617052","NA","Flanker test","177","94004","210","yes","1024"
"83.8862559242","83.8862559242","447.289099526","447.289099526","black","no","xpyriment","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","210","210","210","210","0","210","0","NA","0","0","0","210","210","210","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","374","NA","2501","2334","50596","374","NA","NA","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","14645","218320","471245","620313","618485","620279","617472","12118","617979","NA","NA","12143","215982","420640","620430","620814","620430","NA","Flanker test","177","94378","211","yes","1024"
"83.9622641509","83.9622641509","447.311320755","447.311320755","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","211","211","211","211","0","211","0","NA","0","0","0","211","211","211","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","h","NA","s","s","h","h","452","NA","2501","2334","50596","452","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","471245","623714","621853","623672","620841","12118","621347","NA","NA","12143","215982","420640","623832","624294","623831","NA","Flanker test","178","94830","212","yes","1024"
"84.0375586854","84.0375586854","447.014084507","447.014084507","black","no","xpyriment","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","212","212","212","212","0","212","0","NA","0","0","0","212","212","212","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","384","NA","2501","2334","50596","384","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","14645","218320","471245","626655","624817","626616","620841","12118","624312","NA","NA","12143","215982","420640","626772","627166","626772","NA","Flanker test","179","95214","213","yes","1024"
"83.6448598131","83.6448598131","446.873831776","446.873831776","black","no","xpyriment","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","213","213","213","213","0","213","0","NA","0","0","0","213","213","213","NA","09/09/18 18:09:44","300","The main experiment item","yes","Flankertest.osexp","C:\Users\Knitwitty\AppData\Roaming","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/Knitwitty/AppData/Roaming/KB-subject-3.csv","xpyriment","Jazzy James","3.1.9","0","s","NA","s","s","h","s","417","NA","2501","2334","50596","417","NA","NA","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","14645","218320","471245","629535","627688","629492","620841","12118","627184","NA","NA","12143","215982","420640","629652","630079","629651","NA","Flanker test","179","95631","214","yes","1024"
