"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions1","count_Sequence","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions2","count_instructions3","count_keyboard_response","count_logger","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions1","response_finish","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_Instructions1","response_time_finish","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions1","time_Sequence","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions2","time_instructions3","time_keyboard_response","time_logger","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"91.84782608695652","91.84782608695652","416.2826086956522","416.2826086956522","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","183","0","183","183","0","183","0","183","0","0","183","183","183","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","23","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","406","20766","NA","7634","2473","406","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","332739","1417","333788","331728","1363","332233","NA","333790","150633","287579","333894","334301","333894","Flanker Test","169","76596","184","yes","1024"
"91.89189189189189","91.89189189189189","415.34594594594597","415.34594594594597","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","184","0","184","184","0","184","0","184","0","0","184","184","184","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","24","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","243","20766","NA","7634","2473","243","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","334809","1417","335857","331728","1363","334304","NA","335859","150633","287579","335964","336209","335963","Flanker Test","170","76839","185","yes","1024"
"91.93548387096774","91.93548387096774","414.8494623655914","414.8494623655914","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","185","0","185","185","0","185","0","185","0","0","185","185","185","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","25","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","323","20766","NA","7634","2473","323","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","336212","1417","337261","331728","1363","334304","NA","337263","150633","287579","337367","337691","337367","Flanker Test","171","77162","186","yes","1024"
"91.97860962566845","91.97860962566845","414.14438502673795","414.14438502673795","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","186","0","186","186","0","186","0","186","0","0","186","186","186","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","26","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","283","20766","NA","7634","2473","283","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","338199","1417","339247","331728","1363","337694","NA","339249","150633","287579","339353","339637","339353","Flanker Test","172","77445","187","yes","1024"
"92.02127659574468","92.02127659574468","413.3244680851064","413.3244680851064","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","187","0","187","187","0","187","0","187","0","0","187","187","187","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","27","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","260","20766","NA","7634","2473","260","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","339640","1417","340689","331728","1363","337694","NA","340697","150633","287579","340801","341062","340801","Flanker Test","173","77705","188","yes","1024"
"92.06349206349206","92.06349206349206","412.3492063492063","412.3492063492063","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","188","0","188","188","0","188","0","188","0","0","188","188","188","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","28","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","229","20766","NA","7634","2473","229","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","341065","1417","342115","331728","1363","337694","NA","342118","150633","287579","342222","342452","342222","Flanker Test","174","77934","189","yes","1024"
"92.10526315789474","92.10526315789474","411.5842105263158","411.5842105263158","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","189","0","189","189","0","189","0","189","0","0","189","189","189","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","29","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","267","20766","NA","7634","2473","267","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","342456","1417","343504","331728","1363","337694","NA","343507","150633","287579","343611","343879","343611","Flanker Test","175","78201","190","yes","1024"
"92.14659685863874","92.14659685863874","411.2303664921466","411.2303664921466","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","190","0","190","190","0","190","0","190","0","0","190","190","190","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","30","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","344","20766","NA","7634","2473","344","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","343882","1417","344929","331728","1363","337694","NA","344931","150633","287579","345036","345381","345036","Flanker Test","176","78545","191","yes","1024"
"92.1875","92.1875","410.8958333333333","410.8958333333333","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","191","0","191","191","0","191","0","191","0","0","191","191","191","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","31","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","347","20766","NA","7634","2473","347","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","345888","1417","346936","331728","1363","345384","NA","346938","150633","287579","347043","347392","347042","Flanker Test","177","78892","192","yes","1024"
"92.2279792746114","92.2279792746114","410.35751295336786","410.35751295336786","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","192","0","192","192","0","192","0","192","0","0","192","192","192","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","32","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","307","20766","NA","7634","2473","307","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","347899","1417","348940","331728","1363","347395","NA","348942","150633","287579","349046","349354","349046","Flanker Test","178","79199","193","yes","1024"
"91.75257731958763","91.75257731958763","408.5257731958763","408.5257731958763","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","193","0","193","193","0","193","0","193","0","0","193","193","193","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","33","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","55","20766","NA","7634","2473","55","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","349861","1417","350918","331728","1363","349357","NA","350919","150633","287579","351024","351080","351024","Flanker Test","178","79254","194","yes","1024"
"91.7948717948718","91.7948717948718","408.25128205128203","408.25128205128203","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","194","0","194","194","0","194","0","194","0","0","194","194","194","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","34","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","355","20766","NA","7634","2473","355","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","351587","1417","352635","351083","1363","349357","NA","352637","150633","287579","352741","353097","352741","Flanker Test","179","79609","195","yes","1024"
"91.83673469387755","91.83673469387755","406.66326530612247","406.66326530612247","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","195","0","195","195","0","195","0","195","0","0","195","195","195","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","35","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","97","20766","NA","7634","2473","97","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","353606","1417","354654","351083","1363","353100","NA","354655","150633","287579","354759","354857","354759","Flanker Test","180","79706","196","yes","1024"
"91.87817258883248","91.87817258883248","405.7258883248731","405.7258883248731","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","196","0","196","196","0","196","0","196","0","0","196","196","196","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","36","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","222","20766","NA","7634","2473","222","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","354860","1417","355907","351083","1363","353100","NA","355910","150633","287579","356018","356241","356018","Flanker Test","181","79928","197","yes","1024"
"91.91919191919192","91.91919191919192","404.59090909090907","404.59090909090907","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","197","0","197","197","0","197","0","197","0","0","197","197","197","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","37","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","181","20766","NA","7634","2473","181","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","356245","1417","357291","351083","1363","353100","NA","357294","150633","287579","357398","357581","357398","Flanker Test","182","80109","198","yes","1024"
"91.4572864321608","91.4572864321608","403.58793969849245","403.58793969849245","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","198","0","198","198","0","198","0","198","0","0","198","198","198","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","38","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","205","20766","NA","7634","2473","205","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","357584","1417","358631","351083","1363","353100","NA","358633","150633","287579","358737","358944","358737","Flanker Test","182","80314","199","yes","1024"
"91","91","402.67","402.67","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","199","0","199","199","0","199","0","199","0","0","199","199","199","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","39","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","220","20766","NA","7634","2473","220","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","359452","1417","360499","358946","1363","353100","NA","360501","150633","287579","360605","360826","360605","Flanker Test","182","80534","200","yes","1024"
"91.04477611940298","91.04477611940298","403.18905472636817","403.18905472636817","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","200","0","200","200","0","200","0","200","0","0","200","200","200","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","40","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","507","20766","NA","7634","2473","507","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","361334","1417","362384","360829","1363","353100","NA","362386","150633","287579","362490","362998","362490","Flanker Test","183","81041","201","yes","1024"
"90.5940594059406","90.5940594059406","401.78712871287127","401.78712871287127","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","0","0","0","201","0","201","201","0","201","0","201","0","0","201","201","201","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","41","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","120","20766","NA","7634","2473","120","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","363506","1417","364554","360829","1363","363001","NA","364556","150633","287579","364660","364781","364660","Flanker Test","183","81161","202","yes","1024"
"90.14778325123153","90.14778325123153","401.29556650246303","401.29556650246303","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","202","0","202","202","0","202","0","202","0","0","202","202","202","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","42","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","302","20766","NA","7634","2473","302","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","365290","1417","366339","364785","1363","363001","NA","366341","150633","287579","366445","366748","366445","Flanker Test","183","81463","203","yes","1024"
"89.70588235294117","89.70588235294117","401.2598039215686","401.2598039215686","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","203","0","203","203","0","203","0","203","0","0","203","203","203","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","43","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","394","20766","NA","7634","2473","394","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","367769","1417","368817","366751","1363","367265","NA","368820","150633","287579","368924","369319","368924","Flanker Test","183","81857","204","yes","1024"
"89.7560975609756","89.7560975609756","400.8536585365854","400.8536585365854","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","204","0","204","204","0","204","0","204","0","0","204","204","204","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","44","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","318","20766","NA","7634","2473","318","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","370342","1417","371404","369324","1363","369828","NA","371406","150633","287579","371510","371829","371510","Flanker Test","184","82175","205","yes","1024"
"89.80582524271844","89.80582524271844","399.9660194174757","399.9660194174757","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","205","0","205","205","0","205","0","205","0","0","205","205","205","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","45","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","218","20766","NA","7634","2473","218","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","372337","1417","373383","369324","1363","371832","NA","373386","150633","287579","373490","373709","373490","Flanker Test","185","82393","206","yes","1024"
"89.85507246376811","89.85507246376811","399.2173913043478","399.2173913043478","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","206","0","206","206","0","206","0","206","0","0","206","206","206","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","46","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","245","20766","NA","7634","2473","245","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","373713","1417","374761","369324","1363","371832","NA","374763","150633","287579","374868","375115","374867","Flanker Test","186","82638","207","yes","1024"
"89.42307692307692","89.42307692307692","398.5576923076923","398.5576923076923","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","207","0","207","207","0","207","0","207","0","0","207","207","207","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","47","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","262","20766","NA","7634","2473","262","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","375118","1417","376167","369324","1363","371832","NA","376169","150633","287579","376273","376537","376273","Flanker Test","186","82900","208","yes","1024"
"89.47368421052632","89.47368421052632","398.5598086124402","398.5598086124402","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","0","0","208","0","208","208","0","208","0","208","0","0","208","208","208","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","48","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","399","20766","NA","7634","2473","399","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","377045","1417","378094","376540","1363","371832","NA","378096","150633","287579","378201","378602","378200","Flanker Test","187","83299","209","yes","1024"
"89.04761904761905","89.04761904761905","397.74285714285713","397.74285714285713","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","209","0","209","209","0","209","0","209","0","0","209","209","209","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","49","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","227","20766","NA","7634","2473","227","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","379110","1417","380158","376540","1363","378605","NA","380160","150633","287579","380264","380493","380263","Flanker Test","187","83526","210","yes","1024"
"89.0995260663507","89.0995260663507","400.58293838862556","400.58293838862556","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","210","0","210","210","0","210","0","210","0","0","210","210","210","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","50","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","997","20766","NA","7634","2473","997","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","381001","1417","382048","380496","1363","378605","NA","382051","150633","287579","382155","383154","382155","Flanker Test","188","84523","211","yes","1024"
"88.67924528301887","88.67924528301887","399.9198113207547","399.9198113207547","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","0","0","211","0","211","211","0","211","0","211","0","0","211","211","211","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","51","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","260","20766","NA","7634","2473","260","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","22189","158268","290054","383659","1417","384710","380496","1363","383157","NA","384712","150633","287579","384816","385078","384816","Flanker Test","188","84783","212","yes","1024"
"88.73239436619718","88.73239436619718","399.69953051643193","399.69953051643193","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","212","0","212","212","0","212","0","212","0","0","212","212","212","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","52","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","353","20766","NA","7634","2473","353","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","385584","1417","386630","385080","1363","383157","NA","386632","150633","287579","386737","387092","386737","Flanker Test","189","85136","213","yes","1024"
"88.78504672897196","88.78504672897196","398.86915887850466","398.86915887850466","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","213","0","213","213","0","213","0","213","0","0","213","213","213","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","53","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","222","20766","NA","7634","2473","222","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","387599","1417","388648","385080","1363","387095","NA","388650","150633","287579","388754","388977","388754","Flanker Test","190","85358","214","yes","1024"
"88.83720930232558","88.83720930232558","398.31627906976746","398.31627906976746","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","214","0","214","214","0","214","0","214","0","0","214","214","214","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","54","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","280","20766","NA","7634","2473","280","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","388980","1417","390027","385080","1363","387095","NA","390029","150633","287579","390133","390415","390133","Flanker Test","191","85638","215","yes","1024"
"88.42592592592592","88.42592592592592","397.9861111111111","397.9861111111111","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","215","0","215","215","0","215","0","215","0","0","215","215","215","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","55","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","327","20766","NA","7634","2473","327","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","390418","1417","391467","385080","1363","387095","NA","391469","150633","287579","391573","391902","391573","Flanker Test","191","85965","216","yes","1024"
"88.47926267281106","88.47926267281106","400.63133640552996","400.63133640552996","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","216","0","216","216","0","216","0","216","0","0","216","216","216","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","56","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","972","20766","NA","7634","2473","972","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","22189","158268","290054","392913","1417","393951","391904","1363","392408","NA","393953","150633","287579","394057","395031","394057","Flanker Test","192","86937","217","yes","1024"
"88.53211009174312","88.53211009174312","400.0045871559633","400.0045871559633","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","217","0","217","217","0","217","0","217","0","0","217","217","217","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","57","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","264","20766","NA","7634","2473","264","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","395538","1417","396587","391904","1363","395034","NA","396589","150633","287579","396693","396958","396693","Flanker Test","193","87201","218","yes","1024"
"88.58447488584476","88.58447488584476","398.716894977169","398.716894977169","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","0","0","218","0","218","218","0","218","0","218","0","0","218","218","218","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","58","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","s","h","NA","s","h","s","118","20766","NA","7634","2473","118","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","22189","158268","290054","396964","1417","398022","391904","1363","395034","NA","398024","150633","287579","398128","398248","398128","Flanker Test","194","87319","219","yes","1024"
"88.63636363636364","88.63636363636364","398.1909090909091","398.1909090909091","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","219","0","219","219","0","219","0","219","0","0","219","219","219","Sun Sep 18 16:15:32 2022","300","The main experiment item","yes","FlankerTest.osexp","/Users/andrea/Desktop","no","mono","no","18","no","white","no","no","768","legacy","59","79","/Users/andrea/Desktop/AS_subject-1.csv","legacy","Lentiform Loewenfeld","3.3.12","0","h","h","NA","s","h","h","283","20766","NA","7634","2473","283","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","22189","158268","290054","398251","1417","399297","391904","1363","395034","NA","399299","150633","287579","399403","399687","399403","Flanker Test","195","87602","220","yes","1024"
