"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instruction","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_Errorfeedback","count_Finish","count_Fixation","count_ISI","count_Instruction","count_Instruction2","count_Instruction3","count_experiment","count_faster","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instruction","response_Instruction2","response_Instruction3","response_keyboard_response","response_time","response_time_Finish","response_time_Instruction","response_time_Instruction2","response_time_Instruction3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_Errorfeedback","time_Finish","time_Fixation","time_ISI","time_Instruction","time_Instruction2","time_Instruction3","time_experiment","time_faster","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.54838709677419","93.54838709677419","585.6129032258065","585.6129032258065","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","30","0","30","30","0","0","0","0","30","30","30","30","30","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","30","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","478","NA","58728","NA","NA","478","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","NA","NA","112472","NA","115785","114727","2461","NA","NA","2446","NA","115899","116379","115773","115899","Flanker Task ","29","18154","31","yes","1024"
"93.75","93.75","582.84375","582.84375","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","31","0","31","31","0","0","0","0","31","31","31","31","31","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","31","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","497","NA","58728","NA","NA","497","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","NA","NA","112472","NA","117460","116402","2461","NA","NA","2446","NA","117574","118072","117448","117574","Flanker Task ","30","18651","32","yes","1024"
"93.93939393939394","93.93939393939394","581.969696969697","581.969696969697","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","32","0","32","32","0","0","0","0","32","32","32","32","32","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","32","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","554","NA","58728","NA","NA","554","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","NA","NA","112472","NA","119150","118093","2461","NA","NA","2446","NA","119264","119819","119138","119264","Flanker Task ","31","19205","33","yes","1024"
"94.11764705882354","94.11764705882354","580.1764705882352","580.1764705882352","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","33","0","33","33","0","0","0","0","33","33","33","33","33","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","33","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","521","NA","58728","NA","NA","521","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","NA","NA","112472","NA","120897","119840","2461","NA","NA","2446","NA","121010","121532","120885","121010","Flanker Task ","32","19726","34","yes","1024"
"94.28571428571429","94.28571428571429","577.9714285714285","577.9714285714285","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","34","0","34","34","0","0","0","0","34","34","34","34","34","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","34","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","503","NA","58728","NA","NA","503","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","NA","NA","112472","NA","122611","121553","2461","NA","NA","2446","NA","122726","123230","122599","122726","Flanker Task ","33","20229","35","yes","1024"
"94.44444444444444","94.44444444444444","577.4444444444445","577.4444444444445","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","35","0","35","35","0","0","0","0","35","35","35","35","35","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","35","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","559","NA","58728","NA","NA","559","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","NA","NA","112472","NA","124308","123251","2461","NA","NA","2446","NA","124422","124982","124296","124422","Flanker Task ","34","20788","36","yes","1024"
"94.5945945945946","94.5945945945946","577.5135135135135","577.5135135135135","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","36","0","36","36","0","0","0","0","36","36","36","36","36","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","36","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","580","NA","58728","NA","NA","580","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","NA","NA","112472","NA","126058","125002","2461","NA","NA","2446","NA","126171","126752","126047","126171","Flanker Task ","35","21368","37","yes","1024"
"94.73684210526316","94.73684210526316","575.8157894736842","575.8157894736842","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","37","0","37","37","0","0","0","0","37","37","37","37","37","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","37","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","513","NA","58728","NA","NA","513","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","NA","NA","112472","NA","127830","126773","2461","NA","NA","2446","NA","127944","128458","127818","127944","Flanker Task ","36","21881","38","yes","1024"
"92.3076923076923","92.3076923076923","574.5384615384615","574.5384615384615","black","legacy","legacy","legacy","0","incongruent ","uniform","0","undefined","0","h","0","0","0","38","0","38","38","0","0","0","0","38","38","38","38","38","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","38","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","526","NA","58728","NA","NA","526","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","NA","NA","112472","NA","129536","128478","2461","NA","NA","2446","NA","129650","130177","129524","129650","Flanker Task ","36","22407","39","yes","1024"
"92.5","92.5","572.25","572.25","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","39","0","39","39","0","0","0","0","39","39","39","39","39","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","39","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","483","NA","58728","NA","NA","483","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","NA","NA","130198","NA","131769","130712","2461","NA","NA","2446","NA","131884","132368","131758","131884","Flanker Task ","37","22890","40","yes","1024"
"92.6829268292683","92.6829268292683","572.609756097561","572.609756097561","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","40","0","40","40","0","0","0","0","40","40","40","40","40","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","40","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","587","NA","58728","NA","NA","587","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","NA","NA","130198","NA","133457","132399","2461","NA","NA","2446","NA","133571","134159","133445","133571","Flanker Task ","38","23477","41","yes","1024"
"92.85714285714286","92.85714285714286","575.3809523809524","575.3809523809524","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","41","0","41","41","0","0","0","0","41","41","41","41","41","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","41","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","689","NA","58728","NA","NA","689","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","NA","NA","130198","NA","135237","134180","2461","NA","NA","2446","NA","135351","136041","135225","135351","Flanker Task ","39","24166","42","yes","1024"
"93.02325581395348","93.02325581395348","572.7209302325581","572.7209302325581","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","42","0","42","42","0","0","0","0","42","42","42","42","42","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","42","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","461","NA","58728","NA","NA","461","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","NA","NA","130198","NA","137119","136062","2461","NA","NA","2446","NA","137233","137695","137107","137233","Flanker Task ","40","24627","43","yes","1024"
"93.18181818181819","93.18181818181819","573.1136363636364","573.1136363636364","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","43","0","43","43","0","0","0","0","43","43","43","43","43","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","43","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","590","NA","58728","NA","NA","590","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","NA","NA","130198","NA","138773","137716","2461","NA","NA","2446","NA","138887","139478","138761","138887","Flanker Task ","41","25217","44","yes","1024"
"93.33333333333333","93.33333333333333","575.6","575.6","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","44","0","44","44","0","0","0","0","44","44","44","44","44","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","44","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","685","NA","58728","NA","NA","685","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","NA","NA","130198","NA","140557","139500","2461","NA","NA","2446","NA","140672","141358","140545","140672","Flanker Task ","42","25902","45","yes","1024"
"93.47826086956522","93.47826086956522","572.695652173913","572.695652173913","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","45","0","45","45","0","0","0","0","45","45","45","45","45","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","45","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","442","NA","58728","NA","NA","442","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","NA","NA","130198","NA","142435","141378","2461","NA","NA","2446","NA","142549","142992","142424","142549","Flanker Task ","43","26344","46","yes","1024"
"93.61702127659575","93.61702127659575","571.4255319148937","571.4255319148937","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","46","0","46","46","0","0","0","0","46","46","46","46","46","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","46","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","513","NA","58728","NA","NA","513","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","61198","NA","NA","130198","NA","144069","143012","2461","NA","NA","2446","NA","144184","144698","144057","144183","Flanker Task ","44","26857","47","yes","1024"
"93.75","93.75","569.75","569.75","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","47","0","47","47","0","0","0","0","47","47","47","47","47","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","47","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","491","NA","58728","NA","NA","491","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","NA","NA","130198","NA","145775","144718","2461","NA","NA","2446","NA","145890","146382","145764","145890","Flanker Task ","45","27348","48","yes","1024"
"93.87755102040816","93.87755102040816","567.3061224489796","567.3061224489796","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","48","0","48","48","0","0","0","0","48","48","48","48","48","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","48","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","450","NA","58728","NA","NA","450","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","NA","NA","130198","NA","147459","146402","2461","NA","NA","2446","NA","147573","148024","147447","147573","Flanker Task ","46","27798","49","yes","1024"
"94","94","565.32","565.32","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","49","0","49","49","0","0","0","0","49","49","49","49","49","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","49","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","468","NA","58728","NA","NA","468","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","NA","NA","130198","NA","149103","148046","2461","NA","NA","2446","NA","149218","149688","149091","149218","Flanker Task ","47","28266","50","yes","1024"
"94.11764705882354","94.11764705882354","562.8627450980392","562.8627450980392","black","legacy","legacy","legacy","0","congruent ","uniform","1","undefined","1","s","0","0","0","50","0","50","50","0","0","0","0","50","50","50","50","50","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","50","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","q","NA","NA","s","440","NA","58728","NA","NA","440","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","61198","NA","NA","130198","NA","150769","149711","2461","NA","NA","2446","NA","150883","151324","150757","150883","Flanker Task ","48","28706","51","yes","1024"
"94.23076923076923","94.23076923076923","561.8653846153846","561.8653846153846","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","51","0","51","51","0","0","0","0","51","51","51","51","51","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","51","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","511","NA","58728","NA","NA","511","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","NA","NA","130198","NA","152403","151346","2461","NA","NA","2446","NA","152517","153029","152391","152517","Flanker Task ","49","29217","52","yes","1024"
"94.33962264150944","94.33962264150944","561.3207547169811","561.3207547169811","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","52","0","52","52","0","0","0","0","52","52","52","52","52","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","52","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","533","NA","58728","NA","NA","533","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","NA","NA","130198","NA","154107","153049","2461","NA","NA","2446","NA","154221","154755","154095","154221","Flanker Task ","50","29750","53","yes","1024"
"94.44444444444444","94.44444444444444","559.5","559.5","black","legacy","legacy","legacy","0","incongruent ","uniform","1","undefined","1","h","0","0","0","53","0","53","53","0","0","0","0","53","53","53","53","53","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","53","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","463","NA","58728","NA","NA","463","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","61198","NA","NA","130198","NA","155832","154775","2461","NA","NA","2446","NA","155946","156410","155820","155946","Flanker Task ","51","30213","54","yes","1024"
"94.54545454545455","94.54545454545455","557.3090909090909","557.3090909090909","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","54","0","54","54","0","0","0","0","54","54","54","54","54","Sat Sep 19 10:43:40 2020","1500","The main experiment item","yes","FlankerTask.osexp","/Users/kaylaredder/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","54","/Users/kaylaredder/Desktop/fr-subject-2.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","q","NA","NA","h","439","NA","58728","NA","NA","439","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","61198","NA","NA","130198","NA","157489","156432","2461","NA","NA","2446","NA","157603","158043","157477","157603","Flanker Task ","52","30652","55","yes","1024"
