acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions3,count_instrutions2,count_keyboard_response,count_logger,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions3,response_instrutions2,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions3,response_time_instrutions2,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions3,time_instrutions2,time_keyboard_response,time_logger,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95.94594595,95.94594595,380.7567568,380.7567568,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,73,73,0,73,0,73,0,0,0,73,73,73,73,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,73,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,285,NA,9439,NA,NA,285,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,124714,121238,2077,NA,NA,125765,2104,NA,NA,125872,126157,125759,125872,New experiment,71,28176,74,yes,1024
96,96,379.9333333,379.9333333,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,74,74,0,74,0,74,0,0,0,74,74,74,74,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,74,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,319,NA,9439,NA,NA,319,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,126162,121238,2077,NA,NA,127213,2104,NA,NA,127319,127639,127206,127319,New experiment,72,28495,75,yes,1024
96.05263158,96.05263158,380.1052632,380.1052632,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,75,75,0,75,0,75,0,0,0,75,75,75,75,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,75,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,393,NA,9439,NA,NA,393,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,NA,NA,127644,121238,2077,NA,NA,128699,2104,NA,NA,128806,129200,128693,128806,New experiment,73,28888,76,yes,1024
96.1038961,96.1038961,379.1948052,379.1948052,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,76,76,0,76,0,76,0,0,0,76,76,76,76,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,76,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,310,NA,9439,NA,NA,310,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,129205,121238,2077,NA,NA,130254,2104,NA,NA,130361,130672,130247,130360,New experiment,74,29198,77,yes,1024
96.15384615,96.15384615,378.0384615,378.0384615,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,77,77,0,77,0,77,0,0,0,77,77,77,77,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,77,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,NA,s,289,NA,9439,NA,NA,289,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,NA,NA,130677,121238,2077,NA,NA,131725,2104,NA,NA,131832,132122,131719,131832,New experiment,75,29487,78,yes,1024
96.20253165,96.20253165,376.9873418,376.9873418,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,78,78,0,78,0,78,0,0,0,78,78,78,78,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,78,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,295,NA,9439,NA,NA,295,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,132127,121238,2077,NA,NA,133176,2104,NA,NA,133283,133578,133170,133282,New experiment,76,29782,79,yes,1024
96.25,96.25,376.575,376.575,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,79,79,0,79,0,79,0,0,0,79,79,79,79,Sun Sep 24 12:33:15 2023,1500,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,NA,h,344,NA,9439,NA,NA,344,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,NA,NA,133584,121238,2077,NA,NA,134634,2104,NA,NA,134740,135085,134627,134740,New experiment,77,30126,80,yes,1024
96.2962963,96.2962963,379.4691358,379.4691358,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,80,80,0,80,0,80,0,0,0,80,80,80,80,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,611,NA,9439,NA,41963,611,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,135090,121238,2077,NA,NA,178107,2104,NA,136120,178213,178824,178102,178213,New experiment,78,30737,81,yes,1024
96.34146341,96.34146341,379.2317073,379.2317073,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,81,81,0,81,0,81,0,0,0,81,81,81,81,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,360,NA,9439,NA,41963,360,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,179342,121238,2077,178830,NA,180394,2104,NA,136120,180501,180862,180386,180501,New experiment,79,31097,82,yes,1024
96.38554217,96.38554217,378.4578313,378.4578313,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,82,82,0,82,0,82,0,0,0,82,82,82,82,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,315,NA,9439,NA,41963,315,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,180867,121238,2077,178830,NA,181918,2104,NA,136120,182025,182340,181911,182025,New experiment,80,31412,83,yes,1024
95.23809524,95.23809524,377.1190476,377.1190476,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,s,0,0,0,83,83,0,83,0,83,0,0,0,83,83,83,83,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,266,NA,9439,NA,41963,266,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,178084,NA,182345,121238,2077,178830,NA,183395,2104,NA,136120,183501,183768,183388,183501,New experiment,80,31678,84,yes,1024
94.11764706,94.11764706,376.4117647,376.4117647,black,legacy,legacy,legacy,0,incongruent,uniform,0,undefined,0,h,0,0,0,84,84,0,84,0,84,0,0,0,84,84,84,84,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,317,NA,9439,NA,41963,317,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,184283,183772,2077,178830,NA,185331,2104,NA,136120,185437,185754,185326,185437,New experiment,80,31995,85,yes,1024
94.18604651,94.18604651,375.744186,375.744186,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,85,85,0,85,0,85,0,0,0,85,85,85,85,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,319,NA,9439,NA,41963,319,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,178084,NA,186270,185759,2077,178830,NA,187321,2104,NA,136120,187428,187748,187315,187428,New experiment,81,32314,86,yes,1024
94.25287356,94.25287356,375.862069,375.862069,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,86,86,0,86,0,86,0,0,0,86,86,86,86,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,386,NA,9439,NA,41963,386,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,187753,185759,2077,178830,NA,188804,2104,NA,136120,188911,189297,188797,188911,New experiment,82,32700,87,yes,1024
94.31818182,94.31818182,375.0681818,375.0681818,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,87,87,0,87,0,87,0,0,0,87,87,87,87,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,306,NA,9439,NA,41963,306,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,178084,NA,189302,185759,2077,178830,NA,190353,2104,NA,136120,190460,190767,190345,190459,New experiment,83,33006,88,yes,1024
94.38202247,94.38202247,374.988764,374.988764,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,88,88,0,88,0,88,0,0,0,88,88,88,88,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,368,NA,9439,NA,41963,368,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,178084,NA,190772,185759,2077,178830,NA,191821,2104,NA,136120,191928,192296,191815,191928,New experiment,84,33374,89,yes,1024
94.44444444,94.44444444,375.1777778,375.1777778,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,89,89,0,89,0,89,0,0,0,89,89,89,89,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,392,NA,9439,NA,41963,392,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,192301,185759,2077,178830,NA,193350,2104,NA,136120,193458,193851,193344,193457,New experiment,85,33766,90,yes,1024
94.50549451,94.50549451,375.7142857,375.7142857,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,90,90,0,90,0,90,0,0,0,90,90,90,90,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,424,NA,9439,NA,41963,424,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,178084,NA,193855,185759,2077,178830,NA,194903,2104,NA,136120,195009,195433,194897,195009,New experiment,86,34190,91,yes,1024
94.56521739,94.56521739,375.7717391,375.7717391,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,91,91,0,91,0,91,0,0,0,91,91,91,91,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,381,NA,9439,NA,41963,381,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,178084,NA,195438,185759,2077,178830,NA,196488,2104,NA,136120,196594,196976,196481,196594,New experiment,87,34571,92,yes,1024
94.62365591,94.62365591,375.7634409,375.7634409,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,92,92,0,92,0,92,0,0,0,92,92,92,92,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,375,NA,9439,NA,41963,375,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,196980,185759,2077,178830,NA,198030,2104,NA,136120,198137,198513,198025,198137,New experiment,88,34946,93,yes,1024
94.68085106,94.68085106,376.3085106,376.3085106,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,93,93,0,93,0,93,0,0,0,93,93,93,93,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,427,NA,9439,NA,41963,427,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,178084,NA,198517,185759,2077,178830,NA,199567,2104,NA,136120,199674,200102,199560,199674,New experiment,89,35373,94,yes,1024
94.73684211,94.73684211,375.3789474,375.3789474,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,94,94,0,94,0,94,0,0,0,94,94,94,94,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,288,NA,9439,NA,41963,288,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,200106,185759,2077,178830,NA,201155,2104,NA,136120,201262,201551,201149,201262,New experiment,90,35661,95,yes,1024
94.79166667,94.79166667,375.78125,375.78125,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,95,95,0,95,0,95,0,0,0,95,95,95,95,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,414,NA,9439,NA,41963,414,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,201555,185759,2077,178830,NA,202605,2104,NA,136120,202712,203127,202597,202712,New experiment,91,36075,96,yes,1024
94.84536082,94.84536082,375.8865979,375.8865979,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,96,96,0,96,0,96,0,0,0,96,96,96,96,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,386,NA,9439,NA,41963,386,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,203131,185759,2077,178830,NA,204182,2104,NA,136120,204289,204676,204175,204289,New experiment,92,36461,97,yes,1024
94.89795918,94.89795918,376.1020408,376.1020408,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,97,97,0,97,0,97,0,0,0,97,97,97,97,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,397,NA,9439,NA,41963,397,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,204680,185759,2077,178830,NA,205731,2104,NA,136120,205838,206236,205723,205838,New experiment,93,36858,98,yes,1024
94.94949495,94.94949495,375.979798,375.979798,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,98,98,0,98,0,98,0,0,0,98,98,98,98,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,364,NA,9439,NA,41963,364,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,206240,185759,2077,178830,NA,207290,2104,NA,136120,207397,207762,207283,207396,New experiment,94,37222,99,yes,1024
95,95,376.51,376.51,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,99,99,0,99,0,99,0,0,0,99,99,99,99,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,429,NA,9439,NA,41963,429,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,178084,NA,207766,185759,2077,178830,NA,208818,2104,NA,136120,208925,209355,208810,208925,New experiment,95,37651,100,yes,1024
95.04950495,95.04950495,375.8019802,375.8019802,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,100,100,0,100,0,100,0,0,0,100,100,100,100,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,305,NA,9439,NA,41963,305,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,209359,185759,2077,178830,NA,210410,2104,NA,136120,210517,210823,210403,210517,New experiment,96,37956,101,yes,1024
95.09803922,95.09803922,375.5784314,375.5784314,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,101,101,0,101,0,101,0,0,0,101,101,101,101,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,353,NA,9439,NA,41963,353,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,210827,185759,2077,178830,NA,211878,2104,NA,136120,211984,212338,211870,211984,New experiment,97,38309,102,yes,1024
95.14563107,95.14563107,375.7669903,375.7669903,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,s,0,0,0,102,102,0,102,0,102,0,0,0,102,102,102,102,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,395,NA,9439,NA,41963,395,2,legacy,1024,2,48000,-16,experiment,HHSHH,2,even,11550,178084,NA,212342,185759,2077,178830,NA,213392,2104,NA,136120,213499,213895,213384,213499,New experiment,98,38704,103,yes,1024
95.19230769,95.19230769,375.5,375.5,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,103,103,0,103,0,103,0,0,0,103,103,103,103,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,348,NA,9439,NA,41963,348,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,213900,185759,2077,178830,NA,214949,2104,NA,136120,215055,215404,214942,215055,New experiment,99,39052,104,yes,1024
95.23809524,95.23809524,376.0761905,376.0761905,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,104,104,0,104,0,104,0,0,0,104,104,104,104,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,24,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,436,NA,9439,NA,41963,436,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,178084,NA,215409,185759,2077,178830,NA,216458,2104,NA,136120,216565,217001,216451,216565,New experiment,100,39488,105,yes,1024
95.28301887,95.28301887,375.4339623,375.4339623,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,105,105,0,105,0,105,0,0,0,105,105,105,105,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,25,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,308,NA,9439,NA,41963,308,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,217006,185759,2077,178830,NA,218054,2104,NA,136120,218162,218470,218049,218162,New experiment,101,39796,106,yes,1024
95.3271028,95.3271028,375.1308411,375.1308411,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,106,106,0,106,0,106,0,0,0,106,106,106,106,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,343,NA,9439,NA,41963,343,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,178084,NA,218475,185759,2077,178830,NA,219525,2104,NA,136120,219631,219975,219517,219631,New experiment,102,40139,107,yes,1024
95.37037037,95.37037037,376.4166667,376.4166667,black,legacy,legacy,legacy,0,incongruent,uniform,1,undefined,1,h,0,0,0,107,107,0,107,0,107,0,0,0,107,107,107,107,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,514,NA,9439,NA,41963,514,2,legacy,1024,2,48000,-16,experiment,SSHSS,2,even,11550,178084,NA,219980,185759,2077,178830,NA,221029,2104,NA,136120,221136,221650,221023,221136,New experiment,103,40653,108,yes,1024
94.49541284,94.49541284,375.6513761,375.6513761,black,legacy,legacy,legacy,0,congruent,uniform,0,undefined,0,h,0,0,0,108,108,0,108,0,108,0,0,0,108,108,108,108,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,293,NA,9439,NA,41963,293,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,221655,185759,2077,178830,NA,222706,2104,NA,136120,222812,223106,222699,222812,New experiment,103,40946,109,yes,1024
94.54545455,94.54545455,376.1,376.1,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,s,0,0,0,109,109,0,109,0,109,0,0,0,109,109,109,109,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,s,NA,h,NA,h,s,425,NA,9439,NA,41963,425,2,legacy,1024,2,48000,-16,experiment,SSSSS,2,even,11550,178084,NA,223620,223110,2077,178830,NA,224670,2104,NA,136120,224777,225203,224663,224776,New experiment,104,41371,110,yes,1024
94.59459459,94.59459459,375.9009009,375.9009009,black,legacy,legacy,legacy,0,congruent,uniform,1,undefined,1,h,0,0,0,110,110,0,110,0,110,0,0,0,110,110,110,110,Sun Sep 24 12:33:15 2023,600,The main experiment item,yes,Flankertask.osexp,/Users/Thingtwo/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/Thingtwo/Desktop/NC-subject-2.csv,legacy,Lentiform Loewenfeld,3.3.14,0,h,NA,h,NA,h,h,354,NA,9439,NA,41963,354,2,legacy,1024,2,48000,-16,experiment,HHHHH,2,even,11550,178084,NA,225207,223110,2077,178830,NA,226256,2104,NA,136120,226362,226717,226249,226362,New experiment,105,41725,111,yes,1024
