"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Instructions1","correct_keyboard_response","correct_response","count_Finish","count_ISI","count_Instructions1","count_Instructions2","count_Instructions3","count_block1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_fixation","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Finish","response_Instructions1","response_Instructions2","response_Instructions3","response_keyboard_response","response_time","response_time_Finish","response_time_Instructions1","response_time_Instructions2","response_time_Instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Finish","time_ISI","time_Instructions1","time_Instructions2","time_Instructions3","time_block1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_fixation","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"94.4","94.4","712.752","712.752","black","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","124","0","0","0","0","0","0","124","0","124","124","124","124","124","124","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","533","NA","33392","21461","NA","533","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","319118","3752","210945","NA","37148","232410","NA","280517","3737","NA","320310","320417","320955","320303","320417","Flanker Task","118","89094","125","yes","1024"
"94.4444444444","94.4444444444","713.30952381","713.30952381","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","125","0","0","0","0","0","0","125","0","125","125","125","125","125","125","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","783","NA","33392","21461","NA","783","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","321547","3752","210945","NA","37148","232410","NA","321040","3737","NA","322745","322852","323640","322738","322851","Flanker Task","119","89877","126","yes","1024"
"94.4881889764","94.4881889764","713.511811024","713.511811024","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","126","0","0","0","0","0","0","126","0","126","126","126","126","126","126","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","739","NA","33392","21461","NA","739","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","323714","3752","210945","NA","37148","232410","NA","321040","3737","NA","324908","325021","325765","324901","325020","Flanker Task","120","90616","127","yes","1024"
"94.53125","94.53125","715.3125","715.3125","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","127","0","0","0","0","0","0","127","0","127","127","127","127","127","127","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","944","NA","33392","21461","NA","944","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","325829","3752","210945","NA","37148","232410","NA","321040","3737","NA","327011","327120","328069","327004","327119","Flanker Task","121","91560","128","yes","1024"
"94.5736434109","94.5736434109","719.03875969","719.03875969","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","128","0","0","0","0","0","0","128","0","128","128","128","128","128","128","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","1196","NA","33392","21461","NA","1196","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","328132","3752","210945","NA","37148","232410","NA","321040","3737","NA","329325","329432","330634","329318","329432","Flanker Task","122","92756","129","yes","1024"
"94.6153846154","94.6153846154","719.653846154","719.653846154","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","129","0","0","0","0","0","0","129","0","129","129","129","129","129","129","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","49","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","799","NA","33392","21461","NA","799","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","330702","3752","210945","NA","37148","232410","NA","321040","3737","NA","331896","332003","332807","331890","332002","Flanker Task","123","93555","130","yes","1024"
"94.6564885496","94.6564885496","719.488549618","719.488549618","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","130","0","0","0","0","0","0","130","0","130","130","130","130","130","130","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","50","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","698","NA","33392","21461","NA","698","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","332843","3752","210945","NA","37148","232410","NA","321040","3737","NA","334029","334135","334838","334022","334135","Flanker Task","124","94253","131","yes","1024"
"94.696969697","94.696969697","718.78030303","718.78030303","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","131","0","0","0","0","0","0","131","0","131","131","131","131","131","131","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","51","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","626","NA","33392","21461","NA","626","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","334906","3752","210945","NA","37148","232410","NA","321040","3737","NA","336106","336213","336844","336099","336213","Flanker Task","125","94879","132","yes","1024"
"94.7368421053","94.7368421053","718.511278195","718.511278195","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","132","0","0","0","0","0","0","132","0","132","132","132","132","132","132","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","52","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","683","NA","33392","21461","NA","683","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","336908","3752","210945","NA","37148","232410","NA","321040","3737","NA","338099","338209","338897","338092","338209","Flanker Task","126","95562","133","yes","1024"
"94.776119403","94.776119403","718.156716418","718.156716418","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","133","0","0","0","0","0","0","133","0","133","133","133","133","133","133","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","53","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","671","NA","33392","21461","NA","671","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","338971","3752","210945","NA","37148","232410","NA","321040","3737","NA","340163","340268","340944","340156","340268","Flanker Task","127","96233","134","yes","1024"
"94.8148148148","94.8148148148","717.340740741","717.340740741","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","134","0","0","0","0","0","0","134","0","134","134","134","134","134","134","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","54","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","608","NA","33392","21461","NA","608","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","341028","3752","210945","NA","37148","232410","NA","321040","3737","NA","342206","342312","342925","342199","342312","Flanker Task","128","96841","135","yes","1024"
"94.8529411765","94.8529411765","717.683823529","717.683823529","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","135","0","0","0","0","0","0","135","0","135","135","135","135","135","135","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","55","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","764","NA","33392","21461","NA","764","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","342961","3752","210945","NA","37148","232410","NA","321040","3737","NA","344154","344263","345032","344147","344263","Flanker Task","129","97605","136","yes","1024"
"94.8905109489","94.8905109489","718.04379562","718.04379562","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","136","0","0","0","0","0","0","136","0","136","136","136","136","136","136","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","56","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","767","NA","33392","21461","NA","767","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","345101","3752","210945","NA","37148","232410","NA","321040","3737","NA","346298","346403","347175","346291","346403","Flanker Task","130","98372","137","yes","1024"
"94.9275362319","94.9275362319","718.797101449","718.797101449","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","137","0","0","0","0","0","0","137","0","137","137","137","137","137","137","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","57","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","822","NA","33392","21461","NA","822","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","347250","3752","210945","NA","37148","232410","NA","321040","3737","NA","348445","348550","349377","348437","348550","Flanker Task","131","99194","138","yes","1024"
"94.964028777","94.964028777","720.625899281","720.625899281","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","138","0","0","0","0","0","0","138","0","138","138","138","138","138","138","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","58","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","973","NA","33392","21461","NA","973","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","349451","3752","210945","NA","37148","232410","NA","321040","3737","NA","350647","350753","351731","350640","350753","Flanker Task","132","100167","139","yes","1024"
"95","95","721.657142857","721.657142857","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","139","0","0","0","0","0","0","139","0","139","139","139","139","139","139","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","59","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","865","NA","33392","21461","NA","865","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","351797","3752","210945","NA","37148","232410","NA","321040","3737","NA","352983","353091","353962","352976","353091","Flanker Task","133","101032","140","yes","1024"
"95.0354609929","95.0354609929","722.510638298","722.510638298","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","140","0","0","0","0","0","0","140","0","140","140","140","140","140","140","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","60","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","842","NA","33392","21461","NA","842","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","354038","3752","210945","NA","37148","232410","NA","321040","3737","NA","355236","355343","356195","355230","355343","Flanker Task","134","101874","141","yes","1024"
"95.0704225352","95.0704225352","722.563380282","722.563380282","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","141","0","0","0","0","0","0","141","0","141","141","141","141","141","141","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","61","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","730","NA","33392","21461","NA","730","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","356268","3752","210945","NA","37148","232410","NA","321040","3737","NA","357457","357562","358297","357450","357562","Flanker Task","135","102604","142","yes","1024"
"95.1048951049","95.1048951049","722.426573427","722.426573427","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","142","0","0","0","0","0","0","142","0","142","142","142","142","142","142","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","62","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","703","NA","33392","21461","NA","703","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","358368","3752","210945","NA","37148","232410","NA","321040","3737","NA","359556","359664","360373","359549","359664","Flanker Task","136","103307","143","yes","1024"
"95.1388888889","95.1388888889","721.868055556","721.868055556","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","143","0","0","0","0","0","0","143","0","143","143","143","143","143","143","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","63","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","642","NA","33392","21461","NA","642","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","360431","3752","210945","NA","37148","232410","NA","321040","3737","NA","361613","361721","362368","361606","361721","Flanker Task","137","103949","144","yes","1024"
"95.1724137931","95.1724137931","721.737931034","721.737931034","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","144","0","0","0","0","0","0","144","0","144","144","144","144","144","144","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","64","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","703","NA","33392","21461","NA","703","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","362437","3752","210945","NA","37148","232410","NA","321040","3737","NA","363623","363729","364437","363616","363729","Flanker Task","138","104652","145","yes","1024"
"95.2054794521","95.2054794521","726.342465753","726.342465753","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","145","0","0","0","0","0","0","145","0","145","145","145","145","145","145","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","65","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","1394","NA","33392","21461","NA","1394","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","364506","3752","210945","NA","37148","232410","NA","321040","3737","NA","365697","365804","367203","365690","365804","Flanker Task","139","106046","146","yes","1024"
"95.2380952381","95.2380952381","726.843537415","726.843537415","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","146","0","0","0","0","0","0","146","0","146","146","146","146","146","146","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","66","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","800","NA","33392","21461","NA","800","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","367275","3752","210945","NA","37148","232410","NA","321040","3737","NA","368464","368572","369377","368457","368571","Flanker Task","140","106846","147","yes","1024"
"95.2702702703","95.2702702703","727.878378378","727.878378378","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","147","0","0","0","0","0","0","147","0","147","147","147","147","147","147","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","67","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","880","NA","33392","21461","NA","880","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","369448","3752","210945","NA","37148","232410","NA","321040","3737","NA","370639","370746","371631","370633","370746","Flanker Task","141","107726","148","yes","1024"
"95.3020134228","95.3020134228","727.248322148","727.248322148","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","148","0","0","0","0","0","0","148","0","148","148","148","148","148","148","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","68","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","634","NA","33392","21461","NA","634","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","371703","3752","210945","NA","37148","232410","NA","321040","3737","NA","372897","373004","373643","372890","373003","Flanker Task","142","108360","149","yes","1024"
"94.6666666667","94.6666666667","726.926666667","726.926666667","black","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","0","149","0","0","0","0","0","0","149","0","149","149","149","149","149","149","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","69","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","679","NA","33392","21461","NA","679","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","373706","3752","210945","NA","37148","232410","NA","321040","3737","NA","374901","375011","375695","374893","375010","Flanker Task","142","109039","150","yes","1024"
"94.701986755","94.701986755","729.390728477","729.390728477","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","0","150","0","0","0","0","0","0","150","0","150","150","150","150","150","150","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","70","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","1099","NA","33392","21461","NA","1099","2","legacy","1024","2","48000","-16","experiment","SSHSS","3","odd","NA","376234","3752","210945","NA","37148","232410","NA","375728","3737","NA","377433","377542","378646","377425","377541","Flanker Task","143","110138","151","yes","1024"
"94.7368421053","94.7368421053","728.243421053","728.243421053","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","151","0","0","0","0","0","0","151","0","151","151","151","151","151","151","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","71","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","555","NA","33392","21461","NA","555","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","378726","3752","210945","NA","37148","232410","NA","375728","3737","NA","379916","380024","380585","379909","380024","Flanker Task","144","110693","152","yes","1024"
"94.7712418301","94.7712418301","730.980392157","730.980392157","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","152","0","0","0","0","0","0","152","0","152","152","152","152","152","152","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","72","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","1147","NA","33392","21461","NA","1147","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","380647","3752","210945","NA","37148","232410","NA","375728","3737","NA","381841","381947","383099","381834","381947","Flanker Task","145","111840","153","yes","1024"
"94.8051948052","94.8051948052","732.733766234","732.733766234","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","153","0","0","0","0","0","0","153","0","153","153","153","153","153","153","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","73","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","1001","NA","33392","21461","NA","1001","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","383134","3752","210945","NA","37148","232410","NA","375728","3737","NA","384333","384446","385453","384326","384446","Flanker Task","146","112841","154","yes","1024"
"94.8387096774","94.8387096774","734.387096774","734.387096774","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","154","0","0","0","0","0","0","154","0","154","154","154","154","154","154","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","74","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","989","NA","33392","21461","NA","989","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","385518","3752","210945","NA","37148","232410","NA","375728","3737","NA","386711","386821","387816","386704","386821","Flanker Task","147","113830","155","yes","1024"
"94.8717948718","94.8717948718","733.576923077","733.576923077","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","0","155","0","0","0","0","0","0","155","0","155","155","155","155","155","155","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","75","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","608","NA","33392","21461","NA","608","2","legacy","1024","2","48000","-16","experiment","SSSSS","3","odd","NA","387887","3752","210945","NA","37148","232410","NA","375728","3737","NA","389086","389192","389806","389078","389192","Flanker Task","148","114438","156","yes","1024"
"94.9044585987","94.9044585987","733.636942675","733.636942675","black","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","156","0","0","0","0","0","0","156","0","156","156","156","156","156","156","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","76","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","s","NA","h","h","NA","s","743","NA","33392","21461","NA","743","2","legacy","1024","2","48000","-16","experiment","HHSHH","3","odd","NA","389879","3752","210945","NA","37148","232410","NA","375728","3737","NA","391071","391181","391930","391064","391181","Flanker Task","149","115181","157","yes","1024"
"94.9367088608","94.9367088608","734.360759494","734.360759494","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","157","0","0","0","0","0","0","157","0","157","157","157","157","157","157","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","77","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","848","NA","33392","21461","NA","848","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","392004","3752","210945","NA","37148","232410","NA","375728","3737","NA","393195","393300","394153","393187","393300","Flanker Task","150","116029","158","yes","1024"
"94.9685534591","94.9685534591","733.270440252","733.270440252","black","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","158","0","0","0","0","0","0","158","0","158","158","158","158","158","158","09/26/20 13:33:51","600","The main experiment item","yes","FlankerTask.osexp","C:\Users\Jennifer Wright\Desktop\PSYC5613","no","mono","no","18","no","white","no","yes","768","legacy","78","79","C:/Users/Jennifer Wright/Desktop/PSYC5613/hw-subject-3.csv","legacy","Lentiform Loewenfeld","3.3.3","0","h","NA","h","h","NA","h","561","NA","33392","21461","NA","561","2","legacy","1024","2","48000","-16","experiment","HHHHH","3","odd","NA","394216","3752","210945","NA","37148","232410","NA","375728","3737","NA","395418","395524","396091","395410","395524","Flanker Task","151","116590","159","yes","1024"
