acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,condition,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,width
96,96,500,500,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,112,0,0,0,112,0,112,0,112,0,0,0,112,112,NA,112,112,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,32,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,509,NA,34597,42697,NA,509,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,264327,35764,211441,NA,232095,1163,228592,NA,265356,1166,168743,NA,265457,265967,NA,265354,265457,Flanker Task,109,56527,113,1024
96,96,499,499,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,113,0,0,0,113,0,113,0,113,0,0,0,113,113,NA,113,113,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,33,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,458,NA,34597,42697,NA,458,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,265970,35764,211441,NA,232095,1163,228592,NA,266999,1166,168743,NA,267100,267559,NA,266997,267100,Flanker Task,110,56985,114,1024
96,96,498,498,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,114,0,0,0,114,0,114,0,114,0,0,0,114,114,NA,114,114,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,34,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,382,NA,34597,42697,NA,382,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,267562,35764,211441,NA,232095,1163,228592,NA,268592,1166,168743,NA,268693,269076,NA,268590,268693,Flanker Task,111,57367,115,1024
96,96,498,498,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,115,0,0,0,115,0,115,0,115,0,0,0,115,115,NA,115,115,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,35,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,476,NA,34597,42697,NA,476,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,269080,35764,211441,NA,232095,1163,228592,NA,270118,1166,168743,NA,270219,270695,NA,270116,270219,Flanker Task,112,57843,116,1024
96,96,497,497,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,116,0,0,0,116,0,116,0,116,0,0,0,116,116,NA,116,116,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,36,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,420,NA,34597,42697,NA,420,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,270699,35764,211441,NA,232095,1163,228592,NA,271728,1166,168743,NA,271829,272250,NA,271727,271829,Flanker Task,113,58263,117,1024
96,96,496,496,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,117,0,0,0,117,0,117,0,117,0,0,0,117,117,NA,117,117,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,37,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,379,NA,34597,42697,NA,379,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,272254,35764,211441,NA,232095,1163,228592,NA,273281,1166,168743,NA,273382,273762,NA,273280,273382,Flanker Task,114,58642,118,1024
96,96,496,496,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,118,0,0,0,118,0,118,0,118,0,0,0,118,118,NA,118,118,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,38,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,407,NA,34597,42697,NA,407,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,273767,35764,211441,NA,232095,1163,228592,NA,274804,1166,168743,NA,274905,275313,NA,274803,274905,Flanker Task,115,59049,119,1024
96,96,496,496,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,119,0,0,0,119,0,119,0,119,0,0,0,119,119,NA,119,119,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,39,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,493,NA,34597,42697,NA,493,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,275317,35764,211441,NA,232095,1163,228592,NA,276344,1166,168743,NA,276445,276938,NA,276342,276445,Flanker Task,116,59542,120,1024
96,96,496,496,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,120,0,0,0,120,0,120,0,120,0,0,0,120,120,NA,120,120,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,40,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,497,NA,34597,42697,NA,497,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,276942,35764,211441,NA,232095,1163,228592,NA,277973,1166,168743,NA,278074,278571,NA,277970,278074,Flanker Task,117,60039,121,1024
96,96,496,496,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,121,0,0,0,121,0,121,0,121,0,0,0,121,121,NA,121,121,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,41,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,511,NA,34597,42697,NA,511,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,278575,35764,211441,NA,232095,1163,228592,NA,279603,1166,168743,NA,279704,280216,NA,279601,279704,Flanker Task,118,60550,122,1024
96,96,495,495,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,122,0,0,0,122,0,122,0,122,0,0,0,122,122,NA,122,122,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,42,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,398,NA,34597,42697,NA,398,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,280219,35764,211441,NA,232095,1163,228592,NA,281257,1166,168743,NA,281358,281757,NA,281255,281358,Flanker Task,119,60948,123,1024
96,96,495,495,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,123,0,0,0,123,0,123,0,123,0,0,0,123,123,NA,123,123,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,43,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,494,NA,34597,42697,NA,494,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,281761,35764,211441,NA,232095,1163,228592,NA,282790,1166,168743,NA,282891,283386,NA,282788,282891,Flanker Task,120,61442,124,1024
96,96,495,495,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,124,0,0,0,124,0,124,0,124,0,0,0,124,124,NA,124,124,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,44,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,443,NA,34597,42697,NA,443,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,283389,35764,211441,NA,232095,1163,228592,NA,284418,1166,168743,NA,284519,284963,NA,284416,284519,Flanker Task,121,61885,125,1024
96,96,495,495,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,125,0,0,0,125,0,125,0,125,0,0,0,125,125,NA,125,125,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,45,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,534,NA,34597,42697,NA,534,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,284967,35764,211441,NA,232095,1163,228592,NA,285997,1166,168743,NA,286098,286632,NA,285995,286098,Flanker Task,122,62419,126,1024
96,96,494,494,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,126,0,0,0,126,0,126,0,126,0,0,0,126,126,NA,126,126,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,46,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,393,NA,34597,42697,NA,393,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,286636,35764,211441,NA,232095,1163,228592,NA,287671,1166,168743,NA,287772,288166,NA,287670,287772,Flanker Task,123,62812,127,1024
96,96,494,494,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,127,0,0,0,127,0,127,0,127,0,0,0,127,127,NA,127,127,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,47,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,461,NA,34597,42697,NA,461,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,288170,35764,211441,NA,232095,1163,228592,NA,289199,1166,168743,NA,289300,289761,NA,289197,289300,Flanker Task,124,63273,128,1024
96,96,493,493,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,128,0,0,0,128,0,128,0,128,0,0,0,128,128,NA,128,128,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,48,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,418,NA,34597,42697,NA,418,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,289765,35764,211441,NA,232095,1163,228592,NA,290792,1166,168743,NA,290893,291311,NA,290790,290893,Flanker Task,125,63691,129,1024
96,96,493,493,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,129,0,0,0,129,0,129,0,129,0,0,0,129,129,NA,129,129,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,49,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,497,NA,34597,42697,NA,497,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,291315,35764,211441,NA,232095,1163,228592,NA,292346,1166,168743,NA,292447,292945,NA,292340,292447,Flanker Task,126,64188,130,1024
96,96,493,493,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,130,0,0,0,130,0,130,0,130,0,0,0,130,130,NA,130,130,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,50,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,456,NA,34597,42697,NA,456,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,292948,35764,211441,NA,232095,1163,228592,NA,293978,1166,168743,NA,294079,294536,NA,293976,294079,Flanker Task,127,64644,131,1024
96,96,492,492,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,131,0,0,0,131,0,131,0,131,0,0,0,131,131,NA,131,131,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,51,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,423,NA,34597,42697,NA,423,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,294541,35764,211441,NA,232095,1163,228592,NA,295568,1166,168743,NA,295669,296093,NA,295566,295669,Flanker Task,128,65067,132,1024
96,96,492,492,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,132,0,0,0,132,0,132,0,132,0,0,0,132,132,NA,132,132,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,52,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,425,NA,34597,42697,NA,425,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,296097,35764,211441,NA,232095,1163,228592,NA,297127,1166,168743,NA,297228,297654,NA,297125,297228,Flanker Task,129,65492,133,1024
97,97,492,492,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,133,0,0,0,133,0,133,0,133,0,0,0,133,133,NA,133,133,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,53,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,485,NA,34597,42697,NA,485,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,297658,35764,211441,NA,232095,1163,228592,NA,298686,1166,168743,NA,298787,299273,NA,298684,298787,Flanker Task,130,65977,134,1024
97,97,492,492,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,134,0,0,0,134,0,134,0,134,0,0,0,134,134,NA,134,134,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,54,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,453,NA,34597,42697,NA,453,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,299275,35764,211441,NA,232095,1163,228592,NA,300311,1166,168743,NA,300412,300866,NA,300310,300412,Flanker Task,131,66430,135,1024
97,97,491,491,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,135,0,0,0,135,0,135,0,135,0,0,0,135,135,NA,135,135,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,55,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,388,NA,34597,42697,NA,388,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,300869,35764,211441,NA,232095,1163,228592,NA,301900,1166,168743,NA,302001,302390,NA,301898,302001,Flanker Task,132,66818,136,1024
97,97,490,490,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,136,0,0,0,136,0,136,0,136,0,0,0,136,136,NA,136,136,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,56,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,407,NA,34597,42697,NA,407,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,302394,35764,211441,NA,232095,1163,228592,NA,303421,1166,168743,NA,303522,303930,NA,303419,303522,Flanker Task,133,67225,137,1024
97,97,489,489,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,137,0,0,0,137,0,137,0,137,0,0,0,137,137,NA,137,137,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,57,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,394,NA,34597,42697,NA,394,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,303934,35764,211441,NA,232095,1163,228592,NA,304967,1166,168743,NA,305068,305463,NA,304965,305068,Flanker Task,134,67619,138,1024
97,97,490,490,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,138,0,0,0,138,0,138,0,138,0,0,0,138,138,NA,138,138,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,58,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,547,NA,34597,42697,NA,547,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,305467,35764,211441,NA,232095,1163,228592,NA,306506,1166,168743,NA,306607,307154,NA,306504,306607,Flanker Task,135,68166,139,1024
97,97,490,490,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,139,0,0,0,139,0,139,0,139,0,0,0,139,139,NA,139,139,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,59,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,458,NA,34597,42697,NA,458,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,307158,35764,211441,NA,232095,1163,228592,NA,308189,1166,168743,NA,308291,308750,NA,308187,308291,Flanker Task,136,68624,140,1024
96,96,489,489,black,legacy,legacy,legacy,congruent ,0,undefined,0,h,140,0,0,0,140,0,140,0,140,0,0,0,140,140,NA,140,140,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,60,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,434,NA,34597,42697,NA,434,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,308754,35764,211441,NA,232095,1163,228592,NA,309784,1166,168743,NA,309885,310319,NA,309782,309885,Flanker Task,136,69058,141,1024
96,96,489,489,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,141,0,0,0,141,0,141,0,141,0,0,0,141,141,NA,141,141,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,61,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,412,NA,34597,42697,NA,412,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,310825,35764,211441,NA,310323,1163,228592,NA,311851,1166,168743,NA,311952,312365,NA,311849,311952,Flanker Task,137,69470,142,1024
96,96,489,489,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,142,0,0,0,142,0,142,0,142,0,0,0,142,142,NA,142,142,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,62,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,514,NA,34597,42697,NA,514,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,312370,35764,211441,NA,310323,1163,228592,NA,313415,1166,168743,NA,313517,314032,NA,313414,313517,Flanker Task,138,69984,143,1024
96,96,489,489,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,143,0,0,0,143,0,143,0,143,0,0,0,143,143,NA,143,143,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,63,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,438,NA,34597,42697,NA,438,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,314037,35764,211441,NA,310323,1163,228592,NA,315063,1166,168743,NA,315164,315603,NA,315061,315164,Flanker Task,139,70422,144,1024
96,96,488,488,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,144,0,0,0,144,0,144,0,144,0,0,0,144,144,NA,144,144,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,64,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,402,NA,34597,42697,NA,402,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,315607,35764,211441,NA,310323,1163,228592,NA,316647,1166,168743,NA,316748,317151,NA,316646,316748,Flanker Task,140,70824,145,1024
96,96,488,488,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,145,0,0,0,145,0,145,0,145,0,0,0,145,145,NA,145,145,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,65,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,468,NA,34597,42697,NA,468,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,317155,35764,211441,NA,310323,1163,228592,NA,318185,1166,168743,NA,318286,318755,NA,318183,318286,Flanker Task,141,71292,146,1024
96,96,488,488,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,146,0,0,0,146,0,146,0,146,0,0,0,146,146,NA,146,146,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,66,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,575,NA,34597,42697,NA,575,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,318759,35764,211441,NA,310323,1163,228592,NA,319789,1166,168743,NA,319890,320466,NA,319786,319890,Flanker Task,142,71867,147,1024
96,96,489,489,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,147,0,0,0,147,0,147,0,147,0,0,0,147,147,NA,147,147,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,67,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,573,NA,34597,42697,NA,573,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,320468,35764,211441,NA,310323,1163,228592,NA,321499,1166,168743,NA,321600,322174,NA,321496,321600,Flanker Task,143,72440,148,1024
96,96,488,488,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,148,0,0,0,148,0,148,0,148,0,0,0,148,148,NA,148,148,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,68,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,s,NA,s,NA,405,NA,34597,42697,NA,405,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,322179,35764,211441,NA,310323,1163,228592,NA,323211,1166,168743,NA,323312,323718,NA,323209,323312,Flanker Task,144,72845,149,1024
96,96,488,488,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,149,0,0,0,149,0,149,0,149,0,0,0,149,149,NA,149,149,Fri Sep 15 10:55:48 2023,600,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,no,768,legacy,69,79,C:/Users/Simone/Desktop/SD-subject-1.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,s,NA,h,NA,384,NA,34597,42697,NA,384,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,323721,35764,211441,NA,310323,1163,228592,NA,324756,1166,168743,NA,324857,325242,NA,324754,324857,Flanker Task,145,73229,150,1024
