acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,condition,correct,correct_instructions1,correct_keyboard_response,correct_response,count_ISI,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_faster,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_new_sketchpad,count_sequence,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_new_sketchpad,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,response_time_new_sketchpad,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_ISI,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_faster,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_new_sketchpad,time_sequence,time_stimulus,title,total_correct,total_response_time,total_responses,width
93,93,408,408,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,188,0,0,0,188,0,188,0,188,0,0,0,188,188,NA,188,188,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,28,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,222,NA,2308,27822,77166,222,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,410330,4092,159214,361688,406525,1780,409828,NA,411354,1783,131391,284521,411455,411678,NA,411353,411455,Flanker Task,177,77145,189,1024
93,93,407,407,black,legacy,legacy,legacy,congruent ,0,undefined,0,h,189,0,0,0,189,0,189,0,189,0,0,0,189,189,NA,189,189,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,29,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,213,NA,2308,27822,77166,213,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,412182,4092,159214,361688,411681,1780,409828,NA,413212,1783,131391,284521,413313,413527,NA,413209,413313,Flanker Task,177,77358,190,1024
92,92,406,406,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,190,0,0,0,190,0,190,0,190,0,0,0,190,190,NA,190,190,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,30,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,286,NA,2308,27822,77166,286,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,414030,4092,159214,361688,413529,1780,409828,NA,415053,1783,131391,284521,415154,415441,NA,415052,415154,Flanker Task,177,77644,191,1024
92,92,406,406,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,191,0,0,0,191,0,191,0,191,0,0,0,191,191,NA,191,191,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,31,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,422,NA,2308,27822,77166,422,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,415945,4092,159214,361688,415444,1780,409828,NA,416969,1783,131391,284521,417071,417494,NA,416968,417071,Flanker Task,178,78066,192,1024
92,92,406,406,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,192,0,0,0,192,0,192,0,192,0,0,0,192,192,NA,192,192,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,32,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,303,NA,2308,27822,77166,303,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,417997,4092,159214,361688,415444,1780,417496,NA,419019,1783,131391,284521,419120,419424,NA,419017,419120,Flanker Task,179,78369,193,1024
92,92,405,405,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,193,0,0,0,193,0,193,0,193,0,0,0,193,193,NA,193,193,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,33,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,219,NA,2308,27822,77166,219,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,419929,4092,159214,361688,415444,1780,419428,NA,420955,1783,131391,284521,421056,421276,NA,420953,421056,Flanker Task,180,78588,194,1024
92,92,404,404,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,194,0,0,0,194,0,194,0,194,0,0,0,194,194,NA,194,194,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,34,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,309,NA,2308,27822,77166,309,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,421279,4092,159214,361688,415444,1780,419428,NA,422312,1783,131391,284521,422414,422724,NA,422311,422414,Flanker Task,181,78897,195,1024
92,92,403,403,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,195,0,0,0,195,0,195,0,195,0,0,0,195,195,NA,195,195,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,35,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,243,NA,2308,27822,77166,243,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,423229,4092,159214,361688,415444,1780,422727,NA,424253,1783,131391,284521,424354,424598,NA,424252,424354,Flanker Task,182,79140,196,1024
92,92,402,402,black,legacy,legacy,legacy,congruent ,0,undefined,0,s,196,0,0,0,196,0,196,0,196,0,0,0,196,196,NA,196,196,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,36,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,193,NA,2308,27822,77166,193,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,424602,4092,159214,361688,415444,1780,422727,NA,425628,1783,131391,284521,425729,425923,NA,425627,425729,Flanker Task,182,79333,197,1024
91,91,402,402,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,197,0,0,0,197,0,197,0,197,0,0,0,197,197,NA,197,197,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,37,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,333,NA,2308,27822,77166,333,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,426428,4092,159214,361688,425927,1780,422727,NA,427453,1783,131391,284521,427554,427888,NA,427452,427554,Flanker Task,182,79666,198,1024
91,91,401,401,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,198,0,0,0,198,0,198,0,198,0,0,0,198,198,NA,198,198,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,38,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,254,NA,2308,27822,77166,254,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,428894,4092,159214,361688,427892,1780,428393,NA,429916,1783,131391,284521,430017,430272,NA,429915,430017,Flanker Task,183,79920,199,1024
91,91,401,401,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,199,0,0,0,199,0,199,0,199,0,0,0,199,199,NA,199,199,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,39,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,292,NA,2308,27822,77166,292,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,430276,4092,159214,361688,427892,1780,428393,NA,431307,1783,131391,284521,431408,431701,NA,431305,431408,Flanker Task,183,80212,200,1024
91,91,400,400,black,legacy,legacy,legacy,congruent ,0,undefined,0,s,200,0,0,0,200,0,200,0,200,0,0,0,200,200,NA,200,200,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,40,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,265,NA,2308,27822,77166,265,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,432206,4092,159214,361688,431705,1780,428393,NA,433228,1783,131391,284521,433329,433595,NA,433227,433329,Flanker Task,183,80477,201,1024
91,91,399,399,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,201,0,0,0,201,0,201,0,201,0,0,0,201,201,NA,201,201,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,41,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,280,NA,2308,27822,77166,280,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,434099,4092,159214,361688,433598,1780,428393,NA,435128,1783,131391,284521,435229,435510,NA,435127,435229,Flanker Task,184,80757,202,1024
91,91,399,399,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,202,0,0,0,202,0,202,0,202,0,0,0,202,202,NA,202,202,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,42,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,380,NA,2308,27822,77166,380,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,435512,4092,159214,361688,433598,1780,428393,NA,436541,1783,131391,284521,436642,437023,NA,436539,436642,Flanker Task,185,81137,203,1024
91,91,398,398,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,203,0,0,0,203,0,203,0,203,0,0,0,203,203,NA,203,203,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,43,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,168,NA,2308,27822,77166,168,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,437528,4092,159214,361688,433598,1780,437027,NA,438561,1783,131391,284521,438662,438831,NA,438560,438662,Flanker Task,186,81305,204,1024
91,91,397,397,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,204,0,0,0,204,0,204,0,204,0,0,0,204,204,NA,204,204,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,44,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,140,NA,2308,27822,77166,140,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,438835,4092,159214,361688,433598,1780,437027,NA,439866,1783,131391,284521,439967,440108,NA,439864,439967,Flanker Task,187,81445,205,1024
91,91,395,395,black,legacy,legacy,legacy,incongruent,1,undefined,1,s,205,0,0,0,205,0,205,0,205,0,0,0,205,205,NA,205,205,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,45,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,92,NA,2308,27822,77166,92,NA,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,440111,4092,159214,361688,433598,1780,437027,NA,441134,1783,131391,284521,441235,441328,NA,441133,441235,Flanker Task,188,81537,206,1024
90,90,394,394,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,206,0,0,0,206,0,206,0,206,0,0,0,206,206,NA,206,206,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,46,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,124,NA,2308,27822,77166,124,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,441332,4092,159214,361688,433598,1780,437027,NA,442366,1783,131391,284521,442467,442592,NA,442364,442467,Flanker Task,188,81661,207,1024
90,90,394,394,black,legacy,legacy,legacy,congruent ,0,undefined,0,s,207,0,0,0,207,0,207,0,207,0,0,0,207,207,NA,207,207,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,47,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,347,NA,2308,27822,77166,347,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,443095,4092,159214,361688,442594,1780,437027,NA,444119,1783,131391,284521,444220,444568,NA,444117,444220,Flanker Task,188,82008,208,1024
90,90,393,393,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,208,0,0,0,208,0,208,0,208,0,0,0,208,208,NA,208,208,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,48,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,213,NA,2308,27822,77166,213,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,445572,4092,159214,361688,444570,1780,445071,NA,446595,1783,131391,284521,446696,446910,NA,446593,446696,Flanker Task,189,82221,209,1024
90,90,392,392,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,209,0,0,0,209,0,209,0,209,0,0,0,209,209,NA,209,209,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,49,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,286,NA,2308,27822,77166,286,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,446914,4092,159214,361688,444570,1780,445071,NA,447944,1783,131391,284521,448045,448332,NA,447941,448045,Flanker Task,189,82507,210,1024
90,90,392,392,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,210,0,0,0,210,0,210,0,210,0,0,0,210,210,NA,210,210,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,50,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,300,NA,2308,27822,77166,300,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,448837,4092,159214,361688,448336,1780,445071,NA,449860,1783,131391,284521,449961,450262,NA,449859,449961,Flanker Task,190,82807,211,1024
89,89,391,391,black,legacy,legacy,legacy,congruent ,0,undefined,0,h,211,0,0,0,211,0,211,0,211,0,0,0,211,211,NA,211,211,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,51,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,188,NA,2308,27822,77166,188,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,450266,4092,159214,361688,448336,1780,445071,NA,451294,1783,131391,284521,451395,451584,NA,451292,451395,Flanker Task,190,82995,212,1024
89,89,391,391,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,212,0,0,0,212,0,212,0,212,0,0,0,212,212,NA,212,212,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,52,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,314,NA,2308,27822,77166,314,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,452089,4092,159214,361688,451588,1780,445071,NA,453119,1783,131391,284521,453220,453535,NA,453117,453220,Flanker Task,191,83309,213,1024
89,89,389,389,black,legacy,legacy,legacy,congruent ,0,undefined,0,h,213,0,0,0,213,0,213,0,213,0,0,0,213,213,NA,213,213,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,53,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,99,NA,2308,27822,77166,99,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,454040,4092,159214,361688,451588,1780,453539,NA,455063,1783,131391,284521,455164,455264,NA,455062,455164,Flanker Task,191,83408,214,1024
88,88,388,388,black,legacy,legacy,legacy,congruent ,0,undefined,0,h,214,0,0,0,214,0,214,0,214,0,0,0,214,214,NA,214,214,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,54,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,130,NA,2308,27822,77166,130,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,455769,4092,159214,361688,455268,1780,453539,NA,456791,1783,131391,284521,456892,457023,NA,456790,456892,Flanker Task,191,83538,215,1024
88,88,388,388,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,215,0,0,0,215,0,215,0,215,0,0,0,215,215,NA,215,215,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,55,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,302,NA,2308,27822,77166,302,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,457528,4092,159214,361688,457027,1780,453539,NA,458553,1783,131391,284521,458654,458957,NA,458552,458654,Flanker Task,192,83840,216,1024
88,88,387,387,black,legacy,legacy,legacy,incongruent,0,undefined,0,h,216,0,0,0,216,0,216,0,216,0,0,0,216,216,NA,216,216,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,56,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,314,NA,2308,27822,77166,314,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,459462,4092,159214,361688,457027,1780,458961,NA,460484,1783,131391,284521,460585,460900,NA,460483,460585,Flanker Task,192,84154,217,1024
88,88,386,386,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,217,0,0,0,217,0,217,0,217,0,0,0,217,217,NA,217,217,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,57,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,201,NA,2308,27822,77166,201,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,461904,4092,159214,361688,460902,1780,461403,NA,462928,1783,131391,284521,463029,463231,NA,462926,463029,Flanker Task,193,84355,218,1024
88,88,386,386,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,218,0,0,0,218,0,218,0,218,0,0,0,218,218,NA,218,218,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,58,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,387,NA,2308,27822,77166,387,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,463236,4092,159214,361688,460902,1780,461403,NA,464260,1783,131391,284521,464361,464749,NA,464259,464361,Flanker Task,194,84742,219,1024
88,88,386,386,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,219,0,0,0,219,0,219,0,219,0,0,0,219,219,NA,219,219,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,59,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,360,NA,2308,27822,77166,360,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,465254,4092,159214,361688,460902,1780,464753,NA,466276,1783,131391,284521,466377,466738,NA,466275,466377,Flanker Task,195,85102,220,1024
88,88,386,386,black,legacy,legacy,legacy,congruent ,1,undefined,1,h,220,0,0,0,220,0,220,0,220,0,0,0,220,220,NA,220,220,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,60,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,348,NA,2308,27822,77166,348,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,467243,4092,159214,361688,460902,1780,466742,NA,468268,1783,131391,284521,468369,468718,NA,468266,468369,Flanker Task,196,85450,221,1024
88,88,385,385,black,legacy,legacy,legacy,congruent ,0,undefined,0,h,221,0,0,0,221,0,221,0,221,0,0,0,221,221,NA,221,221,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,61,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,104,NA,2308,27822,77166,104,NA,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,469222,4092,159214,361688,460902,1780,468721,NA,470252,1783,131391,284521,470354,470459,NA,470251,470354,Flanker Task,196,85554,222,1024
88,88,384,384,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,222,0,0,0,222,0,222,0,222,0,0,0,222,222,NA,222,222,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,62,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,153,NA,2308,27822,77166,153,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,470964,4092,159214,361688,470463,1780,468721,NA,471990,1783,131391,284521,472091,472245,NA,471988,472091,Flanker Task,197,85707,223,1024
88,88,383,383,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,223,0,0,0,223,0,223,0,223,0,0,0,223,223,NA,223,223,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,63,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,225,NA,2308,27822,77166,225,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,472249,4092,159214,361688,470463,1780,468721,NA,473280,1783,131391,284521,473381,473607,NA,473279,473381,Flanker Task,198,85932,224,1024
88,88,383,383,black,legacy,legacy,legacy,congruent ,1,undefined,1,s,224,0,0,0,224,0,224,0,224,0,0,0,224,224,NA,224,224,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,64,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,s,NA,s,h,s,s,NA,350,NA,2308,27822,77166,350,NA,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,473613,4092,159214,361688,470463,1780,468721,NA,474639,1783,131391,284521,474740,475091,NA,474638,474740,Flanker Task,199,86282,225,1024
88,88,383,383,black,legacy,legacy,legacy,incongruent,1,undefined,1,h,225,0,0,0,225,0,225,0,225,0,0,0,225,225,NA,225,225,Thu Sep 21 14:33:46 2023,300,The main experiment item,TRUE,FlankerTask.osexp,C:\Users\Simone\Desktop,FALSE,mono,FALSE,18,no,white,no,yes,768,legacy,65,79,C:/Users/Simone/Desktop/SD-subject-4.csv,legacy,Melodramatic Milgram,4.0.5,0,h,NA,s,h,s,h,NA,355,NA,2308,27822,77166,355,NA,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,475596,4092,159214,361688,470463,1780,475095,NA,476620,1783,131391,284521,476721,477078,NA,476618,476721,Flanker Task,200,86637,226,1024
