acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_new_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ErrorFeedback,count_Faster,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_experiment,count_new_keyboard_response,count_new_logger,count_new_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_new_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_new_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ErrorFeedback,time_Faster,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_experiment,time_new_keyboard_response,time_new_logger,time_new_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
95.3271028,95.3271028,480.3084112,480.3084112,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,106,106,0,106,106,0,0,0,106,0,106,106,106,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,26,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,392,NA,2395,1927,NA,392,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,297443,270931,NA,331484,329058,12262,253018,NA,331592,12237,331592,331986,331458,Flanker Task ,102,51393,107,yes,1024
95.37037037,95.37037037,482.287037,482.287037,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,107,107,0,107,107,0,0,0,107,0,107,107,107,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,27,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,694,NA,2395,1927,NA,694,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,270931,NA,334154,332059,12262,253018,NA,334261,12237,334261,334957,334129,Flanker Task ,103,52087,108,yes,1024
95.41284404,95.41284404,482.6146789,482.6146789,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,108,108,0,108,108,0,0,0,108,0,108,108,108,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,28,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,518,NA,2395,1927,NA,518,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,297443,335038,NA,337644,335544,12262,253018,NA,337751,12237,337751,338271,337620,Flanker Task ,104,52605,109,yes,1024
95.45454545,95.45454545,481.3,481.3,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,109,109,0,109,109,0,0,0,109,0,109,109,109,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,29,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,338,NA,2395,1927,NA,338,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,297443,335038,NA,340507,338303,12262,253018,NA,340613,12237,340613,340952,340481,Flanker Task ,105,52943,110,yes,1024
95.4954955,95.4954955,479.7747748,479.7747748,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,110,110,0,110,110,0,0,0,110,0,110,110,110,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,312,NA,2395,1927,NA,312,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,297443,335038,NA,343099,341015,12262,253018,NA,343206,12237,343206,343520,343074,Flanker Task ,106,53255,111,yes,1024
95.53571429,95.53571429,479.0892857,479.0892857,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,111,111,0,111,111,0,0,0,111,0,111,111,111,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,403,NA,2395,1927,NA,403,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,335038,NA,345780,343684,12262,253018,NA,345885,12237,345885,346291,345755,Flanker Task ,107,53658,112,yes,1024
95.57522124,95.57522124,478.7964602,478.7964602,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,112,112,0,112,112,0,0,0,112,0,112,112,112,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,446,NA,2395,1927,NA,446,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,297443,335038,NA,348605,346484,12262,253018,NA,348711,12237,348711,349160,348580,Flanker Task ,108,54104,113,yes,1024
95.61403509,95.61403509,479.1403509,479.1403509,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,113,113,0,113,113,0,0,0,113,0,113,113,113,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,518,NA,2395,1927,NA,518,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,297443,335038,NA,351324,349209,12262,253018,NA,351430,12237,351430,351950,351300,Flanker Task ,109,54622,114,yes,1024
95.65217391,95.65217391,479.9826087,479.9826087,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,114,114,0,114,114,0,0,0,114,0,114,114,114,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,576,NA,2395,1927,NA,576,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,297443,335038,NA,354060,351985,12262,253018,NA,354166,12237,354166,354743,354034,Flanker Task ,110,55198,115,yes,1024
95.68965517,95.68965517,480.4655172,480.4655172,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,115,115,0,115,115,0,0,0,115,0,115,115,115,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,536,NA,2395,1927,NA,536,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,335038,NA,356862,354780,12262,253018,NA,356968,12237,356968,357506,356834,Flanker Task ,111,55734,116,yes,1024
95.72649573,95.72649573,481.7264957,481.7264957,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,116,116,0,116,116,0,0,0,116,0,116,116,116,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,628,NA,2395,1927,NA,628,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,335038,NA,359630,357542,12262,253018,NA,359736,12237,359736,360367,359606,Flanker Task ,112,56362,117,yes,1024
95.76271186,95.76271186,481.4152542,481.4152542,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,117,117,0,117,117,0,0,0,117,0,117,117,117,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,445,NA,2395,1927,NA,445,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,360457,NA,363151,360963,12262,253018,NA,363258,12237,363258,363704,363127,Flanker Task ,113,56807,118,yes,1024
95.79831933,95.79831933,481.1344538,481.1344538,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,118,118,0,118,118,0,0,0,118,0,118,118,118,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,448,NA,2395,1927,NA,448,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,297443,360457,NA,365881,363786,12262,253018,NA,365987,12237,365987,366438,365856,Flanker Task ,114,57255,119,yes,1024
95.83333333,95.83333333,482.1916667,482.1916667,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,119,119,0,119,119,0,0,0,119,0,119,119,119,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,608,NA,2395,1927,NA,608,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,297443,360457,NA,368635,366521,12262,253018,NA,368742,12237,368742,369352,368611,Flanker Task ,115,57863,120,yes,1024
95.8677686,95.8677686,481.7520661,481.7520661,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,120,120,0,120,120,0,0,0,120,0,120,120,120,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,429,NA,2395,1927,NA,429,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,297443,369410,NA,371997,369916,12262,253018,NA,372103,12237,372104,372536,371972,Flanker Task ,116,58292,121,yes,1024
95.08196721,95.08196721,481.3032787,481.3032787,black,xpyriment,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,0,0,0,121,121,0,121,121,0,0,0,121,0,121,121,121,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,427,NA,2395,1927,NA,427,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,297443,369410,NA,374653,372576,12262,253018,NA,374760,12237,374760,375189,374628,Flanker Task ,116,58719,122,yes,1024
95.12195122,95.12195122,480.0243902,480.0243902,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,122,122,0,122,122,0,0,0,122,0,122,122,122,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,324,NA,2395,1927,NA,324,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,375222,369410,NA,377938,375728,12262,253018,NA,378044,12237,378044,378370,377913,Flanker Task ,117,59043,123,yes,1024
95.16129032,95.16129032,479.5241935,479.5241935,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,123,123,0,123,123,0,0,0,123,0,123,123,123,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,418,NA,2395,1927,NA,418,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,375222,369410,NA,380598,378443,12262,253018,NA,380705,12237,380705,381126,380572,Flanker Task ,118,59461,124,yes,1024
95.2,95.2,478.928,478.928,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,124,124,0,124,124,0,0,0,124,0,124,124,124,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,405,NA,2395,1927,NA,405,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,375222,369410,NA,383548,381189,12262,253018,NA,383653,12237,383654,384062,383523,Flanker Task ,119,59866,125,yes,1024
95.23809524,95.23809524,478,478,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,125,125,0,125,125,0,0,0,125,0,125,125,125,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,362,NA,2395,1927,NA,362,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,375222,369410,NA,386325,384137,12262,253018,NA,386431,12237,386431,386796,386299,Flanker Task ,120,60228,126,yes,1024
95.27559055,95.27559055,478.1023622,478.1023622,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,126,126,0,126,126,0,0,0,126,0,126,126,126,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,491,NA,2395,1927,NA,491,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,375222,369410,NA,389043,386861,12262,253018,NA,389149,12237,389149,389641,389018,Flanker Task ,121,60719,127,yes,1024
95.3125,95.3125,477.4921875,477.4921875,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,127,127,0,127,127,0,0,0,127,0,127,127,127,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,400,NA,2395,1927,NA,400,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,375222,369410,NA,391902,389711,12262,253018,NA,392009,12237,392009,392411,391876,Flanker Task ,122,61119,128,yes,1024
95.34883721,95.34883721,478.0930233,478.0930233,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,128,128,0,128,128,0,0,0,128,0,128,128,128,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,555,NA,2395,1927,NA,555,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,375222,369410,NA,394637,392468,12262,253018,NA,394744,12237,394744,395301,394612,Flanker Task ,123,61674,129,yes,1024
95.38461538,95.38461538,477.7923077,477.7923077,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,129,129,0,129,129,0,0,0,129,0,129,129,129,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,439,NA,2395,1927,NA,439,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,375222,369410,NA,397695,395476,12262,253018,NA,397801,12237,397801,398243,397670,Flanker Task ,124,62113,130,yes,1024
95.41984733,95.41984733,478.0916031,478.0916031,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,130,130,0,130,130,0,0,0,130,0,130,130,130,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,517,NA,2395,1927,NA,517,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,375222,369410,NA,400398,398292,12262,253018,NA,400504,12237,400505,401024,400373,Flanker Task ,125,62630,131,yes,1024
95.45454545,95.45454545,477.8484848,477.8484848,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,131,131,0,131,131,0,0,0,131,0,131,131,131,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,446,NA,2395,1927,NA,446,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,375222,369410,NA,403189,401073,12262,253018,NA,403296,12237,403296,403744,403164,Flanker Task ,126,63076,132,yes,1024
95.4887218,95.4887218,477.3609023,477.3609023,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,132,132,0,132,132,0,0,0,132,0,132,132,132,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,413,NA,2395,1927,NA,413,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,375222,369410,NA,405883,403782,12262,253018,NA,405990,12237,405990,406406,405858,Flanker Task ,127,63489,133,yes,1024
95.52238806,95.52238806,477,477,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,133,133,0,133,133,0,0,0,133,0,133,133,133,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,429,NA,2395,1927,NA,429,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,375222,369410,NA,408637,406554,12262,253018,NA,408743,12237,408743,409175,408611,Flanker Task ,128,63918,134,yes,1024
95.55555556,95.55555556,477.3333333,477.3333333,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,134,134,0,134,134,0,0,0,134,0,134,134,134,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,522,NA,2395,1927,NA,522,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,375222,369410,NA,411324,409218,12262,253018,NA,411431,12237,411431,411956,411299,Flanker Task ,129,64440,135,yes,1024
95.58823529,95.58823529,477.6617647,477.6617647,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,135,135,0,135,135,0,0,0,135,0,135,135,135,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,522,NA,2395,1927,NA,522,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,375222,369410,NA,414077,411985,12262,253018,NA,414183,12237,414183,414707,414051,Flanker Task ,130,64962,136,yes,1024
95.62043796,95.62043796,477.7591241,477.7591241,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,136,136,0,136,136,0,0,0,136,0,136,136,136,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,491,NA,2395,1927,NA,491,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,375222,369410,NA,416830,414730,12262,253018,NA,416935,12237,416935,417428,416805,Flanker Task ,131,65453,137,yes,1024
95.65217391,95.65217391,478.6956522,478.6956522,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,137,137,0,137,137,0,0,0,137,0,137,137,137,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,607,NA,2395,1927,NA,607,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,375222,369410,NA,419534,417452,12262,253018,NA,419641,12237,419641,420250,419509,Flanker Task ,132,66060,138,yes,1024
95.68345324,95.68345324,478.8489209,478.8489209,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,0,0,0,138,138,0,138,138,0,0,0,138,0,138,138,138,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,500,NA,2395,1927,NA,500,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,14659,254946,NA,375222,420287,NA,422876,420793,12262,253018,NA,422983,12237,422983,423485,422851,Flanker Task ,133,66560,139,yes,1024
95.71428571,95.71428571,478.9857143,478.9857143,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,0,0,0,139,139,0,139,139,0,0,0,139,0,139,139,139,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,498,NA,2395,1927,NA,498,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,14659,254946,NA,375222,420287,NA,425662,423542,12262,253018,NA,425768,12237,425768,426269,425637,Flanker Task ,134,67058,140,yes,1024
95.74468085,95.74468085,479.0780142,479.0780142,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,140,140,0,140,140,0,0,0,140,0,140,140,140,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,492,NA,2395,1927,NA,492,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,375222,420287,NA,428459,426354,12262,253018,NA,428565,12237,428566,429060,428435,Flanker Task ,135,67550,141,yes,1024
95.77464789,95.77464789,478.6549296,478.6549296,black,xpyriment,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,0,0,0,141,141,0,141,141,0,0,0,141,0,141,141,141,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,h,NA,s,s,NA,h,419,NA,2395,1927,NA,419,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,375222,420287,NA,431239,429133,12262,253018,NA,431344,12237,431345,431767,431215,Flanker Task ,136,67969,142,yes,1024
95.8041958,95.8041958,478.1538462,478.1538462,black,xpyriment,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,0,0,0,142,142,0,142,142,0,0,0,142,0,142,142,142,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,407,NA,2395,1927,NA,407,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,14659,254946,NA,375222,420287,NA,433976,431844,12262,253018,NA,434082,12237,434083,434493,433951,Flanker Task ,137,68376,143,yes,1024
95.13888889,95.13888889,477.9930556,477.9930556,black,xpyriment,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,0,0,0,143,143,0,143,143,0,0,0,143,0,143,143,143,9/26/19 11:20,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\hosan\Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,C:/Users/hosan/Desktop/TB_subject-04.csv,xpyriment,Kafkaesque Koffka,3.2.8,0,s,NA,s,s,NA,s,455,NA,2395,1927,NA,455,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,14659,254946,NA,375222,420287,NA,436677,434567,12262,253018,NA,436783,12237,436783,437239,436652,Flanker Task ,137,68831,144,yes,1024
