condition,Deadline,Stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Finish,count_Fixation,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Sequence,count_Stimulus,count_errorFeedback,count_experiment,count_faster,count_keyboard_response,count_logger,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Finish,response_Instructions1,response_Instructions2,response_Instructions3,response_keyboard_response,response_time,response_time_Finish,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Finish,time_Fixation,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Sequence,time_Stimulus,time_errorFeedback,time_experiment,time_faster,time_keyboard_response,time_logger,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Congruent,600,HHHHH,93.63636364,93.63636364,753.1727273,753.1727273,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,109,109,0,0,0,109,109,109,0,109,109,109,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,29,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,370,NA,121334,24834,NA,370,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,367296,366234,4464,291192,NA,367294,367399,357151,4426,359516,367399,367770,Flanker Task,103,82849,110,yes,1024
Congruent,600,HHHHH,93.69369369,93.69369369,752.6216216,752.6216216,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,110,110,0,0,0,110,110,110,0,110,110,110,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,692,NA,121334,24834,NA,692,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,369341,368278,4464,291192,NA,369339,369444,367774,4426,359516,369445,370138,Flanker Task,104,83541,111,yes,1024
Incongruent,600,SSHSS,93.75,93.75,751.5267857,751.5267857,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,111,111,0,0,0,111,111,111,0,111,111,111,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,31,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,630,NA,121334,24834,NA,630,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,371708,370646,4464,291192,NA,371706,371810,367774,4426,370143,371810,372441,Flanker Task,105,84171,112,yes,1024
Congruent,600,SSSSS,93.80530973,93.80530973,747.1946903,747.1946903,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,112,112,0,0,0,112,112,112,0,112,112,112,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,32,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,262,NA,121334,24834,NA,262,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,374012,372951,4464,291192,NA,374010,374115,367774,4426,372447,374116,374379,Flanker Task,106,84433,113,yes,1024
Congruent,600,HHHHH,93.85964912,93.85964912,743.0087719,743.0087719,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,113,113,0,0,0,113,113,113,0,113,113,113,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,33,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,270,NA,121334,24834,NA,270,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,375446,374384,4464,291192,NA,375444,375548,367774,4426,372447,375548,375819,Flanker Task,107,84703,114,yes,1024
Congruent,600,SSSSS,93.91304348,93.91304348,740.5826087,740.5826087,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,114,114,0,0,0,114,114,114,0,114,114,114,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,34,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,464,NA,121334,24834,NA,464,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,376886,375824,4464,291192,NA,376884,376988,367774,4426,372447,376988,377453,Flanker Task,108,85167,115,yes,1024
Incongruent,600,SSHSS,93.10344828,93.10344828,737.612069,737.612069,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,115,115,0,0,0,115,115,115,0,115,115,115,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,35,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,396,NA,121334,24834,NA,396,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,378520,377458,4464,291192,NA,378518,378622,367774,4426,372447,378622,379019,Flanker Task,108,85563,116,yes,1024
Congruent,600,HHHHH,93.16239316,93.16239316,734.6752137,734.6752137,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,116,116,0,0,0,116,116,116,0,116,116,116,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,36,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,394,NA,121334,24834,NA,394,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,380590,379528,4464,291192,NA,380588,380692,379024,4426,372447,380692,381087,Flanker Task,109,85957,117,yes,1024
Congruent,600,HHHHH,93.22033898,93.22033898,731.4576271,731.4576271,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,117,117,0,0,0,117,117,117,0,117,117,117,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,37,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,355,NA,121334,24834,NA,355,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,382156,381092,4464,291192,NA,382153,382258,379024,4426,372447,382259,382615,Flanker Task,110,86312,118,yes,1024
Congruent,600,SSSSS,93.27731092,93.27731092,727.7563025,727.7563025,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,118,118,0,0,0,118,118,118,0,118,118,118,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,38,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,291,NA,121334,24834,NA,291,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,383681,382620,4464,291192,NA,383679,383783,379024,4426,372447,383783,384075,Flanker Task,111,86603,119,yes,1024
Congruent,600,SSSSS,93.33333333,93.33333333,725.1166667,725.1166667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,119,119,0,0,0,119,119,119,0,119,119,119,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,39,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,411,NA,121334,24834,NA,411,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,385141,384079,4464,291192,NA,385138,385243,379024,4426,372447,385243,385655,Flanker Task,112,87014,120,yes,1024
Congruent,600,HHHHH,93.38842975,93.38842975,721.553719,721.553719,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,120,120,0,0,0,120,120,120,0,120,120,120,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,40,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,294,NA,121334,24834,NA,294,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,386722,385660,4464,291192,NA,386719,386824,379024,4426,372447,386825,387120,Flanker Task,113,87308,121,yes,1024
Congruent,600,HHHHH,92.62295082,92.62295082,717.9098361,717.9098361,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,121,121,0,0,0,121,121,121,0,121,121,121,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,41,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,277,NA,121334,24834,NA,277,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,388186,387125,4464,291192,NA,388184,388288,379024,4426,372447,388288,388566,Flanker Task,113,87585,122,yes,1024
Incongruent,600,HHSHH,92.68292683,92.68292683,716.5691057,716.5691057,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,122,122,0,0,0,122,122,122,0,122,122,122,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,42,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,553,NA,121334,24834,NA,553,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,390137,389072,4464,291192,NA,390132,390239,388569,4426,372447,390239,390794,Flanker Task,114,88138,123,yes,1024
Incongruent,600,SSHSS,92.74193548,92.74193548,714.2741935,714.2741935,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,123,123,0,0,0,123,123,123,0,123,123,123,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,43,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,432,NA,121334,24834,NA,432,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,391864,390799,4464,291192,NA,391861,391966,388569,4426,372447,391966,392399,Flanker Task,115,88570,124,yes,1024
Incongruent,600,SSHSS,92,92,711.016,711.016,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,124,124,0,0,0,124,124,124,0,124,124,124,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,44,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,307,NA,121334,24834,NA,307,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,393467,392403,4464,291192,NA,393465,393569,388569,4426,372447,393569,393877,Flanker Task,115,88877,125,yes,1024
Incongruent,600,SSHSS,92.06349206,92.06349206,710.0873016,710.0873016,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,125,125,0,0,0,125,125,125,0,125,125,125,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,45,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,594,NA,121334,24834,NA,594,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,395448,394386,4464,291192,NA,395446,395550,393882,4426,372447,395550,396145,Flanker Task,116,89471,126,yes,1024
Incongruent,600,HHSHH,92.12598425,92.12598425,708.7637795,708.7637795,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,126,126,0,0,0,126,126,126,0,126,126,126,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,46,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,542,NA,121334,24834,NA,542,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,397211,396149,4464,291192,NA,397209,397313,393882,4426,372447,397313,397857,Flanker Task,117,90013,127,yes,1024
Incongruent,600,HHSHH,92.1875,92.1875,707.6484375,707.6484375,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,127,127,0,0,0,127,127,127,0,127,127,127,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,47,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,566,NA,121334,24834,NA,566,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,398923,397861,4464,291192,NA,398921,399025,393882,4426,372447,399025,399592,Flanker Task,118,90579,128,yes,1024
Congruent,600,HHHHH,92.24806202,92.24806202,705.0775194,705.0775194,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,128,128,0,0,0,128,128,128,0,128,128,128,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,48,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,376,NA,121334,24834,NA,376,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,400660,399597,4464,291192,NA,400657,400762,393882,4426,372447,400762,401140,Flanker Task,119,90955,129,yes,1024
Congruent,600,HHHHH,92.30769231,92.30769231,702.9461538,702.9461538,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,129,129,0,0,0,129,129,129,0,129,129,129,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,49,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,428,NA,121334,24834,NA,428,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,402208,401144,4464,291192,NA,402205,402310,393882,4426,372447,402310,402740,Flanker Task,120,91383,130,yes,1024
Incongruent,600,HHSHH,91.60305344,91.60305344,700.6870229,700.6870229,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,0,130,130,0,0,0,130,130,130,0,130,130,130,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,50,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,407,NA,121334,24834,NA,407,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,403806,402744,4464,291192,NA,403803,403908,393882,4426,372447,403908,404316,Flanker Task,120,91790,131,yes,1024
Incongruent,600,HHSHH,91.66666667,91.66666667,699.8106061,699.8106061,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,131,131,0,0,0,131,131,131,0,131,131,131,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,51,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,585,NA,121334,24834,NA,585,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,405886,404823,4464,291192,NA,405884,405988,404321,4426,372447,405988,406575,Flanker Task,121,92375,132,yes,1024
Incongruent,600,HHSHH,91.72932331,91.72932331,697.9323308,697.9323308,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,132,132,0,0,0,132,132,132,0,132,132,132,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,52,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,450,NA,121334,24834,NA,450,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,407642,406579,4464,291192,NA,407640,407744,404321,4426,372447,407744,408195,Flanker Task,122,92825,133,yes,1024
Incongruent,600,HHSHH,91.79104478,91.79104478,696.6268657,696.6268657,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,133,133,0,0,0,133,133,133,0,133,133,133,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,53,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,523,NA,121334,24834,NA,523,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,409262,408200,4464,291192,NA,409260,409364,404321,4426,372447,409364,409888,Flanker Task,123,93348,134,yes,1024
Incongruent,600,HHSHH,91.85185185,91.85185185,694.4740741,694.4740741,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,134,134,0,0,0,134,134,134,0,134,134,134,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,54,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,406,NA,121334,24834,NA,406,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,410955,409893,4464,291192,NA,410953,411057,404321,4426,372447,411057,411464,Flanker Task,124,93754,135,yes,1024
Incongruent,600,SSHSS,91.17647059,91.17647059,692.1470588,692.1470588,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,135,135,0,0,0,135,135,135,0,135,135,135,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,55,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,378,NA,121334,24834,NA,378,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,412530,411469,4464,291192,NA,412528,412632,404321,4426,372447,412632,413011,Flanker Task,124,94132,136,yes,1024
Congruent,600,HHHHH,91.24087591,91.24087591,689.6715328,689.6715328,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,136,136,0,0,0,136,136,136,0,136,136,136,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,56,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,353,NA,121334,24834,NA,353,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,414581,413518,4464,291192,NA,414579,414683,413015,4426,372447,414683,415037,Flanker Task,125,94485,137,yes,1024
Incongruent,600,SSHSS,90.57971014,90.57971014,688.4347826,688.4347826,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,137,137,0,0,0,137,137,137,0,137,137,137,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,57,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,519,NA,121334,24834,NA,519,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,416105,415042,4464,291192,NA,416102,416208,413015,4426,372447,416208,416728,Flanker Task,125,95004,138,yes,1024
Incongruent,600,SSHSS,90.64748201,90.64748201,686.9136691,686.9136691,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,138,138,0,0,0,138,138,138,0,138,138,138,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,58,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,477,NA,121334,24834,NA,477,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,418299,417236,4464,291192,NA,418297,418401,416733,4426,372447,418401,418879,Flanker Task,126,95481,139,yes,1024
Incongruent,600,SSHSS,90.71428571,90.71428571,685.4857143,685.4857143,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,139,139,0,0,0,139,139,139,0,139,139,139,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,59,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,487,NA,121334,24834,NA,487,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,419947,418884,4464,291192,NA,419944,420049,416733,4426,372447,420049,420537,Flanker Task,127,95968,140,yes,1024
Incongruent,600,HHSHH,90.78014184,90.78014184,683.9787234,683.9787234,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,140,140,0,0,0,140,140,140,0,140,140,140,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,60,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,473,NA,121334,24834,NA,473,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,421603,420541,4464,291192,NA,421601,421705,416733,4426,372447,421705,422179,Flanker Task,128,96441,141,yes,1024
Incongruent,600,SSHSS,90.14084507,90.14084507,682.5422535,682.5422535,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,0,141,141,0,0,0,141,141,141,0,141,141,141,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,61,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,480,NA,121334,24834,NA,480,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,423245,422183,4464,291192,NA,423243,423347,416733,4426,372447,423347,423828,Flanker Task,128,96921,142,yes,1024
Congruent,600,SSSSS,90.20979021,90.20979021,681.4755245,681.4755245,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,142,142,0,0,0,142,142,142,0,142,142,142,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,62,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,530,NA,121334,24834,NA,530,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,425398,424336,4464,291192,NA,425396,425500,423833,4426,372447,425500,426031,Flanker Task,129,97451,143,yes,1024
Congruent,600,SSSSS,90.27777778,90.27777778,679.4444444,679.4444444,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,0,143,143,0,0,0,143,143,143,0,143,143,143,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,63,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,s,NA,s,h,NA,s,389,NA,121334,24834,NA,389,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,427100,426035,4464,291192,NA,427097,427202,423833,4426,372447,427202,427592,Flanker Task,130,97840,144,yes,1024
Incongruent,600,SSHSS,90.34482759,90.34482759,678.0827586,678.0827586,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,144,144,0,0,0,144,144,144,0,144,144,144,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,64,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,482,NA,121334,24834,NA,482,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,428663,427596,4464,291192,NA,428658,428765,423833,4426,372447,428765,429248,Flanker Task,131,98322,145,yes,1024
Congruent,600,HHHHH,90.4109589,90.4109589,677.2054795,677.2054795,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,0,145,145,0,0,0,145,145,145,0,145,145,145,Sun Sep 26 18:46:48 2021,The main experiment item,yes,FlankerTask.osexp,/Users/samonemarks/Downloads,no,mono,no,18,no,white,no,yes,768,legacy,65,79,/Users/samonemarks/Downloads/CM-subject-3.csv,legacy,Lentiform Loewenfeld,3.3.9,0,h,NA,s,h,NA,h,550,NA,121334,24834,NA,550,2,legacy,1024,2,48000,-16,experiment,3,odd,125806,316027,NA,NA,430316,429253,4464,291192,NA,430313,430418,423833,4426,372447,430418,430969,Flanker Task,132,98872,146,yes,1024
