"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_keyboard_response","correct_response","count__logger","count_correctfeeback_sketchpad","count_exp_sequence","count_experiment","count_experimentloop","count_fixation_sketchpad","count_incorrectfeedback_sketchpad","count_instruction1_sketchpad","count_instruction2_sketchpad","count_isi_sketchpad","count_keyboard_keyboard_response","count_memoryset_sketchpad","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instruction2_sketchpad","response_keyboard_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instruction2_sketchpad","response_time_keyboard_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time__logger","time_correctfeeback_sketchpad","time_exp_sequence","time_experiment","time_experimentloop","time_fixation_sketchpad","time_incorrectfeedback_sketchpad","time_instruction1_sketchpad","time_instruction2_sketchpad","time_isi_sketchpad","time_keyboard_keyboard_response","time_memoryset_sketchpad","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"83","83","829","829","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","66","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1003.0","1039","1682","1003","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","488952","482666","483743","3497","78806","483744","470546","3519","77124","485946","487947","484745","4558","487947","NA","Sternberg task","66","65530.0","79","1024"
"83","83","825","825","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","67","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 7 8 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","right","left","NA","523.0","1039","1682","523","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","494767","488958","490039","3497","78806","490040","470546","3519","77124","492242","494243","491041","4558","494243","NA","Sternberg task","67","66053.0","80","1024"
"82","82","825","825","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","68","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","right","NA","776.0","1039","1682","776","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","500830","494773","495850","3497","78806","495851","470546","3519","77124","498053","500054","496852","4558","500054","NA","Sternberg task","67","66829.0","81","1024"
"82","82","831","831","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","69","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1319.0","1039","1682","1319","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","507442","494773","501918","3497","78806","501918","500837","3519","77124","504121","506122","502920","4558","506122","NA","Sternberg task","68","68148.0","82","1024"
"83","83","836","836","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","70","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 9 8 1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1258.0","1039","1682","1258","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","513988","507448","508524","3497","78806","508525","500837","3519","77124","510727","512729","509526","4558","512729","NA","Sternberg task","69","69406.0","83","1024"
"83","83","834","834","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","71","11","C:/Users/User/Desktop/subject-1.csv","legacy","9 3 1 2 5","Melodramatic Milgram","4.0.5","4","y","0","left","left","right","left","NA","666.0","1039","1682","666","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","519945","513994","515074","3497","78806","515075","500837","3519","77124","517277","519278","516076","4558","519278","NA","Sternberg task","70","70072.0","84","1024"
"83","83","833","833","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","72","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 2 1 4 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","752.0","1039","1682","752","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","525986","519951","521029","3497","78806","521030","500837","3519","77124","523232","525233","522031","4558","525233","NA","Sternberg task","71","70824.0","85","1024"
"82","82","832","832","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","73","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 9 5","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","757.0","1039","1682","757","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","532034","525993","527072","3497","78806","527073","500837","3519","77124","529275","531276","528074","4558","531276","NA","Sternberg task","71","71581.0","86","1024"
"82","82","828","828","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","74","11","C:/Users/User/Desktop/subject-1.csv","legacy","4 6 5 8","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","505.0","1039","1682","505","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","537830","525993","533120","3497","78806","533121","532040","3519","77124","535323","537324","534122","4558","537324","NA","Sternberg task","72","72086.0","87","1024"
"82","82","825","825","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","75","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 5 4 7","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","540.0","1039","1682","540","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","543661","537836","538914","3497","78806","538916","532040","3519","77124","541118","543120","539917","4558","543119","NA","Sternberg task","73","72626.0","88","1024"
"83","83","826","826","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","76","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 6 4 3 9 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","892.0","1039","1682","892","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","549842","543667","544745","3497","78806","544746","532040","3519","77124","546948","548949","545747","4558","548949","NA","Sternberg task","74","73518.0","89","1024"
"83","83","822","822","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","77","11","C:/Users/User/Desktop/subject-1.csv","legacy","5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","541.0","1039","1682","541","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","555672","549848","550926","3497","78806","550927","532040","3519","77124","553129","555130","551928","4558","555130","NA","Sternberg task","75","74059.0","90","1024"
"83","83","823","823","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","78","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","left","left","right","left","NA","872.0","1039","1682","872","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","561820","555678","556742","3497","78806","556744","532040","3519","77124","558946","560947","557745","4558","560947","NA","Sternberg task","76","74931.0","91","1024"
"82","82","824","824","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","79","11","C:/Users/User/Desktop/subject-1.csv","legacy","5 2 6","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","right","NA","918.0","1039","1682","918","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","568027","561826","562903","3497","78806","562904","532040","3519","77124","565107","567108","563906","4558","567108","NA","Sternberg task","76","75849.0","92","1024"
"82","82","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","80","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 8 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1082.0","1039","1682","1082","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","574397","561826","569109","3497","78806","569110","568033","3519","77124","571312","573314","570111","4558","573314","NA","Sternberg task","77","76931.0","93","1024"
"82","82","830","830","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","81","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 5 9 6 2 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","1161.0","1039","1682","1161","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","580848","574403","575482","3497","78806","575483","568033","3519","77124","577685","579686","576484","4558","579686","NA","Sternberg task","78","78092.0","94","1024"
"82","82","830","830","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","82","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 9 3 1","Melodramatic Milgram","4.0.5","4","y","0","right","left","right","right","NA","805.0","1039","1682","805","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","586941","580854","581932","3497","78806","581933","568033","3519","77124","584135","586136","582934","4558","586136","NA","Sternberg task","78","78897.0","95","1024"
"82","82","831","831","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","83","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","916.0","1039","1682","916","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","593147","580854","588026","3497","78806","588027","586948","3519","77124","590229","592230","589028","4558","592230","NA","Sternberg task","79","79813.0","96","1024"
"81","81","831","831","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","84","11","C:/Users/User/Desktop/subject-1.csv","legacy","4 3 2 5 8","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","right","NA","861.0","1039","1682","861","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","3","599298","593153","594232","3497","78806","594232","586948","3519","77124","596434","598436","595233","4558","598436","NA","Sternberg task","79","80674.0","97","1024"
"81","81","830","830","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","85","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 4 9 2 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","698.0","1039","1682","698","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","605279","593153","600375","3497","78806","600376","599304","3519","77124","602578","604580","601377","4558","604579","NA","Sternberg task","80","81372.0","98","1024"
"81","81","828","828","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","86","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","651.0","1039","1682","651","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","611222","605285","606366","3497","78806","606367","599304","3519","77124","608569","610570","607368","4558","610570","NA","Sternberg task","81","82023.0","99","1024"
"81","81","824","824","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","87","11","C:/Users/User/Desktop/subject-1.csv","legacy","5 7 3 6 2","Melodramatic Milgram","4.0.5","5","y","0","right","left","right","right","NA","475.0","1039","1682","475","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","616998","611229","612318","3497","78806","612319","599304","3519","77124","614521","616523","613320","4558","616522","NA","Sternberg task","81","82498.0","100","1024"
"80","80","836","836","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","88","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 8 9","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2001.0","1039","1682","2001","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","6","624288","611229","618084","3497","78806","618084","617005","3519","77124","620286","622287","619085","4558","622287","NA","Sternberg task","81","84499.0","101","1024"
"80","80","837","837","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","89","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 9 4 5 3 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","880.0","1039","1682","880","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","630452","611229","625367","3497","78806","625368","624294","3519","77124","627570","629571","626369","4558","629571","NA","Sternberg task","82","85379.0","102","1024"
"79","79","839","839","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","90","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","1101.0","1039","1682","1101","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","636845","630459","631538","3497","78806","631539","624294","3519","77124","633741","635743","632540","4558","635742","NA","Sternberg task","82","86480.0","103","1024"
"78","78","850","850","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","91","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 1 8 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","644140","630459","637935","3497","78806","637936","636851","3519","77124","640138","642140","638937","4558","642140","NA","Sternberg task","82","88480.0","104","1024"
"78","78","861","861","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","92","11","C:/Users/User/Desktop/subject-1.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","651430","630459","645224","3497","78806","645225","644146","3519","77124","647428","649430","646226","4558","649430","NA","Sternberg task","82","90480.0","105","1024"
"77","77","872","872","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","93","11","C:/Users/User/Desktop/subject-1.csv","legacy","4 6 2 5 1","Melodramatic Milgram","4.0.5","5","y","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","658720","630459","652516","3497","78806","652517","651436","3519","77124","654719","656720","653518","4558","656720","NA","Sternberg task","82","92480.0","106","1024"
"76","76","869","869","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","94","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 4 9 6 2 9","Melodramatic Milgram","4.0.5","5","y","0","right","left","right","right","NA","521.0","1039","1682","521","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","664537","630459","659812","3497","78806","659813","658727","3519","77124","662015","664016","660814","4558","664016","NA","Sternberg task","82","93001.0","107","1024"
"76","76","864","864","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","95","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","393.0","1039","1682","393","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","670222","630459","665624","3497","78806","665625","664544","3519","77124","667827","669829","666626","4558","669828","NA","Sternberg task","83","93394.0","108","1024"
"77","77","863","863","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","96","11","C:/Users/User/Desktop/subject-1.csv","legacy","9 5 3 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","right","left","NA","696.0","1039","1682","696","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","676206","670229","671305","3497","78806","671307","664544","3519","77124","673509","675510","672308","4558","675510","NA","Sternberg task","84","94090.0","109","1024"
"77","77","859","859","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","97","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 5 7 3 6","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","442.0","1039","1682","442","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","681946","676213","677299","3497","78806","677300","664544","3519","77124","679502","681503","678301","4558","681503","NA","Sternberg task","85","94532.0","110","1024"
"76","76","856","856","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","98","11","C:/Users/User/Desktop/subject-1.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","594.0","1039","1682","594","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","687830","681952","683031","3497","78806","683032","664544","3519","77124","685234","687235","684033","4558","687235","NA","Sternberg task","85","95126.0","111","1024"
"75","75","854","854","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","99","11","C:/Users/User/Desktop/subject-1.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","571.0","1039","1682","571","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","693694","681952","688916","3497","78806","688917","687837","3519","77124","691119","693122","689918","4558","693120","NA","Sternberg task","85","95697.0","112","1024"
"75","75","853","853","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","112","112","112","0","0","112","112","0","0","112","112","112","0","112","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","100","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","left","left","right","left","NA","795.0","1039","1682","795","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","699786","681952","694785","3497","78806","694786","693700","3519","77124","696988","698990","695787","4558","698989","NA","Sternberg task","85","96492.0","113","1024"
"74","74","851","851","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","113","113","113","0","0","113","113","0","0","113","113","113","0","113","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","101","11","C:/Users/User/Desktop/subject-1.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","right","NA","577.0","1039","1682","577","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","705650","681952","700867","3497","78806","700868","699793","3519","77124","703071","705073","701869","4558","705072","NA","Sternberg task","85","97069.0","114","1024"
"74","74","850","850","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","114","114","114","0","0","114","114","0","0","114","114","114","0","114","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","102","11","C:/Users/User/Desktop/subject-1.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","left","left","right","left","NA","685.0","1039","1682","685","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","711635","681952","706744","3497","78806","706745","705657","3519","77124","708947","710949","707746","4558","710948","NA","Sternberg task","86","97754.0","115","1024"
"75","75","856","856","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","115","115","115","0","0","115","115","0","0","115","115","115","0","115","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","103","11","C:/Users/User/Desktop/subject-1.csv","legacy","8 4 3 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","1546.0","1039","1682","1546","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","718472","711642","712722","3497","78806","712722","705657","3519","77124","714925","716926","713724","4558","716926","NA","Sternberg task","87","99300.0","116","1024"
"74","74","865","865","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","116","116","116","0","0","116","116","0","0","116","116","116","0","116","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","104","11","C:/Users/User/Desktop/subject-1.csv","legacy","7 1","Melodramatic Milgram","4.0.5","0","n","0","None","left","right","None","NA","2000.0","1039","1682","2000","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","8","725760","718479","719556","3497","78806","719557","705657","3519","77124","721759","723760","720558","4558","723760","NA","Sternberg task","87","101300.0","117","1024"
"74","74","864","864","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","Sun Oct 15 08:25:54 2023","The main experiment item","False","Sternbergtask.osexp","C:/Users/User/Desktop","False","mono","False","18","no","white","no","yes","768","legacy","105","11","C:/Users/User/Desktop/subject-1.csv","legacy","2 5 1 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","right","NA","717.0","1039","1682","717","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","731762","718479","726842","3497","78806","726842","725766","3519","77124","729044","731045","727843","4558","731045","NA","Sternberg task","88","102017.0","118","1024"
