"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_PracticeLoop","count_correctFeedback","count_exSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_PracticeLoop","time_correctFeedback","time_exSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"96","96","852","852","black","experiment","legacy","legacy","legacy","1","undefined","1","right","121","0","121","121","0","0","121","121","0","0","121","121","121","121","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","109","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","1 6 4 3 9 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1016.0","34137","5612","1016","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","8","783896","36758","780655","781685","2454","117494","781687","663693","2529","111881","785899","786916","782691","785899","NA","Sternberg Task","118","103966.0","122","1024"
"96","96","850","850","black","experiment","legacy","legacy","legacy","1","undefined","1","right","122","0","122","122","0","0","122","122","0","0","122","122","122","122","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","110","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","7 8 6 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","701.0","34137","5612","701","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","790168","36758","786919","787956","2454","117494","787958","663693","2529","111881","792170","792872","788963","792170","NA","Sternberg Task","119","104667.0","123","1024"
"96","96","851","851","black","experiment","legacy","legacy","legacy","1","undefined","1","right","123","0","123","123","0","0","123","123","0","0","123","123","123","123","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","111","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","931.0","34137","5612","931","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","796117","36758","792875","793908","2454","117494","793910","663693","2529","111881","798119","799051","794912","798119","NA","Sternberg Task","120","105598.0","124","1024"
"96","96","849","849","black","experiment","legacy","legacy","legacy","1","undefined","1","left","124","0","124","124","0","0","124","124","0","0","124","124","124","124","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","112","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","3 2 1 4 7","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","546.0","34137","5612","546","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","2","802297","36758","799053","800084","2454","117494","800086","663693","2529","111881","804301","804848","801091","804301","NA","Sternberg Task","121","106144.0","125","1024"
"96","96","848","848","black","experiment","legacy","legacy","legacy","1","undefined","1","right","125","0","125","125","0","0","125","125","0","0","125","125","125","125","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","113","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","819.0","34137","5612","819","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","808093","36758","804851","805880","2454","117494","805883","663693","2529","111881","810095","810915","806888","810095","NA","Sternberg Task","122","106963.0","126","1024"
"96","96","845","845","black","experiment","legacy","legacy","legacy","1","undefined","1","right","126","0","126","126","0","0","126","126","0","0","126","126","126","126","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","114","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","477.0","34137","5612","477","NA","2","legacy","1","1024","2","48000","-16","experiment","4","even","8","814164","36758","810918","811954","2454","117494","811956","663693","2529","111881","816166","816645","812958","816166","NA","Sternberg Task","123","107440.0","127","1024"
"96","96","848","848","black","experiment","legacy","legacy","legacy","1","undefined","1","right","127","0","127","127","0","0","127","127","0","0","127","127","127","127","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","115","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","1 4 9 2 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1129.0","34137","5612","1129","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","7","819889","36758","816647","817678","2454","117494","817680","663693","2529","111881","821893","823023","818684","821893","NA","Sternberg Task","124","108569.0","128","1024"
"96","96","849","849","black","experiment","legacy","legacy","legacy","1","undefined","1","right","128","0","128","128","0","0","128","128","0","0","128","128","128","128","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","116","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 7 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","967.0","34137","5612","967","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","2","826272","36758","823026","824060","2454","117494","824062","663693","2529","111881","828274","829242","825067","828274","NA","Sternberg Task","125","109536.0","129","1024"
"96","96","847","847","black","experiment","legacy","legacy","legacy","1","undefined","1","right","129","0","129","129","0","0","129","129","0","0","129","129","129","129","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","117","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","3 9 8 1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","674.0","34137","5612","674","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","7","832487","36758","829245","830275","2454","117494","830277","663693","2529","111881","834490","835165","831281","834490","NA","Sternberg Task","126","110210.0","130","1024"
"96","96","846","846","black","experiment","legacy","legacy","legacy","1","undefined","1","left","130","0","130","130","0","0","130","130","0","0","130","130","130","130","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","118","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","9 5 8 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","721.0","34137","5612","721","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","5","838420","36758","835168","836206","2454","117494","836209","663693","2529","111881","840423","841145","837214","840423","NA","Sternberg Task","127","110931.0","131","1024"
"96","96","846","846","black","experiment","legacy","legacy","legacy","1","undefined","1","right","131","0","131","131","0","0","131","131","0","0","131","131","131","131","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","119","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","828.0","34137","5612","828","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","4","844394","36758","841148","842185","2454","117494","842187","663693","2529","111881","846396","847225","843189","846396","NA","Sternberg Task","128","111759.0","132","1024"
"96","96","846","846","black","experiment","legacy","legacy","legacy","1","undefined","1","right","132","0","132","132","0","0","132","132","0","0","132","132","132","132","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","120","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","3 4 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","775.0","34137","5612","775","NA","2","legacy","3","1024","2","48000","-16","experiment","4","even","5","850469","36758","847228","848258","2454","117494","848260","663693","2529","111881","852473","853250","849263","852473","NA","Sternberg Task","129","112534.0","133","1024"
"97","97","845","845","black","experiment","legacy","legacy","legacy","1","undefined","1","right","133","0","133","133","0","0","133","133","0","0","133","133","133","133","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","121","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","2 5 1 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","717.0","34137","5612","717","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","6","856493","36758","853252","854282","2454","117494","854284","663693","2529","111881","858497","859215","855288","858497","NA","Sternberg Task","130","113251.0","134","1024"
"97","97","844","844","black","experiment","legacy","legacy","legacy","1","undefined","1","right","134","0","134","134","0","0","134","134","0","0","134","134","134","134","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","122","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","1 5 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","812.0","34137","5612","812","NA","2","legacy","5","1024","2","48000","-16","experiment","4","even","4","862457","36758","859218","860247","2454","117494","860249","663693","2529","111881","864458","865271","861253","864458","NA","Sternberg Task","131","114063.0","135","1024"
"97","97","842","842","black","experiment","legacy","legacy","legacy","1","undefined","1","right","135","0","135","135","0","0","135","135","0","0","135","135","135","135","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","123","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","1 7 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","579.0","34137","5612","579","NA","2","legacy","4","1024","2","48000","-16","experiment","4","even","3","868516","36758","865273","866304","2454","117494","866306","663693","2529","111881","870520","871100","867310","870519","NA","Sternberg Task","132","114642.0","136","1024"
"97","97","842","842","black","experiment","legacy","legacy","legacy","1","undefined","1","right","136","0","136","136","0","0","136","136","0","0","136","136","136","136","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","124","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","7 4 2 8 1 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","844.0","34137","5612","844","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","874345","36758","871103","872134","2454","117494","872136","663693","2529","111881","876350","877195","873139","876349","NA","Sternberg Task","133","115486.0","137","1024"
"97","97","842","842","black","experiment","legacy","legacy","legacy","1","undefined","1","right","137","0","137","137","0","0","137","137","0","0","137","137","137","137","0","Tue Oct 17 16:10:19 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","125","11","/Users/baileymcwhirter/BMsubject-4.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","762.0","34137","5612","762","NA","2","legacy","6","1024","2","48000","-16","experiment","4","even","5","880442","36758","877198","878230","2454","117494","878232","663693","2529","111881","882444","883207","879237","882444","NA","Sternberg Task","134","116248.0","138","1024"
