"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_experiment","count_experimentLoop","count_expsequence","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_memoryset","count_new_keyboard_response","count_new_logger","count_practiceLoop","count_probe","count_thankyou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_new_keyboard_response","response_thankyou","response_time","response_time_instruction1","response_time_instructions2","response_time_new_keyboard_response","response_time_thankyou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_experiment","time_experimentLoop","time_expsequence","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_memoryset","time_new_keyboard_response","time_new_logger","time_practiceLoop","time_probe","time_thankyou","title","total_correct","total_response_time","total_responses","width"
"48","48","709","709","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","112","112","0","0","112","112","112","0","0","112","112","112","0","112","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","100","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","7 8 6 3 1","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","513.0","1330","2075","513","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","682365","679111","5674","79235","680163","680164","638170","5681","77160","681164","684365","684879","7013","684365","NA","Sternberg Task","55","80159.0","113","1024"
"49","49","707","707","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","113","113","0","0","113","113","113","0","0","113","113","113","0","113","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","101","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","8 7 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","514.0","1330","2075","514","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","688138","684887","5674","79235","685936","685937","638170","5681","77160","686937","690139","690654","7013","690139","NA","Sternberg Task","56","80673.0","114","1024"
"49","49","707","707","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","114","114","0","0","114","114","114","0","0","114","114","114","0","114","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","102","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","725.0","1330","2075","725","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","693901","690662","5674","79235","691699","691700","638170","5681","77160","692700","695901","696627","7013","695901","NA","Sternberg Task","57","81398.0","115","1024"
"50","50","706","706","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","115","115","0","0","115","115","115","0","0","115","115","115","0","115","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","103","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","576.0","1330","2075","576","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","699891","696635","5674","79235","697689","697690","638170","5681","77160","698690","701891","702468","7013","701891","NA","Sternberg Task","58","81974.0","116","1024"
"50","50","705","705","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","116","116","0","0","116","116","116","0","0","116","116","116","0","116","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","104","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","594.0","1330","2075","594","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","705714","702476","5674","79235","703511","703512","638170","5681","77160","704513","707714","708310","7013","707714","NA","Sternberg Task","59","82568.0","117","1024"
"50","50","711","711","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","117","117","0","0","117","117","117","0","0","117","117","117","0","117","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","105","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","2 8 6 3 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1334.0","1330","2075","1334","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","711591","708336","5674","79235","709389","709390","638170","5681","77160","710390","713591","714926","7013","713591","NA","Sternberg Task","60","83902.0","118","1024"
"50","50","707","707","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","118","118","0","0","118","118","118","0","0","118","118","118","0","118","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","106","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","1 6 4 3 9 7","Melodramatic Milgram","4.0.5","0","n","0","left","right","right","left","NA","307.0","1330","2075","307","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","718196","714952","5674","79235","715994","715995","638170","5681","77160","716995","720196","720505","7013","720196","NA","Sternberg Task","60","84209.0","119","1024"
"50","50","706","706","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","119","119","0","0","119","119","119","0","0","119","119","119","0","119","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","107","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","592.0","1330","2075","592","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","723758","714952","5674","79235","721555","721556","720512","5681","77160","722557","725759","726353","7013","725759","NA","Sternberg Task","61","84801.0","120","1024"
"51","51","706","706","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","120","120","0","0","120","120","120","0","0","120","120","120","0","120","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","108","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","4 1 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","714.0","1330","2075","714","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","729602","726360","5674","79235","727400","727400","720512","5681","77160","728401","731602","732317","7013","731602","NA","Sternberg Task","62","85515.0","121","1024"
"51","51","708","708","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","121","121","0","0","121","121","121","0","0","121","121","121","0","121","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","109","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","5 9 2 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","883.0","1330","2075","883","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","8","735577","732325","5674","79235","733374","733376","720512","5681","77160","734376","737579","738464","7013","737579","NA","Sternberg Task","63","86398.0","122","1024"
"51","51","709","709","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","122","122","0","0","122","122","122","0","0","122","122","122","0","122","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","110","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","4 1","Melodramatic Milgram","4.0.5","0","n","0","left","right","right","left","NA","888.0","1330","2075","888","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","741719","738472","5674","79235","739517","739518","720512","5681","77160","740518","743720","744610","7013","743720","NA","Sternberg Task","63","87286.0","123","1024"
"51","51","708","708","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","123","123","0","0","123","123","123","0","0","123","123","123","0","123","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","111","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","567.0","1330","2075","567","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","747860","738472","5674","79235","745657","745658","744617","5681","77160","746659","749861","750429","7013","749860","NA","Sternberg Task","64","87853.0","124","1024"
"52","52","707","707","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","124","124","0","0","124","124","124","0","0","124","124","124","0","124","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","112","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","585.0","1330","2075","585","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","753690","750437","5674","79235","751488","751489","744617","5681","77160","752489","755690","756276","7013","755690","NA","Sternberg Task","65","88438.0","125","1024"
"52","52","706","706","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","125","125","0","0","125","125","125","0","0","125","125","125","0","125","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","113","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","6 7 9 3 1 2","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","566.0","1330","2075","566","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","759519","756279","5674","79235","757316","757317","744617","5681","77160","758317","761520","762087","7013","761520","NA","Sternberg Task","66","89004.0","126","1024"
"52","52","704","704","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","126","126","0","0","126","126","126","0","0","126","126","126","0","126","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","114","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","3 5 4 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","507.0","1330","2075","507","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","765340","762095","5674","79235","763137","763138","744617","5681","77160","764138","767340","767848","7013","767340","NA","Sternberg Task","67","89511.0","127","1024"
"53","53","704","704","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","127","127","0","0","127","127","127","0","0","127","127","127","0","127","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","115","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","694.0","1330","2075","694","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","771105","767856","5674","79235","768903","768904","744617","5681","77160","769904","773105","773800","7013","773105","NA","Sternberg Task","68","90205.0","128","1024"
"53","53","703","703","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","128","128","0","0","128","128","128","0","0","128","128","128","0","128","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","116","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","491.0","1330","2075","491","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","777072","773808","5674","79235","774870","774871","744617","5681","77160","775871","779072","779564","7013","779072","NA","Sternberg Task","69","90696.0","129","1024"
"53","53","710","710","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","129","129","0","0","129","129","129","0","0","129","129","129","0","129","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","117","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1697.0","1330","2075","1697","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","782825","779572","5674","79235","780622","780623","744617","5681","77160","781624","784827","786526","7013","784826","NA","Sternberg Task","70","92393.0","130","1024"
"54","54","713","713","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","130","130","0","0","130","130","130","0","0","130","130","130","0","130","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","118","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","8 5 1 3 9","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1042.0","1330","2075","1042","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","789774","786533","5674","79235","787571","787572","744617","5681","77160","788573","791775","792819","7013","791775","NA","Sternberg Task","71","93435.0","131","1024"
"54","54","712","712","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","131","131","0","0","131","131","131","0","0","131","131","131","0","131","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","119","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","9 3 1 2 5","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","579.0","1330","2075","579","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","796067","792826","5674","79235","793865","793866","744617","5681","77160","794866","798068","798648","7013","798067","NA","Sternberg Task","72","94014.0","132","1024"
"54","54","712","712","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","132","132","0","0","132","132","132","0","0","132","132","132","0","132","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","120","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","719.0","1330","2075","719","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","801899","798656","5674","79235","799696","799697","744617","5681","77160","800699","803900","804620","7013","803900","NA","Sternberg Task","73","94733.0","133","1024"
"54","54","708","708","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","133","133","0","0","133","133","133","0","0","133","133","133","0","133","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","121","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","right","right","right","right","NA","271.0","1330","2075","271","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","807883","804628","5674","79235","805680","805681","744617","5681","77160","806682","809885","810157","7013","809884","NA","Sternberg Task","73","95004.0","134","1024"
"54","54","707","707","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","134","134","0","0","134","134","134","0","0","134","134","134","0","134","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","122","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","523.0","1330","2075","523","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","813421","804628","5674","79235","811218","811220","810165","5681","77160","812220","815423","815947","7013","815423","NA","Sternberg Task","74","95527.0","135","1024"
"55","55","706","706","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","135","135","0","0","135","135","135","0","0","135","135","135","0","135","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","123","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","587.0","1330","2075","587","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","819218","815974","5674","79235","817015","817017","810165","5681","77160","818017","821219","821807","7013","821218","NA","Sternberg Task","75","96114.0","136","1024"
"55","55","705","705","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","136","136","0","0","136","136","136","0","0","136","136","136","0","136","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","124","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","6 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","567.0","1330","2075","567","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","9","825083","821834","5674","79235","822881","822882","810165","5681","77160","823882","827083","827651","7013","827083","NA","Sternberg Task","76","96681.0","137","1024"
"55","55","704","704","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","137","137","0","0","137","137","137","0","0","137","137","137","0","137","0","Sat Oct 21 14:40:16 2023","The main experiment item","True","SternbergTask.osexp","C:\Users\katjo\OneDrive\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","125","11","C:/Users/katjo/OneDrive/Desktop/KEJ-subject-3.csv","legacy","1 3 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","580.0","1330","2075","580","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","830896","827659","5674","79235","828694","828695","810165","5681","77160","829695","832897","833478","7013","832896","NA","Sternberg Task","77","97261.0","138","1024"
