"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_PracticeLoop","count_correctFeedback","count_exSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_PracticeLoop","time_correctFeedback","time_exSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"98","98","1113","1113","black","experiment","legacy","legacy","legacy","1","undefined","1","right","120","0","120","120","0","0","120","120","0","0","120","120","120","120","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","108","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1290.0","6610","2426","1290","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","776440","7744","773197","774228","1071","84487","774231","483631","1115","82060","778443","779734","775234","778443","NA","Sternberg Task","119","134674.0","121","1024"
"98","98","1110","1110","black","experiment","legacy","legacy","legacy","1","undefined","1","right","121","0","121","121","0","0","121","121","0","0","121","121","121","121","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","109","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 4 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","850.0","6610","2426","850","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","5","782978","7744","779737","780766","1071","84487","780768","483631","1115","82060","784981","785832","781773","784981","NA","Sternberg Task","120","135524.0","122","1024"
"98","98","1109","1109","black","experiment","legacy","legacy","legacy","1","undefined","1","right","122","0","122","122","0","0","122","122","0","0","122","122","122","122","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","110","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","949.0","6610","2426","949","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","789084","7744","785835","786874","1071","84487","786876","483631","1115","82060","791086","792036","787879","791086","NA","Sternberg Task","121","136473.0","123","1024"
"98","98","1109","1109","black","experiment","legacy","legacy","legacy","1","undefined","1","left","123","0","123","123","0","0","123","123","0","0","123","123","123","123","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","111","11","/Users/baileymcwhirter/subject-2.csv","legacy","5 2 6","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","1119.0","6610","2426","1119","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","795281","7744","792039","793071","1071","84487","793074","483631","1115","82060","797284","798404","794076","797284","NA","Sternberg Task","122","137592.0","124","1024"
"98","98","1107","1107","black","experiment","legacy","legacy","legacy","1","undefined","1","left","124","0","124","124","0","0","124","124","0","0","124","124","124","124","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","112","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","783.0","6610","2426","783","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","801650","7744","798407","799440","1071","84487","799442","483631","1115","82060","803655","804439","800445","803655","NA","Sternberg Task","123","138375.0","125","1024"
"98","98","1105","1105","black","experiment","legacy","legacy","legacy","1","undefined","1","right","125","0","125","125","0","0","125","125","0","0","125","125","125","125","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","113","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 6 3 4 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","893.0","6610","2426","893","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","807683","7744","804442","805472","1071","84487","805474","483631","1115","82060","809685","810579","806478","809685","NA","Sternberg Task","124","139268.0","126","1024"
"98","98","1108","1108","black","experiment","legacy","legacy","legacy","1","undefined","1","left","126","0","126","126","0","0","126","126","0","0","126","126","126","126","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","114","11","/Users/baileymcwhirter/subject-2.csv","legacy","5 7 8 2 3 8","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","1561.0","6610","2426","1561","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","813827","7744","810582","811615","1071","84487","811617","483631","1115","82060","815829","817391","812622","815829","NA","Sternberg Task","125","140829.0","127","1024"
"98","98","1107","1107","black","experiment","legacy","legacy","legacy","1","undefined","1","right","127","0","127","127","0","0","127","127","0","0","127","127","127","127","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","115","11","/Users/baileymcwhirter/subject-2.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","959.0","6610","2426","959","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","820637","7744","817394","818426","1071","84487","818428","483631","1115","82060","822640","823600","819432","822640","NA","Sternberg Task","126","141788.0","128","1024"
"98","98","1106","1106","black","experiment","legacy","legacy","legacy","1","undefined","1","right","128","0","128","128","0","0","128","128","0","0","128","128","128","128","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","116","11","/Users/baileymcwhirter/subject-2.csv","legacy","9 5 3 2 8 6","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1012.0","6610","2426","1012","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","826851","7744","823603","824641","1071","84487","824643","483631","1115","82060","828853","829866","825646","828853","NA","Sternberg Task","127","142800.0","129","1024"
"98","98","1105","1105","black","experiment","legacy","legacy","legacy","1","undefined","1","right","129","0","129","129","0","0","129","129","0","0","129","129","129","129","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","117","11","/Users/baileymcwhirter/subject-2.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","952.0","6610","2426","952","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","833118","7744","829869","830906","1071","84487","830909","483631","1115","82060","835120","836073","831913","835120","NA","Sternberg Task","128","143752.0","130","1024"
"98","98","1105","1105","black","experiment","legacy","legacy","legacy","1","undefined","1","left","130","0","130","130","0","0","130","130","0","0","130","130","130","130","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","118","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1074.0","6610","2426","1074","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","839329","7744","836075","837115","1071","84487","837118","483631","1115","82060","841332","842407","838122","841332","NA","Sternberg Task","129","144826.0","131","1024"
"98","98","1103","1103","black","experiment","legacy","legacy","legacy","1","undefined","1","left","131","0","131","131","0","0","131","131","0","0","131","131","131","131","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","119","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","834.0","6610","2426","834","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","845650","7744","842410","843440","1071","84487","843442","483631","1115","82060","847655","848490","844445","847655","NA","Sternberg Task","130","145660.0","132","1024"
"98","98","1103","1103","black","experiment","legacy","legacy","legacy","1","undefined","1","left","132","0","132","132","0","0","132","132","0","0","132","132","132","132","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","120","11","/Users/baileymcwhirter/subject-2.csv","legacy","8 9 5 7 1 6","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","1049.0","6610","2426","1049","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","851734","7744","848493","849522","1071","84487","849525","483631","1115","82060","853736","854786","850527","853736","NA","Sternberg Task","131","146709.0","133","1024"
"98","98","1103","1103","black","experiment","legacy","legacy","legacy","1","undefined","1","right","133","0","133","133","0","0","133","133","0","0","133","133","133","133","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","121","11","/Users/baileymcwhirter/subject-2.csv","legacy","4 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1097.0","6610","2426","1097","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","858034","7744","854789","855823","1071","84487","855825","483631","1115","82060","860039","861137","856828","860039","NA","Sternberg Task","132","147806.0","134","1024"
"98","98","1102","1102","black","experiment","legacy","legacy","legacy","1","undefined","1","right","134","0","134","134","0","0","134","134","0","0","134","134","134","134","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","122","11","/Users/baileymcwhirter/subject-2.csv","legacy","3 4 9 6 7 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1037.0","6610","2426","1037","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","864390","7744","861140","862180","1071","84487","862182","483631","1115","82060","866394","867432","863184","866394","NA","Sternberg Task","133","148843.0","135","1024"
"97","97","1109","1109","black","experiment","legacy","legacy","legacy","0","undefined","0","left","135","0","135","135","0","0","135","135","0","0","135","135","135","135","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","123","11","/Users/baileymcwhirter/subject-2.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","None","right","right","None","NA","2000.0","6610","2426","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","870679","7744","867435","868467","1071","84487","868469","483631","1115","82060","872681","874681","869474","872681","NA","Sternberg Task","133","150843.0","136","1024"
"97","97","1115","1115","black","experiment","legacy","legacy","legacy","0","undefined","0","left","136","0","136","136","0","0","136","136","0","0","136","136","136","136","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","124","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","None","right","right","None","NA","2000.0","6610","2426","2000","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","877927","7744","867435","875716","1071","84487","875719","874684","1115","82060","879929","881929","876722","879929","NA","Sternberg Task","133","152843.0","137","1024"
"97","97","1116","1116","black","experiment","legacy","legacy","legacy","1","undefined","1","right","137","0","137","137","0","0","137","137","0","0","137","137","137","137","0","Sun Oct 15 11:47:37 2023","The main experiment item","True","SternbergTask.osexp","/Users/baileymcwhirter","False","mono","False","18","no","white","no","yes","768","legacy","125","11","/Users/baileymcwhirter/subject-2.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1189.0","6610","2426","1189","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","885176","7744","867435","882963","1071","84487","882965","881932","1115","82060","887179","888369","883971","887179","NA","Sternberg Task","134","154032.0","138","1024"
