"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_response","correct_response","count_ISI_sketchpad","count_correct_sketchpad","count_exp_sequence","count_experiment","count_experiment_loop","count_fixation_sketchpad","count_incorrect_sketchpad","count_instruction1_sketchpad","count_instructions2_sketchpad","count_keyboard_response","count_memoryset_sketchpad","count_new_logger","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instructions2_sketchpad","response_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instructions2_sketchpad","response_time_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI_sketchpad","time_correct_sketchpad","time_exp_sequence","time_experiment","time_experiment_loop","time_fixation_sketchpad","time_incorrect_sketchpad","time_instruction1_sketchpad","time_instructions2_sketchpad","time_keyboard_response","time_memoryset_sketchpad","time_new_logger","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"95","95","686","686","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","70","70","70","0","0","70","70","0","0","70","70","70","0","70","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","58","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","622.0","11869","7446","622","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","440539","437278","438336","2077","94490","438337","384093","2083","87043","442540","439338","443163","13953","442540","NA","Sternberg task ","68","48706.0","71","1024"
"95","95","684","684","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","71","71","71","0","0","71","71","0","0","71","71","71","0","71","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","59","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 9 4 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","556.0","11869","7446","556","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","446425","443169","444221","2077","94490","444222","384093","2083","87043","448426","445224","448984","13953","448426","NA","Sternberg task ","69","49262.0","72","1024"
"95","95","681","681","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","72","72","72","0","0","72","72","0","0","72","72","72","0","72","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","60","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 3 1 2 5","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","521.0","11869","7446","521","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","452247","448991","450043","2077","94490","450044","384093","2083","87043","454248","451046","454771","13953","454248","NA","Sternberg task ","70","49783.0","73","1024"
"95","95","680","680","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","73","73","73","0","0","73","73","0","0","73","73","73","0","73","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","61","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","5 9 2 3","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","603.0","11869","7446","603","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","8","458032","454775","455829","2077","94490","455830","384093","2083","87043","460033","456831","460638","13953","460033","NA","Sternberg task ","71","50386.0","74","1024"
"96","96","679","679","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","62","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","539.0","11869","7446","539","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","463890","460641","461687","2077","94490","461688","384093","2083","87043","465891","462689","466431","13953","465891","NA","Sternberg task ","72","50925.0","75","1024"
"96","96","677","677","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","63","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","553.0","11869","7446","553","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","469698","466434","467495","2077","94490","467496","384093","2083","87043","471699","468497","472253","13953","471699","NA","Sternberg task ","73","51478.0","76","1024"
"96","96","676","676","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","64","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","1 4 9 2 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","594.0","11869","7446","594","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","475517","472258","473314","2077","94490","473315","384093","2083","87043","477518","474316","478113","13953","477518","NA","Sternberg task ","74","52072.0","77","1024"
"96","96","674","674","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","65","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","3 5 9 6 2 4","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","574.0","11869","7446","574","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","481364","478116","479160","2077","94490","479162","384093","2083","87043","483365","480163","483940","13953","483365","NA","Sternberg task ","75","52646.0","78","1024"
"96","96","673","673","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","66","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 8 2 7 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","566.0","11869","7446","566","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","487199","483946","484996","2077","94490","484997","384093","2083","87043","489200","485998","489767","13953","489200","NA","Sternberg task ","76","53212.0","79","1024"
"96","96","671","671","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","67","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","505.0","11869","7446","505","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","493036","489769","490833","2077","94490","490834","384093","2083","87043","495037","491835","495543","13953","495037","NA","Sternberg task ","77","53717.0","80","1024"
"96","96","670","670","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","68","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","610.0","11869","7446","610","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","498805","495549","496602","2077","94490","496603","384093","2083","87043","500806","497604","501417","13953","500806","NA","Sternberg task ","78","54327.0","81","1024"
"96","96","669","669","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","69","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 4 3 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","599.0","11869","7446","599","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","504681","501422","502478","2077","94490","502479","384093","2083","87043","506682","503480","507282","13953","506682","NA","Sternberg task ","79","54926.0","82","1024"
"96","96","669","669","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","70","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","3 5 4 7","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","647.0","11869","7446","647","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","510555","507288","508351","2077","94490","508353","384093","2083","87043","512556","509354","513205","13953","512556","NA","Sternberg task ","80","55573.0","83","1024"
"96","96","669","669","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","71","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","625.0","11869","7446","625","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","516483","513208","514279","2077","94490","514281","384093","2083","87043","518484","515282","519110","13953","518484","NA","Sternberg task ","81","56198.0","84","1024"
"95","95","668","668","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","72","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 5 3 7 4 6","Melodramatic Milgram","4.0.5","6","y","0","right","right","right","right","NA","638.0","11869","7446","638","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","522377","519113","520174","2077","94490","520175","384093","2083","87043","524378","521176","525018","13953","524378","NA","Sternberg task ","81","56836.0","85","1024"
"95","95","668","668","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","73","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","681.0","11869","7446","681","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","528287","519113","526084","2077","94490","526085","525024","2083","87043","530288","527086","530971","13953","530288","NA","Sternberg task ","82","57517.0","86","1024"
"95","95","667","667","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","74","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","9 5 8 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","589.0","11869","7446","589","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","534234","530978","532031","2077","94490","532032","525024","2083","87043","536235","533033","536825","13953","536235","NA","Sternberg task ","83","58106.0","87","1024"
"95","95","673","673","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","75","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","2 3","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","1173.0","11869","7446","1173","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","540087","536828","537883","2077","94490","537885","525024","2083","87043","542088","538886","543262","13953","542088","NA","Sternberg task ","84","59279.0","88","1024"
"95","95","672","672","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","76","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","585.0","11869","7446","585","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","546518","543268","544314","2077","94490","544316","525024","2083","87043","548519","545317","549105","13953","548519","NA","Sternberg task ","85","59864.0","89","1024"
"95","95","674","674","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","77","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","4 6 2 5 1","Melodramatic Milgram","4.0.5","5","y","0","left","right","right","left","NA","877.0","11869","7446","877","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","552356","549108","550153","2077","94490","550154","525024","2083","87043","554357","551155","555236","13953","554357","NA","Sternberg task ","86","60741.0","90","1024"
"95","95","674","674","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","78","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","630.0","11869","7446","630","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","9","558500","555238","556297","2077","94490","556298","525024","2083","87043","560501","557299","561132","13953","560501","NA","Sternberg task ","87","61371.0","91","1024"
"95","95","673","673","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","79","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","8 5 4 7 3 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","591.0","11869","7446","591","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","564411","561135","562207","2077","94490","562208","525024","2083","87043","566412","563210","567005","13953","566412","NA","Sternberg task ","88","61962.0","92","1024"
"94","94","674","674","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","80","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","left","right","right","left","NA","724.0","11869","7446","724","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","570264","567008","568061","2077","94490","568062","525024","2083","87043","572265","569063","572991","13953","572265","NA","Sternberg task ","88","62686.0","93","1024"
"94","94","676","676","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","81","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 8 6 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","899.0","11869","7446","899","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","576259","567008","574056","2077","94490","574057","572997","2083","87043","578260","575058","579160","13953","578260","NA","Sternberg task ","89","63585.0","94","1024"
"94","94","675","675","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","82","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","3 2 1 4 7","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","614.0","11869","7446","614","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","2","582417","579163","580213","2077","94490","580215","572997","2083","87043","584418","581216","585034","13953","584418","NA","Sternberg task ","90","64199.0","95","1024"
"94","94","674","674","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","83","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","left","right","right","left","NA","598.0","11869","7446","598","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","588294","585037","586091","2077","94490","586092","572997","2083","87043","590295","587093","590895","13953","590295","NA","Sternberg task ","91","64797.0","96","1024"
"94","94","674","674","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","84","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","2 6 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","613.0","11869","7446","613","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","594166","590901","591963","2077","94490","591964","572997","2083","87043","596167","592965","596782","13953","596167","NA","Sternberg task ","92","65410.0","97","1024"
"94","94","674","674","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","85","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 6 4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","687.0","11869","7446","687","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","600049","596786","597846","2077","94490","597847","572997","2083","87043","602050","598848","602738","13953","602050","NA","Sternberg task ","93","66097.0","98","1024"
"94","94","674","674","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","86","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 9 7 4 5 1","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","659.0","11869","7446","659","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","606007","602744","603804","2077","94490","603805","572997","2083","87043","608008","604806","608668","13953","608008","NA","Sternberg task ","94","66756.0","99","1024"
"95","95","671","671","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","87","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 1 3","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","442.0","11869","7446","442","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","611932","608673","609729","2077","94490","609730","572997","2083","87043","613933","610731","614376","13953","613933","NA","Sternberg task ","95","67198.0","100","1024"
"94","94","671","671","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","88","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","4 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","left","right","right","left","NA","601.0","11869","7446","601","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","7","617627","614378","615423","2077","94490","615425","572997","2083","87043","619628","616426","620231","13953","619628","NA","Sternberg task ","95","67799.0","101","1024"
"94","94","669","669","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","89","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","right","left","NA","526.0","11869","7446","526","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","623475","614378","621271","2077","94490","621273","620233","2083","87043","625476","622274","626003","13953","625476","NA","Sternberg task ","96","68325.0","102","1024"
"94","94","669","669","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","90","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","6 3 1 7 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","597.0","11869","7446","597","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","629270","626009","627066","2077","94490","627068","620233","2083","87043","631271","628069","631869","13953","631271","NA","Sternberg task ","97","68922.0","103","1024"
"94","94","669","669","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","91","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","3 9 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","684.0","11869","7446","684","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","635127","631872","632923","2077","94490","632925","620233","2083","87043","637128","633926","637813","13953","637128","NA","Sternberg task ","98","69606.0","104","1024"
"94","94","667","667","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","92","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","4 6 5 8","Melodramatic Milgram","4.0.5","1","y","0","left","right","right","left","NA","531.0","11869","7446","531","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","641063","637816","638860","2077","94490","638861","620233","2083","87043","643064","639862","643597","13953","643064","NA","Sternberg task ","99","70137.0","105","1024"
"94","94","667","667","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","Wed Oct 11 01:28:00 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\kikip\OneDrive\Dokumente\QUANT HW","False","mono","False","18","no","white","no","yes","768","legacy","93","11","C:/Users/kikip/OneDrive/Dokumente/QUANT HW/HBsubject-1.csv","legacy","7 6","Melodramatic Milgram","4.0.5","2","y","0","left","right","right","left","NA","586.0","11869","7446","586","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","646857","643603","644654","2077","94490","644655","620233","2083","87043","648858","645656","649446","13953","648858","NA","Sternberg task ","100","70723.0","106","1024"
