"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentalLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_new_1_sketchpad","count_new_sketchpad","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_keyboard_response","response_new_1_sketchpad","response_thankYou","response_time","response_time_instruction1","response_time_keyboard_response","response_time_new_1_sketchpad","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentalLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_new_1_sketchpad","time_new_sketchpad","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"61","61","844","844","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","112","112","0","0","112","112","0","112","112","112","0","112","0","112","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","100","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","5 7 3 6 2","Melodramatic Milgram","4.0.5","5","y","0","right","right","right","right","NA","819.0","162356","819","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","862647","880702","2366","273981","880704","879660","2369","884908","885729","881705","242713","882906","164727","884908","NA","Sternberg task","69","95381.0","113","1024"
"61","61","841","841","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","113","113","0","0","113","113","0","113","113","113","0","113","0","113","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","101","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","left","right","left","right","NA","526.0","162356","526","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","862647","886794","2366","273981","886795","885742","2369","890999","891526","887796","242713","888997","164727","890999","NA","Sternberg task","70","95907.0","114","1024"
"60","60","840","840","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","114","114","0","0","114","114","0","114","114","114","0","114","0","114","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","102","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","780.0","162356","780","31268","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","891538","892575","2366","273981","892578","885742","2369","896782","897564","893579","242713","894781","164727","896782","NA","Sternberg task","70","96687.0","115","1024"
"61","61","841","841","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","115","115","0","0","115","115","0","115","115","115","0","115","0","115","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","103","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","1 7 5 2 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","910.0","162356","910","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","891538","898621","2366","273981","898623","897576","2369","902827","903738","899624","242713","900826","164727","902827","NA","Sternberg task","71","97597.0","116","1024"
"61","61","844","844","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","116","116","0","0","116","116","0","116","116","116","0","116","0","116","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","104","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","2 8 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","1218.0","162356","1218","31268","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","903750","904798","2366","273981","904799","897576","2369","909003","910222","905800","242713","907001","164727","909002","NA","Sternberg task","72","98815.0","117","1024"
"61","61","843","843","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","117","117","0","0","117","117","0","117","117","117","0","117","0","117","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","105","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","2 3 8 5 6 7","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","762.0","162356","762","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","910234","911269","2366","273981","911271","897576","2369","915474","916238","912272","242713","913473","164727","915474","NA","Sternberg task","73","99577.0","118","1024"
"62","62","847","847","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","118","118","0","0","118","118","0","118","118","118","0","118","0","118","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","106","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","2 6 1 7 4","Melodramatic Milgram","4.0.5","2","y","0","left","right","left","right","NA","1235.0","162356","1235","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","916251","917295","2366","273981","917297","897576","2369","921500","922737","918298","242713","919499","164727","921500","NA","Sternberg task","74","100812.0","119","1024"
"62","62","848","848","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","119","119","0","0","119","119","0","119","119","119","0","119","0","119","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","107","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 1 5","Melodramatic Milgram","4.0.5","2","y","0","left","right","left","right","NA","1028.0","162356","1028","31268","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","922750","923787","2366","273981","923788","897576","2369","927993","929022","924789","242713","925990","164727","927993","NA","Sternberg task","75","101840.0","120","1024"
"62","62","850","850","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","120","120","0","0","120","120","0","120","120","120","0","120","0","120","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","108","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","right","left","right","NA","1025.0","162356","1025","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","929034","930075","2366","273981","930077","897576","2369","934280","935305","931078","242713","932279","164727","934280","NA","Sternberg task","76","102865.0","121","1024"
"63","63","850","850","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","121","121","0","0","121","121","0","121","121","121","0","121","0","121","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","109","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","left","right","left","right","NA","912.0","162356","912","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","935318","936362","2366","273981","936363","897576","2369","940567","941481","937364","242713","938565","164727","940567","NA","Sternberg task","77","103777.0","122","1024"
"62","62","850","850","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","122","122","0","0","122","122","0","122","122","122","0","122","0","122","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","110","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","1 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","858.0","162356","858","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","941493","942541","2366","273981","942542","897576","2369","946746","947606","943544","242713","944745","164727","946746","NA","Sternberg task","77","104635.0","123","1024"
"62","62","851","851","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","123","123","0","0","123","123","0","123","123","123","0","123","0","123","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","111","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","9 1 7 2","Melodramatic Milgram","4.0.5","2","y","0","left","right","left","right","NA","904.0","162356","904","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","941493","948661","2366","273981","948662","947618","2369","952866","953771","949663","242713","950864","164727","952866","NA","Sternberg task","78","105539.0","124","1024"
"63","63","851","851","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","124","124","0","0","124","124","0","124","124","124","0","124","0","124","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","112","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","left","right","left","right","NA","956.0","162356","956","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","953773","954818","2366","273981","954820","947618","2369","959023","959980","955821","242713","957022","164727","959023","NA","Sternberg task","79","106495.0","125","1024"
"62","62","850","850","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","125","125","0","0","125","125","0","125","125","125","0","125","0","125","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","113","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 6 4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","718.0","162356","718","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","959983","961028","2366","273981","961029","947618","2369","965232","965952","962030","242713","963231","164727","965232","NA","Sternberg task","79","107213.0","126","1024"
"62","62","850","850","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","126","126","0","0","126","126","0","126","126","126","0","126","0","126","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","114","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","848.0","162356","848","31268","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","959983","967006","2366","273981","967007","965964","2369","971211","972060","968008","242713","969209","164727","971211","NA","Sternberg task","80","108061.0","127","1024"
"63","63","850","850","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","127","127","0","0","127","127","0","127","127","127","0","127","0","127","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","115","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 6 2 5 1","Melodramatic Milgram","4.0.5","5","y","0","left","right","left","right","NA","769.0","162356","769","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","972072","973114","2366","273981","973116","965964","2369","977320","978090","974117","242713","975318","164727","977319","NA","Sternberg task","81","108830.0","128","1024"
"63","63","848","848","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","128","128","0","0","128","128","0","128","128","128","0","128","0","128","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","116","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 1 2","Melodramatic Milgram","4.0.5","3","y","0","left","right","left","right","NA","656.0","162356","656","31268","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","978104","979150","2366","273981","979151","965964","2369","983354","984011","980152","242713","981353","164727","983354","NA","Sternberg task","82","109486.0","129","1024"
"63","63","848","848","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","129","129","0","0","129","129","0","129","129","129","0","129","0","129","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","117","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","794.0","162356","794","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","984013","985055","2366","273981","985056","965964","2369","989261","990056","986057","242713","987260","164727","989261","NA","Sternberg task","82","110280.0","130","1024"
"63","63","848","848","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","130","130","0","0","130","130","0","130","130","130","0","130","0","130","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","118","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","824.0","162356","824","31268","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","7","984013","991105","2366","273981","991107","990068","2369","995311","996136","992108","242713","993310","164727","995311","NA","Sternberg task","83","111104.0","131","1024"
"63","63","849","849","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","131","131","0","0","131","131","0","131","131","131","0","131","0","131","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","119","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","7 8 6 1","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","969.0","162356","969","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","996149","997189","2366","273981","997191","990068","2369","1001396","1002366","998193","242713","999395","164727","1001396","NA","Sternberg task","84","112073.0","132","1024"
"63","63","849","849","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","132","132","0","0","132","132","0","132","132","132","0","132","0","132","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","120","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","9 8 2 7 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","855.0","162356","855","31268","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","1002379","1003423","2366","273981","1003425","990068","2369","1007630","1008486","1004427","242713","1005628","164727","1007630","NA","Sternberg task","85","112928.0","133","1024"
"63","63","850","850","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","133","133","0","0","133","133","0","133","133","133","0","133","0","133","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","121","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 9 4 5 3 2","Melodramatic Milgram","4.0.5","0","n","0","left","right","left","right","NA","996.0","162356","996","31268","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","1008499","1009539","2366","273981","1009540","990068","2369","1013744","1014741","1010541","242713","1011743","164727","1013744","NA","Sternberg task","85","113924.0","134","1024"
"63","63","850","850","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","134","134","0","0","134","134","0","134","134","134","0","134","0","134","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","122","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","1 7 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","949.0","162356","949","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","1008499","1015796","2366","273981","1015798","1014753","2369","1020001","1020951","1016799","242713","1018000","164727","1020001","NA","Sternberg task","86","114873.0","135","1024"
"63","63","849","849","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","135","135","0","0","135","135","0","135","135","135","0","135","0","135","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","123","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","1 6 4","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","708.0","162356","708","31268","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","1020963","1022002","2366","273981","1022004","1014753","2369","1026207","1026917","1023005","242713","1024206","164727","1026207","NA","Sternberg task","87","115581.0","136","1024"
"64","64","849","849","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","136","136","0","0","136","136","0","136","136","136","0","136","0","136","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","124","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","6 7 5 9","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","768.0","162356","768","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","1026930","1027978","2366","273981","1027979","1014753","2369","1032183","1032952","1028980","242713","1030182","164727","1032183","NA","Sternberg task","88","116349.0","137","1024"
"64","64","849","849","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","137","137","0","0","137","137","0","137","137","137","0","137","0","137","0","Mon Oct 16 18:29:59 2023","The main experiment item","True","Edward Banda Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","125","11","C:/Users/Edward Banda/Desktop/subject-3.csv","legacy","4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","right","right","right","NA","874.0","162356","874","31268","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","1032955","1034005","2366","273981","1034006","1014753","2369","1038210","1039086","1035007","242713","1036208","164727","1038210","NA","Sternberg task","89","117223.0","138","1024"
