"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_correctFeedback","count_expSequence","count_experiment","count_experimentalLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_new_1_sketchpad","count_new_sketchpad","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_keyboard_response","response_new_1_sketchpad","response_thankYou","response_time","response_time_instruction1","response_time_keyboard_response","response_time_new_1_sketchpad","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_correctFeedback","time_expSequence","time_experiment","time_experimentalLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_new_1_sketchpad","time_new_sketchpad","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"58","58","518","518","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","108","108","0","0","108","108","0","108","108","108","0","108","0","108","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","96","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","9 5 8 1","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","682.0","50086","682","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","664625","680188","2368","125294","680189","679146","2371","684393","685075","681190","122111","682392","52458","684393","NA","Sternberg task","64","56542.0","109","1024"
"59","59","514","514","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","109","109","0","0","109","109","0","109","109","109","0","109","0","109","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","97","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","7 2 3","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","58.0","50086","58","3183","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","685088","686125","2368","125294","686127","679146","2371","690330","690389","687128","122111","688329","52458","690330","NA","Sternberg task","65","56600.0","110","1024"
"58","58","527","527","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","110","110","0","0","110","110","0","110","110","110","0","110","0","110","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","98","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","None","left","None","left","NA","2000.0","50086","2000","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","690401","691443","2368","125294","691445","679146","2371","695648","697648","692446","122111","693647","52458","695648","NA","Sternberg task","65","58600.0","111","1024"
"58","58","528","528","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","111","111","0","0","111","111","0","111","111","111","0","111","0","111","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","99","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","8 9","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","642.0","50086","642","3183","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","5","690401","698695","2368","125294","698697","697660","2371","702902","703545","699698","122111","700899","52458","702899","NA","Sternberg task","65","59242.0","112","1024"
"58","58","530","530","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","112","112","0","0","112","112","0","112","112","112","0","112","0","112","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","100","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","726.0","50086","726","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","690401","704595","2368","125294","704597","703557","2371","708803","709530","705598","122111","706799","52458","708800","NA","Sternberg task","66","59968.0","113","1024"
"58","58","532","532","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","113","113","0","0","113","113","0","113","113","113","0","113","0","113","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","101","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","7 1 8 5 6 2","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","707.0","50086","707","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","709542","710576","2368","125294","710577","703557","2371","714781","715489","711579","122111","712780","52458","714781","NA","Sternberg task","67","60675.0","114","1024"
"59","59","532","532","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","114","114","0","0","114","114","0","114","114","114","0","114","0","114","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","102","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 3 7 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","545.0","50086","545","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","715501","716542","2368","125294","716543","703557","2371","720747","721293","717545","122111","718745","52458","720747","NA","Sternberg task","68","61220.0","115","1024"
"58","58","532","532","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","115","115","0","0","115","115","0","115","115","115","0","115","0","115","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","103","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 3 8 5 6 7","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","517.0","50086","517","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","721305","722343","2368","125294","722345","703557","2371","726548","727066","723346","122111","724547","52458","726548","NA","Sternberg task","68","61737.0","116","1024"
"58","58","532","532","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","116","116","0","0","116","116","0","116","116","116","0","116","0","116","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","104","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","1 6 4 3 9 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","594.0","50086","594","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","721305","728114","2368","125294","728116","727078","2371","732320","732915","729117","122111","730318","52458","732319","NA","Sternberg task","69","62331.0","117","1024"
"58","58","534","534","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","117","117","0","0","117","117","0","117","117","117","0","117","0","117","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","105","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","775.0","50086","775","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","732927","733963","2368","125294","733965","727078","2371","738168","738944","734966","122111","736167","52458","738168","NA","Sternberg task","69","63106.0","118","1024"
"58","58","530","530","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","118","118","0","0","118","118","0","118","118","118","0","118","0","118","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","106","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","5.0","50086","5","3183","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","732927","740005","2368","125294","740007","738956","2371","744213","744219","741008","122111","742209","52458","744210","NA","Sternberg task","70","63111.0","119","1024"
"58","58","526","526","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","119","119","0","0","119","119","0","119","119","119","0","119","0","119","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","107","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","7 6 4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","49.0","50086","49","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","744231","745268","2368","125294","745270","738956","2371","749478","749529","746271","122111","747472","52458","749474","NA","Sternberg task","70","63160.0","120","1024"
"58","58","522","522","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","120","120","0","0","120","120","0","120","120","120","0","120","0","120","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","108","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 4 8 5 1 3","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","51.0","50086","51","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","744231","750575","2368","125294","750578","749541","2371","754795","754848","751579","122111","752780","52458","754781","NA","Sternberg task","71","63211.0","121","1024"
"59","59","518","518","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","121","121","0","0","121","121","0","121","121","121","0","121","0","121","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","109","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 9 3 1","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","81.0","50086","81","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","754859","755899","2368","125294","755902","749541","2371","760110","760191","756903","122111","758104","52458","760105","NA","Sternberg task","72","63292.0","122","1024"
"59","59","515","515","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","122","122","0","0","122","122","0","122","122","122","0","122","0","122","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","110","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","109.0","50086","109","3183","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","760203","761237","2368","125294","761240","749541","2371","765447","765557","762241","122111","763442","52458","765443","NA","Sternberg task","73","63401.0","123","1024"
"58","58","512","512","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","123","123","0","0","123","123","0","123","123","123","0","123","0","123","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","111","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","right","left","right","left","NA","147.0","50086","147","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","765569","766612","2368","125294","766614","749541","2371","770823","770971","767615","122111","768816","52458","770817","NA","Sternberg task","73","63548.0","124","1024"
"59","59","509","509","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","124","124","0","0","124","124","0","124","124","124","0","124","0","124","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","112","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","1 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","110.0","50086","110","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","765569","772014","2368","125294","772017","770983","2371","776226","776337","773018","122111","774219","52458","776219","NA","Sternberg task","74","63658.0","125","1024"
"59","59","506","506","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","125","125","0","0","125","125","0","125","125","125","0","125","0","125","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","113","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 9 4 5 3 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","163.0","50086","163","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","776349","777402","2368","125294","777404","770983","2371","781612","781776","778405","122111","779606","52458","781606","NA","Sternberg task","75","63821.0","126","1024"
"59","59","502","502","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","126","126","0","0","126","126","0","126","126","126","0","126","0","126","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","114","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","9 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","17.0","50086","17","3183","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","781816","782860","2368","125294","782863","770983","2371","787073","787091","783864","122111","785066","52458","787067","NA","Sternberg task","76","63838.0","127","1024"
"59","59","499","499","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","127","127","0","0","127","127","0","127","127","127","0","127","0","127","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","115","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","2 4 6 9","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","left","NA","121.0","50086","121","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","6","787093","788132","2368","125294","788135","770983","2371","792343","792465","789136","122111","790337","52458","792337","NA","Sternberg task","76","63959.0","128","1024"
"58","58","495","495","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","128","128","0","0","128","128","0","128","128","128","0","128","0","128","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","116","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 9 7 3 8 2","Melodramatic Milgram","4.0.5","0","n","0","left","left","left","left","NA","9.0","50086","9","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","5","787093","793519","2368","125294","793522","792477","2371","797730","797740","794523","122111","795724","52458","797725","NA","Sternberg task","76","63968.0","129","1024"
"59","59","492","492","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","129","129","0","0","129","129","0","129","129","129","0","129","0","129","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","117","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 5 4 7","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","81.0","50086","81","3183","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","787093","798782","2368","125294","798785","797742","2371","802993","803075","799786","122111","800987","52458","802988","NA","Sternberg task","77","64049.0","130","1024"
"59","59","490","490","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","130","130","0","0","130","130","0","130","130","130","0","130","0","130","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","118","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","1 8 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","233.0","50086","233","3183","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","4","803088","804132","2368","125294","804135","797742","2371","808344","808578","805136","122111","806337","52458","808338","NA","Sternberg task","78","64282.0","131","1024"
"59","59","487","487","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","131","131","0","0","131","131","0","131","131","131","0","131","0","131","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","119","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","9 3 8 2 1 4","Melodramatic Milgram","4.0.5","3","y","0","right","left","right","left","NA","92.0","50086","92","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","808580","809619","2368","125294","809622","797742","2371","813830","813923","810624","122111","811825","52458","813826","NA","Sternberg task","78","64374.0","132","1024"
"59","59","484","484","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","132","132","0","0","132","132","0","132","132","132","0","132","0","132","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","120","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","8 5 3 7 4 6","Melodramatic Milgram","4.0.5","6","y","0","left","left","left","left","NA","62.0","50086","62","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","808580","814979","2368","125294","814982","813935","2371","819189","819252","815983","122111","817184","52458","819185","NA","Sternberg task","79","64436.0","133","1024"
"59","59","481","481","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","133","133","0","0","133","133","0","133","133","133","0","133","0","133","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","121","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 9 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","95.0","50086","95","3183","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","819264","820304","2368","125294","820307","813935","2371","824516","824612","821308","122111","822509","52458","824510","NA","Sternberg task","80","64531.0","134","1024"
"60","60","478","478","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","134","134","0","0","134","134","0","134","134","134","0","134","0","134","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","122","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","3 5 9 6 2 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","69.0","50086","69","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","824624","825663","2368","125294","825666","813935","2371","829876","829946","826667","122111","827868","52458","829868","NA","Sternberg task","81","64600.0","135","1024"
"60","60","476","476","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","135","135","0","0","135","135","0","135","135","135","0","135","0","135","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","123","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","9","Melodramatic Milgram","4.0.5","0","n","0","right","left","right","left","NA","150.0","50086","150","3183","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","829958","830997","2368","125294","831000","813935","2371","835209","835360","832001","122111","833202","52458","835202","NA","Sternberg task","82","64750.0","136","1024"
"59","59","473","473","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","136","136","0","0","136","136","0","136","136","136","0","136","0","136","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","124","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","6 9 7 4 5 1","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","left","NA","127.0","50086","127","3183","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","835372","836410","2368","125294","836413","813935","2371","840621","840749","837414","122111","838615","52458","840616","NA","Sternberg task","82","64877.0","137","1024"
"59","59","470","470","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","137","137","0","0","137","137","0","137","137","137","0","137","0","137","0","Sun Oct 15 15:59:22 2023","The main experiment item","True","Sternbergtask.osexp","C:\Users\Edward Banda\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","125","11","C:/Users/Edward Banda/Desktop/subject-1.csv","legacy","5 2 6","Melodramatic Milgram","4.0.5","2","y","0","right","left","right","left","NA","11.0","50086","11","3183","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","2","835372","841799","2368","125294","841802","840761","2371","846012","846024","842803","122111","844005","52458","846006","NA","Sternberg task","82","64888.0","138","1024"
