"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","width"
"97","97","610","610","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","66","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1 7 8 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","758.0","3337","31193","758","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","497164","493914","494958","2452","107750","494960","435251","2456","76556","499165","499924","495961","5795","499165","NA","Sternberg Task","77","48255.0","79","1024"
"97","97","611","611","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","67","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","625.0","3337","31193","625","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","1","503162","499928","500958","2452","107750","500959","435251","2456","76556","505164","505790","501960","5795","505164","NA","Sternberg Task","78","48880.0","80","1024"
"97","97","611","611","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","68","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 6 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","686.0","3337","31193","686","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","509036","505794","506830","2452","107750","506832","435251","2456","76556","511037","511724","507834","5795","511037","NA","Sternberg Task","79","49566.0","81","1024"
"97","97","613","613","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","69","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1 6 4 3 9 7","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","730.0","3337","31193","730","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","514968","511726","512765","2452","107750","512766","435251","2456","76556","516969","517700","513767","5795","516969","NA","Sternberg Task","80","50296.0","82","1024"
"97","97","613","613","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","70","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","5 2 6","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","616.0","3337","31193","616","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","2","520944","517704","518739","2452","107750","518741","435251","2456","76556","522945","523562","519742","5795","522945","NA","Sternberg Task","81","50912.0","83","1024"
"97","97","611","611","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","71","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","8","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","490.0","3337","31193","490","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","8","526827","523567","524624","2452","107750","524625","435251","2456","76556","528829","529320","525626","5795","528829","NA","Sternberg Task","82","51402.0","84","1024"
"97","97","611","611","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","72","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","3 2 1 4 7","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","560.0","3337","31193","560","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","532563","529324","530358","2452","107750","530360","435251","2456","76556","534565","535125","531361","5795","534565","NA","Sternberg Task","83","51962.0","85","1024"
"97","97","610","610","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","73","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 5 1 4","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","522.0","3337","31193","522","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","538365","535129","536161","2452","107750","536162","435251","2456","76556","540366","540889","537164","5795","540366","NA","Sternberg Task","84","52484.0","86","1024"
"97","97","610","610","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","74","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","4 2 6 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","628.0","3337","31193","628","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","7","544129","540893","541924","2452","107750","541925","435251","2456","76556","546130","546759","542927","5795","546130","NA","Sternberg Task","85","53112.0","87","1024"
"96","96","610","610","#000000","experiment","legacy","legacy","legacy","0","undefined","0","left","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","75","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","8 9 6 1","Melodramatic Milgram","4.0.5","2","y","0","right","left","left","right","NA","590.0","3337","31193","590","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","9","550001","546763","547798","2452","107750","547799","435251","2456","76556","552002","552593","548800","5795","552002","NA","Sternberg Task","85","53702.0","88","1024"
"96","96","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","76","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","8 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","545.0","3337","31193","545","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","5","555830","546763","553627","2452","107750","553628","552597","2456","76556","557831","558377","554629","5795","557831","NA","Sternberg Task","86","54247.0","89","1024"
"96","96","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","77","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 1 3","Melodramatic Milgram","4.0.5","2","y","0","left","left","left","left","NA","598.0","3337","31193","598","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","561621","558381","559416","2452","107750","559418","552597","2456","76556","563622","564221","560419","5795","563622","NA","Sternberg Task","87","54845.0","90","1024"
"96","96","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","78","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","3 9 7 6 4","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","662.0","3337","31193","662","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","7","567465","564225","565260","2452","107750","565262","552597","2456","76556","569466","570128","566263","5795","569466","NA","Sternberg Task","88","55507.0","91","1024"
"96","96","609","609","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","79","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","521.0","3337","31193","521","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","573395","570139","571191","2452","107750","571192","552597","2456","76556","575397","575919","572194","5795","575397","NA","Sternberg Task","89","56028.0","92","1024"
"96","96","610","610","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","80","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1 4 3 6 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","710.0","3337","31193","710","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","579169","575930","576965","2452","107750","576966","552597","2456","76556","581170","581881","577968","5795","581170","NA","Sternberg Task","90","56738.0","93","1024"
"96","96","614","614","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","81","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 4 2 8 1 9","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","981.0","3337","31193","981","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","585123","581885","582919","2452","107750","582920","552597","2456","76556","587125","588107","583921","5795","587124","NA","Sternberg Task","91","57719.0","94","1024"
"96","96","614","614","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","82","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","3 5 4 7","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","632.0","3337","31193","632","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","591346","588111","589141","2452","107750","589142","552597","2456","76556","593347","593980","590144","5795","593347","NA","Sternberg Task","92","58351.0","95","1024"
"96","96","614","614","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","83","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 9 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","610.0","3337","31193","610","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","597218","593984","595015","2452","107750","595016","552597","2456","76556","599219","599830","596017","5795","599219","NA","Sternberg Task","93","58961.0","96","1024"
"96","96","616","616","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","84","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 8 6 3 1","Melodramatic Milgram","4.0.5","5","y","0","left","left","left","left","NA","809.0","3337","31193","809","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","603070","599834","600865","2452","107750","600867","552597","2456","76556","605071","605881","601868","5795","605071","NA","Sternberg Task","94","59770.0","97","1024"
"96","96","616","616","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","85","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","left","left","left","left","NA","614.0","3337","31193","614","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","609122","605885","606917","2452","107750","606919","552597","2456","76556","611123","611738","607920","5795","611123","NA","Sternberg Task","95","60384.0","98","1024"
"96","96","616","616","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","86","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 7 9 3 1 2","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","693.0","3337","31193","693","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","614990","611742","612786","2452","107750","612788","552597","2456","76556","616992","617686","613789","5795","616992","NA","Sternberg Task","96","61077.0","99","1024"
"97","97","616","616","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","87","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","9 8 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","536.0","3337","31193","536","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","620937","617690","618732","2452","107750","618733","552597","2456","76556","622938","623474","619735","5795","622938","NA","Sternberg Task","97","61613.0","100","1024"
"97","97","619","619","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","88","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 6 4 8 1 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","965.0","3337","31193","965","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","626718","623479","624512","2452","107750","624514","552597","2456","76556","628719","629685","625516","5795","628719","NA","Sternberg Task","98","62578.0","101","1024"
"97","97","620","620","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","89","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","8 9 5 7 1 6","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","673.0","3337","31193","673","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","632926","629688","630723","2452","107750","630724","552597","2456","76556","634927","635601","631725","5795","634927","NA","Sternberg Task","99","63251.0","102","1024"
"97","97","619","619","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","90","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","3 4 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","531.0","3337","31193","531","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","5","638842","635604","636639","2452","107750","636640","552597","2456","76556","640845","641377","637641","5795","640844","NA","Sternberg Task","100","63782.0","103","1024"
"97","97","617","617","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","91","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","485.0","3337","31193","485","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","644622","641382","642418","2452","107750","642420","552597","2456","76556","646623","647108","643421","5795","646623","NA","Sternberg Task","101","64267.0","104","1024"
"97","97","618","618","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","92","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1 7 5 2","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","636.0","3337","31193","636","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","650354","647114","648150","2452","107750","648151","552597","2456","76556","652355","652992","649152","5795","652355","NA","Sternberg Task","102","64903.0","105","1024"
"97","97","617","617","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","93","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","6 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","519.0","3337","31193","519","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","9","656235","652997","654031","2452","107750","654032","552597","2456","76556","658237","658756","655034","5795","658237","NA","Sternberg Task","103","65422.0","106","1024"
"97","97","617","617","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","94","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","3 4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","620.0","3337","31193","620","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","3","662010","658767","659806","2452","107750","659807","552597","2456","76556","664011","664632","660808","5795","664011","NA","Sternberg Task","104","66042.0","107","1024"
"97","97","617","617","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","95","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","9 7 4 5 8","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","647.0","3337","31193","647","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","6","667871","664636","665666","2452","107750","665667","552597","2456","76556","669873","670521","666670","5795","669872","NA","Sternberg Task","105","66689.0","108","1024"
"97","97","617","617","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","96","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 7 5","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","593.0","3337","31193","593","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","673763","670525","671558","2452","107750","671560","552597","2456","76556","675764","676357","672561","5795","675764","NA","Sternberg Task","106","67282.0","109","1024"
"97","97","621","621","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","97","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","1 4 9 3 2 5","Melodramatic Milgram","4.0.5","3","y","0","left","left","left","left","NA","1048.0","3337","31193","1048","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","679604","676361","677400","2452","107750","677402","552597","2456","76556","681605","682654","678403","5795","681605","NA","Sternberg Task","107","68330.0","110","1024"
"97","97","622","622","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","98","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","744.0","3337","31193","744","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","685897","682658","683692","2452","107750","683693","552597","2456","76556","687898","688643","684695","5795","687898","NA","Sternberg Task","108","69074.0","111","1024"
"97","97","624","624","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","99","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 8 4 6 9 5","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","896.0","3337","31193","896","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","691886","688647","689683","2452","107750","689684","552597","2456","76556","693887","694784","690685","5795","693887","NA","Sternberg Task","109","69970.0","112","1024"
"97","97","626","626","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","112","112","112","0","0","112","112","0","0","112","112","112","0","112","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","100","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","4","Melodramatic Milgram","4.0.5","1","y","0","left","left","left","left","NA","875.0","3337","31193","875","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","698044","694795","695839","2452","107750","695840","552597","2456","76556","700046","700922","696841","5795","700045","NA","Sternberg Task","110","70845.0","113","1024"
"97","97","627","627","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","113","113","113","0","0","113","113","0","0","113","113","113","0","113","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","101","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","5 9 2 3","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","674.0","3337","31193","674","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","8","704176","700926","701972","2452","107750","701973","552597","2456","76556","706177","706852","702975","5795","706177","NA","Sternberg Task","111","71519.0","114","1024"
"97","97","627","627","#000000","experiment","legacy","legacy","legacy","1","undefined","1","left","114","114","114","0","0","114","114","0","0","114","114","114","0","114","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","102","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","left","left","left","left","NA","595.0","3337","31193","595","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","710094","706856","707889","2452","107750","707891","552597","2456","76556","712095","712691","708892","5795","712095","NA","Sternberg Task","112","72114.0","115","1024"
"97","97","627","627","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","115","115","115","0","0","115","115","0","0","115","115","115","0","115","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","103","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","2 8 9 4 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","682.0","3337","31193","682","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","715927","712695","713723","2452","107750","713725","552597","2456","76556","717928","718610","714726","5795","717928","NA","Sternberg Task","113","72796.0","116","1024"
"97","97","629","629","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","116","116","116","0","0","116","116","0","0","116","116","116","0","116","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","104","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","7 8 6 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","845.0","3337","31193","845","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","721844","718614","719640","2452","107750","719641","552597","2456","76556","723845","724691","720642","5795","723845","NA","Sternberg Task","114","73641.0","117","1024"
"97","97","628","628","#000000","experiment","legacy","legacy","legacy","1","undefined","1","right","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","Tue Oct 17 15:10:50 2023","The main experiment item","False","SternbergTask.osexp","C:\Users\Simone\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","105","11","C:/Users/Simone/Documents/SD-subject-2.csv","legacy","4 1","Melodramatic Milgram","4.0.5","0","n","0","right","left","left","right","NA","557.0","3337","31193","557","NA","2","legacy","2","1024","2","48000","-16","experiment","2","even","6","727937","724701","725733","2452","107750","725734","552597","2456","76556","729938","730495","726735","5795","729938","NA","Sternberg Task","115","74198.0","118","1024"
