"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_Fixation","count_IncorrectFeedback","count_Instructions2","count_MemSet","count_ThankYou","count_correctfeedback","count_expLoop","count_expSequence","count_experiment","count_instruction1","count_isi","count_keyboard_response","count_logger","count_practiceLoop","count_probe","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_ThankYou","response_instruction1","response_keyboard_response","response_time","response_time_Instructions2","response_time_ThankYou","response_time_instruction1","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_Fixation","time_IncorrectFeedback","time_Instructions2","time_MemSet","time_ThankYou","time_correctfeedback","time_expLoop","time_expSequence","time_experiment","time_instruction1","time_isi","time_keyboard_response","time_logger","time_practiceLoop","time_probe","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"64.86486486486487","64.86486486486487","824.918918918919","824.918918918919","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","36","36","0","36","0","36","0","36","0","0","36","36","36","0","36","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","7 6 4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","NA","right","left","722","1933","NA","5111","722","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","233797","201440","82540","234802","NA","232650","84474","233795","3162","3166","236008","238013","238736","8278","238013","Sternberg task","24","30522","37","yes","1024"
"65.78947368421052","65.78947368421052","825.8947368421053","825.8947368421053","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","37","37","0","37","0","37","0","37","0","0","37","37","37","0","37","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","7 2 3","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","NA","right","left","862","1933","NA","5111","862","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","239887","238745","82540","240892","NA","232650","84474","239885","3162","3166","242097","244102","244966","8278","244102","Sternberg task","25","31384","38","yes","1024"
"66.66666666666667","66.66666666666667","817.8717948717949","817.8717948717949","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","38","38","0","38","0","38","0","38","0","0","38","38","38","0","38","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","7 1 3","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","right","left","513","1933","NA","5111","513","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","246122","238745","82540","247127","NA","244977","84474","246120","3162","3166","248332","250337","250851","8278","250337","Sternberg task","26","31897","39","yes","1024"
"67.5","67.5","821.925","821.925","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","39","39","0","39","0","39","0","39","0","0","39","39","39","0","39","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","6 9 7 4 5 1","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","right","left","980","1933","NA","5111","980","2","legacy","6","1024","2","48000","-16","experiment","3","odd","9","252005","238745","82540","253010","NA","250860","84474","252003","3162","3166","254215","256220","257200","8278","256220","Sternberg task","27","32877","40","yes","1024"
"68.29268292682927","68.29268292682927","818.439024390244","818.439024390244","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","40","40","0","40","0","40","0","40","0","0","40","40","40","0","40","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","5 7 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","679","1933","NA","5111","679","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","258367","238745","82540","259372","NA","257210","84474","258365","3162","3166","260577","262582","263262","8278","262582","Sternberg task","28","33556","41","yes","1024"
"69.04761904761905","69.04761904761905","819.7619047619048","819.7619047619048","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","41","41","0","41","0","41","0","41","0","0","41","41","41","0","41","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","6 9 3 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","NA","right","left","874","1933","NA","5111","874","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","264420","238745","82540","265425","NA","263270","84474","264418","3162","3166","266629","268634","269509","8278","268634","Sternberg task","29","34430","42","yes","1024"
"69.76744186046511","69.76744186046511","823.3953488372093","823.3953488372093","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","42","42","0","42","0","42","0","42","0","0","42","42","42","0","42","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 2 7 6 1 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","976","1933","NA","5111","976","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","270705","238745","82540","271710","NA","269518","84474","270703","3162","3166","272915","274920","275896","8278","274920","Sternberg task","30","35406","43","yes","1024"
"68.18181818181819","68.18181818181819","850.1363636363636","850.1363636363636","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","43","43","0","43","0","43","0","43","0","0","43","43","43","0","43","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 6 1 7 4","Lentiform Loewenfeld","3.3.3","2","y","0","None","right","NA","right","None","2000","1933","NA","5111","2000","2","legacy","5","1024","2","48000","-16","experiment","3","odd","6","277037","238745","82540","278042","NA","275905","84474","277035","3162","3166","279247","281252","283252","8278","281252","Sternberg task","30","37406","44","yes","1024"
"68.88888888888889","68.88888888888889","843.5333333333333","843.5333333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","44","44","0","44","0","44","0","44","0","0","44","44","44","0","44","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 3 7 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","553","1933","NA","5111","553","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","284410","283261","82540","285415","NA","275905","84474","284408","3162","3166","286620","288625","289179","8278","288625","Sternberg task","31","37959","45","yes","1024"
"69.56521739130434","69.56521739130434","841.6521739130435","841.6521739130435","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","45","45","0","45","0","45","0","45","0","0","45","45","45","0","45","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","9 1 7 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","right","left","757","1933","NA","5111","757","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","290325","283261","82540","291330","NA","289188","84474","290323","3162","3166","292535","294540","295298","8278","294540","Sternberg task","32","38716","46","yes","1024"
"70.2127659574468","70.2127659574468","834.5531914893617","834.5531914893617","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","46","46","0","46","0","46","0","46","0","0","46","46","46","0","46","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 8 5 1","Lentiform Loewenfeld","3.3.3","4","y","0","left","right","NA","right","left","508","1933","NA","5111","508","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","296445","283261","82540","297450","NA","295307","84474","296443","3162","3166","298655","300660","301169","8278","300660","Sternberg task","33","39224","47","yes","1024"
"68.75","68.75","831.625","831.625","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","47","47","0","47","0","47","0","47","0","0","47","47","47","0","47","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","6 9 4 5 2","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","NA","right","left","694","1933","NA","5111","694","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","302323","283261","82540","303328","NA","301180","84474","302321","3162","3166","304532","306537","307231","8278","306537","Sternberg task","33","39918","48","yes","1024"
"69.38775510204081","69.38775510204081","827.4081632653061","827.4081632653061","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","48","48","0","48","0","48","0","48","0","0","48","48","48","0","48","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8 7 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","625","1933","NA","5111","625","2","legacy","3","1024","2","48000","-16","experiment","3","odd","8","308381","307241","82540","309386","NA","301180","84474","308379","3162","3166","310591","312596","313222","8278","312596","Sternberg task","34","40543","49","yes","1024"
"70","70","825.12","825.12","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","49","49","0","49","0","49","0","49","0","0","49","49","49","0","49","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","right","left","713","1933","NA","5111","713","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","314380","307241","82540","315385","NA","313231","84474","314376","3162","3166","316589","318594","319308","8278","318594","Sternberg task","35","41256","50","yes","1024"
"68.62745098039215","68.62745098039215","819.9411764705883","819.9411764705883","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","50","50","0","50","0","50","0","50","0","0","50","50","50","0","50","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","6 8 9 3 4 9","Lentiform Loewenfeld","3.3.3","5","y","0","right","right","NA","right","right","561","1933","NA","5111","561","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","320463","307241","82540","321468","NA","319317","84474","320461","3162","3166","322672","324678","325240","8278","324678","Sternberg task","35","41817","51","yes","1024"
"69.23076923076923","69.23076923076923","823.0384615384615","823.0384615384615","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","51","51","0","51","0","51","0","51","0","0","51","51","51","0","51","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 2 6 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","981","1933","NA","5111","981","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","326400","325249","82540","327405","NA","319317","84474","326398","3162","3166","328610","330615","331597","8278","330615","Sternberg task","36","42798","52","yes","1024"
"69.81132075471699","69.81132075471699","822.2641509433962","822.2641509433962","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","52","52","0","52","0","52","0","52","0","0","52","52","52","0","52","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 9 7 6 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","NA","right","left","782","1933","NA","5111","782","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","332745","325249","82540","333750","NA","331606","84474","332743","3162","3166","334955","336960","337743","8278","336960","Sternberg task","37","43580","53","yes","1024"
"70.37037037037037","70.37037037037037","823.2037037037037","823.2037037037037","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","53","53","0","53","0","53","0","53","0","0","53","53","53","0","53","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","7 3 2 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","873","1933","NA","5111","873","2","legacy","4","1024","2","48000","-16","experiment","3","odd","4","338891","325249","82540","339896","NA","337752","84474","338889","3162","3166","341101","343107","343981","8278","343106","Sternberg task","38","44453","54","yes","1024"
"70.9090909090909","70.9090909090909","820.0363636363636","820.0363636363636","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","54","54","0","54","0","54","0","54","0","0","54","54","54","0","54","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","9 5 3 2 8 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","649","1933","NA","5111","649","2","legacy","6","1024","2","48000","-16","experiment","3","odd","7","345132","325249","82540","346137","NA","343989","84474","345130","3162","3166","347342","349347","349996","8278","349347","Sternberg task","39","45102","55","yes","1024"
"71.42857142857143","71.42857142857143","818.5357142857143","818.5357142857143","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","55","55","0","55","0","55","0","55","0","0","55","55","55","0","55","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 8 1 2","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","736","1933","NA","5111","736","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","351194","325249","82540","352199","NA","350005","84474","351192","3162","3166","353404","355409","356146","8278","355409","Sternberg task","40","45838","56","yes","1024"
"70.17543859649123","70.17543859649123","818.2105263157895","818.2105263157895","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","56","56","0","56","0","56","0","56","0","0","56","56","56","0","56","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","NA","right","left","800","1933","NA","5111","800","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","357289","325249","82540","358294","NA","356158","84474","357287","3162","3166","359499","361504","362305","8278","361504","Sternberg task","40","46638","57","yes","1024"
"70.6896551724138","70.6896551724138","812.948275862069","812.948275862069","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","57","57","0","57","0","57","0","57","0","0","57","57","57","0","57","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","513","1933","NA","5111","513","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","363455","362315","82540","364460","NA","356158","84474","363453","3162","3166","365665","367670","368184","8278","367670","Sternberg task","41","47151","58","yes","1024"
"71.1864406779661","71.1864406779661","809.7966101694915","809.7966101694915","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","58","58","0","58","0","58","0","58","0","0","58","58","58","0","58","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 3","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","627","1933","NA","5111","627","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","369350","362315","82540","370354","NA","368196","84474","369348","3162","3166","371559","373564","374192","8278","373564","Sternberg task","42","47778","59","yes","1024"
"71.66666666666667","71.66666666666667","805.2833333333333","805.2833333333333","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","59","59","0","59","0","59","0","59","0","0","59","59","59","0","59","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 5 9 6 2 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","539","1933","NA","5111","539","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","375340","362315","82540","376345","NA","374198","84474","375338","3162","3166","377549","379554","380094","8278","379554","Sternberg task","43","48317","60","yes","1024"
"70.49180327868852","70.49180327868852","806.8360655737705","806.8360655737705","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","60","60","0","60","0","60","0","60","0","0","60","60","60","0","60","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","1 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","NA","right","left","900","1933","NA","5111","900","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","381249","362315","82540","382254","NA","380108","84474","381247","3162","3166","383458","385463","386364","8278","385463","Sternberg task","43","49217","61","yes","1024"
"70.96774193548387","70.96774193548387","802.9677419354839","802.9677419354839","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","61","61","0","61","0","61","0","61","0","0","61","61","61","0","61","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","NA","right","left","567","1933","NA","5111","567","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","387517","386375","82540","388522","NA","380108","84474","387515","3162","3166","389727","391732","392300","8278","391732","Sternberg task","44","49784","62","yes","1024"
"71.42857142857143","71.42857142857143","799.6825396825396","799.6825396825396","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","62","62","0","62","0","62","0","62","0","0","62","62","62","0","62","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","4 3 2 5 8","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","right","left","596","1933","NA","5111","596","2","legacy","5","1024","2","48000","-16","experiment","3","odd","3","393439","386375","82540","394444","NA","392309","84474","393437","3162","3166","395649","397654","398252","8278","397654","Sternberg task","45","50380","63","yes","1024"
"71.875","71.875","798.0625","798.0625","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","63","63","0","63","0","63","0","63","0","0","63","63","63","0","63","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","3 4 9 6 2 9","Lentiform Loewenfeld","3.3.3","5","y","0","left","right","NA","right","left","696","1933","NA","5111","696","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","399402","386375","82540","400407","NA","398261","84474","399400","3162","3166","401612","403617","404314","8278","403617","Sternberg task","46","51076","64","yes","1024"
"72.3076923076923","72.3076923076923","794.0615384615385","794.0615384615385","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","64","64","0","64","0","64","0","64","0","0","64","64","64","0","64","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","6 2","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","538","1933","NA","5111","538","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","405463","386375","82540","406468","NA","404322","84474","405461","3162","3166","407673","409678","410217","8278","409678","Sternberg task","47","51614","65","yes","1024"
"72.72727272727273","72.72727272727273","795.3636363636364","795.3636363636364","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","65","65","0","65","0","65","0","65","0","0","65","65","65","0","65","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 8 6 3 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","880","1933","NA","5111","880","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","411373","386375","82540","412378","NA","410227","84474","411371","3162","3166","413583","415588","416470","8278","415588","Sternberg task","48","52494","66","yes","1024"
"73.13432835820896","73.13432835820896","801.2388059701492","801.2388059701492","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","66","66","0","66","0","66","0","66","0","0","66","66","66","0","66","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","1189","1933","NA","5111","1189","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","417645","386375","82540","418650","NA","416482","84474","417643","3162","3166","419855","421860","423049","8278","421860","Sternberg task","49","53683","67","yes","1024"
"73.52941176470588","73.52941176470588","800.3529411764706","800.3529411764706","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","67","67","0","67","0","67","0","67","0","0","67","67","67","0","67","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","741","1933","NA","5111","741","2","legacy","3","1024","2","48000","-16","experiment","3","odd","7","424203","386375","82540","425208","NA","423059","84474","424201","3162","3166","426413","428418","429159","8278","428418","Sternberg task","50","54424","68","yes","1024"
"72.46376811594203","72.46376811594203","812.5652173913044","812.5652173913044","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","68","68","0","68","0","68","0","68","0","0","68","68","68","0","68","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","9 5 3 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","right","right","NA","right","right","1643","1933","NA","5111","1643","2","legacy","5","1024","2","48000","-16","experiment","3","odd","9","430304","386375","82540","431309","NA","429168","84474","430302","3162","3166","432514","434520","436164","8278","434520","Sternberg task","50","56067","69","yes","1024"
"72.85714285714286","72.85714285714286","821.9571428571429","821.9571428571429","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","69","69","0","69","0","69","0","69","0","0","69","69","69","0","69","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","5 2 6","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","NA","right","left","1470","1933","NA","5111","1470","2","legacy","3","1024","2","48000","-16","experiment","3","odd","2","437316","436173","82540","438321","NA","429168","84474","437314","3162","3166","439526","441531","443002","8278","441531","Sternberg task","51","57537","70","yes","1024"
"73.2394366197183","73.2394366197183","819.0140845070423","819.0140845070423","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","70","70","0","70","0","70","0","70","0","0","70","70","70","0","70","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","58","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","2 6 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","NA","right","right","613","1933","NA","5111","613","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","444154","436173","82540","445159","NA","443010","84474","444152","3162","3166","446364","448369","448983","8278","448369","Sternberg task","52","58150","71","yes","1024"
"73.61111111111111","73.61111111111111","821.8194444444445","821.8194444444445","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","71","71","0","71","0","71","0","71","0","0","71","71","71","0","71","Tue Oct 20 12:59:17 2020","The main experiment item","yes","Sternbergtask.osexp","C:\Users\chris\OneDrive\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","59","11","C:/Users/chris/OneDrive/Desktop/CM-subject-3.csv","legacy","8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","NA","right","left","1021","1933","NA","5111","1021","2","legacy","1","1024","2","48000","-16","experiment","3","odd","8","450154","436173","82540","451159","NA","448992","84474","450151","3162","3166","452364","454369","455390","8278","454369","Sternberg task","53","59171","72","yes","1024"
