"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_Instructions2","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instructions2","response_instruction1","response_keyboard_response","response_thankYou","response_time","response_time_Instructions2","response_time_instruction1","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_Instructions2","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"78.7610619469","78.7610619469","812.805309735","812.805309735","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","112","0","112","112","0","0","112","112","0","112","112","112","0","112","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","6 3 1 7 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","1291","10972","30922","1291","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","752864","118845","749446","750648","4238","129818","750653","699322","4247","754871","756166","751658","35171","754870","NA","Sternberg task","89","91847","113","yes","1024"
"78.9473684211","78.9473684211","813.552631579","813.552631579","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","113","0","113","113","0","0","113","113","0","113","113","113","0","113","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 4 6 9","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","898","10972","30922","898","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","759603","118845","749446","757388","4238","129818","757392","756188","4247","761608","762510","758397","35171","761607","NA","Sternberg task","90","92745","114","yes","1024"
"79.1304347826","79.1304347826","811.817391304","811.817391304","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","114","0","114","114","0","0","114","114","0","114","114","114","0","114","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","1 7 5 2 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","614","10972","30922","614","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","3","765948","118845","762532","763733","4238","129818","763737","756188","4247","767955","768574","764743","35171","767954","NA","Sternberg task","91","93359","115","yes","1024"
"79.3103448276","79.3103448276","809.784482759","809.784482759","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","0","115","115","0","0","115","115","0","115","115","115","0","115","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","3 9 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","576","10972","30922","576","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","772011","118845","768601","769797","4238","129818","769801","756188","4247","774018","774598","770806","35171","774017","NA","Sternberg task","92","93935","116","yes","1024"
"79.4871794872","79.4871794872","808.965811966","808.965811966","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","116","0","116","116","0","0","116","116","0","116","116","116","0","116","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","8 4 3 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","714","10972","30922","714","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","778042","118845","774629","775828","4238","129818","775832","756188","4247","780047","780765","776836","35171","780047","NA","Sternberg task","93","94649","117","yes","1024"
"79.6610169492","79.6610169492","808.457627119","808.457627119","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","117","0","117","117","0","0","117","117","0","117","117","117","0","117","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 5 1 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","749","10972","30922","749","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","784198","118845","780786","781983","4238","129818","781987","756188","4247","786205","786958","782993","35171","786205","NA","Sternberg task","94","95398","118","yes","1024"
"79.8319327731","79.8319327731","808.084033613","808.084033613","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","118","0","118","118","0","0","118","118","0","118","118","118","0","118","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","8 9 5 6 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","764","10972","30922","764","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","790398","118845","786982","788182","4238","129818","788187","756188","4247","792405","793174","789192","35171","792405","NA","Sternberg task","95","96162","119","yes","1024"
"80","80","807.025","807.025","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","119","0","119","119","0","0","119","119","0","119","119","119","0","119","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 8 9 4 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","681","10972","30922","681","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","5","796617","118845","793199","794402","4238","129818","794406","756188","4247","798624","799310","795411","35171","798623","NA","Sternberg task","96","96843","120","yes","1024"
"80.1652892562","80.1652892562","811.371900826","811.371900826","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","0","120","120","0","0","120","120","0","120","120","120","0","120","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 9 1 6","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","1333","10972","30922","1333","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","802751","118845","799336","800535","4238","129818","800539","756188","4247","804756","806094","801544","35171","804756","NA","Sternberg task","97","98176","121","yes","1024"
"80.3278688525","80.3278688525","815.327868852","815.327868852","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","0","121","121","0","0","121","121","0","121","121","121","0","121","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","3 5 4 7","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","1294","10972","30922","1294","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","809534","118845","806121","807318","4238","129818","807322","756188","4247","811539","812838","808329","35171","811538","NA","Sternberg task","98","99470","122","yes","1024"
"80.487804878","80.487804878","815.829268293","815.829268293","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","122","0","122","122","0","0","122","122","0","122","122","122","0","122","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 8 6 1","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","877","10972","30922","877","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","3","816279","118845","812865","814064","4238","129818","814068","756188","4247","818285","819166","815074","35171","818285","NA","Sternberg task","99","100347","123","yes","1024"
"80.6451612903","80.6451612903","815.967741935","815.967741935","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","0","123","123","0","0","123","123","0","123","123","123","0","123","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","9 1 6 7 8","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","833","10972","30922","833","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","822605","118845","819192","820390","4238","129818","820394","756188","4247","824609","825447","821400","35171","824609","NA","Sternberg task","100","101180","124","yes","1024"
"80.8","80.8","815.272","815.272","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","0","124","124","0","0","124","124","0","124","124","124","0","124","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","9 8 4","Lentiform Loewenfeld","3.3.3","1","y","0","left","right","right","left","NA","729","10972","30922","729","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","828890","118845","825478","826676","4238","129818","826680","756188","4247","830896","831630","827684","35171","830896","NA","Sternberg task","101","101909","125","yes","1024"
"80.9523809524","80.9523809524","813.476190476","813.476190476","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","0","125","125","0","0","125","125","0","125","125","125","0","125","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","5 2 9 6 1 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","589","10972","30922","589","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","835070","118845","831654","832855","4238","129818","832859","756188","4247","837077","837670","833865","35171","837076","NA","Sternberg task","102","102498","126","yes","1024"
"81.1023622047","81.1023622047","812.464566929","812.464566929","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","0","126","126","0","0","126","126","0","126","126","126","0","126","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","8 6 3 4 7","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","685","10972","30922","685","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","841110","118845","837698","838894","4238","129818","838898","756188","4247","843116","843806","839904","35171","843116","NA","Sternberg task","103","103183","127","yes","1024"
"80.46875","80.46875","813.015625","813.015625","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","127","0","127","127","0","0","127","127","0","127","127","127","0","127","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","6 9 5","Lentiform Loewenfeld","3.3.3","0","n","0","left","right","right","left","NA","883","10972","30922","883","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","847247","118845","843832","845032","4238","129818","845036","756188","4247","849254","850142","846041","35171","849253","NA","Sternberg task","103","104066","128","yes","1024"
"80.6201550388","80.6201550388","813.527131783","813.527131783","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","0","128","128","0","0","128","128","0","128","128","128","0","128","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","1 6 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","879","10972","30922","879","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","7","853582","118845","843832","851366","4238","129818","851370","850168","4247","855587","856471","852376","35171","855587","NA","Sternberg task","104","104945","129","yes","1024"
"80.7692307692","80.7692307692","812.615384615","812.615384615","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","0","129","129","0","0","129","129","0","129","129","129","0","129","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 8 7 9 5 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","695","10972","30922","695","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","859908","118845","856495","857692","4238","129818","857696","850168","4247","861914","862614","858701","35171","861913","NA","Sternberg task","105","105640","130","yes","1024"
"80.9160305344","80.9160305344","813.740458015","813.740458015","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","0","130","130","0","0","130","130","0","130","130","130","0","130","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","6 8 4","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","960","10972","30922","960","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","866051","118845","862638","863837","4238","129818","863841","850168","4247","868058","869023","864846","35171","868058","NA","Sternberg task","106","106600","131","yes","1024"
"80.303030303","80.303030303","811.689393939","811.689393939","black","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","131","0","131","131","0","0","131","131","0","131","131","131","0","131","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","8 9 6 1","Lentiform Loewenfeld","3.3.3","2","y","0","right","right","right","right","NA","543","10972","30922","543","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","9","872462","118845","869049","870247","4238","129818","870251","850168","4247","874467","875014","871256","35171","874466","NA","Sternberg task","106","107143","132","yes","1024"
"80.4511278195","80.4511278195","810.345864662","810.345864662","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","132","0","132","132","0","0","132","132","0","132","132","132","0","132","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","5 3 2 6 9 8","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","633","10972","30922","633","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","878477","118845","869049","876264","4238","129818","876268","875069","4247","880481","881121","877271","35171","880480","NA","Sternberg task","107","107776","133","yes","1024"
"80.5970149254","80.5970149254","809.544776119","809.544776119","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","0","133","133","0","0","133","133","0","133","133","133","0","133","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 1 8 5 6 2","Lentiform Loewenfeld","3.3.3","2","y","0","left","right","right","left","NA","703","10972","30922","703","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","884575","118845","881161","882359","4238","129818","882363","875069","4247","886579","887287","883369","35171","886579","NA","Sternberg task","108","108479","134","yes","1024"
"80.7407407407","80.7407407407","808.992592593","808.992592593","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","134","0","134","134","0","0","134","134","0","134","134","134","0","134","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 8 9","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","735","10972","30922","735","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","6","890727","118845","887313","888510","4238","129818","888515","875069","4247","892731","893470","889520","35171","892730","NA","Sternberg task","109","109214","135","yes","1024"
"80.8823529412","80.8823529412","807.992647059","807.992647059","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","0","135","135","0","0","135","135","0","135","135","135","0","135","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","9 3 8 2 1 4","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","673","10972","30922","673","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","896908","118845","893496","894692","4238","129818","894696","875069","4247","898912","899591","895701","35171","898911","NA","Sternberg task","110","109887","136","yes","1024"
"81.0218978102","81.0218978102","807.700729927","807.700729927","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","136","0","136","136","0","0","136","136","0","136","136","136","0","136","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","2 5 4 8 7","Lentiform Loewenfeld","3.3.3","3","y","0","left","right","right","left","NA","768","10972","30922","768","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","903037","118845","899624","900822","4238","129818","900826","875069","4247","905042","905815","901831","35171","905042","NA","Sternberg task","111","110655","137","yes","1024"
"81.1594202899","81.1594202899","808.768115942","808.768115942","black","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","137","0","137","137","0","0","137","137","0","137","137","137","0","137","0","10/24/20 21:03:33","The main experiment item","yes","Sternbergtask.osexp","C:\Users\solom\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/solom/Desktop/MW-subject-2(s).csv","legacy","7 1 8 4 9 3","Lentiform Loewenfeld","3.3.3","0","n","0","right","right","right","right","NA","955","10972","30922","955","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","909256","118845","905844","907041","4238","129818","907045","875069","4247","911263","912223","908050","35171","911262","NA","Sternberg task","112","111610","138","yes","1024"
