"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","correct","correct_instruction1_sketchpad","correct_keyboard_keyboard_response","correct_response","count__logger","count_correctfeeback_sketchpad","count_exp_sequence","count_experiment","count_experimentloop","count_fixation_sketchpad","count_incorrectfeedback_sketchpad","count_instruction1_sketchpad","count_instruction2_sketchpad","count_isi_sketchpad","count_keyboard_keyboard_response","count_memoryset_sketchpad","count_practice_loop","count_probe_sketchpad","count_thankyou_sketchpad","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practice_loop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1_sketchpad","response_instruction2_sketchpad","response_keyboard_keyboard_response","response_thankyou_sketchpad","response_time","response_time_instruction1_sketchpad","response_time_instruction2_sketchpad","response_time_keyboard_keyboard_response","response_time_thankyou_sketchpad","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time__logger","time_correctfeeback_sketchpad","time_exp_sequence","time_experiment","time_experimentloop","time_fixation_sketchpad","time_incorrectfeedback_sketchpad","time_instruction1_sketchpad","time_instruction2_sketchpad","time_isi_sketchpad","time_keyboard_keyboard_response","time_memoryset_sketchpad","time_practice_loop","time_probe_sketchpad","time_thankyou_sketchpad","title","total_correct","total_response_time","total_responses","width"
"65","65","825","825","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","98","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 3 2 8","Melodramatic Milgram","4.0.5","0","n","0","left","space","left","left","NA","1246.0","54491","4039","1246","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","4","739054","732544","733603","2680","138068","733604","714648","2687","134029","735806","737807","734605","57180","737807","NA","Sternberg task","73","91658.0","111","1024"
"66","66","822","822","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","99","11","C:/Users/User/Desktop/subject-2.csv","legacy","8 9 5 6 7","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","487.0","54491","4039","487","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","744811","732544","740119","2680","138068","740120","739060","2687","134029","742322","744323","741121","57180","744323","NA","Sternberg task","74","92145.0","112","1024"
"66","66","821","821","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","112","112","112","0","0","112","112","0","0","112","112","112","0","112","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","100","11","C:/Users/User/Desktop/subject-2.csv","legacy","3 5 9 6 2 4","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","654.0","54491","4039","654","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","3","750738","744817","745879","2680","138068","745880","739060","2687","134029","748082","750083","746881","57180","750083","NA","Sternberg task","75","92799.0","113","1024"
"66","66","820","820","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","113","113","113","0","0","113","113","0","0","113","113","113","0","113","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","101","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 1 5 6 3","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","711.0","54491","4039","711","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","8","756718","750744","751803","2680","138068","751804","739060","2687","134029","754006","756007","752805","57180","756007","NA","Sternberg task","76","93510.0","114","1024"
"66","66","818","818","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","114","114","114","0","0","114","114","0","0","114","114","114","0","114","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","102","11","C:/Users/User/Desktop/subject-2.csv","legacy","7 4 2 6 3 5","Melodramatic Milgram","4.0.5","6","y","0","right","space","left","right","NA","662.0","54491","4039","662","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","5","762660","756725","757793","2680","138068","757794","739060","2687","134029","759996","761997","758795","57180","761997","NA","Sternberg task","76","94172.0","115","1024"
"66","66","817","817","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","115","115","115","0","0","115","115","0","0","115","115","115","0","115","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","103","11","C:/Users/User/Desktop/subject-2.csv","legacy","9 6 2 4 1","Melodramatic Milgram","4.0.5","4","y","0","left","space","left","left","NA","706.0","54491","4039","706","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","768611","756725","763700","2680","138068","763701","762666","2687","134029","765903","767904","764702","57180","767904","NA","Sternberg task","77","94878.0","116","1024"
"65","65","819","819","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","116","116","116","0","0","116","116","0","0","116","116","116","0","116","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","104","11","C:/Users/User/Desktop/subject-2.csv","legacy","2 8 5 1","Melodramatic Milgram","4.0.5","4","y","0","right","space","left","right","NA","1039.0","54491","4039","1039","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","1","774903","768618","769659","2680","138068","769660","762666","2687","134029","771863","773863","770661","57180","773863","NA","Sternberg task","77","95917.0","117","1024"
"66","66","819","819","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","105","11","C:/Users/User/Desktop/subject-2.csv","legacy","9 1 6 7 8","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","783.0","54491","4039","783","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","9","780939","768618","775951","2680","138068","775952","774909","2687","134029","778154","780155","776953","57180","780155","NA","Sternberg task","78","96700.0","118","1024"
"66","66","817","817","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","118","118","118","0","0","118","118","0","0","118","118","118","0","118","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","106","11","C:/Users/User/Desktop/subject-2.csv","legacy","2 5 1 4","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","615.0","54491","4039","615","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","6","786803","780946","781984","2680","138068","781985","774909","2687","134029","784187","786188","782986","57180","786188","NA","Sternberg task","79","97315.0","119","1024"
"66","66","817","817","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","119","119","119","0","0","119","119","0","0","119","119","119","0","119","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","107","11","C:/Users/User/Desktop/subject-2.csv","legacy","4","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","742.0","54491","4039","742","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","4","792810","786809","787864","2680","138068","787865","774909","2687","134029","790066","792067","788865","57180","792067","NA","Sternberg task","80","98057.0","120","1024"
"66","66","818","818","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","120","120","120","0","0","120","120","0","0","120","120","120","0","120","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","108","11","C:/Users/User/Desktop/subject-2.csv","legacy","3 4 9 6 7 8","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","957.0","54491","4039","957","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","2","799020","792816","793858","2680","138068","793859","774909","2687","134029","796061","798062","794860","57180","798062","NA","Sternberg task","81","99014.0","121","1024"
"67","67","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","121","121","121","0","0","121","121","0","0","121","121","121","0","121","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","109","11","C:/Users/User/Desktop/subject-2.csv","legacy","5 7 3","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","1963.0","54491","4039","1963","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","9","806260","799027","800091","2680","138068","800092","774909","2687","134029","802294","804296","801093","57180","804296","NA","Sternberg task","82","100977.0","122","1024"
"66","66","827","827","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","122","122","122","0","0","122","122","0","0","122","122","122","0","122","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","110","11","C:/Users/User/Desktop/subject-2.csv","legacy","8 5 3 7 4 6","Melodramatic Milgram","4.0.5","6","y","0","right","space","left","right","NA","849.0","54491","4039","849","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","6","812361","806266","807307","2680","138068","807308","774909","2687","134029","809510","811511","808309","57180","811511","NA","Sternberg task","82","101826.0","123","1024"
"66","66","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","123","123","123","0","0","123","123","0","0","123","123","123","0","123","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","111","11","C:/Users/User/Desktop/subject-2.csv","legacy","1 4 9 3","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","811.0","54491","4039","811","NA","2","legacy","4","1024","2","48000","-16","experiment","2","even","5","818444","806266","813427","2680","138068","813428","812367","2687","134029","815630","817632","814429","57180","817632","NA","Sternberg task","83","102637.0","124","1024"
"66","66","827","827","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","124","124","124","0","0","124","124","0","0","124","124","124","0","124","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","112","11","C:/Users/User/Desktop/subject-2.csv","legacy","5 7 3 6 2","Melodramatic Milgram","4.0.5","5","y","0","right","space","left","right","NA","827.0","54491","4039","827","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","824534","818451","819501","2680","138068","819503","812367","2687","134029","821705","823706","820504","57180","823706","NA","Sternberg task","83","103464.0","125","1024"
"65","65","828","828","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","125","125","125","0","0","125","125","0","0","125","125","125","0","125","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","113","11","C:/Users/User/Desktop/subject-2.csv","legacy","2 5 4 8 7","Melodramatic Milgram","4.0.5","3","y","0","right","space","left","right","NA","878.0","54491","4039","878","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","4","830681","818451","825597","2680","138068","825598","824540","2687","134029","827800","829802","826599","57180","829802","NA","Sternberg task","83","104342.0","126","1024"
"65","65","826","826","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","126","126","126","0","0","126","126","0","0","126","126","126","0","126","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","114","11","C:/Users/User/Desktop/subject-2.csv","legacy","3 2 1 4 7","Melodramatic Milgram","4.0.5","2","y","0","right","space","left","right","NA","631.0","54491","4039","631","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","2","836585","818451","831749","2680","138068","831750","830687","2687","134029","833953","835954","832752","57180","835954","NA","Sternberg task","83","104973.0","127","1024"
"65","65","824","824","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","127","127","127","0","0","127","127","0","0","127","127","127","0","127","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","115","11","C:/Users/User/Desktop/subject-2.csv","legacy","8 7 3","Melodramatic Milgram","4.0.5","1","y","0","left","space","left","left","NA","598.0","54491","4039","598","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","8","842456","818451","837654","2680","138068","837655","836592","2687","134029","839856","841857","838655","57180","841857","NA","Sternberg task","84","105571.0","128","1024"
"65","65","824","824","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","128","128","128","0","0","128","128","0","0","128","128","128","0","128","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","116","11","C:/Users/User/Desktop/subject-2.csv","legacy","2 3 8 5 6 7","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","736.0","54491","4039","736","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","848457","842462","843516","2680","138068","843517","836592","2687","134029","845719","847720","844518","57180","847720","NA","Sternberg task","85","106307.0","129","1024"
"66","66","823","823","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","129","129","129","0","0","129","129","0","0","129","129","129","0","129","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","117","11","C:/Users/User/Desktop/subject-2.csv","legacy","4 9 7 8 5 3","Melodramatic Milgram","4.0.5","4","y","0","left","space","left","left","NA","812.0","54491","4039","812","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","8","854527","848463","849510","2680","138068","849511","836592","2687","134029","851713","853714","850512","57180","853714","NA","Sternberg task","86","107119.0","130","1024"
"66","66","826","826","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","130","130","130","0","0","130","130","0","0","130","130","130","0","130","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","118","11","C:/Users/User/Desktop/subject-2.csv","legacy","5 3 2 6 9 8","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","1217.0","54491","4039","1217","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","4","861011","854534","855590","2680","138068","855591","836592","2687","134029","857792","859793","856591","57180","859793","NA","Sternberg task","87","108336.0","131","1024"
"65","65","835","835","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","131","131","131","0","0","131","131","0","0","131","131","131","0","131","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","119","11","C:/Users/User/Desktop/subject-2.csv","legacy","8 2 1 4 5 9","Melodramatic Milgram","4.0.5","0","n","0","None","space","left","None","NA","2001.0","54491","4039","2001","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","7","868284","861017","862079","2680","138068","862080","836592","2687","134029","864282","866283","863081","57180","866283","NA","Sternberg task","87","110337.0","132","1024"
"66","66","834","834","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","132","132","132","0","0","132","132","0","0","132","132","132","0","132","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","120","11","C:/Users/User/Desktop/subject-2.csv","legacy","1","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","585.0","54491","4039","585","NA","2","legacy","1","1024","2","48000","-16","experiment","2","even","7","874142","861017","869351","2680","138068","869352","868291","2687","134029","871554","873556","870353","57180","873555","NA","Sternberg task","88","110922.0","133","1024"
"65","65","831","831","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","right","133","133","133","0","0","133","133","0","0","133","133","133","0","133","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","121","11","C:/Users/User/Desktop/subject-2.csv","legacy","2 6 4 3 9","Melodramatic Milgram","4.0.5","0","n","0","left","space","left","left","NA","561.0","54491","4039","561","NA","2","legacy","5","1024","2","48000","-16","experiment","2","even","1","879976","874149","875210","2680","138068","875211","868291","2687","134029","877413","879414","876212","57180","879414","NA","Sternberg task","88","111483.0","134","1024"
"65","65","830","830","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","134","134","134","0","0","134","134","0","0","134","134","134","0","134","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","122","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","626.0","54491","4039","626","NA","2","legacy","3","1024","2","48000","-16","experiment","2","even","1","885860","874149","881029","2680","138068","881030","879982","2687","134029","883232","885233","882031","57180","885233","NA","Sternberg task","89","112109.0","135","1024"
"66","66","830","830","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","right","135","135","135","0","0","135","135","0","0","135","135","135","0","135","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","123","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 2 9 3 8 4","Melodramatic Milgram","4.0.5","0","n","0","right","space","left","right","NA","862.0","54491","4039","862","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","1","891995","885866","886928","2680","138068","886929","879982","2687","134029","889131","891132","887930","57180","891132","NA","Sternberg task","90","112971.0","136","1024"
"65","65","829","829","#3d3846","experiment","legacy","legacy","legacy","0","undefined","0","left","136","136","136","0","0","136","136","0","0","136","136","136","0","136","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","124","11","C:/Users/User/Desktop/subject-2.csv","legacy","1 4 9 3 2 5","Melodramatic Milgram","4.0.5","3","y","0","right","space","left","right","NA","694.0","54491","4039","694","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","897943","892001","893044","2680","138068","893045","879982","2687","134029","895247","897248","894046","57180","897248","NA","Sternberg task","90","113665.0","137","1024"
"65","65","827","827","#3d3846","experiment","legacy","legacy","legacy","1","undefined","1","left","137","137","137","0","0","137","137","0","0","137","137","137","0","137","0","Sun Oct 22 13:42:56 2023","The main experiment item","False","Sternbergtask.osexp","C:\Users\User\Desktop","False","mono","False","18","no","white","no","yes","768","legacy","125","11","C:/Users/User/Desktop/subject-2.csv","legacy","6 9 7 4 5 1","Melodramatic Milgram","4.0.5","2","y","0","left","space","left","left","NA","573.0","54491","4039","573","NA","2","legacy","6","1024","2","48000","-16","experiment","2","even","9","903791","892001","899013","2680","138068","899014","897950","2687","134029","901216","903217","900015","57180","903217","NA","Sternberg task","91","114238.0","138","1024"
