acc,accuracy,average_response_time,avg_rt,background,block,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_correctFeedback,count_expSequence,count_experiment,count_experimentLoop,count_fixation,count_iSi,count_incorrectFeedback,count_instruction1,count_instructions2,count_keyboard_response,count_logger,count_memorySet,count_practiceLoop,count_probe,count_thankYou,datetime,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_practiceLoop,logfile,mouse_backend,numberSet,opensesame_codename,opensesame_version,posInSet,present,repeat_cycle,response,response_instruction1,response_instructions2,response_keyboard_response,response_thankYou,response_time,response_time_instruction1,response_time_instructions2,response_time_keyboard_response,response_time_thankYou,round_decimals,sampler_backend,setSize,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,target,time_correctFeedback,time_expSequence,time_experiment,time_experimentLoop,time_fixation,time_iSi,time_incorrectFeedback,time_instruction1,time_instructions2,time_keyboard_response,time_logger,time_memorySet,time_practiceLoop,time_probe,time_thankYou,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
86.91588785,86.91588785,869.682243,869.682243,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,106,106,0,0,106,106,106,0,0,106,106,106,0,106,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,94,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 3,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,978,38208,16490,978,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,2,723863,731521,3549,134737,731523,733733,730277,3554,118246,735737,736716,732527,41763,735737,NA,Sternberg task,93,93056,107,yes,1024
87.03703704,87.03703704,867.6851852,867.6851852,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,107,107,0,0,107,107,107,0,0,107,107,107,0,107,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,95,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,654,38208,16490,654,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,1,736737,737978,3549,134737,737980,740189,730277,3554,118246,742193,742849,738984,41763,742193,NA,Sternberg task,94,93710,108,yes,1024
87.1559633,87.1559633,864.9357798,864.9357798,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,108,108,0,0,108,108,108,0,0,108,108,108,0,108,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,96,11,C:/Users/rayra/Documents/subject-1.csv,legacy,9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,568,38208,16490,568,NA,2,legacy,1,1024,2,48000,-16,experiment,1,odd,6,742873,744115,3549,134737,744117,746325,730277,3554,118246,748331,748901,745121,41763,748331,NA,Sternberg task,95,94278,109,yes,1024
87.27272727,87.27272727,865.3,865.3,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,109,109,0,0,109,109,109,0,0,109,109,109,0,109,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,97,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 3 2 8,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,905,38208,16490,905,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,4,748909,750158,3549,134737,750160,752371,730277,3554,118246,754375,755283,751166,41763,754375,NA,Sternberg task,96,95183,110,yes,1024
86.48648649,86.48648649,868.3693694,868.3693694,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,110,110,0,0,110,110,110,0,0,110,110,110,0,110,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,98,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 4 8 5 1 3,Lentiform Loewenfeld,3.3.9,1,y,0,right,left,left,right,NA,1206,38208,16490,1206,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,755290,756529,3549,134737,756532,758741,730277,3554,118246,760746,761954,757536,41763,760745,NA,Sternberg task,96,96389,111,yes,1024
86.60714286,86.60714286,866.9732143,866.9732143,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,111,111,0,0,111,111,111,0,0,111,111,111,0,111,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,99,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 2 3,Lentiform Loewenfeld,3.3.9,3,y,0,left,left,left,left,NA,712,38208,16490,712,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,3,755290,763239,3549,134737,763241,765449,761977,3554,118246,767453,768168,764244,41763,767453,NA,Sternberg task,97,97101,112,yes,1024
86.72566372,86.72566372,865.9292035,865.9292035,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,112,112,0,0,112,112,112,0,0,112,112,112,0,112,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,100,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 3 2 6 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,749,38208,16490,749,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,5,768191,769422,3549,134737,769424,771634,761977,3554,118246,773639,774390,770429,41763,773639,NA,Sternberg task,98,97850,113,yes,1024
86.84210526,86.84210526,865.4473684,865.4473684,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,113,113,0,0,113,113,113,0,0,113,113,113,0,113,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,101,11,C:/Users/rayra/Documents/subject-1.csv,legacy,9 8 4,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,811,38208,16490,811,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,9,774398,775593,3549,134737,775595,777804,761977,3554,118246,779808,780621,776600,41763,779808,NA,Sternberg task,99,98661,114,yes,1024
86.95652174,86.95652174,865.1652174,865.1652174,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,114,114,0,0,114,114,114,0,0,114,114,114,0,114,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,102,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 4 9 6 2 9,Lentiform Loewenfeld,3.3.9,5,y,0,left,left,left,left,NA,833,38208,16490,833,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,2,780628,781868,3549,134737,781870,784079,761977,3554,118246,786083,786918,782874,41763,786083,NA,Sternberg task,100,99494,115,yes,1024
86.20689655,86.20689655,864.0517241,864.0517241,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,left,115,115,0,0,115,115,115,0,0,115,115,115,0,115,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,103,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 6 1 7 4,Lentiform Loewenfeld,3.3.9,2,y,0,right,left,left,right,NA,736,38208,16490,736,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,6,786941,788189,3549,134737,788191,790400,761977,3554,118246,792404,793143,789196,41763,792404,NA,Sternberg task,100,100230,116,yes,1024
86.32478632,86.32478632,863.974359,863.974359,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,116,116,0,0,116,116,116,0,0,116,116,116,0,116,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,104,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 3 2 5 8,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,855,38208,16490,855,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,3,786941,794430,3549,134737,794432,796641,793168,3554,118246,798647,799503,795437,41763,798647,NA,Sternberg task,101,101085,117,yes,1024
86.44067797,86.44067797,862.7966102,862.7966102,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,117,117,0,0,117,117,117,0,0,117,117,117,0,117,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,105,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 8 6 3 1,Lentiform Loewenfeld,3.3.9,5,y,0,left,left,left,left,NA,725,38208,16490,725,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,799511,800692,3549,134737,800694,802904,793168,3554,118246,804910,805638,801700,41763,804909,NA,Sternberg task,102,101810,118,yes,1024
86.55462185,86.55462185,861.2352941,861.2352941,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,118,118,0,0,118,118,118,0,0,118,118,118,0,118,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,106,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 3 1 7 9 8,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,677,38208,16490,677,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,4,805647,806951,3549,134737,806955,809164,793168,3554,118246,811169,811849,807959,41763,811169,NA,Sternberg task,103,102487,119,yes,1024
86.66666667,86.66666667,858.6083333,858.6083333,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,119,119,0,0,119,119,119,0,0,119,119,119,0,119,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,107,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 1 5,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,546,38208,16490,546,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,1,811866,813130,3549,134737,813133,815340,793168,3554,118246,817346,817894,814137,41763,817345,NA,Sternberg task,104,103033,120,yes,1024
86.7768595,86.7768595,858.5702479,858.5702479,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,120,120,0,0,120,120,120,0,0,120,120,120,0,120,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,108,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 9 6 1,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,854,38208,16490,854,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,9,817916,819179,3549,134737,819181,821390,793168,3554,118246,823396,824252,820185,41763,823394,NA,Sternberg task,105,103887,121,yes,1024
86.8852459,86.8852459,858.7213115,858.7213115,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,121,121,0,0,121,121,121,0,0,121,121,121,0,121,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,109,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 4 3 5,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,877,38208,16490,877,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,6,824259,825493,3549,134737,825496,827704,793168,3554,118246,829708,830587,826500,41763,829708,NA,Sternberg task,106,104764,122,yes,1024
86.99186992,86.99186992,856.2276423,856.2276423,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,122,122,0,0,122,122,122,0,0,122,122,122,0,122,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,110,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 4,Lentiform Loewenfeld,3.3.9,1,y,0,left,left,left,left,NA,552,38208,16490,552,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,3,830596,831881,3549,134737,831885,834094,793168,3554,118246,836098,836652,832890,41763,836098,NA,Sternberg task,107,105316,123,yes,1024
87.09677419,87.09677419,855.5887097,855.5887097,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,123,123,0,0,123,123,123,0,0,123,123,123,0,123,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,111,11,C:/Users/rayra/Documents/subject-1.csv,legacy,5 3 2 6 9 8,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,777,38208,16490,777,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,4,836661,837912,3549,134737,837914,840120,793168,3554,118246,842125,842905,838916,41763,842125,NA,Sternberg task,108,106093,124,yes,1024
87.2,87.2,854.688,854.688,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,124,124,0,0,124,124,124,0,0,124,124,124,0,124,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,112,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 9 4 5 2,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,743,38208,16490,743,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,1,842913,844139,3549,134737,844141,846351,793168,3554,118246,848355,849101,845145,41763,848354,NA,Sternberg task,109,106836,125,yes,1024
87.3015873,87.3015873,855.1666667,855.1666667,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,125,125,0,0,125,125,125,0,0,125,125,125,0,125,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,113,11,C:/Users/rayra/Documents/subject-1.csv,legacy,8 2 1 4 5 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,915,38208,16490,915,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,7,849108,850340,3549,134737,850342,852551,793168,3554,118246,854555,855471,851346,41763,854555,NA,Sternberg task,110,107751,126,yes,1024
86.61417323,86.61417323,856.2913386,856.2913386,black,experiment,legacy,legacy,legacy,0,uniform,0,undefined,0,right,126,126,0,0,126,126,126,0,0,126,126,126,0,126,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,114,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 6 4 3 9 7,Lentiform Loewenfeld,3.3.9,0,n,0,left,left,left,left,NA,998,38208,16490,998,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,8,855479,856685,3549,134737,856688,858897,793168,3554,118246,860901,861901,857692,41763,860901,NA,Sternberg task,110,108749,127,yes,1024
86.71875,86.71875,855.34375,855.34375,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,127,127,0,0,127,127,127,0,0,127,127,127,0,127,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,115,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 4 2 8 1 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,735,38208,16490,735,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,5,855479,863165,3549,134737,863169,865378,861908,3554,118246,867383,868119,864172,41763,867382,NA,Sternberg task,111,109484,128,yes,1024
86.82170543,86.82170543,855.1627907,855.1627907,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,128,128,0,0,128,128,128,0,0,128,128,128,0,128,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,116,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 8 4,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,832,38208,16490,832,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,1,868125,869360,3549,134737,869362,871570,861908,3554,118246,873574,874409,870366,41763,873574,NA,Sternberg task,112,110316,129,yes,1024
86.92307692,86.92307692,854.2769231,854.2769231,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,129,129,0,0,129,129,129,0,0,129,129,129,0,129,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,117,11,C:/Users/rayra/Documents/subject-1.csv,legacy,4 8 1 2,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,740,38208,16490,740,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,7,874432,875692,3549,134737,875695,877903,861908,3554,118246,879907,880650,876699,41763,879907,NA,Sternberg task,113,111056,130,yes,1024
87.02290076,87.02290076,853.778626,853.778626,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,130,130,0,0,130,130,130,0,0,130,130,130,0,130,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,118,11,C:/Users/rayra/Documents/subject-1.csv,legacy,2 5 4 8 7,Lentiform Loewenfeld,3.3.9,3,y,0,left,left,left,left,NA,789,38208,16490,789,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,4,880656,881895,3549,134737,881897,884104,861908,3554,118246,886110,886902,882901,41763,886109,NA,Sternberg task,114,111845,131,yes,1024
87.12121212,87.12121212,853.8712121,853.8712121,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,131,131,0,0,131,131,131,0,0,131,131,131,0,131,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,119,11,C:/Users/rayra/Documents/subject-1.csv,legacy,3 4 2,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,866,38208,16490,866,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,5,886910,888156,3549,134737,888158,890367,861908,3554,118246,892371,893239,889162,41763,892371,NA,Sternberg task,115,112711,132,yes,1024
87.21804511,87.21804511,850.8496241,850.8496241,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,132,132,0,0,132,132,132,0,0,132,132,132,0,132,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,120,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 5,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,452,38208,16490,452,NA,2,legacy,2,1024,2,48000,-16,experiment,1,odd,5,893246,894492,3549,134737,894494,896703,861908,3554,118246,898708,899164,895498,41763,898708,NA,Sternberg task,116,113163,133,yes,1024
87.31343284,87.31343284,851.1940299,851.1940299,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,133,133,0,0,133,133,133,0,0,133,133,133,0,133,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,121,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 8 9 3 4 9,Lentiform Loewenfeld,3.3.9,5,y,0,left,left,left,left,NA,897,38208,16490,897,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,4,899173,900430,3549,134737,900433,902644,861908,3554,118246,904649,905548,901440,41763,904648,NA,Sternberg task,117,114060,134,yes,1024
87.40740741,87.40740741,851.9037037,851.9037037,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,134,134,0,0,134,134,134,0,0,134,134,134,0,134,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,122,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 8 7,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,947,38208,16490,947,NA,2,legacy,3,1024,2,48000,-16,experiment,1,odd,4,905556,906809,3549,134737,906811,909020,861908,3554,118246,911024,911973,907815,41763,911024,NA,Sternberg task,118,115007,135,yes,1024
87.5,87.5,852.6985294,852.6985294,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,135,135,0,0,135,135,135,0,0,135,135,135,0,135,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,123,11,C:/Users/rayra/Documents/subject-1.csv,legacy,6 7 5 9,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,960,38208,16490,960,NA,2,legacy,4,1024,2,48000,-16,experiment,1,odd,2,911981,913222,3549,134737,913223,915432,861908,3554,118246,917436,918398,914226,41763,917436,NA,Sternberg task,119,115967,136,yes,1024
87.59124088,87.59124088,852.3138686,852.3138686,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,right,136,136,0,0,136,136,136,0,0,136,136,136,0,136,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,124,11,C:/Users/rayra/Documents/subject-1.csv,legacy,1 4 3 6 5,Lentiform Loewenfeld,3.3.9,0,n,0,right,left,left,right,NA,800,38208,16490,800,NA,2,legacy,5,1024,2,48000,-16,experiment,1,odd,8,918406,919668,3549,134737,919671,921879,861908,3554,118246,923883,924686,920674,41763,923883,NA,Sternberg task,120,116767,137,yes,1024
87.68115942,87.68115942,851.2028986,851.2028986,black,experiment,legacy,legacy,legacy,0,uniform,1,undefined,1,left,137,137,0,0,137,137,137,0,0,137,137,137,0,137,0,Fri Oct 15 20:26:29 2021,The main experiment item,yes,Sternbergtask.osexp,C:/Users/rayra/Documents,no,mono,no,18,no,white,no,yes,768,legacy,125,11,C:/Users/rayra/Documents/subject-1.csv,legacy,7 1 8 5 6 2,Lentiform Loewenfeld,3.3.9,2,y,0,left,left,left,left,NA,699,38208,16490,699,NA,2,legacy,6,1024,2,48000,-16,experiment,1,odd,1,924709,925905,3549,134737,925907,928117,861908,3554,118246,930121,930821,926912,41763,930121,NA,Sternberg task,121,117466,138,yes,1024
