"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_logger","count_memorySet","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_logger","time_memorySet","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"96.4601769912","96.4601769912","742.247787611","742.247787611","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","112","112","112","0","0","112","112","0","0","112","112","112","0","112","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","100","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","3 9 6 2","Jazzy James","3.1.9","4","y","0","left","right","left","left","NA","945","29653","4502","945","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","744850","741461","742635","5111","126714","742639","519213","5115","122210","746855","747806","743645","34770","746855","NA","Sternberg task","109","83874","113","yes","1024"
"96.4912280702","96.4912280702","743.307017544","743.307017544","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","113","113","113","0","0","113","113","0","0","113","113","113","0","113","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","101","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9 1 6 7 8","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","863","29653","4502","863","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","751213","747821","748999","5111","126714","749004","519213","5115","122210","753217","754086","750007","34770","753217","NA","Sternberg task","110","84737","114","yes","1024"
"96.5217391304","96.5217391304","742.434782609","742.434782609","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","114","114","114","0","0","114","114","0","0","114","114","114","0","114","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","102","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","4 1 8 7 5","Jazzy James","3.1.9","3","y","0","left","right","left","left","NA","643","29653","4502","643","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","757519","754102","755304","5111","126714","755308","519213","5115","122210","759524","760173","756313","34770","759524","NA","Sternberg task","111","85380","115","yes","1024"
"96.5517241379","96.5517241379","741.551724138","741.551724138","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","115","115","115","0","0","115","115","0","0","115","115","115","0","115","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","103","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9 8 4","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","640","29653","4502","640","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","763602","760200","761386","5111","126714","761390","519213","5115","122210","765608","766254","762396","34770","765607","NA","Sternberg task","112","86020","116","yes","1024"
"96.5811965812","96.5811965812","744.094017094","744.094017094","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","116","116","116","0","0","116","116","0","0","116","116","116","0","116","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","104","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9 6 2 4 1","Jazzy James","3.1.9","4","y","0","left","right","left","left","NA","1039","29653","4502","1039","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","769667","766270","767452","5111","126714","767456","519213","5115","122210","771673","772718","768461","34770","771672","NA","Sternberg task","113","87059","117","yes","1024"
"96.6101694915","96.6101694915","751.43220339","751.43220339","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","105","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9 5 8 1","Jazzy James","3.1.9","2","y","0","left","right","left","left","NA","1610","29653","4502","1610","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","776136","772734","773921","5111","126714","773925","519213","5115","122210","778142","779758","774930","34770","778142","NA","Sternberg task","114","88669","118","yes","1024"
"96.6386554622","96.6386554622","751.487394958","751.487394958","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","118","118","118","0","0","118","118","0","0","118","118","118","0","118","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","106","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","5 3 2 6 9 8","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","758","29653","4502","758","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","783166","779774","780951","5111","126714","780955","519213","5115","122210","785169","785934","781960","34770","785169","NA","Sternberg task","115","89427","119","yes","1024"
"96.6666666667","96.6666666667","749.575","749.575","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","119","119","119","0","0","119","119","0","0","119","119","119","0","119","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","107","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","522","29653","4502","522","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","6","789344","785950","787129","5111","126714","787133","519213","5115","122210","791349","791878","788138","34770","791349","NA","Sternberg task","116","89949","120","yes","1024"
"96.694214876","96.694214876","749.347107438","749.347107438","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","120","120","0","0","120","120","0","0","120","120","120","0","120","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","108","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9 8 2 7 4","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","722","29653","4502","722","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","5","795288","791893","793072","5111","126714","793076","519213","5115","122210","797294","798022","794082","34770","797293","NA","Sternberg task","117","90671","121","yes","1024"
"96.7213114754","96.7213114754","748.459016393","748.459016393","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","121","121","121","0","0","121","121","0","0","121","121","121","0","121","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","109","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","4 6 5 8","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","641","29653","4502","641","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","801432","798037","799217","5111","126714","799222","519213","5115","122210","803439","804086","800227","34770","803438","NA","Sternberg task","118","91312","122","yes","1024"
"96.7479674797","96.7479674797","750.227642276","750.227642276","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","122","122","122","0","0","122","122","0","0","122","122","122","0","122","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","110","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","9 4 2","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","966","29653","4502","966","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","807469","804102","805254","5111","126714","805258","519213","5115","122210","809474","810446","806264","34770","809474","NA","Sternberg task","119","92278","123","yes","1024"
"96.7741935484","96.7741935484","749.661290323","749.661290323","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","123","123","123","0","0","123","123","0","0","123","123","123","0","123","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","111","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 3 1 7 9 8","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","680","29653","4502","680","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","813857","810462","811642","5111","126714","811646","519213","5115","122210","815863","816550","812651","34770","815863","NA","Sternberg task","120","92958","124","yes","1024"
"96.8","96.8","751.056","751.056","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","124","124","124","0","0","124","124","0","0","124","124","124","0","124","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","112","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","2 6 4 3 9","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","924","29653","4502","924","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","819957","816565","817741","5111","126714","817745","519213","5115","122210","821964","822894","818751","34770","821963","NA","Sternberg task","121","93882","125","yes","1024"
"96.8253968254","96.8253968254","748.904761905","748.904761905","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","125","125","0","0","125","125","0","0","125","125","125","0","125","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","113","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","3 4","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","480","29653","4502","480","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","3","826298","822909","824082","5111","126714","824087","519213","5115","122210","828304","828789","825092","34770","828304","NA","Sternberg task","122","94362","126","yes","1024"
"96.8503937008","96.8503937008","748.448818898","748.448818898","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","126","126","0","0","126","126","0","0","126","126","126","0","126","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","114","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 8 4","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","691","29653","4502","691","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","832207","828804","829992","5111","126714","829996","519213","5115","122210","834212","834910","831001","34770","834212","NA","Sternberg task","123","95053","127","yes","1024"
"96.875","96.875","746.3203125","746.3203125","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","127","127","0","0","127","127","0","0","127","127","127","0","127","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","115","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","7","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","476","29653","4502","476","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","838318","834925","836102","5111","126714","836106","519213","5115","122210","840324","840806","837112","34770","840323","NA","Sternberg task","124","95529","128","yes","1024"
"96.8992248062","96.8992248062","749.201550388","749.201550388","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","128","128","128","0","0","128","128","0","0","128","128","128","0","128","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","116","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","5 3 8 7 2 4","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","1118","29653","4502","1118","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","844204","840822","841989","5111","126714","841993","519213","5115","122210","846210","847335","842999","34770","846210","NA","Sternberg task","125","96647","129","yes","1024"
"96.9230769231","96.9230769231","750.392307692","750.392307692","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","129","129","129","0","0","129","129","0","0","129","129","129","0","129","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","117","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","7 6","Jazzy James","3.1.9","2","y","0","left","right","left","left","NA","904","29653","4502","904","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","6","850761","847351","848545","5111","126714","848550","519213","5115","122210","852767","853678","849555","34770","852767","NA","Sternberg task","126","97551","130","yes","1024"
"96.9465648855","96.9465648855","751.519083969","751.519083969","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","130","130","0","0","130","130","0","0","130","130","130","0","130","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","118","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","6 9 4 5 3 2","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","898","29653","4502","898","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","8","857088","853700","854872","5111","126714","854877","519213","5115","122210","859094","859998","855882","34770","859093","NA","Sternberg task","127","98449","131","yes","1024"
"96.9696969697","96.9696969697","757.257575758","757.257575758","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","131","131","131","0","0","131","131","0","0","131","131","131","0","131","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","119","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","7 1 5 6 3","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","1509","29653","4502","1509","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","863412","860018","861198","5111","126714","861202","519213","5115","122210","865418","866934","862207","34770","865418","NA","Sternberg task","128","99958","132","yes","1024"
"96.992481203","96.992481203","760.406015038","760.406015038","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","132","132","132","0","0","132","132","0","0","132","132","132","0","132","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","120","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","5 7 8 2 3 8","Jazzy James","3.1.9","5","y","0","left","right","left","left","NA","1176","29653","4502","1176","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","3","870345","866950","868129","5111","126714","868133","519213","5115","122210","872351","873534","869139","34770","872350","NA","Sternberg task","129","101134","133","yes","1024"
"97.0149253731","97.0149253731","762.440298507","762.440298507","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","133","133","133","0","0","133","133","0","0","133","133","133","0","133","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","121","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","7 2 3","Jazzy James","3.1.9","3","y","0","left","right","left","left","NA","1033","29653","4502","1033","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","3","876938","873549","874722","5111","126714","874727","519213","5115","122210","878943","879983","875732","34770","878943","NA","Sternberg task","130","102167","134","yes","1024"
"97.037037037","97.037037037","762.977777778","762.977777778","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","134","134","0","0","134","134","0","0","134","134","134","0","134","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","122","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","8 9 5 7 1 6","Jazzy James","3.1.9","4","y","0","left","right","left","left","NA","835","29653","4502","835","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","883503","880104","881289","5111","126714","881293","519213","5115","122210","885509","886351","882298","34770","885508","NA","Sternberg task","131","103002","135","yes","1024"
"97.0588235294","97.0588235294","764.963235294","764.963235294","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","135","135","0","0","135","135","0","0","135","135","135","0","135","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","123","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","7 1 8 5 6 2","Jazzy James","3.1.9","2","y","0","left","right","left","left","NA","1033","29653","4502","1033","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","889754","886367","887538","5111","126714","887543","519213","5115","122210","891759","892798","888548","34770","891759","NA","Sternberg task","132","104035","136","yes","1024"
"97.0802919708","97.0802919708","762.912408759","762.912408759","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","136","136","136","0","0","136","136","0","0","136","136","136","0","136","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","124","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","5 7 3","Jazzy James","3.1.9","0","n","0","right","right","left","right","NA","484","29653","4502","484","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","9","896205","892813","893989","5111","126714","893993","519213","5115","122210","898211","898702","894999","34770","898211","NA","Sternberg task","133","104519","137","yes","1024"
"97.1014492754","97.1014492754","766","766","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","137","137","137","0","0","137","137","0","0","137","137","137","0","137","0","10/05/18 14:26:33","The main experiment item","yes","NA","Sternbergtask.osexp","C:\Users\Knitwitty\Desktop","no","mono","no","18","no","white","no","yes","768","legacy","125","11","C:/Users/Knitwitty/Documents/subject-1.csv","legacy","3 5 4 7","Jazzy James","3.1.9","1","y","0","left","right","left","left","NA","1189","29653","4502","1189","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","902109","898718","899893","5111","126714","899897","519213","5115","122210","904115","905310","900903","34770","904114","NA","Sternberg task","134","105708","138","yes","1024"
