"acc","accuracy","average_response_time","avg_rt","background","bidi","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_Instruction1","correct_keyboard_response","correct_response","count_CorrectResponse","count_ExperimentLoop","count_Fixation","count_ISI","count_IncorrectFeedback","count_Instruction1","count_Instructions2","count_Memory","count_PracticeLoop","count_Probe","count_Sternburgtask","count_Thankyou","count_XSequence","count_keyboard_response","count_logger","datetime","description","disable_garbage_collection","empty_column","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_PracticeLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_Instruction1","response_Instructions2","response_Thankyou","response_keyboard_response","response_time","response_time_Instruction1","response_time_Instructions2","response_time_Thankyou","response_time_keyboard_response","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_CorrectResponse","time_ExperimentLoop","time_Fixation","time_ISI","time_IncorrectFeedback","time_Instruction1","time_Instructions2","time_Memory","time_PracticeLoop","time_Probe","time_Sternburgtask","time_Thankyou","time_XSequence","time_keyboard_response","time_logger","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"71.0280373832","71.0280373832","969.009345794","969.009345794","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","106","0","106","106","106","0","0","106","0","106","0","0","106","106","106","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","94","11","/Users/danieldalton/subject-1.csv","legacy","8","Jazzy James","3.1.9","1","y","0","left","right","left","NA","left","1219","50265","3969","NA","1219","2","legacy","1","1024","2","48000","-16","Sternburgtask","1","odd","8","716183","133384","723918","726149","722867","2010","129413","724932","52291","728167","1978","NA","723907","728168","729390","New experiment","76","103684","107","yes","1024"
"71.2962962963","71.2962962963","968.092592593","968.092592593","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","107","0","107","107","107","0","0","107","0","107","0","0","107","107","107","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","95","11","/Users/danieldalton/subject-1.csv","legacy","6 5","Jazzy James","3.1.9","2","y","0","left","right","left","NA","left","870","50265","3969","NA","870","2","legacy","2","1024","2","48000","-16","Sternburgtask","1","odd","5","729404","133384","730461","732693","722867","2010","129413","731476","52291","734707","1978","NA","730450","734707","735581","New experiment","77","104554","108","yes","1024"
"71.5596330275","71.5596330275","964.458715596","964.458715596","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","108","0","108","108","108","0","0","108","0","108","0","0","108","108","108","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","96","11","/Users/danieldalton/subject-1.csv","legacy","8 7 3","Jazzy James","3.1.9","1","y","0","left","right","left","NA","left","572","50265","3969","NA","572","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","8","735599","133384","736651","738882","722867","2010","129413","737665","52291","740895","1978","NA","736640","740895","741469","New experiment","78","105126","109","yes","1024"
"71.8181818182","71.8181818182","962.272727273","962.272727273","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","109","0","109","109","109","0","0","109","0","109","0","0","109","109","109","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","97","11","/Users/danieldalton/subject-1.csv","legacy","6 9 3 1","Jazzy James","3.1.9","4","y","0","left","right","left","NA","left","724","50265","3969","NA","724","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","1","741484","133384","742537","744766","722867","2010","129413","743551","52291","746778","1978","NA","742526","746778","747506","New experiment","79","105850","110","yes","1024"
"71.1711711712","71.1711711712","962.513513514","962.513513514","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","110","0","110","110","110","0","0","110","0","110","0","0","110","110","110","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","98","11","/Users/danieldalton/subject-1.csv","legacy","9 5 3 8 4","Jazzy James","3.1.9","1","y","0","right","right","left","NA","right","989","50265","3969","NA","989","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","9","747520","133384","748572","750810","722867","2010","129413","749587","52291","752832","1978","NA","748561","752832","753824","New experiment","79","106839","111","yes","1024"
"71.4285714286","71.4285714286","964.026785714","964.026785714","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","111","0","111","111","111","0","0","111","0","111","0","0","111","111","111","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","99","11","/Users/danieldalton/subject-1.csv","legacy","1 3 2 6 9","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1132","50265","3969","NA","1132","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","5","747520","133384","754893","757124","753839","2010","129413","755907","52291","759136","1978","NA","754882","759137","760272","New experiment","80","107971","112","yes","1024"
"71.6814159292","71.6814159292","966.761061947","966.761061947","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","112","0","112","112","112","0","0","112","0","112","0","0","112","112","112","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","100","11","/Users/danieldalton/subject-1.csv","legacy","7 8 6 1","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1273","50265","3969","NA","1273","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","3","760286","133384","761338","763570","753839","2010","129413","762352","52291","765585","1978","NA","761327","765585","766862","New experiment","81","109244","113","yes","1024"
"71.0526315789","71.0526315789","971.657894737","971.657894737","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","113","0","113","113","113","0","0","113","0","113","0","0","113","113","113","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","101","11","/Users/danieldalton/subject-1.csv","legacy","1 7 5 2","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","1525","50265","3969","NA","1525","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","3","766877","133384","767931","770168","753839","2010","129413","768949","52291","772180","1978","NA","767920","772180","773710","New experiment","81","110769","114","yes","1024"
"70.4347826087","70.4347826087","970.869565217","970.869565217","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","114","0","114","114","114","0","0","114","0","114","0","0","114","114","114","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","102","11","/Users/danieldalton/subject-1.csv","legacy","8 5 4 2 9 6","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","881","50265","3969","NA","881","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","3","766877","133384","774776","777007","773724","2010","129413","775790","52291","779026","1978","NA","774765","779027","779911","New experiment","81","111650","115","yes","1024"
"70.6896551724","70.6896551724","970.284482759","970.284482759","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","115","0","115","115","115","0","0","115","0","115","0","0","115","115","115","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","103","11","/Users/danieldalton/subject-1.csv","legacy","2 8 9","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","903","50265","3969","NA","903","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","6","766877","133384","780976","783217","779925","2010","129413","781996","52291","785237","1978","NA","780965","785237","786145","New experiment","82","112553","116","yes","1024"
"70.0854700855","70.0854700855","969.555555556","969.555555556","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","116","0","116","116","116","0","0","116","0","116","0","0","116","116","116","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","104","11","/Users/danieldalton/subject-1.csv","legacy","8 2 1 4 5 9","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","885","50265","3969","NA","885","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","7","786160","133384","787215","789448","779925","2010","129413","788230","52291","791461","1978","NA","787204","791461","792349","New experiment","82","113438","117","yes","1024"
"69.4915254237","69.4915254237","970.449152542","970.449152542","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","117","0","117","117","117","0","0","117","0","117","0","0","117","117","117","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","105","11","/Users/danieldalton/subject-1.csv","legacy","4 6 2 5 1","Jazzy James","3.1.9","5","y","0","right","right","left","NA","right","1075","50265","3969","NA","1075","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","1","786160","133384","793417","795652","792363","2010","129413","794432","52291","797664","1978","NA","793406","797665","798744","New experiment","82","114513","118","yes","1024"
"68.9075630252","68.9075630252","975.74789916","975.74789916","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","118","0","118","118","118","0","0","118","0","118","0","0","118","118","118","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","106","11","/Users/danieldalton/subject-1.csv","legacy","5 7 8 2 3 8","Jazzy James","3.1.9","5","y","0","right","right","left","NA","right","1601","50265","3969","NA","1601","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","3","786160","133384","799811","802047","798759","2010","129413","800826","52291","804060","1978","NA","799800","804060","805664","New experiment","82","116114","119","yes","1024"
"68.3333333333","68.3333333333","977.441666667","977.441666667","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","119","0","119","119","119","0","0","119","0","119","0","0","119","119","119","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","107","11","/Users/danieldalton/subject-1.csv","legacy","8 9 6 1","Jazzy James","3.1.9","2","y","0","right","right","left","NA","right","1179","50265","3969","NA","1179","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","9","786160","133384","806732","808968","805678","2010","129413","807747","52291","810981","1978","NA","806721","810982","812165","New experiment","82","117293","120","yes","1024"
"68.5950413223","68.5950413223","978.223140496","978.223140496","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","120","0","120","120","120","0","0","120","0","120","0","0","120","120","120","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","108","11","/Users/danieldalton/subject-1.csv","legacy","1 4 9 2 5","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1072","50265","3969","NA","1072","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","7","786160","133384","813239","815470","812178","2010","129413","814253","52291","817483","1978","NA","813228","817483","818558","New experiment","83","118365","121","yes","1024"
"68.0327868852","68.0327868852","977.721311475","977.721311475","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","121","0","121","121","121","0","0","121","0","121","0","0","121","121","121","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","109","11","/Users/danieldalton/subject-1.csv","legacy","6 9 5","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","917","50265","3969","NA","917","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","8","818572","133384","819625","821863","812178","2010","129413","820641","52291","823880","1978","NA","819614","823880","824800","New experiment","83","119282","122","yes","1024"
"67.4796747967","67.4796747967","975.983739837","975.983739837","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","122","0","122","122","122","0","0","122","0","122","0","0","122","122","122","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","110","11","/Users/danieldalton/subject-1.csv","legacy","2 6 1 7 4","Jazzy James","3.1.9","2","y","0","right","right","left","NA","right","764","50265","3969","NA","764","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","6","818572","133384","825867","828103","824814","2010","129413","826883","52291","830122","1978","NA","825856","830122","830889","New experiment","83","120046","123","yes","1024"
"67.7419354839","67.7419354839","975.508064516","975.508064516","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","123","0","123","123","123","0","0","123","0","123","0","0","123","123","123","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","111","11","/Users/danieldalton/subject-1.csv","legacy","5 7 3 6 2","Jazzy James","3.1.9","5","y","0","left","right","left","NA","left","917","50265","3969","NA","917","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","2","818572","133384","831957","834189","830904","2010","129413","832972","52291","836202","1978","NA","831946","836202","837123","New experiment","84","120963","124","yes","1024"
"68","68","972.336","972.336","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","124","0","124","124","124","0","0","124","0","124","0","0","124","124","124","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","112","11","/Users/danieldalton/subject-1.csv","legacy","3 4 9 6 2 9","Jazzy James","3.1.9","5","y","0","left","right","left","NA","left","579","50265","3969","NA","579","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","2","837137","133384","838189","840427","830904","2010","129413","839210","52291","842441","1978","NA","838178","842441","843023","New experiment","85","121542","125","yes","1024"
"68.253968254","68.253968254","970.76984127","970.76984127","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","125","0","125","125","125","0","0","125","0","125","0","0","125","125","125","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","113","11","/Users/danieldalton/subject-1.csv","legacy","8 3","Jazzy James","3.1.9","2","y","0","left","right","left","NA","left","775","50265","3969","NA","775","2","legacy","2","1024","2","48000","-16","Sternburgtask","1","odd","3","843040","133384","844093","846331","830904","2010","129413","845114","52291","848344","1978","NA","844081","848345","849123","New experiment","86","122317","126","yes","1024"
"68.5039370079","68.5039370079","969.905511811","969.905511811","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","126","0","126","126","126","0","0","126","0","126","0","0","126","126","126","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","114","11","/Users/danieldalton/subject-1.csv","legacy","2 8 6 3 1","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","861","50265","3969","NA","861","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","7","849137","133384","850191","852421","830904","2010","129413","851209","52291","854434","1978","NA","850179","854434","855298","New experiment","87","123178","127","yes","1024"
"68.75","68.75","967.6875","967.6875","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","127","0","127","127","127","0","0","127","0","127","0","0","127","127","127","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","115","11","/Users/danieldalton/subject-1.csv","legacy","7 8 6 3 1","Jazzy James","3.1.9","5","y","0","left","right","left","NA","left","686","50265","3969","NA","686","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","1","855312","133384","856365","858603","830904","2010","129413","857383","52291","860617","1978","NA","856354","860617","861308","New experiment","88","123864","128","yes","1024"
"68.2170542636","68.2170542636","967.565891473","967.565891473","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","128","0","128","128","128","0","0","128","0","128","0","0","128","128","128","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","116","11","/Users/danieldalton/subject-1.csv","legacy","7 6 4 8 1 2","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","952","50265","3969","NA","952","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","9","861323","133384","862378","864611","830904","2010","129413","863393","52291","866624","1978","NA","862367","866624","867579","New experiment","88","124816","129","yes","1024"
"68.4615384615","68.4615384615","970.492307692","970.492307692","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","129","0","129","129","129","0","0","129","0","129","0","0","129","129","129","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","117","11","/Users/danieldalton/subject-1.csv","legacy","8 5 7 3 6","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1348","50265","3969","NA","1348","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","9","861323","133384","868645","870877","867593","2010","129413","869660","52291","872890","1978","NA","868633","872890","874241","New experiment","89","126164","130","yes","1024"
"68.7022900763","68.7022900763","976.183206107","976.183206107","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","right","130","0","130","130","130","0","0","130","0","130","0","0","130","130","130","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","118","11","/Users/danieldalton/subject-1.csv","legacy","2 5 1 4","Jazzy James","3.1.9","0","n","0","right","right","left","NA","right","1716","50265","3969","NA","1716","2","legacy","4","1024","2","48000","-16","Sternburgtask","1","odd","6","874257","133384","875308","877542","867593","2010","129413","876323","52291","879555","1978","NA","875297","879555","881275","New experiment","90","127880","131","yes","1024"
"68.9393939394","68.9393939394","981.765151515","981.765151515","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","131","0","131","131","131","0","0","131","0","131","0","0","131","131","131","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","119","11","/Users/danieldalton/subject-1.csv","legacy","7 1 3","Jazzy James","3.1.9","2","y","0","left","right","left","NA","left","1713","50265","3969","NA","1713","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","1","881289","133384","882341","884576","867593","2010","129413","883358","52291","886589","1978","NA","882330","886589","888307","New experiment","91","129593","132","yes","1024"
"68.4210526316","68.4210526316","985.293233083","985.293233083","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","132","0","132","132","132","0","0","132","0","132","0","0","132","132","132","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","120","11","/Users/danieldalton/subject-1.csv","legacy","2 3 8 5 6 7","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","1451","50265","3969","NA","1451","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","1","888321","133384","889373","891613","867593","2010","129413","890396","52291","893626","1978","NA","889362","893626","895080","New experiment","91","131044","133","yes","1024"
"67.9104477612","67.9104477612","981.731343284","981.731343284","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","133","0","133","133","133","0","0","133","0","133","0","0","133","133","133","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","121","11","/Users/danieldalton/subject-1.csv","legacy","6 9 7 4 5 1","Jazzy James","3.1.9","2","y","0","right","right","left","NA","right","508","50265","3969","NA","508","2","legacy","6","1024","2","48000","-16","Sternburgtask","1","odd","9","888321","133384","896152","898384","895094","2010","129413","897167","52291","900397","1978","NA","896140","900397","900908","New experiment","91","131552","134","yes","1024"
"68.1481481481","68.1481481481","978.103703704","978.103703704","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","134","0","134","134","134","0","0","134","0","134","0","0","134","134","134","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","122","11","/Users/danieldalton/subject-1.csv","legacy","2 5 4 8 7","Jazzy James","3.1.9","3","y","0","left","right","left","NA","left","492","50265","3969","NA","492","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","4","888321","133384","901977","904211","900922","2010","129413","902992","52291","906224","1978","NA","901966","906224","906720","New experiment","92","132044","135","yes","1024"
"68.3823529412","68.3823529412","980.301470588","980.301470588","black","no","experiment","legacy","legacy","legacy","0","uniform","1","undefined","1","left","135","0","135","135","135","0","0","135","0","135","0","0","135","135","135","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","123","11","/Users/danieldalton/subject-1.csv","legacy","4 1 5","Jazzy James","3.1.9","2","y","0","left","right","left","NA","left","1277","50265","3969","NA","1277","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","1","906735","133384","907787","910028","900922","2010","129413","908809","52291","912042","1978","NA","907776","912042","913323","New experiment","93","133321","136","yes","1024"
"67.8832116788","67.8832116788","979.343065693","979.343065693","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","right","136","0","136","136","136","0","0","136","0","136","0","0","136","136","136","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","124","11","/Users/danieldalton/subject-1.csv","legacy","1 8 7","Jazzy James","3.1.9","0","n","0","left","right","left","NA","left","849","50265","3969","NA","849","2","legacy","3","1024","2","48000","-16","Sternburgtask","1","odd","4","913337","133384","914391","916624","900922","2010","129413","915407","52291","918637","1978","NA","914380","918637","919489","New experiment","93","134170","137","yes","1024"
"67.3913043478","67.3913043478","976.572463768","976.572463768","black","no","experiment","legacy","legacy","legacy","0","uniform","0","undefined","0","left","137","0","137","137","137","0","0","137","0","137","0","0","137","137","137","Tue Oct  2 19:10:41 2018","The main experiment item","yes","NA","Sternburg Task.osexp","/Users/danieldalton","no","mono","no","18","no","white","no","yes","768","legacy","125","11","/Users/danieldalton/subject-1.csv","legacy","3 9 7 6 4","Jazzy James","3.1.9","3","y","0","right","right","left","NA","right","597","50265","3969","NA","597","2","legacy","5","1024","2","48000","-16","Sternburgtask","1","odd","7","913337","133384","920559","922794","919503","2010","129413","921580","52291","924808","1978","NA","920548","924808","925408","New experiment","93","134767","138","yes","1024"
