"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_ISI","correct_instruction1","correct_new_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instruction2","count_logger","count_memorySet","count_new_keyboard_response","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_ISI","response_instruction1","response_instruction2","response_new_keyboard_response","response_thankYou","response_time","response_time_ISI","response_time_instruction1","response_time_instruction2","response_time_new_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instruction2","time_logger","time_memorySet","time_new_keyboard_response","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"87.2727272727","87.2727272727","1105.80909091","1105.80909091","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","left","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","97","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7","Kafkaesque Koffka","3.2.5","1","y","0","left","right","right","right","left","NA","1062","874","129562","25935","1062","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","7","806862","803520","804623","2351","253493","804633","795858","2368","227557","808814","805646","807749","131936","807749","NA","Sternberg Task","96","121639","110","yes","1024"
"87.3873873874","87.3873873874","1111.44144144","1111.44144144","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","98","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 1 5","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","right","left","NA","1731","4461","129562","25935","1731","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","1","812179","808832","809940","2351","253493","809950","795858","2368","227557","818386","810963","816653","131936","816653","NA","Sternberg Task","97","123370","111","yes","1024"
"87.5","87.5","1106.75","1106.75","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","99","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 4 9 6 2 9","Kafkaesque Koffka","3.2.5","5","y","0","left","left","right","right","left","NA","586","1445","129562","25935","586","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","2","821746","818399","819506","2351","253493","819517","795858","2368","227557","823792","820530","823203","131936","823203","NA","Sternberg Task","98","123956","112","yes","1024"
"87.610619469","87.610619469","1104.66371681","1104.66371681","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","112","112","112","0","0","112","112","0","0","112","112","112","0","112","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","100","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 8 6 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","871","869","129562","25935","871","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","3","827144","823804","824906","2351","253493","824916","795858","2368","227557","828899","825929","828026","131936","828025","NA","Sternberg Task","99","124827","113","yes","1024"
"87.7192982456","87.7192982456","1101.79824561","1101.79824561","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","113","113","113","0","0","113","113","0","0","113","113","113","0","113","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","101","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","778","2098","129562","25935","778","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","8","832263","828912","830018","2351","253493","830028","795858","2368","227557","835153","831045","834373","131936","834373","NA","Sternberg Task","100","125605","114","yes","1024"
"87.8260869565","87.8260869565","1099.19130435","1099.19130435","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","114","114","114","0","0","114","114","0","0","114","114","114","0","114","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","102","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 7 9 3 1 2","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","802","773","129562","25935","802","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","838521","835167","836274","2351","253493","836287","795858","2368","227557","840110","837303","839306","131936","839306","NA","Sternberg Task","101","126407","115","yes","1024"
"87.9310344828","87.9310344828","1103.4137931","1103.4137931","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","115","115","115","0","0","115","115","0","0","115","115","115","0","115","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","103","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4 1 8 7 5","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","right","left","NA","1589","2217","129562","25935","1589","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","8","843472","840128","841235","2351","253493","841244","795858","2368","227557","847293","842261","845702","131936","845702","NA","Sternberg Task","102","127996","116","yes","1024"
"88.0341880342","88.0341880342","1101.52991453","1101.52991453","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","116","116","116","0","0","116","116","0","0","116","116","116","0","116","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","104","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 8 6 3 1","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","883","776","129562","25935","883","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","7","850646","847306","848407","2351","253493","848417","795858","2368","227557","852319","849430","851434","131936","851434","NA","Sternberg Task","103","128879","117","yes","1024"
"88.1355932203","88.1355932203","1100.30508475","1100.30508475","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","117","117","117","0","0","117","117","0","0","117","117","117","0","117","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","105","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 9 5","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","957","760","129562","25935","957","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","8","855683","852331","853438","2351","253493","853448","795858","2368","227557","857415","854464","856456","131936","856455","NA","Sternberg Task","104","129836","118","yes","1024"
"87.3949579832","87.3949579832","1099.8907563","1099.8907563","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","118","118","118","0","0","118","118","0","0","118","118","118","0","118","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","106","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5 3 2 6 9 8","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","1051","1775","129562","25935","1051","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","860769","857427","858530","2351","253493","858540","795858","2368","227557","863609","859553","862556","131936","862556","NA","Sternberg Task","104","130887","119","yes","1024"
"87.5","87.5","1122.375","1122.375","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","right","119","119","119","0","0","119","119","0","0","119","119","119","0","119","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","107","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 9 4 5 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","right","right","right","NA","3798","969","129562","25935","3798","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","1","866971","857427","864733","2351","253493","864743","863626","2368","227557","871752","865756","867952","131936","867952","NA","Sternberg Task","105","134685","120","yes","1024"
"87.6033057851","87.6033057851","1117.6446281","1117.6446281","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","120","120","120","0","0","120","120","0","0","120","120","120","0","120","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","108","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 8 4 6 9 5","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","right","left","NA","550","587","129562","25935","550","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","875117","871766","872874","2351","253493","872887","863626","2368","227557","876269","873906","875717","131936","875717","NA","Sternberg Task","106","135235","121","yes","1024"
"87.7049180328","87.7049180328","1113.89344262","1113.89344262","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","121","121","121","0","0","121","121","0","0","121","121","121","0","121","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","109","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","9 1 6 7 8","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","660","2114","129562","25935","660","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","9","879629","876281","877389","2351","253493","877399","863626","2368","227557","882418","878412","881755","131936","881755","NA","Sternberg Task","107","135895","122","yes","1024"
"87.8048780488","87.8048780488","1110.34146341","1110.34146341","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","122","122","122","0","0","122","122","0","0","122","122","122","0","122","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","110","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","677","586","129562","25935","677","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","1","885765","882431","883532","2351","253493","883543","863626","2368","227557","887043","884553","886364","131936","886363","NA","Sternberg Task","108","136572","123","yes","1024"
"87.9032258065","87.9032258065","1107.57258065","1107.57258065","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","123","123","123","0","0","123","123","0","0","123","123","123","0","123","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","111","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","4","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","767","1583","129562","25935","767","NA","2","legacy","1","1024","2","48000","-16","experiment","1","odd","4","890400","887058","888161","2351","253493","888170","863626","2368","227557","892764","889184","891995","131936","891995","NA","Sternberg Task","109","137339","124","yes","1024"
"88","88","1104.456","1104.456","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","124","124","124","0","0","124","124","0","0","124","124","124","0","124","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","112","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 3 8 5 6 7","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","718","698","129562","25935","718","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","1","896118","892778","893882","2351","253493","893892","863626","2368","227557","897549","894906","896828","131936","896828","NA","Sternberg Task","110","138057","125","yes","1024"
"88.0952380952","88.0952380952","1101.52380952","1101.52380952","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","125","125","125","0","0","125","125","0","0","125","125","125","0","125","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","113","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 5 3 7 4 6","Kafkaesque Koffka","3.2.5","6","y","0","left","left","right","right","left","NA","735","1060","129562","25935","735","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","6","900915","897562","898672","2351","253493","898682","863626","2368","227557","902726","899699","901989","131936","901989","NA","Sternberg Task","111","138792","126","yes","1024"
"88.188976378","88.188976378","1097.7480315","1097.7480315","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","126","126","126","0","0","126","126","0","0","126","126","126","0","126","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","114","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","9 5 3 2 8 6","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","622","553","129562","25935","622","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","7","906084","902739","903842","2351","253493","903852","863626","2368","227557","907273","904867","906649","131936","906649","NA","Sternberg Task","112","139414","127","yes","1024"
"88.28125","88.28125","1093.6015625","1093.6015625","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","127","127","127","0","0","127","127","0","0","127","127","127","0","127","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","115","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","2 3","Kafkaesque Koffka","3.2.5","1","y","0","left","left","right","right","left","NA","567","2242","129562","25935","567","NA","2","legacy","2","1024","2","48000","-16","experiment","1","odd","2","910627","907285","908390","2351","253493","908400","863626","2368","227557","913452","909410","912882","131936","912881","NA","Sternberg Task","113","139981","128","yes","1024"
"88.3720930233","88.3720930233","1092.37209302","1092.37209302","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","128","128","128","0","0","128","128","0","0","128","128","128","0","128","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","116","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","7 3 2 8","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","935","7","129562","25935","935","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","4","916811","913465","914568","2351","253493","914578","863626","2368","227557","917773","915595","916836","131936","916836","NA","Sternberg Task","114","140916","129","yes","1024"
"88.4615384615","88.4615384615","1090.64615385","1090.64615385","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","129","129","129","0","0","129","129","0","0","129","129","129","0","129","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","117","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","5 2 9 6 1 7","Kafkaesque Koffka","3.2.5","3","y","0","left","left","right","right","left","NA","868","317","129562","25935","868","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","9","921132","917787","918893","2351","253493","918903","863626","2368","227557","922333","919916","921462","131936","921462","NA","Sternberg Task","115","141784","130","yes","1024"
"88.5496183206","88.5496183206","1102.19083969","1102.19083969","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","130","130","130","0","0","130","130","0","0","130","130","130","0","130","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","118","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","9 6 2 4 1","Kafkaesque Koffka","3.2.5","4","y","0","left","left","right","right","left","NA","2603","2717","129562","25935","2603","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","925698","922349","923454","2351","253493","923464","863626","2368","227557","931034","924482","928428","131936","928428","NA","Sternberg Task","116","144387","131","yes","1024"
"87.8787878788","87.8787878788","1110.1969697","1110.1969697","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","131","131","131","0","0","131","131","0","0","131","131","131","0","131","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","119","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 5 3 2 8","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","2159","1269","129562","25935","2159","NA","2","legacy","5","1024","2","48000","-16","experiment","1","odd","4","934391","931047","932150","2351","253493","932160","863626","2368","227557","937835","933174","935673","131936","935673","NA","Sternberg Task","116","146546","132","yes","1024"
"87.969924812","87.969924812","1108.14285714","1108.14285714","black","experiment","legacy","legacy","legacy","0","uniform","1","1","undefined","1","left","132","132","132","0","0","132","132","0","0","132","132","132","0","132","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","120","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","9 1 7 2","Kafkaesque Koffka","3.2.5","2","y","0","left","left","right","right","left","NA","837","1039","129562","25935","837","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","1","941188","931047","938948","2351","253493","938958","937847","2368","227557","943078","939971","942239","131936","942239","NA","Sternberg Task","117","147383","133","yes","1024"
"87.3134328358","87.3134328358","1124.3358209","1124.3358209","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","133","133","133","0","0","133","133","0","0","133","133","133","0","133","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","121","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","1 6 4","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","3278","1699","129562","25935","3278","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","7","946435","943092","944197","2351","253493","944207","937847","2368","227557","951427","945220","948146","131936","948146","NA","Sternberg Task","117","150661","134","yes","1024"
"86.6666666667","86.6666666667","1166.01481481","1166.01481481","black","experiment","legacy","legacy","legacy","0","uniform","0","1","undefined","0","right","134","134","134","0","0","134","134","0","0","134","134","134","0","134","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","122","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 3 1 7 9 8","Kafkaesque Koffka","3.2.5","0","n","0","left","right","right","right","left","NA","6751","2770","129562","25935","6751","NA","2","legacy","6","1024","2","48000","-16","experiment","1","odd","4","954791","943092","952551","2351","253493","952562","951441","2368","227557","964329","953575","957575","131936","957575","NA","Sternberg Task","117","157412","135","yes","1024"
"86.7647058824","86.7647058824","1166.5","1166.5","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","135","135","135","0","0","135","135","0","0","135","135","135","0","135","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","123","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","3 4 2","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1232","870","129562","25935","1232","NA","2","legacy","3","1024","2","48000","-16","experiment","1","odd","5","967689","943092","965443","2351","253493","965453","964341","2368","227557","969806","966470","968571","131936","968571","NA","Sternberg Task","118","158644","136","yes","1024"
"86.8613138686","86.8613138686","1171.57664234","1171.57664234","black","experiment","legacy","legacy","legacy","0","uniform","1","0","undefined","1","right","136","136","136","0","0","136","136","0","0","136","136","136","0","136","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","124","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","8 4 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","left","right","right","right","NA","1862","905","129562","25935","1862","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","5","973169","969819","970925","2351","253493","970935","964341","2368","227557","975951","971952","974087","131936","974087","NA","Sternberg Task","119","160506","137","yes","1024"
"86.231884058","86.231884058","1180.38405797","1180.38405797","black","experiment","legacy","legacy","legacy","0","uniform","0","0","undefined","0","right","137","137","137","0","0","137","137","0","0","137","137","137","0","137","0","Sun Oct  7 16:48:22 2018","The main experiment item","yes","SternbergTask.osexp","/Volumes/USB20FD","no","mono","no","18","no","white","no","yes","768","legacy","125","11","/Volumes/USB20FD/subject-1 actual.csv","legacy","6 7 5 9","Kafkaesque Koffka","3.2.5","0","n","0","left","left","right","right","left","NA","2387","3751","129562","25935","2387","NA","2","legacy","4","1024","2","48000","-16","experiment","1","odd","2","979311","975964","977074","2351","253493","977084","964341","2368","227557","985465","978098","983075","131936","983075","NA","Sternberg Task","119","162893","138","yes","1024"
