"acc","accuracy","average_response_time","avg_rt","background","block","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","correct_keyboard_response","correct_response","count_ISI","count_correctFeedback","count_expSequence","count_experiment","count_experimentLoop","count_fixation","count_incorrectFeedback","count_instruction1","count_instructions2","count_keyboard_response","count_memorySet","count_new_logger","count_practiceLoop","count_probe","count_thankYou","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceLoop","logfile","mouse_backend","numberSet","opensesame_codename","opensesame_version","posInSet","present","repeat_cycle","response","response_instruction1","response_instructions2","response_keyboard_response","response_thankYou","response_time","response_time_instruction1","response_time_instructions2","response_time_keyboard_response","response_time_thankYou","round_decimals","sampler_backend","setSize","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target","time_ISI","time_correctFeedback","time_expSequence","time_experiment","time_experimentLoop","time_fixation","time_incorrectFeedback","time_instruction1","time_instructions2","time_keyboard_response","time_memorySet","time_new_logger","time_practiceLoop","time_probe","time_thankYou","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"84","84","785.306666667","785.306666667","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","74","74","74","0","0","74","74","0","0","74","74","74","0","74","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","62","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 4 8 5 1 3","Kafkaesque Koffka","3.2.5","1","y","0","right","right","left","right","NA","669","86748","13566","669","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","614867","610925","612572","4673","189215","612632","583940","4709","175648","616883","613663","617554","91459","616883","NA","Sternburg task","63","58898","75","yes","1024"
"84.2105263158","84.2105263158","783.631578947","783.631578947","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","75","75","75","0","0","75","75","0","0","75","75","75","0","75","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","63","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","5 3 2 6 9 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","658","86748","13566","658","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","621557","610925","619256","4673","189215","619318","617615","4709","175648","623573","620341","624233","91459","623573","NA","Sternburg task","64","59556","76","yes","1024"
"84.4155844156","84.4155844156","789.766233766","789.766233766","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","76","76","76","0","0","76","76","0","0","76","76","76","0","76","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","64","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 2 1 4 7","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","1256","86748","13566","1256","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","2","628232","624267","625917","4673","189215","625977","617615","4709","175648","630236","627015","631493","91459","630235","NA","Sternburg task","65","60812","77","yes","1024"
"84.6153846154","84.6153846154","793.294871795","793.294871795","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","77","77","77","0","0","77","77","0","0","77","77","77","0","77","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","65","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 3 1 7 9 8","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","1065","86748","13566","1065","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","4","635554","631558","633236","4673","189215","633297","617615","4709","175648","637558","634338","638625","91459","637558","NA","Sternburg task","66","61877","78","yes","1024"
"84.8101265823","84.8101265823","795.17721519","795.17721519","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","78","78","78","0","0","78","78","0","0","78","78","78","0","78","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","66","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1 6 4 3 9 7","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","942","86748","13566","942","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","8","642641","638682","640323","4673","189215","640396","617615","4709","175648","644646","641422","645589","91459","644645","NA","Sternburg task","67","62819","79","yes","1024"
"85","85","797.7","797.7","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","79","79","79","0","0","79","79","0","0","79","79","79","0","79","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","67","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 3","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","997","86748","13566","997","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","649581","645646","647288","4673","189215","647348","617615","4709","175648","651596","648376","652594","91459","651596","NA","Sternburg task","68","63816","80","yes","1024"
"85.1851851852","85.1851851852","797.864197531","797.864197531","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","80","80","80","0","0","80","80","0","0","80","80","80","0","80","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","68","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 4 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","811","86748","13566","811","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","5","656588","652650","654295","4673","189215","654355","617615","4709","175648","658592","655382","659406","91459","658592","NA","Sternburg task","69","64627","81","yes","1024"
"85.3658536585","85.3658536585","796.475609756","796.475609756","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","81","81","81","0","0","81","81","0","0","81","81","81","0","81","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","69","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","684","86748","13566","684","NA","2","legacy","1","1024","2","48000","-16","experiment","3","odd","7","663400","659446","661088","4673","189215","661154","617615","4709","175648","665403","662196","666090","91459","665403","NA","Sternburg task","70","65311","82","yes","1024"
"85.5421686747","85.5421686747","796.445783133","796.445783133","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","82","82","82","0","0","82","82","0","0","82","82","82","0","82","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","70","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 5","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","794","86748","13566","794","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","670082","666139","667776","4673","189215","667852","617615","4709","175648","672098","668878","672894","91459","672097","NA","Sternburg task","71","66105","83","yes","1024"
"85.7142857143","85.7142857143","795.452380952","795.452380952","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","83","83","83","0","0","83","83","0","0","83","83","83","0","83","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","71","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 4 3 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","713","86748","13566","713","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","5","676903","672960","674613","4673","189215","674675","617615","4709","175648","678921","675699","679635","91459","678920","NA","Sternburg task","72","66818","84","yes","1024"
"84.7058823529","84.7058823529","794.341176471","794.341176471","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","84","84","84","0","0","84","84","0","0","84","84","84","0","84","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","72","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","9 6 2 4 1","Kafkaesque Koffka","3.2.5","4","y","0","right","right","left","right","NA","701","86748","13566","701","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","683635","679694","681331","4673","189215","681392","617615","4709","175648","685639","682432","686341","91459","685638","NA","Sternburg task","72","67519","85","yes","1024"
"84.8837209302","84.8837209302","792.686046512","792.686046512","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","85","85","85","0","0","85","85","0","0","85","85","85","0","85","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","73","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","9 8 2 7 4","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","652","86748","13566","652","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","690352","679694","688056","4673","189215","688118","686417","4709","175648","692355","689148","693010","91459","692355","NA","Sternburg task","73","68171","86","yes","1024"
"85.0574712644","85.0574712644","790.172413793","790.172413793","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","86","86","86","0","0","86","86","0","0","86","86","86","0","86","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","74","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 1 5 6 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","574","86748","13566","574","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","8","697056","693080","694743","4673","189215","694803","686417","4709","175648","699073","695842","699649","91459","699072","NA","Sternburg task","74","68745","87","yes","1024"
"85.2272727273","85.2272727273","789.295454545","789.295454545","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","87","87","87","0","0","87","87","0","0","87","87","87","0","87","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","75","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 8 7 9 5 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","713","86748","13566","713","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","703679","699730","701371","4673","189215","701433","686417","4709","175648","705695","702463","706411","91459","705695","NA","Sternburg task","75","69458","88","yes","1024"
"85.393258427","85.393258427","786.966292135","786.966292135","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","88","88","88","0","0","88","88","0","0","88","88","88","0","88","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","76","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 1 3","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","582","86748","13566","582","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","1","710418","706475","708121","4673","189215","708183","686417","4709","175648","712436","709214","713021","91459","712435","NA","Sternburg task","76","70040","89","yes","1024"
"85.5555555556","85.5555555556","788.866666667","788.866666667","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","89","89","89","0","0","89","89","0","0","89","89","89","0","89","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","77","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 4 9 6 2 9","Kafkaesque Koffka","3.2.5","5","y","0","left","right","left","left","NA","958","86748","13566","958","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","2","717011","713057","714705","4673","189215","714764","686417","4709","175648","719014","715794","719976","91459","719014","NA","Sternburg task","77","70998","90","yes","1024"
"85.7142857143","85.7142857143","786.032967033","786.032967033","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","90","90","90","0","0","90","90","0","0","90","90","90","0","90","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","78","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 1 8 5 6 2","Kafkaesque Koffka","3.2.5","2","y","0","left","right","left","left","NA","531","86748","13566","531","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","1","724007","720066","721708","4673","189215","721769","686417","4709","175648","726010","722802","726543","91459","726010","NA","Sternburg task","78","71529","91","yes","1024"
"85.8695652174","85.8695652174","784.706521739","784.706521739","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","91","91","91","0","0","91","91","0","0","91","91","91","0","91","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","79","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 4 6 9","Kafkaesque Koffka","3.2.5","3","y","0","left","right","left","left","NA","664","86748","13566","664","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","6","730555","726588","728244","4673","189215","728310","686417","4709","175648","732571","729339","733238","91459","732570","NA","Sternburg task","79","72193","92","yes","1024"
"86.0215053763","86.0215053763","780.774193548","780.774193548","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","92","92","92","0","0","92","92","0","0","92","92","92","0","92","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","80","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 9 6 2","Kafkaesque Koffka","3.2.5","4","y","0","left","right","left","left","NA","419","86748","13566","419","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","737263","733303","734945","4673","189215","735016","686417","4709","175648","739267","736047","739690","91459","739266","NA","Sternburg task","80","72612","93","yes","1024"
"86.170212766","86.170212766","779.64893617","779.64893617","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","93","93","93","0","0","93","93","0","0","93","93","93","0","93","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","81","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 5 9 6 2 4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","675","86748","13566","675","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","3","743702","739756","741397","4673","189215","741471","686417","4709","175648","745706","742498","746382","91459","745705","NA","Sternburg task","81","73287","94","yes","1024"
"86.3157894737","86.3157894737","778.852631579","778.852631579","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","94","94","94","0","0","94","94","0","0","94","94","94","0","94","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","82","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 1 8 4 9 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","704","86748","13566","704","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","6","750390","746428","748080","4673","189215","748142","686417","4709","175648","752407","749174","753113","91459","752406","NA","Sternburg task","82","73991","95","yes","1024"
"86.4583333333","86.4583333333","779.03125","779.03125","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","95","95","95","0","0","95","95","0","0","95","95","95","0","95","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","83","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","796","86748","13566","796","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","5","757098","753162","754806","4673","189215","754863","686417","4709","175648","759101","755894","759899","91459","759101","NA","Sternburg task","83","74787","96","yes","1024"
"86.5979381443","86.5979381443","778.474226804","778.474226804","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","96","96","96","0","0","96","96","0","0","96","96","96","0","96","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","84","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","725","86748","13566","725","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","3","763904","759952","761611","4673","189215","761671","686417","4709","175648","765907","762700","766635","91459","765907","NA","Sternburg task","84","75512","97","yes","1024"
"86.7346938776","86.7346938776","776.336734694","776.336734694","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","97","97","97","0","0","97","97","0","0","97","97","97","0","97","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","85","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 3","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","569","86748","13566","569","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","2","770659","766699","768340","4673","189215","768412","686417","4709","175648","772663","769441","773234","91459","772663","NA","Sternburg task","85","76081","98","yes","1024"
"85.8585858586","85.8585858586","788.696969697","788.696969697","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","right","98","98","98","0","0","98","98","0","0","98","98","98","0","98","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","86","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","1 3 2 6 9","Kafkaesque Koffka","3.2.5","0","n","0","None","right","left","None","NA","2000","86748","13566","2000","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","5","777218","773272","774926","4673","189215","774984","686417","4709","175648","779221","776012","781223","91459","779221","NA","Sternburg task","85","78081","99","yes","1024"
"86","86","791","791","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","99","99","99","0","0","99","99","0","0","99","99","99","0","99","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","87","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","5 7 3","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","1019","86748","13566","1019","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","9","785272","773272","782950","4673","189215","783015","781293","4709","175648","787276","784055","788298","91459","787276","NA","Sternburg task","86","79100","100","yes","1024"
"86.1386138614","86.1386138614","788.02970297","788.02970297","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","100","100","100","0","0","100","100","0","0","100","100","100","0","100","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","88","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 3 7 4","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","491","86748","13566","491","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","2","792311","788350","789997","4673","189215","790056","781293","4709","175648","794314","791094","794808","91459","794314","NA","Sternburg task","87","79591","101","yes","1024"
"85.2941176471","85.2941176471","787.470588235","787.470588235","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","101","101","101","0","0","101","101","0","0","101","101","101","0","101","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","89","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","8 9 6 1","Kafkaesque Koffka","3.2.5","2","y","0","right","right","left","right","NA","731","86748","13566","731","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","9","798865","794864","796549","4673","189215","796621","781293","4709","175648","800881","797648","801614","91459","800881","NA","Sternburg task","87","80322","102","yes","1024"
"85.4368932039","85.4368932039","784.776699029","784.776699029","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","102","102","102","0","0","102","102","0","0","102","102","102","0","102","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","90","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 5 4 8 7","Kafkaesque Koffka","3.2.5","3","y","0","left","right","left","left","NA","510","86748","13566","510","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","4","805623","794864","803315","4673","189215","803377","801677","4709","175648","807626","804408","808139","91459","807626","NA","Sternburg task","88","80832","103","yes","1024"
"85.5769230769","85.5769230769","784.442307692","784.442307692","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","103","103","103","0","0","103","103","0","0","103","103","103","0","103","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","91","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 8 5 1","Kafkaesque Koffka","3.2.5","4","y","0","left","right","left","left","NA","750","86748","13566","750","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","1","812164","808201","809844","4673","189215","809906","801677","4709","175648","814167","810947","814920","91459","814167","NA","Sternburg task","89","81582","104","yes","1024"
"85.7142857143","85.7142857143","783.847619048","783.847619048","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","104","104","104","0","0","104","104","0","0","104","104","104","0","104","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","92","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 4 2 8 1 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","722","86748","13566","722","NA","2","legacy","6","1024","2","48000","-16","experiment","3","odd","5","818900","814956","816605","4673","189215","816668","801677","4709","175648","820917","817696","821642","91459","820916","NA","Sternburg task","90","82304","105","yes","1024"
"84.9056603774","84.9056603774","783.726415094","783.726415094","black","experiment","xpyriment","legacy","legacy","0","uniform","0","undefined","0","left","105","105","105","0","0","105","105","0","0","105","105","105","0","105","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","93","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","3 9 7 6 4","Kafkaesque Koffka","3.2.5","3","y","0","right","right","left","right","NA","771","86748","13566","771","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","7","825625","821676","823320","4673","189215","823394","801677","4709","175648","827628","824421","828402","91459","827628","NA","Sternburg task","90","83075","106","yes","1024"
"85.046728972","85.046728972","784.186915888","784.186915888","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","106","106","106","0","0","106","106","0","0","106","106","106","0","106","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","94","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","4 8 1 2","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","833","86748","13566","833","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","7","832396","821676","830096","4673","189215","830164","828443","4709","175648","834412","831191","835247","91459","834412","NA","Sternburg task","91","83908","107","yes","1024"
"85.1851851852","85.1851851852","781.564814815","781.564814815","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","107","107","107","0","0","107","107","0","0","107","107","107","0","107","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","95","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","6 2","Kafkaesque Koffka","3.2.5","1","y","0","left","right","left","left","NA","501","86748","13566","501","NA","2","legacy","2","1024","2","48000","-16","experiment","3","odd","6","839420","835475","837124","4673","189215","837188","828443","4709","175648","841423","838216","841927","91459","841423","NA","Sternburg task","92","84409","108","yes","1024"
"85.3211009174","85.3211009174","779.908256881","779.908256881","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","108","108","108","0","0","108","108","0","0","108","108","108","0","108","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","96","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","2 8 9","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","601","86748","13566","601","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","6","845928","841978","843630","4673","189215","843694","828443","4709","175648","847931","844724","848535","91459","847931","NA","Sternburg task","93","85010","109","yes","1024"
"85.4545454545","85.4545454545","779","779","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","right","109","109","109","0","0","109","109","0","0","109","109","109","0","109","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","97","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 8 6 1","Kafkaesque Koffka","3.2.5","0","n","0","right","right","left","right","NA","680","86748","13566","680","NA","2","legacy","4","1024","2","48000","-16","experiment","3","odd","3","852573","848607","850265","4673","189215","850337","828443","4709","175648","854576","851368","855259","91459","854576","NA","Sternburg task","94","85690","110","yes","1024"
"85.5855855856","85.5855855856","778.261261261","778.261261261","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","110","110","110","0","0","110","110","0","0","110","110","110","0","110","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","98","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 2 3","Kafkaesque Koffka","3.2.5","3","y","0","left","right","left","left","NA","697","86748","13566","697","NA","2","legacy","3","1024","2","48000","-16","experiment","3","odd","3","859372","855330","857049","4673","189215","857125","828443","4709","175648","861388","858154","862088","91459","861387","NA","Sternburg task","95","86387","111","yes","1024"
"85.7142857143","85.7142857143","776.857142857","776.857142857","black","experiment","xpyriment","legacy","legacy","0","uniform","1","undefined","1","left","111","111","111","0","0","111","111","0","0","111","111","111","0","111","0","10/07/18 23:05:12","The main experiment item","yes","Sternburgtask.osexp","C:/Users/Owner/Documents","no","mono","no","18","no","white","no","yes","768","legacy","99","11","C:/Users/Owner/Documents/ctsubject-3.csv","xpyriment","7 8 6 3 1","Kafkaesque Koffka","3.2.5","5","y","0","left","right","left","left","NA","621","86748","13566","621","NA","2","legacy","5","1024","2","48000","-16","experiment","3","odd","1","866061","862114","863764","4673","189215","863827","828443","4709","175648","868077","864857","868701","91459","868077","NA","Sternburg task","96","87008","112","yes","1024"
