condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_Stimulus,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instruction2,count_instruction3,count_keyboard_response,count_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instruction2,response_instruction3,response_keyboard_response,response_time,response_time_finish,response_time_instruction1,response_time_instruction2,response_time_instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_Stimulus,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instruction2,time_instruction3,time_keyboard_response,time_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
congruent,90.09009009,90.09009009,544.8468468,544.8468468,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,110,110,110,0,110,0,110,0,0,0,110,110,110,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,30,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,440,NA,80026,22979,NA,440,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,306694,307899,306186,3911,253904,NA,307791,3921,229967,NA,307899,308341,307783,Flanker Task,100,60478,111,yes,1024
incongruent,90.17857143,90.17857143,545.1964286,545.1964286,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,111,111,111,0,111,0,111,0,0,0,111,111,111,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,31,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,584,NA,80026,22979,NA,584,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,308353,309558,306186,3911,253904,NA,309450,3921,229967,NA,309558,310144,309442,Flanker Task,101,61062,112,yes,1024
Congruent,90.26548673,90.26548673,545.0619469,545.0619469,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,112,112,112,0,112,0,112,0,0,0,112,112,112,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,32,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,530,NA,80026,22979,NA,530,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,310155,311365,306186,3911,253904,NA,311257,3921,229967,NA,311365,311897,311248,Flanker Task,102,61592,113,yes,1024
Congruent,90.35087719,90.35087719,544.2368421,544.2368421,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,113,113,113,0,113,0,113,0,0,0,113,113,113,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,33,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,451,NA,80026,22979,NA,451,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,311909,313114,306186,3911,253904,NA,313004,3921,229967,NA,313115,313568,312997,Flanker Task,103,62043,114,yes,1024
Congruent,90.43478261,90.43478261,542.9913043,542.9913043,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,114,114,114,0,114,0,114,0,0,0,114,114,114,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,34,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,401,NA,80026,22979,NA,401,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,313579,314788,306186,3911,253904,NA,314679,3921,229967,NA,314788,315191,314669,Flanker Task,104,62444,115,yes,1024
incongruent,90.51724138,90.51724138,542.5172414,542.5172414,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,115,115,115,0,115,0,115,0,0,0,115,115,115,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,35,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,488,NA,80026,22979,NA,488,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,315203,316412,306186,3911,253904,NA,316299,3921,229967,NA,316412,316902,316291,Flanker Task,105,62932,116,yes,1024
Congruent,90.5982906,90.5982906,541.2307692,541.2307692,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,116,116,116,0,116,0,116,0,0,0,116,116,116,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,36,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,392,NA,80026,22979,NA,392,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,316915,318132,306186,3911,253904,NA,318021,3921,229967,NA,318132,318527,318013,Flanker Task,106,63324,117,yes,1024
incongruent,90.6779661,90.6779661,541.0254237,541.0254237,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,117,117,117,0,117,0,117,0,0,0,117,117,117,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,37,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,517,NA,80026,22979,NA,517,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,318540,319758,306186,3911,253904,NA,319645,3921,229967,NA,319758,320277,319637,Flanker Task,107,63841,118,yes,1024
incongruent,90.75630252,90.75630252,541.6722689,541.6722689,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,118,118,118,0,118,0,118,0,0,0,118,118,118,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,38,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,618,NA,80026,22979,NA,618,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,320289,321500,306186,3911,253904,NA,321393,3921,229967,NA,321501,322121,321384,Flanker Task,108,64459,119,yes,1024
incongruent,90,90,540.8166667,540.8166667,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,119,119,119,0,119,0,119,0,0,0,119,119,119,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,39,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,439,NA,80026,22979,NA,439,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,322642,323850,306186,3911,322134,NA,323739,3921,229967,NA,323851,324292,323729,Flanker Task,108,64898,120,yes,1024
incongruent,90.08264463,90.08264463,540.4958678,540.4958678,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,120,120,120,0,120,0,120,0,0,0,120,120,120,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,40,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,502,NA,80026,22979,NA,502,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,324815,326021,324304,3911,322134,NA,325911,3921,229967,NA,326021,326525,325903,Flanker Task,109,65400,121,yes,1024
congruent,90.16393443,90.16393443,540.5245902,540.5245902,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,121,121,121,0,121,0,121,0,0,0,121,121,121,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,41,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,544,NA,80026,22979,NA,544,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,326536,327745,324304,3911,322134,NA,327635,3921,229967,NA,327745,328291,327627,Flanker Task,110,65944,122,yes,1024
incongruent,90.24390244,90.24390244,541.5203252,541.5203252,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,122,122,122,0,122,0,122,0,0,0,122,122,122,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,42,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,663,NA,80026,22979,NA,663,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,328303,329512,324304,3911,322134,NA,329404,3921,229967,NA,329512,330177,329396,Flanker Task,111,66607,123,yes,1024
incongruent,90.32258065,90.32258065,540.2258065,540.2258065,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,123,123,123,0,123,0,123,0,0,0,123,123,123,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,43,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,381,NA,80026,22979,NA,381,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,330697,331907,324304,3911,330189,NA,331799,3921,229967,NA,331907,332290,331789,Flanker Task,112,66988,124,yes,1024
incongruent,89.6,89.6,538.656,538.656,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,124,124,124,0,124,0,124,0,0,0,124,124,124,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,44,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,344,NA,80026,22979,NA,344,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,332302,333520,324304,3911,330189,NA,333407,3921,229967,NA,333520,333866,333399,Flanker Task,112,67332,125,yes,1024
Congruent,88.88888889,88.88888889,537.3571429,537.3571429,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,125,125,125,0,125,0,125,0,0,0,125,125,125,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,45,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,375,NA,80026,22979,NA,375,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,334388,335597,333879,3911,330189,NA,335487,3921,229967,NA,335597,335974,335479,Flanker Task,112,67707,126,yes,1024
congruent,88.97637795,88.97637795,536.7874016,536.7874016,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,126,126,126,0,126,0,126,0,0,0,126,126,126,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,46,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,465,NA,80026,22979,NA,465,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,336495,337704,335985,3911,330189,NA,337594,3921,229967,NA,337705,338172,337586,Flanker Task,113,68172,127,yes,1024
congruent,89.0625,89.0625,536.8671875,536.8671875,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,127,127,127,0,127,0,127,0,0,0,127,127,127,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,47,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,547,NA,80026,22979,NA,547,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,338183,339396,335985,3911,330189,NA,339287,3921,229967,NA,339396,339945,339278,Flanker Task,114,68719,128,yes,1024
incongruent,88.37209302,88.37209302,536.5503876,536.5503876,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,128,128,128,0,128,0,128,0,0,0,128,128,128,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,48,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,496,NA,80026,22979,NA,496,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,339960,341169,335985,3911,330189,NA,341060,3921,229967,NA,341169,341667,341052,Flanker Task,114,69215,129,yes,1024
congruent,88.46153846,88.46153846,535.8538462,535.8538462,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,129,129,129,0,129,0,129,0,0,0,129,129,129,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,49,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,446,NA,80026,22979,NA,446,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,342188,343395,341680,3911,330189,NA,343287,3921,229967,NA,343395,343843,343278,Flanker Task,115,69661,130,yes,1024
incongruent,88.54961832,88.54961832,536.0992366,536.0992366,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,130,130,130,0,130,0,130,0,0,0,130,130,130,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,50,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,568,NA,80026,22979,NA,568,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,343855,345063,341680,3911,330189,NA,344953,3921,229967,NA,345063,345633,344945,Flanker Task,116,70229,131,yes,1024
Congruent,88.63636364,88.63636364,535.3939394,535.3939394,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,131,131,131,0,131,0,131,0,0,0,131,131,131,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,51,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,443,NA,80026,22979,NA,443,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,345644,346855,341680,3911,330189,NA,346747,3921,229967,NA,346856,347301,346739,Flanker Task,117,70672,132,yes,1024
incongruent,88.72180451,88.72180451,534.8045113,534.8045113,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,132,132,132,0,132,0,132,0,0,0,132,132,132,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,52,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,457,NA,80026,22979,NA,457,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,347314,348523,341680,3911,330189,NA,348412,3921,229967,NA,348523,348982,348404,Flanker Task,118,71129,133,yes,1024
incongruent,88.80597015,88.80597015,534.4850746,534.4850746,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,133,133,133,0,133,0,133,0,0,0,133,133,133,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,53,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,492,NA,80026,22979,NA,492,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,348994,350213,341680,3911,330189,NA,350102,3921,229967,NA,350214,350708,350094,Flanker Task,119,71621,134,yes,1024
incongruent,88.88888889,88.88888889,534.5481481,534.5481481,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,134,134,134,0,134,0,134,0,0,0,134,134,134,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,54,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,543,NA,80026,22979,NA,543,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,350720,351929,341680,3911,330189,NA,351821,3921,229967,NA,351929,352474,351812,Flanker Task,120,72164,135,yes,1024
Congruent,88.97058824,88.97058824,534.8970588,534.8970588,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,135,135,135,0,135,0,135,0,0,0,135,135,135,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,55,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,582,NA,80026,22979,NA,582,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,352486,353697,341680,3911,330189,NA,353585,3921,229967,NA,353697,354281,353577,Flanker Task,121,72746,136,yes,1024
congruent,89.05109489,89.05109489,534.2773723,534.2773723,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,136,136,136,0,136,0,136,0,0,0,136,136,136,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,56,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,450,NA,80026,22979,NA,450,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,354294,355500,341680,3911,330189,NA,355392,3921,229967,NA,355500,355952,355384,Flanker Task,122,73196,137,yes,1024
incongruent,89.13043478,89.13043478,535.1376812,535.1376812,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,137,137,137,0,137,0,137,0,0,0,137,137,137,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,57,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,653,NA,80026,22979,NA,653,2,legacy,1024,2,48000,-16,experiment,HHSHH,1,odd,83958,252948,NA,355964,357170,341680,3911,330189,NA,357062,3921,229967,NA,357170,357825,357054,Flanker Task,123,73849,138,yes,1024
incongruent,88.48920863,88.48920863,534.5971223,534.5971223,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,138,138,138,0,138,0,138,0,0,0,138,138,138,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,58,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,460,NA,80026,22979,NA,460,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,358347,359553,341680,3911,357837,NA,359445,3921,229967,NA,359553,360015,359437,Flanker Task,123,74309,139,yes,1024
congruent,88.57142857,88.57142857,533.7642857,533.7642857,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,139,139,139,0,139,0,139,0,0,0,139,139,139,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,59,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,418,NA,80026,22979,NA,418,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,360539,361744,360027,3911,357837,NA,361636,3921,229967,NA,361745,362165,361628,Flanker Task,124,74727,140,yes,1024
congruent,88.65248227,88.65248227,532.6028369,532.6028369,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,140,140,140,0,140,0,140,0,0,0,140,140,140,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,60,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,370,NA,80026,22979,NA,370,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,362177,363387,360027,3911,357837,NA,363276,3921,229967,NA,363387,363760,363268,Flanker Task,125,75097,141,yes,1024
congruent,88.73239437,88.73239437,531.5140845,531.5140845,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,141,141,141,0,141,0,141,0,0,0,141,141,141,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,61,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,378,NA,80026,22979,NA,378,2,legacy,1024,2,48000,-16,experiment,HHHHH,1,odd,83958,252948,NA,363772,364981,360027,3911,357837,NA,364872,3921,229967,NA,364981,365361,364864,Flanker Task,126,75475,142,yes,1024
Congruent,88.81118881,88.81118881,530.986014,530.986014,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,142,142,142,0,142,0,142,0,0,0,142,142,142,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,62,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,456,NA,80026,22979,NA,456,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,365374,366584,360027,3911,357837,NA,366476,3921,229967,NA,366584,367042,366467,Flanker Task,127,75931,143,yes,1024
incongruent,88.19444444,88.19444444,530.3055556,530.3055556,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,143,143,143,0,143,0,143,0,0,0,143,143,143,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,63,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,h,s,NA,s,433,NA,80026,22979,NA,433,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,367055,368263,360027,3911,357837,NA,368155,3921,229967,NA,368263,368698,368146,Flanker Task,127,76364,144,yes,1024
Congruent,87.5862069,87.5862069,529.1655172,529.1655172,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,144,144,144,0,144,0,144,0,0,0,144,144,144,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,64,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,365,NA,80026,22979,NA,365,2,legacy,1024,2,48000,-16,experiment,SSSSS,1,odd,83958,252948,NA,369222,370430,368709,3911,357837,NA,370322,3921,229967,NA,370430,370797,370314,Flanker Task,127,76729,145,yes,1024
incongruent,87.67123288,87.67123288,528.260274,528.260274,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,145,145,145,0,145,0,145,0,0,0,145,145,145,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,65,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,397,NA,80026,22979,NA,397,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,371318,372530,370810,3911,357837,NA,372416,3921,229967,NA,372530,372929,372408,Flanker Task,128,77126,146,yes,1024
incongruent,87.75510204,87.75510204,527.9387755,527.9387755,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,146,146,146,0,146,0,146,0,0,0,146,146,146,Sun Sep  9 20:22:07 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,66,79,/Users/hannahrae97/Desktop/CTsubject-1.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,h,s,NA,h,481,NA,80026,22979,NA,481,2,legacy,1024,2,48000,-16,experiment,SSHSS,1,odd,83958,252948,NA,372941,374146,370810,3911,357837,NA,374036,3921,229967,NA,374146,374629,374028,Flanker Task,129,77607,147,yes,1024
