condition,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instruction1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_ISI,count_Stimulus,count_errorfeedback,count_experiment,count_faster,count_finish,count_fixation,count_instruction1,count_instruction2,count_instruction3,count_keyboard_response,count_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instruction1,response_instruction2,response_instruction3,response_keyboard_response,response_time,response_time_finish,response_time_instruction1,response_time_instruction2,response_time_instruction3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_ISI,time_Stimulus,time_errorfeedback,time_experiment,time_faster,time_finish,time_fixation,time_instruction1,time_instruction2,time_instruction3,time_keyboard_response,time_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
congruent,95.94594595,95.94594595,511.3783784,511.3783784,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,147,147,147,0,147,0,147,0,0,0,147,147,147,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,67,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,722,NA,25984,14881,NA,722,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,306535,307751,306027,4594,293325,NA,307643,4609,174975,NA,307751,308474,307633,Flanker Task,142,75684,148,yes,1024
incongruent,95.97315436,95.97315436,511.2214765,511.2214765,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,148,148,148,0,148,0,148,0,0,0,148,148,148,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,68,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,488,NA,25984,14881,NA,488,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,309000,310207,306027,4594,308489,NA,310098,4609,174975,NA,310207,310697,310090,Flanker Task,143,76172,149,yes,1024
Congruent,96,96,511.0466667,511.0466667,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,149,149,149,0,149,0,149,0,0,0,149,149,149,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,69,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,485,NA,25984,14881,NA,485,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,310709,311917,306027,4594,308489,NA,311807,4609,174975,NA,311917,312404,311799,Flanker Task,144,76657,150,yes,1024
incongruent,96.02649007,96.02649007,511.9403974,511.9403974,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,150,150,150,0,150,0,150,0,0,0,150,150,150,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,70,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,646,NA,25984,14881,NA,646,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,312415,313633,306027,4594,308489,NA,313520,4609,174975,NA,313633,314281,313512,Flanker Task,145,77303,151,yes,1024
incongruent,96.05263158,96.05263158,511.7763158,511.7763158,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,151,151,151,0,151,0,151,0,0,0,151,151,151,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,71,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,487,NA,25984,14881,NA,487,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,314804,316022,306027,4594,314292,NA,315914,4609,174975,NA,316022,316511,315906,Flanker Task,146,77790,152,yes,1024
incongruent,96.07843137,96.07843137,512.248366,512.248366,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,152,152,152,0,152,0,152,0,0,0,152,152,152,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,72,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,584,NA,25984,14881,NA,584,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,316524,317744,306027,4594,314292,NA,317634,4609,174975,NA,317744,318330,317625,Flanker Task,147,78374,153,yes,1024
Congruent,96.1038961,96.1038961,511.6818182,511.6818182,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,153,153,153,0,153,0,153,0,0,0,153,153,153,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,73,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,425,NA,25984,14881,NA,425,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,318345,319556,306027,4594,314292,NA,319446,4609,174975,NA,319556,319983,319437,Flanker Task,148,78799,154,yes,1024
congruent,96.12903226,96.12903226,511.2,511.2,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,154,154,154,0,154,0,154,0,0,0,154,154,154,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,74,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,437,NA,25984,14881,NA,437,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,NA,319996,321211,306027,4594,314292,NA,321102,4609,174975,NA,321211,321650,321092,Flanker Task,149,79236,155,yes,1024
incongruent,96.15384615,96.15384615,511.2564103,511.2564103,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,155,155,155,0,155,0,155,0,0,0,155,155,155,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,75,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,520,NA,25984,14881,NA,520,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,321661,322879,306027,4594,314292,NA,322764,4609,174975,NA,322879,323401,322755,Flanker Task,150,79756,156,yes,1024
incongruent,96.17834395,96.17834395,512.1401274,512.1401274,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,156,156,156,0,156,0,156,0,0,0,156,156,156,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,76,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,650,NA,25984,14881,NA,650,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,323415,324625,306027,4594,314292,NA,324517,4609,174975,NA,324625,325277,324509,Flanker Task,151,80406,157,yes,1024
incongruent,96.20253165,96.20253165,511.721519,511.721519,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,157,157,157,0,157,0,157,0,0,0,157,157,157,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,77,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,446,NA,25984,14881,NA,446,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,NA,325799,327015,306027,4594,325290,NA,326908,4609,174975,NA,327016,327464,326900,Flanker Task,152,80852,158,yes,1024
incongruent,96.22641509,96.22641509,511.6100629,511.6100629,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,158,158,158,0,158,0,158,0,0,0,158,158,158,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,78,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,494,NA,25984,14881,NA,494,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,NA,327475,328686,306027,4594,325290,NA,328577,4609,174975,NA,328686,329182,328566,Flanker Task,153,81346,159,yes,1024
Congruent,96.25,96.25,511.15,511.15,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,159,159,159,0,159,0,159,0,0,0,159,159,159,Sun Sep  9 21:50:03 2018,600,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,79,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,438,NA,25984,14881,NA,438,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,NA,329199,330415,306027,4594,325290,NA,330302,4609,174975,NA,330415,330855,330294,Flanker Task,154,81784,160,yes,1024
incongruent,96.27329193,96.27329193,512.8757764,512.8757764,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,160,160,160,0,160,0,160,0,0,0,160,160,160,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,0,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,789,NA,25984,14881,27723,789,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,330867,359826,306027,4594,325290,NA,359714,4609,174975,331898,359826,360617,359706,Flanker Task,155,82573,161,yes,1024
congruent,96.2962963,96.2962963,514.3950617,514.3950617,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,161,161,161,0,161,0,161,0,0,0,161,161,161,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,1,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,759,NA,25984,14881,27723,759,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,361138,362351,306027,4594,360630,NA,362242,4609,174975,331898,362352,363114,362234,Flanker Task,156,83332,162,yes,1024
Congruent,96.3190184,96.3190184,513.9447853,513.9447853,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,162,162,162,0,162,0,162,0,0,0,162,162,162,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,2,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,441,NA,25984,14881,27723,441,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,363635,364843,306027,4594,363126,NA,364735,4609,174975,331898,364843,365286,364727,Flanker Task,157,83773,163,yes,1024
incongruent,96.34146341,96.34146341,513.0792683,513.0792683,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,163,163,163,0,163,0,163,0,0,0,163,163,163,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,3,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,372,NA,25984,14881,27723,372,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,365811,367026,306027,4594,365299,NA,366916,4609,174975,331898,367026,367402,366909,Flanker Task,158,84145,164,yes,1024
congruent,96.36363636,96.36363636,512.5333333,512.5333333,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,164,164,164,0,164,0,164,0,0,0,164,164,164,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,4,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,423,NA,25984,14881,27723,423,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,367928,369140,306027,4594,367414,NA,369030,4609,174975,331898,369140,369566,369023,Flanker Task,159,84568,165,yes,1024
incongruent,95.78313253,95.78313253,512.3313253,512.3313253,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,165,165,165,0,165,0,165,0,0,0,165,165,165,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,5,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,479,NA,25984,14881,27723,479,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,370089,371304,306027,4594,369578,NA,371194,4609,174975,331898,371304,371785,371186,Flanker Task,159,85047,166,yes,1024
Congruent,95.80838323,95.80838323,511.5988024,511.5988024,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,166,166,166,0,166,0,166,0,0,0,166,166,166,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,6,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,390,NA,25984,14881,27723,390,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,372819,374025,371797,4594,372306,NA,373916,4609,174975,331898,374025,374417,373908,Flanker Task,160,85437,167,yes,1024
incongruent,95.83333333,95.83333333,510.0595238,510.0595238,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,167,167,167,0,167,0,167,0,0,0,167,167,167,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,7,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,253,NA,25984,14881,27723,253,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,374941,376166,371797,4594,374433,NA,376051,4609,174975,331898,376166,376422,376041,Flanker Task,161,85690,168,yes,1024
incongruent,95.85798817,95.85798817,508.5739645,508.5739645,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,168,168,168,0,168,0,168,0,0,0,168,168,168,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,8,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,259,NA,25984,14881,27723,259,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,376435,377654,371797,4594,374433,NA,377540,4609,174975,331898,377654,377915,377532,Flanker Task,162,85949,169,yes,1024
congruent,95.29411765,95.29411765,506.5117647,506.5117647,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,169,169,169,0,169,0,169,0,0,0,169,169,169,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,9,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,158,NA,25984,14881,27723,158,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,377928,379144,371797,4594,374433,NA,379031,4609,174975,331898,379144,379304,379020,Flanker Task,162,86107,170,yes,1024
incongruent,95.32163743,95.32163743,507.1695906,507.1695906,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,170,170,170,0,170,0,170,0,0,0,170,170,170,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,10,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,619,NA,25984,14881,27723,619,2,legacy,1024,2,48000,-16,experiment,HHSHH,3,odd,30615,189858,359624,379825,381045,379316,4594,374433,NA,380933,4609,174975,331898,381045,381667,380922,Flanker Task,163,86726,171,yes,1024
congruent,95.34883721,95.34883721,506.5523256,506.5523256,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,171,171,171,0,171,0,171,0,0,0,171,171,171,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,11,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,401,NA,25984,14881,27723,401,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,382191,383411,379316,4594,381679,NA,383298,4609,174975,331898,383411,383815,383290,Flanker Task,164,87127,172,yes,1024
congruent,95.37572254,95.37572254,505.4913295,505.4913295,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,172,172,172,0,172,0,172,0,0,0,172,172,172,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,12,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,323,NA,25984,14881,27723,323,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,384334,385553,379316,4594,383827,NA,385441,4609,174975,331898,385553,385878,385432,Flanker Task,165,87450,173,yes,1024
incongruent,95.40229885,95.40229885,505.2643678,505.2643678,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,173,173,173,0,173,0,173,0,0,0,173,173,173,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,13,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,466,NA,25984,14881,27723,466,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,386406,387623,379316,4594,385891,NA,387510,4609,174975,331898,387623,388091,387498,Flanker Task,166,87916,174,yes,1024
incongruent,95.42857143,95.42857143,504.6628571,504.6628571,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,174,174,174,0,174,0,174,0,0,0,174,174,174,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,14,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,400,NA,25984,14881,27723,400,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,388612,389827,379316,4594,388104,NA,389716,4609,174975,331898,389827,390230,389704,Flanker Task,167,88316,175,yes,1024
congruent,95.45454545,95.45454545,503.6193182,503.6193182,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,175,175,175,0,175,0,175,0,0,0,175,175,175,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,15,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,321,NA,25984,14881,27723,321,2,legacy,1024,2,48000,-16,experiment,HHHHH,3,odd,30615,189858,359624,390754,391970,379316,4594,390245,NA,391862,4609,174975,331898,391970,392293,391851,Flanker Task,168,88637,176,yes,1024
Congruent,94.91525424,94.91525424,502.6666667,502.6666667,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,176,176,176,0,176,0,176,0,0,0,176,176,176,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,16,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,335,NA,25984,14881,27723,335,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,392818,394032,379316,4594,392306,NA,393919,4609,174975,331898,394032,394370,393911,Flanker Task,168,88972,177,yes,1024
incongruent,94.94382022,94.94382022,502.511236,502.511236,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,177,177,177,0,177,0,177,0,0,0,177,177,177,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,17,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,475,NA,25984,14881,27723,475,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,395403,396627,394383,4594,394893,NA,396515,4609,174975,331898,396628,397106,396507,Flanker Task,169,89447,178,yes,1024
Congruent,94.97206704,94.97206704,501.8435754,501.8435754,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,178,178,178,0,178,0,178,0,0,0,178,178,178,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,18,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,383,NA,25984,14881,27723,383,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,397627,398841,394383,4594,397118,NA,398729,4609,174975,331898,398841,399227,398721,Flanker Task,170,89830,179,yes,1024
Congruent,95,95,501.2055556,501.2055556,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,179,179,179,0,179,0,179,0,0,0,179,179,179,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,19,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,387,NA,25984,14881,27723,387,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,399746,400965,394383,4594,399238,NA,400852,4609,174975,331898,400965,401355,400842,Flanker Task,171,90217,180,yes,1024
incongruent,94.47513812,94.47513812,500.6243094,500.6243094,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,180,180,180,0,180,0,180,0,0,0,180,180,180,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,20,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,396,NA,25984,14881,27723,396,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,401877,403087,394383,4594,401368,NA,402974,4609,174975,331898,403087,403486,402966,Flanker Task,171,90613,181,yes,1024
incongruent,94.50549451,94.50549451,501.3901099,501.3901099,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,181,181,181,0,181,0,181,0,0,0,181,181,181,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,21,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,640,NA,25984,14881,27723,640,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,404517,405735,403500,4594,404009,NA,405622,4609,174975,331898,405736,406379,405612,Flanker Task,172,91253,182,yes,1024
Congruent,94.53551913,94.53551913,501.1967213,501.1967213,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,182,182,182,0,182,0,182,0,0,0,182,182,182,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,22,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,s,s,466,NA,25984,14881,27723,466,2,legacy,1024,2,48000,-16,experiment,SSSSS,3,odd,30615,189858,359624,406901,408112,403500,4594,406391,NA,408000,4609,174975,331898,408112,408581,407993,Flanker Task,173,91719,183,yes,1024
incongruent,94.56521739,94.56521739,500.173913,500.173913,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,183,183,183,0,183,0,183,0,0,0,183,183,183,Sun Sep  9 21:50:03 2018,300,The main experiment item,yes,FlankerTask.osexp,/Users/hannahrae97/Desktop,no,mono,no,18,no,white,no,yes,768,legacy,23,79,/Users/hannahrae97/Desktop/CTsubject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,s,h,313,NA,25984,14881,27723,313,2,legacy,1024,2,48000,-16,experiment,SSHSS,3,odd,30615,189858,359624,409108,410326,403500,4594,408595,NA,410214,4609,174975,331898,410326,410642,410206,Flanker Task,174,92032,184,yes,1024
