"acc","accuracy","average_response_time","avg_rt","background","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_Block1","count_Block2","count_Block3","count_ISI","count_Instructions3","count_error_feedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_keyboard_response","count_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Instructions3","response_finish","response_instructions1","response_instructions2","response_keyboard_response","response_time","response_time_Instructions3","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ISI","time_Instructions3","time_error_feedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_keyboard_response","time_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.2960893855","93.2960893855","475.044692737","475.044692737","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","178","0","178","0","178","0","178","0","0","178","178","178","178","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","18","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","484","7236","NA","129199","8567","484","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","418998","458331","411761","453061","3552","457829","NA","459396","3559","267682","459498","459983","459393","459498","Flanker task","167","85033","179","yes","1024"
"92.7777777778","92.7777777778","473.311111111","473.311111111","black","legacy","legacy","legacy","0","Congruent","uniform","0","undefined","0","s","0","0","0","179","0","179","0","179","0","179","0","0","179","179","179","179","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","19","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","163","7236","NA","129199","8567","163","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","460489","411761","453061","3552","459988","NA","461554","3559","267682","461656","461821","461552","461656","Flanker task","167","85196","180","yes","1024"
"92.817679558","92.817679558","473.629834254","473.629834254","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","180","0","180","0","180","0","180","0","0","180","180","180","180","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","20","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","531","7236","NA","129199","8567","531","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","418998","462333","411761","461831","3552","459988","NA","463397","3559","267682","463499","464032","463394","463498","Flanker task","168","85727","181","yes","1024"
"92.8571428571","92.8571428571","473.126373626","473.126373626","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","181","0","181","0","181","0","181","0","0","181","181","181","181","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","21","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","382","7236","NA","129199","8567","382","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","418998","464538","411761","461831","3552","464036","NA","465604","3559","267682","465705","466089","465601","465705","Flanker task","169","86109","182","yes","1024"
"92.8961748634","92.8961748634","472.62295082","472.62295082","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","182","0","182","0","182","0","182","0","0","182","182","182","182","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","22","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","381","7236","NA","129199","8567","381","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","466601","411761","461831","3552","466100","NA","467668","3559","267682","467769","468152","467665","467769","Flanker task","170","86490","183","yes","1024"
"92.3913043478","92.3913043478","472.195652174","472.195652174","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","s","0","0","0","183","0","183","0","183","0","183","0","0","183","183","183","183","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","23","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","394","7236","NA","129199","8567","394","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","418998","468658","411761","461831","3552","468156","NA","469722","3559","267682","469823","470219","469720","469823","Flanker task","170","86884","184","yes","1024"
"91.8918918919","91.8918918919","471.2","471.2","black","legacy","legacy","legacy","0","Congruent","uniform","0","undefined","0","h","0","0","0","184","0","184","0","184","0","184","0","0","184","184","184","184","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","24","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","288","7236","NA","129199","8567","288","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","418998","471233","411761","470230","3552","470732","NA","472301","3559","267682","472402","472692","472298","472402","Flanker task","170","87172","185","yes","1024"
"91.935483871","91.935483871","470.478494624","470.478494624","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","185","0","185","0","185","0","185","0","0","185","185","185","185","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","25","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","337","7236","NA","129199","8567","337","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","418998","473204","411761","472703","3552","470732","NA","474271","3559","267682","474372","474710","474268","474372","Flanker task","171","87509","186","yes","1024"
"91.9786096257","91.9786096257","469.871657754","469.871657754","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","186","0","186","0","186","0","186","0","0","186","186","186","186","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","26","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","357","7236","NA","129199","8567","357","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","475222","411761","472703","3552","474721","NA","476286","3559","267682","476387","476746","476283","476387","Flanker task","172","87866","187","yes","1024"
"92.0212765957","92.0212765957","470.659574468","470.659574468","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","187","0","187","0","187","0","187","0","0","187","187","187","187","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","27","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","618","7236","NA","129199","8567","618","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","418998","477260","411761","472703","3552","476758","NA","478328","3559","267682","478429","479049","478325","478429","Flanker task","173","88484","188","yes","1024"
"92.0634920635","92.0634920635","469.915343915","469.915343915","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","188","0","188","0","188","0","188","0","0","188","188","188","188","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","28","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","330","7236","NA","129199","8567","330","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","479555","411761","472703","3552","479053","NA","480621","3559","267682","480723","481055","480619","480722","Flanker task","174","88814","189","yes","1024"
"92.1052631579","92.1052631579","469.289473684","469.289473684","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","189","0","189","0","189","0","189","0","0","189","189","189","189","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","29","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","351","7236","NA","129199","8567","351","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","481567","411761","472703","3552","481066","NA","482633","3559","267682","482734","483087","482630","482734","Flanker task","175","89165","190","yes","1024"
"92.1465968586","92.1465968586","468.340314136","468.340314136","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","190","0","190","0","190","0","190","0","0","190","190","190","190","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","30","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","288","7236","NA","129199","8567","288","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","418998","483600","411761","472703","3552","483099","NA","484668","3559","267682","484769","485058","484665","484769","Flanker task","176","89453","191","yes","1024"
"92.1875","92.1875","467.786458333","467.786458333","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","191","0","191","0","191","0","191","0","0","191","191","191","191","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","31","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","362","7236","NA","129199","8567","362","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","485069","411761","472703","3552","483099","NA","486136","3559","267682","486237","486602","486134","486237","Flanker task","177","89815","192","yes","1024"
"91.7098445596","91.7098445596","466.917098446","466.917098446","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","192","0","192","0","192","0","192","0","0","192","192","192","192","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","32","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","300","7236","NA","129199","8567","300","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","418998","487109","411761","472703","3552","486606","NA","488174","3559","267682","488276","488578","488172","488275","Flanker task","177","90115","193","yes","1024"
"91.7525773196","91.7525773196","466.649484536","466.649484536","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","193","0","193","0","193","0","193","0","0","193","193","193","193","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","33","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","415","7236","NA","129199","8567","415","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","418998","489083","411761","488582","3552","486606","NA","490148","3559","267682","490249","490666","490145","490249","Flanker task","178","90530","194","yes","1024"
"91.7948717949","91.7948717949","467.169230769","467.169230769","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","194","0","194","0","194","0","194","0","0","194","194","194","194","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","34","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","568","7236","NA","129199","8567","568","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","418998","491178","411761","488582","3552","490677","NA","492244","3559","267682","492345","492916","492241","492345","Flanker task","179","91098","195","yes","1024"
"91.8367346939","91.8367346939","466.535714286","466.535714286","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","195","0","195","0","195","0","195","0","0","195","195","195","195","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","35","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","343","7236","NA","129199","8567","343","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","493429","411761","488582","3552","492927","NA","494494","3559","267682","494596","494940","494492","494595","Flanker task","180","91441","196","yes","1024"
"91.3705583756","91.3705583756","466.040609137","466.040609137","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","196","0","196","0","196","0","196","0","0","196","196","196","196","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","36","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","369","7236","NA","129199","8567","369","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","418998","495452","411761","488582","3552","494951","NA","496517","3559","267682","496619","496990","496514","496619","Flanker task","180","91810","197","yes","1024"
"91.4141414141","91.4141414141","465.818181818","465.818181818","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","197","0","197","0","197","0","197","0","0","197","197","197","197","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","37","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","422","7236","NA","129199","8567","422","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","498005","411761","497001","3552","497502","NA","499073","3559","267682","499174","499598","499070","499174","Flanker task","181","92232","198","yes","1024"
"90.9547738693","90.9547738693","465.236180905","465.236180905","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","198","0","198","0","198","0","198","0","0","198","198","198","198","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","38","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","350","7236","NA","129199","8567","350","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","418998","500110","411761","497001","3552","499609","NA","501175","3559","267682","501277","501629","501172","501277","Flanker task","181","92582","199","yes","1024"
"91","91","465.785","465.785","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","199","0","199","0","199","0","199","0","0","199","199","199","199","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","39","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","575","7236","NA","129199","8567","575","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","418998","502644","411761","501640","3552","502142","NA","503710","3559","267682","503811","504388","503707","503811","Flanker task","182","93157","200","yes","1024"
"91.0447761194","91.0447761194","464.68159204","464.68159204","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","200","0","200","0","200","0","200","0","0","200","200","200","200","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","40","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","244","7236","NA","129199","8567","244","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","504900","411761","501640","3552","504399","NA","505966","3559","267682","506067","506313","505963","506067","Flanker task","183","93401","201","yes","1024"
"91.0891089109","91.0891089109","464.702970297","464.702970297","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","201","0","201","0","201","0","201","0","0","201","201","201","201","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","41","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","469","7236","NA","129199","8567","469","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","418998","506318","411761","501640","3552","504399","NA","507383","3559","267682","507484","507955","507380","507484","Flanker task","184","93870","202","yes","1024"
"90.6403940887","90.6403940887","464.0591133","464.0591133","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","202","0","202","0","202","0","202","0","0","202","202","202","202","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","42","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","334","7236","NA","129199","8567","334","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","418998","508467","411761","501640","3552","507966","NA","509533","3559","267682","509635","509971","509531","509635","Flanker task","184","94204","203","yes","1024"
"90.6862745098","90.6862745098","463.93627451","463.93627451","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","h","0","0","0","203","0","203","0","203","0","203","0","0","203","203","203","203","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","43","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","439","7236","NA","129199","8567","439","2","legacy","1024","2","48000","-16","experiment","HHHHH","2","even","132760","276250","418998","510987","411761","509982","3552","510485","NA","512054","3559","267682","512156","512597","512051","512156","Flanker task","185","94643","204","yes","1024"
"90.243902439","90.243902439","463.229268293","463.229268293","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","204","0","204","0","204","0","204","0","0","204","204","204","204","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","44","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","319","7236","NA","129199","8567","319","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","418998","513109","411761","509982","3552","512608","NA","514174","3559","267682","514275","514596","514171","514275","Flanker task","185","94962","205","yes","1024"
"89.8058252427","89.8058252427","463.417475728","463.417475728","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","s","0","0","0","205","0","205","0","205","0","205","0","0","205","205","205","205","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","45","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","h","h","NA","s","s","h","502","7236","NA","129199","8567","502","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","418998","515612","411761","514607","3552","515110","NA","516681","3559","267682","516782","517286","516678","516782","Flanker task","185","95464","206","yes","1024"
"89.8550724638","89.8550724638","462.927536232","462.927536232","black","legacy","legacy","legacy","0","Congruent","uniform","1","undefined","1","s","0","0","0","206","0","206","0","206","0","206","0","0","206","206","206","206","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","46","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","362","7236","NA","129199","8567","362","2","legacy","1024","2","48000","-16","experiment","SSSSS","2","even","132760","276250","418998","518300","411761","517297","3552","517799","NA","519365","3559","267682","519467","519831","519362","519466","Flanker task","186","95826","207","yes","1024"
"89.9038461538","89.9038461538","462.730769231","462.730769231","black","legacy","legacy","legacy","0","Incongruent","uniform","1","undefined","1","s","0","0","0","207","0","207","0","207","0","207","0","0","207","207","207","207","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","47","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","422","7236","NA","129199","8567","422","2","legacy","1024","2","48000","-16","experiment","HHSHH","2","even","132760","276250","418998","520344","411761","517297","3552","519842","NA","521409","3559","267682","521511","521935","521406","521510","Flanker task","187","96248","208","yes","1024"
"89.4736842105","89.4736842105","462.598086124","462.598086124","black","legacy","legacy","legacy","0","Incongruent","uniform","0","undefined","0","h","0","0","0","208","0","208","0","208","0","208","0","0","208","208","208","208","09/05/18 16:09:00","300","The main experiment item","yes","Flankertask.osexp","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods","no","mono","no","18","no","white","no","yes","768","legacy","48","79","C:/Users/Brad/OneDrive/Desktop/Tarleton school stuff/Fall 2018/Advanced Quantitative Methods/bh-subject-2.csv","legacy","Kafkaesque Koffka","3.2.5","0","s","h","NA","s","s","s","435","7236","NA","129199","8567","435","2","legacy","1024","2","48000","-16","experiment","SSHSS","2","even","132760","276250","418998","522448","411761","517297","3552","521946","NA","523516","3559","267682","523618","524054","523513","523618","Flanker task","187","96683","209","yes","1024"
