"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_instructions1","correct_keyboard_response","correct_response","count_ISI","count_blcok1","count_block2","count_block3","count_errorFeedback","count_experiment","count_faster","count_finish","count_fixation","count_instructions1","count_instructions2","count_instructions3","count_keyboard_response","count_new_logger","count_sequence","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_blcok1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_finish","response_instructions1","response_instructions2","response_instructions3","response_keyboard_response","response_time","response_time_finish","response_time_instructions1","response_time_instructions2","response_time_instructions3","response_time_keyboard_response","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_ISI","time_blcok1","time_block2","time_block3","time_errorFeedback","time_experiment","time_faster","time_finish","time_fixation","time_instructions1","time_instructions2","time_instructions3","time_keyboard_response","time_new_logger","time_sequence","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"93.6507936508","93.6507936508","512.888888889","512.888888889","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","125","0","0","0","125","0","125","0","125","0","0","0","125","125","125","125","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","45","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","614","NA","30031","97186","NA","614","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","353815","34814","274663","NA","345772","4777","353313","NA","354905","4781","177473","NA","355010","355629","354902","355009","Flanker","118","64624","126","yes","1024"
"93.7007874016","93.7007874016","512.637795276","512.637795276","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","126","0","0","0","126","0","126","0","126","0","0","0","126","126","126","126","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","46","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","481","NA","30031","97186","NA","481","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","356142","34814","274663","NA","345772","4777","355639","NA","357248","4781","177473","NA","357351","357837","357244","357351","Flanker","119","65105","127","yes","1024"
"92.96875","92.96875","511.8984375","511.8984375","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","127","0","0","0","127","0","127","0","127","0","0","0","127","127","127","127","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","47","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","418","NA","30031","97186","NA","418","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","357848","34814","274663","NA","345772","4777","355639","NA","358948","4781","177473","NA","359051","359474","358944","359051","Flanker","119","65523","128","yes","1024"
"92.2480620155","92.2480620155","511.674418605","511.674418605","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","128","0","0","0","128","0","128","0","128","0","0","0","128","128","128","128","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","48","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","483","NA","30031","97186","NA","483","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","359988","34814","274663","NA","359485","4777","355639","NA","361084","4781","177473","NA","361187","361675","361080","361187","Flanker","119","66006","129","yes","1024"
"92.3076923077","92.3076923077","512.292307692","512.292307692","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","129","0","0","0","129","0","129","0","129","0","0","0","129","129","129","129","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","49","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","592","NA","30031","97186","NA","592","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","362190","34814","274663","NA","361687","4777","355639","NA","363286","4781","177473","NA","363390","363987","363282","363390","Flanker","120","66598","130","yes","1024"
"92.3664122137","92.3664122137","511.847328244","511.847328244","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","130","0","0","0","130","0","130","0","130","0","0","0","130","130","130","130","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","50","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","454","NA","30031","97186","NA","454","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","363998","34814","274663","NA","361687","4777","355639","NA","365103","4781","177473","NA","365206","365665","365098","365206","Flanker","121","67052","131","yes","1024"
"92.4242424242","92.4242424242","511.204545455","511.204545455","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","131","0","0","0","131","0","131","0","131","0","0","0","131","131","131","131","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","51","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","427","NA","30031","97186","NA","427","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","365679","34814","274663","NA","361687","4777","355639","NA","366775","4781","177473","NA","366879","367311","366771","366879","Flanker","122","67479","132","yes","1024"
"92.4812030075","92.4812030075","510.969924812","510.969924812","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","132","0","0","0","132","0","132","0","132","0","0","0","132","132","132","132","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","52","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","480","NA","30031","97186","NA","480","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","367324","34814","274663","NA","361687","4777","355639","NA","368423","4781","177473","NA","368526","369011","368419","368525","Flanker","123","67959","133","yes","1024"
"92.5373134328","92.5373134328","510.679104478","510.679104478","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","133","0","0","0","133","0","133","0","133","0","0","0","133","133","133","133","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","53","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","472","NA","30031","97186","NA","472","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","369023","34814","274663","NA","361687","4777","355639","NA","370146","4781","177473","NA","370249","370726","370142","370249","Flanker","124","68431","134","yes","1024"
"92.5925925926","92.5925925926","511.02962963","511.02962963","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","134","0","0","0","134","0","134","0","134","0","0","0","134","134","134","134","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","54","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","558","NA","30031","97186","NA","558","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","370739","34814","274663","NA","361687","4777","355639","NA","371847","4781","177473","NA","371950","372513","371843","371950","Flanker","125","68989","135","yes","1024"
"92.6470588235","92.6470588235","510.948529412","510.948529412","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","135","0","0","0","135","0","135","0","135","0","0","0","135","135","135","135","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","55","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","500","NA","30031","97186","NA","500","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","372524","34814","274663","NA","361687","4777","355639","NA","373651","4781","177473","NA","373755","374260","373646","373755","Flanker","126","69489","136","yes","1024"
"92.700729927","92.700729927","511.540145985","511.540145985","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","136","0","0","0","136","0","136","0","136","0","0","0","136","136","136","136","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","56","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","592","NA","30031","97186","NA","592","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","374273","34814","274663","NA","361687","4777","355639","NA","375374","4781","177473","NA","375477","376075","375370","375477","Flanker","127","70081","137","yes","1024"
"92.7536231884","92.7536231884","511.601449275","511.601449275","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","137","0","0","0","137","0","137","0","137","0","0","0","137","137","137","137","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","57","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","520","NA","30031","97186","NA","520","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","376089","34814","274663","NA","361687","4777","355639","NA","377203","4781","177473","NA","377306","377832","377199","377306","Flanker","128","70601","138","yes","1024"
"92.8057553957","92.8057553957","511.424460432","511.424460432","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","138","0","0","0","138","0","138","0","138","0","0","0","138","138","138","138","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","58","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","487","NA","30031","97186","NA","487","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","377847","34814","274663","NA","361687","4777","355639","NA","378967","4781","177473","NA","379071","379562","378962","379070","Flanker","129","71088","139","yes","1024"
"92.8571428571","92.8571428571","512.142857143","512.142857143","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","139","0","0","0","139","0","139","0","139","0","0","0","139","139","139","139","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","59","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","612","NA","30031","97186","NA","612","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","379573","34814","274663","NA","361687","4777","355639","NA","380681","4781","177473","NA","380785","381402","380677","380785","Flanker","130","71700","140","yes","1024"
"92.9078014184","92.9078014184","512.042553191","512.042553191","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","140","0","0","0","140","0","140","0","140","0","0","0","140","140","140","140","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","60","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","498","NA","30031","97186","NA","498","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","381919","34814","274663","NA","361687","4777","381415","NA","383016","4781","177473","NA","383119","383622","383011","383119","Flanker","131","72198","141","yes","1024"
"92.9577464789","92.9577464789","511.38028169","511.38028169","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","141","0","0","0","141","0","141","0","141","0","0","0","141","141","141","141","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","61","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","418","NA","30031","97186","NA","418","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","383633","34814","274663","NA","361687","4777","381415","NA","384750","4781","177473","NA","384855","385278","384746","384854","Flanker","132","72616","142","yes","1024"
"93.006993007","93.006993007","511.216783217","511.216783217","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","142","0","0","0","142","0","142","0","142","0","0","0","142","142","142","142","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","62","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","488","NA","30031","97186","NA","488","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","385291","34814","274663","NA","361687","4777","381415","NA","386388","4781","177473","NA","386492","386985","386384","386492","Flanker","133","73104","143","yes","1024"
"93.0555555556","93.0555555556","510.902777778","510.902777778","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","143","0","0","0","143","0","143","0","143","0","0","0","143","143","143","143","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","63","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","466","NA","30031","97186","NA","466","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","386997","34814","274663","NA","361687","4777","381415","NA","388097","4781","177473","NA","388200","388672","388093","388200","Flanker","134","73570","144","yes","1024"
"93.1034482759","93.1034482759","510.84137931","510.84137931","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","144","0","0","0","144","0","144","0","144","0","0","0","144","144","144","144","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","64","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","502","NA","30031","97186","NA","502","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","388685","34814","274663","NA","361687","4777","381415","NA","389796","4781","177473","NA","389899","390407","389791","389898","Flanker","135","74072","145","yes","1024"
"93.1506849315","93.1506849315","511","511","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","145","0","0","0","145","0","145","0","145","0","0","0","145","145","145","145","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","65","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","534","NA","30031","97186","NA","534","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","390417","34814","274663","NA","361687","4777","381415","NA","391517","4781","177473","NA","391621","392160","391513","391620","Flanker","136","74606","146","yes","1024"
"93.1972789116","93.1972789116","511.598639456","511.598639456","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","146","0","0","0","146","0","146","0","146","0","0","0","146","146","146","146","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","66","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","599","NA","30031","97186","NA","599","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","392173","34814","274663","NA","361687","4777","381415","NA","393284","4781","177473","NA","393388","393992","393280","393388","Flanker","137","75205","147","yes","1024"
"93.2432432432","93.2432432432","511.695945946","511.695945946","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","147","0","0","0","147","0","147","0","147","0","0","0","147","147","147","147","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","67","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","526","NA","30031","97186","NA","526","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","394003","34814","274663","NA","361687","4777","381415","NA","395102","4781","177473","NA","395205","395737","395097","395205","Flanker","138","75731","148","yes","1024"
"93.288590604","93.288590604","511.88590604","511.88590604","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","148","0","0","0","148","0","148","0","148","0","0","0","148","148","148","148","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","68","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","540","NA","30031","97186","NA","540","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","395749","34814","274663","NA","361687","4777","381415","NA","396862","4781","177473","NA","396965","397511","396857","396964","Flanker","139","76271","149","yes","1024"
"93.3333333333","93.3333333333","512.093333333","512.093333333","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","149","0","0","0","149","0","149","0","149","0","0","0","149","149","149","149","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","69","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","543","NA","30031","97186","NA","543","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","397521","34814","274663","NA","361687","4777","381415","NA","398620","4781","177473","NA","398723","399271","398616","398722","Flanker","140","76814","150","yes","1024"
"93.3774834437","93.3774834437","512.099337748","512.099337748","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","150","0","0","0","150","0","150","0","150","0","0","0","150","150","150","150","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","70","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","513","NA","30031","97186","NA","513","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","399284","34814","274663","NA","361687","4777","381415","NA","400386","4781","177473","NA","400490","401010","400381","400489","Flanker","141","77327","151","yes","1024"
"93.4210526316","93.4210526316","512.006578947","512.006578947","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","151","0","0","0","151","0","151","0","151","0","0","0","151","151","151","151","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","71","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","498","NA","30031","97186","NA","498","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","401023","34814","274663","NA","361687","4777","381415","NA","402131","4781","177473","NA","402234","402737","402127","402234","Flanker","142","77825","152","yes","1024"
"92.8104575163","92.8104575163","511.764705882","511.764705882","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","152","0","0","0","152","0","152","0","152","0","0","0","152","152","152","152","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","72","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","475","NA","30031","97186","NA","475","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","402750","34814","274663","NA","361687","4777","381415","NA","403854","4781","177473","NA","403956","404436","403849","403956","Flanker","142","78300","153","yes","1024"
"92.8571428571","92.8571428571","511.88961039","511.88961039","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","153","0","0","0","153","0","153","0","153","0","0","0","153","153","153","153","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","73","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","531","NA","30031","97186","NA","531","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","404958","34814","274663","NA","404450","4777","381415","NA","406056","4781","177473","NA","406159","406695","406052","406159","Flanker","143","78831","154","yes","1024"
"92.9032258065","92.9032258065","511.741935484","511.741935484","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","154","0","0","0","154","0","154","0","154","0","0","0","154","154","154","154","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","74","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","489","NA","30031","97186","NA","489","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","406708","34814","274663","NA","404450","4777","381415","NA","407805","4781","177473","NA","407908","408403","407801","407907","Flanker","144","79320","155","yes","1024"
"92.9487179487","92.9487179487","511.66025641","511.66025641","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","155","0","0","0","155","0","155","0","155","0","0","0","155","155","155","155","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","75","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","499","NA","30031","97186","NA","499","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","408416","34814","274663","NA","404450","4777","381415","NA","409522","4781","177473","NA","409625","410129","409517","409625","Flanker","145","79819","156","yes","1024"
"92.9936305732","92.9936305732","511.414012739","511.414012739","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","156","0","0","0","156","0","156","0","156","0","0","0","156","156","156","156","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","76","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","473","NA","30031","97186","NA","473","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","410139","34814","274663","NA","404450","4777","381415","NA","411236","4781","177473","NA","411340","411818","411232","411340","Flanker","146","80292","157","yes","1024"
"93.0379746835","93.0379746835","511.582278481","511.582278481","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","157","0","0","0","157","0","157","0","157","0","0","0","157","157","157","157","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","77","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","NA","s","538","NA","30031","97186","NA","538","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","411831","34814","274663","NA","404450","4777","381415","NA","412932","4781","177473","NA","413036","413579","412927","413035","Flanker","147","80830","158","yes","1024"
"93.0817610063","93.0817610063","511.817610063","511.817610063","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","158","0","0","0","158","0","158","0","158","0","0","0","158","158","158","158","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","78","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","549","NA","30031","97186","NA","549","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","413590","34814","274663","NA","404450","4777","381415","NA","414688","4781","177473","NA","414791","415346","414684","414790","Flanker","148","81379","159","yes","1024"
"93.125","93.125","511.5375","511.5375","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","159","0","0","0","159","0","159","0","159","0","0","0","159","159","159","159","09/09/18 21:06:58","600","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","79","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","NA","h","467","NA","30031","97186","NA","467","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","415359","34814","274663","NA","404450","4777","381415","NA","416458","4781","177473","NA","416562","417035","416454","416562","Flanker","149","81846","160","yes","1024"
"93.1677018634","93.1677018634","512.596273292","512.596273292","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","160","0","0","0","160","0","160","0","160","0","0","0","160","160","160","160","09/09/18 21:06:58","300","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","0","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","682","NA","30031","97186","10928","682","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","417046","34814","274663","429007","404450","4777","381415","NA","429113","4781","177473","418073","429216","429903","429109","429216","Flanker","150","82528","161","yes","1024"
"93.2098765432","93.2098765432","512.302469136","512.302469136","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","s","161","0","0","0","161","0","161","0","161","0","0","0","161","161","161","161","09/09/18 21:06:58","300","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","1","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","465","NA","30031","97186","10928","465","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","430417","34814","274663","429007","404450","4777","429915","NA","431527","4781","177473","418073","431630","432102","431522","431630","Flanker","151","82993","162","yes","1024"
"92.6380368098","92.6380368098","511.079754601","511.079754601","black","no","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","s","162","0","0","0","162","0","162","0","162","0","0","0","162","162","162","162","09/09/18 21:06:58","300","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","2","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","313","NA","30031","97186","10928","313","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","432616","34814","274663","429007","404450","4777","432113","NA","433726","4781","177473","418073","433830","434149","433721","433829","Flanker","151","83306","163","yes","1024"
"92.0731707317","92.0731707317","509.841463415","509.841463415","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","163","0","0","0","163","0","163","0","163","0","0","0","163","163","163","163","09/09/18 21:06:58","300","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","3","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","308","NA","30031","97186","10928","308","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","435166","34814","274663","429007","434161","4777","434664","NA","436265","4781","177473","418073","436368","436683","436260","436368","Flanker","151","83614","164","yes","1024"
"91.5151515152","91.5151515152","508.903030303","508.903030303","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","h","164","0","0","0","164","0","164","0","164","0","0","0","164","164","164","164","09/09/18 21:06:58","300","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","4","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","355","NA","30031","97186","10928","355","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","437700","34814","274663","429007","436694","4777","437197","NA","438817","4781","177473","418073","438920","439281","438812","438920","Flanker","151","83969","165","yes","1024"
"91.5662650602","91.5662650602","507.765060241","507.765060241","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","h","165","0","0","0","165","0","165","0","165","0","0","0","165","165","165","165","09/09/18 21:06:58","300","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","5","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","320","NA","30031","97186","10928","320","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","440301","34814","274663","429007","439295","4777","439798","NA","441400","4781","177473","418073","441503","441829","441395","441503","Flanker","152","84289","166","yes","1024"
"91.0179640719","91.0179640719","506.74251497","506.74251497","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","166","0","0","0","166","0","166","0","166","0","0","0","166","166","166","166","09/09/18 21:06:58","300","The main experiment item","yes","F:\","no","mono","no","18","no","white","no","yes","768","legacy","6","79","F:/mc-subject-1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","337","NA","30031","97186","10928","337","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","442343","34814","274663","429007","439295","4777","441840","NA","443441","4781","177473","418073","443547","443890","443437","443547","Flanker","152","84626","167","yes","1024"
