condition,stimulus,acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_instructions1,correct_keyboard_response,correct_response,count_Block1,count_Block2,count_Block3,count_Faster,count_ISI,count_Sequence,count_errorFeedback,count_experiment,count_finish,count_fixation,count_instructions1,count_instructions2,count_instructions3,count_keyboard_response,count_logger,count_stimulus,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_Block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_finish,response_instructions1,response_instructions2,response_instructions3,response_keyboard_response,response_time,response_time_finish,response_time_instructions1,response_time_instructions2,response_time_instructions3,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,time_Block1,time_Block2,time_Block3,time_Faster,time_ISI,time_Sequence,time_errorFeedback,time_experiment,time_finish,time_fixation,time_instructions1,time_instructions2,time_instructions3,time_keyboard_response,time_logger,time_stimulus,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
Congruent,HHHHH,86.8852459,86.8852459,434.8852459,434.8852459,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,121,121,121,121,0,0,121,0,0,0,121,121,121,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,41,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,383,NA,1999,19170,NA,383,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,246069,247285,236830,2927,NA,247292,2935,152248,NA,247396,247784,247396,Flanker Task,106,53056,122,yes,1024
Congruent,HHHHH,86.99186992,86.99186992,434.495935,434.495935,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,122,122,122,122,0,0,122,0,0,0,122,122,122,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,42,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,387,NA,1999,19170,NA,387,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,247798,248986,236830,2927,NA,248992,2935,152248,NA,249096,249488,249096,Flanker Task,107,53443,123,yes,1024
Congruent,HHHHH,87.09677419,87.09677419,434.2741935,434.2741935,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,123,123,123,123,0,0,123,0,0,0,123,123,123,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,43,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,407,NA,1999,19170,NA,407,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,249501,250701,236830,2927,NA,250707,2935,152248,NA,250819,251231,250819,Flanker Task,108,53850,124,yes,1024
Congruent,SSSSS,87.2,87.2,433.432,433.432,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,124,124,124,124,0,0,124,0,0,0,124,124,124,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,44,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,329,NA,1999,19170,NA,329,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,251244,252433,236830,2927,NA,252438,2935,152248,NA,252552,252885,252551,Flanker Task,109,54179,125,yes,1024
Incongruent,HHSHH,87.3015873,87.3015873,432.9444444,432.9444444,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,125,125,125,125,0,0,125,0,0,0,125,125,125,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,45,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,372,NA,1999,19170,NA,372,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,252898,254121,236830,2927,NA,254126,2935,152248,NA,254238,254615,254237,Flanker Task,110,54551,126,yes,1024
Incongruent,HHSHH,87.4015748,87.4015748,432.7716535,432.7716535,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,126,126,126,126,0,0,126,0,0,0,126,126,126,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,46,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,411,NA,1999,19170,NA,411,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,254628,255844,236830,2927,NA,255850,2935,152248,NA,255954,256371,255953,Flanker Task,111,54962,127,yes,1024
Congruent,SSSSS,87.5,87.5,432.6171875,432.6171875,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,127,127,127,127,0,0,127,0,0,0,127,127,127,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,47,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,413,NA,1999,19170,NA,413,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,256384,257597,236830,2927,NA,257602,2935,152248,NA,257706,258125,257705,Flanker Task,112,55375,128,yes,1024
Incongruent,SSHSS,86.82170543,86.82170543,432.0697674,432.0697674,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,128,128,128,128,0,0,128,0,0,0,128,128,128,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,48,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,362,NA,1999,19170,NA,362,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,258137,259353,236830,2927,NA,259359,2935,152248,NA,259463,259830,259463,Flanker Task,112,55737,129,yes,1024
Incongruent,HHSHH,86.92307692,86.92307692,432.5461538,432.5461538,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,129,129,129,129,0,0,129,0,0,0,129,129,129,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,49,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,494,NA,1999,19170,NA,494,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,260355,261554,259842,2927,NA,261559,2935,152248,NA,261671,262171,261671,Flanker Task,113,56231,130,yes,1024
Congruent,HHHHH,87.02290076,87.02290076,432.3129771,432.3129771,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,130,130,130,130,0,0,130,0,0,0,130,130,130,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,50,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,402,NA,1999,19170,NA,402,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,262186,263377,259842,2927,NA,263383,2935,152248,NA,263496,263903,263495,Flanker Task,114,56633,131,yes,1024
Incongruent,SSHSS,86.36363636,86.36363636,431.5681818,431.5681818,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,131,131,131,131,0,0,131,0,0,0,131,131,131,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,51,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,334,NA,1999,19170,NA,334,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,263916,265117,259842,2927,NA,265122,2935,152248,NA,265231,265570,265231,Flanker Task,114,56967,132,yes,1024
Congruent,SSSSS,86.46616541,86.46616541,431.075188,431.075188,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,132,132,132,132,0,0,132,0,0,0,132,132,132,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,52,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,366,NA,1999,19170,NA,366,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,266096,267307,265583,2927,NA,267313,2935,152248,NA,267417,267788,267416,Flanker Task,115,57333,133,yes,1024
Congruent,HHHHH,86.56716418,86.56716418,430.7761194,430.7761194,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,133,133,133,133,0,0,133,0,0,0,133,133,133,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,53,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,391,NA,1999,19170,NA,391,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,267806,268991,265583,2927,NA,268997,2935,152248,NA,269109,269505,269109,Flanker Task,116,57724,134,yes,1024
Incongruent,HHSHH,85.92592593,85.92592593,430.7555556,430.7555556,black,legacy,legacy,legacy,0,uniform,0,undefined,0,s,0,0,0,134,134,134,134,0,0,134,0,0,0,134,134,134,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,54,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,428,NA,1999,19170,NA,428,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,269518,270709,265583,2927,NA,270715,2935,152248,NA,270827,271260,270827,Flanker Task,116,58152,135,yes,1024
Incongruent,HHSHH,86.02941176,86.02941176,431.2867647,431.2867647,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,135,135,135,135,0,0,135,0,0,0,135,135,135,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,55,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,503,NA,1999,19170,NA,503,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,271777,272990,271273,2927,NA,272997,2935,152248,NA,273109,273618,273109,Flanker Task,117,58655,136,yes,1024
Congruent,SSSSS,86.13138686,86.13138686,431.3284672,431.3284672,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,136,136,136,136,0,0,136,0,0,0,136,136,136,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,56,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,437,NA,1999,19170,NA,437,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,273631,274850,271273,2927,NA,274855,2935,152248,NA,274967,275409,274967,Flanker Task,118,59092,137,yes,1024
Congruent,SSSSS,86.23188406,86.23188406,431.0507246,431.0507246,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,137,137,137,137,0,0,137,0,0,0,137,137,137,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,57,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,393,NA,1999,19170,NA,393,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,275425,276647,271273,2927,NA,276653,2935,152248,NA,276765,277164,276764,Flanker Task,119,59485,138,yes,1024
Incongruent,SSHSS,86.33093525,86.33093525,430.9640288,430.9640288,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,138,138,138,138,0,0,138,0,0,0,138,138,138,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,58,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,419,NA,1999,19170,NA,419,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,277178,278389,271273,2927,NA,278395,2935,152248,NA,278507,278931,278507,Flanker Task,120,59904,139,yes,1024
Incongruent,SSHSS,86.42857143,86.42857143,430.8285714,430.8285714,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,139,139,139,139,0,0,139,0,0,0,139,139,139,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,59,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,412,NA,1999,19170,NA,412,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,278945,280159,271273,2927,NA,280165,2935,152248,NA,280268,280686,280268,Flanker Task,121,60316,140,yes,1024
Incongruent,SSHSS,86.5248227,86.5248227,430.7092199,430.7092199,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,140,140,140,140,0,0,140,0,0,0,140,140,140,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,60,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,414,NA,1999,19170,NA,414,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,280699,281910,271273,2927,NA,281916,2935,152248,NA,282020,282440,282019,Flanker Task,122,60730,141,yes,1024
Congruent,HHHHH,86.61971831,86.61971831,430.7816901,430.7816901,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,141,141,141,141,0,0,141,0,0,0,141,141,141,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,61,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,441,NA,1999,19170,NA,441,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,282453,283648,271273,2927,NA,283653,2935,152248,NA,283758,284205,283758,Flanker Task,123,61171,142,yes,1024
Congruent,HHHHH,86.71328671,86.71328671,430.2097902,430.2097902,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,142,142,142,142,0,0,142,0,0,0,142,142,142,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,62,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,349,NA,1999,19170,NA,349,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,284220,285431,271273,2927,NA,285436,2935,152248,NA,285545,285900,285545,Flanker Task,124,61520,143,yes,1024
Incongruent,HHSHH,86.80555556,86.80555556,430.3125,430.3125,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,143,143,143,143,0,0,143,0,0,0,143,143,143,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,63,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,445,NA,1999,19170,NA,445,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,285912,287103,271273,2927,NA,287108,2935,152248,NA,287216,287666,287216,Flanker Task,125,61965,144,yes,1024
Congruent,SSSSS,86.89655172,86.89655172,429.6344828,429.6344828,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,144,144,144,144,0,0,144,0,0,0,144,144,144,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,64,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,332,NA,1999,19170,NA,332,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,287736,288927,271273,2927,NA,288932,2935,152248,NA,289045,289383,289044,Flanker Task,126,62297,145,yes,1024
Incongruent,HHSHH,86.98630137,86.98630137,429.5068493,429.5068493,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,145,145,145,145,0,0,145,0,0,0,145,145,145,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,65,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,411,NA,1999,19170,NA,411,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,289398,290616,271273,2927,NA,290622,2935,152248,NA,290735,291152,290734,Flanker Task,127,62708,146,yes,1024
Congruent,HHHHH,87.07482993,87.07482993,429.2176871,429.2176871,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,146,146,146,146,0,0,146,0,0,0,146,146,146,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,66,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,387,NA,1999,19170,NA,387,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,291166,292381,271273,2927,NA,292387,2935,152248,NA,292500,292894,292499,Flanker Task,128,63095,147,yes,1024
Congruent,SSSSS,87.16216216,87.16216216,429.1621622,429.1621622,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,147,147,147,147,0,0,147,0,0,0,147,147,147,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,67,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,421,NA,1999,19170,NA,421,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,292907,294122,271273,2927,NA,294128,2935,152248,NA,294233,294660,294233,Flanker Task,129,63516,148,yes,1024
Incongruent,SSHSS,87.24832215,87.24832215,429.3087248,429.3087248,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,148,148,148,148,0,0,148,0,0,0,148,148,148,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,68,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,451,NA,1999,19170,NA,451,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,294674,295886,271273,2927,NA,295892,2935,152248,NA,295996,296453,295995,Flanker Task,130,63967,149,yes,1024
Congruent,SSSSS,87.33333333,87.33333333,429.54,429.54,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,149,149,149,149,0,0,149,0,0,0,149,149,149,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,69,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,464,NA,1999,19170,NA,464,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,296466,297677,271273,2927,NA,297683,2935,152248,NA,297787,298257,297786,Flanker Task,131,64431,150,yes,1024
Incongruent,HHSHH,87.41721854,87.41721854,429.6225166,429.6225166,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,150,150,150,150,0,0,150,0,0,0,150,150,150,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,70,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,442,NA,1999,19170,NA,442,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,298271,299479,271273,2927,NA,299484,2935,152248,NA,299589,300037,299588,Flanker Task,132,64873,151,yes,1024
Incongruent,SSHSS,87.5,87.5,429.7894737,429.7894737,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,151,151,151,151,0,0,151,0,0,0,151,151,151,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,71,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,455,NA,1999,19170,NA,455,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,300050,301258,271273,2927,NA,301264,2935,152248,NA,301368,301829,301367,Flanker Task,133,65328,152,yes,1024
Congruent,SSSSS,87.58169935,87.58169935,429.9084967,429.9084967,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,152,152,152,152,0,0,152,0,0,0,152,152,152,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,72,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,448,NA,1999,19170,NA,448,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,301842,303032,271273,2927,NA,303037,2935,152248,NA,303142,303596,303142,Flanker Task,134,65776,153,yes,1024
Incongruent,HHSHH,87.66233766,87.66233766,430.1038961,430.1038961,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,153,153,153,153,0,0,153,0,0,0,153,153,153,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,73,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,460,NA,1999,19170,NA,460,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,303609,304812,271273,2927,NA,304818,2935,152248,NA,304922,305388,304922,Flanker Task,135,66236,154,yes,1024
Congruent,HHHHH,87.74193548,87.74193548,430.083871,430.083871,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,154,154,154,154,0,0,154,0,0,0,154,154,154,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,74,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,427,NA,1999,19170,NA,427,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,305406,306612,271273,2927,NA,306617,2935,152248,NA,306722,307155,306721,Flanker Task,136,66663,155,yes,1024
Incongruent,SSHSS,87.17948718,87.17948718,429.6346154,429.6346154,black,legacy,legacy,legacy,0,uniform,0,undefined,0,h,0,0,0,155,155,155,155,0,0,155,0,0,0,155,155,155,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,75,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,360,NA,1999,19170,NA,360,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,307168,308378,271273,2927,NA,308383,2935,152248,NA,308493,308859,308493,Flanker Task,136,67023,156,yes,1024
Incongruent,HHSHH,87.2611465,87.2611465,429.9299363,429.9299363,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,156,156,156,156,0,0,156,0,0,0,156,156,156,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,76,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,NA,s,476,NA,1999,19170,NA,476,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,309384,310579,308872,2927,NA,310584,2935,152248,NA,310696,311178,310695,Flanker Task,137,67499,157,yes,1024
Incongruent,SSHSS,87.34177215,87.34177215,429.6012658,429.6012658,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,157,157,157,157,0,0,157,0,0,0,157,157,157,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,77,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,378,NA,1999,19170,NA,378,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,311191,312380,308872,2927,NA,312386,2935,152248,NA,312499,312883,312498,Flanker Task,138,67877,158,yes,1024
Congruent,HHHHH,87.42138365,87.42138365,429.1572327,429.1572327,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,158,158,158,158,0,0,158,0,0,0,158,158,158,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,78,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,359,NA,1999,19170,NA,359,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,312896,314108,308872,2927,NA,314114,2935,152248,NA,314222,314588,314222,Flanker Task,139,68236,159,yes,1024
Incongruent,SSHSS,87.5,87.5,429.15625,429.15625,black,legacy,legacy,legacy,0,uniform,1,undefined,1,h,0,0,0,159,159,159,159,0,0,159,0,0,0,159,159,159,9/9/18 20:49,600,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,79,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,h,NA,s,h,NA,h,429,NA,1999,19170,NA,429,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,NA,NA,314601,315810,308872,2927,NA,315816,2935,152248,NA,315920,316356,315920,Flanker Task,140,68665,160,yes,1024
Congruent,SSSSS,87.57763975,87.57763975,430.0559006,430.0559006,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,160,160,160,160,0,0,160,0,0,0,160,160,160,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,0,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,574,NA,1999,19170,10420,574,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,NA,316369,328037,308872,2927,NA,328042,2935,152248,317406,328155,328736,328154,Flanker Task,141,69239,161,yes,1024
Incongruent,HHSHH,87.65432099,87.65432099,429.7283951,429.7283951,black,legacy,legacy,legacy,0,uniform,1,undefined,1,s,0,0,0,161,161,161,161,0,0,161,0,0,0,161,161,161,9/9/18 20:49,300,The main experiment item,yes,FlankerTask.osexp,E:/,no,mono,no,18,no,white,no,yes,768,legacy,1,79,E:/kg-subject-3.csv,legacy,Kafkaesque Koffka,3.2.5,0,s,NA,s,h,h,s,377,NA,1999,19170,10420,377,2,legacy,1024,2,48000,-16,experiment,3,odd,4937,171422,327832,328751,329263,330489,308872,2927,NA,330495,2935,152248,317406,330608,330991,330607,Flanker Task,142,69616,162,yes,1024
