"acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_Intructions1","correct_keyboardResponse","correct_response","count_Block1","count_Block2","count_Block3","count_ErrorFeedback","count_Fnish","count_ISI","count_Instructions2","count_Instructions3","count_Intructions1","count_Logger","count_Sequence","count_experiment","count_faster","count_fixation","count_keyboardResponse","count_stimulus","datetime","deadline","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_Block1","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_Fnish","response_Instructions2","response_Instructions3","response_Intructions1","response_keyboardResponse","response_time","response_time_Fnish","response_time_Instructions2","response_time_Instructions3","response_time_Intructions1","response_time_keyboardResponse","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","time_Block1","time_Block2","time_Block3","time_ErrorFeedback","time_Fnish","time_ISI","time_Instructions2","time_Instructions3","time_Intructions1","time_Logger","time_Sequence","time_experiment","time_faster","time_fixation","time_keyboardResponse","time_stimulus","title","total_correct","total_response_time","total_responses","uniform_coordinates","width"
"83.0601092896","83.0601092896","477.147540984","477.147540984","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","182","0","182","0","0","0","182","182","0","182","182","182","182","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","22","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","495","NA","14852","6083","37063","495","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","385304","NA","386335","180836","338906","1783","387999","387371","1750","385823","387382","387498","387498","Flanker Task","152","87318","183","yes","1024"
"82.6086956522","82.6086956522","476.35326087","476.35326087","black","no","legacy","legacy","legacy","0","conguent","uniform","0","undefined","0","s","0","0","0","183","0","183","0","0","0","183","183","0","183","183","183","183","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","23","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","331","NA","14852","6083","37063","331","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","385304","NA","388528","180836","338906","1783","390024","389562","1750","388014","389573","389689","389688","Flanker Task","152","87649","184","yes","1024"
"82.7027027027","82.7027027027","476.210810811","476.210810811","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","184","0","184","0","0","0","184","184","0","184","184","184","184","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","24","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","450","NA","14852","6083","37063","450","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","390038","NA","391067","180836","338906","1783","392684","392102","1750","390552","392115","392230","392230","Flanker Task","153","88099","185","yes","1024"
"82.7956989247","82.7956989247","474.489247312","474.489247312","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","185","0","185","0","0","0","185","185","0","185","185","185","185","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","25","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","156","NA","14852","6083","37063","156","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","390038","NA","393212","180836","338906","1783","394536","394246","1750","392699","394257","394376","394376","Flanker Task","154","88255","186","yes","1024"
"82.8877005348","82.8877005348","474.272727273","474.272727273","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","186","0","186","0","0","0","186","186","0","186","186","186","186","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","26","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","434","NA","14852","6083","37063","434","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","390038","NA","394550","180836","338906","1783","396149","395583","1750","392699","395594","395712","395712","Flanker Task","155","88689","187","yes","1024"
"82.4468085106","82.4468085106","473.340425532","473.340425532","black","no","legacy","legacy","legacy","0","conguent","uniform","0","undefined","0","s","0","0","0","187","0","187","0","0","0","187","187","0","187","187","187","187","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","27","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","299","NA","14852","6083","37063","299","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","390038","NA","396678","180836","338906","1783","398144","397714","1750","396164","397726","397841","397840","Flanker Task","155","88988","188","yes","1024"
"82.5396825397","82.5396825397","472.44973545","472.44973545","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","188","0","188","0","0","0","188","188","0","188","188","188","188","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","28","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","305","NA","14852","6083","37063","305","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","398157","NA","398675","180836","338906","1783","400146","399712","1750","396164","399723","399837","399837","Flanker Task","156","89293","189","yes","1024"
"82.1052631579","82.1052631579","471.721052632","471.721052632","black","no","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","189","0","189","0","0","0","189","189","0","189","189","189","189","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","29","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","334","NA","14852","6083","37063","334","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","398157","NA","400675","180836","338906","1783","402171","401709","1750","400162","401721","401832","401832","Flanker Task","156","89627","190","yes","1024"
"82.1989528796","82.1989528796","470.806282723","470.806282723","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","190","0","190","0","0","0","190","190","0","190","190","190","190","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","30","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","297","NA","14852","6083","37063","297","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","402185","NA","403215","180836","338906","1783","404679","404252","1750","402702","404263","404378","404378","Flanker Task","157","89924","191","yes","1024"
"82.2916666667","82.2916666667","469.942708333","469.942708333","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","191","0","191","0","0","0","191","191","0","191","191","191","191","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","31","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","305","NA","14852","6083","37063","305","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","402185","NA","404693","180836","338906","1783","406163","405728","1750","402702","405739","405854","405853","Flanker Task","158","90229","192","yes","1024"
"82.3834196891","82.3834196891","468.300518135","468.300518135","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","192","0","192","0","0","0","192","192","0","192","192","192","192","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","32","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","153","NA","14852","6083","37063","153","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","402185","NA","406690","180836","338906","1783","408007","407725","1750","406177","407736","407850","407850","Flanker Task","159","90382","193","yes","1024"
"82.4742268041","82.4742268041","466.726804124","466.726804124","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","193","0","193","0","0","0","193","193","0","193","193","193","193","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","33","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","163","NA","14852","6083","37063","163","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","402185","NA","408021","180836","338906","1783","409349","409057","1750","406177","409068","409182","409182","Flanker Task","160","90545","194","yes","1024"
"82.5641025641","82.5641025641","465.220512821","465.220512821","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","194","0","194","0","0","0","194","194","0","194","194","194","194","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","34","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","173","NA","14852","6083","37063","173","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","402185","NA","409363","180836","338906","1783","410706","410396","1750","406177","410407","410529","410529","Flanker Task","161","90718","195","yes","1024"
"82.6530612245","82.6530612245","464.275510204","464.275510204","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","195","0","195","0","0","0","195","195","0","195","195","195","195","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","35","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","280","NA","14852","6083","37063","280","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","402185","NA","410723","180836","338906","1783","412171","411759","1750","406177","411770","411887","411886","Flanker Task","162","90998","196","yes","1024"
"82.2335025381","82.2335025381","463.441624365","463.441624365","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","196","0","196","0","0","0","196","196","0","196","196","196","196","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","36","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","300","NA","14852","6083","37063","300","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","344993","402185","NA","412185","180836","338906","1783","413651","413219","1750","406177","413230","413347","413347","Flanker Task","162","91298","197","yes","1024"
"81.8181818182","81.8181818182","462.227272727","462.227272727","black","no","legacy","legacy","legacy","0","incongurent","uniform","0","undefined","0","h","0","0","0","197","0","197","0","0","0","197","197","0","197","197","197","197","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","37","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","223","NA","14852","6083","37063","223","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","413665","NA","414177","180836","338906","1783","415566","415214","1750","406177","415225","415339","415339","Flanker Task","162","91521","198","yes","1024"
"81.4070351759","81.4070351759","460.633165829","460.633165829","black","no","legacy","legacy","legacy","0","conguent","uniform","0","undefined","0","s","0","0","0","198","0","198","0","0","0","198","198","0","198","198","198","198","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","38","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","145","NA","14852","6083","37063","145","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","415580","NA","416092","180836","338906","1783","417402","417127","1750","406177","417138","417253","417253","Flanker Task","162","91666","199","yes","1024"
"81.5","81.5","459.25","459.25","black","no","legacy","legacy","legacy","0","incongruent","uniform","1","undefined","1","s","0","0","0","199","0","199","0","0","0","199","199","0","199","199","199","199","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","39","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","184","NA","14852","6083","37063","184","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","344993","417416","NA","417927","180836","338906","1783","419276","418962","1750","406177","418973","419088","419087","Flanker Task","163","91850","200","yes","1024"
"81.592039801","81.592039801","459.512437811","459.512437811","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","200","0","200","0","0","0","200","200","0","200","200","200","200","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","40","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","512","NA","14852","6083","37063","512","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","417416","NA","419291","180836","338906","1783","420973","420325","1750","406177","420336","420457","420457","Flanker Task","164","92362","201","yes","1024"
"81.6831683168","81.6831683168","458.485148515","458.485148515","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","201","0","201","0","0","0","201","201","0","201","201","201","201","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","41","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","252","NA","14852","6083","37063","252","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","417416","NA","421501","180836","338906","1783","422918","422536","1750","420987","422547","422662","422662","Flanker Task","165","92614","202","yes","1024"
"81.2807881773","81.2807881773","458.349753695","458.349753695","black","no","legacy","legacy","legacy","0","conguent","uniform","0","undefined","0","s","0","0","0","202","0","202","0","0","0","202","202","0","202","202","202","202","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","42","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","431","NA","14852","6083","37063","431","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","417416","NA","422932","180836","338906","1783","424527","423967","1750","420987","423978","424092","424092","Flanker Task","165","93045","203","yes","1024"
"80.8823529412","80.8823529412","457.857843137","457.857843137","black","no","legacy","legacy","legacy","0","conguent","uniform","0","undefined","0","s","0","0","0","203","0","203","0","0","0","203","203","0","203","203","203","203","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","43","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","358","NA","14852","6083","37063","358","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","424541","NA","425566","180836","338906","1783","427096","426604","1750","425055","426615","426733","426733","Flanker Task","165","93403","204","yes","1024"
"80.9756097561","80.9756097561","458.770731707","458.770731707","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","204","0","204","0","0","0","204","204","0","204","204","204","204","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","44","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","645","NA","14852","6083","37063","645","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","427110","NA","428135","180836","338906","1783","429954","429169","1750","427623","429182","429303","429303","Flanker Task","166","94048","205","yes","1024"
"81.067961165","81.067961165","458.533980583","458.533980583","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","205","0","205","0","0","0","205","205","0","205","205","205","205","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","45","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","410","NA","14852","6083","37063","410","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","427110","NA","430492","180836","338906","1783","432070","431527","1750","429971","431538","431655","431655","Flanker Task","167","94458","206","yes","1024"
"80.6763285024","80.6763285024","458.951690821","458.951690821","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","206","0","206","0","0","0","206","206","0","206","206","206","206","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","46","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","545","NA","14852","6083","37063","545","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","344993","427110","NA","432600","180836","338906","1783","434311","433636","1750","432086","433647","433761","433761","Flanker Task","167","95003","207","yes","1024"
"80.2884615385","80.2884615385","457.894230769","457.894230769","black","no","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","207","0","207","0","0","0","207","207","0","207","207","207","207","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","47","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","239","NA","14852","6083","37063","239","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","434327","NA","435353","180836","338906","1783","436760","436389","1750","434841","436400","436515","436514","Flanker Task","167","95242","208","yes","1024"
"79.9043062201","79.9043062201","456.483253589","456.483253589","black","no","legacy","legacy","legacy","0","conguent","uniform","0","undefined","0","s","0","0","0","208","0","208","0","0","0","208","208","0","208","208","208","208","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","48","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","163","NA","14852","6083","37063","163","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","436775","NA","437295","180836","338906","1783","438623","438329","1750","434841","438340","438455","438455","Flanker Task","167","95405","209","yes","1024"
"80","80","455.09047619","455.09047619","black","no","legacy","legacy","legacy","0","conguent","uniform","1","undefined","1","s","0","0","0","209","0","209","0","0","0","209","209","0","209","209","209","209","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","49","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","164","NA","14852","6083","37063","164","2","legacy","1024","2","48000","-16","experiment","SSSSS","1","odd","38867","195692","344993","438637","NA","439149","180836","338906","1783","440481","440186","1750","434841","440198","440313","440313","Flanker Task","168","95569","210","yes","1024"
"79.6208530806","79.6208530806","454.146919431","454.146919431","black","no","legacy","legacy","legacy","0","incongurent","uniform","0","undefined","0","h","0","0","0","210","0","210","0","0","0","210","210","0","210","210","210","210","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","50","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","256","NA","14852","6083","37063","256","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","438637","NA","440496","180836","338906","1783","441927","441538","1750","434841","441549","441666","441666","Flanker Task","168","95825","211","yes","1024"
"79.2452830189","79.2452830189","452.641509434","452.641509434","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","211","0","211","0","0","0","211","211","0","211","211","211","211","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","51","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","135","NA","14852","6083","37063","135","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","344993","441941","NA","442456","180836","338906","1783","443757","443490","1750","434841","443501","443617","443616","Flanker Task","168","95960","212","yes","1024"
"78.8732394366","78.8732394366","451.535211268","451.535211268","black","no","legacy","legacy","legacy","0","congruent","uniform","0","undefined","0","h","0","0","0","212","0","212","0","0","0","212","212","0","212","212","212","212","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","52","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","s","NA","h","s","h","s","217","NA","14852","6083","37063","217","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","443771","NA","444283","180836","338906","1783","445667","445318","1750","434841","445330","445444","445444","Flanker Task","168","96177","213","yes","1024"
"78.9719626168","78.9719626168","450.588785047","450.588785047","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","213","0","213","0","0","0","213","213","0","213","213","213","213","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","53","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","249","NA","14852","6083","37063","249","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","445680","NA","446195","180836","338906","1783","447612","447231","1750","434841","447243","447358","447357","Flanker Task","169","96426","214","yes","1024"
"79.0697674419","79.0697674419","450.995348837","450.995348837","black","no","legacy","legacy","legacy","0","incongurent","uniform","1","undefined","1","h","0","0","0","214","0","214","0","0","0","214","214","0","214","214","214","214","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","54","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","538","NA","14852","6083","37063","538","2","legacy","1024","2","48000","-16","experiment","SSHSS","1","odd","38867","195692","344993","445680","NA","447626","180836","338906","1783","449327","448661","1750","434841","448672","448785","448785","Flanker Task","170","96964","215","yes","1024"
"78.7037037037","78.7037037037","449.541666667","449.541666667","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","215","0","215","0","0","0","215","215","0","215","215","215","215","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","55","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","137","NA","14852","6083","37063","137","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","344993","445680","NA","449854","180836","338906","1783","451161","450891","1750","449341","450902","451020","451020","Flanker Task","170","97101","216","yes","1024"
"78.3410138249","78.3410138249","448.801843318","448.801843318","black","no","legacy","legacy","legacy","0","incongruent","uniform","0","undefined","0","s","0","0","0","216","0","216","0","0","0","216","216","0","216","216","216","216","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","56","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","289","NA","14852","6083","37063","289","2","legacy","1024","2","48000","-16","experiment","HHSHH","1","odd","38867","195692","344993","451175","NA","451695","180836","338906","1783","453149","452729","1750","449341","452740","452856","452856","Flanker Task","170","97390","217","yes","1024"
"78.4403669725","78.4403669725","448.146788991","448.146788991","black","no","legacy","legacy","legacy","0","congruent","uniform","1","undefined","1","h","0","0","0","217","0","217","0","0","0","217","217","0","217","217","217","217","Sat Sep  8 15:11:08 2018","300","The main experiment item","yes","Lab 1 PYSCH 5316.osexp","/Users/danieldalton/Desktop","no","mono","no","18","no","white","no","yes","768","legacy","57","79","/Users/danieldalton/Desktop/DD Subject 1.csv","legacy","Jazzy James","3.1.9","0","h","NA","h","s","h","h","306","NA","14852","6083","37063","306","2","legacy","1024","2","48000","-16","experiment","HHHHH","1","odd","38867","195692","344993","453163","NA","453676","180836","338906","1783","455150","454715","1750","449341","454727","454839","454838","Flanker Task","171","97696","218","yes","1024"
