acc,accuracy,average_response_time,avg_rt,background,canvas_backend,clock_backend,color_backend,compensation,condition,coordinates,correct,correct_Instructions1,correct_keyboard_response,correct_response,count_Faster,count_ISI,count_Instructions1,count_Instructions2,count_Instructions3,count_Stimulus,count_block1,count_block2,count_block3,count_errorFeedback,count_experiment,count_finish,count_fixation,count_keyboard_response,count_new_logger,count_sequence,datetime,deadline,description,disable_garbage_collection,experiment_file,experiment_path,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_block1,logfile,mouse_backend,opensesame_codename,opensesame_version,repeat_cycle,response,response_Instructions1,response_Instructions2,response_Instructions3,response_finish,response_keyboard_response,response_time,response_time_Instructions1,response_time_Instructions2,response_time_Instructions3,response_time_finish,response_time_keyboard_response,round_decimals,sampler_backend,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,stimulus,subject_nr,subject_parity,time_Faster,time_ISI,time_Instructions1,time_Instructions2,time_Instructions3,time_Stimulus,time_block1,time_block2,time_block3,time_errorFeedback,time_experiment,time_finish,time_fixation,time_keyboard_response,time_new_logger,time_sequence,title,total_correct,total_response_time,total_responses,uniform_coordinates,width
92.30769231,92.30769231,483.5576923,483.5576923,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,103,103,0,0,0,103,0,0,0,103,0,0,103,103,103,103,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,23,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,360,15066,84009,NA,NA,360,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,284518,5265,162056,NA,285729,20332,246067,NA,262028,5261,NA,285624,285729,286090,285621,Flanker Task,96,50290,104,yes,1024
92.38095238,92.38095238,483.847619,483.847619,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,104,104,0,0,0,104,0,0,0,104,0,0,104,104,104,104,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,24,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,514,15066,84009,NA,NA,514,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,286109,5265,162056,NA,287294,20332,246067,NA,262028,5261,NA,287189,287295,287810,287185,Flanker Task,97,50804,105,yes,1024
92.45283019,92.45283019,483.6981132,483.6981132,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,105,105,0,0,0,105,0,0,0,105,0,0,105,105,105,105,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,25,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,468,15066,84009,NA,NA,468,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,287835,5265,162056,NA,289044,20332,246067,NA,262028,5261,NA,288939,289044,289514,288936,Flanker Task,98,51272,106,yes,1024
92.52336449,92.52336449,482.6074766,482.6074766,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,106,106,0,0,0,106,0,0,0,106,0,0,106,106,106,106,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,26,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,367,15066,84009,NA,NA,367,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,289535,5265,162056,NA,290730,20332,246067,NA,262028,5261,NA,290625,290730,291098,290622,Flanker Task,99,51639,107,yes,1024
91.66666667,91.66666667,481.4537037,481.4537037,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,107,107,0,0,0,107,0,0,0,107,0,0,107,107,107,107,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,27,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,358,15066,84009,NA,NA,358,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,291131,5265,162056,NA,292355,20332,246067,NA,262028,5261,NA,292250,292355,292714,292247,Flanker Task,99,51997,108,yes,1024
91.74311927,91.74311927,480.7614679,480.7614679,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,108,108,0,0,0,108,0,0,0,108,0,0,108,108,108,108,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,28,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,406,15066,84009,NA,NA,406,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,293240,5265,162056,NA,294451,20332,246067,NA,292735,5261,NA,294346,294451,294858,294343,Flanker Task,100,52403,109,yes,1024
90.90909091,90.90909091,479.6090909,479.6090909,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,109,109,0,0,0,109,0,0,0,109,0,0,109,109,109,109,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,29,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,354,15066,84009,NA,NA,354,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,294878,5265,162056,NA,296094,20332,246067,NA,292735,5261,NA,295992,296094,296450,295990,Flanker Task,100,52757,110,yes,1024
90.99099099,90.99099099,479.4774775,479.4774775,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,110,110,0,0,0,110,0,0,0,110,0,0,110,110,110,110,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,30,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,465,15066,84009,NA,NA,465,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,296973,5265,162056,NA,298184,20332,246067,NA,296468,5261,NA,298079,298184,298650,298076,Flanker Task,101,53222,111,yes,1024
91.07142857,91.07142857,479.3571429,479.3571429,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,111,111,0,0,0,111,0,0,0,111,0,0,111,111,111,111,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,31,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,466,15066,84009,NA,NA,466,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,298670,5265,162056,NA,299878,20332,246067,NA,296468,5261,NA,299772,299878,300346,299770,Flanker Task,102,53688,112,yes,1024
91.15044248,91.15044248,479.1327434,479.1327434,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,112,112,0,0,0,112,0,0,0,112,0,0,112,112,112,112,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,32,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,454,15066,84009,NA,NA,454,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,300361,5265,162056,NA,301579,20332,246067,NA,296468,5261,NA,301473,301579,302034,301471,Flanker Task,103,54142,113,yes,1024
90.35087719,90.35087719,478.2894737,478.2894737,black,legacy,legacy,legacy,0,Congruent,uniform,0,undefined,0,h,113,113,0,0,0,113,0,0,0,113,0,0,113,113,113,113,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,33,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,383,15066,84009,NA,NA,383,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,302061,5265,162056,NA,303266,20332,246067,NA,296468,5261,NA,303161,303266,303650,303158,Flanker Task,103,54525,114,yes,1024
90.43478261,90.43478261,478.1565217,478.1565217,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,114,114,0,0,0,114,0,0,0,114,0,0,114,114,114,114,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,34,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,463,15066,84009,NA,NA,463,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,304177,5265,162056,NA,305402,20332,246067,NA,303670,5261,NA,305297,305402,305866,305294,Flanker Task,104,54988,115,yes,1024
90.51724138,90.51724138,477.7327586,477.7327586,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,115,115,0,0,0,115,0,0,0,115,0,0,115,115,115,115,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,35,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,429,15066,84009,NA,NA,429,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,305887,5265,162056,NA,307092,20332,246067,NA,303670,5261,NA,306987,307092,307522,306984,Flanker Task,105,55417,116,yes,1024
90.5982906,90.5982906,477.8547009,477.8547009,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,116,116,0,0,0,116,0,0,0,116,0,0,116,116,116,116,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,36,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,492,15066,84009,NA,NA,492,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,307546,5265,162056,NA,308757,20332,246067,NA,303670,5261,NA,308652,308757,309250,308649,Flanker Task,106,55909,117,yes,1024
90.6779661,90.6779661,477.3220339,477.3220339,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,117,117,0,0,0,117,0,0,0,117,0,0,117,117,117,117,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,37,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,415,15066,84009,NA,NA,415,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,309271,5265,162056,NA,310489,20332,246067,NA,303670,5261,NA,310383,310489,310906,310380,Flanker Task,107,56324,118,yes,1024
90.75630252,90.75630252,476.1764706,476.1764706,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,118,118,0,0,0,118,0,0,0,118,0,0,118,118,118,118,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,38,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,341,15066,84009,NA,NA,341,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,310929,5265,162056,NA,312124,20332,246067,NA,303670,5261,NA,312021,312124,312466,312018,Flanker Task,108,56665,119,yes,1024
90.83333333,90.83333333,474.9166667,474.9166667,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,119,119,0,0,0,119,0,0,0,119,0,0,119,119,119,119,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,39,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,325,15066,84009,NA,NA,325,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,312487,5265,162056,NA,313716,20332,246067,NA,303670,5261,NA,313611,313716,314042,313608,Flanker Task,109,56990,120,yes,1024
90.90909091,90.90909091,473.6363636,473.6363636,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,120,120,0,0,0,120,0,0,0,120,0,0,120,120,120,120,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,40,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,320,15066,84009,NA,NA,320,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,314063,5265,162056,NA,315264,20332,246067,NA,303670,5261,NA,315159,315264,315586,315156,Flanker Task,110,57310,121,yes,1024
90.98360656,90.98360656,474.1803279,474.1803279,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,121,121,0,0,0,121,0,0,0,121,0,0,121,121,121,121,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,41,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,540,15066,84009,NA,NA,540,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,315605,5265,162056,NA,316804,20332,246067,NA,303670,5261,NA,316699,316804,317345,316696,Flanker Task,111,57850,122,yes,1024
91.05691057,91.05691057,473.8373984,473.8373984,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,122,122,0,0,0,122,0,0,0,122,0,0,122,122,122,122,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,42,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,432,15066,84009,NA,NA,432,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,317383,5265,162056,NA,318593,20332,246067,NA,303670,5261,NA,318488,318593,319026,318485,Flanker Task,112,58282,123,yes,1024
90.32258065,90.32258065,473.6209677,473.6209677,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,123,123,0,0,0,123,0,0,0,123,0,0,123,123,123,123,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,43,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,447,15066,84009,NA,NA,447,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,319047,5265,162056,NA,320241,20332,246067,NA,303670,5261,NA,320136,320241,320690,320133,Flanker Task,112,58729,124,yes,1024
90.4,90.4,473.904,473.904,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,124,124,0,0,0,124,0,0,0,124,0,0,124,124,124,124,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,44,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,509,15066,84009,NA,NA,509,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,321211,5265,162056,NA,322387,20332,246067,NA,320705,5261,NA,322282,322387,322898,322279,Flanker Task,113,59238,125,yes,1024
90.47619048,90.47619048,474.2857143,474.2857143,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,125,125,0,0,0,125,0,0,0,125,0,0,125,125,125,125,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,45,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,522,15066,84009,NA,NA,522,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,322932,5265,162056,NA,324150,20332,246067,NA,320705,5261,NA,324045,324150,324674,324042,Flanker Task,114,59760,126,yes,1024
90.5511811,90.5511811,474.2677165,474.2677165,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,s,126,126,0,0,0,126,0,0,0,126,0,0,126,126,126,126,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,46,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,472,15066,84009,NA,NA,472,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,324697,5265,162056,NA,325921,20332,246067,NA,320705,5261,NA,325816,325921,326394,325813,Flanker Task,115,60232,127,yes,1024
90.625,90.625,473.7890625,473.7890625,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,s,127,127,0,0,0,127,0,0,0,127,0,0,127,127,127,127,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,47,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,413,15066,84009,NA,NA,413,2,legacy,1024,2,48000,-16,experiment,SSSSS,4,even,NA,326413,5265,162056,NA,327651,20332,246067,NA,320705,5261,NA,327548,327651,328066,327546,Flanker Task,116,60645,128,yes,1024
90.69767442,90.69767442,473.8217054,473.8217054,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,128,128,0,0,0,128,0,0,0,128,0,0,128,128,128,128,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,48,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,478,15066,84009,NA,NA,478,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,328089,5265,162056,NA,329283,20332,246067,NA,320705,5261,NA,329177,329283,329762,329174,Flanker Task,117,61123,129,yes,1024
90.76923077,90.76923077,473.4230769,473.4230769,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,129,129,0,0,0,129,0,0,0,129,0,0,129,129,129,129,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,49,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,422,15066,84009,NA,NA,422,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,329780,5265,162056,NA,330970,20332,246067,NA,320705,5261,NA,330865,330970,331394,330862,Flanker Task,118,61545,130,yes,1024
90.83969466,90.83969466,473.7251908,473.7251908,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,130,130,0,0,0,130,0,0,0,130,0,0,130,130,130,130,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,50,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,513,15066,84009,NA,NA,513,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,331415,5265,162056,NA,332616,20332,246067,NA,320705,5261,NA,332511,332616,333130,332508,Flanker Task,119,62058,131,yes,1024
90.90909091,90.90909091,473.469697,473.469697,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,131,131,0,0,0,131,0,0,0,131,0,0,131,131,131,131,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,51,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,440,15066,84009,NA,NA,440,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,333147,5265,162056,NA,334352,20332,246067,NA,320705,5261,NA,334247,334352,334794,334244,Flanker Task,120,62498,132,yes,1024
90.22556391,90.22556391,473.5789474,473.5789474,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,132,132,0,0,0,132,0,0,0,132,0,0,132,132,132,132,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,52,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,488,15066,84009,NA,NA,488,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,334815,5265,162056,NA,336040,20332,246067,NA,320705,5261,NA,335935,336040,336530,335932,Flanker Task,120,62986,133,yes,1024
90.29850746,90.29850746,472.6119403,472.6119403,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,133,133,0,0,0,133,0,0,0,133,0,0,133,133,133,133,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,53,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,344,15066,84009,NA,NA,344,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,337054,5265,162056,NA,338257,20332,246067,NA,336549,5261,NA,338152,338257,338602,338149,Flanker Task,121,63330,134,yes,1024
89.62962963,89.62962963,471.8296296,471.8296296,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,h,134,134,0,0,0,134,0,0,0,134,0,0,134,134,134,134,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,54,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,s,h,h,NA,NA,s,367,15066,84009,NA,NA,367,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,338624,5265,162056,NA,339817,20332,246067,NA,336549,5261,NA,339712,339817,340186,339710,Flanker Task,121,63697,135,yes,1024
88.97058824,88.97058824,471,471,black,legacy,legacy,legacy,0,Incongruent,uniform,0,undefined,0,s,135,135,0,0,0,135,0,0,0,135,0,0,135,135,135,135,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,55,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,359,15066,84009,NA,NA,359,2,legacy,1024,2,48000,-16,experiment,HHSHH,4,even,NA,340713,5265,162056,NA,341913,20332,246067,NA,340207,5261,NA,341807,341913,342274,341805,Flanker Task,121,64056,136,yes,1024
89.05109489,89.05109489,471.0218978,471.0218978,black,legacy,legacy,legacy,0,Congruent,uniform,1,undefined,1,h,136,136,0,0,0,136,0,0,0,136,0,0,136,136,136,136,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,56,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,474,15066,84009,NA,NA,474,2,legacy,1024,2,48000,-16,experiment,HHHHH,4,even,NA,342805,5265,162056,NA,344014,20332,246067,NA,342299,5261,NA,343907,344014,344490,343905,Flanker Task,122,64530,137,yes,1024
89.13043478,89.13043478,471.1666667,471.1666667,black,legacy,legacy,legacy,0,Incongruent,uniform,1,undefined,1,h,137,137,0,0,0,137,0,0,0,137,0,0,137,137,137,137,9/29/19 16:45,600,The main experiment item,yes,FlankerTask.osexp,C:\Users\Jeanette\Desktop\Jeanette Master's\AQM&ED,no,mono,no,18,no,white,no,yes,768,legacy,57,79,C:/Users/Jeanette/Desktop/Jeanette Master's/AQM&ED/jh-subject-4.csv,legacy,Kafkaesque Koffka,3.2.8,0,h,h,h,NA,NA,h,491,15066,84009,NA,NA,491,2,legacy,1024,2,48000,-16,experiment,SSHSS,4,even,NA,344506,5265,162056,NA,345709,20332,246067,NA,342299,5261,NA,345604,345709,346202,345601,Flanker Task,123,65021,138,yes,1024
